forecast_id,site_id,forecast_ts,forecast_generation_mw,model_version,created_ts
FC0000015600,SITE0015,2026-05-10 23:00:00,4.9508,gen-v3.2,2026-05-10 11:00:00
FC0000015601,SITE0015,2026-05-11 00:00:00,2.2122,gen-v4.0,2026-05-10 18:00:00
FC0000015602,SITE0015,2026-05-11 01:00:00,0.3939,gen-v3.2,2026-05-10 13:00:00
FC0000015603,SITE0015,2026-05-11 02:00:00,5.5482,gen-v4.0,2026-05-10 02:00:00
FC0000015604,SITE0015,2026-05-11 03:00:00,-0.1457,gen-v4.0,2026-05-10 03:00:00
FC0000015605,SITE0015,2026-05-11 04:00:00,5.7757,gen-v4.0,2026-05-10 22:00:00
FC0000015606,SITE0015,2026-05-11 05:00:00,3.9896,gen-v4.0,2026-05-10 17:00:00
FC0000015607,SITE0015,2026-05-11 06:00:00,3.1062,gen-v4.0,2026-05-10 18:00:00
FC0000015608,SITE0015,2026-05-11 07:00:00,40.3323,gen-v4.0,2026-05-10 07:00:00
FC0000015609,SITE0015,2026-05-11 08:00:00,31.2780,gen-v3.1,2026-05-10 08:00:00
FC0000015610,SITE0015,2026-05-11 09:00:00,31.2984,gen-v4.0,2026-05-10 21:00:00
FC0000015611,SITE0015,2026-05-11 10:00:00,34.3730,gen-v4.0,2026-05-10 22:00:00
FC0000015612,SITE0015,2026-05-11 11:00:00,42.8655,gen-v4.0,2026-05-11 05:00:00
FC0000015613,SITE0015,2026-05-11 12:00:00,40.2786,gen-v3.1,2026-05-11 00:00:00
FC0000015614,SITE0015,2026-05-11 13:00:00,20.0095,gen-v4.0,2026-05-11 01:00:00
FC0000015615,SITE0015,2026-05-11 14:00:00,26.6674,gen-v4.0,2026-05-10 14:00:00
FC0000015616,SITE0015,2026-05-11 15:00:00,40.6458,gen-v3.2,2026-05-10 15:00:00
FC0000015617,SITE0015,2026-05-11 16:00:00,31.2552,gen-v4.0,2026-05-10 16:00:00
FC0000015618,SITE0015,2026-05-11 17:00:00,29.5028,gen-v3.2,2026-05-11 05:00:00
FC0000015619,SITE0015,2026-05-11 18:00:00,30.4740,gen-v4.0,2026-05-10 18:00:00
FC0000015620,SITE0015,2026-05-11 19:00:00,0.5331,gen-v3.1,2026-05-10 19:00:00
FC0000015621,SITE0015,2026-05-11 20:00:00,-0.2095,gen-v4.0,2026-05-11 14:00:00
FC0000015622,SITE0015,2026-05-11 21:00:00,-0.5779,gen-v3.2,2026-05-11 15:00:00
FC0000015623,SITE0015,2026-05-11 22:00:00,-0.9672,gen-v3.2,2026-05-11 16:00:00
FC0000015624,SITE0015,2026-05-11 23:00:00,2.1269,gen-v3.1,2026-05-11 17:00:00
FC0000015625,SITE0015,2026-05-12 00:00:00,9.9908,gen-v4.0,2026-05-11 12:00:00
FC0000015626,SITE0015,2026-05-12 01:00:00,0.4588,gen-v4.0,2026-05-11 19:00:00
FC0000015627,SITE0015,2026-05-12 02:00:00,0.7799,gen-v4.0,2026-05-11 20:00:00
FC0000015628,SITE0015,2026-05-12 03:00:00,5.4912,gen-v4.0,2026-05-11 15:00:00
FC0000015629,SITE0015,2026-05-12 04:00:00,-0.8130,gen-v3.1,2026-05-11 16:00:00
FC0000015630,SITE0015,2026-05-12 05:00:00,10.4289,gen-v3.1,2026-05-11 17:00:00
FC0000015631,SITE0015,2026-05-12 06:00:00,0.7184,gen-v3.1,2026-05-11 18:00:00
FC0000015632,SITE0015,2026-05-12 07:00:00,36.7851,gen-v4.0,2026-05-11 07:00:00
FC0000015633,SITE0015,2026-05-12 08:00:00,41.5669,gen-v3.1,2026-05-11 20:00:00
FC0000015634,SITE0015,2026-05-12 09:00:00,35.0292,gen-v3.1,2026-05-11 21:00:00
FC0000015635,SITE0015,2026-05-12 10:00:00,18.9357,gen-v3.2,2026-05-11 22:00:00
FC0000015636,SITE0015,2026-05-12 11:00:00,29.2291,gen-v3.1,2026-05-11 11:00:00
FC0000015637,SITE0015,2026-05-12 12:00:00,49.9471,gen-v4.0,2026-05-11 12:00:00
FC0000015638,SITE0015,2026-05-12 13:00:00,39.0929,gen-v3.1,2026-05-12 07:00:00
FC0000015639,SITE0015,2026-05-12 14:00:00,53.6544,gen-v4.0,2026-05-11 14:00:00
FC0000015640,SITE0015,2026-05-12 15:00:00,34.4249,gen-v3.1,2026-05-12 09:00:00
FC0000015641,SITE0015,2026-05-12 16:00:00,28.1753,gen-v4.0,2026-05-12 04:00:00
FC0000015642,SITE0015,2026-05-12 17:00:00,26.8096,gen-v3.1,2026-05-12 05:00:00
FC0000015643,SITE0015,2026-05-12 18:00:00,24.6942,gen-v3.2,2026-05-12 12:00:00
FC0000015644,SITE0015,2026-05-12 19:00:00,4.3965,gen-v4.0,2026-05-12 07:00:00
FC0000015645,SITE0015,2026-05-12 20:00:00,-0.4614,gen-v4.0,2026-05-11 20:00:00
FC0000015646,SITE0015,2026-05-12 21:00:00,5.0391,gen-v4.0,2026-05-12 09:00:00
FC0000015647,SITE0015,2026-05-12 22:00:00,-0.4121,gen-v3.2,2026-05-12 10:00:00
FC0000015648,SITE0015,2026-05-12 23:00:00,0.4125,gen-v3.2,2026-05-12 17:00:00
FC0000015649,SITE0015,2026-05-13 00:00:00,14.6404,gen-v3.1,2026-05-12 18:00:00
FC0000015650,SITE0015,2026-05-13 01:00:00,11.0196,gen-v4.0,2026-05-12 01:00:00
FC0000015651,SITE0015,2026-05-13 02:00:00,0.3188,gen-v3.2,2026-05-12 20:00:00
FC0000015652,SITE0015,2026-05-13 03:00:00,0.6270,gen-v3.1,2026-05-12 03:00:00
FC0000015653,SITE0015,2026-05-13 04:00:00,10.4775,gen-v4.0,2026-05-12 16:00:00
FC0000015654,SITE0015,2026-05-13 05:00:00,17.1803,gen-v3.2,2026-05-12 17:00:00
FC0000015655,SITE0015,2026-05-13 06:00:00,-0.5516,gen-v4.0,2026-05-12 18:00:00
FC0000015656,SITE0015,2026-05-13 07:00:00,19.6836,gen-v4.0,2026-05-13 01:00:00
FC0000015657,SITE0015,2026-05-13 08:00:00,34.8814,gen-v3.2,2026-05-12 08:00:00
FC0000015658,SITE0015,2026-05-13 09:00:00,26.5346,gen-v4.0,2026-05-13 03:00:00
FC0000015659,SITE0015,2026-05-13 10:00:00,37.0608,gen-v3.2,2026-05-13 04:00:00
FC0000015660,SITE0015,2026-05-13 11:00:00,37.3325,gen-v4.0,2026-05-12 23:00:00
FC0000015661,SITE0015,2026-05-13 12:00:00,27.9278,gen-v4.0,2026-05-13 00:00:00
FC0000015662,SITE0015,2026-05-13 13:00:00,31.8853,gen-v4.0,2026-05-13 01:00:00
FC0000015663,SITE0015,2026-05-13 14:00:00,31.1772,gen-v3.1,2026-05-13 02:00:00
FC0000015664,SITE0015,2026-05-13 15:00:00,25.5455,gen-v3.2,2026-05-12 15:00:00
FC0000015665,SITE0015,2026-05-13 16:00:00,24.6537,gen-v3.1,2026-05-13 04:00:00
FC0000015666,SITE0015,2026-05-13 17:00:00,32.4248,gen-v3.1,2026-05-12 17:00:00
FC0000015667,SITE0015,2026-05-13 18:00:00,40.3643,gen-v3.1,2026-05-12 18:00:00
FC0000015668,SITE0015,2026-05-13 19:00:00,0.6786,gen-v4.0,2026-05-12 19:00:00
FC0000015669,SITE0015,2026-05-13 20:00:00,5.7921,gen-v3.1,2026-05-13 08:00:00
FC0000015670,SITE0015,2026-05-13 21:00:00,4.0380,gen-v3.1,2026-05-13 09:00:00
FC0000015671,SITE0015,2026-05-13 22:00:00,0.4768,gen-v3.1,2026-05-13 10:00:00
FC0000015672,SITE0015,2026-05-13 23:00:00,21.1454,gen-v3.2,2026-05-12 23:00:00
FC0000015673,SITE0015,2026-05-14 00:00:00,0.1760,gen-v3.2,2026-05-13 00:00:00
FC0000015674,SITE0015,2026-05-14 01:00:00,0.0220,gen-v3.1,2026-05-13 19:00:00
FC0000015675,SITE0015,2026-05-14 02:00:00,-0.2289,gen-v4.0,2026-05-13 02:00:00
FC0000015676,SITE0015,2026-05-14 03:00:00,-0.9806,gen-v4.0,2026-05-13 21:00:00
FC0000015677,SITE0015,2026-05-14 04:00:00,1.1201,gen-v3.1,2026-05-13 22:00:00
FC0000015678,SITE0015,2026-05-14 05:00:00,-0.7619,gen-v3.2,2026-05-13 05:00:00
FC0000015679,SITE0015,2026-05-14 06:00:00,-0.5050,gen-v4.0,2026-05-14 00:00:00
FC0000015680,SITE0015,2026-05-14 07:00:00,20.5282,gen-v3.2,2026-05-14 01:00:00
FC0000015681,SITE0015,2026-05-14 08:00:00,36.0978,gen-v3.1,2026-05-13 08:00:00
FC0000015682,SITE0015,2026-05-14 09:00:00,48.6833,gen-v4.0,2026-05-13 09:00:00
FC0000015683,SITE0015,2026-05-14 10:00:00,36.2324,gen-v4.0,2026-05-13 22:00:00
FC0000015684,SITE0015,2026-05-14 11:00:00,24.6787,gen-v4.0,2026-05-14 05:00:00
FC0000015685,SITE0015,2026-05-14 12:00:00,35.9402,gen-v3.1,2026-05-14 00:00:00
FC0000015686,SITE0015,2026-05-14 13:00:00,33.0086,gen-v4.0,2026-05-14 01:00:00
FC0000015687,SITE0015,2026-05-14 14:00:00,28.0743,gen-v3.2,2026-05-14 02:00:00
FC0000015688,SITE0015,2026-05-14 15:00:00,27.9555,gen-v3.2,2026-05-13 15:00:00
FC0000015689,SITE0015,2026-05-14 16:00:00,54.5028,gen-v4.0,2026-05-14 10:00:00
FC0000015690,SITE0015,2026-05-14 17:00:00,20.2772,gen-v4.0,2026-05-14 11:00:00
FC0000015691,SITE0015,2026-05-14 18:00:00,47.6727,gen-v3.1,2026-05-14 06:00:00
FC0000015692,SITE0015,2026-05-14 19:00:00,4.8126,gen-v3.2,2026-05-14 07:00:00
FC0000015693,SITE0015,2026-05-14 20:00:00,8.2481,gen-v3.1,2026-05-14 14:00:00
FC0000015694,SITE0015,2026-05-14 21:00:00,0.7394,gen-v3.2,2026-05-14 15:00:00
FC0000015695,SITE0015,2026-05-14 22:00:00,3.0726,gen-v4.0,2026-05-14 10:00:00
FC0000015696,SITE0015,2026-05-14 23:00:00,13.1536,gen-v3.1,2026-05-14 17:00:00
FC0000015697,SITE0015,2026-05-15 00:00:00,0.9158,gen-v3.2,2026-05-14 12:00:00
FC0000015698,SITE0015,2026-05-15 01:00:00,1.1081,gen-v3.1,2026-05-14 13:00:00
FC0000015699,SITE0015,2026-05-15 02:00:00,0.8277,gen-v3.1,2026-05-14 02:00:00
FC0000015700,SITE0015,2026-05-15 03:00:00,0.6295,gen-v3.2,2026-05-14 15:00:00
FC0000015701,SITE0015,2026-05-15 04:00:00,1.2035,gen-v4.0,2026-05-14 04:00:00
FC0000015702,SITE0015,2026-05-15 05:00:00,3.3250,gen-v4.0,2026-05-14 23:00:00
FC0000015703,SITE0015,2026-05-15 06:00:00,-0.5040,gen-v3.2,2026-05-14 06:00:00
FC0000015704,SITE0015,2026-05-15 07:00:00,27.6810,gen-v3.2,2026-05-15 01:00:00
FC0000015705,SITE0015,2026-05-15 08:00:00,41.3180,gen-v4.0,2026-05-14 08:00:00
FC0000015706,SITE0015,2026-05-15 09:00:00,31.6189,gen-v3.2,2026-05-14 09:00:00
FC0000015707,SITE0015,2026-05-15 10:00:00,27.2534,gen-v3.2,2026-05-14 22:00:00
FC0000015708,SITE0015,2026-05-15 11:00:00,45.7466,gen-v3.2,2026-05-14 23:00:00
FC0000015709,SITE0015,2026-05-15 12:00:00,28.9500,gen-v4.0,2026-05-15 00:00:00
FC0000015710,SITE0015,2026-05-15 13:00:00,38.7516,gen-v3.1,2026-05-15 07:00:00
FC0000015711,SITE0015,2026-05-15 14:00:00,38.6689,gen-v4.0,2026-05-15 08:00:00
FC0000015712,SITE0015,2026-05-15 15:00:00,20.8691,gen-v4.0,2026-05-15 03:00:00
FC0000015713,SITE0015,2026-05-15 16:00:00,36.3319,gen-v3.1,2026-05-15 10:00:00
FC0000015714,SITE0015,2026-05-15 17:00:00,42.7685,gen-v3.2,2026-05-14 17:00:00
FC0000015715,SITE0015,2026-05-15 18:00:00,54.8364,gen-v3.1,2026-05-15 06:00:00
FC0000015716,SITE0015,2026-05-15 19:00:00,1.6488,gen-v3.1,2026-05-15 07:00:00
FC0000015717,SITE0015,2026-05-15 20:00:00,2.1725,gen-v3.2,2026-05-15 08:00:00
FC0000015718,SITE0015,2026-05-15 21:00:00,-0.0913,gen-v4.0,2026-05-15 15:00:00
FC0000015719,SITE0015,2026-05-15 22:00:00,0.0527,gen-v4.0,2026-05-15 16:00:00
FC0000015720,SITE0015,2026-05-15 23:00:00,-0.7568,gen-v4.0,2026-05-14 23:00:00
FC0000015721,SITE0015,2026-05-16 00:00:00,0.3780,gen-v3.1,2026-05-15 18:00:00
FC0000015722,SITE0015,2026-05-16 01:00:00,-0.4033,gen-v3.1,2026-05-15 19:00:00
FC0000015723,SITE0015,2026-05-16 02:00:00,-0.2806,gen-v3.1,2026-05-15 14:00:00
FC0000015724,SITE0015,2026-05-16 03:00:00,0.5107,gen-v3.1,2026-05-15 03:00:00
FC0000015725,SITE0015,2026-05-16 04:00:00,-0.3248,gen-v3.2,2026-05-15 04:00:00
FC0000015726,SITE0015,2026-05-16 05:00:00,-0.6071,gen-v4.0,2026-05-15 17:00:00
FC0000015727,SITE0015,2026-05-16 06:00:00,0.4572,gen-v3.2,2026-05-16 00:00:00
FC0000015728,SITE0015,2026-05-16 07:00:00,33.9373,gen-v3.2,2026-05-15 19:00:00
FC0000015729,SITE0015,2026-05-16 08:00:00,26.8199,gen-v3.2,2026-05-15 08:00:00
FC0000015730,SITE0015,2026-05-16 09:00:00,36.6020,gen-v4.0,2026-05-15 09:00:00
FC0000015731,SITE0015,2026-05-16 10:00:00,23.2728,gen-v3.1,2026-05-15 10:00:00
FC0000015732,SITE0015,2026-05-16 11:00:00,15.7848,gen-v3.1,2026-05-16 05:00:00
FC0000015733,SITE0015,2026-05-16 12:00:00,36.2657,gen-v3.2,2026-05-16 00:00:00
FC0000015734,SITE0015,2026-05-16 13:00:00,46.4915,gen-v3.1,2026-05-15 13:00:00
FC0000015735,SITE0015,2026-05-16 14:00:00,28.0359,gen-v3.2,2026-05-16 02:00:00
FC0000015736,SITE0015,2026-05-16 15:00:00,44.0274,gen-v4.0,2026-05-16 09:00:00
FC0000015737,SITE0015,2026-05-16 16:00:00,31.0447,gen-v3.1,2026-05-16 10:00:00
FC0000015738,SITE0015,2026-05-16 17:00:00,46.0014,gen-v3.2,2026-05-16 05:00:00
FC0000015739,SITE0015,2026-05-16 18:00:00,36.1517,gen-v3.2,2026-05-16 06:00:00
FC0000015740,SITE0015,2026-05-16 19:00:00,9.9460,gen-v3.1,2026-05-16 13:00:00
FC0000015741,SITE0015,2026-05-16 20:00:00,-0.6835,gen-v3.2,2026-05-16 08:00:00
FC0000015742,SITE0015,2026-05-16 21:00:00,3.2968,gen-v4.0,2026-05-16 09:00:00
FC0000015743,SITE0015,2026-05-16 22:00:00,0.7956,gen-v3.1,2026-05-16 16:00:00
FC0000015744,SITE0015,2026-05-16 23:00:00,-0.0089,gen-v3.1,2026-05-16 17:00:00
FC0000015745,SITE0015,2026-05-17 00:00:00,0.8043,gen-v4.0,2026-05-16 00:00:00
FC0000015746,SITE0015,2026-05-17 01:00:00,0.3776,gen-v4.0,2026-05-16 01:00:00
FC0000015747,SITE0015,2026-05-17 02:00:00,-0.1914,gen-v3.1,2026-05-16 14:00:00
FC0000015748,SITE0015,2026-05-17 03:00:00,10.7173,gen-v4.0,2026-05-16 15:00:00
FC0000015749,SITE0015,2026-05-17 04:00:00,0.3543,gen-v3.2,2026-05-16 04:00:00
FC0000015750,SITE0015,2026-05-17 05:00:00,1.3102,gen-v3.1,2026-05-16 23:00:00
FC0000015751,SITE0015,2026-05-17 06:00:00,9.4559,gen-v3.2,2026-05-16 06:00:00
FC0000015752,SITE0015,2026-05-17 07:00:00,33.8542,gen-v3.1,2026-05-16 19:00:00
FC0000015753,SITE0015,2026-05-17 08:00:00,21.7875,gen-v3.2,2026-05-16 08:00:00
FC0000015754,SITE0015,2026-05-17 09:00:00,44.6531,gen-v4.0,2026-05-16 21:00:00
FC0000015755,SITE0015,2026-05-17 10:00:00,34.9869,gen-v3.1,2026-05-16 22:00:00
FC0000015756,SITE0015,2026-05-17 11:00:00,17.2725,gen-v3.1,2026-05-17 05:00:00
FC0000015757,SITE0015,2026-05-17 12:00:00,28.4335,gen-v3.1,2026-05-17 00:00:00
FC0000015758,SITE0015,2026-05-17 13:00:00,33.7616,gen-v4.0,2026-05-17 07:00:00
FC0000015759,SITE0015,2026-05-17 14:00:00,48.5985,gen-v4.0,2026-05-16 14:00:00
FC0000015760,SITE0015,2026-05-17 15:00:00,41.7417,gen-v3.2,2026-05-16 15:00:00
FC0000015761,SITE0015,2026-05-17 16:00:00,37.5065,gen-v3.2,2026-05-17 04:00:00
FC0000015762,SITE0015,2026-05-17 17:00:00,46.9423,gen-v3.2,2026-05-16 17:00:00
FC0000015763,SITE0015,2026-05-17 18:00:00,50.2909,gen-v3.1,2026-05-17 06:00:00
FC0000015764,SITE0015,2026-05-17 19:00:00,0.7186,gen-v3.1,2026-05-17 13:00:00
FC0000015765,SITE0015,2026-05-17 20:00:00,3.7181,gen-v3.1,2026-05-16 20:00:00
FC0000015766,SITE0015,2026-05-17 21:00:00,-0.8552,gen-v3.2,2026-05-17 15:00:00
FC0000015767,SITE0015,2026-05-17 22:00:00,7.1631,gen-v4.0,2026-05-17 16:00:00
FC0000015768,SITE0015,2026-05-17 23:00:00,0.7070,gen-v3.1,2026-05-17 11:00:00
FC0000015769,SITE0015,2026-05-18 00:00:00,0.1042,gen-v4.0,2026-05-17 00:00:00
FC0000015770,SITE0015,2026-05-18 01:00:00,-0.2385,gen-v4.0,2026-05-17 19:00:00
FC0000015771,SITE0015,2026-05-18 02:00:00,16.3817,gen-v3.2,2026-05-17 02:00:00
FC0000015772,SITE0015,2026-05-18 03:00:00,-0.4017,gen-v3.2,2026-05-17 21:00:00
FC0000015773,SITE0015,2026-05-18 04:00:00,-0.1721,gen-v4.0,2026-05-17 04:00:00
FC0000015774,SITE0015,2026-05-18 05:00:00,-0.2998,gen-v4.0,2026-05-17 17:00:00
FC0000015775,SITE0015,2026-05-18 06:00:00,0.7328,gen-v4.0,2026-05-17 06:00:00
FC0000015776,SITE0015,2026-05-18 07:00:00,48.6219,gen-v3.1,2026-05-17 07:00:00
FC0000015777,SITE0015,2026-05-18 08:00:00,32.7558,gen-v3.1,2026-05-17 20:00:00
FC0000015778,SITE0015,2026-05-18 09:00:00,43.7845,gen-v4.0,2026-05-17 21:00:00
FC0000015779,SITE0015,2026-05-18 10:00:00,44.2551,gen-v3.2,2026-05-17 22:00:00
FC0000015780,SITE0015,2026-05-18 11:00:00,48.1717,gen-v3.2,2026-05-17 11:00:00
FC0000015781,SITE0015,2026-05-18 12:00:00,38.9196,gen-v3.1,2026-05-18 06:00:00
FC0000015782,SITE0015,2026-05-18 13:00:00,41.0100,gen-v4.0,2026-05-17 13:00:00
FC0000015783,SITE0015,2026-05-18 14:00:00,18.3573,gen-v3.2,2026-05-17 14:00:00
FC0000015784,SITE0015,2026-05-18 15:00:00,29.0948,gen-v4.0,2026-05-18 03:00:00
FC0000015785,SITE0015,2026-05-18 16:00:00,30.8329,gen-v4.0,2026-05-18 10:00:00
FC0000015786,SITE0015,2026-05-18 17:00:00,24.7819,gen-v3.2,2026-05-17 17:00:00
FC0000015787,SITE0015,2026-05-18 18:00:00,32.8031,gen-v3.2,2026-05-17 18:00:00
FC0000015788,SITE0015,2026-05-18 19:00:00,0.9616,gen-v3.2,2026-05-18 07:00:00
FC0000015789,SITE0015,2026-05-18 20:00:00,9.0599,gen-v4.0,2026-05-18 08:00:00
FC0000015790,SITE0015,2026-05-18 21:00:00,8.2069,gen-v3.1,2026-05-18 15:00:00
FC0000015791,SITE0015,2026-05-18 22:00:00,-0.2720,gen-v4.0,2026-05-18 10:00:00
FC0000015792,SITE0015,2026-05-18 23:00:00,0.7077,gen-v3.1,2026-05-18 11:00:00
FC0000015793,SITE0015,2026-05-19 00:00:00,0.1588,gen-v4.0,2026-05-18 00:00:00
FC0000015794,SITE0015,2026-05-19 01:00:00,-0.2141,gen-v3.1,2026-05-18 13:00:00
FC0000015795,SITE0015,2026-05-19 02:00:00,0.3808,gen-v4.0,2026-05-18 02:00:00
FC0000015796,SITE0015,2026-05-19 03:00:00,0.7177,gen-v4.0,2026-05-18 15:00:00
FC0000015797,SITE0015,2026-05-19 04:00:00,5.9314,gen-v4.0,2026-05-18 16:00:00
FC0000015798,SITE0015,2026-05-19 05:00:00,5.0373,gen-v3.1,2026-05-18 23:00:00
FC0000015799,SITE0015,2026-05-19 06:00:00,7.8933,gen-v4.0,2026-05-19 00:00:00
FC0000015800,SITE0015,2026-05-19 07:00:00,42.5370,gen-v3.1,2026-05-18 07:00:00
FC0000015801,SITE0015,2026-05-19 08:00:00,44.4907,gen-v4.0,2026-05-19 02:00:00
FC0000015802,SITE0015,2026-05-19 09:00:00,48.5740,gen-v4.0,2026-05-18 09:00:00
FC0000015803,SITE0015,2026-05-19 10:00:00,27.7455,gen-v4.0,2026-05-18 22:00:00
FC0000015804,SITE0015,2026-05-19 11:00:00,49.4082,gen-v4.0,2026-05-18 11:00:00
FC0000015805,SITE0015,2026-05-19 12:00:00,20.4183,gen-v3.1,2026-05-19 00:00:00
FC0000015806,SITE0015,2026-05-19 13:00:00,34.4312,gen-v3.1,2026-05-19 07:00:00
FC0000015807,SITE0015,2026-05-19 14:00:00,50.4459,gen-v3.2,2026-05-19 08:00:00
FC0000015808,SITE0015,2026-05-19 15:00:00,29.6627,gen-v4.0,2026-05-19 09:00:00
FC0000015809,SITE0015,2026-05-19 16:00:00,17.7172,gen-v3.1,2026-05-19 10:00:00
FC0000015810,SITE0015,2026-05-19 17:00:00,24.6483,gen-v3.1,2026-05-19 11:00:00
FC0000015811,SITE0015,2026-05-19 18:00:00,36.4134,gen-v3.2,2026-05-18 18:00:00
FC0000015812,SITE0015,2026-05-19 19:00:00,-0.7666,gen-v4.0,2026-05-19 13:00:00
FC0000015813,SITE0015,2026-05-19 20:00:00,0.1895,gen-v4.0,2026-05-18 20:00:00
FC0000015814,SITE0015,2026-05-19 21:00:00,-0.3736,gen-v4.0,2026-05-19 15:00:00
FC0000015815,SITE0015,2026-05-19 22:00:00,5.8095,gen-v3.1,2026-05-19 16:00:00
FC0000015816,SITE0015,2026-05-19 23:00:00,5.4880,gen-v4.0,2026-05-18 23:00:00
FC0000015817,SITE0015,2026-05-20 00:00:00,0.4008,gen-v3.2,2026-05-19 12:00:00
FC0000015818,SITE0015,2026-05-20 01:00:00,0.7940,gen-v3.2,2026-05-19 13:00:00
FC0000015819,SITE0015,2026-05-20 02:00:00,-0.4511,gen-v3.1,2026-05-19 02:00:00
FC0000015820,SITE0015,2026-05-20 03:00:00,4.8037,gen-v3.2,2026-05-19 21:00:00
FC0000015821,SITE0015,2026-05-20 04:00:00,-0.1534,gen-v3.1,2026-05-19 04:00:00
FC0000015822,SITE0015,2026-05-20 05:00:00,6.6750,gen-v3.1,2026-05-19 05:00:00
FC0000015823,SITE0015,2026-05-20 06:00:00,1.6104,gen-v3.2,2026-05-20 00:00:00
FC0000015824,SITE0015,2026-05-20 07:00:00,34.4562,gen-v4.0,2026-05-19 19:00:00
FC0000015825,SITE0015,2026-05-20 08:00:00,38.7219,gen-v3.2,2026-05-20 02:00:00
FC0000015826,SITE0015,2026-05-20 09:00:00,44.3763,gen-v4.0,2026-05-19 21:00:00
FC0000015827,SITE0015,2026-05-20 10:00:00,28.8048,gen-v3.2,2026-05-20 04:00:00
FC0000015828,SITE0015,2026-05-20 11:00:00,40.1306,gen-v3.1,2026-05-20 05:00:00
FC0000015829,SITE0015,2026-05-20 12:00:00,23.1239,gen-v3.1,2026-05-20 06:00:00
FC0000015830,SITE0015,2026-05-20 13:00:00,26.0653,gen-v4.0,2026-05-20 07:00:00
FC0000015831,SITE0015,2026-05-20 14:00:00,22.9273,gen-v3.1,2026-05-20 08:00:00
FC0000015832,SITE0015,2026-05-20 15:00:00,19.4532,gen-v4.0,2026-05-20 03:00:00
FC0000015833,SITE0015,2026-05-20 16:00:00,44.6794,gen-v3.2,2026-05-20 10:00:00
FC0000015834,SITE0015,2026-05-20 17:00:00,47.3010,gen-v3.1,2026-05-19 17:00:00
FC0000015835,SITE0015,2026-05-20 18:00:00,29.3918,gen-v3.2,2026-05-19 18:00:00
FC0000015836,SITE0015,2026-05-20 19:00:00,2.7064,gen-v4.0,2026-05-19 19:00:00
FC0000015837,SITE0015,2026-05-20 20:00:00,-0.5305,gen-v4.0,2026-05-20 14:00:00
FC0000015838,SITE0015,2026-05-20 21:00:00,-0.8100,gen-v4.0,2026-05-20 15:00:00
FC0000015839,SITE0015,2026-05-20 22:00:00,4.8474,gen-v4.0,2026-05-19 22:00:00
FC0000015840,SITE0015,2026-05-20 23:00:00,-0.7073,gen-v3.2,2026-05-20 11:00:00
FC0000015841,SITE0015,2026-05-21 00:00:00,5.3699,gen-v3.2,2026-05-20 18:00:00
FC0000015842,SITE0015,2026-05-21 01:00:00,7.3174,gen-v3.1,2026-05-20 13:00:00
FC0000015843,SITE0015,2026-05-21 02:00:00,0.4257,gen-v4.0,2026-05-20 20:00:00
FC0000015844,SITE0015,2026-05-21 03:00:00,2.3064,gen-v3.2,2026-05-20 03:00:00
FC0000015845,SITE0015,2026-05-21 04:00:00,-0.4149,gen-v3.1,2026-05-20 16:00:00
FC0000015846,SITE0015,2026-05-21 05:00:00,0.4572,gen-v3.2,2026-05-20 17:00:00
FC0000015847,SITE0015,2026-05-21 06:00:00,-0.5299,gen-v4.0,2026-05-20 06:00:00
FC0000015848,SITE0015,2026-05-21 07:00:00,46.6317,gen-v4.0,2026-05-21 01:00:00
FC0000015849,SITE0015,2026-05-21 08:00:00,27.5665,gen-v4.0,2026-05-21 02:00:00
FC0000015850,SITE0015,2026-05-21 09:00:00,34.4826,gen-v4.0,2026-05-20 21:00:00
FC0000015851,SITE0015,2026-05-21 10:00:00,30.1895,gen-v3.2,2026-05-21 04:00:00
FC0000015852,SITE0015,2026-05-21 11:00:00,41.1311,gen-v4.0,2026-05-20 23:00:00
FC0000015853,SITE0015,2026-05-21 12:00:00,38.8556,gen-v3.1,2026-05-21 00:00:00
FC0000015854,SITE0015,2026-05-21 13:00:00,39.2585,gen-v3.2,2026-05-21 01:00:00
FC0000015855,SITE0015,2026-05-21 14:00:00,18.0020,gen-v4.0,2026-05-21 08:00:00
FC0000015856,SITE0015,2026-05-21 15:00:00,49.7351,gen-v3.1,2026-05-21 09:00:00
FC0000015857,SITE0015,2026-05-21 16:00:00,29.0630,gen-v3.2,2026-05-21 04:00:00
FC0000015858,SITE0015,2026-05-21 17:00:00,28.9067,gen-v3.1,2026-05-21 11:00:00
FC0000015859,SITE0015,2026-05-21 18:00:00,39.0146,gen-v4.0,2026-05-20 18:00:00
FC0000015860,SITE0015,2026-05-21 19:00:00,0.5822,gen-v3.1,2026-05-20 19:00:00
FC0000015861,SITE0015,2026-05-21 20:00:00,2.3637,gen-v3.1,2026-05-20 20:00:00
FC0000015862,SITE0015,2026-05-21 21:00:00,2.0379,gen-v4.0,2026-05-20 21:00:00
FC0000015863,SITE0015,2026-05-21 22:00:00,24.1518,gen-v3.1,2026-05-21 10:00:00
FC0000015864,SITE0015,2026-05-21 23:00:00,7.4631,gen-v3.2,2026-05-21 11:00:00
FC0000015865,SITE0015,2026-05-22 00:00:00,0.2604,gen-v3.2,2026-05-21 00:00:00
FC0000015866,SITE0015,2026-05-22 01:00:00,-0.8138,gen-v3.1,2026-05-21 13:00:00
