call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,quarantine_reason
CALL0000011945,SUB00003447,CELL000021,,240.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000011947,SUB00002460,CELL000214,,6.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000011951,SUB00004241,CELL000238,,42.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000011952,SUB00002134,CELL000243,,296.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000011953,SUB00002961,CELL000238,,15.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000011955,SUB00004640,CELL000050,,282.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000011956,SUB00004320,CELL000113,,274.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000011957,SUB00003327,CELL000147,,242.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000011958,SUB00002236,CELL000032,,55.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000011962,SUB00001882,CELL000139,,598.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000011965,SUB00003908,CELL000237,,50.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000011967,SUB00003584,CELL000019,,106.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000011968,SUB00000357,CELL000234,,591.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000011972,SUB00000170,CELL000064,,14.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000011975,SUB00004009,CELL000044,,44.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000011978,SUB00002873,CELL000242,,871.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000011982,SUB00004286,CELL000167,,108.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000011985,SUB00004292,CELL000195,,450.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000011986,SUB00004441,CELL000144,,254.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000011987,SUB00000300,CELL000211,,88.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000011989,SUB00000380,CELL000065,,48.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000011991,SUB00004477,CELL000102,,41.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000011994,SUB00000531,CELL000126,,58.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000011998,SUB00003059,CELL000083,,427.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012002,SUB00002717,CELL000201,,236.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012003,SUB00002330,CELL000006,,64.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012004,SUB00002009,CELL000197,,307.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012005,SUB00000598,CELL000166,,124.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012006,SUB00004760,CELL000166,,16.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012007,SUB00000102,CELL000090,,127.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012008,SUB00002469,CELL000006,,19.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012010,SUB00003593,CELL000045,,36.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012018,SUB00000326,CELL000237,,61.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012019,SUB00003110,CELL000144,,98.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012020,SUB00003602,CELL000021,,83.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012023,SUB00002561,CELL000227,,44.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012024,SUB00004722,CELL000007,,73.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012027,SUB00000692,CELL000102,,113.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012028,SUB00000919,CELL000246,,41.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012030,SUB00002122,CELL000018,,290.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012031,SUB00001075,CELL000253,,112.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012033,SUB00002344,CELL000026,,396.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012037,SUB00002518,CELL000249,,14.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012040,SUB00001276,CELL000226,,17.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012042,SUB00004305,CELL000010,,406.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012043,SUB00003770,CELL000172,,184.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012048,SUB00002230,CELL000041,,301.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012050,SUB00001864,CELL000229,,8.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012051,SUB00002043,CELL000128,,78.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012056,SUB00001745,CELL000085,,371.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012063,SUB00000392,CELL000102,,38.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012065,SUB00003768,CELL000170,,338.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012067,SUB00002999,CELL000142,,253.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012069,SUB00002215,CELL000203,,198.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012073,SUB00001408,CELL000186,,120.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012074,SUB00002097,CELL000073,,70.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012075,SUB00002258,CELL000067,,603.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012076,SUB00004174,CELL000212,,423.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012078,SUB00000772,CELL000020,,34.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012079,SUB00000869,CELL000174,,116.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012080,SUB00003447,CELL000128,,147.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012084,SUB00000165,CELL000100,,258.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012085,SUB00003605,CELL000210,,240.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012088,SUB00003963,CELL000183,,164.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012089,SUB00004000,CELL000140,,260.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012091,SUB00001816,CELL000210,,43.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012093,SUB00002675,CELL000188,,189.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012096,SUB00001001,CELL000240,,22.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012097,SUB00001553,CELL000017,,273.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012099,SUB00000460,CELL000147,,540.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012102,SUB00004064,CELL000184,,271.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012103,SUB00002084,CELL000038,,122.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012104,SUB00003125,CELL000218,,447.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012105,SUB00004575,CELL000177,,111.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012106,SUB00001772,CELL000117,,133.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012107,SUB00003826,CELL000073,,287.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012110,SUB00003979,CELL000138,,92.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012112,SUB00004890,CELL000091,,28.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012114,SUB00003757,CELL000166,,55.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012115,SUB00000073,CELL000222,,103.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012116,SUB00000377,CELL000145,,153.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012117,SUB00001603,CELL000013,,144.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012118,SUB00000086,CELL000123,,65.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012122,SUB00001993,CELL000014,,166.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012128,SUB00003681,CELL000027,,19.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012129,SUB00002799,CELL000128,,47.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012131,SUB00002275,CELL000194,,2.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012138,SUB00004382,CELL000145,,88.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012142,SUB00001905,CELL000123,,70.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012144,SUB00001936,CELL000012,,99.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012145,SUB00001352,CELL000075,,153.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012146,SUB00002760,CELL000058,,82.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012149,SUB00002369,CELL000144,,190.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012150,SUB00003832,CELL000121,,167.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012151,SUB00004655,CELL000213,,30.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012154,SUB00000214,CELL000092,,54.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012155,SUB00000358,CELL000042,,233.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012156,SUB00004882,CELL000217,,71.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012160,SUB00000789,CELL000204,,274.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012161,SUB00004599,CELL000070,,82.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012163,SUB00001416,CELL000135,,201.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012164,SUB00000378,CELL000038,,21.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012167,SUB00001135,CELL000232,,230.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012168,SUB00003620,CELL000155,,216.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012169,SUB00000738,CELL000184,,135.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012171,SUB00003040,CELL000174,,72.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012172,SUB00003543,CELL000026,,58.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012173,SUB00003992,CELL000152,,563.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012174,SUB00000289,CELL000193,,440.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012175,SUB00001007,CELL000044,,16.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012176,SUB00002276,CELL000135,,36.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012178,SUB00000175,CELL000072,,195.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012179,SUB00004886,CELL000091,,35.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012181,SUB00000524,CELL000096,,246.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012183,SUB00004702,CELL000160,,269.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012188,SUB00000026,CELL000136,,28.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012190,SUB00001765,CELL000027,,260.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012192,SUB00004940,CELL000229,,714.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012193,SUB00002845,CELL000219,,23.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012195,SUB00000625,CELL000190,,153.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012198,SUB00003110,CELL000101,,79.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012199,SUB00003869,CELL000163,,160.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012200,SUB00002738,CELL000122,,57.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012201,SUB00000218,CELL000182,,411.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012205,SUB00001009,CELL000150,,6.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012206,SUB00000117,CELL000171,,194.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012207,SUB00002770,CELL000201,,138.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012208,SUB00000483,CELL000067,,31.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012209,SUB00004418,CELL000162,,415.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012211,SUB00001262,CELL000034,,117.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012213,SUB00004131,CELL000233,,20.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012215,SUB00002908,CELL000025,,65.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012216,SUB00000975,CELL000068,,91.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012218,SUB00000639,CELL000065,,346.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000012220,SUB00001208,CELL000068,,151.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012221,SUB00000172,CELL000222,,543.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012222,SUB00003032,CELL000197,,493.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012226,SUB00001355,CELL000186,,29.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012227,SUB00000326,CELL000184,,84.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012228,SUB00001079,CELL000019,,57.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012229,SUB00000380,CELL000039,,487.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012230,SUB00002994,CELL000011,,143.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012232,SUB00001254,CELL000226,,35.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012233,SUB00001103,CELL000027,,77.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012235,SUB00002289,CELL000142,,12.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012236,SUB00002893,CELL000238,,93.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012238,SUB00000359,CELL000013,,69.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012242,SUB00003874,CELL000056,,96.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012243,SUB00001834,CELL000031,,48.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012246,SUB00002819,CELL000233,,109.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012247,SUB00003610,CELL000137,,84.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012251,SUB00002723,CELL000060,,68.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012252,SUB00003098,CELL000139,,19.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012254,SUB00004972,CELL000065,,68.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012255,SUB00003578,CELL000020,,151.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012256,SUB00003693,CELL000066,,9.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012258,SUB00001103,CELL000111,,84.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012259,SUB00004429,CELL000055,,106.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012260,SUB00001773,CELL000129,,251.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012264,SUB00002749,CELL000109,,98.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012266,SUB00004590,CELL000175,,81.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000012267,SUB00001977,CELL000140,,289.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012268,SUB00000068,CELL000227,,525.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012270,SUB00001386,CELL000241,,67.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012271,SUB00003301,CELL000042,,284.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012275,SUB00001947,CELL000226,,25.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012282,SUB00003912,CELL000180,,191.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012283,SUB00003486,CELL000144,,103.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012284,SUB00000466,CELL000191,,76.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012288,SUB00000442,CELL000004,,130.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012289,SUB00003313,CELL000099,,83.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012291,SUB00002824,CELL000011,,388.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012292,SUB00000695,CELL000239,,325.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012293,SUB00001231,CELL000067,,3.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012295,SUB00003665,CELL000009,,185.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012298,SUB00000453,CELL000237,,183.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012299,SUB00001918,CELL000079,,210.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012302,SUB00002733,CELL000065,,123.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012303,SUB00004263,CELL000209,,254.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012309,SUB00002094,CELL000043,,89.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012310,SUB00002265,CELL000169,,635.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012313,SUB00002067,CELL000204,,58.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012314,SUB00002311,CELL000133,,10.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012315,SUB00000492,CELL000131,,372.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012318,SUB00000558,CELL000217,,6.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012319,SUB00004092,CELL000250,,114.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012321,SUB00001913,CELL000180,,56.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012322,SUB00003787,CELL000002,,10.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012324,SUB00001848,CELL000226,,187.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012326,SUB00002844,CELL000215,,690.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012328,SUB_BAD,CELL000183,,72.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012329,SUB00003617,CELL000210,,141.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012331,SUB00001762,CELL000040,,55.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012332,SUB00000561,CELL000056,,205.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012340,SUB00004179,CELL000079,,210.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012341,SUB00001407,CELL000111,,27.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012344,SUB00001903,CELL000173,,311.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012356,SUB00000041,CELL000081,,85.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012357,SUB00004014,CELL000010,,190.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012359,SUB00001176,CELL000251,,49.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012363,SUB00001186,CELL000055,,60.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012364,SUB00003257,CELL000098,,334.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012366,SUB00001317,CELL000193,,139.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012368,SUB00001130,CELL000098,,437.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012369,SUB00000887,CELL000231,,284.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012370,SUB00001157,CELL000002,,39.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012371,SUB00004733,CELL000019,,200.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012375,SUB00002783,CELL000044,,359.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012376,SUB00002441,CELL000216,,106.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012377,SUB00003731,CELL000185,,35.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012379,SUB00002486,CELL000220,,22.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012380,SUB00001528,CELL000214,,141.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012383,SUB00002371,CELL000073,,27.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012386,SUB00000155,CELL000184,,527.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012387,SUB00001575,CELL000009,,46.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012393,SUB00000277,CELL000153,,43.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012395,SUB00003341,CELL000119,,312.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012397,SUB00002738,CELL000126,,90.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012399,SUB00003059,CELL000094,,1.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012402,SUB00003315,CELL000086,,38.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012405,SUB00000101,CELL000043,,258.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012406,SUB00004474,CELL000057,,36.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012409,SUB00003323,CELL000192,,150.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012412,SUB00001962,CELL000230,,119.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012413,SUB00001396,CELL000254,,1.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012414,SUB00000622,CELL000109,,36.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012415,SUB00004756,CELL000235,,92.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012416,SUB00004620,CELL000120,,7.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012417,SUB00004318,CELL000213,,155.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012418,SUB00001837,CELL000255,,258.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012422,SUB00002313,CELL000239,,400.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012423,SUB00004858,CELL000083,,38.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012426,SUB00003072,CELL000008,,122.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012429,SUB00003561,CELL000059,,82.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012431,SUB00001978,CELL000143,,186.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012434,SUB00002388,CELL000051,,470.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012436,SUB00000355,CELL000031,,124.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012438,SUB00000586,CELL000246,,119.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012440,SUB00004580,CELL000081,,148.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012443,SUB00003477,CELL000206,,375.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012445,SUB00001257,CELL000203,,65.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012447,SUB00003700,CELL000136,,122.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012448,SUB00002928,CELL000009,,93.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012449,SUB00004673,CELL000209,,27.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012452,SUB00004940,CELL000140,,27.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012453,SUB00001357,CELL000107,,37.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012455,SUB00004620,CELL000061,,595.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012458,SUB00000722,CELL000155,,58.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012459,SUB00003035,CELL000097,,174.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012463,SUB00002319,CELL000156,,305.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012468,SUB00002212,CELL000120,,70.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012469,SUB00001046,CELL000215,,524.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012471,SUB00002644,CELL000218,,510.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012472,SUB00003777,CELL000035,,335.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012474,SUB00003558,CELL000082,,745.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012475,SUB00004153,CELL000202,,28.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012476,SUB00004138,CELL000029,,125.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012479,SUB00001215,CELL000184,,123.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012481,SUB00000059,CELL000036,,200.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012483,SUB00000556,CELL000082,,153.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012486,SUB00000707,CELL000002,,66.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012490,SUB00003863,CELL000003,,7.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012493,SUB00000017,CELL000105,,,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012494,SUB00002460,CELL000100,,137.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012495,SUB00002134,CELL000082,,280.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012496,SUB00002028,CELL000117,,213.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012497,SUB00004090,CELL000012,,120.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012498,SUB00004329,CELL000143,,50.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012499,SUB00001024,CELL000151,,157.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012501,SUB00000666,CELL000224,,32.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012503,SUB00001946,CELL000136,,388.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012504,SUB00002908,CELL000078,,331.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012506,SUB00003560,CELL000011,,360.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012513,SUB00000989,CELL000012,,20.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012514,SUB00003123,CELL000117,,6.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012518,SUB00000325,CELL000014,,145.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012519,SUB00002536,CELL000001,,134.0,MO,Completed,False,switch,,Bad timestamp/duration
