online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,_loaded_at_utc,_source_file
OL0000003904,WEB00001301,1,SKU0000123,1,96.72,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003905,WEB00001301,2,SKU0000465,2,434.43,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003906,WEB00001301,3,SKU0000339,1,73.79,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003907,WEB00001301,4,SKU0000157,-1,486.13,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003908,WEB00001301,5,SKU0000149,,843.59,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003909,WEB00001302,1,SKU0000429,-1,356.50,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003910,WEB00001302,2,SKU0000117,1,1135.60,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003911,WEB00001302,3,SKU0000420,3,678.55,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003912,WEB00001302,4,SKU0000500,1,263.42,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003913,WEB00001302,5,SKU0000445,1,254.03,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003914,WEB00001303,1,SKU0000399,1,717.19,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003915,WEB00001303,2,SKU0000210,,129.37,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003916,WEB00001303,3,SKU0000234,1,534.08,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003917,WEB00001303,4,SKU0000232,1,461.17,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003918,WEB00001304,1,SKU0000177,,70.95,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003919,WEB00001304,2,SKU0000070,1,293.15,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003920,WEB00001305,1,SKU0000097,1,619.42,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003921,WEB00001306,1,SKU0000440,4,510.18,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003922,WEB00001307,1,SKU0000237,3,892.35,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003923,WEB00001307,2,SKU0000214,1,491.09,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003924,WEB00001307,3,SKU0000563,2,105.07,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003925,WEB00001307,4,SKU0000437,1,167.65,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003926,WEB00001307,5,SKU0000473,1,305.73,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003927,WEB00001308,1,SKU0000420,-1,678.55,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003928,WEB00001308,2,SKU0000355,-1,942.53,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003929,WEB00001308,3,SKU0000140,3,477.46,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003930,WEB00001309,1,SKU0000093,2,881.36,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003931,WEB00001310,1,SKU0000552,1,659.24,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003932,WEB00001310,2,SKU0000432,1,694.49,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003933,WEB00001311,1,SKU0000535,1,541.06,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003934,WEB00001311,2,SKU0000505,2,181.23,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003935,WEB00001312,1,SKU0000540,-1,387.75,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003936,WEB00001312,2,SKU0000240,2,439.36,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003937,WEB00001312,3,SKU0000149,4,843.59,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003938,WEB00001312,4,SKU0000475,,150.21,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003939,WEB00001312,5,SKU0000045,4,943.16,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003940,WEB00001313,1,SKU0000243,2,136.35,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003941,WEB00001314,1,SKU0000226,4,212.68,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003942,WEB00001314,2,SKU0000175,,980.41,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003943,WEB00001314,3,SKU0000261,3,315.85,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003944,WEB00001314,4,SKU0000579,4,225.24,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003945,WEB00001315,1,SKU0000501,-1,122.73,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003946,WEB00001316,1,SKU0000463,3,66.59,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003947,WEB00001316,2,SKU0000392,1,469.03,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003948,WEB00001316,3,SKU0000084,2,444.18,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003949,WEB00001316,4,SKU0000410,-1,249.43,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003950,WEB00001317,1,SKU0000491,-1,bad,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003951,WEB00001317,2,SKU0000160,3,665.27,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003952,WEB00001318,1,SKU0000067,,774.41,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003953,WEB00001318,2,SKU0000471,-1,112.86,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003954,WEB00001318,3,SKU0000258,2,170.31,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003955,WEB00001319,1,SKU0000062,1,366.28,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003956,WEB00001319,2,SKU0000566,4,325.03,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003957,WEB00001319,3,SKU0000062,3,366.28,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003958,WEB00001320,1,SKU0000155,-1,403.07,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003959,WEB00001320,2,SKU0000518,,198.88,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003960,WEB00001320,3,SKU0000122,2,466.78,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003961,WEB00001320,4,SKU0000333,-1,205.47,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003962,WEB00001320,5,SKU0000330,1,19.00,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003963,WEB00001321,1,SKU0000502,4,391.20,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003964,WEB00001322,1,SKU0000385,,61.66,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003965,WEB00001323,1,SKU0000409,2,190.80,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003966,WEB00001324,1,SKU0000490,1,27.28,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003967,WEB00001324,2,SKU0000035,,231.61,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003968,WEB00001324,3,SKU0000218,4,388.94,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003969,WEB00001324,4,SKU0000506,2,138.59,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003970,WEB00001325,1,SKU0000545,4,496.32,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003971,WEB00001325,2,SKU0000480,4,83.99,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003972,WEB00001325,3,SKU0000070,,293.15,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003973,WEB00001325,4,SKU0000223,-1,908.65,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003974,WEB00001325,5,SKU0000519,3,268.90,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003975,WEB00001326,1,SKU0000394,1,889.10,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003976,WEB00001326,2,SKU0000117,2,1135.60,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003977,WEB00001326,3,SKU0000404,,78.05,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003978,WEB00001327,1,SKU0000169,4,445.53,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003979,WEB00001327,2,SKU0000201,1,345.72,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003980,WEB00001327,3,SKU0000119,3,400.66,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003981,WEB00001327,4,SKU0000579,1,225.24,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003982,WEB00001328,1,SKU0000567,4,15.45,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003983,WEB00001328,2,SKU0000516,,359.94,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003984,WEB00001328,3,SKU0000410,1,249.43,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003985,WEB00001328,4,SKU0000095,1,325.16,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003986,WEB00001328,5,SKU0000523,1,118.56,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003987,WEB00001329,1,SKU0000527,4,156.10,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003988,WEB00001329,2,SKU0000159,2,563.01,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003989,WEB00001329,3,SKU0000380,-1,321.76,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003990,WEB00001330,1,SKU0000333,-1,205.47,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003991,WEB00001330,2,SKU0000093,3,881.36,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003992,WEB00001331,1,SKU0000544,4,470.58,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003993,WEB00001331,2,SKU0000392,3,469.03,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003994,WEB00001331,3,SKU0000259,1,31.00,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003995,WEB00001331,4,SKU0000480,2,83.99,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003996,WEB00001331,5,SKU0000558,2,533.25,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003997,WEB00001332,1,SKU0000056,2,501.32,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003998,WEB00001332,2,SKU0000268,3,431.07,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000003999,WEB00001332,3,SKU0000373,4,180.92,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004000,WEB00001332,4,SKU0000308,-1,497.51,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004001,WEB00001332,5,SKU0000067,2,774.41,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004002,WEB00001333,1,SKU0000173,2,230.48,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004003,WEB00001334,1,SKU0000080,-1,433.14,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004004,WEB00001334,2,SKU0000277,-1,244.44,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004005,WEB00001334,3,SKU0000568,,124.61,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004006,WEB00001334,4,SKU0000020,2,812.30,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004007,WEB00001334,5,SKU0000368,3,159.98,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004008,WEB00001335,1,SKU0000533,4,286.14,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004009,WEB00001335,2,SKU0000316,2,483.36,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004010,WEB00001335,3,SKU0000425,1,294.46,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004011,WEB00001336,1,SKU0000383,4,502.89,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004012,WEB00001336,2,SKU_BAD,,70.95,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004013,WEB00001336,3,SKU0000340,-1,674.52,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004014,WEB00001336,4,SKU0000254,3,285.81,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004015,WEB00001337,1,SKU0000333,,205.47,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004016,WEB00001337,2,SKU0000500,,263.42,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004017,WEB00001337,3,SKU0000104,4,843.04,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004018,WEB00001337,4,SKU0000395,2,291.63,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004019,WEB00001338,1,SKU0000048,1,888.44,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004020,WEB00001338,2,SKU0000066,-1,651.90,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004021,WEB00001338,3,SKU0000219,2,802.89,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004022,WEB00001338,4,SKU0000247,2,423.85,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004023,WEB00001338,5,SKU0000009,2,41.87,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004024,WEB00001339,1,SKU0000424,2,300.60,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004025,WEB00001339,2,SKU0000060,1,897.42,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004026,WEB00001339,3,SKU0000273,2,326.38,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004027,WEB00001339,4,SKU0000143,4,661.18,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004028,WEB00001339,5,SKU0000222,1,504.98,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004029,WEB00001340,1,SKU0000076,4,376.92,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004030,WEB00001340,2,SKU0000527,-1,156.10,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004031,WEB00001341,1,SKU0000308,3,497.51,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004032,WEB00001342,1,SKU0000039,1,132.22,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004033,WEB00001342,2,SKU0000117,,1135.60,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004034,WEB00001343,1,SKU0000418,-1,359.63,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004035,WEB00001343,2,SKU0000364,-1,60.14,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004036,WEB00001343,3,SKU0000132,1,72.62,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004037,WEB00001344,1,SKU0000074,4,418.22,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004038,WEB00001344,2,SKU0000079,1,745.80,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004039,WEB00001344,3,SKU0000418,-1,359.63,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004040,WEB00001345,1,SKU0000054,1,208.20,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004041,WEB00001345,2,SKU0000388,4,600.62,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004042,WEB00001345,3,SKU0000492,2,571.92,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004043,WEB00001345,4,SKU0000442,1,39.52,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004044,WEB00001346,1,SKU0000259,1,31.00,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004045,WEB00001347,1,SKU0000528,1,65.18,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004046,WEB00001348,1,SKU0000529,,295.09,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004047,WEB00001348,2,SKU0000072,4,697.80,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004048,WEB00001348,3,SKU0000145,1,450.89,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004049,WEB00001348,4,SKU0000451,3,109.95,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004050,WEB00001348,5,SKU0000167,,721.50,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004051,WEB00001349,1,SKU0000113,3,313.01,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004052,WEB00001350,1,SKU0000454,-1,216.29,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004053,WEB00001350,2,SKU0000163,1,462.78,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004054,WEB00001350,3,SKU0000093,4,881.36,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004055,WEB00001350,4,SKU0000074,2,418.22,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004056,WEB00001350,5,SKU0000333,3,205.47,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004057,WEB00001351,1,SKU0000024,3,349.75,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004058,WEB00001351,2,SKU0000513,1,358.93,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004059,WEB00001351,3,SKU0000003,1,269.12,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004060,WEB00001351,4,SKU0000042,1,131.79,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004061,WEB00001352,1,SKU0000224,-1,281.48,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004062,WEB00001352,2,SKU0000155,3,403.07,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004063,WEB00001352,3,SKU0000221,1,426.23,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004064,WEB00001353,1,SKU0000200,1,631.21,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004065,WEB00001353,2,SKU0000569,3,496.82,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004066,WEB00001354,1,SKU0000122,3,466.78,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004067,WEB00001354,2,SKU0000110,2,611.54,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004068,WEB00001355,1,SKU0000118,-1,545.00,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004069,WEB00001355,2,SKU0000513,1,358.93,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004070,WEB00001356,1,SKU0000103,4,421.57,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004071,WEB00001357,1,SKU0000016,2,579.13,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004072,WEB00001357,2,SKU0000458,4,218.82,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004073,WEB00001357,3,SKU0000533,1,286.14,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004074,WEB00001357,4,SKU0000535,1,541.06,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004075,WEB00001357,5,SKU0000548,,62.68,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004076,WEB00001358,1,SKU0000400,3,235.65,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004077,WEB00001358,2,SKU0000299,1,27.89,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004078,WEB00001358,3,SKU0000445,1,254.03,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004079,WEB00001358,4,SKU0000017,3,99.36,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004080,WEB00001359,1,SKU0000104,1,843.04,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004081,WEB00001359,2,SKU0000372,1,184.18,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004082,WEB00001359,3,SKU0000035,1,231.61,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004083,WEB00001359,4,SKU0000131,-1,397.27,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004084,WEB00001359,5,SKU0000504,-1,1051.77,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004085,WEB00001360,1,SKU0000088,-1,475.62,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004086,WEB00001361,1,SKU0000217,4,513.46,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004087,WEB00001362,1,SKU0000190,4,351.52,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004088,WEB00001362,2,SKU0000119,,400.66,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004089,WEB00001363,1,SKU0000373,1,180.92,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004090,WEB00001363,2,SKU0000457,2,363.55,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
