online_order_id,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,_loaded_at_utc,_source_file
WEB00000998,CUST00000021,2026-05-06 20:42:10,Pickup,STR0025,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000999,CUST00001278,2026-05-16 04:26:17,Ship to Home,STR0009,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001000,CUST00000273,2026-04-30 17:03:32,Pickup,STR0001,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001001,CUST00001703,2026-05-06 15:34:57,Pickup,STR0018,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001002,CUST00000143,2026-05-23 10:00:17,Delivery,STR0017,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001003,CUST00000972,2026-05-07 14:29:00,Pickup,STR0013,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001004,CUST00000839,2026-04-20 16:35:08,Delivery,STR0022,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001005,CUST00001535,2026-04-20 09:34:56,Ship to Home,STR0007,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001006,CUST00000344,2026-05-21 10:13:16,Delivery,STR0020,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001007,CUST00000257,2026-04-17 22:32:12,Ship to Home,STR0021,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001008,CUST00000821,2026-04-09 13:31:07,Delivery,STR0021,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001009,CUST00000336,2026-04-02 21:28:38,Pickup,STR0005,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001010,CUST00001523,2026-04-15 23:14:29,Pickup,STR0001,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001011,CUST00000300,2026-04-21 14:06:55,Pickup,STR0021,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001012,CUST00000648,2026-04-29 04:23:30,Pickup,STR0020,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001013,CUST00001390,2026-04-13 14:22:41,Ship to Home,STR0009,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001014,CUST00001278,2026-04-23 05:49:34,Delivery,STR0004,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001015,CUST00001514,2026-04-04 17:35:37,Ship to Home,STR0010,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001016,CUST00000635,2026-05-29 22:10:59,Ship to Home,STR0022,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001017,CUST00001539,2026-05-09 12:37:28,Ship to Home,STR0010,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001018,CUST00000878,2026-04-06 06:25:41,Delivery,STR0024,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001019,CUST00001283,2026-04-22 05:30:10,Pickup,STR0025,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001020,CUST00000107,2026-05-10 04:29:06,Pickup,STR0008,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001021,CUST00001707,2026-04-08 11:49:16,Pickup,STR0023,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001022,CUST00001448,2026-04-13 05:45:46,Delivery,STR0003,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001023,CUST00000118,2026-05-13 23:37:50,Delivery,STR0003,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001024,CUST00001446,2026-04-15 09:55:18,Pickup,STR0022,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001025,CUST00001383,2026-04-11 06:43:58,Ship to Home,STR0010,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001026,CUST00001133,2026-05-17 08:18:33,Pickup,STR0002,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001027,CUST00001284,2026-05-01 02:31:36,Delivery,STR0001,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001028,CUST00000671,2026-04-06 01:09:43,Delivery,STR0003,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001029,CUST00001656,2026-04-08 21:37:13,Pickup,STR0005,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001030,CUST00001258,2026-05-11 03:18:24,Delivery,STR0010,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001031,CUST00000755,2026-05-17 18:27:12,Pickup,STR0007,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001032,CUST00000213,2026-04-07 21:05:18,Ship to Home,STR0023,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001033,CUST00001121,2026-04-17 14:48:39,Pickup,STR0007,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001034,CUST00000181,2026-05-10 15:28:13,Pickup,STR0018,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001035,CUST00000636,2026-05-15 13:43:50,Pickup,STR0014,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001036,CUST00001095,2026-05-30 19:55:33,Ship to Home,STR0019,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001037,CUST00001765,2026-05-16 09:29:09,Delivery,STR0011,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001038,CUST00000131,2026-05-24 06:16:38,Ship to Home,STR0010,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001039,CUST00000464,2026-05-07 21:19:47,Pickup,STR0019,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001040,CUST00000917,2026-04-25 21:00:29,Ship to Home,STR0023,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001041,CUST00000390,2026-05-24 12:18:54,Ship to Home,STR0013,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001042,CUST00000006,2026-05-14 16:54:44,Pickup,STR0002,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001043,CUST00001737,2026-05-01 03:38:31,Delivery,STR0020,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001044,CUST00000772,2026-05-26 16:15:13,Delivery,STR0023,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001045,CUST00001736,2026-04-08 11:04:34,Pickup,STR0015,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001046,CUST00001335,2026-05-07 20:02:22,Ship to Home,STR0025,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001047,CUST00001625,2026-05-01 13:43:31,Ship to Home,STR0002,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001048,CUST00000215,2026-04-08 00:03:23,Delivery,STR0007,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001049,CUST00000549,2026-05-15 18:13:45,Pickup,STR0012,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001050,CUST00001458,2026-05-11 17:05:31,Delivery,STR0001,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001051,CUST00000154,2026-04-06 02:35:17,Delivery,STR0017,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001052,CUST00000028,2026-04-10 02:56:59,Delivery,STR0025,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001053,CUST00000035,2026-04-19 04:00:31,Ship to Home,STR0024,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001054,CUST00001015,2026-05-29 04:22:05,Delivery,STR0020,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001055,CUST00001057,2026-04-19 10:02:25,Pickup,STR0023,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001056,CUST00000858,2026-05-14 15:01:26,Ship to Home,STR0004,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001057,CUST00001313,2026-05-27 20:06:05,Delivery,STR0009,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001058,CUST00001663,2026-04-03 18:20:42,Pickup,STR0020,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001059,CUST00000781,2026-04-25 17:07:16,Delivery,STR0021,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001060,CUST00001353,2026-04-04 06:27:44,Ship to Home,STR0019,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001061,CUST00000718,2026-05-13 06:49:33,Ship to Home,STR0009,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001062,CUST00001622,2026-05-19 13:36:39,Ship to Home,STR0003,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001063,CUST00000629,2026-04-20 06:06:06,Pickup,STR0022,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001064,CUST00001492,2026-04-02 22:04:07,Pickup,STR0014,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001065,CUST00000625,2026-05-23 05:41:52,Ship to Home,STR0025,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001066,CUST00001093,2026-04-06 07:34:56,Ship to Home,STR0025,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001067,CUST00000122,2026-04-05 20:04:05,Ship to Home,STR0017,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001068,CUST00000682,2026-04-11 12:02:08,Ship to Home,STR0017,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001069,CUST00001547,2026-04-30 22:24:07,Delivery,STR0019,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001070,CUST00001491,2026-04-24 13:25:12,Delivery,STR0008,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001071,CUST00000015,2026-05-30 21:58:04,Delivery,STR0013,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001072,CUST00000350,2026-05-10 22:50:18,Delivery,STR0013,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001073,CUST00000720,2026-04-22 04:02:00,Pickup,STR0004,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001074,CUST00001668,2026-05-29 02:34:33,Pickup,STR0018,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001075,CUST00000429,2026-04-08 16:47:03,Ship to Home,STR0019,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001076,CUST00001192,2026-04-11 08:12:24,Pickup,STR0007,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001077,CUST00000685,2026-04-07 20:21:46,Pickup,STR0013,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001078,CUST00001685,2026-04-24 10:07:49,Pickup,STR0008,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001079,CUST00001211,2026-05-04 22:55:26,Pickup,STR0010,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001080,CUST00000781,2026-05-07 07:09:58,Pickup,STR0022,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001081,CUST00001132,2026-04-10 03:08:32,Ship to Home,STR0008,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001082,CUST00001152,2026-05-18 04:58:13,Ship to Home,STR0018,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001083,CUST00000105,2026-04-29 09:47:54,Ship to Home,STR0020,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001084,CUST00001032,2026-04-12 00:45:52,Delivery,STR0005,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001085,CUST00000233,2026-04-09 14:20:45,Ship to Home,STR0025,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001086,CUST00001478,2026-05-23 08:11:30,Pickup,STR0001,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001087,CUST00000261,2026-04-02 22:51:41,Pickup,STR0015,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001088,CUST00000635,2026-04-02 12:49:21,Ship to Home,STR0007,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001089,CUST00000903,2026-05-30 19:57:25,Pickup,STR0018,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001090,CUST00001203,2026-04-09 19:28:20,Ship to Home,STR0013,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001091,CUST00000514,2026-04-26 07:24:12,Delivery,STR0023,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001092,CUST00001549,2026-05-13 14:56:53,Ship to Home,STR0012,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001093,CUST00000457,2026-05-22 23:50:15,Ship to Home,STR0004,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001094,CUST00000806,2026-04-18 23:55:14,Pickup,STR0004,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001095,CUST00001789,2026-04-18 16:44:05,Delivery,STR0006,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001096,CUST00000460,2026-05-26 01:17:58,Ship to Home,STR0002,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001097,CUST00001213,2026-04-21 22:04:19,Delivery,STR0025,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001098,CUST00000247,2026-04-29 07:30:40,Ship to Home,STR0021,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001099,CUST00001753,2026-05-10 08:06:53,Delivery,STR0008,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001100,CUST00001709,2026-05-19 05:07:32,Pickup,STR0012,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001101,CUST00001782,2026-04-23 14:56:01,Delivery,STR0014,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001102,CUST00001084,2026-05-24 04:41:24,Pickup,STR0022,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001103,CUST00001707,2026-04-09 04:50:57,Ship to Home,STR0019,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001104,CUST00000032,2026-05-09 22:11:51,Pickup,STR0009,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001105,CUST00001712,2026-04-28 02:40:52,Delivery,STR0005,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001106,CUST00001235,2026-05-30 20:23:33,Pickup,STR0016,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001107,CUST00001382,2026-05-11 15:28:52,Pickup,STR0019,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001108,CUST00001480,2026-04-01 22:59:12,Delivery,STR0019,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001109,CUST00000805,2026-05-19 21:38:54,Delivery,STR0023,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001110,CUST00000781,2026-04-07 16:21:36,Ship to Home,STR0020,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001111,CUST00001483,2026-05-21 06:45:12,Delivery,STR0014,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001112,CUST00001203,2026-05-12 08:46:20,Ship to Home,STR0008,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001113,CUST00001765,2026-05-31 15:29:34,Delivery,STR0003,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001114,CUST00001019,2026-04-16 06:12:33,Ship to Home,STR0004,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001115,CUST00000888,2026-04-13 05:44:51,Ship to Home,STR0002,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001116,CUST00001664,2026-05-22 04:45:22,Ship to Home,STR0013,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001117,CUST00000174,2026-05-15 07:54:07,Pickup,STR0017,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001118,CUST00001079,2026-04-12 14:19:46,Ship to Home,STR0023,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001119,CUST00001758,2026-04-30 12:44:40,Ship to Home,STR0020,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001120,CUST00001274,2026-04-04 03:17:24,Pickup,STR0025,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001121,CUST00001266,2026-05-25 06:59:43,Delivery,STR0009,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001122,CUST00001358,2026-05-02 23:43:21,Pickup,STR0016,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001123,CUST00000691,2026-05-15 06:46:21,Delivery,STR0008,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001124,CUST00001272,2026-05-28 17:50:19,Delivery,STR0015,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001125,CUST00000088,2026-04-26 09:20:45,Ship to Home,STR0019,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001126,CUST00000176,2026-04-19 22:33:02,Delivery,STR0020,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001127,CUST00001130,2026-05-11 13:46:32,Delivery,STR0007,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001128,CUST00001084,2026-04-21 06:36:48,Pickup,STR0009,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001129,CUST00000280,2026-04-30 16:03:58,Ship to Home,STR0007,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001130,CUST00000884,2026-04-11 07:12:38,Pickup,STR0011,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001131,CUST00000746,2026-04-08 13:49:38,Ship to Home,STR0022,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001132,CUST00001062,2026-05-16 11:32:17,Pickup,STR0021,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001133,CUST00000706,2026-04-18 17:58:49,Delivery,STR0007,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001134,CUST00000357,2026-05-10 11:36:55,Pickup,STR0010,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001135,CUST00000753,2026-05-03 19:56:15,Delivery,STR0018,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001136,CUST00000300,2026-05-29 03:57:43,Ship to Home,STR0024,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001137,CUST00000643,2026-05-23 04:21:01,Ship to Home,STR0004,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001138,CUST00000015,2026-04-03 07:08:38,Ship to Home,STR0025,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001139,CUST00000945,2026-04-19 21:13:06,Pickup,STR0004,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001140,CUST00001163,2026-05-02 17:08:55,Pickup,STR0002,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001141,CUST00000112,2026-04-07 05:03:04,Pickup,STR0007,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001142,CUST00001501,2026-05-02 08:58:28,Pickup,STR0011,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001143,CUST00000694,2026-04-02 18:59:16,Pickup,STR0002,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001144,CUST00001779,2026-04-08 11:06:40,Ship to Home,STR0021,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001145,CUST00000764,2026-05-29 17:19:40,Delivery,STR0014,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001146,CUST00000995,2026-04-09 05:31:39,Delivery,STR0011,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001147,CUST00001664,2026-04-12 22:56:16,Ship to Home,STR0023,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001148,CUST00000979,2026-05-13 19:29:11,Ship to Home,STR0012,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001149,CUST00000568,2026-05-09 22:36:56,Ship to Home,STR0010,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001150,CUST00000661,2026-04-15 01:30:49,Ship to Home,STR0006,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001151,CUST00000552,2026-05-27 14:44:13,Ship to Home,STR0004,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001152,CUST00000925,2026-05-02 00:35:03,Pickup,STR0014,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001153,CUST00001218,2026-05-13 05:26:20,Ship to Home,STR0018,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001154,CUST00000096,2026-04-02 07:34:19,Pickup,STR0022,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001155,CUST00000984,2026-05-04 19:29:38,Delivery,STR0010,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001156,CUST00000058,2026-05-06 06:37:56,Delivery,STR0009,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001157,CUST00001172,2026-05-19 11:26:11,Pickup,STR0007,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001158,CUST00001227,2026-05-08 15:15:55,Ship to Home,STR0002,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001159,CUST00001314,2026-04-30 17:18:52,Delivery,STR0014,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001160,CUST00001632,2026-04-08 02:04:10,Ship to Home,STR0023,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001161,CUST00000327,2026-05-16 12:04:59,Pickup,STR0004,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001162,CUST00001538,2026-05-05 21:59:26,Pickup,STR0013,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001163,CUST00001255,2026-05-23 10:58:38,Delivery,STR0024,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001164,CUST00000731,2026-05-27 21:47:29,Pickup,STR0017,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001165,CUST00000957,2026-04-15 20:33:59,Delivery,STR0014,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
