order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount,quarantine_reason
SOL0000003774,SO00001238,2,SKU0000327,-1.0,64.18,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003782,SO00001240,4,SKU0000025,-1.0,269.42,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003785,SO00001242,1,SKU0000204,,633.39,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003787,SO00001242,3,SKU0000180,-1.0,405.19,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003789,SO00001243,1,SKU0000403,-1.0,466.59,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003793,SO00001244,4,SKU0000040,,385.91,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003796,SO00001246,2,SKU0000286,,443.6,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003804,SO00001248,4,SKU0000672,-1.0,191.67,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003813,SO00001251,1,SKU0000031,-1.0,174.84,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003817,SO00001252,4,SKU0000107,-1.0,272.04,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003829,SO00001255,3,SKU0000216,-1.0,376.08,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003836,SO00001258,5,SKU0000689,,240.01,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003839,SO00001259,3,SKU0000316,-1.0,131.86,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003840,SO00001260,1,SKU0000618,50.0,,0.0,Shipped,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000003842,SO00001261,2,SKU0000115,,249.94,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003852,SO00001264,2,SKU0000476,-1.0,29.22,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003855,SO00001265,2,SKU0000080,-1.0,544.63,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003856,SO00001265,3,SKU0000296,-1.0,167.98,25.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003859,SO00001266,1,SKU0000294,,60.99,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003861,SO00001267,1,SKU0000410,-1.0,68.51,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003863,SO00001267,3,SKU0000568,,8.45,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003864,SO00001267,4,SKU0000237,,791.86,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003869,SO00001268,4,SKU0000174,,637.31,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003872,SO00001269,2,SKU0000220,50.0,,10.0,Cancelled,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000003875,SO00001269,5,SKU0000292,,148.12,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003876,SO00001270,1,SKU0000207,-1.0,161.82,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003884,SO00001271,5,SKU0000405,-1.0,106.18,25.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003885,SO00001272,1,SKU0000188,,204.79,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003886,SO00001272,2,SKU0000441,,512.62,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003887,SO00001272,3,SKU0000427,,175.36,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003894,SO00001275,3,SKU0000495,,410.32,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003899,SO00001276,4,SKU0000059,,108.1,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003903,SO00001278,1,SKU0000255,-1.0,264.03,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003908,SO00001279,2,SKU0000687,-1.0,58.95,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003912,SO00001280,2,SKU0000367,-1.0,47.1,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003917,SO00001282,3,SKU0000162,,416.77,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003928,SO00001287,1,SKU0000511,,232.35,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003929,SO00001287,2,SKU0000642,,577.61,25.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003939,SO00001290,4,SKU0000544,,128.02,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003945,SO00001293,1,SKU0000132,,514.43,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003957,SO00001298,4,SKU0000290,,532.5,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003961,SO00001300,1,SKU0000627,,19.78,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003963,SO00001301,1,SKU0000032,-1.0,184.81,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003967,SO00001302,2,SKU0000591,-1.0,99.97,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003969,SO00001303,1,SKU0000581,,40.94,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003970,SO00001303,2,SKU0000001,,252.92,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003977,SO00001305,1,SKU0000081,-1.0,509.8,10.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003980,SO00001306,2,SKU0000103,15.0,,2.5,Open,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000003981,SO00001307,1,SKU0000364,-1.0,210.12,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003983,SO00001307,3,SKU0000306,-1.0,340.61,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003989,SO00001308,4,SKU0000507,-1.0,14.95,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003993,SO00001309,4,SKU0000388,-1.0,285.14,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000003995,SO00001310,1,SKU0000355,-1.0,292.86,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004003,SO00001312,3,SKU0000506,-1.0,368.3,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004008,SO00001314,3,SKU0000613,-1.0,41.3,15.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004009,SO00001314,4,SKU0000261,,576.7,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004016,SO00001316,4,SKU0000299,-1.0,106.4,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004021,SO00001318,1,SKU0000390,,249.41,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004028,SO00001320,1,SKU0000560,1.0,,0.0,Allocated,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000004031,SO00001321,2,SKU0000590,,316.39,2.5,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004032,SO00001321,3,SKU0000455,-1.0,339.0,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004037,SO00001323,3,SKU0000381,50.0,,0.0,Backordered,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000004038,SO00001323,4,SKU0000016,,18.09,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004043,SO00001325,1,SKU0000225,,226.82,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004048,SO00001328,2,SKU0000688,,16.35,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004050,SO00001329,1,SKU0000531,,176.73,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004053,SO00001329,4,SKU0000005,-1.0,248.94,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004054,SO00001329,5,SKU0000607,,383.69,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004063,SO00001332,1,SKU0000582,,179.78,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004068,SO00001333,2,SKU0000283,,50.57,2.5,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004082,SO00001338,1,SKU0000351,,364.08,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004084,SO00001338,3,SKU0000197,-1.0,111.53,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004089,SO00001339,4,SKU0000614,-1.0,51.38,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004095,SO00001341,1,SKU0000201,-1.0,470.53,10.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004098,SO00001342,3,SKU0000644,-1.0,171.99,25.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004101,SO00001343,3,SKU0000466,,203.81,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004103,SO00001343,5,SKU0000268,-1.0,456.14,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004108,SO00001345,1,SKU0000303,,68.62,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004121,SO00001348,4,SKU0000047,-1.0,119.63,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004128,SO00001350,2,SKU0000272,,520.44,15.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004134,SO00001352,2,SKU0000604,-1.0,322.34,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004136,SO00001353,2,SKU0000546,,173.72,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004140,SO00001354,2,SKU0000468,-1.0,243.57,10.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004152,SO00001359,3,SKU0000499,,26.58,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004159,SO00001362,1,SKU0000115,-1.0,236.78,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004167,SO00001364,3,SKU0000061,,474.54,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004184,SO00001372,1,SKU0000450,,150.14,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004185,SO00001372,2,SKU0000339,-1.0,127.66,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004196,SO00001375,2,SKU0000393,,173.21,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004202,SO00001377,3,SKU0000352,,107.49,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004210,SO00001379,3,SKU0000469,-1.0,414.95,25.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004212,SO00001380,2,SKU0000460,50.0,,10.0,Open,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000004214,SO00001380,4,SKU0000625,-1.0,388.75,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004228,SO00001385,3,SKU0000032,,158.41,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004233,SO00001387,3,SKU0000223,,679.35,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004237,SO00001389,1,SKU0000493,-1.0,120.05,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004246,SO00001393,4,SKU0000287,-1.0,256.74,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004256,SO00001399,1,SKU0000199,,571.2,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004258,SO00001399,3,SKU0000329,,424.11,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004260,SO00001399,5,SKU0000513,,184.56,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004265,SO00001401,2,SKU0000308,,115.4,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004276,SO00001403,4,SKU0000415,,262.88,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004280,SO00001405,2,SKU0000481,-1.0,297.4,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004283,SO00001405,5,SKU0000637,50.0,,0.0,Backordered,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000004287,SO00001406,4,SKU0000496,,3.71,25.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004292,SO00001409,1,SKU0000481,-1.0,313.92,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004296,SO00001409,5,SKU0000347,,60.87,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004311,SO00001414,1,SKU0000104,,305.63,2.5,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004322,SO00001417,2,SKU0000585,,221.0,25.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004332,SO00001421,1,SKU0000176,,82.0,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004333,SO00001421,2,SKU0000149,,498.0,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004334,SO00001421,3,SKU0000341,,420.62,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004336,SO00001422,1,SKU0000452,-1.0,129.71,2.5,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004350,SO00001427,3,SKU0000178,,532.74,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004351,SO00001427,4,SKU0000228,,417.29,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004353,SO00001428,1,SKU0000613,-1.0,39.33,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004357,SO00001429,2,SKU0000118,-1.0,408.17,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004362,SO00001431,1,SKU0000015,-1.0,315.73,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004364,SO00001431,3,SKU0000020,,266.06,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004368,SO00001432,2,SKU0000553,,162.67,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004371,SO00001433,3,SKU0000240,-1.0,588.36,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004374,SO00001434,3,SKU0000001,,240.88,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004378,SO00001435,2,SKU0000456,,483.5,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004383,SO00001437,1,SKU0000298,-1.0,389.01,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004384,SO00001437,2,SKU0000516,-1.0,117.77,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004386,SO00001437,4,SKU0000166,-1.0,267.22,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004387,SO00001438,1,SKU0000488,-1.0,257.54,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004416,SO00001449,2,SKU0000510,,368.54,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004428,SO00001453,2,SKU0000029,-1.0,214.69,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004431,SO00001453,5,SKU0000001,,228.84,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004453,SO00001463,2,SKU0000371,,85.97,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004464,SO00001467,4,SKU0000410,-1.0,68.51,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004467,SO00001469,1,SKU0000449,-1.0,46.05,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004468,SO00001469,2,SKU0000021,,631.22,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004471,SO00001470,1,SKU0000298,-1.0,369.56,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004476,SO00001471,2,SKU0000384,,668.89,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004487,SO00001474,3,SKU0000352,,107.49,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004499,SO00001478,5,SKU0000601,-1.0,132.11,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004504,SO00001480,2,SKU0000501,,552.2,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004506,SO00001481,2,SKU0000521,,433.85,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004514,SO00001485,1,SKU0000543,,32.42,25.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004527,SO00001489,2,SKU0000073,,521.57,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004528,SO00001489,3,SKU0000183,,3.96,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004530,SO00001490,1,SKU0000600,,525.15,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004534,SO00001490,5,SKU0000041,-1.0,480.94,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004546,SO00001494,4,SKU0000369,-1.0,96.41,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004565,SO00001499,1,SKU0000429,-1.0,120.07,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004567,SO00001500,1,SKU0000596,,18.67,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004572,SO00001502,3,SKU0000159,,86.07,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004574,SO00001503,2,SKU0000365,-1.0,154.52,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004578,SO00001504,1,SKU0000529,,408.59,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004579,SO00001504,2,SKU0000068,,363.92,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004581,SO00001504,4,SKU0000624,-1.0,54.62,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004587,SO00001506,1,SKU0000135,,28.57,25.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004607,SO00001514,3,SKU0000065,-1.0,238.85,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004609,SO00001515,2,SKU0000212,-1.0,403.01,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004612,SO00001515,5,SKU0000498,,452.0,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004616,SO00001518,2,SKU0000447,-1.0,181.31,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004622,SO00001520,1,SKU0000512,,662.43,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004625,SO00001520,4,SKU0000595,,432.46,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004631,SO00001521,5,SKU0000244,,151.19,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004640,SO00001525,5,SKU0000059,-1.0,151.22,25.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004644,SO00001527,1,SKU0000499,-1.0,29.53,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004646,SO00001528,1,SKU0000511,,243.97,10.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004647,SO00001529,1,SKU0000202,,102.39,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004648,SO00001529,2,SKU0000454,-1.0,445.52,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004653,SO00001530,3,SKU0000428,,205.8,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004654,SO00001531,1,SKU0000422,-1.0,460.06,10.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004658,SO00001533,2,SKU0000465,-1.0,233.04,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004664,SO00001536,2,SKU0000607,-1.0,403.88,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004672,SO00001539,4,SKU0000161,,306.95,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004674,SO00001540,2,SKU0000481,-1.0,,0.0,Shipped,False,False,True,"Line has invalid quantity, price, or discount"
SOL0000004675,SO00001541,1,SKU0000598,,110.68,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004682,SO00001543,2,SKU0000171,,121.25,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004687,SO00001546,2,SKU0000202,,108.08,2.5,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004690,SO00001547,1,SKU0000091,,210.47,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004693,SO00001548,1,SKU0000469,-1.0,436.79,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004695,SO00001548,3,SKU0000297,-1.0,359.47,2.5,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004699,SO00001549,2,SKU0000254,-1.0,337.26,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004710,SO00001553,4,SKU0000285,-1.0,75.08,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004712,SO00001554,2,SKU0000472,-1.0,92.53,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004713,SO00001554,3,SKU0000004,-1.0,19.06,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004720,SO00001556,1,SKU0000648,-1.0,331.21,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004722,SO00001556,3,SKU0000271,-1.0,408.3,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004725,SO00001558,1,SKU0000103,-1.0,579.75,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004726,SO00001559,1,SKU0000075,,34.52,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004727,SO00001559,2,SKU0000382,-1.0,300.0,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004728,SO00001559,3,SKU0000508,,21.7,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004732,SO00001561,2,SKU0000381,,324.71,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004733,SO00001561,3,SKU0000592,,,5.0,Shipped,False,False,True,"Line has invalid quantity, price, or discount"
SOL0000004734,SO00001561,4,SKU0000184,,173.53,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004742,SO00001564,3,SKU0000478,-1.0,300.14,15.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004752,SO00001566,4,SKU0000228,,438.15,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004753,SO00001567,1,SKU0000085,10.0,,10.0,Open,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000004759,SO00001568,3,SKU0000072,-1.0,380.4,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004760,SO00001568,4,SKU0000509,,208.38,10.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004776,SO00001573,1,SKU0000351,-1.0,,10.0,Allocated,False,False,True,"Line has invalid quantity, price, or discount"
SOL0000004784,SO00001575,2,SKU0000289,-1.0,404.3,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004786,SO00001576,2,SKU0000279,-1.0,407.32,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004787,SO00001576,3,SKU0000620,-1.0,62.44,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004790,SO00001577,1,SKU0000250,,341.27,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004793,SO00001577,4,SKU0000251,-1.0,615.23,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004795,SO00001578,2,SKU0000042,,72.31,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004808,SO00001583,3,SKU0000443,,214.96,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004810,SO00001583,5,SKU0000645,-1.0,306.02,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004812,SO00001585,1,SKU0000548,,225.25,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004821,SO00001588,1,SKU0000626,,53.45,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004823,SO00001589,2,SKU0000498,,527.33,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004824,SO00001589,3,SKU0000095,-1.0,338.6,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004828,SO00001590,3,SKU0000046,,9.1,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004837,SO00001596,1,SKU0000368,-1.0,248.13,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004839,SO00001597,1,SKU0000261,-1.0,608.74,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004840,SO00001597,2,SKU0000030,,431.83,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004845,SO00001600,1,SKU0000565,,155.44,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004847,SO00001601,1,SKU0000206,-1.0,99.51,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004853,SO00001603,1,SKU0000675,-1.0,93.97,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004859,SO00001604,4,SKU0000320,,18.06,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004865,SO00001606,1,SKU0000263,,33.34,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004867,SO00001606,3,SKU0000261,-1.0,576.7,15.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004868,SO00001606,4,SKU0000452,-1.0,129.71,25.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004872,SO00001608,1,SKU0000256,,318.21,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004879,SO00001610,2,SKU0000103,-1.0,608.74,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000004884,SO00001611,3,SKU0000671,-1.0,53.52,25.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
