snapshot_date,store_id,product_id,on_hand_qty,reserved_qty,on_order_qty,reorder_point,safety_stock_qty,inventory_status,available_qty,valid_values
2026-05-15,STR0005,SKU0000509,72.0,57,112,20,20,Healthy,15.0,True
2026-05-15,STR0005,SKU0000539,61.0,6,144,10,5,Stockout,55.0,True
2026-05-15,STR0005,SKU0000160,121.0,11,78,20,20,Overstock,110.0,True
2026-05-15,STR0005,SKU0000508,369.0,53,14,50,10,Stockout,316.0,True
2026-05-15,STR0005,SKU0000077,463.0,26,122,50,5,Healthy,437.0,True
2026-05-15,STR0005,SKU0000341,358.0,1,48,75,10,Overstock,357.0,True
2026-05-15,STR0005,SKU0000389,217.0,6,133,75,30,Healthy,211.0,True
2026-05-15,STR0005,SKU0000266,469.0,41,131,30,30,Healthy,428.0,True
2026-05-15,STR0005,SKU0000574,304.0,51,150,20,20,Overstock,253.0,True
2026-05-15,STR0005,SKU0000125,255.0,60,115,10,30,Healthy,195.0,True
2026-05-15,STR0005,SKU0000363,232.0,53,111,10,10,Low,179.0,True
2026-05-15,STR0005,SKU0000271,477.0,58,134,75,5,Stockout,419.0,True
2026-05-15,STR0005,SKU0000083,427.0,14,30,30,30,Low,413.0,True
2026-05-15,STR0005,SKU0000112,379.0,26,90,10,10,Healthy,353.0,True
2026-05-15,STR0005,SKU0000033,16.0,4,107,20,5,Overstock,12.0,True
2026-05-15,STR0005,SKU0000417,123.0,42,191,75,10,Low,81.0,True
2026-05-15,STR0005,SKU0000040,461.0,33,183,30,10,Healthy,428.0,True
2026-05-15,STR0005,SKU0000324,34.0,30,165,10,30,Overstock,4.0,True
2026-05-15,STR0005,SKU0000258,165.0,48,171,30,5,Overstock,117.0,True
2026-05-15,STR0005,SKU0000140,482.0,33,12,10,5,Overstock,449.0,True
2026-05-15,STR0005,SKU0000561,494.0,15,179,50,10,Healthy,479.0,True
2026-05-15,STR0005,SKU0000178,333.0,23,101,75,30,Low,310.0,True
2026-05-15,STR0005,SKU0000366,457.0,28,27,75,30,Low,429.0,True
2026-05-15,STR0005,SKU0000144,125.0,39,172,20,20,Healthy,86.0,True
2026-05-15,STR0005,SKU0000496,165.0,12,97,20,10,Low,153.0,True
2026-05-15,STR0005,SKU0000527,389.0,51,29,50,20,Stockout,338.0,True
2026-05-15,STR0005,SKU0000262,135.0,19,64,10,5,Healthy,116.0,True
2026-05-15,STR0005,SKU0000474,121.0,44,47,50,30,Low,77.0,True
2026-05-15,STR0005,SKU0000500,196.0,27,85,20,20,Low,169.0,True
2026-05-15,STR0005,SKU0000522,382.0,17,82,10,30,Stockout,365.0,True
2026-05-15,STR0005,SKU0000218,174.0,48,177,30,5,Low,126.0,True
2026-05-15,STR0005,SKU0000431,338.0,1,146,50,10,Stockout,337.0,True
2026-05-15,STR0005,SKU0000353,208.0,2,79,75,5,Healthy,206.0,True
2026-05-15,STR0005,SKU0000184,1.0,0,92,10,10,Healthy,1.0,True
2026-05-15,STR0005,SKU0000113,406.0,49,99,20,10,Overstock,357.0,True
2026-05-15,STR0005,SKU0000529,101.0,36,181,20,20,Stockout,65.0,True
2026-05-15,STR0005,SKU0000288,131.0,35,127,30,20,Overstock,96.0,True
2026-05-15,STR0005,SKU0000180,458.0,31,184,50,5,Healthy,427.0,True
2026-05-15,STR0005,SKU0000374,490.0,55,35,20,20,Low,435.0,True
2026-05-15,STR0005,SKU0000132,344.0,32,122,50,10,Overstock,312.0,True
2026-05-15,STR0005,SKU0000280,287.0,7,63,50,20,Overstock,280.0,True
2026-05-15,STR0005,SKU0000387,439.0,1,191,20,30,Overstock,438.0,True
2026-05-15,STR0005,SKU0000138,302.0,32,101,30,30,Healthy,270.0,True
2026-05-15,STR0005,SKU0000198,357.0,11,122,75,20,Stockout,346.0,True
2026-05-15,STR0005,SKU0000328,382.0,27,36,20,30,Overstock,355.0,True
2026-05-15,STR0005,SKU0000284,76.0,36,21,10,10,Stockout,40.0,True
2026-05-15,STR0005,SKU0000434,54.0,14,80,30,5,Healthy,40.0,True
2026-05-15,STR0005,SKU0000232,167.0,0,185,10,5,Healthy,167.0,True
2026-05-15,STR0005,SKU0000444,169.0,1,10,75,5,Healthy,168.0,True
2026-05-15,STR0005,SKU0000151,432.0,52,144,20,10,Healthy,380.0,True
2026-05-15,STR0005,SKU0000459,470.0,23,136,75,10,Overstock,447.0,True
2026-05-15,STR0005,SKU0000413,31.0,21,133,10,5,Healthy,10.0,True
2026-05-15,STR0005,SKU0000049,165.0,30,18,10,30,Healthy,135.0,True
2026-05-15,STR0005,SKU0000124,170.0,40,23,20,5,Low,130.0,True
2026-05-15,STR0005,SKU0000332,248.0,27,178,75,5,Overstock,221.0,True
2026-05-15,STR0005,SKU0000206,302.0,15,147,10,30,Stockout,287.0,True
2026-05-15,STR0005,SKU0000241,326.0,57,35,75,20,Overstock,269.0,True
2026-05-15,STR0005,SKU0000130,93.0,30,44,30,20,Healthy,63.0,True
2026-05-15,STR0005,SKU0000541,482.0,39,92,75,5,Healthy,443.0,True
2026-05-15,STR0005,SKU0000207,125.0,41,40,30,10,Healthy,84.0,True
2026-05-15,STR0005,SKU0000580,280.0,50,44,10,10,Healthy,230.0,True
2026-05-15,STR0005,SKU0000117,166.0,7,17,20,10,Overstock,159.0,True
2026-05-15,STR0005,SKU0000103,410.0,21,16,75,30,Low,389.0,True
2026-05-15,STR0005,SKU0000348,394.0,40,114,10,30,Healthy,354.0,True
2026-05-15,STR0005,SKU0000552,428.0,12,182,20,30,Overstock,416.0,True
2026-05-15,STR0005,SKU0000318,471.0,16,69,75,20,Stockout,455.0,True
2026-05-15,STR0005,SKU0000221,188.0,3,57,75,10,Stockout,185.0,True
2026-05-15,STR0005,SKU0000528,366.0,34,133,50,30,Overstock,332.0,True
2026-05-15,STR0005,SKU0000409,218.0,39,160,20,20,Overstock,179.0,True
2026-05-15,STR0005,SKU0000567,343.0,33,25,10,20,Overstock,310.0,True
2026-05-15,STR0005,SKU0000308,114.0,41,25,50,10,Healthy,73.0,True
2026-05-15,STR0005,SKU0000108,4.0,0,137,10,10,Overstock,4.0,True
2026-05-15,STR0005,SKU0000450,414.0,34,76,30,10,Overstock,380.0,True
2026-05-15,STR0005,SKU0000121,102.0,45,66,75,30,Stockout,57.0,True
2026-05-15,STR0005,SKU0000233,290.0,30,139,50,5,Overstock,260.0,True
2026-05-15,STR0005,SKU0000483,50.0,28,176,30,30,Low,22.0,True
2026-05-15,STR0005,SKU0000115,459.0,12,144,10,10,Low,447.0,True
2026-05-15,STR0005,SKU0000537,34.0,32,24,10,10,Stockout,2.0,True
2026-05-15,STR0005,SKU0000472,272.0,51,6,50,20,Overstock,221.0,True
2026-05-15,STR0005,SKU0000470,84.0,46,192,50,5,Stockout,38.0,True
2026-05-15,STR0005,SKU0000507,54.0,46,105,30,20,Low,8.0,True
2026-05-15,STR0005,SKU0000291,22.0,9,63,20,5,Healthy,13.0,True
2026-05-15,STR0005,SKU0000234,475.0,39,23,75,30,Low,436.0,True
2026-05-15,STR0005,SKU0000352,276.0,46,98,10,10,Healthy,230.0,True
2026-05-15,STR0005,SKU0000391,259.0,6,72,50,5,Stockout,253.0,True
2026-05-15,STR0005,SKU0000296,31.0,25,85,30,5,Low,6.0,True
2026-05-15,STR0005,SKU0000365,129.0,47,112,10,5,Healthy,82.0,True
2026-05-15,STR0005,SKU0000548,233.0,57,165,50,10,Healthy,176.0,True
2026-05-15,STR0005,SKU0000224,307.0,43,179,30,5,Healthy,264.0,True
2026-05-15,STR0005,SKU0000067,223.0,36,156,50,30,Stockout,187.0,True
2026-05-15,STR0005,SKU0000554,157.0,48,108,30,20,Stockout,109.0,True
2026-05-15,STR0005,SKU0000340,94.0,57,186,20,30,Overstock,37.0,True
2026-05-15,STR0005,SKU0000227,53.0,36,43,20,5,Overstock,17.0,True
2026-05-15,STR0005,SKU0000008,4.0,3,176,20,30,Healthy,1.0,True
2026-05-15,STR0005,SKU0000551,76.0,14,139,20,5,Healthy,62.0,True
2026-05-15,STR0005,SKU0000468,113.0,52,146,20,30,Low,61.0,True
2026-05-15,STR0005,SKU0000494,281.0,12,197,30,20,Healthy,269.0,True
2026-05-15,STR0005,SKU0000192,28.0,16,49,20,10,Overstock,12.0,True
2026-05-15,STR0005,SKU0000208,235.0,34,196,20,5,Healthy,201.0,True
2026-05-15,STR0005,SKU0000252,386.0,20,113,30,10,Low,366.0,True
2026-05-15,STR0005,SKU0000219,108.0,5,30,30,30,Healthy,103.0,True
2026-05-15,STR0005,SKU0000465,24.0,22,78,20,30,Overstock,2.0,True
2026-05-15,STR0005,SKU0000100,374.0,49,85,30,30,Low,325.0,True
2026-05-15,STR0005,SKU0000418,384.0,16,84,30,20,Healthy,368.0,True
2026-05-15,STR0005,SKU0000300,333.0,12,179,20,10,Healthy,321.0,True
2026-05-15,STR0005,SKU0000490,3.0,1,120,30,10,Low,2.0,True
2026-05-15,STR0005,SKU0000436,5.0,3,197,10,30,Low,2.0,True
2026-05-15,STR0005,SKU0000467,113.0,53,157,30,30,Healthy,60.0,True
2026-05-15,STR0005,SKU0000521,393.0,11,18,75,10,Low,382.0,True
2026-05-15,STR0005,SKU0000070,500.0,54,79,75,20,Stockout,446.0,True
2026-05-15,STR0005,SKU0000321,143.0,29,147,20,10,Healthy,114.0,True
2026-05-15,STR0005,SKU0000382,72.0,49,109,75,5,Low,23.0,True
2026-05-15,STR0005,SKU0000504,119.0,49,22,50,10,Low,70.0,True
2026-05-15,STR0005,SKU0000317,422.0,9,175,75,20,Healthy,413.0,True
2026-05-15,STR0005,SKU0000535,277.0,4,191,75,10,Overstock,273.0,True
2026-05-15,STR0005,SKU0000560,184.0,14,120,50,10,Overstock,170.0,True
2026-05-15,STR0005,SKU0000035,113.0,32,132,20,5,Stockout,81.0,True
2026-05-15,STR0005,SKU0000479,234.0,47,21,50,30,Healthy,187.0,True
2026-05-15,STR0005,SKU0000295,82.0,16,24,30,30,Healthy,66.0,True
2026-05-15,STR0005,SKU0000090,80.0,36,143,30,5,Healthy,44.0,True
2026-05-15,STR0005,SKU0000573,160.0,25,2,30,20,Healthy,135.0,True
2026-05-15,STR0005,SKU0000304,114.0,1,26,20,30,Healthy,113.0,True
2026-05-15,STR0005,SKU0000355,264.0,49,92,75,10,Healthy,215.0,True
2026-05-15,STR0005,SKU0000394,458.0,53,50,10,10,Stockout,405.0,True
2026-05-15,STR0005,SKU0000110,11.0,9,113,75,5,Healthy,2.0,True
2026-05-15,STR0005,SKU0000286,280.0,57,144,50,20,Healthy,223.0,True
2026-05-15,STR0005,SKU0000505,202.0,10,47,30,20,Healthy,192.0,True
2026-05-15,STR0005,SKU0000013,247.0,33,33,30,10,Healthy,214.0,True
2026-05-15,STR0005,SKU0000255,116.0,40,33,75,20,Overstock,76.0,True
2026-05-15,STR0005,SKU0000123,362.0,47,44,10,5,Overstock,315.0,True
2026-05-15,STR0005,SKU0000107,497.0,20,179,30,10,Stockout,477.0,True
2026-05-15,STR0005,SKU0000480,275.0,59,14,10,5,Stockout,216.0,True
2026-05-15,STR0005,SKU0000358,486.0,40,147,10,10,Healthy,446.0,True
2026-05-15,STR0005,SKU0000085,177.0,22,123,50,10,Low,155.0,True
2026-05-15,STR0005,SKU0000475,125.0,54,30,50,5,Healthy,71.0,True
2026-05-15,STR0005,SKU0000292,173.0,52,133,20,20,Healthy,121.0,True
2026-05-15,STR0005,SKU0000310,93.0,4,97,30,20,Stockout,89.0,True
2026-05-15,STR0005,SKU0000079,319.0,6,111,20,20,Healthy,313.0,True
2026-05-15,STR0005,SKU0000065,182.0,53,19,10,10,Stockout,129.0,True
2026-05-15,STR0005,SKU0000249,293.0,42,24,10,5,Low,251.0,True
2026-05-15,STR0005,SKU0000147,370.0,16,100,30,30,Healthy,354.0,True
2026-05-15,STR0005,SKU0000094,293.0,45,2,50,20,Stockout,248.0,True
2026-05-15,STR0005,SKU0000400,207.0,42,117,30,5,Overstock,165.0,True
2026-05-15,STR0005,SKU0000406,147.0,33,31,10,10,Healthy,114.0,True
2026-05-15,STR0005,SKU0000018,23.0,14,86,20,5,Stockout,9.0,True
2026-05-15,STR0005,SKU0000023,472.0,54,96,50,5,Low,418.0,True
2026-05-15,STR0005,SKU0000572,210.0,30,139,10,30,Healthy,180.0,True
2026-05-15,STR0005,SKU0000455,397.0,32,80,50,30,Healthy,365.0,True
2026-05-15,STR0005,SKU0000564,183.0,56,157,50,20,Overstock,127.0,True
2026-05-15,STR0005,SKU0000142,490.0,36,76,30,20,Low,454.0,True
2026-05-15,STR0005,SKU0000238,360.0,22,27,75,10,Healthy,338.0,True
2026-05-15,STR0005,SKU0000441,290.0,35,174,20,10,Low,255.0,True
2026-05-15,STR0005,SKU0000153,399.0,32,102,30,30,Healthy,367.0,True
2026-05-15,STR0005,SKU0000019,233.0,17,24,10,10,Overstock,216.0,True
2026-05-15,STR0005,SKU0000568,96.0,1,137,10,20,Healthy,95.0,True
2026-05-15,STR0006,SKU0000421,488.0,33,140,75,30,Overstock,455.0,True
2026-05-15,STR0006,SKU0000494,367.0,41,188,10,5,Stockout,326.0,True
2026-05-15,STR0006,SKU0000406,488.0,56,61,10,10,Healthy,432.0,True
2026-05-15,STR0006,SKU0000536,443.0,23,199,20,30,Low,420.0,True
2026-05-15,STR0006,SKU0000107,192.0,6,167,30,30,Healthy,186.0,True
2026-05-15,STR0006,SKU0000183,432.0,6,96,75,20,Low,426.0,True
2026-05-15,STR0006,SKU0000204,156.0,37,194,30,5,Healthy,119.0,True
2026-05-15,STR0006,SKU0000573,2.0,2,140,75,30,Stockout,0.0,True
2026-05-15,STR0006,SKU0000070,285.0,33,81,50,5,Healthy,252.0,True
2026-05-15,STR0006,SKU0000108,324.0,30,72,10,30,Healthy,294.0,True
2026-05-15,STR0006,SKU0000116,61.0,42,120,20,30,Overstock,19.0,True
2026-05-15,STR0006,SKU0000067,350.0,33,86,10,5,Overstock,317.0,True
2026-05-15,STR0006,SKU0000364,180.0,13,36,50,10,Healthy,167.0,True
2026-05-15,STR0006,SKU0000214,436.0,35,68,20,30,Healthy,401.0,True
2026-05-15,STR0006,SKU0000522,387.0,55,69,20,20,Stockout,332.0,True
2026-05-15,STR0006,SKU0000562,192.0,54,94,30,10,Stockout,138.0,True
2026-05-15,STR0006,SKU0000429,390.0,34,36,30,10,Healthy,356.0,True
2026-05-15,STR0006,SKU0000413,497.0,46,94,10,5,Stockout,451.0,True
2026-05-15,STR0006,SKU0000513,262.0,15,15,50,20,Healthy,247.0,True
2026-05-15,STR0006,SKU0000217,78.0,23,119,10,5,Healthy,55.0,True
2026-05-15,STR0006,SKU0000143,183.0,7,91,50,20,Overstock,176.0,True
2026-05-15,STR0006,SKU0000096,83.0,52,170,50,10,Low,31.0,True
2026-05-15,STR0006,SKU0000111,148.0,34,146,50,30,Healthy,114.0,True
2026-05-15,STR0006,SKU0000051,250.0,18,169,30,10,Low,232.0,True
2026-05-15,STR0006,SKU0000193,231.0,3,154,20,10,Stockout,228.0,True
2026-05-15,STR0006,SKU0000234,384.0,18,111,20,20,Healthy,366.0,True
2026-05-15,STR0006,SKU0000068,178.0,26,0,30,10,Healthy,152.0,True
2026-05-15,STR0006,SKU0000258,475.0,10,175,50,30,Overstock,465.0,True
2026-05-15,STR0006,SKU0000289,112.0,60,164,30,5,Low,52.0,True
2026-05-15,STR0006,SKU0000269,478.0,60,196,10,30,Healthy,418.0,True
2026-05-15,STR0006,SKU0000222,434.0,32,3,10,20,Healthy,402.0,True
2026-05-15,STR0006,SKU0000040,202.0,11,70,75,20,Overstock,191.0,True
2026-05-15,STR0006,SKU0000515,330.0,3,113,75,10,Stockout,327.0,True
2026-05-15,STR0006,SKU0000030,416.0,0,8,50,30,Overstock,416.0,True
2026-05-15,STR0006,SKU0000074,170.0,40,119,50,30,Overstock,130.0,True
2026-05-15,STR0006,SKU0000357,54.0,0,111,75,5,Stockout,54.0,True
2026-05-15,STR0006,SKU0000552,12.0,12,30,75,30,Stockout,0.0,True
2026-05-15,STR0006,SKU0000426,47.0,31,48,50,30,Healthy,16.0,True
2026-05-15,STR0006,SKU0000399,456.0,31,187,50,30,Stockout,425.0,True
2026-05-15,STR0006,SKU0000446,186.0,15,195,20,30,Overstock,171.0,True
2026-05-15,STR0006,SKU0000465,316.0,24,170,20,5,Stockout,292.0,True
2026-05-15,STR0006,SKU0000479,323.0,47,12,75,30,Overstock,276.0,True
2026-05-15,STR0006,SKU0000207,154.0,50,161,10,10,Healthy,104.0,True
2026-05-15,STR0006,SKU0000377,172.0,40,40,50,10,Healthy,132.0,True
2026-05-15,STR0006,SKU0000158,448.0,41,19,50,20,Overstock,407.0,True
2026-05-15,STR0006,SKU0000284,300.0,6,43,75,30,Healthy,294.0,True
2026-05-15,STR0006,SKU0000537,399.0,5,43,10,5,Low,394.0,True
2026-05-15,STR0006,SKU0000025,394.0,30,199,30,20,Stockout,364.0,True
2026-05-15,STR0006,SKU0000059,271.0,20,132,10,20,Stockout,251.0,True
2026-05-15,STR0006,SKU0000391,184.0,42,148,20,10,Healthy,142.0,True
2026-05-15,STR0006,SKU0000113,156.0,0,105,10,10,Overstock,156.0,True
2026-05-15,STR0006,SKU0000437,53.0,10,31,20,5,Healthy,43.0,True
2026-05-15,STR0006,SKU0000115,183.0,59,17,30,5,Overstock,124.0,True
2026-05-15,STR0006,SKU0000128,290.0,32,196,75,30,Healthy,258.0,True
2026-05-15,STR0006,SKU0000230,104.0,45,146,50,30,Healthy,59.0,True
2026-05-15,STR0006,SKU0000365,404.0,37,5,50,30,Stockout,367.0,True
2026-05-15,STR0006,SKU0000044,140.0,25,42,10,30,Healthy,115.0,True
2026-05-15,STR0006,SKU0000368,46.0,25,83,30,20,Overstock,21.0,True
2026-05-15,STR0006,SKU0000124,90.0,35,31,30,20,Overstock,55.0,True
2026-05-15,STR0006,SKU0000253,44.0,7,115,30,30,Stockout,37.0,True
2026-05-15,STR0006,SKU0000047,8.0,6,151,50,5,Healthy,2.0,True
2026-05-15,STR0006,SKU0000008,157.0,57,143,30,30,Healthy,100.0,True
2026-05-15,STR0006,SKU0000328,151.0,51,60,30,30,Healthy,100.0,True
2026-05-15,STR0006,SKU0000189,385.0,28,193,20,20,Stockout,357.0,True
2026-05-15,STR0006,SKU0000024,288.0,2,142,50,20,Healthy,286.0,True
2026-05-15,STR0006,SKU0000057,9.0,7,22,75,20,Low,2.0,True
2026-05-15,STR0006,SKU0000037,251.0,36,15,30,5,Low,215.0,True
2026-05-15,STR0006,SKU0000495,170.0,7,20,30,5,Healthy,163.0,True
2026-05-15,STR0006,SKU0000292,495.0,28,41,75,10,Overstock,467.0,True
2026-05-15,STR0006,SKU0000484,104.0,8,169,50,30,Overstock,96.0,True
2026-05-15,STR0006,SKU0000395,252.0,20,71,20,5,Healthy,232.0,True
2026-05-15,STR0006,SKU0000181,31.0,7,182,75,30,Overstock,24.0,True
2026-05-15,STR0006,SKU0000264,32.0,31,146,10,30,Overstock,1.0,True
2026-05-15,STR0006,SKU0000175,38.0,3,110,75,20,Stockout,35.0,True
2026-05-15,STR0006,SKU0000326,339.0,13,65,75,5,Healthy,326.0,True
2026-05-15,STR0006,SKU0000520,47.0,14,68,20,30,Stockout,33.0,True
2026-05-15,STR0006,SKU0000516,413.0,28,130,10,20,Healthy,385.0,True
2026-05-15,STR0006,SKU0000375,451.0,33,93,20,20,Healthy,418.0,True
2026-05-15,STR0006,SKU0000280,280.0,57,122,20,20,Healthy,223.0,True
2026-05-15,STR0006,SKU0000443,280.0,20,50,75,20,Overstock,260.0,True
2026-05-15,STR0006,SKU0000545,115.0,45,45,30,10,Healthy,70.0,True
2026-05-15,STR0006,SKU0000112,226.0,25,9,75,30,Overstock,201.0,True
2026-05-15,STR0006,SKU0000191,18.0,16,20,10,5,Stockout,2.0,True
2026-05-15,STR0006,SKU0000491,443.0,29,92,50,5,Healthy,414.0,True
2026-05-15,STR0006,SKU0000194,234.0,37,11,10,20,Healthy,197.0,True
2026-05-15,STR0006,SKU0000296,60.0,26,106,75,10,Healthy,34.0,True
2026-05-15,STR0006,SKU0000032,50.0,38,169,30,30,Healthy,12.0,True
2026-05-15,STR0006,SKU0000445,336.0,13,102,75,30,Healthy,323.0,True
2026-05-15,STR0006,SKU0000447,321.0,42,61,10,5,Stockout,279.0,True
2026-05-15,STR0006,SKU0000452,478.0,29,158,50,10,Overstock,449.0,True
2026-05-15,STR0006,SKU0000330,19.0,12,32,30,20,Low,7.0,True
2026-05-15,STR0006,SKU0000310,477.0,4,189,20,5,Stockout,473.0,True
2026-05-15,STR0006,SKU0000159,23.0,7,62,20,30,Low,16.0,True
2026-05-15,STR0006,SKU0000223,211.0,41,19,50,30,Stockout,170.0,True
2026-05-15,STR0006,SKU0000336,58.0,29,4,75,20,Stockout,29.0,True
2026-05-15,STR0006,SKU0000088,218.0,31,188,30,20,Stockout,187.0,True
2026-05-15,STR0006,SKU0000173,10.0,3,21,75,5,Healthy,7.0,True
2026-05-15,STR0006,SKU0000066,475.0,22,67,75,10,Healthy,453.0,True
2026-05-15,STR0006,SKU0000576,115.0,9,5,50,30,Healthy,106.0,True
2026-05-15,STR0006,SKU0000012,131.0,4,151,30,30,Low,127.0,True
2026-05-15,STR0006,SKU0000327,223.0,53,28,75,30,Overstock,170.0,True
2026-05-15,STR0006,SKU0000457,146.0,56,70,75,30,Stockout,90.0,True
2026-05-15,STR0006,SKU0000459,191.0,48,113,50,10,Healthy,143.0,True
2026-05-15,STR0006,SKU0000130,26.0,5,56,20,20,Healthy,21.0,True
2026-05-15,STR0006,SKU0000002,178.0,10,34,75,20,Stockout,168.0,True
2026-05-15,STR0006,SKU0000455,10.0,2,157,10,30,Overstock,8.0,True
2026-05-15,STR0006,SKU0000218,55.0,4,198,10,30,Healthy,51.0,True
2026-05-15,STR0006,SKU0000202,288.0,21,62,50,5,Low,267.0,True
2026-05-15,STR0006,SKU0000303,344.0,60,89,30,10,Low,284.0,True
2026-05-15,STR0006,SKU0000093,270.0,16,158,10,30,Stockout,254.0,True
2026-05-15,STR0006,SKU0000385,466.0,59,76,75,30,Low,407.0,True
2026-05-15,STR0006,SKU0000242,259.0,31,81,20,10,Healthy,228.0,True
2026-05-15,STR0006,SKU0000306,100.0,1,14,30,20,Healthy,99.0,True
2026-05-15,STR0006,SKU0000363,339.0,9,199,30,20,Low,330.0,True
2026-05-15,STR0006,SKU0000046,345.0,56,129,10,20,Low,289.0,True
2026-05-15,STR0006,SKU0000407,34.0,27,104,20,5,Stockout,7.0,True
2026-05-15,STR0006,SKU0000476,270.0,52,158,75,30,Healthy,218.0,True
2026-05-15,STR0006,SKU0000048,72.0,32,77,50,5,Overstock,40.0,True
2026-05-15,STR0006,SKU0000436,300.0,21,34,10,20,Stockout,279.0,True
2026-05-15,STR0006,SKU0000466,193.0,27,160,10,5,Low,166.0,True
2026-05-15,STR0006,SKU0000547,18.0,1,183,10,30,Low,17.0,True
2026-05-15,STR0006,SKU0000347,218.0,20,155,75,5,Low,198.0,True
2026-05-15,STR0006,SKU0000022,406.0,9,172,50,20,Stockout,397.0,True
2026-05-15,STR0006,SKU0000512,243.0,6,169,75,10,Healthy,237.0,True
2026-05-15,STR0006,SKU0000438,65.0,29,39,20,30,Healthy,36.0,True
2026-05-15,STR0006,SKU0000266,488.0,24,96,75,5,Overstock,464.0,True
2026-05-15,STR0006,SKU0000521,26.0,16,102,50,10,Low,10.0,True
2026-05-15,STR0006,SKU0000489,273.0,31,136,50,5,Stockout,242.0,True
2026-05-15,STR0006,SKU0000076,270.0,59,67,20,10,Healthy,211.0,True
2026-05-15,STR0006,SKU0000157,262.0,52,182,50,30,Low,210.0,True
2026-05-15,STR0006,SKU0000125,401.0,21,108,50,5,Stockout,380.0,True
2026-05-15,STR0006,SKU0000272,158.0,32,198,10,10,Healthy,126.0,True
2026-05-15,STR0006,SKU0000195,413.0,14,111,10,30,Overstock,399.0,True
2026-05-15,STR0006,SKU0000176,250.0,19,176,50,20,Stockout,231.0,True
2026-05-15,STR0006,SKU0000470,83.0,34,25,75,20,Healthy,49.0,True
2026-05-15,STR0006,SKU0000478,479.0,18,198,50,5,Overstock,461.0,True
2026-05-15,STR0006,SKU0000503,151.0,25,54,20,5,Stockout,126.0,True
2026-05-15,STR0006,SKU0000558,333.0,60,190,30,10,Overstock,273.0,True
2026-05-15,STR0006,SKU0000198,362.0,17,137,20,30,Low,345.0,True
2026-05-15,STR0006,SKU0000509,427.0,3,41,75,30,Healthy,424.0,True
2026-05-15,STR0006,SKU0000353,321.0,21,56,50,5,Overstock,300.0,True
2026-05-15,STR0006,SKU0000034,90.0,31,49,30,10,Overstock,59.0,True
2026-05-15,STR0006,SKU0000501,455.0,11,113,75,20,Stockout,444.0,True
2026-05-15,STR0006,SKU0000119,225.0,27,49,30,30,Healthy,198.0,True
2026-05-15,STR0006,SKU0000013,243.0,14,159,10,10,Healthy,229.0,True
2026-05-15,STR0006,SKU0000166,14.0,6,60,30,30,Overstock,8.0,True
2026-05-15,STR0006,SKU0000461,107.0,1,140,20,20,Low,106.0,True
2026-05-15,STR0006,SKU0000534,483.0,44,27,20,5,Overstock,439.0,True
2026-05-15,STR0006,SKU0000424,361.0,58,159,75,10,Stockout,303.0,True
2026-05-15,STR0006,SKU0000477,259.0,2,161,10,30,Healthy,257.0,True
2026-05-15,STR0006,SKU0000358,116.0,7,75,20,10,Low,109.0,True
2026-05-15,STR0006,SKU0000499,186.0,39,89,10,20,Healthy,147.0,True
2026-05-15,STR0006,SKU0000338,169.0,30,130,50,5,Stockout,139.0,True
2026-05-15,STR0006,SKU0000313,447.0,37,60,20,10,Low,410.0,True
2026-05-15,STR0006,SKU0000403,319.0,10,42,20,30,Healthy,309.0,True
2026-05-15,STR0006,SKU0000394,434.0,22,11,50,10,Healthy,412.0,True
2026-05-15,STR0006,SKU0000526,418.0,42,16,20,30,Low,376.0,True
2026-05-15,STR0006,SKU0000359,91.0,27,143,75,5,Low,64.0,True
2026-05-15,STR0006,SKU0000548,444.0,56,10,50,5,Healthy,388.0,True
2026-05-15,STR0006,SKU0000337,114.0,40,47,75,30,Stockout,74.0,True
2026-05-15,STR0007,SKU0000545,359.0,24,68,30,30,Low,335.0,True
2026-05-15,STR0007,SKU0000154,336.0,59,119,10,20,Low,277.0,True
2026-05-15,STR0007,SKU0000308,188.0,37,49,75,5,Healthy,151.0,True
2026-05-15,STR0007,SKU0000255,52.0,26,97,75,5,Healthy,26.0,True
2026-05-15,STR0007,SKU0000120,6.0,0,74,75,30,Healthy,6.0,True
2026-05-15,STR0007,SKU0000094,366.0,24,80,30,20,Stockout,342.0,True
2026-05-15,STR0007,SKU0000228,330.0,51,179,30,5,Stockout,279.0,True
2026-05-15,STR0007,SKU0000108,204.0,44,65,30,20,Healthy,160.0,True
2026-05-15,STR0007,SKU0000562,21.0,3,167,20,30,Overstock,18.0,True
2026-05-15,STR0007,SKU0000173,201.0,20,139,50,30,Stockout,181.0,True
2026-05-15,STR0007,SKU0000469,411.0,6,152,30,5,Low,405.0,True
2026-05-15,STR0007,SKU0000225,428.0,23,90,75,30,Stockout,405.0,True
2026-05-15,STR0007,SKU0000224,449.0,34,43,20,10,Overstock,415.0,True
2026-05-15,STR0007,SKU0000491,42.0,8,7,10,5,Overstock,34.0,True
2026-05-15,STR0007,SKU0000343,421.0,12,188,10,10,Healthy,409.0,True
2026-05-15,STR0007,SKU0000241,447.0,59,2,20,5,Low,388.0,True
2026-05-15,STR0007,SKU0000420,127.0,32,95,10,5,Healthy,95.0,True
2026-05-15,STR0007,SKU0000481,422.0,55,3,50,10,Overstock,367.0,True
2026-05-15,STR0007,SKU0000208,144.0,39,187,75,20,Healthy,105.0,True
