order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount
SOL0000004265,SO00001401,2,SKU0000308,,115.4,2.5,Open,False,True,True
SOL0000004266,SO00001401,3,SKU0000350,25.0,466.52,0.0,Shipped,True,True,True
SOL0000004267,SO00001401,4,SKU0000348,3.0,580.58,15.0,Backordered,True,True,True
SOL0000004268,SO00001402,1,SKU0000334,50.0,278.66,2.5,Cancelled,True,True,True
SOL0000004269,SO00001402,2,SKU0000296,5.0,176.38,5.0,Open,True,True,True
SOL0000004270,SO00001402,3,SKU0000125,25.0,393.34,5.0,Cancelled,True,True,True
SOL0000004271,SO00001402,4,SKU0000567,3.0,182.08,25.0,Cancelled,True,True,True
SOL0000004272,SO00001402,5,SKU0000033,1.0,29.77,0.0,Open,True,True,True
SOL0000004273,SO00001403,1,SKU0000457,15.0,122.86,5.0,Open,True,True,True
SOL0000004274,SO00001403,2,SKU0000301,50.0,462.88,0.0,Open,True,True,True
SOL0000004275,SO00001403,3,SKU0000224,50.0,251.7,25.0,Backordered,True,True,True
SOL0000004276,SO00001403,4,SKU0000415,,262.88,0.0,Cancelled,False,True,True
SOL0000004277,SO00001404,1,SKU0000069,50.0,432.52,5.0,Open,True,True,True
SOL0000004278,SO00001404,2,SKU0000311,2.0,9.05,0.0,Shipped,True,True,True
SOL0000004279,SO00001405,1,SKU0000208,2.0,414.69,10.0,Cancelled,True,True,True
SOL0000004280,SO00001405,2,SKU0000481,-1.0,297.4,10.0,Open,False,True,True
SOL0000004281,SO00001405,3,SKU0000516,1.0,137.4,2.5,Shipped,True,True,True
SOL0000004282,SO00001405,4,SKU0000616,2.0,183.57,10.0,Backordered,True,True,True
SOL0000004283,SO00001405,5,SKU0000637,50.0,,0.0,Backordered,True,False,True
SOL0000004284,SO00001406,1,SKU0000308,2.0,104.41,0.0,Backordered,True,True,True
SOL0000004285,SO00001406,2,SKU0000454,2.0,424.3,15.0,Open,True,True,True
SOL0000004286,SO00001406,3,SKU0000101,10.0,238.57,5.0,Cancelled,True,True,True
SOL0000004287,SO00001406,4,SKU0000496,,3.71,25.0,Backordered,False,True,True
SOL0000004288,SO00001406,5,SKU0000202,1.0,119.46,10.0,Open,True,True,True
SOL0000004289,SO00001407,1,SKU0000108,5.0,514.36,25.0,Cancelled,True,True,True
SOL0000004290,SO00001408,1,SKU0000049,5.0,464.32,2.5,Open,True,True,True
SOL0000004291,SO00001408,2,SKU0000162,10.0,416.77,0.0,Backordered,True,True,True
SOL0000004292,SO00001409,1,SKU0000481,-1.0,313.92,0.0,Shipped,False,True,True
SOL0000004293,SO00001409,2,SKU0000352,25.0,107.49,10.0,Backordered,True,True,True
SOL0000004294,SO00001409,3,SKU0000041,2.0,507.66,0.0,Open,True,True,True
SOL0000004295,SO00001409,4,SKU0000258,3.0,348.16,25.0,Backordered,True,True,True
SOL0000004296,SO00001409,5,SKU0000347,,60.87,10.0,Cancelled,False,True,True
SOL0000004297,SO00001410,1,SKU0000141,3.0,458.56,0.0,Open,True,True,True
SOL0000004298,SO00001410,2,SKU0000104,15.0,339.59,15.0,Allocated,True,True,True
SOL0000004299,SO00001410,3,SKU0000091,1.0,220.99,5.0,Open,True,True,True
SOL0000004300,SO00001410,4,SKU0000037,50.0,62.3,0.0,Open,True,True,True
SOL0000004301,SO00001411,1,SKU0000459,2.0,544.77,2.5,Allocated,True,True,True
SOL0000004302,SO00001411,2,SKU0000207,3.0,146.4,0.0,Backordered,True,True,True
SOL0000004303,SO00001412,1,SKU0000527,3.0,193.94,25.0,Allocated,True,True,True
SOL0000004304,SO00001412,2,SKU0000522,10.0,168.8,15.0,Open,True,True,True
SOL0000004305,SO00001412,3,SKU0000316,10.0,131.86,15.0,Backordered,True,True,True
SOL0000004306,SO00001413,1,SKU0000416,1.0,18.59,0.0,Shipped,True,True,True
SOL0000004307,SO00001413,2,SKU0000284,25.0,226.46,0.0,Open,True,True,True
SOL0000004308,SO00001413,3,SKU0000517,50.0,128.22,15.0,Open,True,True,True
SOL0000004309,SO00001413,4,SKU0000017,10.0,105.7,15.0,Backordered,True,True,True
SOL0000004310,SO00001413,5,SKU0000211,2.0,252.32,5.0,Shipped,True,True,True
SOL0000004311,SO00001414,1,SKU0000104,,305.63,2.5,Cancelled,False,True,True
SOL0000004312,SO00001414,2,SKU0000161,3.0,290.8,0.0,Cancelled,True,True,True
SOL0000004313,SO00001414,3,SKU0000368,1.0,235.72,10.0,Backordered,True,True,True
SOL0000004314,SO00001414,4,SKU0000226,5.0,8.8,0.0,Cancelled,True,True,True
SOL0000004315,SO00001414,5,SKU0000444,3.0,466.0,0.0,Allocated,True,True,True
SOL0000004316,SO00001415,1,SKU0000614,15.0,48.81,25.0,Allocated,True,True,True
SOL0000004317,SO00001416,1,SKU0000539,5.0,338.36,2.5,Backordered,True,True,True
SOL0000004318,SO00001416,2,SKU0000395,5.0,414.0,10.0,Open,True,True,True
SOL0000004319,SO00001416,3,SKU0000357,15.0,150.0,15.0,Allocated,True,True,True
SOL0000004320,SO00001416,4,SKU0000300,3.0,160.64,15.0,Open,True,True,True
SOL0000004321,SO00001417,1,SKU0000050,50.0,75.45,2.5,Open,True,True,True
SOL0000004322,SO00001417,2,SKU0000585,,221.0,25.0,Backordered,False,True,True
SOL0000004323,SO00001417,3,SKU0000382,15.0,285.0,0.0,Backordered,True,True,True
SOL0000004324,SO00001417,4,SKU0000258,50.0,386.84,0.0,Open,True,True,True
SOL0000004325,SO00001418,1,SKU0000253,1.0,352.7,0.0,Backordered,True,True,True
SOL0000004326,SO00001418,2,SKU0000214,25.0,607.67,2.5,Open,True,True,True
SOL0000004327,SO00001418,3,SKU0000222,1.0,12.94,25.0,Open,True,True,True
SOL0000004328,SO00001418,4,SKU0000558,10.0,97.45,2.5,Allocated,True,True,True
SOL0000004329,SO00001419,1,SKU0000026,15.0,226.38,2.5,Cancelled,True,True,True
SOL0000004330,SO00001420,1,SKU0000113,1.0,197.06,15.0,Open,True,True,True
SOL0000004331,SO00001420,2,SKU0000032,10.0,158.41,0.0,Backordered,True,True,True
SOL0000004332,SO00001421,1,SKU0000176,,82.0,5.0,Shipped,False,True,True
SOL0000004333,SO00001421,2,SKU0000149,,498.0,5.0,Cancelled,False,True,True
SOL0000004334,SO00001421,3,SKU0000341,,420.62,15.0,Allocated,False,True,True
SOL0000004335,SO00001421,4,SKU0000600,2.0,525.15,15.0,Open,True,True,True
SOL0000004336,SO00001422,1,SKU0000452,-1.0,129.71,2.5,Cancelled,False,True,True
SOL0000004337,SO00001423,1,SKU0000277,1.0,225.04,0.0,Allocated,True,True,True
SOL0000004338,SO00001423,2,SKU0000264,5.0,538.06,10.0,Open,True,True,True
SOL0000004339,SO00001423,3,SKU0000026,1.0,215.06,2.5,Shipped,True,True,True
SOL0000004340,SO00001424,1,SKU0000042,5.0,80.35,0.0,Open,True,True,True
SOL0000004341,SO00001425,1,SKU0000034,25.0,310.92,0.0,Open,True,True,True
SOL0000004342,SO00001425,2,SKU0000340,5.0,43.26,5.0,Open,True,True,True
SOL0000004343,SO00001425,3,SKU0000558,5.0,92.32,0.0,Allocated,True,True,True
SOL0000004344,SO00001425,4,SKU0000342,25.0,52.84,2.5,Open,True,True,True
SOL0000004345,SO00001426,1,SKU0000496,2.0,4.33,15.0,Shipped,True,True,True
SOL0000004346,SO00001426,2,SKU0000610,3.0,213.53,5.0,Cancelled,True,True,True
SOL0000004347,SO00001426,3,SKU0000079,2.0,194.9,2.5,Backordered,True,True,True
SOL0000004348,SO00001427,1,SKU0000637,3.0,50.45,0.0,Allocated,True,True,True
SOL0000004349,SO00001427,2,SKU0000310,1.0,141.62,25.0,Shipped,True,True,True
SOL0000004350,SO00001427,3,SKU0000178,,532.74,15.0,Open,False,True,True
SOL0000004351,SO00001427,4,SKU0000228,,417.29,0.0,Open,False,True,True
SOL0000004352,SO00001427,5,SKU0000251,5.0,615.23,2.5,Cancelled,True,True,True
SOL0000004353,SO00001428,1,SKU0000613,-1.0,39.33,5.0,Open,False,True,True
SOL0000004354,SO00001428,2,SKU0000306,15.0,308.17,0.0,Open,True,True,True
SOL0000004355,SO00001428,3,SKU0000587,3.0,254.67,15.0,Backordered,True,True,True
SOL0000004356,SO00001429,1,SKU0000399,3.0,51.62,15.0,Open,True,True,True
SOL0000004357,SO00001429,2,SKU0000118,-1.0,408.17,2.5,Open,False,True,True
SOL0000004358,SO00001429,3,SKU0000492,2.0,324.34,5.0,Open,True,True,True
SOL0000004359,SO00001430,1,SKU0000293,10.0,363.71,0.0,Open,True,True,True
SOL0000004360,SO00001430,2,SKU0000478,15.0,300.14,10.0,Allocated,True,True,True
SOL0000004361,SO00001430,3,SKU0000121,2.0,614.93,25.0,Backordered,True,True,True
SOL0000004362,SO00001431,1,SKU0000015,-1.0,315.73,25.0,Shipped,False,True,True
SOL0000004363,SO00001431,2,SKU0000123,1.0,568.6,0.0,Open,True,True,True
SOL0000004364,SO00001431,3,SKU0000020,,266.06,0.0,Open,False,True,True
SOL0000004365,SO00001431,4,SKU0000509,15.0,208.38,25.0,Open,True,True,True
SOL0000004366,SO00001431,5,SKU0000177,1.0,585.86,5.0,Open,True,True,True
SOL0000004367,SO00001432,1,SKU0000244,3.0,129.59,15.0,Cancelled,True,True,True
SOL0000004368,SO00001432,2,SKU0000553,,162.67,15.0,Open,False,True,True
SOL0000004369,SO00001433,1,SKU0000111,15.0,34.66,15.0,Open,True,True,True
SOL0000004370,SO00001433,2,SKU0000178,50.0,504.7,15.0,Open,True,True,True
SOL0000004371,SO00001433,3,SKU0000240,-1.0,588.36,5.0,Cancelled,False,True,True
SOL0000004372,SO00001434,1,SKU0000202,25.0,113.77,5.0,Open,True,True,True
SOL0000004373,SO00001434,2,SKU0000435,10.0,257.34,0.0,Open,True,True,True
SOL0000004374,SO00001434,3,SKU0000001,,240.88,5.0,Backordered,False,True,True
SOL0000004375,SO00001434,4,SKU0000424,25.0,640.41,0.0,Cancelled,True,True,True
SOL0000004376,SO00001434,5,SKU0000419,2.0,97.78,25.0,Shipped,True,True,True
SOL0000004377,SO00001435,1,SKU0000225,1.0,252.02,0.0,Shipped,True,True,True
SOL0000004378,SO00001435,2,SKU0000456,,483.5,0.0,Cancelled,False,True,True
SOL0000004379,SO00001436,1,SKU0000409,50.0,222.59,0.0,Open,True,True,True
SOL0000004380,SO00001436,2,SKU0000213,50.0,178.05,0.0,Open,True,True,True
SOL0000004381,SO00001436,3,SKU0000095,2.0,306.36,15.0,Open,True,True,True
SOL0000004382,SO00001436,4,SKU0000171,50.0,134.72,0.0,Backordered,True,True,True
SOL0000004383,SO00001437,1,SKU0000298,-1.0,389.01,10.0,Allocated,False,True,True
SOL0000004384,SO00001437,2,SKU0000516,-1.0,117.77,0.0,Open,False,True,True
SOL0000004385,SO00001437,3,SKU0000640,50.0,381.36,2.5,Backordered,True,True,True
SOL0000004386,SO00001437,4,SKU0000166,-1.0,267.22,0.0,Shipped,False,True,True
SOL0000004387,SO00001438,1,SKU0000488,-1.0,257.54,5.0,Open,False,True,True
SOL0000004388,SO00001438,2,SKU0000219,1.0,212.69,0.0,Shipped,True,True,True
SOL0000004389,SO00001438,3,SKU0000093,2.0,631.12,0.0,Backordered,True,True,True
SOL0000004390,SO00001439,1,SKU0000286,3.0,401.36,2.5,Backordered,True,True,True
SOL0000004391,SO00001439,2,SKU0000360,10.0,299.16,25.0,Open,True,True,True
SOL0000004392,SO00001439,3,SKU0000535,50.0,459.74,5.0,Cancelled,True,True,True
SOL0000004393,SO00001439,4,SKU0000405,15.0,95.56,10.0,Cancelled,True,True,True
SOL0000004394,SO00001439,5,SKU0000305,10.0,66.97,25.0,Allocated,True,True,True
SOL0000004395,SO00001440,1,SKU0000684,3.0,147.91,2.5,Open,True,True,True
SOL0000004396,SO00001440,2,SKU0000131,15.0,57.87,0.0,Allocated,True,True,True
SOL0000004397,SO00001441,1,SKU0000284,3.0,215.68,5.0,Open,True,True,True
SOL0000004398,SO00001441,2,SKU0000192,50.0,309.93,0.0,Open,True,True,True
SOL0000004399,SO00001441,3,SKU0000407,50.0,11.89,0.0,Open,True,True,True
SOL0000004400,SO00001442,1,SKU0000013,3.0,398.55,15.0,Backordered,True,True,True
SOL0000004401,SO00001443,1,SKU0000375,50.0,24.39,0.0,Open,True,True,True
SOL0000004402,SO00001443,2,SKU0000353,5.0,167.34,0.0,Open,True,True,True
SOL0000004403,SO00001444,1,SKU0000567,10.0,172.49,0.0,Open,True,True,True
SOL0000004404,SO00001444,2,SKU0000027,15.0,361.57,15.0,Allocated,True,True,True
SOL0000004405,SO00001445,1,SKU0000236,25.0,174.63,0.0,Cancelled,True,True,True
SOL0000004406,SO00001445,2,SKU0000379,1.0,247.11,25.0,Shipped,True,True,True
SOL0000004407,SO00001445,3,SKU0000257,50.0,24.19,15.0,Open,True,True,True
SOL0000004408,SO00001446,1,SKU0000306,10.0,291.95,25.0,Cancelled,True,True,True
SOL0000004409,SO00001446,2,SKU0000056,15.0,569.64,25.0,Open,True,True,True
SOL0000004410,SO00001446,3,SKU0000444,5.0,421.62,10.0,Open,True,True,True
SOL0000004411,SO00001447,1,SKU0000206,1.0,104.49,15.0,Open,True,True,True
SOL0000004412,SO00001447,2,SKU0000619,1.0,554.91,0.0,Shipped,True,True,True
SOL0000004413,SO00001448,1,SKU0000144,10.0,360.93,2.5,Backordered,True,True,True
SOL0000004414,SO00001448,2,SKU0000492,15.0,342.36,25.0,Backordered,True,True,True
SOL0000004415,SO00001449,1,SKU0000096,10.0,560.26,0.0,Open,True,True,True
SOL0000004416,SO00001449,2,SKU0000510,,368.54,10.0,Open,False,True,True
SOL0000004417,SO00001449,3,SKU0000516,15.0,130.86,15.0,Open,True,True,True
SOL0000004418,SO00001449,4,SKU0000156,50.0,356.74,0.0,Open,True,True,True
SOL0000004419,SO00001450,1,SKU0000571,10.0,112.48,0.0,Backordered,True,True,True
SOL0000004420,SO00001450,2,SKU0000001,10.0,216.79,25.0,Allocated,True,True,True
SOL0000004421,SO00001451,1,SKU0000452,25.0,117.35,25.0,Shipped,True,True,True
SOL0000004422,SO00001451,2,SKU0000158,50.0,154.26,0.0,Cancelled,True,True,True
SOL0000004423,SO00001451,3,SKU0000225,3.0,252.02,0.0,Open,True,True,True
SOL0000004424,SO00001451,4,SKU0000494,25.0,249.96,15.0,Cancelled,True,True,True
SOL0000004425,SO00001451,5,SKU0000202,50.0,113.77,0.0,Cancelled,True,True,True
SOL0000004426,SO00001452,1,SKU0000354,15.0,24.09,0.0,Backordered,True,True,True
SOL0000004427,SO00001453,1,SKU0000081,10.0,509.8,0.0,Open,True,True,True
SOL0000004428,SO00001453,2,SKU0000029,-1.0,214.69,0.0,Cancelled,False,True,True
SOL0000004429,SO00001453,3,SKU0000246,50.0,32.95,0.0,Open,True,True,True
SOL0000004430,SO00001453,4,SKU0000116,50.0,185.53,15.0,Shipped,True,True,True
SOL0000004431,SO00001453,5,SKU0000001,,228.84,0.0,Open,False,True,True
SOL0000004432,SO00001454,1,SKU0000047,5.0,132.92,25.0,Allocated,True,True,True
SOL0000004433,SO00001455,1,SKU0000385,15.0,273.02,25.0,Allocated,True,True,True
SOL0000004434,SO00001456,1,SKU0000611,2.0,482.95,0.0,Open,True,True,True
SOL0000004435,SO00001457,1,SKU0000440,25.0,217.02,2.5,Backordered,True,True,True
SOL0000004436,SO00001457,2,SKU0000119,15.0,222.52,0.0,Backordered,True,True,True
SOL0000004437,SO00001457,3,SKU0000322,1.0,195.05,25.0,Cancelled,True,True,True
SOL0000004438,SO00001457,4,SKU0000328,5.0,394.48,2.5,Allocated,True,True,True
SOL0000004439,SO00001457,5,SKU0000516,2.0,124.32,5.0,Shipped,True,True,True
SOL0000004440,SO00001458,1,SKU0000370,10.0,434.15,2.5,Allocated,True,True,True
SOL0000004441,SO00001458,2,SKU0000420,3.0,278.23,0.0,Backordered,True,True,True
SOL0000004442,SO00001458,3,SKU0000433,3.0,57.04,10.0,Cancelled,True,True,True
SOL0000004443,SO00001458,4,SKU0000426,10.0,7.96,0.0,Cancelled,True,True,True
SOL0000004444,SO00001458,5,SKU0000188,15.0,182.26,10.0,Shipped,True,True,True
SOL0000004445,SO00001459,1,SKU0000187,50.0,482.07,0.0,Backordered,True,True,True
SOL0000004446,SO00001460,1,SKU0000547,10.0,7.71,5.0,Open,True,True,True
SOL0000004447,SO00001460,2,SKU0000429,10.0,126.74,2.5,Open,True,True,True
SOL0000004448,SO00001461,1,SKU0000517,1.0,128.22,25.0,Shipped,True,True,True
SOL0000004449,SO00001461,2,SKU0000158,1.0,170.5,0.0,Cancelled,True,True,True
SOL0000004450,SO00001462,1,SKU0000579,3.0,537.98,5.0,Backordered,True,True,True
SOL0000004451,SO00001462,2,SKU0000654,3.0,384.55,0.0,Cancelled,True,True,True
SOL0000004452,SO00001463,1,SKU0000063,1.0,213.87,0.0,Backordered,True,True,True
SOL0000004453,SO00001463,2,SKU0000371,,85.97,0.0,Backordered,False,True,True
SOL0000004454,SO00001463,3,SKU0000593,15.0,266.44,0.0,Open,True,True,True
SOL0000004455,SO00001463,4,SKU0000295,10.0,228.76,25.0,Open,True,True,True
SOL0000004456,SO00001464,1,SKU0000125,50.0,414.04,5.0,Cancelled,True,True,True
SOL0000004457,SO00001464,2,SKU0000036,10.0,25.16,0.0,Open,True,True,True
SOL0000004458,SO00001465,1,SKU0000503,2.0,39.57,0.0,Backordered,True,True,True
SOL0000004459,SO00001466,1,SKU0000198,5.0,68.63,0.0,Open,True,True,True
SOL0000004460,SO00001466,2,SKU0000372,2.0,419.34,0.0,Open,True,True,True
SOL0000004461,SO00001467,1,SKU0000580,2.0,147.81,0.0,Cancelled,True,True,True
SOL0000004462,SO00001467,2,SKU0000506,2.0,429.68,0.0,Shipped,True,True,True
SOL0000004463,SO00001467,3,SKU0000566,15.0,243.64,2.5,Backordered,True,True,True
SOL0000004464,SO00001467,4,SKU0000410,-1.0,68.51,0.0,Shipped,False,True,True
SOL0000004465,SO00001468,1,SKU0000512,1.0,627.57,0.0,Backordered,True,True,True
SOL0000004466,SO00001468,2,SKU0000326,3.0,498.67,0.0,Cancelled,True,True,True
SOL0000004467,SO00001469,1,SKU0000449,-1.0,46.05,0.0,Cancelled,False,True,True
SOL0000004468,SO00001469,2,SKU0000021,,631.22,0.0,Allocated,False,True,True
SOL0000004469,SO00001469,3,SKU0000384,3.0,668.89,5.0,Open,True,True,True
SOL0000004470,SO00001469,4,SKU0000255,10.0,291.83,0.0,Allocated,True,True,True
SOL0000004471,SO00001470,1,SKU0000298,-1.0,369.56,5.0,Open,False,True,True
SOL0000004472,SO00001470,2,SKU0000688,25.0,16.35,0.0,Allocated,True,True,True
SOL0000004473,SO00001470,3,SKU0000335,10.0,115.92,0.0,Cancelled,True,True,True
SOL0000004474,SO00001470,4,SKU0000530,50.0,753.65,10.0,Allocated,True,True,True
SOL0000004475,SO00001471,1,SKU0000471,5.0,38.93,0.0,Open,True,True,True
SOL0000004476,SO00001471,2,SKU0000384,,668.89,10.0,Cancelled,False,True,True
SOL0000004477,SO00001471,3,SKU0000224,5.0,279.67,0.0,Cancelled,True,True,True
SOL0000004478,SO00001471,4,SKU0000269,10.0,349.94,2.5,Open,True,True,True
SOL0000004479,SO00001471,5,SKU0000406,15.0,98.25,0.0,Allocated,True,True,True
SOL0000004480,SO00001472,1,SKU0000246,10.0,31.38,15.0,Open,True,True,True
SOL0000004481,SO00001473,1,SKU0000240,10.0,529.52,10.0,Cancelled,True,True,True
SOL0000004482,SO00001473,2,SKU0000613,50.0,41.3,2.5,Open,True,True,True
SOL0000004483,SO00001473,3,SKU0000429,15.0,133.41,5.0,Cancelled,True,True,True
SOL0000004484,SO00001473,4,SKU0000017,10.0,100.41,10.0,Open,True,True,True
SOL0000004485,SO00001474,1,SKU0000591,50.0,99.97,15.0,Open,True,True,True
SOL0000004486,SO00001474,2,SKU0000566,15.0,230.81,15.0,Open,True,True,True
SOL0000004487,SO00001474,3,SKU0000352,,107.49,0.0,Cancelled,False,True,True
SOL0000004488,SO00001474,4,SKU0000482,50.0,295.52,0.0,Backordered,True,True,True
SOL0000004489,SO00001474,5,SKU0000467,1.0,502.97,10.0,Open,True,True,True
SOL0000004490,SO00001475,1,SKU0000648,25.0,331.21,0.0,Backordered,True,True,True
SOL0000004491,SO00001475,2,SKU0000330,25.0,499.44,0.0,Open,True,True,True
SOL0000004492,SO00001476,1,SKU0000147,10.0,552.02,0.0,Allocated,True,True,True
SOL0000004493,SO00001476,2,SKU0000233,5.0,40.92,0.0,Allocated,True,True,True
SOL0000004494,SO00001477,1,SKU0000042,1.0,72.31,0.0,Cancelled,True,True,True
SOL0000004495,SO00001478,1,SKU0000675,25.0,98.92,0.0,Shipped,True,True,True
SOL0000004496,SO00001478,2,SKU0000648,50.0,386.41,0.0,Shipped,True,True,True
SOL0000004497,SO00001478,3,SKU0000187,3.0,562.41,5.0,Shipped,True,True,True
SOL0000004498,SO00001478,4,SKU0000602,3.0,143.28,15.0,Allocated,True,True,True
SOL0000004499,SO00001478,5,SKU0000601,-1.0,132.11,0.0,Open,False,True,True
SOL0000004500,SO00001479,1,SKU0000494,15.0,249.96,25.0,Backordered,True,True,True
SOL0000004501,SO00001479,2,SKU0000597,3.0,289.36,0.0,Open,True,True,True
SOL0000004502,SO00001479,3,SKU0000381,2.0,293.79,0.0,Backordered,True,True,True
SOL0000004503,SO00001480,1,SKU0000057,5.0,234.64,2.5,Open,True,True,True
SOL0000004504,SO00001480,2,SKU0000501,,552.2,25.0,Shipped,False,True,True
SOL0000004505,SO00001481,1,SKU0000293,15.0,383.91,25.0,Backordered,True,True,True
SOL0000004506,SO00001481,2,SKU0000521,,433.85,0.0,Backordered,False,True,True
SOL0000004507,SO00001482,1,SKU0000231,50.0,205.92,25.0,Open,True,True,True
SOL0000004508,SO00001482,2,SKU0000303,15.0,58.81,25.0,Open,True,True,True
SOL0000004509,SO00001482,3,SKU0000362,25.0,159.56,0.0,Open,True,True,True
SOL0000004510,SO00001483,1,SKU0000018,5.0,105.81,25.0,Open,True,True,True
SOL0000004511,SO00001484,1,SKU0000362,3.0,159.56,2.5,Allocated,True,True,True
SOL0000004512,SO00001484,2,SKU0000085,2.0,361.88,15.0,Allocated,True,True,True
SOL0000004513,SO00001484,3,SKU0000424,25.0,576.37,25.0,Shipped,True,True,True
SOL0000004514,SO00001485,1,SKU0000543,,32.42,25.0,Backordered,False,True,True
SOL0000004515,SO00001486,1,SKU0000160,3.0,67.99,0.0,Backordered,True,True,True
SOL0000004516,SO00001486,2,SKU0000371,5.0,85.97,5.0,Open,True,True,True
SOL0000004517,SO00001486,3,SKU0000579,10.0,509.66,15.0,Shipped,True,True,True
SOL0000004518,SO00001486,4,SKU0000496,1.0,3.71,0.0,Backordered,True,True,True
SOL0000004519,SO00001486,5,SKU0000561,10.0,195.16,15.0,Allocated,True,True,True
SOL0000004520,SO00001487,1,SKU0000424,50.0,640.41,0.0,Backordered,True,True,True
SOL0000004521,SO00001488,1,SKU0000467,2.0,502.97,2.5,Backordered,True,True,True
SOL0000004522,SO00001488,2,SKU0000220,5.0,367.54,0.0,Cancelled,True,True,True
SOL0000004523,SO00001488,3,SKU0000350,3.0,544.27,0.0,Open,True,True,True
SOL0000004524,SO00001488,4,SKU0000514,2.0,298.22,0.0,Backordered,True,True,True
SOL0000004525,SO00001488,5,SKU_BAD,2.0,635.41,10.0,Open,True,True,True
SOL0000004526,SO00001489,1,SKU0000324,25.0,434.84,15.0,Open,True,True,True
SOL0000004527,SO00001489,2,SKU0000073,,521.57,0.0,Backordered,False,True,True
SOL0000004528,SO00001489,3,SKU0000183,,3.96,0.0,Shipped,False,True,True
SOL0000004529,SO00001489,4,SKU0000305,50.0,63.45,15.0,Open,True,True,True
SOL0000004530,SO00001490,1,SKU0000600,,525.15,2.5,Shipped,False,True,True
SOL0000004531,SO00001490,2,SKU0000099,3.0,537.6,2.5,Open,True,True,True
SOL0000004532,SO00001490,3,SKU0000176,10.0,86.32,2.5,Backordered,True,True,True
SOL0000004533,SO00001490,4,SKU0000039,5.0,388.31,2.5,Allocated,True,True,True
SOL0000004534,SO00001490,5,SKU0000041,-1.0,480.94,0.0,Open,False,True,True
SOL0000004535,SO00001491,1,SKU0000426,1.0,8.4,0.0,Open,True,True,True
SOL0000004536,SO00001491,2,SKU0000176,15.0,82.0,5.0,Cancelled,True,True,True
SOL0000004537,SO00001492,1,SKU0000047,50.0,139.57,25.0,Cancelled,True,True,True
SOL0000004538,SO00001492,2,SKU0000077,3.0,149.03,0.0,Cancelled,True,True,True
SOL0000004539,SO00001492,3,SKU0000649,50.0,306.31,0.0,Backordered,True,True,True
SOL0000004540,SO00001493,1,SKU0000060,50.0,29.49,5.0,Open,True,True,True
SOL0000004541,SO00001493,2,SKU0000136,3.0,218.25,0.0,Open,True,True,True
SOL0000004542,SO00001493,3,SKU0000544,1.0,128.02,5.0,Shipped,True,True,True
SOL0000004543,SO00001494,1,SKU0000594,10.0,132.67,0.0,Cancelled,True,True,True
SOL0000004544,SO00001494,2,SKU0000502,1.0,715.3,0.0,Open,True,True,True
SOL0000004545,SO00001494,3,SKU0000321,25.0,264.81,25.0,Shipped,True,True,True
SOL0000004546,SO00001494,4,SKU0000369,-1.0,96.41,15.0,Open,False,True,True
SOL0000004547,SO00001494,5,SKU0000410,1.0,72.31,25.0,Open,True,True,True
SOL0000004548,SO00001495,1,SKU0000346,25.0,396.42,25.0,Allocated,True,True,True
SOL0000004549,SO00001495,2,SKU0000463,2.0,329.15,25.0,Shipped,True,True,True
SOL0000004550,SO00001495,3,SKU0000030,50.0,390.71,0.0,Allocated,True,True,True
SOL0000004551,SO00001495,4,SKU0000547,2.0,7.71,10.0,Open,True,True,True
SOL0000004552,SO00001495,5,SKU0000153,1.0,29.39,0.0,Backordered,True,True,True
SOL0000004553,SO00001496,1,SKU0000445,3.0,472.1,15.0,Open,True,True,True
SOL0000004554,SO00001496,2,SKU0000340,25.0,43.26,2.5,Open,True,True,True
SOL0000004555,SO00001496,3,SKU0000288,50.0,258.49,10.0,Shipped,True,True,True
SOL0000004556,SO00001496,4,SKU0000364,2.0,233.47,15.0,Cancelled,True,True,True
SOL0000004557,SO00001496,5,SKU0000167,5.0,46.38,25.0,Open,True,True,True
SOL0000004558,SO00001497,1,SKU0000544,5.0,134.42,0.0,Open,True,True,True
SOL0000004559,SO00001497,2,SKU0000181,5.0,219.97,25.0,Shipped,True,True,True
SOL0000004560,SO00001498,1,SKU0000299,1.0,112.0,15.0,Shipped,True,True,True
SOL0000004561,SO00001498,2,SKU0000316,1.0,125.58,5.0,Allocated,True,True,True
SOL0000004562,SO00001498,3,SKU0000504,15.0,126.17,0.0,Open,True,True,True
SOL0000004563,SO00001498,4,SKU0000366,1.0,127.07,0.0,Shipped,True,True,True
SOL0000004564,SO00001498,5,SKU0000202,15.0,108.08,0.0,Cancelled,True,True,True
SOL0000004565,SO00001499,1,SKU0000429,-1.0,120.07,25.0,Open,False,True,True
SOL0000004566,SO00001499,2,SKU0000357,10.0,150.0,15.0,Allocated,True,True,True
SOL0000004567,SO00001500,1,SKU0000596,,18.67,0.0,Open,False,True,True
SOL0000004568,SO00001500,2,SKU0000067,50.0,318.56,15.0,Cancelled,True,True,True
SOL0000004569,SO00001501,1,SKU0000009,15.0,55.26,25.0,Shipped,True,True,True
SOL0000004570,SO00001502,1,SKU0000660,2.0,27.81,25.0,Open,True,True,True
SOL0000004571,SO00001502,2,SKU0000434,50.0,52.33,2.5,Backordered,True,True,True
SOL0000004572,SO00001502,3,SKU0000159,,86.07,0.0,Open,False,True,True
