customer_id,customer_name,customer_segment,industry,city,state,country,region,signup_date,credit_limit,payment_terms,risk_tier,is_active,customer_nk_hash
CUST000377,Urban Logistics 377,Enterprise,Healthcare,Vancouver,BC,CAN,West,,1006152.34,NET45,Low,True,3502a70868021966dc10
CUST000378,Blueriver Markets 378,Mid Market,Education,Chicago,IL,USA,Midwest,,575842.04,NET60,High,True,250bad7b9794ff21809d
CUST000379,Blueriver Partners 379,Wholesale,Education,Toronto,ON,CAN,Northeast,2023-08-18,58957.61,NET30,Low,False,8111ae1e4bd3fd824626
CUST000380,Urban Group 380,Enterprise,Food Service,Guadalajara,JA,MEX,Southwest,,26743.59,NET30,Low,True,27e827b4eaf0a6c9a41a
CUST000381,Apex Markets 381,Unknown,Food Service,Atlanta,GA,USA,Southeast,2023-03-26,45917.32,NET60,Low,False,1f1d00d5d3c7375b00a0
CUST000382,Urban Group 382,Wholesale,Construction,Seattle,WA,USA,West,,25151.67,NET30,Low,True,92168b8ac780b9ae1cdf
CUST000383,Nova Partners 383,Retail,Construction,Phoenix,AZ,USA,Southwest,2021-03-30,102519.29,NET30,Low,False,d0027014d42d4ad64422
CUST000384,Summit Partners 384,Unknown,Education,Monterrey,NL,MEX,Southwest,2024-04-19,49005.94,NET45,Medium,True,5a03d8607b6602b8af79
CUST000385,Clearpath Logistics 385,Unknown,Technology,Seattle,WA,USA,West,,566541.08,NET30,Low,False,226e1883842a2dbe370d
CUST000386,Blueriver Trading 386,Wholesale,Healthcare,Denver,CO,USA,West,,271128.32,PREPAID,Low,True,f7b1f4be1b4859013b2c
CUST000387,Clearpath Trading 387,Retail,Manufacturing,Guadalajara,JA,MEX,Southwest,,95315.93,PREPAID,High,True,133e08f5e1f92a1b8af0
CUST000388,Urban Partners 388,Enterprise,Food Service,Dallas,TX,USA,Southwest,,24214.65,NET45,Medium,True,ba19964eaa4160d15f5c
CUST000389,Urban Supply 389,Mid Market,Manufacturing,Phoenix,AZ,USA,Southwest,,1197186.16,NET45,Medium,False,cc4ba73f4ef59bcbd722
CUST000390,Clearpath Trading 390,Small Business,Retail,Dallas,TX,USA,Southwest,2021-06-15,296072.97,NET30,Medium,True,b4e663a8a94bcd9b2be2
CUST000391,Northstar Trading 391,Enterprise,Retail,Guadalajara,JA,MEX,Southwest,,22981.81,NET30,Low,False,41146fbae91486120d2b
CUST000392,Nova Supply 392,Retail,Food Service,Boston,MA,USA,Northeast,,50330.99,NET30,Medium,False,5632cf40907ff2106dc9
CUST000393,Prime Logistics 393,Enterprise,Technology,Atlanta,GA,USA,Southeast,,883893.29,NET60,Low,True,8481a824ca1193eb2b01
CUST000394,Nova Markets 394,Mid Market,Healthcare,Boston,MA,USA,Northeast,2021-05-18,59707.25,NET30,Low,True,1f2e5da90ff9ee57e0f5
CUST000395,Urban Trading 395,Unknown,Technology,Vancouver,BC,CAN,West,,24998.83,NET30,Medium,False,a5ab36f24a6cba360ac9
CUST000396,Nova Trading 396,Small Business,Food Service,Monterrey,NL,MEX,Southwest,,26003.51,NET60,Low,False,ec3bfa89d476889d5182
CUST000397,Apex Group 397,Mid Market,Education,Chicago,IL,USA,Midwest,,1003093.15,NET30,High,True,9d35ce003ebf3b2577c6
CUST000398,Summit Group 398,Enterprise,Food Service,Phoenix,AZ,USA,Southwest,,95436.66,NET30,High,True,59418061c252c46ed43f
CUST000399,Apex Markets 399,Enterprise,Construction,Boston,MA,USA,Northeast,,555840.65,NET30,Medium,False,556d2e7ad1fdf7b42970
CUST000400,Northstar Supply 400,Mid Market,Healthcare,Atlanta,GA,USA,Southeast,,55639.48,NET45,Low,True,eccd2de8814548fae6e8
CUST000401,Clearpath Markets 401,Unknown,Construction,Boston,MA,USA,Northeast,2025-11-07,479276.87,PREPAID,Medium,True,db60be664f7c93f911c8
CUST000402,Northstar Trading 402,Retail,Education,Monterrey,NL,MEX,Southwest,2022-06-28,289932.08,PREPAID,Medium,True,15f7a4a1ead8264eaae5
CUST000403,Urban Markets 403,Mid Market,Construction,Vancouver,BC,CAN,West,,54274.24,NET60,Low,False,4219b200cb5fd262de40
CUST000404,Clearpath Supply 404,Unknown,Construction,Toronto,ON,CAN,Northeast,,55439.12,PREPAID,Low,True,3173399596a4dda1d405
CUST000405,Urban Partners 405,Retail,Technology,Dallas,TX,USA,Southwest,,108768.64,NET30,High,False,752ebd66001ee7850935
CUST000406,Clearpath Logistics 406,Wholesale,Construction,Atlanta,GA,USA,Southeast,,88540.89,NET45,High,True,d18e015c253856066dbb
CUST000407,Northstar Trading 407,Mid Market,Retail,Phoenix,AZ,USA,Southwest,2022-03-17,53002.79,NET45,Low,True,7b93482a9bdbe2571f67
CUST000408,Prime Logistics 408,Unknown,Retail,Dallas,TX,USA,Southwest,,201381.8,NET30,Low,True,378a24f38ea7231dcdb9
CUST000409,Summit Markets 409,Mid Market,Technology,Seattle,WA,USA,West,,1196152.29,PREPAID,Low,True,2f80b6555b0252309ac1
CUST000410,Nova Partners 410,Mid Market,Education,Monterrey,NL,MEX,Southwest,2022-05-01,105267.8,NET30,Medium,True,27998f232589ca728a22
CUST000411,Northstar Group 411,Enterprise,Food Service,Vancouver,BC,CAN,West,,21279.15,NET30,Medium,True,b67c3efdcee4e531e531
CUST000412,Clearpath Markets 412,Small Business,Food Service,Atlanta,GA,USA,Southeast,,27643.35,PREPAID,High,True,7dcf386c1280c861c3e3
CUST000413,Apex Logistics 413,Mid Market,Technology,Miami,FL,USA,Southeast,,284137.27,NET30,Low,True,38794a43d6af55e7cd11
CUST000414,Urban Logistics 414,Wholesale,Construction,Denver,CO,USA,West,,86396.26,NET45,Low,True,429d271439747588790e
CUST000415,Prime Group 415,Wholesale,Technology,Dallas,TX,USA,Southwest,,442404.42,NET30,Medium,True,815ba4cb54d9155cebf6
CUST000416,Urban Group 416,Mid Market,Construction,Dallas,TX,USA,Southwest,2021-02-16,22124.15,NET60,Medium,False,680826bf772f585993a0
CUST000417,Apex Logistics 417,Retail,Technology,Miami,FL,USA,Southeast,2022-11-23,116972.92,PREPAID,Low,True,512caccf3c0743df73de
CUST000418,Urban Logistics 418,Small Business,Manufacturing,Monterrey,NL,MEX,Southwest,,44674.43,NET30,High,True,7cf79807cd73fe99a6eb
CUST000419,Urban Trading 419,Retail,Healthcare,Vancouver,BC,CAN,West,2021-09-27,57531.49,NET60,Medium,True,90a09e1361e5ebcd5368
CUST000420,Summit Partners 420,Unknown,Manufacturing,Monterrey,NL,MEX,Southwest,,530827.62,PREPAID,Low,True,c4e417d8f2655d6af5ad
CUST000421,Clearpath Logistics 421,Wholesale,Healthcare,Dallas,TX,USA,Southwest,2024-02-01,41410.05,NET30,Low,False,4ec92068164689973222
CUST000422,Blueriver Logistics 422,Unknown,Construction,Boston,MA,USA,Northeast,,994104.46,NET30,Medium,False,7668ea5e123fb9f8a5cc
CUST000423,Blueriver Trading 423,Enterprise,Education,Chicago,IL,USA,Midwest,,801319.11,NET45,Low,True,484ac185a26cf990e0ec
CUST000424,Summit Supply 424,Mid Market,Education,Guadalajara,JA,MEX,Southwest,,59533.15,PREPAID,Medium,True,94244ca21a4ec89ad511
CUST000425,Clearpath Group 425,Retail,Manufacturing,Atlanta,GA,USA,Southeast,,46334.43,NET30,Medium,False,2fcc2d85ccc83227c6d8
CUST000426,Blueriver Partners 426,Small Business,Construction,Atlanta,GA,USA,Southeast,,293834.35,NET30,Medium,True,ae926b8f7310ef3b66b0
CUST000427,Apex Group 427,Mid Market,Construction,Vancouver,BC,CAN,West,,47469.92,NET60,Low,True,e2563810828a90956552
CUST000428,Summit Group 428,Wholesale,Food Service,Atlanta,GA,USA,Southeast,,293842.86,PREPAID,Low,True,f90872a9dbc0fcde20e3
CUST000429,Apex Logistics 429,Retail,Education,Phoenix,AZ,USA,Southwest,,1133342.52,PREPAID,High,True,1cc99d29c1d278be7d4d
CUST000430,Urban Markets 430,Wholesale,Education,Guadalajara,JA,MEX,Southwest,2023-10-31,20582.65,NET60,Medium,True,77ddf8d0dc0bdccece60
CUST000431,Blueriver Group 431,Wholesale,Food Service,Dallas,TX,USA,Southwest,,24002.8,PREPAID,High,True,f1788371bc0d8e34d8d1
CUST000432,Prime Logistics 432,Unknown,Food Service,Phoenix,AZ,USA,Southwest,,458400.38,NET60,Low,True,38de9f806d71f6837405
CUST000433,Summit Markets 433,Small Business,Healthcare,Dallas,TX,USA,Southwest,2021-02-02,243398.23,NET30,Low,True,1bf568654c38919be42f
CUST000434,Blueriver Supply 434,Unknown,Education,Boston,MA,USA,Northeast,2022-07-30,23648.2,NET45,Low,True,9c4bc0597d44ac7888cc
CUST000435,Clearpath Trading 435,Small Business,Food Service,Toronto,ON,CAN,Northeast,,90334.39,PREPAID,Medium,True,5c5033d40d86f20b6352
CUST000436,Summit Supply 436,Retail,Construction,Denver,CO,USA,West,2022-08-18,80849.59,NET30,Low,False,a163194f57299f05ccdd
CUST000437,Nova Markets 437,Small Business,Education,Dallas,TX,USA,Southwest,,844014.32,NET30,Low,False,18ee9582137cea70008e
CUST000438,Nova Markets 438,Small Business,Construction,Seattle,WA,USA,West,,55002.34,NET30,Medium,False,1af460c28595617d3dae
CUST000439,Nova Partners 439,Wholesale,Manufacturing,Denver,CO,USA,West,,91167.1,NET45,Low,True,f8036400f72bba3144e9
CUST000440,Clearpath Trading 440,Enterprise,Technology,Monterrey,NL,MEX,Southwest,,28356.82,NET30,Medium,True,1d7d333bb701901198ea
CUST000441,Apex Partners 441,Small Business,Technology,Seattle,WA,USA,West,,119807.61,NET30,Low,False,b49b39849470eed20a33
CUST000442,Apex Trading 442,Unknown,Construction,Toronto,ON,CAN,Northeast,,28406.27,NET30,Low,False,d1fb87795e3a94efdb5c
CUST000443,Nova Logistics 443,Mid Market,Retail,Denver,CO,USA,West,,873236.52,NET45,High,True,ae326a5416b90ff49434
CUST000444,Summit Group 444,Unknown,Food Service,Chicago,IL,USA,Midwest,2023-10-20,93842.05,NET60,Low,False,ce8d3fc02a8bcf939542
CUST000445,Apex Logistics 445,Enterprise,Food Service,Guadalajara,JA,MEX,Southwest,,82993.48,NET30,Low,False,6da77951aeaf0efdb00d
CUST000446,Summit Trading 446,Retail,Technology,Denver,CO,USA,West,,502962.42,PREPAID,Low,True,f39f6209bd347e434681
CUST000447,Blueriver Group 447,Small Business,Healthcare,Dallas,TX,USA,Southwest,2021-05-08,980046.84,NET30,Medium,True,8399f3888f3943ba98ac
CUST000448,Urban Supply 448,Wholesale,Technology,Atlanta,GA,USA,Southeast,,452724.57,NET30,Medium,True,7e0e03bb25f6f5b53749
CUST000449,Clearpath Markets 449,Mid Market,Technology,Vancouver,BC,CAN,West,,57594.64,NET30,High,True,ba0d73acdb34496600bd
CUST000450,Urban Supply 450,Retail,Manufacturing,Seattle,WA,USA,West,,88025.26,NET30,High,True,20420a62ca72a598c3e9
CUST_BAD,Unknown,Unknown,Unknown,Unknown,UNKNOWN,USA,Unknown,,0.0,UNKNOWN,Unknown,,800991bcce0e7cec11cd
