rate_date,currency,usd_rate,source
2025-08-16,USD,1.0,daily_fx_feed
2025-08-16,CAD,0.74992,daily_fx_feed
2025-08-16,MXN,0.062219,daily_fx_feed
2025-08-16,EUR,1.07378,daily_fx_feed
2025-08-16,CNY,0.149395,daily_fx_feed
2025-08-17,USD,1.0,daily_fx_feed
2025-08-17,CAD,0.740606,daily_fx_feed
2025-08-17,MXN,0.058223,daily_fx_feed
2025-08-17,EUR,1.085599,daily_fx_feed
2025-08-17,CNY,0.13232,daily_fx_feed
2025-08-18,USD,1.0,daily_fx_feed
2025-08-18,CAD,0.749889,daily_fx_feed
2025-08-18,MXN,0.061513,daily_fx_feed
2025-08-18,EUR,1.085067,daily_fx_feed
2025-08-18,CNY,0.138527,daily_fx_feed
2025-08-19,USD,1.0,daily_fx_feed
2025-08-19,CAD,0.738706,daily_fx_feed
2025-08-19,MXN,0.050669,daily_fx_feed
2025-08-19,EUR,1.077472,daily_fx_feed
2025-08-19,CNY,0.135842,daily_fx_feed
2025-08-20,USD,1.0,daily_fx_feed
2025-08-20,CAD,0.732862,daily_fx_feed
2025-08-20,MXN,0.053571,daily_fx_feed
2025-08-20,EUR,1.077696,daily_fx_feed
2025-08-20,CNY,0.14937,daily_fx_feed
2025-08-21,USD,1.0,daily_fx_feed
2025-08-21,CAD,0.732729,daily_fx_feed
2025-08-21,MXN,0.057435,daily_fx_feed
2025-08-21,EUR,1.074966,daily_fx_feed
2025-08-21,CNY,0.141203,daily_fx_feed
2025-08-22,USD,1.0,daily_fx_feed
2025-08-22,CAD,0.748614,daily_fx_feed
2025-08-22,MXN,0.061806,daily_fx_feed
2025-08-22,EUR,1.070461,daily_fx_feed
2025-08-22,CNY,0.143915,daily_fx_feed
2025-08-23,USD,1.0,daily_fx_feed
2025-08-23,CAD,0.737324,daily_fx_feed
2025-08-23,MXN,0.059274,daily_fx_feed
2025-08-23,EUR,1.071362,daily_fx_feed
2025-08-23,CNY,0.14313,daily_fx_feed
2025-08-24,USD,1.0,daily_fx_feed
2025-08-24,CAD,0.744576,daily_fx_feed
2025-08-24,MXN,0.056249,daily_fx_feed
2025-08-24,EUR,1.088129,daily_fx_feed
2025-08-24,CNY,0.141937,daily_fx_feed
2025-08-25,USD,1.0,daily_fx_feed
2025-08-25,CAD,0.745565,daily_fx_feed
2025-08-25,MXN,0.057275,daily_fx_feed
2025-08-25,EUR,1.076838,daily_fx_feed
2025-08-25,CNY,0.147719,daily_fx_feed
2025-08-26,USD,1.0,daily_fx_feed
2025-08-26,CAD,0.735695,daily_fx_feed
2025-08-26,MXN,0.054655,daily_fx_feed
2025-08-26,EUR,1.076083,daily_fx_feed
2025-08-26,CNY,0.133222,daily_fx_feed
2025-08-27,USD,1.0,daily_fx_feed
2025-08-27,CAD,0.744623,daily_fx_feed
2025-08-27,MXN,0.048547,daily_fx_feed
2025-08-27,EUR,1.080627,daily_fx_feed
2025-08-27,CNY,0.131023,daily_fx_feed
2025-08-28,USD,1.0,daily_fx_feed
2025-08-28,CAD,0.730317,daily_fx_feed
2025-08-28,MXN,0.063976,daily_fx_feed
2025-08-28,EUR,1.072684,daily_fx_feed
2025-08-28,CNY,0.14445,daily_fx_feed
2025-08-29,USD,1.0,daily_fx_feed
2025-08-29,CAD,0.74707,daily_fx_feed
2025-08-29,MXN,0.052828,daily_fx_feed
2025-08-29,EUR,1.078954,daily_fx_feed
2025-08-29,CNY,0.149555,daily_fx_feed
2025-08-30,USD,1.0,daily_fx_feed
2025-08-30,CAD,0.742586,daily_fx_feed
2025-08-30,MXN,0.059439,daily_fx_feed
2025-08-30,EUR,1.074892,daily_fx_feed
2025-08-30,CNY,0.131233,daily_fx_feed
2025-08-31,USD,1.0,daily_fx_feed
2025-08-31,CAD,0.74505,daily_fx_feed
2025-08-31,MXN,0.051252,daily_fx_feed
2025-08-31,EUR,1.078336,daily_fx_feed
2025-08-31,CNY,0.146445,daily_fx_feed
2025-09-01,USD,1.0,daily_fx_feed
2025-09-01,CAD,0.7383,daily_fx_feed
2025-09-01,MXN,0.06745,daily_fx_feed
2025-09-01,EUR,1.082732,daily_fx_feed
2025-09-01,CNY,0.145141,daily_fx_feed
2025-09-02,USD,1.0,daily_fx_feed
2025-09-02,CAD,0.743242,daily_fx_feed
2025-09-02,MXN,0.053396,daily_fx_feed
2025-09-02,EUR,1.088064,daily_fx_feed
2025-09-02,CNY,0.131709,daily_fx_feed
2025-09-03,USD,1.0,daily_fx_feed
2025-09-03,CAD,0.737945,daily_fx_feed
2025-09-03,MXN,0.063772,daily_fx_feed
2025-09-03,EUR,1.086005,daily_fx_feed
2025-09-03,CNY,0.13991,daily_fx_feed
2025-09-04,USD,1.0,daily_fx_feed
2025-09-04,CAD,0.748587,daily_fx_feed
2025-09-04,MXN,0.054584,daily_fx_feed
2025-09-04,EUR,1.087769,daily_fx_feed
2025-09-04,CNY,0.149804,daily_fx_feed
2025-09-05,USD,1.0,daily_fx_feed
2025-09-05,CAD,0.742755,daily_fx_feed
2025-09-05,MXN,0.053666,daily_fx_feed
2025-09-05,EUR,1.087717,daily_fx_feed
2025-09-05,CNY,0.134887,daily_fx_feed
2025-09-06,USD,1.0,daily_fx_feed
2025-09-06,CAD,0.736468,daily_fx_feed
2025-09-06,MXN,0.060193,daily_fx_feed
2025-09-06,EUR,1.088808,daily_fx_feed
2025-09-06,CNY,0.130977,daily_fx_feed
2025-09-07,USD,1.0,daily_fx_feed
2025-09-07,CAD,0.743467,daily_fx_feed
2025-09-07,MXN,0.064897,daily_fx_feed
2025-09-07,EUR,1.089162,daily_fx_feed
2025-09-07,CNY,0.131894,daily_fx_feed
2025-09-08,USD,1.0,daily_fx_feed
2025-09-08,CAD,0.739766,daily_fx_feed
2025-09-08,MXN,0.059312,daily_fx_feed
2025-09-08,EUR,1.084262,daily_fx_feed
2025-09-08,CNY,0.133232,daily_fx_feed
2025-09-09,USD,1.0,daily_fx_feed
2025-09-09,CAD,0.737588,daily_fx_feed
2025-09-09,MXN,0.055962,daily_fx_feed
2025-09-09,EUR,1.086209,daily_fx_feed
2025-09-09,CNY,0.137001,daily_fx_feed
2025-09-10,USD,1.0,daily_fx_feed
2025-09-10,CAD,0.739558,daily_fx_feed
2025-09-10,MXN,0.0552,daily_fx_feed
2025-09-10,EUR,1.086556,daily_fx_feed
2025-09-10,CNY,0.141,daily_fx_feed
2025-09-11,USD,1.0,daily_fx_feed
2025-09-11,CAD,0.738998,daily_fx_feed
2025-09-11,MXN,0.050318,daily_fx_feed
2025-09-11,EUR,1.07072,daily_fx_feed
2025-09-11,CNY,0.145951,daily_fx_feed
2025-09-12,USD,1.0,daily_fx_feed
2025-09-12,CAD,0.731458,daily_fx_feed
2025-09-12,MXN,0.048287,daily_fx_feed
2025-09-12,EUR,1.089204,daily_fx_feed
2025-09-12,CNY,0.138508,daily_fx_feed
2025-09-13,USD,1.0,daily_fx_feed
2025-09-13,CAD,0.741,daily_fx_feed
2025-09-13,MXN,0.049185,daily_fx_feed
2025-09-13,EUR,1.073715,daily_fx_feed
2025-09-13,CNY,0.148995,daily_fx_feed
2025-09-14,USD,1.0,daily_fx_feed
2025-09-14,CAD,0.745221,daily_fx_feed
2025-09-14,MXN,0.061218,daily_fx_feed
2025-09-14,EUR,1.080396,daily_fx_feed
2025-09-14,CNY,0.14886,daily_fx_feed
2025-09-15,USD,1.0,daily_fx_feed
2025-09-15,CAD,0.7483,daily_fx_feed
2025-09-15,MXN,0.057048,daily_fx_feed
2025-09-15,EUR,1.08104,daily_fx_feed
2025-09-15,CNY,0.138514,daily_fx_feed
2025-09-16,USD,1.0,daily_fx_feed
2025-09-16,CAD,0.738194,daily_fx_feed
2025-09-16,MXN,0.054773,daily_fx_feed
2025-09-16,EUR,1.078832,daily_fx_feed
2025-09-16,CNY,0.134396,daily_fx_feed
2025-09-17,USD,1.0,daily_fx_feed
2025-09-17,CAD,0.745449,daily_fx_feed
2025-09-17,MXN,0.052818,daily_fx_feed
2025-09-17,EUR,1.073847,daily_fx_feed
2025-09-17,CNY,0.131142,daily_fx_feed
2025-09-18,USD,1.0,daily_fx_feed
2025-09-18,CAD,0.745487,daily_fx_feed
2025-09-18,MXN,0.05656,daily_fx_feed
2025-09-18,EUR,1.075747,daily_fx_feed
2025-09-18,CNY,0.139677,daily_fx_feed
2025-09-19,USD,1.0,daily_fx_feed
2025-09-19,CAD,0.740773,daily_fx_feed
2025-09-19,MXN,0.060346,daily_fx_feed
2025-09-19,EUR,1.072283,daily_fx_feed
2025-09-19,CNY,0.142276,daily_fx_feed
2025-09-20,USD,1.0,daily_fx_feed
2025-09-20,CAD,0.735346,daily_fx_feed
2025-09-20,MXN,0.064272,daily_fx_feed
2025-09-20,EUR,1.077694,daily_fx_feed
2025-09-20,CNY,0.14862,daily_fx_feed
2025-09-21,USD,1.0,daily_fx_feed
2025-09-21,CAD,0.731612,daily_fx_feed
2025-09-21,MXN,0.063972,daily_fx_feed
2025-09-21,EUR,1.071582,daily_fx_feed
2025-09-21,CNY,0.138807,daily_fx_feed
2025-09-22,USD,1.0,daily_fx_feed
2025-09-22,CAD,0.749121,daily_fx_feed
2025-09-22,MXN,0.053317,daily_fx_feed
2025-09-22,EUR,1.073258,daily_fx_feed
2025-09-22,CNY,0.141892,daily_fx_feed
2025-09-23,USD,1.0,daily_fx_feed
2025-09-23,CAD,0.745573,daily_fx_feed
2025-09-23,MXN,0.058403,daily_fx_feed
2025-09-23,EUR,1.081582,daily_fx_feed
2025-09-23,CNY,0.142499,daily_fx_feed
2025-09-24,USD,1.0,daily_fx_feed
2025-09-24,CAD,0.730353,daily_fx_feed
2025-09-24,MXN,0.052957,daily_fx_feed
2025-09-24,EUR,1.088455,daily_fx_feed
2025-09-24,CNY,0.134008,daily_fx_feed
2025-09-25,USD,1.0,daily_fx_feed
2025-09-25,CAD,0.742236,daily_fx_feed
2025-09-25,MXN,0.065361,daily_fx_feed
2025-09-25,EUR,1.078993,daily_fx_feed
2025-09-25,CNY,0.136093,daily_fx_feed
2025-09-26,USD,1.0,daily_fx_feed
2025-09-26,CAD,0.742568,daily_fx_feed
2025-09-26,MXN,0.065714,daily_fx_feed
2025-09-26,EUR,1.081115,daily_fx_feed
2025-09-26,CNY,0.143551,daily_fx_feed
2025-09-27,USD,1.0,daily_fx_feed
2025-09-27,CAD,0.745762,daily_fx_feed
2025-09-27,MXN,0.066511,daily_fx_feed
2025-09-27,EUR,1.073056,daily_fx_feed
2025-09-27,CNY,0.130304,daily_fx_feed
2025-09-28,USD,1.0,daily_fx_feed
2025-09-28,CAD,0.745222,daily_fx_feed
2025-09-28,MXN,0.049755,daily_fx_feed
2025-09-28,EUR,1.073868,daily_fx_feed
2025-09-28,CNY,0.137674,daily_fx_feed
2025-09-29,USD,1.0,daily_fx_feed
2025-09-29,CAD,0.734887,daily_fx_feed
2025-09-29,MXN,0.059045,daily_fx_feed
2025-09-29,EUR,1.080014,daily_fx_feed
2025-09-29,CNY,0.135201,daily_fx_feed
2025-09-30,USD,1.0,daily_fx_feed
2025-09-30,CAD,0.737273,daily_fx_feed
2025-09-30,MXN,0.06654,daily_fx_feed
2025-09-30,EUR,1.084799,daily_fx_feed
2025-09-30,CNY,0.144072,daily_fx_feed
2025-10-01,USD,1.0,daily_fx_feed
2025-10-01,CAD,0.748176,daily_fx_feed
2025-10-01,MXN,0.058777,daily_fx_feed
2025-10-01,EUR,1.077911,daily_fx_feed
2025-10-01,CNY,0.133817,daily_fx_feed
2025-10-02,USD,1.0,daily_fx_feed
2025-10-02,CAD,0.730019,daily_fx_feed
2025-10-02,MXN,0.060547,daily_fx_feed
2025-10-02,EUR,1.080136,daily_fx_feed
2025-10-02,CNY,0.147518,daily_fx_feed
2025-10-03,USD,1.0,daily_fx_feed
2025-10-03,CAD,0.735315,daily_fx_feed
2025-10-03,MXN,0.058112,daily_fx_feed
2025-10-03,EUR,1.076919,daily_fx_feed
2025-10-03,CNY,0.143842,daily_fx_feed
2025-10-04,USD,1.0,daily_fx_feed
2025-10-04,CAD,0.732029,daily_fx_feed
2025-10-04,MXN,0.062274,daily_fx_feed
2025-10-04,EUR,1.076466,daily_fx_feed
2025-10-04,CNY,0.130668,daily_fx_feed
2025-10-05,USD,1.0,daily_fx_feed
2025-10-05,CAD,0.740237,daily_fx_feed
2025-10-05,MXN,0.053473,daily_fx_feed
2025-10-05,EUR,1.072224,daily_fx_feed
2025-10-05,CNY,0.131515,daily_fx_feed
2025-10-06,USD,1.0,daily_fx_feed
2025-10-06,CAD,0.743772,daily_fx_feed
2025-10-06,MXN,0.064702,daily_fx_feed
2025-10-06,EUR,1.076978,daily_fx_feed
2025-10-06,CNY,0.131653,daily_fx_feed
2025-10-07,USD,1.0,daily_fx_feed
2025-10-07,CAD,0.737891,daily_fx_feed
2025-10-07,MXN,0.063239,daily_fx_feed
2025-10-07,EUR,1.087603,daily_fx_feed
2025-10-07,CNY,0.139231,daily_fx_feed
2025-10-08,USD,1.0,daily_fx_feed
2025-10-08,CAD,0.742589,daily_fx_feed
2025-10-08,MXN,0.066771,daily_fx_feed
2025-10-08,EUR,1.07105,daily_fx_feed
2025-10-08,CNY,0.13072,daily_fx_feed
2025-10-09,USD,1.0,daily_fx_feed
2025-10-09,CAD,0.73455,daily_fx_feed
2025-10-09,MXN,0.053964,daily_fx_feed
2025-10-09,EUR,1.075005,daily_fx_feed
2025-10-09,CNY,0.137281,daily_fx_feed
2025-10-10,USD,1.0,daily_fx_feed
2025-10-10,CAD,0.738764,daily_fx_feed
2025-10-10,MXN,0.062691,daily_fx_feed
2025-10-10,EUR,1.082474,daily_fx_feed
2025-10-10,CNY,0.146512,daily_fx_feed
2025-10-11,USD,1.0,daily_fx_feed
2025-10-11,CAD,0.742446,daily_fx_feed
2025-10-11,MXN,0.064159,daily_fx_feed
2025-10-11,EUR,1.085787,daily_fx_feed
2025-10-11,CNY,0.147833,daily_fx_feed
2025-10-12,USD,1.0,daily_fx_feed
2025-10-12,CAD,0.743864,daily_fx_feed
2025-10-12,MXN,0.064707,daily_fx_feed
2025-10-12,EUR,1.08309,daily_fx_feed
2025-10-12,CNY,0.136471,daily_fx_feed
2025-10-13,USD,1.0,daily_fx_feed
2025-10-13,CAD,0.730164,daily_fx_feed
2025-10-13,MXN,0.060922,daily_fx_feed
2025-10-13,EUR,1.087396,daily_fx_feed
2025-10-13,CNY,0.139069,daily_fx_feed
2025-10-14,USD,1.0,daily_fx_feed
2025-10-14,CAD,0.737423,daily_fx_feed
2025-10-14,MXN,0.063577,daily_fx_feed
2025-10-14,EUR,1.080368,daily_fx_feed
2025-10-14,CNY,0.146246,daily_fx_feed
2025-10-15,USD,1.0,daily_fx_feed
2025-10-15,CAD,0.737257,daily_fx_feed
2025-10-15,MXN,0.05812,daily_fx_feed
2025-10-15,EUR,1.084415,daily_fx_feed
2025-10-15,CNY,0.148016,daily_fx_feed
2025-10-16,USD,1.0,daily_fx_feed
2025-10-16,CAD,0.736683,daily_fx_feed
2025-10-16,MXN,0.049331,daily_fx_feed
2025-10-16,EUR,1.086602,daily_fx_feed
2025-10-16,CNY,0.142125,daily_fx_feed
2025-10-17,USD,1.0,daily_fx_feed
2025-10-17,CAD,0.730096,daily_fx_feed
2025-10-17,MXN,0.066531,daily_fx_feed
2025-10-17,EUR,1.074584,daily_fx_feed
2025-10-17,CNY,0.133954,daily_fx_feed
2025-10-18,USD,1.0,daily_fx_feed
2025-10-18,CAD,0.745947,daily_fx_feed
2025-10-18,MXN,0.066437,daily_fx_feed
2025-10-18,EUR,1.076809,daily_fx_feed
2025-10-18,CNY,0.144351,daily_fx_feed
2025-10-19,USD,1.0,daily_fx_feed
2025-10-19,CAD,0.739875,daily_fx_feed
2025-10-19,MXN,0.049425,daily_fx_feed
2025-10-19,EUR,1.088179,daily_fx_feed
2025-10-19,CNY,0.144178,daily_fx_feed
2025-10-20,USD,1.0,daily_fx_feed
2025-10-20,CAD,0.742223,daily_fx_feed
2025-10-20,MXN,0.052752,daily_fx_feed
2025-10-20,EUR,1.072347,daily_fx_feed
2025-10-20,CNY,0.14207,daily_fx_feed
2025-10-21,USD,1.0,daily_fx_feed
2025-10-21,CAD,0.735382,daily_fx_feed
2025-10-21,MXN,0.051379,daily_fx_feed
2025-10-21,EUR,1.081539,daily_fx_feed
2025-10-21,CNY,0.135933,daily_fx_feed
2025-10-22,USD,1.0,daily_fx_feed
2025-10-22,CAD,0.747842,daily_fx_feed
2025-10-22,MXN,0.064628,daily_fx_feed
2025-10-22,EUR,1.074856,daily_fx_feed
2025-10-22,CNY,0.148997,daily_fx_feed
2025-10-23,USD,1.0,daily_fx_feed
2025-10-23,CAD,0.749007,daily_fx_feed
2025-10-23,MXN,0.067024,daily_fx_feed
2025-10-23,EUR,1.084828,daily_fx_feed
2025-10-23,CNY,0.143532,daily_fx_feed
2025-10-24,USD,1.0,daily_fx_feed
2025-10-24,CAD,0.735786,daily_fx_feed
2025-10-24,MXN,0.054506,daily_fx_feed
2025-10-24,EUR,1.081822,daily_fx_feed
2025-10-24,CNY,0.136122,daily_fx_feed
2025-10-25,USD,1.0,daily_fx_feed
2025-10-25,CAD,0.745415,daily_fx_feed
2025-10-25,MXN,0.062434,daily_fx_feed
2025-10-25,EUR,1.073076,daily_fx_feed
2025-10-25,CNY,0.139208,daily_fx_feed
2025-10-26,USD,1.0,daily_fx_feed
2025-10-26,CAD,0.743974,daily_fx_feed
2025-10-26,MXN,0.054141,daily_fx_feed
2025-10-26,EUR,1.074453,daily_fx_feed
2025-10-26,CNY,0.131613,daily_fx_feed
2025-10-27,USD,1.0,daily_fx_feed
2025-10-27,CAD,0.74594,daily_fx_feed
2025-10-27,MXN,0.058743,daily_fx_feed
2025-10-27,EUR,1.075359,daily_fx_feed
2025-10-27,CNY,0.146546,daily_fx_feed
2025-10-28,USD,1.0,daily_fx_feed
2025-10-28,CAD,0.732624,daily_fx_feed
2025-10-28,MXN,0.051721,daily_fx_feed
2025-10-28,EUR,1.073175,daily_fx_feed
2025-10-28,CNY,0.13817,daily_fx_feed
2025-10-29,USD,1.0,daily_fx_feed
2025-10-29,CAD,0.741514,daily_fx_feed
2025-10-29,MXN,0.062072,daily_fx_feed
2025-10-29,EUR,1.083605,daily_fx_feed
2025-10-29,CNY,0.13641,daily_fx_feed
2025-10-30,USD,1.0,daily_fx_feed
2025-10-30,CAD,0.734603,daily_fx_feed
2025-10-30,MXN,0.058429,daily_fx_feed
2025-10-30,EUR,1.076485,daily_fx_feed
2025-10-30,CNY,0.136477,daily_fx_feed
2025-10-31,USD,1.0,daily_fx_feed
2025-10-31,CAD,0.742889,daily_fx_feed
2025-10-31,MXN,0.065396,daily_fx_feed
2025-10-31,EUR,1.083963,daily_fx_feed
2025-10-31,CNY,0.142597,daily_fx_feed
2025-11-01,USD,1.0,daily_fx_feed
2025-11-01,CAD,0.744603,daily_fx_feed
2025-11-01,MXN,0.049261,daily_fx_feed
2025-11-01,EUR,1.085923,daily_fx_feed
2025-11-01,CNY,0.131229,daily_fx_feed
2025-11-02,USD,1.0,daily_fx_feed
2025-11-02,CAD,0.737604,daily_fx_feed
2025-11-02,MXN,0.05424,daily_fx_feed
2025-11-02,EUR,1.086629,daily_fx_feed
2025-11-02,CNY,0.141743,daily_fx_feed
2025-11-03,USD,1.0,daily_fx_feed
2025-11-03,CAD,0.749378,daily_fx_feed
2025-11-03,MXN,0.049009,daily_fx_feed
2025-11-03,EUR,1.074915,daily_fx_feed
2025-11-03,CNY,0.143612,daily_fx_feed
2025-11-04,USD,1.0,daily_fx_feed
2025-11-04,CAD,0.733778,daily_fx_feed
2025-11-04,MXN,0.052004,daily_fx_feed
2025-11-04,EUR,1.074212,daily_fx_feed
2025-11-04,CNY,0.142064,daily_fx_feed
2025-11-05,USD,1.0,daily_fx_feed
2025-11-05,CAD,0.740291,daily_fx_feed
2025-11-05,MXN,0.056397,daily_fx_feed
2025-11-05,EUR,1.081587,daily_fx_feed
2025-11-05,CNY,0.144425,daily_fx_feed
2025-11-06,USD,1.0,daily_fx_feed
2025-11-06,CAD,0.748213,daily_fx_feed
2025-11-06,MXN,0.055944,daily_fx_feed
2025-11-06,EUR,1.071598,daily_fx_feed
2025-11-06,CNY,0.143928,daily_fx_feed
2025-11-07,USD,1.0,daily_fx_feed
2025-11-07,CAD,0.736834,daily_fx_feed
2025-11-07,MXN,0.057697,daily_fx_feed
2025-11-07,EUR,1.075481,daily_fx_feed
2025-11-07,CNY,0.148123,daily_fx_feed
2025-11-08,USD,1.0,daily_fx_feed
2025-11-08,CAD,0.744596,daily_fx_feed
2025-11-08,MXN,0.054019,daily_fx_feed
2025-11-08,EUR,1.073932,daily_fx_feed
2025-11-08,CNY,0.147138,daily_fx_feed
2025-11-09,USD,1.0,daily_fx_feed
2025-11-09,CAD,0.743517,daily_fx_feed
2025-11-09,MXN,0.053519,daily_fx_feed
2025-11-09,EUR,1.082196,daily_fx_feed
2025-11-09,CNY,0.140543,daily_fx_feed
2025-11-10,USD,1.0,daily_fx_feed
2025-11-10,CAD,0.749471,daily_fx_feed
2025-11-10,MXN,0.063407,daily_fx_feed
2025-11-10,EUR,1.081408,daily_fx_feed
2025-11-10,CNY,0.135967,daily_fx_feed
2025-11-11,USD,1.0,daily_fx_feed
2025-11-11,CAD,0.74809,daily_fx_feed
2025-11-11,MXN,0.058616,daily_fx_feed
2025-11-11,EUR,1.077715,daily_fx_feed
2025-11-11,CNY,0.149873,daily_fx_feed
2025-11-12,USD,1.0,daily_fx_feed
2025-11-12,CAD,0.734996,daily_fx_feed
2025-11-12,MXN,0.055883,daily_fx_feed
2025-11-12,EUR,1.081114,daily_fx_feed
2025-11-12,CNY,0.133869,daily_fx_feed
2025-11-13,USD,1.0,daily_fx_feed
2025-11-13,CAD,0.742445,daily_fx_feed
2025-11-13,MXN,0.050804,daily_fx_feed
2025-11-13,EUR,1.072125,daily_fx_feed
2025-11-13,CNY,0.147049,daily_fx_feed
2025-11-14,USD,1.0,daily_fx_feed
2025-11-14,CAD,0.732928,daily_fx_feed
2025-11-14,MXN,0.060278,daily_fx_feed
2025-11-14,EUR,1.071365,daily_fx_feed
2025-11-14,CNY,0.148735,daily_fx_feed
2025-11-15,USD,1.0,daily_fx_feed
2025-11-15,CAD,0.730962,daily_fx_feed
2025-11-15,MXN,0.056047,daily_fx_feed
2025-11-15,EUR,1.07812,daily_fx_feed
2025-11-15,CNY,0.133476,daily_fx_feed
2025-11-16,USD,1.0,daily_fx_feed
2025-11-16,CAD,0.741351,daily_fx_feed
2025-11-16,MXN,0.04951,daily_fx_feed
2025-11-16,EUR,1.082675,daily_fx_feed
2025-11-16,CNY,0.144697,daily_fx_feed
2025-11-17,USD,1.0,daily_fx_feed
2025-11-17,CAD,0.745301,daily_fx_feed
2025-11-17,MXN,0.057062,daily_fx_feed
2025-11-17,EUR,1.076412,daily_fx_feed
2025-11-17,CNY,0.140515,daily_fx_feed
2025-11-18,USD,1.0,daily_fx_feed
2025-11-18,CAD,0.747784,daily_fx_feed
2025-11-18,MXN,0.05401,daily_fx_feed
2025-11-18,EUR,1.089966,daily_fx_feed
2025-11-18,CNY,0.144832,daily_fx_feed
2025-11-19,USD,1.0,daily_fx_feed
2025-11-19,CAD,0.733217,daily_fx_feed
2025-11-19,MXN,0.05888,daily_fx_feed
2025-11-19,EUR,1.089781,daily_fx_feed
2025-11-19,CNY,0.142142,daily_fx_feed
2025-11-20,USD,1.0,daily_fx_feed
2025-11-20,CAD,0.730606,daily_fx_feed
2025-11-20,MXN,0.048846,daily_fx_feed
2025-11-20,EUR,1.074004,daily_fx_feed
2025-11-20,CNY,0.146469,daily_fx_feed
2025-11-21,USD,1.0,daily_fx_feed
2025-11-21,CAD,0.734828,daily_fx_feed
2025-11-21,MXN,0.048327,daily_fx_feed
2025-11-21,EUR,1.081212,daily_fx_feed
2025-11-21,CNY,0.133976,daily_fx_feed
2025-11-22,USD,1.0,daily_fx_feed
2025-11-22,CAD,0.738733,daily_fx_feed
2025-11-22,MXN,0.054956,daily_fx_feed
2025-11-22,EUR,1.070786,daily_fx_feed
2025-11-22,CNY,0.14761,daily_fx_feed
2025-11-23,USD,1.0,daily_fx_feed
2025-11-23,CAD,0.735119,daily_fx_feed
2025-11-23,MXN,0.059856,daily_fx_feed
2025-11-23,EUR,1.089721,daily_fx_feed
2025-11-23,CNY,0.130708,daily_fx_feed
2025-11-24,USD,1.0,daily_fx_feed
2025-11-24,CAD,0.738909,daily_fx_feed
2025-11-24,MXN,0.059445,daily_fx_feed
2025-11-24,EUR,1.075682,daily_fx_feed
2025-11-24,CNY,0.134439,daily_fx_feed
2025-11-25,USD,1.0,daily_fx_feed
2025-11-25,CAD,0.74094,daily_fx_feed
2025-11-25,MXN,0.063878,daily_fx_feed
2025-11-25,EUR,1.081914,daily_fx_feed
2025-11-25,CNY,0.136647,daily_fx_feed
2025-11-26,USD,1.0,daily_fx_feed
2025-11-26,CAD,0.732627,daily_fx_feed
2025-11-26,MXN,0.05822,daily_fx_feed
2025-11-26,EUR,1.07327,daily_fx_feed
2025-11-26,CNY,0.139269,daily_fx_feed
2025-11-27,USD,1.0,daily_fx_feed
2025-11-27,CAD,0.747858,daily_fx_feed
2025-11-27,MXN,0.062873,daily_fx_feed
2025-11-27,EUR,1.089394,daily_fx_feed
2025-11-27,CNY,0.147713,daily_fx_feed
2025-11-28,USD,1.0,daily_fx_feed
2025-11-28,CAD,0.747013,daily_fx_feed
2025-11-28,MXN,0.055987,daily_fx_feed
2025-11-28,EUR,1.072164,daily_fx_feed
2025-11-28,CNY,0.146631,daily_fx_feed
2025-11-29,USD,1.0,daily_fx_feed
2025-11-29,CAD,0.731675,daily_fx_feed
2025-11-29,MXN,0.05181,daily_fx_feed
2025-11-29,EUR,1.079619,daily_fx_feed
2025-11-29,CNY,0.138102,daily_fx_feed
2025-11-30,USD,1.0,daily_fx_feed
2025-11-30,CAD,0.740352,daily_fx_feed
2025-11-30,MXN,0.06535,daily_fx_feed
2025-11-30,EUR,1.078739,daily_fx_feed
2025-11-30,CNY,0.144718,daily_fx_feed
2025-12-01,USD,1.0,daily_fx_feed
2025-12-01,CAD,0.731743,daily_fx_feed
2025-12-01,MXN,0.054378,daily_fx_feed
2025-12-01,EUR,1.080654,daily_fx_feed
2025-12-01,CNY,0.148698,daily_fx_feed
2025-12-02,USD,1.0,daily_fx_feed
2025-12-02,CAD,0.739857,daily_fx_feed
2025-12-02,MXN,0.053822,daily_fx_feed
2025-12-02,EUR,1.082367,daily_fx_feed
2025-12-02,CNY,0.146247,daily_fx_feed
2025-12-03,USD,1.0,daily_fx_feed
2025-12-03,CAD,0.745655,daily_fx_feed
2025-12-03,MXN,0.062229,daily_fx_feed
2025-12-03,EUR,1.073195,daily_fx_feed
2025-12-03,CNY,0.132772,daily_fx_feed
2025-12-04,USD,1.0,daily_fx_feed
2025-12-04,CAD,0.733228,daily_fx_feed
2025-12-04,MXN,0.052081,daily_fx_feed
2025-12-04,EUR,1.08377,daily_fx_feed
2025-12-04,CNY,0.132971,daily_fx_feed
2025-12-05,USD,1.0,daily_fx_feed
2025-12-05,CAD,0.733116,daily_fx_feed
2025-12-05,MXN,0.050787,daily_fx_feed
2025-12-05,EUR,1.089159,daily_fx_feed
2025-12-05,CNY,0.131112,daily_fx_feed
2025-12-06,USD,1.0,daily_fx_feed
2025-12-06,CAD,0.742234,daily_fx_feed
2025-12-06,MXN,0.06595,daily_fx_feed
2025-12-06,EUR,1.080086,daily_fx_feed
2025-12-06,CNY,0.144643,daily_fx_feed
2025-12-07,USD,1.0,daily_fx_feed
2025-12-07,CAD,0.744013,daily_fx_feed
2025-12-07,MXN,0.066821,daily_fx_feed
