snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status,valid_inventory_qty
2026-03-31,WH0011,SKU0000597,551.0,300,251,100,100,Healthy,True
2026-03-31,WH0011,SKU0000516,165.0,97,68,100,25,Low,True
2026-03-31,WH0011,SKU0000007,287.0,59,228,100,200,Stockout,True
2026-03-31,WH0011,SKU0000506,1150.0,459,691,50,200,Overstock,True
2026-03-31,WH0011,SKU0000366,43.0,25,18,50,50,Healthy,True
2026-03-31,WH0011,SKU0000173,1387.0,430,957,250,100,Healthy,True
2026-03-31,WH0011,SKU0000437,186.0,50,136,500,100,Healthy,True
2026-03-31,WH0011,SKU0000563,841.0,7,834,100,100,Healthy,True
2026-03-31,WH0011,SKU0000445,1519.0,2,1517,50,200,Healthy,True
2026-03-31,WH0011,SKU0000226,1099.0,41,1058,250,50,Healthy,True
2026-03-31,WH0011,SKU0000291,358.0,17,341,50,25,Healthy,True
2026-03-31,WH0011,SKU0000566,29.0,23,6,500,50,Overstock,True
2026-03-31,WH0011,SKU0000037,1214.0,59,1155,100,50,Low,True
2026-03-31,WH0011,SKU0000683,1510.0,288,1222,250,100,Overstock,True
2026-03-31,WH0011,SKU0000535,1899.0,418,1481,100,100,Overstock,True
2026-03-31,WH0011,SKU0000098,1407.0,453,954,50,50,Healthy,True
2026-03-31,WH0011,SKU0000255,1533.0,127,1406,100,100,Healthy,True
2026-03-31,WH0011,SKU0000538,669.0,12,657,50,100,Stockout,True
2026-03-31,WH0011,SKU0000443,1107.0,62,1045,100,50,Stockout,True
2026-03-31,WH0011,SKU0000150,1565.0,419,1146,50,100,Stockout,True
2026-03-31,WH0011,SKU0000298,805.0,293,512,50,200,Low,True
2026-03-31,WH0011,SKU0000200,1139.0,317,822,50,200,Healthy,True
2026-03-31,WH0011,SKU0000338,1315.0,156,1159,50,200,Healthy,True
2026-03-31,WH0011,SKU0000415,1868.0,164,1704,100,50,Healthy,True
2026-03-31,WH0011,SKU0000036,1615.0,488,1127,500,200,Overstock,True
2026-03-31,WH0011,SKU0000596,1875.0,361,1514,500,50,Healthy,True
2026-03-31,WH0011,SKU0000012,1683.0,96,1587,50,200,Healthy,True
2026-03-31,WH0011,SKU0000261,672.0,171,501,500,100,Stockout,True
2026-03-31,WH0011,SKU0000627,1345.0,101,1244,500,50,Stockout,True
2026-03-31,WH0011,SKU0000389,1600.0,99,1501,250,25,Healthy,True
2026-03-31,WH0011,SKU0000668,1380.0,278,1102,100,50,Stockout,True
2026-03-31,WH0011,SKU0000163,185.0,33,152,500,25,Healthy,True
2026-03-31,WH0011,SKU0000602,1620.0,317,1303,250,200,Low,True
2026-03-31,WH0011,SKU0000286,1344.0,31,1313,500,50,Overstock,True
2026-03-31,WH0011,SKU0000375,1053.0,462,591,500,100,Low,True
2026-03-31,WH0011,SKU0000293,1374.0,486,888,100,50,Healthy,True
2026-03-31,WH0011,SKU0000312,1614.0,413,1201,500,25,Low,True
2026-03-31,WH0011,SKU0000396,161.0,65,96,250,25,Low,True
2026-03-31,WH0011,SKU0000527,294.0,270,24,100,25,Overstock,True
2026-03-31,WH0011,SKU0000485,1095.0,395,700,250,100,Healthy,True
2026-03-31,WH0011,SKU0000119,915.0,80,835,250,200,Overstock,True
2026-03-31,WH0011,SKU0000142,587.0,307,280,500,25,Healthy,True
2026-03-31,WH0011,SKU0000111,1619.0,403,1216,100,50,Healthy,True
2026-03-31,WH0011,SKU0000156,1619.0,151,1468,500,200,Stockout,True
2026-03-31,WH0011,SKU0000194,962.0,248,714,500,100,Healthy,True
2026-03-31,WH0011,SKU0000204,1120.0,314,806,100,50,Stockout,True
2026-03-31,WH0011,SKU0000133,1076.0,438,638,50,200,Healthy,True
2026-03-31,WH0011,SKU0000113,1379.0,396,983,250,200,Healthy,True
2026-03-31,WH0011,SKU0000628,1959.0,266,1693,50,50,Stockout,True
2026-03-31,WH0011,SKU0000032,91.0,66,25,250,100,Stockout,True
2026-03-31,WH0011,SKU0000121,596.0,154,442,250,25,Healthy,True
2026-03-31,WH0011,SKU0000322,75.0,19,56,250,200,Overstock,True
2026-03-31,WH0011,SKU0000562,999.0,180,819,250,200,Low,True
2026-03-31,WH0011,SKU0000118,606.0,82,524,100,25,Healthy,True
2026-03-31,WH0011,SKU0000365,298.0,285,13,50,100,Low,True
2026-03-31,WH0011,SKU0000063,1475.0,30,1445,500,50,Healthy,True
2026-03-31,WH0011,SKU0000464,943.0,410,533,100,25,Healthy,True
2026-03-31,WH0011,SKU0000593,1974.0,241,1733,100,200,Healthy,True
2026-03-31,WH0011,SKU0000605,1168.0,226,942,500,50,Overstock,True
2026-03-31,WH0011,SKU0000075,1766.0,338,1428,500,25,Healthy,True
2026-03-31,WH0011,SKU0000052,38.0,1,37,500,200,Healthy,True
2026-03-31,WH0011,SKU0000659,856.0,428,428,100,25,Healthy,True
2026-03-31,WH0011,SKU0000112,397.0,307,90,500,200,Stockout,True
2026-03-31,WH0011,SKU0000244,272.0,207,65,250,100,Overstock,True
2026-03-31,WH0011,SKU0000386,1281.0,370,911,100,100,Healthy,True
2026-03-31,WH0011,SKU0000612,1798.0,489,1309,500,50,Healthy,True
2026-03-31,WH0011,SKU0000020,1231.0,161,1070,50,200,Overstock,True
2026-03-31,WH0011,SKU0000309,793.0,208,585,500,200,Low,True
2026-03-31,WH0011,SKU0000682,1413.0,178,1235,500,25,Healthy,True
2026-03-31,WH0011,SKU0000114,521.0,4,517,250,25,Healthy,True
2026-03-31,WH0011,SKU0000185,1076.0,222,854,500,25,Healthy,True
2026-03-31,WH0011,SKU0000073,1670.0,140,1530,50,25,Overstock,True
2026-03-31,WH0012,SKU0000068,1152.0,204,948,500,100,Low,True
2026-03-31,WH0012,SKU0000518,1730.0,65,1665,250,25,Overstock,True
2026-03-31,WH0012,SKU0000306,797.0,114,683,100,25,Healthy,True
2026-03-31,WH0012,SKU0000511,1034.0,496,538,100,100,Overstock,True
2026-03-31,WH0012,SKU0000602,1931.0,489,1442,50,50,Overstock,True
2026-03-31,WH0012,SKU0000032,1676.0,484,1192,500,25,Healthy,True
2026-03-31,WH0012,SKU0000452,1386.0,354,1032,50,200,Stockout,True
2026-03-31,WH0012,SKU0000644,629.0,257,372,100,200,Low,True
2026-03-31,WH0012,SKU0000206,1338.0,241,1097,500,200,Healthy,True
2026-03-31,WH0012,SKU0000135,1574.0,28,1546,100,25,Healthy,True
2026-03-31,WH0012,SKU0000673,1956.0,424,1532,50,50,Healthy,True
2026-03-31,WH0012,SKU0000661,1775.0,78,1697,50,200,Overstock,True
2026-03-31,WH0012,SKU0000167,1676.0,145,1531,50,25,Healthy,True
2026-03-31,WH0012,SKU0000098,749.0,71,678,250,50,Overstock,True
2026-03-31,WH0012,SKU0000088,1674.0,404,1270,100,50,Stockout,True
2026-03-31,WH0012,SKU0000118,683.0,13,670,100,100,Healthy,True
2026-03-31,WH0012,SKU0000543,851.0,472,379,250,25,Healthy,True
2026-03-31,WH0012,SKU0000400,382.0,375,7,100,50,Stockout,True
2026-03-31,WH0012,SKU0000464,1852.0,372,1480,500,200,Healthy,True
2026-03-31,WH0012,SKU0000269,1951.0,484,1467,100,200,Low,True
2026-03-31,WH0012,SKU0000488,315.0,278,37,500,200,Healthy,True
2026-03-31,WH0012,SKU0000683,1579.0,303,1276,100,200,Healthy,True
2026-03-31,WH0012,SKU0000556,1789.0,119,1670,50,200,Healthy,True
2026-03-31,WH0012,SKU0000537,1641.0,485,1156,500,100,Healthy,True
2026-03-31,WH0012,SKU0000410,262.0,119,143,100,25,Stockout,True
2026-03-31,WH0012,SKU0000462,52.0,44,8,100,25,Overstock,True
2026-03-31,WH0012,SKU0000330,979.0,154,825,500,50,Healthy,True
2026-03-31,WH0012,SKU0000555,918.0,391,527,500,200,Healthy,True
2026-03-31,WH0012,SKU0000147,907.0,190,717,100,200,Stockout,True
2026-03-31,WH0012,SKU0000657,1808.0,302,1506,250,200,Healthy,True
2026-03-31,WH0012,SKU0000093,1581.0,8,1573,50,100,Overstock,True
2026-03-31,WH0012,SKU0000244,1668.0,114,1554,50,25,Healthy,True
2026-03-31,WH0012,SKU0000195,1097.0,353,744,50,200,Healthy,True
2026-03-31,WH0012,SKU0000003,867.0,199,668,50,50,Low,True
2026-03-31,WH0012,SKU0000627,1900.0,37,1863,100,25,Stockout,True
2026-03-31,WH0012,SKU0000076,1854.0,236,1618,50,50,Stockout,True
2026-03-31,WH0012,SKU0000535,1419.0,52,1367,50,25,Healthy,True
2026-03-31,WH0012,SKU0000012,1418.0,27,1391,500,200,Healthy,True
2026-03-31,WH0012,SKU0000065,947.0,284,663,250,200,Stockout,True
2026-03-31,WH0012,SKU0000625,818.0,133,685,500,50,Healthy,True
2026-03-31,WH0012,SKU0000445,134.0,85,49,500,200,Healthy,True
2026-03-31,WH0012,SKU0000024,853.0,443,410,250,25,Healthy,True
2026-03-31,WH0012,SKU0000583,1216.0,306,910,50,50,Overstock,True
2026-03-31,WH0012,SKU0000034,704.0,273,431,250,200,Healthy,True
2026-03-31,WH0012,SKU0000473,1130.0,300,830,250,25,Stockout,True
2026-03-31,WH0012,SKU0000463,1781.0,13,1768,50,50,Healthy,True
2026-03-31,WH0012,SKU0000112,1548.0,243,1305,250,25,Stockout,True
2026-03-31,WH0012,SKU0000375,675.0,467,208,250,25,Healthy,True
2026-03-31,WH0012,SKU0000296,1532.0,248,1284,50,50,Healthy,True
2026-03-31,WH0012,SKU0000171,1295.0,493,802,250,200,Stockout,True
2026-03-31,WH0012,SKU0000397,730.0,223,507,500,200,Overstock,True
2026-03-31,WH0012,SKU0000509,1250.0,58,1192,500,25,Healthy,True
2026-03-31,WH0012,SKU0000573,1192.0,21,1171,100,100,Stockout,True
2026-03-31,WH0012,SKU0000612,737.0,386,351,100,25,Healthy,True
2026-03-31,WH0012,SKU0000168,477.0,155,322,250,50,Overstock,True
2026-03-31,WH0012,SKU0000164,1626.0,135,1491,250,200,Low,True
2026-03-31,WH0012,SKU0000298,932.0,390,542,100,200,Healthy,True
2026-03-31,WH0012,SKU0000506,1484.0,445,1039,250,200,Healthy,True
2026-03-31,WH0012,SKU0000545,1470.0,369,1101,100,100,Healthy,True
2026-03-31,WH0012,SKU0000479,733.0,112,621,250,200,Healthy,True
2026-03-31,WH0012,SKU0000682,200.0,125,75,250,50,Healthy,True
2026-03-31,WH0012,SKU0000173,1238.0,463,775,50,100,Low,True
2026-03-31,WH0012,SKU0000628,1007.0,184,823,250,25,Healthy,True
2026-03-31,WH0012,SKU0000390,1778.0,64,1714,100,50,Low,True
2026-03-31,WH0012,SKU0000383,1297.0,234,1063,250,100,Healthy,True
2026-03-31,WH0012,SKU0000253,1031.0,99,932,500,100,Healthy,True
2026-03-31,WH0012,SKU0000313,695.0,483,212,50,100,Healthy,True
2026-03-31,WH0012,SKU0000205,,55,11,50,50,Healthy,False
2026-03-31,WH0012,SKU0000114,,79,15,100,25,Stockout,False
2026-03-31,WH0012,SKU0000597,1564.0,74,1490,500,100,Overstock,True
2026-03-31,WH0012,SKU0000304,177.0,60,117,250,50,Healthy,True
2026-03-31,WH0012,SKU0000615,1585.0,84,1501,100,100,Overstock,True
2026-03-31,WH0012,SKU0000085,1532.0,237,1295,250,25,Overstock,True
2026-03-31,WH0012,SKU0000527,503.0,124,379,50,50,Overstock,True
2026-03-31,WH0012,SKU0000261,1584.0,47,1537,250,200,Low,True
2026-03-31,WH0012,SKU0000014,1988.0,469,1519,100,100,Healthy,True
2026-03-31,WH0012,SKU0000256,525.0,137,388,50,25,Healthy,True
2026-03-31,WH0012,SKU0000233,44.0,1,43,100,200,Healthy,True
2026-03-31,WH0012,SKU0000534,998.0,303,695,100,100,Low,True
2026-03-31,WH0012,SKU0000119,953.0,291,662,250,200,Low,True
2026-03-31,WH0012,SKU0000411,,211,1617,250,100,Healthy,False
2026-03-31,WH0012,SKU0000525,159.0,24,135,500,50,Overstock,True
2026-03-31,WH0012,SKU0000201,304.0,122,182,250,50,Healthy,True
2026-03-31,WH0012,SKU0000151,1648.0,187,1461,100,200,Healthy,True
2026-03-31,WH0012,SKU0000323,893.0,476,417,100,100,Low,True
2026-03-31,WH0012,SKU0000144,1555.0,120,1435,500,25,Healthy,True
2026-03-31,WH0012,SKU0000385,1321.0,222,1099,500,25,Stockout,True
2026-03-31,WH0012,SKU0000049,382.0,70,312,50,100,Stockout,True
2026-03-31,WH0012,SKU0000413,1998.0,246,1752,100,200,Low,True
2026-03-31,WH0012,SKU0000521,765.0,449,316,500,25,Low,True
2026-03-31,WH0012,SKU0000566,798.0,236,562,250,25,Low,True
2026-03-31,WH0012,SKU0000642,467.0,344,123,100,100,Stockout,True
2026-03-31,WH0012,SKU0000629,846.0,374,472,250,100,Stockout,True
2026-03-31,WH0012,SKU0000492,336.0,217,119,250,50,Healthy,True
2026-03-31,WH0012,SKU0000224,850.0,500,350,250,50,Stockout,True
2026-03-31,WH0012,SKU0000053,1539.0,374,1165,250,25,Stockout,True
2026-03-31,WH0012,SKU0000150,1196.0,415,781,500,50,Overstock,True
2026-03-31,WH0012,SKU0000554,532.0,418,114,50,50,Healthy,True
2026-03-31,WH0012,SKU0000021,1857.0,426,1431,500,200,Low,True
2026-03-31,WH0012,SKU0000485,239.0,221,18,50,200,Healthy,True
2026-03-31,WH0012,SKU0000415,1830.0,146,1684,250,200,Stockout,True
2026-03-31,WH0012,SKU0000396,505.0,129,376,250,200,Healthy,True
2026-03-31,WH0012,SKU0000568,1490.0,256,1234,250,100,Healthy,True
2026-03-31,WH0012,SKU0000155,585.0,190,395,100,50,Low,True
2026-03-31,WH0012,SKU0000031,260.0,129,131,50,200,Healthy,True
2026-03-31,WH0012,SKU0000216,1828.0,492,1336,250,200,Stockout,True
2026-03-31,WH0012,SKU0000519,1487.0,380,1107,250,25,Healthy,True
2026-03-31,WH0012,SKU0000531,852.0,257,595,250,200,Stockout,True
2026-03-31,WH0012,SKU0000596,1042.0,419,623,100,50,Overstock,True
2026-03-31,WH0012,SKU0000562,1152.0,359,793,100,25,Stockout,True
2026-03-31,WH0012,SKU0000437,1146.0,314,832,50,200,Healthy,True
2026-03-31,WH0012,SKU0000180,599.0,376,223,50,200,Overstock,True
2026-03-31,WH0012,SKU0000478,1757.0,322,1435,250,200,Healthy,True
2026-03-31,WH0012,SKU0000541,451.0,316,135,100,50,Overstock,True
2026-03-31,WH0012,SKU0000593,1209.0,408,801,250,50,Healthy,True
2026-03-31,WH0012,SKU0000200,1958.0,268,1690,100,200,Low,True
2026-03-31,WH0012,SKU0000439,1483.0,333,1150,100,100,Stockout,True
2026-03-31,WH0012,SKU0000542,1270.0,95,1175,100,100,Healthy,True
2026-03-31,WH0012,SKU0000402,1508.0,474,1034,100,100,Healthy,True
2026-03-31,WH0012,SKU0000007,1882.0,338,1544,250,50,Stockout,True
2026-03-31,WH0012,SKU0000592,911.0,372,539,100,50,Healthy,True
2026-03-31,WH0012,SKU0000494,379.0,140,239,50,100,Overstock,True
2026-03-31,WH0012,SKU0000639,1354.0,188,1166,50,200,Stockout,True
2026-03-31,WH0012,SKU0000379,1671.0,455,1216,50,100,Healthy,True
2026-03-31,WH0012,SKU0000403,183.0,34,149,100,25,Low,True
2026-03-31,WH0012,SKU0000540,1842.0,396,1446,250,50,Healthy,True
2026-03-31,WH0012,SKU0000672,370.0,175,195,50,200,Healthy,True
2026-03-31,WH0012,SKU0000102,1357.0,369,988,100,200,Low,True
2026-03-31,WH0012,SKU0000504,537.0,397,140,100,200,Stockout,True
2026-03-31,WH0012,SKU0000587,1163.0,498,665,500,100,Stockout,True
2026-03-31,WH0012,SKU0000432,1413.0,422,991,50,25,Healthy,True
2026-03-31,WH0012,SKU0000157,451.0,305,146,50,100,Low,True
2026-03-31,WH0012,SKU0000605,878.0,109,769,100,25,Low,True
2026-03-31,WH0012,SKU0000417,768.0,457,311,50,200,Healthy,True
2026-03-31,WH0012,SKU0000443,385.0,132,253,500,50,Overstock,True
2026-03-31,WH0012,SKU0000286,1601.0,158,1443,100,25,Stockout,True
2026-03-31,WH0012,SKU0000356,1723.0,150,1573,100,100,Stockout,True
2026-03-31,WH0012,SKU0000145,49.0,6,43,100,200,Overstock,True
2026-03-31,WH0012,SKU0000231,568.0,398,170,250,25,Overstock,True
2026-03-31,WH0012,SKU0000141,836.0,12,824,250,200,Healthy,True
2026-03-31,WH0012,SKU0000653,981.0,161,820,100,200,Overstock,True
2026-03-31,WH0012,SKU0000429,141.0,26,115,100,200,Low,True
2026-03-31,WH0012,SKU0000181,1259.0,109,1150,250,200,Healthy,True
2026-03-31,WH0012,SKU0000503,955.0,299,656,50,50,Low,True
2026-03-31,WH0012,SKU0000121,1176.0,42,1134,250,25,Stockout,True
2026-03-31,WH0012,SKU0000382,1427.0,313,1114,250,200,Healthy,True
2026-03-31,WH0012,SKU0000086,1559.0,275,1284,50,50,Stockout,True
2026-03-31,WH0012,SKU0000246,769.0,212,557,250,100,Stockout,True
2026-03-31,WH0012,SKU0000467,1816.0,17,1799,250,25,Healthy,True
2026-03-31,WH0012,SKU0000142,1639.0,239,1400,100,100,Overstock,True
2026-03-31,WH0012,SKU0000064,353.0,79,274,100,25,Healthy,True
2026-03-31,WH0012,SKU0000017,847.0,107,740,500,200,Low,True
2026-03-31,WH0012,SKU0000613,18.0,12,6,100,100,Stockout,True
2026-03-31,WH0012,SKU0000179,589.0,500,89,100,50,Stockout,True
2026-03-31,WH0012,SKU0000528,1596.0,217,1379,50,25,Low,True
2026-03-31,WH0012,SKU0000163,686.0,475,211,500,50,Healthy,True
2026-03-31,WH0012,SKU0000235,504.0,15,489,50,200,Overstock,True
2026-03-31,WH0012,SKU0000094,1100.0,441,659,500,100,Low,True
2026-03-31,WH0012,SKU0000660,1960.0,144,1816,50,100,Healthy,True
2026-03-31,WH0012,SKU0000074,694.0,175,519,500,50,Healthy,True
2026-03-31,WH0012,SKU0000293,1572.0,199,1373,250,50,Stockout,True
2026-03-31,WH0012,SKU0000217,1095.0,340,755,100,200,Healthy,True
2026-03-31,WH0012,SKU0000666,1987.0,422,1565,500,100,Low,True
2026-03-31,WH0012,SKU0000236,617.0,214,403,50,200,Stockout,True
2026-03-31,WH0012,SKU0000275,842.0,23,819,50,50,Stockout,True
2026-03-31,WH0012,SKU0000515,1904.0,68,1836,50,50,Stockout,True
2026-03-31,WH0012,SKU0000360,336.0,190,146,250,25,Healthy,True
2026-03-31,WH0012,SKU0000320,674.0,443,231,50,50,Healthy,True
2026-03-31,WH0012,SKU0000294,35.0,23,12,250,25,Overstock,True
2026-03-31,WH0012,SKU0000440,1666.0,23,1643,100,100,Healthy,True
2026-03-31,WH0012,SKU0000438,655.0,12,643,100,25,Low,True
2026-03-31,WH0012,SKU0000130,1102.0,470,632,100,25,Healthy,True
2026-03-31,WH0012,SKU0000418,567.0,320,247,250,200,Healthy,True
2026-03-31,WH0012,SKU0000302,455.0,35,420,100,25,Overstock,True
2026-03-31,WH0012,SKU0000056,1673.0,255,1418,500,25,Low,True
2026-03-31,WH0012,SKU0000529,432.0,383,49,500,50,Low,True
2026-03-31,WH0012,SKU0000132,1648.0,342,1306,100,100,Healthy,True
2026-03-31,WH0012,SKU0000550,1041.0,91,950,100,25,Stockout,True
2026-03-31,WH0012,SKU0000517,406.0,18,388,500,200,Low,True
2026-03-31,WH0012,SKU0000193,894.0,151,743,100,200,Low,True
2026-03-31,WH0012,SKU0000626,1310.0,236,1074,100,25,Low,True
2026-03-31,WH0012,SKU0000191,1839.0,492,1347,250,50,Overstock,True
2026-03-31,WH0012,SKU0000579,1712.0,421,1291,100,50,Healthy,True
2026-03-31,WH0012,SKU0000308,1787.0,132,1655,250,200,Overstock,True
2026-03-31,WH0012,SKU0000222,1334.0,101,1233,500,100,Low,True
2026-03-31,WH0012,SKU0000603,1241.0,34,1207,250,50,Healthy,True
2026-03-31,WH0012,SKU0000273,761.0,479,282,100,200,Stockout,True
2026-03-31,WH0012,SKU0000389,795.0,174,621,50,25,Healthy,True
2026-03-31,WH0012,SKU0000631,1692.0,188,1504,500,100,Low,True
2026-03-31,WH0012,SKU0000037,523.0,0,523,50,50,Low,True
2026-03-31,WH0012,SKU0000280,201.0,177,24,250,25,Healthy,True
2026-03-31,WH0012,SKU0000148,849.0,22,827,50,100,Low,True
2026-03-31,WH0012,SKU0000289,862.0,347,515,100,50,Overstock,True
2026-03-31,WH0012,SKU0000106,902.0,321,581,100,100,Overstock,True
2026-03-31,WH0012,SKU0000133,305.0,199,106,250,25,Low,True
2026-03-31,WH0012,SKU0000204,1918.0,111,1807,100,50,Healthy,True
2026-03-31,WH0012,SKU0000646,965.0,239,726,250,200,Healthy,True
2026-03-31,WH0012,SKU0000601,160.0,83,77,250,100,Stockout,True
2026-03-31,WH0012,SKU0000651,1135.0,416,719,100,100,Stockout,True
2026-03-31,WH0012,SKU0000110,1448.0,424,1024,250,100,Healthy,True
2026-03-31,WH0013,SKU0000585,1223.0,394,829,500,25,Low,True
2026-03-31,WH0013,SKU0000597,677.0,131,546,50,100,Overstock,True
2026-03-31,WH0013,SKU0000283,1138.0,231,907,50,50,Healthy,True
2026-03-31,WH0013,SKU0000280,329.0,2,327,100,50,Healthy,True
2026-03-31,WH0013,SKU0000400,1807.0,244,1563,100,50,Overstock,True
2026-03-31,WH0013,SKU0000676,1735.0,157,1578,250,50,Overstock,True
2026-03-31,WH0013,SKU0000052,1332.0,39,1293,500,200,Healthy,True
2026-03-31,WH0013,SKU0000112,1940.0,38,1902,100,200,Stockout,True
2026-03-31,WH0013,SKU0000005,1223.0,61,1162,250,50,Overstock,True
2026-03-31,WH0013,SKU0000037,464.0,110,354,250,25,Healthy,True
2026-03-31,WH0013,SKU0000412,308.0,108,200,100,25,Healthy,True
2026-03-31,WH0013,SKU0000390,270.0,134,136,500,25,Overstock,True
2026-03-31,WH0013,SKU0000661,1745.0,291,1454,100,50,Healthy,True
2026-03-31,WH0013,SKU0000448,1017.0,317,700,100,200,Healthy,True
2026-03-31,WH0013,SKU0000159,1829.0,168,1661,100,50,Healthy,True
2026-03-31,WH0013,SKU0000324,1103.0,335,768,50,25,Healthy,True
2026-03-31,WH0013,SKU0000572,126.0,112,14,50,25,Stockout,True
2026-03-31,WH0013,SKU0000393,342.0,154,188,500,50,Healthy,True
2026-03-31,WH0013,SKU0000540,1664.0,106,1558,50,25,Overstock,True
2026-03-31,WH0013,SKU0000273,442.0,175,267,500,25,Healthy,True
2026-03-31,WH0013,SKU0000521,366.0,349,17,100,50,Healthy,True
2026-03-31,WH0013,SKU0000073,1122.0,173,949,100,200,Stockout,True
2026-03-31,WH0013,SKU0000034,962.0,76,886,100,50,Overstock,True
2026-03-31,WH0013,SKU0000356,161.0,49,112,100,200,Healthy,True
2026-03-31,WH0013,SKU0000204,1003.0,468,535,50,25,Low,True
2026-03-31,WH0013,SKU0000587,789.0,153,636,100,100,Overstock,True
2026-03-31,WH0013,SKU0000515,1389.0,491,898,250,200,Low,True
2026-03-31,WH0013,SKU0000668,1421.0,500,921,100,200,Overstock,True
2026-03-31,WH0013,SKU0000233,1584.0,321,1263,100,50,Healthy,True
2026-03-31,WH0013,SKU0000185,1295.0,256,1039,50,25,Stockout,True
2026-03-31,WH0013,SKU0000529,74.0,9,65,100,100,Overstock,True
2026-03-31,WH0013,SKU0000157,1109.0,273,836,50,25,Low,True
2026-03-31,WH0013,SKU0000367,845.0,132,713,250,100,Stockout,True
2026-03-31,WH0013,SKU0000201,1305.0,355,950,500,100,Healthy,True
2026-03-31,WH0013,SKU0000080,130.0,41,89,250,100,Healthy,True
2026-03-31,WH0013,SKU0000411,1471.0,480,991,500,100,Low,True
2026-03-31,WH0013,SKU0000031,759.0,350,409,500,200,Overstock,True
2026-03-31,WH0013,SKU0000135,417.0,264,153,500,100,Healthy,True
2026-03-31,WH0013,SKU0000537,815.0,276,539,250,50,Stockout,True
2026-03-31,WH0013,SKU0000323,283.0,46,237,250,25,Healthy,True
2026-03-31,WH0013,SKU0000452,474.0,373,101,100,50,Overstock,True
2026-03-31,WH0013,SKU0000049,139.0,134,5,50,25,Stockout,True
2026-03-31,WH0013,SKU0000234,1649.0,471,1178,100,25,Overstock,True
2026-03-31,WH0013,SKU0000141,471.0,136,335,500,100,Healthy,True
2026-03-31,WH0013,SKU0000099,1146.0,77,1069,50,25,Healthy,True
2026-03-31,WH0013,SKU0000106,1143.0,192,951,250,25,Healthy,True
2026-03-31,WH0013,SKU0000050,358.0,205,153,500,50,Healthy,True
2026-03-31,WH0013,SKU0000199,98.0,95,3,100,25,Healthy,True
2026-03-31,WH0013,SKU0000359,733.0,425,308,50,50,Healthy,True
2026-03-31,WH0013,SKU0000061,111.0,103,8,250,25,Healthy,True
2026-03-31,WH0013,SKU0000588,419.0,124,295,100,50,Stockout,True
2026-03-31,WH0013,SKU0000485,773.0,126,647,50,50,Overstock,True
2026-03-31,WH0013,SKU0000654,1218.0,78,1140,250,200,Low,True
2026-03-31,WH0013,SKU0000624,1541.0,5,1536,50,25,Low,True
2026-03-31,WH0013,SKU0000567,381.0,324,57,500,100,Stockout,True
2026-03-31,WH0013,SKU0000179,1973.0,93,1880,100,100,Overstock,True
2026-03-31,WH0013,SKU0000298,1408.0,460,948,250,25,Low,True
2026-03-31,WH0013,SKU0000243,1595.0,57,1538,100,100,Healthy,True
2026-03-31,WH0013,SKU0000326,893.0,393,500,100,25,Healthy,True
2026-03-31,WH0013,SKU0000205,1772.0,392,1380,500,25,Healthy,True
2026-03-31,WH0013,SKU0000511,73.0,36,37,50,200,Overstock,True
2026-03-31,WH0013,SKU0000478,443.0,145,298,50,50,Healthy,True
2026-03-31,WH0013,SKU0000402,611.0,347,264,100,100,Healthy,True
2026-03-31,WH0013,SKU0000592,1618.0,214,1404,50,100,Healthy,True
2026-03-31,WH0013,SKU0000683,890.0,211,679,500,25,Low,True
2026-03-31,WH0013,SKU0000153,1312.0,220,1092,250,200,Low,True
2026-03-31,WH0013,SKU0000628,484.0,109,375,100,25,Stockout,True
2026-03-31,WH0013,SKU0000239,898.0,410,488,500,25,Healthy,True
2026-03-31,WH0013,SKU0000121,1216.0,366,850,250,50,Low,True
2026-03-31,WH0013,SKU0000623,1915.0,417,1498,50,100,Stockout,True
2026-03-31,WH0013,SKU0000122,1861.0,43,1818,250,50,Low,True
2026-03-31,WH0013,SKU0000223,231.0,57,174,500,25,Healthy,True
2026-03-31,WH0013,SKU0000439,19.0,2,17,50,200,Overstock,True
2026-03-31,WH0013,SKU0000045,1269.0,305,964,50,100,Stockout,True
2026-03-31,WH0013,SKU0000346,615.0,484,131,500,25,Healthy,True
2026-03-31,WH0013,SKU0000160,424.0,131,293,50,100,Healthy,True
2026-03-31,WH0013,SKU0000553,875.0,302,573,100,50,Low,True
2026-03-31,WH0013,SKU0000132,61.0,57,4,50,200,Low,True
2026-03-31,WH0013,SKU0000615,1984.0,105,1879,100,50,Overstock,True
2026-03-31,WH0013,SKU0000600,828.0,343,485,50,200,Healthy,True
2026-03-31,WH0013,SKU0000379,1638.0,373,1265,100,25,Overstock,True
2026-03-31,WH0013,SKU0000473,623.0,130,493,100,200,Overstock,True
2026-03-31,WH0013,SKU0000562,1856.0,119,1737,250,200,Healthy,True
2026-03-31,WH0013,SKU0000214,1219.0,379,840,100,100,Healthy,True
2026-03-31,WH0013,SKU0000565,1336.0,7,1329,500,100,Low,True
2026-03-31,WH0013,SKU0000056,1021.0,129,892,500,50,Healthy,True
2026-03-31,WH0013,SKU0000605,147.0,43,104,50,200,Healthy,True
2026-03-31,WH0013,SKU0000075,1413.0,458,955,250,25,Stockout,True
2026-03-31,WH0013,SKU0000164,124.0,68,56,500,100,Low,True
