adjustment_id,warehouse_id,product_id,adjustment_ts,adjustment_qty,adjustment_reason,approved_by,adjustment_date,requires_review
ADJ00000575,WH0015,SKU0000101,2026-01-19 09:33:00,-25.0,Cycle Count,ops_lead,2026-01-19,True
ADJ00000576,WH0015,SKU0000515,2026-04-11 17:43:00,10.0,Found Inventory,mgr_1,2026-04-11,False
ADJ00000577,WH0013,SKU0000371,2026-05-23 05:33:00,10.0,System Correction,unapproved,2026-05-23,False
ADJ00000578,WH0009,SKU0000269,,-5.0,Cycle Count,unapproved,,False
ADJ00000579,WH0017,SKU0000049,2026-05-31 16:57:00,-50.0,Cycle Count,controller,2026-05-31,True
ADJ00000580,WH0004,SKU0000072,,,Shrinkage,mgr_2,,False
ADJ00000581,WH0016,SKU0000504,,-10.0,Found Inventory,controller,,False
ADJ00000582,WH0019,SKU0000546,2026-02-07 12:43:00,,Cycle Count,mgr_2,2026-02-07,False
ADJ00000583,WH0006,SKU0000015,,-25.0,Cycle Count,mgr_1,,True
ADJ00000584,WH0011,SKU0000390,2026-04-27 03:18:00,-25.0,Cycle Count,ops_lead,2026-04-27,True
ADJ00000585,WH0025,SKU0000568,,-10.0,Cycle Count,mgr_2,,False
ADJ00000586,WH0021,SKU0000133,2026-03-06 08:24:00,-10.0,Damage,ops_lead,2026-03-06,False
ADJ00000587,WH0011,SKU0000498,,-25.0,System Correction,unapproved,,True
ADJ00000588,WH0014,SKU0000402,,-25.0,Found Inventory,mgr_1,,True
ADJ00000589,WH0023,SKU0000484,,-50.0,System Correction,controller,,True
ADJ00000590,WH0025,SKU0000009,2026-01-27 00:15:00,25.0,Found Inventory,mgr_2,2026-01-27,True
ADJ00000591,WH0023,SKU0000315,,5.0,Shrinkage,ops_lead,,False
ADJ00000592,WH0015,SKU0000555,,-25.0,Shrinkage,mgr_1,,True
ADJ00000593,WH0004,SKU0000433,2026-02-23 22:49:00,-5.0,Found Inventory,controller,2026-02-23,False
ADJ00000594,WH0017,SKU0000540,,,Found Inventory,ops_lead,,False
ADJ00000595,WH0003,SKU0000339,,5.0,System Correction,mgr_2,,False
ADJ00000596,WH0014,SKU0000351,2026-05-03 22:00:00,-10.0,System Correction,unapproved,2026-05-03,False
ADJ00000597,WH0012,SKU0000192,,25.0,System Correction,controller,,True
ADJ00000598,WH0005,SKU0000533,,,Found Inventory,controller,,False
ADJ00000599,WH0007,SKU0000334,,25.0,Found Inventory,controller,,True
ADJ00000600,WH0001,SKU0000355,,50.0,Damage,unapproved,,True
ADJ00000601,WH0011,SKU0000026,2026-05-22 13:58:00,,Found Inventory,unapproved,2026-05-22,False
ADJ00000602,WH0006,SKU0000432,,10.0,Damage,mgr_2,,False
ADJ00000603,WH0002,SKU0000112,2026-03-03 04:52:00,50.0,System Correction,controller,2026-03-03,True
ADJ00000604,WH0017,SKU0000348,,-5.0,Damage,ops_lead,,False
ADJ00000605,WH0014,SKU0000172,,10.0,System Correction,controller,,False
ADJ00000606,WH0012,SKU0000362,2026-03-20 17:04:00,,Found Inventory,unapproved,2026-03-20,False
ADJ00000607,WH0022,SKU0000597,2026-05-28 02:35:00,,Damage,mgr_2,2026-05-28,False
ADJ00000608,WH0003,SKU0000237,,,Shrinkage,controller,,False
ADJ00000609,WH0005,SKU0000520,,-10.0,Cycle Count,unapproved,,False
ADJ00000610,WH0020,SKU0000015,2026-05-23 21:16:00,25.0,Damage,mgr_2,2026-05-23,True
ADJ00000611,WH0014,SKU0000338,2026-05-08 02:00:00,25.0,Found Inventory,mgr_2,2026-05-08,True
ADJ00000612,WH0021,SKU0000037,2026-02-19 12:10:00,5.0,Damage,controller,2026-02-19,False
ADJ00000613,WH0024,SKU0000589,,5.0,System Correction,unapproved,,False
ADJ00000614,WH0020,SKU0000227,2026-03-13 20:58:00,-25.0,Found Inventory,unapproved,2026-03-13,True
ADJ00000615,WH0012,SKU0000253,,-10.0,Cycle Count,ops_lead,,False
ADJ00000616,WH0008,SKU0000409,2026-03-01 02:37:00,-10.0,System Correction,unapproved,2026-03-01,False
ADJ00000617,WH0024,SKU0000023,,-50.0,Found Inventory,unapproved,,True
ADJ00000618,WH0016,SKU0000277,,5.0,System Correction,mgr_2,,False
ADJ00000619,WH0015,SKU0000152,,-10.0,Cycle Count,unapproved,,False
ADJ00000620,WH0005,SKU0000016,2026-02-14 21:33:00,-25.0,Damage,ops_lead,2026-02-14,True
ADJ00000621,WH0012,SKU0000649,,10.0,Found Inventory,controller,,False
ADJ00000622,WH0021,SKU0000120,2026-02-01 22:04:00,-10.0,Found Inventory,mgr_1,2026-02-01,False
ADJ00000623,WH0006,SKU0000002,,50.0,Shrinkage,controller,,True
ADJ00000624,WH0019,SKU0000258,2026-03-04 08:46:00,50.0,Cycle Count,mgr_2,2026-03-04,True
ADJ00000625,WH0009,SKU0000673,,50.0,System Correction,mgr_1,,True
ADJ00000626,WH0017,SKU0000111,2026-01-10 22:06:00,-10.0,Damage,controller,2026-01-10,False
ADJ00000627,WH0006,SKU0000469,2026-03-01 07:27:00,-50.0,System Correction,ops_lead,2026-03-01,True
ADJ00000628,WH0018,SKU0000483,,,System Correction,mgr_2,,False
ADJ00000629,WH0006,SKU0000213,,5.0,Cycle Count,mgr_2,,False
ADJ00000630,WH0008,SKU0000200,,5.0,System Correction,controller,,False
ADJ00000631,WH0004,SKU0000621,,-10.0,Shrinkage,unapproved,,False
ADJ00000632,WH0010,SKU0000360,,50.0,Found Inventory,unapproved,,True
ADJ00000633,WH0009,SKU0000545,,,Cycle Count,mgr_2,,False
ADJ00000634,WH0004,SKU0000311,2026-02-05 00:15:00,50.0,Found Inventory,controller,2026-02-05,True
ADJ00000635,WH0008,SKU0000037,2026-05-15 18:09:00,,System Correction,mgr_2,2026-05-15,False
ADJ00000636,WH0017,SKU0000099,,,Shrinkage,unapproved,,False
ADJ00000637,WH0007,SKU0000247,2026-01-03 13:02:00,-5.0,Cycle Count,ops_lead,2026-01-03,False
ADJ00000638,WH0019,SKU0000115,,5.0,Found Inventory,controller,,False
ADJ00000639,WH0014,SKU0000097,,-50.0,Damage,controller,,True
ADJ00000640,WH0022,SKU0000081,2026-03-08 00:05:00,-25.0,Shrinkage,mgr_1,2026-03-08,True
ADJ00000641,WH0014,SKU0000372,,-50.0,Found Inventory,mgr_1,,True
ADJ00000642,WH0001,SKU0000612,2026-02-20 09:03:00,50.0,Shrinkage,ops_lead,2026-02-20,True
ADJ00000643,WH0015,SKU_UNKNOWN,,5.0,Found Inventory,ops_lead,,False
ADJ00000644,WH0024,SKU0000161,,-10.0,Shrinkage,controller,,False
ADJ00000645,WH0008,SKU0000139,2026-04-08 17:44:00,-10.0,System Correction,mgr_1,2026-04-08,False
ADJ00000646,WH0024,SKU0000420,,,Found Inventory,unapproved,,False
ADJ00000647,WH0023,SKU0000203,2026-03-20 01:05:00,5.0,System Correction,controller,2026-03-20,False
ADJ00000648,WH0018,SKU0000466,,-25.0,Found Inventory,controller,,True
ADJ00000649,WH0023,SKU0000080,2026-03-10 19:08:00,10.0,Shrinkage,unapproved,2026-03-10,False
ADJ00000650,WH0008,SKU0000269,,-25.0,Shrinkage,ops_lead,,True
ADJ00000651,WH0012,SKU0000026,2026-04-10 01:11:00,50.0,System Correction,ops_lead,2026-04-10,True
ADJ00000652,WH0011,SKU0000132,2026-05-17 11:17:00,-25.0,Cycle Count,unapproved,2026-05-17,True
ADJ00000653,WH0005,SKU0000456,,-25.0,Shrinkage,controller,,True
ADJ00000654,WH0016,SKU0000216,2026-05-16 00:41:00,-25.0,Shrinkage,controller,2026-05-16,True
ADJ00000655,WH0007,SKU0000656,,-5.0,Found Inventory,controller,,False
ADJ00000656,WH0009,SKU0000346,2026-04-29 17:03:00,50.0,Shrinkage,unapproved,2026-04-29,True
ADJ00000657,WH0016,SKU0000442,,25.0,Cycle Count,controller,,True
ADJ00000658,WH0016,SKU0000139,,-25.0,Cycle Count,mgr_1,,True
ADJ00000659,WH0013,SKU0000083,2026-05-23 18:18:00,-25.0,Found Inventory,mgr_2,2026-05-23,True
ADJ00000660,WH0025,SKU0000190,2026-05-03 15:34:00,-5.0,Cycle Count,controller,2026-05-03,False
ADJ00000661,WH0013,SKU0000613,,,Found Inventory,ops_lead,,False
ADJ00000662,WH0023,SKU0000232,,-25.0,Cycle Count,controller,,True
ADJ00000663,WH0013,SKU0000521,,-25.0,Shrinkage,unapproved,,True
ADJ00000664,WH0015,SKU0000313,2026-01-18 04:08:00,5.0,Found Inventory,mgr_2,2026-01-18,False
ADJ00000665,WH0017,SKU0000558,,-25.0,System Correction,ops_lead,,True
ADJ00000666,WH0006,SKU0000011,,5.0,Damage,unapproved,,False
ADJ00000667,WH0010,SKU0000092,,-5.0,Found Inventory,ops_lead,,False
ADJ00000668,WH0014,SKU0000447,,-10.0,Found Inventory,ops_lead,,False
ADJ00000669,WH0021,SKU0000369,2026-02-03 13:58:00,-25.0,System Correction,controller,2026-02-03,True
ADJ00000670,WH0015,SKU0000307,,25.0,Shrinkage,mgr_2,,True
ADJ00000671,WH0011,SKU0000539,2026-03-07 11:56:00,-10.0,Cycle Count,unapproved,2026-03-07,False
ADJ00000672,WH0022,SKU0000396,,-50.0,System Correction,ops_lead,,True
ADJ00000673,WH0023,SKU0000298,2026-05-15 07:15:00,,Cycle Count,mgr_1,2026-05-15,False
ADJ00000674,WH0017,SKU0000313,,-5.0,Shrinkage,mgr_2,,False
ADJ00000675,WH0018,SKU0000335,,50.0,Shrinkage,ops_lead,,True
ADJ00000676,WH0022,SKU0000039,,-10.0,Cycle Count,unapproved,,False
ADJ00000677,WH0003,SKU0000057,2026-03-03 22:56:00,50.0,Cycle Count,mgr_2,2026-03-03,True
ADJ00000678,WH0025,SKU0000483,,-50.0,Shrinkage,unapproved,,True
ADJ00000679,WH0023,SKU0000036,,-10.0,Damage,mgr_2,,False
ADJ00000680,WH0008,SKU0000033,,5.0,System Correction,mgr_2,,False
ADJ00000681,WH0005,SKU0000568,2026-01-31 13:18:00,25.0,Found Inventory,unapproved,2026-01-31,True
ADJ00000682,WH0004,SKU0000135,,10.0,Cycle Count,ops_lead,,False
ADJ00000683,WH0012,SKU0000277,,-10.0,Cycle Count,unapproved,,False
ADJ00000684,WH0017,SKU0000382,,5.0,Damage,controller,,False
ADJ00000685,WH0016,SKU0000089,2026-01-30 20:41:00,,Cycle Count,mgr_2,2026-01-30,False
ADJ00000686,WH0010,SKU0000327,,-50.0,System Correction,mgr_1,,True
ADJ00000687,WH0002,SKU0000063,,25.0,Damage,mgr_2,,True
ADJ00000688,WH0002,SKU0000012,2026-04-05 00:39:00,-10.0,Cycle Count,mgr_1,2026-04-05,False
ADJ00000689,WH0007,SKU0000483,2026-05-08 09:39:00,-5.0,Shrinkage,mgr_1,2026-05-08,False
ADJ00000690,WH0003,SKU0000133,2026-03-17 08:00:00,25.0,Cycle Count,mgr_2,2026-03-17,True
ADJ00000691,WH0022,SKU0000423,2026-04-19 09:17:00,50.0,Damage,unapproved,2026-04-19,True
ADJ00000692,WH0013,SKU0000685,2026-04-28 19:59:00,-5.0,Damage,mgr_2,2026-04-28,False
ADJ00000693,WH0007,SKU0000385,,-25.0,Cycle Count,unapproved,,True
ADJ00000694,WH0024,SKU0000558,,-25.0,Damage,mgr_2,,True
ADJ00000695,WH0006,SKU0000674,2026-03-04 12:46:00,5.0,Cycle Count,ops_lead,2026-03-04,False
ADJ00000696,WH0025,SKU0000204,,50.0,Found Inventory,controller,,True
ADJ00000697,WH0013,SKU0000591,2026-04-20 19:04:00,-10.0,Shrinkage,mgr_1,2026-04-20,False
ADJ00000698,WH0018,SKU0000229,2026-02-13 22:09:00,25.0,System Correction,mgr_1,2026-02-13,True
ADJ00000699,WH0010,SKU0000326,,10.0,Cycle Count,mgr_1,,False
ADJ00000700,WH0010,SKU0000689,,5.0,System Correction,mgr_1,,False
ADJ00000701,WH0019,SKU0000553,2026-03-13 03:59:00,,System Correction,mgr_1,2026-03-13,False
ADJ00000702,WH0022,SKU0000152,2026-03-08 10:19:00,-5.0,Damage,unapproved,2026-03-08,False
ADJ00000703,WH0017,SKU0000456,,-25.0,Found Inventory,mgr_1,,True
ADJ00000704,WH0019,SKU0000301,2026-04-11 03:10:00,50.0,System Correction,mgr_2,2026-04-11,True
ADJ00000705,WH0015,SKU0000671,,50.0,Damage,mgr_2,,True
ADJ00000706,WH0010,SKU0000682,2026-01-10 09:36:00,,Found Inventory,mgr_1,2026-01-10,False
ADJ00000707,WH0012,SKU0000516,,50.0,Shrinkage,unapproved,,True
ADJ00000708,WH0011,SKU0000429,2026-02-06 19:31:00,-10.0,System Correction,controller,2026-02-06,False
ADJ00000709,WH0018,SKU0000338,2026-03-10 07:58:00,10.0,Cycle Count,controller,2026-03-10,False
ADJ00000710,WH0003,SKU0000660,2026-03-21 16:28:00,5.0,System Correction,unapproved,2026-03-21,False
ADJ00000711,WH0005,SKU0000149,2026-05-06 08:06:00,25.0,Damage,mgr_1,2026-05-06,True
ADJ00000712,WH0004,SKU0000682,,-10.0,System Correction,mgr_1,,False
ADJ00000713,WH0013,SKU0000386,2026-04-08 10:57:00,-50.0,System Correction,unapproved,2026-04-08,True
ADJ00000714,WH0007,SKU0000519,,10.0,System Correction,mgr_2,,False
ADJ00000715,WH0017,SKU0000384,,-25.0,Damage,unapproved,,True
ADJ00000716,WH0023,SKU0000441,2026-01-30 10:24:00,,Damage,controller,2026-01-30,False
ADJ00000717,WH0006,SKU0000026,2026-02-16 22:48:00,10.0,Shrinkage,ops_lead,2026-02-16,False
ADJ00000718,WH0016,SKU0000474,2026-05-15 20:47:00,10.0,Found Inventory,mgr_2,2026-05-15,False
ADJ00000719,WH0018,SKU0000541,,-5.0,Found Inventory,ops_lead,,False
ADJ00000720,WH0003,SKU0000321,2026-04-08 10:57:00,10.0,Damage,mgr_1,2026-04-08,False
ADJ00000721,WH0024,SKU0000114,,-5.0,Cycle Count,controller,,False
ADJ00000722,WH0008,SKU0000388,2026-03-29 05:27:00,-25.0,Shrinkage,mgr_2,2026-03-29,True
ADJ00000723,WH0015,SKU0000025,,-10.0,System Correction,mgr_1,,False
ADJ00000724,WH0003,SKU0000628,2026-02-10 18:18:00,10.0,System Correction,unapproved,2026-02-10,False
ADJ00000725,WH0014,SKU0000053,2026-01-03 01:05:00,10.0,Damage,controller,2026-01-03,False
ADJ00000726,WH0012,SKU0000050,2026-02-10 06:15:00,-25.0,Damage,mgr_2,2026-02-10,True
ADJ00000727,WH0012,SKU0000378,,10.0,Damage,mgr_2,,False
ADJ00000728,WH0017,SKU0000506,2026-01-02 01:57:00,50.0,Shrinkage,unapproved,2026-01-02,True
ADJ00000729,WH0004,SKU0000034,,,Found Inventory,mgr_1,,False
ADJ00000730,WH0010,SKU0000197,2026-03-05 16:13:00,25.0,Found Inventory,mgr_1,2026-03-05,True
ADJ00000731,WH0004,SKU0000025,2026-01-06 18:38:00,-5.0,System Correction,controller,2026-01-06,False
ADJ00000732,WH0008,SKU0000031,,-5.0,Cycle Count,unapproved,,False
ADJ00000733,WH0013,SKU0000158,2026-01-11 21:18:00,-10.0,Found Inventory,mgr_1,2026-01-11,False
ADJ00000734,WH0001,SKU0000353,,5.0,Damage,unapproved,,False
ADJ00000735,WH0023,SKU0000489,2026-04-06 02:44:00,,Cycle Count,controller,2026-04-06,False
ADJ00000736,WH0004,SKU0000068,2026-03-09 09:54:00,-50.0,Damage,ops_lead,2026-03-09,True
ADJ00000737,WH0014,SKU0000093,,,Found Inventory,mgr_1,,False
ADJ00000738,WH0001,SKU0000574,,5.0,Shrinkage,mgr_2,,False
ADJ00000739,WH0012,SKU0000572,2026-04-21 13:20:00,25.0,System Correction,unapproved,2026-04-21,True
ADJ00000740,WH0019,SKU0000419,2026-02-16 17:15:00,10.0,Damage,controller,2026-02-16,False
ADJ00000741,WH0006,SKU0000476,,25.0,Found Inventory,unapproved,,True
ADJ00000742,WH0016,SKU0000676,,-25.0,Cycle Count,mgr_2,,True
ADJ00000743,WH0014,SKU0000563,2026-01-17 16:07:00,50.0,System Correction,controller,2026-01-17,True
ADJ00000744,WH0021,SKU0000636,2026-03-26 18:41:00,25.0,Found Inventory,controller,2026-03-26,True
ADJ00000745,WH0009,SKU0000606,2026-01-23 23:25:00,-25.0,Damage,mgr_1,2026-01-23,True
ADJ00000746,WH0009,SKU0000237,,-25.0,Cycle Count,mgr_2,,True
ADJ00000747,WH0008,SKU0000250,2026-04-25 15:02:00,-25.0,Damage,controller,2026-04-25,True
ADJ00000748,WH0010,SKU0000494,,-25.0,Cycle Count,unapproved,,True
ADJ00000749,WH0004,SKU0000013,2026-05-09 02:32:00,-10.0,Damage,mgr_2,2026-05-09,False
ADJ00000750,WH0001,SKU0000250,2026-02-13 21:40:00,10.0,Damage,controller,2026-02-13,False
ADJ00000751,WH0019,SKU0000666,,10.0,Damage,ops_lead,,False
ADJ00000752,WH0013,SKU0000527,2026-05-27 03:37:00,,System Correction,mgr_2,2026-05-27,False
ADJ00000753,WH0004,SKU0000230,2026-04-17 21:03:00,50.0,Damage,ops_lead,2026-04-17,True
ADJ00000754,WH0016,SKU0000095,2026-03-26 14:56:00,10.0,Shrinkage,mgr_1,2026-03-26,False
ADJ00000755,WH0013,SKU0000444,,-5.0,Cycle Count,controller,,False
ADJ00000756,WH0007,SKU0000064,2026-02-24 05:28:00,,Found Inventory,unapproved,2026-02-24,False
ADJ00000757,WH0023,SKU0000055,2026-02-04 19:12:00,,System Correction,mgr_1,2026-02-04,False
ADJ00000758,WH0004,SKU0000638,2026-01-27 00:34:00,10.0,Cycle Count,ops_lead,2026-01-27,False
ADJ00000759,WH0012,SKU0000677,2026-01-30 04:26:00,25.0,System Correction,ops_lead,2026-01-30,True
ADJ00000760,WH0015,SKU0000105,,25.0,Damage,mgr_1,,True
ADJ00000761,WH0025,SKU0000001,,,Found Inventory,controller,,False
ADJ00000762,WH0021,SKU0000229,2026-03-28 18:21:00,,Damage,mgr_1,2026-03-28,False
ADJ00000763,WH0008,SKU0000571,,-50.0,Cycle Count,mgr_1,,True
ADJ00000764,WH0013,SKU0000276,,-50.0,Damage,ops_lead,,True
ADJ00000765,WH0021,SKU0000463,2026-02-22 04:22:00,-5.0,Shrinkage,ops_lead,2026-02-22,False
ADJ00000766,WH0021,SKU0000682,,-10.0,System Correction,mgr_1,,False
ADJ00000767,WH0012,SKU0000478,,,Found Inventory,controller,,False
ADJ00000768,WH0012,SKU0000373,,50.0,Found Inventory,ops_lead,,True
ADJ00000769,WH0014,SKU0000462,,50.0,Cycle Count,mgr_2,,True
ADJ00000770,WH0017,SKU0000310,2026-01-07 20:24:00,5.0,Cycle Count,unapproved,2026-01-07,False
ADJ00000771,WH0011,SKU0000016,,-50.0,System Correction,ops_lead,,True
ADJ00000772,WH0003,SKU0000181,,-10.0,Damage,mgr_1,,False
ADJ00000773,WH0002,SKU0000210,,-25.0,Damage,ops_lead,,True
ADJ00000774,WH0019,SKU0000205,,-10.0,Found Inventory,mgr_1,,False
ADJ00000775,WH0013,SKU0000040,2026-02-14 06:49:00,-10.0,Shrinkage,controller,2026-02-14,False
ADJ00000776,WH0021,SKU0000581,,10.0,Shrinkage,controller,,False
ADJ00000777,WH0013,SKU0000260,,-10.0,Found Inventory,controller,,False
ADJ00000778,WH0010,SKU0000190,2026-01-23 06:47:00,10.0,System Correction,controller,2026-01-23,False
ADJ00000779,WH0008,SKU0000462,,-50.0,Cycle Count,controller,,True
ADJ00000780,WH0005,SKU0000400,2026-01-17 02:20:00,10.0,Found Inventory,mgr_2,2026-01-17,False
ADJ00000781,WH0010,SKU0000616,2026-05-08 01:15:00,-10.0,Cycle Count,unapproved,2026-05-08,False
ADJ00000782,WH0006,SKU0000248,,10.0,System Correction,controller,,False
ADJ00000783,WH0015,SKU0000081,2026-04-03 22:42:00,,Damage,mgr_2,2026-04-03,False
ADJ00000784,WH0007,SKU0000453,2026-04-30 03:08:00,10.0,Cycle Count,unapproved,2026-04-30,False
ADJ00000785,WH0012,SKU0000676,,-10.0,Cycle Count,mgr_2,,False
ADJ00000786,WH0014,SKU0000513,2026-03-15 00:19:00,-5.0,Damage,ops_lead,2026-03-15,False
ADJ00000787,WH0020,SKU0000408,2026-05-21 06:47:00,10.0,Damage,controller,2026-05-21,False
ADJ00000788,WH0011,SKU0000072,,50.0,Shrinkage,ops_lead,,True
ADJ00000789,WH0008,SKU0000164,2026-05-01 18:37:00,25.0,Damage,mgr_1,2026-05-01,True
ADJ00000790,WH0018,SKU0000640,2026-01-16 14:21:00,5.0,Cycle Count,mgr_1,2026-01-16,False
ADJ00000791,WH0005,SKU0000186,,5.0,System Correction,mgr_1,,False
ADJ00000792,WH0024,SKU0000410,2026-02-16 14:38:00,,System Correction,ops_lead,2026-02-16,False
ADJ00000793,WH0014,SKU0000357,2026-04-15 05:39:00,25.0,Cycle Count,controller,2026-04-15,True
ADJ00000794,WH0006,SKU0000655,2026-05-09 13:12:00,5.0,Damage,controller,2026-05-09,False
ADJ00000795,WH0007,SKU0000085,,-25.0,Found Inventory,mgr_1,,True
ADJ00000796,WH0005,SKU0000354,,50.0,Found Inventory,ops_lead,,True
ADJ00000797,WH0006,SKU0000630,2026-04-14 20:00:00,-5.0,System Correction,mgr_1,2026-04-14,False
ADJ00000798,WH0022,SKU0000121,2026-01-19 23:47:00,-10.0,Shrinkage,ops_lead,2026-01-19,False
ADJ00000799,WH0001,SKU0000006,,25.0,Damage,mgr_2,,True
ADJ00000800,WH0008,SKU0000177,2026-04-01 17:44:00,25.0,Damage,unapproved,2026-04-01,True
ADJ00000801,WH0005,SKU0000396,,10.0,System Correction,controller,,False
ADJ00000802,WH0002,SKU0000671,2026-03-02 20:39:00,10.0,Cycle Count,ops_lead,2026-03-02,False
ADJ00000803,WH0025,SKU0000534,,-25.0,Found Inventory,mgr_2,,True
ADJ00000804,WH_UNKNOWN,SKU0000123,2026-05-24 00:40:00,50.0,Shrinkage,mgr_1,2026-05-24,True
ADJ00000805,WH0009,SKU0000631,2026-03-21 14:46:00,25.0,Found Inventory,mgr_2,2026-03-21,True
ADJ00000806,WH0003,SKU0000201,,,Damage,unapproved,,False
ADJ00000807,WH0013,SKU0000246,2026-04-08 15:48:00,-5.0,Damage,mgr_2,2026-04-08,False
ADJ00000808,WH0004,SKU0000666,,25.0,Cycle Count,controller,,True
ADJ00000809,WH0011,SKU0000043,,5.0,Damage,mgr_1,,False
ADJ00000810,WH0009,SKU0000067,2026-01-24 13:52:00,-50.0,Found Inventory,ops_lead,2026-01-24,True
ADJ00000811,WH0010,SKU0000246,,5.0,Found Inventory,unapproved,,False
ADJ00000812,WH0006,SKU0000532,,-50.0,Cycle Count,mgr_2,,True
ADJ00000813,WH_UNKNOWN,SKU0000499,,-50.0,Shrinkage,ops_lead,,True
ADJ00000814,WH0002,SKU0000539,,-10.0,Cycle Count,mgr_1,,False
ADJ00000815,WH0010,SKU0000662,2026-03-10 01:09:00,-5.0,Damage,unapproved,2026-03-10,False
ADJ00000816,WH0024,SKU0000551,,10.0,Shrinkage,mgr_2,,False
ADJ00000817,WH0001,SKU0000400,,10.0,Found Inventory,ops_lead,,False
ADJ00000818,WH0018,SKU0000042,2026-02-25 15:09:00,-25.0,System Correction,mgr_2,2026-02-25,True
ADJ00000819,WH0023,SKU0000690,2026-04-03 16:47:00,-10.0,Cycle Count,controller,2026-04-03,False
ADJ00000820,WH0024,SKU0000445,,50.0,Damage,mgr_1,,True
ADJ00000821,WH0009,SKU0000455,2026-05-21 12:58:00,-5.0,Shrinkage,controller,2026-05-21,False
ADJ00000822,WH0019,SKU0000571,,5.0,Cycle Count,unapproved,,False
ADJ00000823,WH0001,SKU0000276,2026-02-28 03:45:00,50.0,System Correction,controller,2026-02-28,True
ADJ00000824,WH0024,SKU0000025,2026-03-31 20:23:00,50.0,Cycle Count,unapproved,2026-03-31,True
ADJ00000825,WH0025,SKU0000388,2026-01-25 10:55:00,-50.0,System Correction,mgr_1,2026-01-25,True
ADJ00000826,WH0023,SKU0000616,2026-03-20 23:23:00,5.0,Shrinkage,mgr_2,2026-03-20,False
ADJ00000827,WH0017,SKU0000037,2026-05-23 21:36:00,10.0,Shrinkage,controller,2026-05-23,False
ADJ00000828,WH0020,SKU0000363,2026-05-09 01:18:00,50.0,Damage,mgr_1,2026-05-09,True
ADJ00000829,WH0004,SKU0000371,,-10.0,Cycle Count,mgr_2,,False
ADJ00000830,WH0024,SKU0000587,2026-03-14 03:08:00,-50.0,Damage,mgr_1,2026-03-14,True
ADJ00000831,WH0014,SKU0000200,,50.0,System Correction,mgr_1,,True
ADJ00000832,WH0001,SKU0000135,2026-01-25 07:55:00,,Shrinkage,ops_lead,2026-01-25,False
ADJ00000833,WH0006,SKU0000507,,-50.0,Cycle Count,unapproved,,True
ADJ00000834,WH0012,SKU0000459,2026-01-05 12:59:00,-50.0,Damage,controller,2026-01-05,True
ADJ00000835,WH0002,SKU0000380,2026-03-01 08:52:00,10.0,Damage,mgr_2,2026-03-01,False
ADJ00000836,WH0010,SKU0000295,,-10.0,Found Inventory,ops_lead,,False
ADJ00000837,WH0010,SKU0000078,,-5.0,Damage,mgr_2,,False
ADJ00000838,WH0013,SKU0000561,2026-03-22 04:43:00,-5.0,Damage,mgr_2,2026-03-22,False
ADJ00000839,WH0002,SKU0000171,2026-05-08 23:32:00,5.0,System Correction,mgr_1,2026-05-08,False
ADJ00000840,WH0025,SKU0000265,,-5.0,System Correction,mgr_1,,False
ADJ00000841,WH0005,SKU0000233,2026-05-17 17:45:00,,Found Inventory,ops_lead,2026-05-17,False
ADJ00000842,WH0018,SKU0000346,2026-03-29 19:14:00,50.0,Cycle Count,controller,2026-03-29,True
ADJ00000843,WH0020,SKU0000431,2026-04-01 22:24:00,-25.0,System Correction,mgr_2,2026-04-01,True
ADJ00000844,WH0007,SKU0000615,2026-03-15 08:04:00,-50.0,System Correction,controller,2026-03-15,True
ADJ00000845,WH0020,SKU0000230,2026-01-31 22:46:00,10.0,Shrinkage,unapproved,2026-01-31,False
ADJ00000846,WH0014,SKU0000386,,-5.0,Shrinkage,mgr_1,,False
ADJ00000847,WH0024,SKU0000028,,25.0,Cycle Count,mgr_2,,True
ADJ00000848,WH0021,SKU0000583,2026-03-30 19:07:00,10.0,Shrinkage,unapproved,2026-03-30,False
ADJ00000849,WH0006,SKU0000687,2026-02-13 05:39:00,50.0,Cycle Count,controller,2026-02-13,True
ADJ00000850,WH0017,SKU0000266,,5.0,System Correction,ops_lead,,False
ADJ00000851,WH0019,SKU0000068,2026-04-12 13:17:00,5.0,Damage,ops_lead,2026-04-12,False
ADJ00000852,WH0013,SKU0000110,2026-04-25 08:22:00,5.0,System Correction,unapproved,2026-04-25,False
ADJ00000853,WH0012,SKU0000386,2026-03-11 00:12:00,-50.0,Cycle Count,controller,2026-03-11,True
ADJ00000854,WH0019,SKU0000039,2026-02-07 23:44:00,-25.0,Damage,mgr_1,2026-02-07,True
ADJ00000855,WH0008,SKU0000232,,10.0,Shrinkage,controller,,False
ADJ00000856,WH0010,SKU0000301,,10.0,Cycle Count,unapproved,,False
ADJ00000857,WH0001,SKU0000597,,-10.0,Damage,mgr_2,,False
ADJ00000858,WH0008,SKU0000041,2026-04-13 05:41:00,25.0,Cycle Count,mgr_2,2026-04-13,True
ADJ00000859,WH0017,SKU0000336,2026-02-20 18:36:00,-10.0,Shrinkage,mgr_1,2026-02-20,False
ADJ00000860,WH0011,SKU0000588,2026-04-02 10:30:00,-5.0,Cycle Count,ops_lead,2026-04-02,False
ADJ00000861,WH0013,SKU0000650,,5.0,Shrinkage,unapproved,,False
ADJ00000862,WH0024,SKU0000240,,-50.0,System Correction,ops_lead,,True
