product_id,category,subcategory,brand,units_ordered,net_sales_usd,gross_margin_usd,order_count,returned_qty,refund_amount,return_count,return_rate
SKU0000511,Office,Desk Setup,Nimbus,8.0,1563.1634999999999,614.3634999999999,2,0.0,0.0,0.0,0.0
SKU0000493,Home,Storage,Cobalt,13.0,1525.5425,1525.5425,2,0.0,0.0,0.0,0.0
SKU0000209,Grocery,Frozen,Nimbus,7.0,1525.05508563,509.85129847999974,3,0.0,0.0,0.0,0.0
SKU0000138,Health,Wellness,Cobalt,5.0,1524.81789985,175.98929284999986,2,0.0,0.0,0.0,0.0
SKU0000544,Grocery,Pantry,Aster,40.0,1505.492781225,765.435099075,2,0.0,0.0,0.0,0.0
SKU0000111,Grocery,Snack,Northline,40.0,1486.599970875,913.884190875,2,0.0,0.0,0.0,0.0
SKU0000320,Home,Furniture,Cobalt,106.0,1450.9248340000001,869.5286830000001,4,0.0,0.0,0.0,0.0
SKU0000257,Office,Organization,Aster,70.0,1436.1209280325002,675.3378829325,4,1.0,299.5,1.0,0.014285714285714285
SKU0000275,Electronics,Audio,Everpeak,60.0,1435.1132540449998,1435.1132540449998,2,0.0,0.0,0.0,0.0
SKU0000106,Grocery,Pantry,Nimbus,17.0,1426.16804936,240.09043075999995,3,2.0,112.95,1.0,0.11764705882352941
SKU0000429,Grocery,Snack,Northline,20.0,1419.02778207,278.7661582700002,2,0.0,0.0,0.0,0.0
SKU0000213,Grocery,Pantry,Everpeak,102.0,1406.75174705,618.87508705,3,1.0,182.21,1.0,0.00980392156862745
SKU0000170,Office,Stationery,Aster,7.0,1404.5833350540001,371.3271431740001,2,0.0,0.0,0.0,0.0
SKU0000004,Home,Storage,Solace,80.0,1401.2774416999998,453.8298581999999,3,2.0,447.6,1.0,0.025
SKU0000069,Home,Lighting,Everpeak,60.0,1371.6638267,635.7146806000001,2,0.0,0.0,0.0,0.0
SKU0000163,Office,Desk Setup,Northline,11.0,1360.3213372,800.1610420000001,4,0.0,0.0,0.0,0.0
SKU0000461,Home,Lighting,Solace,101.0,1344.39705567,571.27200495,3,0.0,0.0,0.0,0.0
SKU0000166,Health,Personal Care,Northline,15.0,1343.334257215,197.24247431499998,3,0.0,0.0,0.0,0.0
SKU0000219,Health,Personal Care,Everpeak,14.0,1339.448533125,567.116645985,4,0.0,0.0,0.0,0.0
SKU0000048,Electronics,Computing,Northline,2.0,1322.5330000000001,831.9730000000002,1,0.0,0.0,0.0,0.0
SKU0000068,Home,Furniture,Aster,28.0,1308.5723344849998,551.0356285849998,2,0.0,0.0,0.0,0.0
SKU0000303,Health,Wellness,Nimbus,27.0,1306.43886288,720.94578528,3,3.0,569.0,1.0,0.1111111111111111
SKU0000270,Office,Stationery,Everpeak,40.0,1300.2807229,510.6853630999999,2,0.0,0.0,0.0,0.0
SKU0000375,Home,Lighting,Aster,65.0,1283.65289235,-2771.19177705,3,0.0,0.0,0.0,0.0
SKU0000508,Health,Medical Supplies,Everpeak,66.0,1277.795,526.715,4,0.0,0.0,0.0,0.0
SKU0000322,Office,Stationery,Solace,9.0,1275.4367509200001,789.0678024,3,0.0,0.0,0.0,0.0
SKU0000167,Home,Kitchen,Solace,75.0,1250.3521780249998,556.788992225,3,0.0,0.0,0.0,0.0
SKU0000640,Electronics,Computing,Nimbus,8.0,1243.1487369,794.74199115,2,0.0,307.02,1.0,0.0
SKU0000671,Apparel,Outerwear,Nimbus,45.0,1226.674661155,187.35328715500003,5,0.0,0.0,0.0,0.0
SKU0000418,Electronics,Smart Home,Solace,50.0,1203.0431586250002,389.57250612500013,1,0.0,0.0,0.0,0.0
SKU0000599,Home,Storage,Nimbus,52.0,1169.13118076,391.97599644,3,0.0,0.0,0.0,0.0
SKU0000416,Home,Kitchen,Northline,61.0,1151.21080839,76.54396143000008,3,0.0,0.0,0.0,0.0
SKU0000412,Electronics,Computing,Aster,6.0,1131.9823257225,412.55884007249995,2,0.0,0.0,0.0,0.0
SKU0000373,Apparel,Outerwear,Solace,4.0,1125.6994452660003,357.7392970560003,2,0.0,0.0,0.0,0.0
SKU0000590,Health,Pharmacy,Everpeak,4.0,1119.637126415,664.4051056149999,2,1.0,299.64,1.0,0.25
SKU0000574,Home,Lighting,Everpeak,3.0,1098.54000255,611.9482754000002,3,0.0,0.0,0.0,0.0
SKU0000124,Office,Desk Setup,Northline,16.0,1097.1530776,404.3572376,2,2.0,258.54,1.0,0.125
SKU0000603,Home,Kitchen,Solace,6.0,1087.95778956,533.85637452,2,0.0,0.0,0.0,0.0
SKU0000372,Health,Medical Supplies,Cobalt,12.0,1085.9480244,534.5835138,2,0.0,0.0,0.0,0.0
SKU0000571,Home,Storage,Cobalt,16.0,1066.60037624,581.49961754,4,0.0,0.0,0.0,0.0
SKU0000409,Health,Pharmacy,Aster,5.0,1057.3,544.3,1,4.0,785.37,2.0,0.8
SKU0000630,Apparel,Fitness,Northline,5.0,1051.0912700375,76.87061848749988,1,0.0,0.0,0.0,0.0
SKU0000230,Home,Lighting,Nimbus,18.0,1043.484791193,418.263973533,2,0.0,0.0,0.0,0.0
SKU0000052,Electronics,Smart Home,Solace,19.0,1023.33763248,618.0082182799999,3,0.0,0.0,0.0,0.0
SKU0000644,Home,Lighting,Solace,7.0,1015.56,416.91999999999996,2,0.0,354.06,1.0,0.0
SKU0000653,Office,Organization,Northline,85.0,1011.32972928,356.89629772999996,3,0.0,0.0,0.0,0.0
SKU0000027,Health,Wellness,Cobalt,4.0,1010.7389653497501,550.0781767897499,2,3.0,48.25,1.0,0.75
SKU0000328,Office,Printing,Solace,26.0,997.3476475125001,368.21481591250006,2,0.0,0.0,0.0,0.0
SKU0000687,Health,Personal Care,Northline,37.0,993.30226605,512.50601985,5,0.0,0.0,0.0,0.0
SKU0000117,Health,Pharmacy,Northline,102.0,949.856196955,171.59486687499995,3,0.0,0.0,0.0,0.0
SKU0000582,Home,Kitchen,Cobalt,5.0,948.85,177.45000000000005,1,0.0,0.0,0.0,0.0
SKU0000476,Apparel,Footwear,Solace,35.0,944.1949999999999,392.5949999999999,2,0.0,0.0,0.0,0.0
SKU0000521,Office,Stationery,Nimbus,2.0,935.0445,378.1044999999999,1,0.0,0.0,0.0,0.0
SKU0000492,Health,Personal Care,Cobalt,4.0,928.775618417,494.94648297699996,3,1.0,399.61,1.0,0.25
SKU0000119,Office,Stationery,Cobalt,4.0,928.394,515.354,2,0.0,0.0,0.0,0.0
SKU0000251,Office,Desk Setup,Northline,25.0,916.2038478937499,522.6044501437499,1,0.0,0.0,0.0,0.0
SKU0000382,Home,Kitchen,Northline,17.0,915.2488575,440.10071100000005,2,0.0,0.0,0.0,0.0
SKU0000203,Home,Kitchen,Cobalt,6.0,908.959627056,435.08827771600005,2,0.0,0.0,0.0,0.0
SKU0000040,Grocery,Snack,Aster,4.0,907.5298230232501,27.383087183250108,2,0.0,0.0,0.0,0.0
SKU0000592,Electronics,Computing,Northline,2.0,902.9,305.52,1,0.0,0.0,0.0,0.0
SKU0000016,Electronics,Audio,Cobalt,54.0,873.0725,267.73249999999996,4,0.0,454.18,1.0,0.0
SKU0000026,Home,Storage,Northline,28.0,860.961377505,139.11867430500004,2,0.0,0.0,0.0,0.0
SKU0000076,Grocery,Frozen,Northline,5.0,846.6400000000001,521.74,1,0.0,0.0,0.0,0.0
SKU0000278,Home,Kitchen,Aster,50.0,842.0,515.5,1,0.0,0.0,0.0,0.0
SKU0000584,Office,Desk Setup,Cobalt,53.0,841.0117801199999,143.81412425999997,4,0.0,0.0,0.0,0.0
SKU0000527,Home,Storage,Northline,5.0,829.08,478.18,1,0.0,0.0,0.0,0.0
SKU0000186,Office,Desk Setup,Everpeak,10.0,788.63,333.03,1,0.0,0.0,0.0,0.0
SKU0000503,Office,Stationery,Aster,18.0,778.5812168489999,470.31517956899995,2,0.0,0.0,0.0,0.0
SKU0000463,Home,Lighting,Cobalt,3.0,773.5024999999999,54.882499999999965,2,0.0,0.0,0.0,0.0
SKU0000313,Apparel,Basics,Nimbus,5.0,771.4475,56.69749999999999,1,0.0,0.0,0.0,0.0
SKU0000227,Apparel,Fitness,Everpeak,2.0,746.1022358139999,299.024863784,2,0.0,0.0,0.0,0.0
SKU0000613,Grocery,Beverage,Northline,67.0,736.8869588,267.97183679999995,3,0.0,0.0,0.0,0.0
SKU0000465,Health,Wellness,Everpeak,50.0,725.8218029999999,272.85241549999995,1,0.0,268.17,1.0,0.0
SKU0000513,Grocery,Frozen,Solace,4.0,692.0899999999999,179.56999999999996,2,0.0,0.0,0.0,0.0
SKU0000499,Health,Wellness,Northline,72.0,672.0193061,349.84291529999996,4,0.0,0.0,0.0,0.0
SKU0000133,Health,Wellness,Aster,3.0,637.61913411,109.18004433000002,2,1.0,115.08,1.0,0.3333333333333333
SKU0000059,Office,Organization,Aster,7.0,634.9094240000001,-195.991988,2,0.0,0.0,0.0,0.0
SKU0000614,Apparel,Footwear,Northline,15.0,622.3275000000001,239.5275000000001,1,0.0,0.0,0.0,0.0
SKU0000675,Health,Pharmacy,Cobalt,78.0,614.262289325,328.08407112500004,4,5.0,503.85,1.0,0.0641025641025641
SKU0000391,Grocery,Beverage,Cobalt,2.0,613.856791872,161.82179971200003,1,0.0,0.0,0.0,0.0
SKU0000210,Electronics,Smart Home,Aster,14.0,604.2203206837501,325.32160121375,5,0.0,0.0,0.0,0.0
SKU0000632,Office,Organization,Aster,2.0,602.06,331.9599999999999,1,0.0,0.0,0.0,0.0
SKU0000381,Home,Furniture,Nimbus,2.0,599.74973955,164.96484797,1,0.0,0.0,0.0,0.0
SKU0000431,Home,Furniture,Northline,9.0,593.7408561270001,139.30634924700004,3,0.0,0.0,0.0,0.0
SKU0000628,Home,Lighting,Everpeak,11.0,573.0142009125001,338.3434594125,2,3.0,439.72,1.0,0.2727272727272727
SKU0000045,Grocery,Frozen,Aster,2.0,569.034,144.474,1,0.0,0.0,0.0,0.0
SKU0000627,Health,Medical Supplies,Northline,60.0,551.11417545,240.29609365,4,0.0,0.0,0.0,0.0
SKU0000448,Office,Desk Setup,Solace,6.0,550.9066641750001,276.948915975,2,0.0,0.0,0.0,0.0
SKU0000254,Office,Printing,Cobalt,2.0,548.0474999999999,35.82749999999993,2,6.0,272.27,2.0,3.0
SKU0000361,Grocery,Beverage,Nimbus,7.0,545.01300404,276.19035564,2,0.0,0.0,0.0,0.0
SKU0000050,Office,Desk Setup,Cobalt,56.0,530.6475594525,212.8142591925,4,2.0,116.99,1.0,0.03571428571428571
SKU0000549,Office,Desk Setup,Northline,50.0,512.116310475,219.701598225,2,0.0,0.0,0.0,0.0
SKU0000311,Health,Wellness,Nimbus,57.0,511.292892125,120.602239965,6,0.0,0.0,0.0,0.0
SKU0000362,Home,Storage,Nimbus,3.0,507.0542715810001,257.03252477100006,1,0.0,0.0,0.0,0.0
SKU0000065,Grocery,Snack,Nimbus,2.0,493.75253526,297.10669229999996,1,3.0,16.71,1.0,1.5
SKU0000446,Grocery,Pantry,Nimbus,38.0,480.09278478199997,262.610253442,3,0.0,0.0,0.0,0.0
SKU0000359,Office,Printing,Everpeak,2.0,479.9255196645,104.15826486449998,1,0.0,0.0,0.0,0.0
SKU0000528,Electronics,Computing,Cobalt,11.0,466.15462190000005,299.7562087,2,1.0,199.15,1.0,0.09090909090909091
SKU0000002,Home,Kitchen,Everpeak,1.0,438.9665,247.5965,1,0.0,0.0,0.0,0.0
SKU0000198,Office,Organization,Everpeak,7.0,438.61263795699995,199.950775937,3,0.0,0.0,0.0,0.0
SKU0000246,Apparel,Footwear,Northline,20.0,434.42444159999997,40.38381119999997,2,0.0,0.0,0.0,0.0
SKU0000481,Grocery,Beverage,Northline,7.0,433.73254687,216.79526002,2,0.0,158.4,1.0,0.0
SKU0000596,Grocery,Beverage,Northline,75.0,422.36557200000004,221.86320840000005,3,0.0,0.0,0.0,0.0
SKU0000634,Office,Desk Setup,Northline,1.0,418.24575000000004,233.58575000000005,1,0.0,0.0,0.0,0.0
SKU0000190,Health,Wellness,Cobalt,1.0,396.58376742075,149.68995144075,1,0.0,0.0,0.0,0.0
SKU0000088,Home,Lighting,Nimbus,1.0,388.77693280799997,201.617823008,1,0.0,0.0,0.0,0.0
SKU0000407,Health,Medical Supplies,Nimbus,67.0,369.8800998875,5.959708167499993,5,0.0,0.0,0.0,0.0
SKU0000591,Home,Lighting,Solace,5.0,361.3800794185,88.45551517849995,3,0.0,0.0,0.0,0.0
SKU0000316,Apparel,Fitness,Everpeak,4.0,358.05285461399995,21.954134293999985,2,0.0,0.0,0.0,0.0
SKU0000399,Apparel,Basics,Everpeak,102.0,354.73347426125,153.11897204125,4,0.0,0.0,0.0,0.0
SKU0000558,Grocery,Beverage,Nimbus,27.0,334.9422766,89.14746684000002,2,0.0,0.0,0.0,0.0
SKU0000531,Electronics,Computing,Nimbus,37.0,332.308696425,105.64265252499996,3,0.0,0.0,0.0,0.0
SKU0000150,Apparel,Basics,Northline,3.0,317.328862568,157.937742568,2,0.0,0.0,0.0,0.0
SKU0000629,Grocery,Pantry,Cobalt,53.0,314.98326747299996,88.34372907299998,4,0.0,0.0,0.0,0.0
SKU0000196,Apparel,Outerwear,Solace,26.0,297.614405025,101.877465525,2,0.0,0.0,0.0,0.0
SKU0000426,Home,Storage,Everpeak,62.0,287.644265624,136.92900014399999,3,0.0,0.0,0.0,0.0
SKU0000586,Electronics,Accessories,Everpeak,1.0,285.5884544190001,157.75174637900005,1,0.0,0.0,0.0,0.0
SKU0000618,Grocery,Frozen,Northline,7.0,283.836,163.156,2,0.0,0.0,0.0,0.0
SKU0000578,Grocery,Beverage,Aster,12.0,283.40247958049997,22.47212824049999,2,0.0,0.0,0.0,0.0
SKU0000585,Electronics,Computing,Aster,8.0,282.51256605599997,71.07865469599997,3,5.0,126.3,1.0,0.625
SKU0000354,Home,Furniture,Aster,12.0,275.53192282975,134.84446284975,3,0.0,0.0,0.0,0.0
SKU0000265,Grocery,Frozen,Northline,16.0,271.93366209600003,84.06474215600001,2,0.0,0.0,0.0,0.0
SKU0000255,Home,Kitchen,Cobalt,1.0,264.03,58.849999999999966,1,0.0,0.0,0.0,0.0
SKU0000379,Home,Furniture,Everpeak,6.0,242.32158375,129.4909494,2,0.0,0.0,0.0,0.0
SKU0000356,Home,Lighting,Nimbus,63.0,239.037197035,28.661790635000003,4,0.0,0.0,0.0,0.0
SKU0000620,Office,Desk Setup,Nimbus,65.0,235.95808992,108.76607812,2,0.0,0.0,0.0,0.0
SKU0000435,Electronics,Audio,Everpeak,1.0,230.8855,122.8755,1,0.0,0.0,0.0,0.0
SKU0000450,Office,Organization,Solace,2.0,222.372012312,42.32551807200002,1,0.0,0.0,0.0,0.0
SKU0000622,Grocery,Frozen,Aster,15.0,216.90535500000001,128.90716500000002,1,0.0,0.0,0.0,0.0
SKU0000308,Office,Printing,Northline,16.0,214.88849746125,102.10068946125001,2,0.0,0.0,0.0,0.0
SKU0000496,Electronics,Smart Home,Everpeak,125.0,212.609104455,44.524391955,5,0.0,0.0,0.0,0.0
SKU0000335,Electronics,Smart Home,Northline,2.0,208.656,55.51600000000002,1,0.0,0.0,0.0,0.0
SKU0000543,Apparel,Footwear,Nimbus,8.0,208.43149999999997,109.95149999999998,2,0.0,0.0,0.0,0.0
SKU0000222,Grocery,Snack,Everpeak,18.0,200.55962678999998,101.77089758999999,2,3.0,265.24,1.0,0.16666666666666666
SKU0000688,Health,Pharmacy,Solace,16.0,197.17265175000003,95.49206950000004,2,5.0,184.75,1.0,0.3125
SKU0000024,Apparel,Outerwear,Everpeak,10.0,195.53603101499996,86.25638671499998,1,0.0,0.0,0.0,0.0
SKU0000153,Electronics,Accessories,Cobalt,68.0,195.173941995,49.29286925500001,4,0.0,0.0,0.0,0.0
SKU0000327,Electronics,Computing,Nimbus,3.0,192.54000000000002,101.25000000000003,1,5.0,587.86,1.0,1.6666666666666667
SKU0000003,Home,Kitchen,Northline,25.0,181.5576571875,81.07176668750002,1,0.0,0.0,0.0,0.0
SKU0000440,Grocery,Snack,Aster,1.0,180.323072622,28.906834572000008,1,0.0,0.0,0.0,0.0
SKU0000430,Office,Organization,Aster,10.0,178.164,34.763999999999996,3,0.0,0.0,0.0,0.0
SKU0000070,Office,Organization,Nimbus,65.0,173.81156604,91.29276204000001,2,0.0,0.0,0.0,0.0
SKU0000402,Home,Furniture,Aster,10.0,161.26584164999997,26.054815949999977,1,1.0,30.03,1.0,0.1
SKU0000113,Office,Organization,Aster,1.0,159.52800000000002,37.158000000000015,1,0.0,0.0,0.0,0.0
SKU0000569,Electronics,Audio,Nimbus,30.0,152.51505914999998,40.82518514999998,2,0.0,0.0,0.0,0.0
SKU0000060,Apparel,Fitness,Aster,5.0,151.75875,151.75875,1,0.0,0.0,0.0,0.0
SKU0000035,Electronics,Accessories,Everpeak,1.0,151.7175,54.6575,1,0.0,0.0,0.0,0.0
SKU0000094,Home,Lighting,Solace,45.0,151.13766420000002,83.7436854,3,1.0,256.8,1.0,0.022222222222222223
SKU0000360,Office,Organization,Everpeak,10.0,150.95175936,47.23896576,1,0.0,0.0,0.0,0.0
SKU0000189,Electronics,Accessories,Nimbus,17.0,140.97412501000002,31.868777530000013,2,0.0,0.0,0.0,0.0
SKU0000014,Apparel,Fitness,Cobalt,10.0,127.81272330000002,22.182839300000012,1,0.0,0.0,0.0,0.0
SKU0000428,Electronics,Accessories,Cobalt,15.0,114.68590875000001,-7.482261749999978,1,0.0,0.0,0.0,0.0
SKU0000342,Home,Lighting,Nimbus,3.0,108.93292195500003,31.57040551500002,1,0.0,0.0,0.0,0.0
SKU0000589,Home,Storage,Nimbus,2.0,99.45235328,16.974681919999995,1,0.0,0.0,0.0,0.0
SKU0000352,Grocery,Pantry,Everpeak,1.0,98.9066391625,16.612461352500006,1,0.0,0.0,0.0,0.0
SKU0000347,Health,Personal Care,Northline,3.0,97.60627984950001,5.6887196895000045,1,0.0,0.0,0.0,0.0
SKU0000547,Office,Desk Setup,Aster,12.0,93.25346001,46.39848301,2,0.0,0.0,0.0,0.0
SKU0000442,Home,Furniture,Northline,12.0,85.45805084,85.45805084,2,0.0,0.0,0.0,0.0
SKU0000120,Electronics,Audio,Aster,5.0,81.05559824999999,17.96226299999998,1,0.0,0.0,0.0,0.0
SKU0000367,Electronics,Smart Home,Solace,2.0,80.978,7.817999999999998,1,0.0,0.0,0.0,0.0
SKU0000039,Office,Organization,Solace,3.0,77.59428084000001,42.11516040000001,1,0.0,0.0,0.0,0.0
SKU0000285,Grocery,Frozen,Aster,1.0,76.53684849300001,38.928586443,1,0.0,0.0,0.0,0.0
SKU0000633,Health,Personal Care,Northline,1.0,69.048,18.318000000000005,1,0.0,0.0,0.0,0.0
SKU0000383,Electronics,Smart Home,Everpeak,3.0,66.560815035,38.808454035,2,0.0,0.0,0.0,0.0
SKU0000112,Electronics,Computing,Everpeak,3.0,60.064857709500004,21.436647439500007,1,0.0,0.0,0.0,0.0
SKU0000581,Office,Organization,Cobalt,25.0,57.998062749999995,24.887077749999996,1,0.0,0.0,0.0,0.0
SKU0000345,Electronics,Accessories,Cobalt,1.0,45.873610940000006,30.056641520000007,1,0.0,0.0,0.0,0.0
SKU0000273,Office,Organization,Aster,3.0,32.0068683,16.204027950000004,1,0.0,0.0,0.0,0.0
SKU0000277,Home,Storage,Everpeak,3.0,31.3563327975,6.769167277499999,1,0.0,0.0,0.0,0.0
SKU0000226,Home,Lighting,Nimbus,3.0,30.152887439999997,16.747997759999997,1,0.0,0.0,0.0,0.0
SKU0000548,Grocery,Snack,Everpeak,3.0,28.39692867,5.790578970000002,1,0.0,0.0,0.0,0.0
SKU0000537,Health,Pharmacy,Aster,2.0,27.3974952,17.587953600000002,1,0.0,0.0,0.0,0.0
SKU0000545,Electronics,Smart Home,Aster,2.0,23.465085015000003,-0.004568924999997392,1,0.0,0.0,0.0,0.0
SKU0000207,Grocery,Frozen,Northline,3.0,21.198630599999998,7.631201339999999,1,0.0,0.0,0.0,0.0
SKU0000660,Apparel,Footwear,Aster,13.0,20.26628999,8.55812942,2,0.0,0.0,0.0,0.0
SKU0000636,Apparel,Fitness,Nimbus,2.0,13.16937908,6.79044028,1,3.0,173.53,1.0,1.5
SKU0000263,Apparel,Footwear,Cobalt,5.0,8.84880274,3.12989414,1,0.0,0.0,0.0,0.0
SKU0000046,Apparel,Fitness,Aster,10.0,4.388047200000001,2.715903000000001,1,0.0,0.0,0.0,0.0
SKU0000183,Apparel,Fitness,Solace,1.0,3.952,1.6320000000000001,1,0.0,0.0,0.0,0.0
