snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status,valid_inventory_qty,stockout_flag,below_reorder_point_flag,overstock_flag
2026-05-31,WH0019,SKU0000094,1118.0,113,1005,250,100,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000405,1882.0,331,1551,100,50,Low,True,False,False,True
2026-05-31,WH0019,SKU0000337,128.0,128,0,100,25,Overstock,True,True,True,False
2026-05-31,WH0019,SKU0000403,410.0,322,88,100,50,Healthy,True,False,True,False
2026-05-31,WH0019,SKU0000614,1776.0,481,1295,250,50,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000217,1509.0,281,1228,500,100,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000312,563.0,469,94,500,200,Overstock,True,False,True,False
2026-05-31,WH0019,SKU0000205,31.0,19,12,500,25,Stockout,True,False,True,False
2026-05-31,WH0019,SKU0000281,1939.0,189,1750,100,25,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000491,1710.0,295,1415,100,100,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000157,1447.0,202,1245,50,50,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000448,1160.0,460,700,50,200,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000657,662.0,293,369,250,200,Stockout,True,False,False,False
2026-05-31,WH0019,SKU0000503,578.0,243,335,500,25,Stockout,True,False,True,False
2026-05-31,WH0019,SKU0000226,1770.0,222,1548,250,25,Stockout,True,False,False,True
2026-05-31,WH0019,SKU0000493,331.0,248,83,500,100,Healthy,True,False,True,False
2026-05-31,WH0019,SKU0000422,1809.0,278,1531,100,50,Stockout,True,False,False,True
2026-05-31,WH0019,SKU0000661,1963.0,318,1645,50,200,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000668,611.0,44,567,250,100,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000682,335.0,17,318,50,50,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000019,1080.0,39,1041,50,25,Low,True,False,False,True
2026-05-31,WH0019,SKU0000224,768.0,436,332,100,100,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000003,253.0,49,204,50,25,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000167,1098.0,318,780,50,100,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000156,1949.0,66,1883,100,50,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000113,1379.0,422,957,100,200,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000223,1136.0,238,898,100,25,Low,True,False,False,True
2026-05-31,WH0019,SKU0000342,51.0,44,7,50,100,Stockout,True,False,True,False
2026-05-31,WH0019,SKU0000293,1276.0,488,788,500,100,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000506,705.0,193,512,250,100,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000012,208.0,47,161,250,200,Low,True,False,True,False
2026-05-31,WH0019,SKU0000579,1684.0,338,1346,100,25,Low,True,False,False,True
2026-05-31,WH0019,SKU0000532,147.0,117,30,250,25,Healthy,True,False,True,False
2026-05-31,WH0019,SKU0000330,1593.0,324,1269,500,100,Stockout,True,False,False,False
2026-05-31,WH0016,SKU0000192,468.0,300,168,100,100,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000372,77.0,61,16,50,50,Stockout,True,False,True,False
2026-05-31,WH0019,SKU0000606,149.0,28,121,250,25,Stockout,True,False,True,False
2026-05-31,WH0019,SKU0000411,1968.0,275,1693,250,25,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000322,1358.0,124,1234,50,200,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000215,1427.0,69,1358,250,50,Low,True,False,False,True
2026-05-31,WH0019,SKU0000249,788.0,110,678,250,200,Overstock,True,False,False,False
2026-05-31,WH0019,SKU0000053,1351.0,146,1205,50,25,Low,True,False,False,True
2026-05-31,WH0019,SKU0000588,311.0,289,22,100,50,Overstock,True,False,True,False
2026-05-31,WH0019,SKU0000400,1799.0,324,1475,100,50,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000305,962.0,248,714,100,100,Stockout,True,False,False,True
2026-05-31,WH0019,SKU0000145,617.0,23,594,100,100,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000193,1034.0,487,547,500,200,Overstock,True,False,False,False
2026-05-31,WH0019,SKU0000359,5.0,0,5,500,25,Healthy,True,False,True,False
2026-05-31,WH0019,SKU0000269,1153.0,365,788,100,50,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000075,961.0,489,472,100,50,Stockout,True,False,False,True
2026-05-31,WH0019,SKU0000389,1298.0,410,888,50,50,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000042,61.0,23,38,250,200,Healthy,True,False,True,False
2026-05-31,WH0019,SKU0000245,1066.0,407,659,250,100,Overstock,True,False,False,False
2026-05-31,WH0019,SKU0000538,599.0,106,493,250,50,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000568,1467.0,295,1172,500,100,Overstock,True,False,False,False
2026-05-31,WH0019,SKU0000318,1282.0,307,975,50,50,Low,True,False,False,True
2026-05-31,WH0019,SKU0000360,1296.0,260,1036,250,100,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000525,1887.0,111,1776,250,100,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000017,854.0,497,357,100,50,Stockout,True,False,False,False
2026-05-31,WH0019,SKU0000181,1186.0,273,913,50,50,Low,True,False,False,True
2026-05-31,WH0019,SKU0000191,1845.0,318,1527,50,25,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000039,927.0,319,608,250,200,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000233,809.0,398,411,100,200,Low,True,False,False,True
2026-05-31,WH0019,SKU0000230,877.0,235,642,250,200,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000567,857.0,103,754,50,50,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000222,1356.0,331,1025,250,200,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000244,661.0,231,430,50,25,Low,True,False,False,True
2026-05-31,WH0019,SKU0000500,234.0,62,172,250,100,Stockout,True,False,True,False
2026-05-31,WH0019,SKU0000529,1490.0,27,1463,50,200,Low,True,False,False,True
2026-05-31,WH0019,SKU0000135,638.0,294,344,250,25,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000626,1160.0,496,664,50,50,Stockout,True,False,False,True
2026-05-31,WH0019,SKU0000046,921.0,281,640,50,100,Stockout,True,False,False,True
2026-05-31,WH0019,SKU0000517,1926.0,448,1478,250,50,Low,True,False,False,True
2026-05-31,WH0019,SKU0000531,119.0,71,48,50,200,Low,True,False,True,False
2026-05-31,WH0019,SKU0000206,356.0,28,328,50,25,Low,True,False,False,True
2026-05-31,WH0019,SKU0000597,722.0,203,519,500,25,Overstock,True,False,False,False
2026-05-31,WH0019,SKU0000671,205.0,132,73,100,200,Low,True,False,True,False
2026-05-31,WH0019,SKU0000683,1390.0,160,1230,250,200,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000479,1971.0,476,1495,250,25,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000445,1256.0,139,1117,100,100,Stockout,True,False,False,True
2026-05-31,WH0019,SKU0000665,1674.0,349,1325,100,50,Overstock,True,False,False,True
2026-05-31,WH0019,SKU0000410,1458.0,352,1106,100,200,Healthy,True,False,False,True
2026-05-31,WH0019,SKU0000280,135.0,131,4,500,100,Healthy,True,False,True,False
2026-05-31,WH0019,SKU0000285,1973.0,196,1777,500,100,Low,True,False,False,False
2026-05-31,WH0019,SKU0000061,1218.0,346,872,250,25,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000511,1096.0,337,759,500,200,Healthy,True,False,False,False
2026-05-31,WH0019,SKU0000192,43.0,13,30,100,25,Low,True,False,True,False
2026-05-31,WH0019,SKU0000214,630.0,166,464,500,200,Healthy,True,False,True,False
2026-05-31,WH0019,SKU0000045,730.0,34,696,250,100,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000157,1936.0,296,1640,250,100,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000230,1486.0,225,1261,500,100,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000564,1391.0,247,1144,100,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000178,336.0,267,69,250,25,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000121,1420.0,21,1399,50,25,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000558,1590.0,362,1228,100,25,Low,True,False,False,True
2026-05-31,WH0018,SKU0000235,1609.0,382,1227,100,200,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000534,830.0,52,778,100,100,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000106,1060.0,170,890,500,100,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000637,430.0,262,168,250,100,Low,True,False,True,False
2026-05-31,WH0018,SKU0000012,1741.0,5,1736,50,200,Low,True,False,False,True
2026-05-31,WH0018,SKU0000110,355.0,121,234,500,200,Low,True,False,True,False
2026-05-31,WH0018,SKU0000274,436.0,226,210,500,50,Overstock,True,False,True,False
2026-05-31,WH0018,SKU0000516,1475.0,458,1017,250,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000613,1299.0,100,1199,50,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000224,281.0,275,6,250,200,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000488,22.0,6,16,50,50,Stockout,True,False,True,False
2026-05-31,WH0018,SKU0000615,334.0,169,165,100,25,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000555,1999.0,351,1648,100,25,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000550,906.0,365,541,250,25,Low,True,False,False,False
2026-05-31,WH0018,SKU0000330,65.0,39,26,500,25,Stockout,True,False,True,False
2026-05-31,WH0018,SKU0000646,1325.0,96,1229,100,50,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000240,536.0,433,103,500,100,Stockout,True,False,True,False
2026-05-31,WH0018,SKU0000321,221.0,54,167,250,100,Overstock,True,False,True,False
2026-05-31,WH0018,SKU0000261,374.0,178,196,100,200,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000351,363.0,337,26,250,25,Low,True,False,True,False
2026-05-31,WH0018,SKU0000410,1635.0,309,1326,50,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000629,1610.0,172,1438,250,25,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000145,1255.0,424,831,250,100,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000223,1241.0,301,940,100,50,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000333,1491.0,254,1237,50,25,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000397,1404.0,118,1286,500,100,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000497,238.0,207,31,500,50,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000167,1209.0,404,805,100,25,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000487,1519.0,499,1020,250,25,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000177,924.0,270,654,100,25,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000273,1113.0,110,1003,500,50,Low,True,False,False,False
2026-05-31,WH0018,SKU0000294,1637.0,299,1338,100,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000659,54.0,47,7,500,200,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000543,471.0,165,306,50,200,Low,True,False,False,True
2026-05-31,WH0018,SKU0000651,1170.0,97,1073,50,50,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000373,1327.0,202,1125,50,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000393,277.0,72,205,100,50,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000077,1870.0,241,1629,50,25,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000563,1259.0,95,1164,50,25,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000148,1329.0,399,930,50,50,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000150,1711.0,475,1236,250,25,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000019,1248.0,445,803,500,25,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000286,101.0,59,42,50,25,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000296,1055.0,219,836,100,200,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000432,864.0,69,795,50,50,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000147,595.0,128,467,500,200,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000068,7.0,7,0,100,200,Healthy,True,True,True,False
2026-05-31,WH0018,SKU0000673,760.0,31,729,250,25,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000415,85.0,22,63,100,200,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000578,975.0,415,560,100,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000600,1584.0,266,1318,250,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000032,856.0,287,569,100,200,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000091,103.0,56,47,50,25,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000245,997.0,60,937,500,200,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000417,1360.0,463,897,100,100,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000529,867.0,245,622,100,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000324,1196.0,309,887,50,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000122,804.0,325,479,100,200,Low,True,False,False,True
2026-05-31,WH0018,SKU0000494,857.0,291,566,50,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000159,1067.0,120,947,500,100,Low,True,False,False,False
2026-05-31,WH0018,SKU0000253,1873.0,269,1604,50,50,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000385,1368.0,223,1145,50,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000216,750.0,227,523,250,50,Low,True,False,False,False
2026-05-31,WH0018,SKU0000554,577.0,254,323,100,100,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000246,321.0,80,241,50,25,Low,True,False,False,True
2026-05-31,WH0018,SKU0000360,1816.0,464,1352,500,100,Low,True,False,False,False
2026-05-31,WH0018,SKU0000676,626.0,287,339,100,100,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000470,284.0,264,20,100,100,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000132,746.0,90,656,50,200,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000024,1547.0,19,1528,250,200,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000135,1847.0,175,1672,250,25,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000010,742.0,222,520,500,200,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000587,32.0,11,21,100,100,Low,True,False,True,False
2026-05-31,WH0018,SKU0000160,938.0,267,671,100,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000053,1404.0,186,1218,250,200,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000233,1712.0,372,1340,500,200,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000348,1790.0,95,1695,100,50,Low,True,False,False,True
2026-05-31,WH0018,SKU0000236,1237.0,181,1056,250,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000661,834.0,257,577,100,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000289,416.0,217,199,100,50,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000036,327.0,280,47,500,25,Low,True,False,True,False
2026-05-31,WH0018,SKU0000225,1192.0,196,996,250,25,Low,True,False,False,False
2026-05-31,WH0018,SKU0000219,1433.0,398,1035,100,50,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000275,831.0,424,407,100,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000039,527.0,400,127,250,50,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000342,1795.0,26,1769,50,100,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000133,1619.0,405,1214,50,25,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000492,449.0,33,416,100,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000244,1898.0,484,1414,100,25,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000138,1504.0,320,1184,100,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000180,1569.0,196,1373,500,50,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000660,837.0,165,672,50,25,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000402,89.0,46,43,100,200,Overstock,True,False,True,False
2026-05-31,WH0018,SKU0000390,866.0,498,368,50,100,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000141,400.0,180,220,50,100,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000305,1570.0,429,1141,250,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000562,148.0,18,130,100,50,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000568,1764.0,479,1285,500,25,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000625,322.0,313,9,100,100,Low,True,False,True,False
2026-05-31,WH0018,SKU0000366,1940.0,347,1593,500,50,Low,True,False,False,False
2026-05-31,WH0018,SKU0000298,279.0,174,105,250,50,Overstock,True,False,True,False
2026-05-31,WH0018,SKU0000322,75.0,20,55,250,200,Stockout,True,False,True,False
2026-05-31,WH0018,SKU0000123,209.0,150,59,50,50,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000443,304.0,290,14,100,25,Stockout,True,False,True,False
2026-05-31,WH0018,SKU0000281,1093.0,105,988,50,25,Low,True,False,False,True
2026-05-31,WH0018,SKU0000493,578.0,203,375,500,25,Stockout,True,False,True,False
2026-05-31,WH0018,SKU0000054,376.0,215,161,250,25,Overstock,True,False,True,False
2026-05-31,WH0018,SKU0000323,1071.0,255,816,100,200,Low,True,False,False,True
2026-05-31,WH0018,SKU0000309,764.0,151,613,100,50,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000429,1672.0,22,1650,100,100,Low,True,False,False,True
2026-05-31,WH0018,SKU0000153,927.0,348,579,500,50,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000665,353.0,291,62,250,50,Low,True,False,True,False
2026-05-31,WH0018,SKU0000412,1214.0,376,838,500,100,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000579,1624.0,52,1572,50,200,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000439,518.0,354,164,250,200,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000531,1747.0,383,1364,500,50,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000303,1426.0,425,1001,500,25,Low,True,False,False,False
2026-05-31,WH0018,SKU0000326,999.0,438,561,50,100,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000525,1889.0,127,1762,50,25,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000418,53.0,28,25,250,25,Healthy,True,False,True,False
2026-05-31,WH0018,SKU0000462,1313.0,169,1144,500,50,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000020,952.0,327,625,500,50,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000269,95.0,94,1,100,200,Stockout,True,False,True,False
2026-05-31,WH0018,SKU0000396,699.0,111,588,250,200,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000037,948.0,243,705,500,200,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000455,1790.0,245,1545,50,100,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000411,768.0,127,641,50,200,Low,True,False,False,True
2026-05-31,WH0018,SKU0000243,405.0,313,92,50,50,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000195,1968.0,60,1908,50,200,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000111,599.0,172,427,100,100,Low,True,False,False,True
2026-05-31,WH0018,SKU0000280,150.0,146,4,500,100,Low,True,False,True,False
2026-05-31,WH0018,SKU0000464,893.0,457,436,50,100,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000085,1670.0,153,1517,250,200,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000503,1734.0,67,1667,250,50,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000509,1427.0,225,1202,500,200,Overstock,True,False,False,False
2026-05-31,WH0018,SKU0000631,1177.0,14,1163,100,25,Low,True,False,False,True
2026-05-31,WH0018,SKU0000596,478.0,245,233,50,25,Stockout,True,False,False,True
2026-05-31,WH0018,SKU0000104,653.0,146,507,100,25,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000468,479.0,144,335,100,25,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000518,891.0,89,802,100,25,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000050,1339.0,299,1040,50,50,Low,True,False,False,True
2026-05-31,WH0018,SKU0000628,1941.0,474,1467,50,100,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000515,1734.0,59,1675,50,25,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000155,1840.0,97,1743,100,25,Overstock,True,False,False,True
2026-05-31,WH0018,SKU0000267,1739.0,234,1505,100,100,Low,True,False,False,True
2026-05-31,WH0018,SKU0000081,1593.0,201,1392,250,25,Healthy,True,False,False,True
2026-05-31,WH0018,SKU0000478,0.0,0,0,250,25,Healthy,True,True,True,False
2026-05-31,WH0018,SKU0000603,1184.0,483,701,500,25,Stockout,True,False,False,False
2026-05-31,WH0018,SKU0000003,663.0,101,562,500,200,Healthy,True,False,False,False
2026-05-31,WH0018,SKU0000113,64.0,33,31,500,50,Overstock,True,False,True,False
2026-05-31,WH0018,SKU0000413,1789.0,211,1578,500,100,Healthy,True,False,False,False
2026-05-31,WH0016,SKU0000588,427.0,137,290,250,25,Healthy,True,False,False,False
2026-05-31,WH0015,SKU0000593,1669.0,287,1382,100,200,Healthy,True,False,False,True
2026-05-31,WH0016,SKU0000306,1982.0,163,1819,50,100,Stockout,True,False,False,True
2026-05-31,WH0014,SKU0000578,1718.0,172,1546,100,100,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000479,418.0,81,337,250,25,Stockout,True,False,False,False
2026-05-31,WH0014,SKU0000410,1520.0,265,1255,250,25,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000168,1468.0,272,1196,100,100,Low,True,False,False,True
2026-05-31,WH0014,SKU0000365,587.0,72,515,50,200,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000468,1812.0,92,1720,50,25,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000330,914.0,181,733,50,25,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000032,862.0,172,690,100,25,Stockout,True,False,False,True
2026-05-31,WH0014,SKU0000054,1712.0,237,1475,500,200,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000135,137.0,7,130,250,200,Stockout,True,False,True,False
2026-05-31,WH0014,SKU0000273,314.0,169,145,500,200,Low,True,False,True,False
2026-05-31,WH0014,SKU0000651,331.0,163,168,50,50,Overstock,True,False,False,False
2026-05-31,WH0014,SKU0000621,374.0,214,160,100,25,Overstock,True,False,False,False
2026-05-31,WH0014,SKU0000283,76.0,36,40,50,200,Overstock,True,False,True,False
2026-05-31,WH0014,SKU0000690,962.0,367,595,100,100,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000160,1902.0,157,1745,500,50,Overstock,True,False,False,False
2026-05-31,WH0014,SKU0000014,185.0,15,170,50,200,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000628,374.0,103,271,250,50,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000534,300.0,139,161,50,100,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000064,81.0,3,78,100,25,Low,True,False,True,False
2026-05-31,WH0014,SKU0000037,911.0,387,524,50,50,Stockout,True,False,False,True
2026-05-31,WH0014,SKU0000302,405.0,92,313,50,25,Low,True,False,False,True
2026-05-31,WH0014,SKU0000681,1893.0,452,1441,50,200,Low,True,False,False,True
2026-05-31,WH0014,SKU0000306,1394.0,332,1062,250,50,Overstock,True,False,False,True
2026-05-31,WH0014,SKU0000509,1801.0,98,1703,50,100,Overstock,True,False,False,True
2026-05-31,WH0014,SKU0000301,56.0,45,11,50,50,Low,True,False,True,False
2026-05-31,WH0014,SKU0000121,1754.0,169,1585,250,200,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000665,488.0,422,66,500,100,Overstock,True,False,True,False
2026-05-31,WH0014,SKU0000147,53.0,19,34,100,200,Low,True,False,True,False
2026-05-31,WH0014,SKU0000111,1835.0,63,1772,500,200,Stockout,True,False,False,False
2026-05-31,WH0014,SKU0000157,769.0,53,716,500,200,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000080,171.0,9,162,50,100,Low,True,False,False,False
2026-05-31,WH0014,SKU0000677,680.0,490,190,100,50,Low,True,False,False,False
2026-05-31,WH0014,SKU0000323,122.0,40,82,500,200,Overstock,True,False,True,False
2026-05-31,WH0014,SKU0000542,1844.0,40,1804,50,200,Low,True,False,False,True
2026-05-31,WH0014,SKU0000118,565.0,249,316,50,50,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000050,1408.0,3,1405,500,100,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000563,894.0,93,801,50,100,Stockout,True,False,False,True
2026-05-31,WH0014,SKU0000541,1483.0,160,1323,50,25,Overstock,True,False,False,True
2026-05-31,WH0014,SKU0000554,466.0,216,250,100,100,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000045,659.0,263,396,250,50,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000488,1456.0,74,1382,250,25,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000114,1684.0,78,1606,500,100,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000112,426.0,235,191,500,50,Overstock,True,False,True,False
2026-05-31,WH0014,SKU0000049,327.0,30,297,500,50,Healthy,True,False,True,False
2026-05-31,WH0014,SKU0000243,1680.0,132,1548,50,25,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000226,671.0,486,185,500,50,Healthy,True,False,True,False
2026-05-31,WH0014,SKU0000654,1238.0,438,800,100,50,Stockout,True,False,False,True
2026-05-31,WH0014,SKU0000296,860.0,397,463,500,200,Low,True,False,True,False
2026-05-31,WH0014,SKU0000646,732.0,141,591,250,100,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000429,1553.0,248,1305,500,100,Overstock,True,False,False,False
2026-05-31,WH0014,SKU0000511,69.0,62,7,100,100,Healthy,True,False,True,False
2026-05-31,WH0014,SKU0000206,676.0,128,548,50,50,Low,True,False,False,True
2026-05-31,WH0014,SKU0000039,577.0,411,166,100,100,Low,True,False,False,False
2026-05-31,WH0014,SKU0000586,1588.0,411,1177,500,50,Stockout,True,False,False,False
2026-05-31,WH0014,SKU0000351,1739.0,204,1535,250,25,Stockout,True,False,False,True
2026-05-31,WH0014,SKU0000531,1885.0,96,1789,50,25,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000192,1048.0,226,822,100,25,Healthy,True,False,False,True
2026-05-31,WH0014,SKU0000281,1040.0,356,684,500,50,Stockout,True,False,False,False
2026-05-31,WH0014,SKU0000558,1640.0,130,1510,50,100,Low,True,False,False,True
2026-05-31,WH0014,SKU0000606,269.0,201,68,100,100,Overstock,True,False,True,False
2026-05-31,WH0014,SKU0000122,471.0,198,273,250,200,Healthy,True,False,False,False
2026-05-31,WH0014,SKU0000338,1191.0,170,1021,250,25,Stockout,True,False,False,True
