order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount,gross_sales,discount_amount,net_sales,customer_id,order_date,promised_delivery_date,sales_channel,order_status,order_priority,currency,ship_from_warehouse_id,category,subcategory,brand,supplier_id,standard_cost,unit_weight_lbs,rate_date,usd_rate,net_sales_usd,gross_sales_usd,discount_amount_usd,estimated_cost_usd,gross_margin_usd,is_large_order_line
SOL0000004324,SO00001417,4,SKU0000258,50.0,386.84,0.0,Open,True,True,True,19342.0,0.0,19342.0,CUST000316,2026-02-25,2026-03-09,EDI,Shipped,Critical,MXN,WH0015,Health,Pharmacy,Aster,SUP00091,258.37,16.148,2026-02-25,0.063055,1219.60981,1219.60981,0.0,814.5760175,405.0337924999999,False
SOL0000004335,SO00001421,4,SKU0000600,2.0,525.15,15.0,Open,True,True,True,1050.3,157.545,892.755,CUST000012,2026-05-19,2026-06-06,Retail Store,Booked,Normal,EUR,WH0025,Health,Wellness,Nimbus,SUP00007,233.33,60.321,2026-05-19,1.070297,955.512998235,1124.1329391,168.619940865,499.46479802000005,456.048200215,False
SOL0000004340,SO00001424,1,SKU0000042,5.0,80.35,0.0,Open,True,True,True,401.75,0.0,401.75,CUST000183,2026-05-26,2026-06-12,Phone,Created,High,EUR,WH0001,Apparel,Basics,Nimbus,SUP00014,55.38,33.868,2026-05-26,1.074236,431.57431299999996,431.57431299999996,0.0,297.4559484,134.11836459999995,False
SOL0000004369,SO00001433,1,SKU0000111,15.0,34.66,15.0,Open,True,True,True,519.9,77.985,441.91499999999996,CUST000142,2026-04-05,2026-04-14,EDI,Booked,Low,EUR,WH0008,Grocery,Snack,Northline,SUP00102,13.92,7.907,2026-04-05,1.076225,475.59997087499994,559.5293775,83.929406625,224.71578000000002,250.88419087499992,False
SOL0000004370,SO00001433,2,SKU0000178,50.0,504.7,15.0,Open,True,True,True,25235.0,3785.25,21449.75,CUST000142,2026-04-05,2026-04-14,EDI,Booked,Low,EUR,WH0008,Apparel,Fitness,Solace,SUP00042,210.15,64.966,2026-04-05,1.076225,23084.75719375,27158.537874999998,4073.78068125,11308.4341875,11776.32300625,False
SOL0000004388,SO00001438,2,SKU0000219,1.0,212.69,0.0,Shipped,True,True,True,212.69,0.0,212.69,CUST000378,2026-03-20,2026-03-29,B2B Portal,Created,Normal,CAD,WH0006,Health,Personal Care,Everpeak,SUP00035,116.78,64.257,2026-03-20,0.745609,158.58357820999998,158.58357820999998,0.0,87.07221901999999,71.51135919,False
SOL0000004389,SO00001438,3,SKU0000093,2.0,631.12,0.0,Backordered,True,True,True,1262.24,0.0,1262.24,CUST000378,2026-03-20,2026-03-29,B2B Portal,Created,Normal,CAD,WH0006,Apparel,Outerwear,Aster,SUP00081,263.13,50.838,2026-03-20,0.745609,941.1375041599999,941.1375041599999,0.0,392.38419233999997,548.7533118199999,False
SOL0000004395,SO00001440,1,SKU0000684,3.0,147.91,2.5,Open,True,True,True,443.73,11.093250000000001,432.63675,CUST000401,2026-01-09,2026-01-24,B2B Portal,Cancelled,Low,EUR,WH0023,Health,Pharmacy,Solace,SUP00010,116.84,26.189,2026-01-09,1.08406,469.00419520500003,481.0299438,12.025748595000001,379.9847112,89.01948400500004,False
SOL0000004396,SO00001440,2,SKU0000131,15.0,57.87,0.0,Allocated,True,True,True,868.05,0.0,868.05,CUST000401,2026-01-09,2026-01-24,B2B Portal,Cancelled,Low,EUR,WH0023,Apparel,Fitness,Nimbus,SUP00006,25.77,22.594,2026-01-09,1.08406,941.018283,941.018283,0.0,419.04339300000004,521.97489,False
SOL0000004400,SO00001442,1,SKU0000013,3.0,398.55,15.0,Backordered,True,True,True,1195.65,179.3475,1016.3025000000001,CUST000028,2026-01-08,2026-01-13,Phone,Cancelled,Normal,MXN,WH0004,Grocery,Pantry,Solace,SUP00016,203.47,29.192,2026-01-08,0.067449,68.5485873225,80.64539685,12.0968095275,41.17154409,27.3770432325,False
SOL0000004401,SO00001443,1,SKU0000375,50.0,24.39,0.0,Open,True,True,True,1219.5,0.0,1219.5,CUST000248,2026-04-01,2026-04-07,EDI,Booked,Critical,USD,WH0010,Home,Lighting,Aster,SUP00090,79.59,44.289,2026-04-01,1.0,1219.5,1219.5,0.0,3979.5,-2760.0,False
SOL0000004402,SO00001443,2,SKU0000353,5.0,167.34,0.0,Open,True,True,True,836.7,0.0,836.7,CUST000248,2026-04-01,2026-04-07,EDI,Booked,Critical,USD,WH0010,Apparel,Basics,Everpeak,SUP00024,74.7,59.507,2026-04-01,1.0,836.7,836.7,0.0,373.5,463.20000000000005,False
SOL0000004405,SO00001445,1,SKU0000236,25.0,174.63,0.0,Cancelled,True,True,True,4365.75,0.0,4365.75,CUST000027,2026-04-04,2026-04-15,EDI,Partially Shipped,Critical,USD,WH0012,Electronics,Audio,Solace,SUP00098,88.7,68.558,2026-04-04,1.0,4365.75,4365.75,0.0,2217.5,2148.25,False
SOL0000004406,SO00001445,2,SKU0000379,1.0,247.11,25.0,Shipped,True,True,True,247.11,61.7775,185.3325,CUST000027,2026-04-04,2026-04-15,EDI,Partially Shipped,Critical,USD,WH0012,Home,Furniture,Everpeak,SUP00005,90.79,35.815,2026-04-04,1.0,185.3325,247.11,61.7775,90.79,94.5425,False
SOL0000004407,SO00001445,3,SKU0000257,50.0,24.19,15.0,Open,True,True,True,1209.5,181.42499999999998,1028.075,CUST000027,2026-04-04,2026-04-15,EDI,Partially Shipped,Critical,USD,WH0012,Office,Organization,Aster,SUP00080,10.81,66.994,2026-04-04,1.0,1028.075,1209.5,181.42499999999998,540.5,487.57500000000005,False
SOL0000004408,SO00001446,1,SKU0000306,10.0,291.95,25.0,Cancelled,True,True,True,2919.5,729.875,2189.625,CUST000259,2026-03-30,2026-04-12,Marketplace,Partially Shipped,Critical,MXN,WH0011,Health,Personal Care,Aster,SUP00008,154.34,26.993,2026-03-30,0.062333,136.48589512499998,181.9811935,45.495298375,96.2047522,40.28114292499998,False
SOL0000004409,SO00001446,2,SKU0000056,15.0,569.64,25.0,Open,True,True,True,8544.6,2136.15,6408.450000000001,CUST000259,2026-03-30,2026-04-12,Marketplace,Partially Shipped,Critical,MXN,WH0011,Electronics,Accessories,Everpeak,SUP00069,,26.943,2026-03-30,0.062333,399.45791385000007,532.6105518,133.15263795,0.0,399.45791385000007,False
SOL0000004410,SO00001446,3,SKU0000444,5.0,421.62,10.0,Open,True,True,True,2108.1,210.81,1897.29,CUST000259,2026-03-30,2026-04-12,Marketplace,Partially Shipped,Critical,MXN,WH0011,Health,Medical Supplies,Everpeak,SUP00104,234.25,49.022,2026-03-30,0.062333,118.26377757,131.4041973,13.14041973,73.00752625,45.256251320000004,False
SOL0000004411,SO00001447,1,SKU0000206,1.0,104.49,15.0,Open,True,True,True,104.49,15.673499999999999,88.81649999999999,CUST000354,2026-01-08,2026-01-27,Marketplace,Shipped,Normal,MXN,WH0006,Health,Medical Supplies,Solace,SUP00086,51.47,73.949,2026-01-08,0.067449,5.990584108499999,7.047746009999999,1.0571619014999998,3.47160003,2.5189840784999995,False
SOL0000004412,SO00001447,2,SKU0000619,1.0,554.91,0.0,Shipped,True,True,True,554.91,0.0,554.91,CUST000354,2026-01-08,2026-01-27,Marketplace,Shipped,Normal,MXN,WH0006,Apparel,Outerwear,Cobalt,SUP00063,285.44,0.867,2026-01-08,0.067449,37.428124589999996,37.428124589999996,0.0,19.252642559999998,18.175482029999998,False
SOL0000004415,SO00001449,1,SKU0000096,10.0,560.26,0.0,Open,True,True,True,5602.6,0.0,5602.6,CUST000430,2026-05-18,2026-05-25,EDI,Created,Normal,EUR,WH0005,Home,Storage,Everpeak,SUP00009,289.25,52.547,2026-05-18,1.076378,6030.515382800001,6030.515382800001,0.0,3113.423365,2917.092017800001,False
SOL0000004417,SO00001449,3,SKU0000516,15.0,130.86,15.0,Open,True,True,True,1962.9,294.435,1668.4650000000001,CUST000430,2026-05-18,2026-05-25,EDI,Created,Normal,EUR,WH0005,Apparel,Fitness,Everpeak,SUP00017,82.03,41.604,2026-05-18,1.076378,1795.8990197700002,2112.8223762000002,316.92335643,1324.4293101,471.46970967000016,False
SOL0000004418,SO00001449,4,SKU0000156,50.0,356.74,0.0,Open,True,True,True,17837.0,0.0,17837.0,CUST000430,2026-05-18,2026-05-25,EDI,Created,Normal,EUR,WH0005,Home,Storage,Cobalt,SUP00072,203.01,60.298,2026-05-18,1.076378,19199.354386000003,19199.354386000003,0.0,10925.774889,8273.579497000002,False
SOL0000004421,SO00001451,1,SKU0000452,25.0,117.35,25.0,Shipped,True,True,True,2933.75,733.4375,2200.3125,CUST000069,2026-04-27,2026-05-11,Marketplace,Shipped,High,USD,WH0014,Apparel,Footwear,Northline,SUP00052,47.74,1.447,2026-04-27,1.0,2200.3125,2933.75,733.4375,1193.5,1006.8125,False
SOL0000004422,SO00001451,2,SKU0000158,50.0,154.26,0.0,Cancelled,True,True,True,7713.0,0.0,7713.0,CUST000069,2026-04-27,2026-05-11,Marketplace,Shipped,High,USD,WH0014,Apparel,Basics,Solace,SUP00065,82.91,43.617,2026-04-27,1.0,7713.0,7713.0,0.0,4145.5,3567.5,False
SOL0000004423,SO00001451,3,SKU0000225,3.0,252.02,0.0,Open,True,True,True,756.0600000000001,0.0,756.0600000000001,CUST000069,2026-04-27,2026-05-11,Marketplace,Shipped,High,USD,WH0014,Grocery,Beverage,Nimbus,SUP00092,181.19,73.3,2026-04-27,1.0,756.0600000000001,756.0600000000001,0.0,543.5699999999999,212.49000000000012,False
SOL0000004424,SO00001451,4,SKU0000494,25.0,249.96,15.0,Cancelled,True,True,True,6249.0,937.3499999999999,5311.65,CUST000069,2026-04-27,2026-05-11,Marketplace,Shipped,High,USD,WH0014,Electronics,Smart Home,Aster,SUP00048,101.23,20.969,2026-04-27,1.0,5311.65,6249.0,937.3499999999999,2530.75,2780.8999999999996,False
SOL0000004425,SO00001451,5,SKU0000202,50.0,113.77,0.0,Cancelled,True,True,True,5688.5,0.0,5688.5,CUST000069,2026-04-27,2026-05-11,Marketplace,Shipped,High,USD,WH0014,Home,Lighting,Solace,SUP00042,51.89,35.272,2026-04-27,1.0,5688.5,5688.5,0.0,2594.5,3094.0,False
SOL0000004432,SO00001454,1,SKU0000047,5.0,132.92,25.0,Allocated,True,True,True,664.5999999999999,166.14999999999998,498.44999999999993,CUST000286,2026-01-10,2026-01-30,B2B Portal,Shipped,Critical,EUR,WH0024,Electronics,Accessories,Northline,SUP00049,62.67,22.666,2026-01-10,1.076941,536.8012414499999,715.7349885999998,178.93374714999996,337.45946235,199.34177909999988,False
SOL0000004434,SO00001456,1,SKU0000611,2.0,482.95,0.0,Open,True,True,True,965.9,0.0,965.9,CUST000279,2026-02-28,2026-03-20,Phone,Cancelled,Normal,USD,WH0004,Electronics,Accessories,Aster,SUP00031,185.61,60.629,2026-02-28,1.0,965.9,965.9,0.0,371.22,594.68,False
SOL0000004440,SO00001458,1,SKU0000370,10.0,434.15,2.5,Allocated,True,True,True,4341.5,108.53750000000001,4232.9625,CUST000086,2026-05-07,2026-05-10,Phone,Cancelled,Low,MXN,WH0013,Electronics,Accessories,Nimbus,SUP00077,232.97,3.466,2026-05-07,0.054437,230.42977961249997,236.3382355,5.908455887500001,126.82187889999999,103.60790071249998,False
SOL0000004441,SO00001458,2,SKU0000420,3.0,278.23,0.0,Backordered,True,True,True,834.69,0.0,834.69,CUST000086,2026-05-07,2026-05-10,Phone,Cancelled,Low,MXN,WH0013,Home,Storage,Cobalt,SUP00073,158.76,46.953,2026-05-07,0.054437,45.438019530000005,45.438019530000005,0.0,25.92725436,19.510765170000006,False
SOL0000004442,SO00001458,3,SKU0000433,3.0,57.04,10.0,Cancelled,True,True,True,171.12,17.112000000000002,154.008,CUST000086,2026-05-07,2026-05-10,Phone,Cancelled,Low,MXN,WH0013,Office,Stationery,Northline,SUP00040,33.64,7.25,2026-05-07,0.054437,8.383733496,9.31525944,0.9315259440000001,5.49378204,2.8899514559999995,False
SOL0000004443,SO00001458,4,SKU0000426,10.0,7.96,0.0,Cancelled,True,True,True,79.6,0.0,79.6,CUST000086,2026-05-07,2026-05-10,Phone,Cancelled,Low,MXN,WH0013,Home,Storage,Everpeak,SUP00019,3.77,51.221,2026-05-07,0.054437,4.3331852,4.3331852,0.0,2.0522749,2.2809103,False
SOL0000004444,SO00001458,5,SKU0000188,15.0,182.26,10.0,Shipped,True,True,True,2733.8999999999996,273.39,2460.5099999999998,CUST000086,2026-05-07,2026-05-10,Phone,Cancelled,Low,MXN,WH0013,Home,Kitchen,Nimbus,SUP00062,70.74,17.483,2026-05-07,0.054437,133.94278286999997,148.82531429999997,14.882531429999998,57.763100699999995,76.17968216999998,False
SOL0000004445,SO00001459,1,SKU0000187,50.0,482.07,0.0,Backordered,True,True,True,24103.5,0.0,24103.5,CUST000055,2026-02-27,2026-03-04,EDI,Partially Shipped,Low,USD,WH0007,Apparel,Footwear,Everpeak,SUP00060,214.53,39.258,2026-02-27,1.0,24103.5,24103.5,0.0,10726.5,13377.0,False
SOL0000004446,SO00001460,1,SKU0000547,10.0,7.71,5.0,Open,True,True,True,77.1,3.855,73.24499999999999,CUST000411,2026-05-07,2026-05-27,Phone,Partially Shipped,High,EUR,WH0004,Office,Desk Setup,Aster,SUP00053,3.65,59.268,2026-05-07,1.083698,79.37546001,83.5531158,4.17765579,39.554977,39.82048301,False
SOL0000004447,SO00001460,2,SKU0000429,10.0,126.74,2.5,Open,True,True,True,1267.3999999999999,31.685,1235.715,CUST000411,2026-05-07,2026-05-27,Phone,Partially Shipped,High,EUR,WH0004,Grocery,Snack,Northline,SUP00028,99.71,67.017,2026-05-07,1.083698,1339.14187407,1373.4788452,34.33697113,1080.5552758,258.5865982700002,False
SOL0000004448,SO00001461,1,SKU0000517,1.0,128.22,25.0,Shipped,True,True,True,128.22,32.055,96.16499999999999,CUST000189,2026-03-17,2026-04-05,B2B Portal,Booked,High,USD,WH0022,Apparel,Outerwear,Aster,SUP00041,63.69,17.746,2026-03-17,1.0,96.16499999999999,128.22,32.055,63.69,32.474999999999994,False
SOL0000004449,SO00001461,2,SKU0000158,1.0,170.5,0.0,Cancelled,True,True,True,170.5,0.0,170.5,CUST000189,2026-03-17,2026-04-05,B2B Portal,Booked,High,USD,WH0022,Apparel,Basics,Solace,SUP00065,82.91,43.617,2026-03-17,1.0,170.5,170.5,0.0,82.91,87.59,False
SOL0000004456,SO00001464,1,SKU0000125,50.0,414.04,5.0,Cancelled,True,True,True,20702.0,1035.1000000000001,19666.9,CUST000393,2026-04-08,2026-04-19,B2B Portal,Shipped,Normal,CAD,WH0007,Office,Stationery,Aster,SUP00111,173.82,19.884,2026-04-08,0.744237,14636.834655300001,15407.194374,770.3597187000001,6468.163767,8168.670888300001,False
SOL0000004457,SO00001464,2,SKU0000036,10.0,25.16,0.0,Open,True,True,True,251.6,0.0,251.6,CUST000393,2026-04-08,2026-04-19,B2B Portal,Shipped,Normal,CAD,WH0007,Office,Printing,Northline,SUP00038,18.54,58.548,2026-04-08,0.744237,187.2500292,187.2500292,0.0,137.98153979999998,49.26848940000002,False
SOL0000004459,SO00001466,1,SKU0000198,5.0,68.63,0.0,Open,True,True,True,343.15,0.0,343.15,CUST000083,2026-01-22,2026-01-29,Retail Store,Cancelled,Normal,USD,WH0020,Office,Organization,Everpeak,SUP00047,36.83,60.189,2026-01-22,1.0,343.15,343.15,0.0,184.14999999999998,159.0,False
SOL0000004460,SO00001466,2,SKU0000372,2.0,419.34,0.0,Open,True,True,True,838.68,0.0,838.68,CUST000083,2026-01-22,2026-01-29,Retail Store,Cancelled,Normal,USD,WH0020,Health,Medical Supplies,Cobalt,SUP_BAD,212.91,0.784,2026-01-22,1.0,838.68,838.68,0.0,425.82,412.85999999999996,False
SOL0000004511,SO00001484,1,SKU0000362,3.0,159.56,2.5,Allocated,True,True,True,478.68,11.967,466.713,CUST000134,2026-02-28,2026-03-08,Retail Store,Shipped,High,EUR,WH0009,Home,Storage,Nimbus,SUP00070,76.71,45.844,2026-02-28,1.086437,507.0542715810001,520.0556631600001,13.001391579000002,250.02174681000002,257.03252477100006,False
SOL0000004512,SO00001484,2,SKU0000085,2.0,361.88,15.0,Allocated,True,True,True,723.76,108.564,615.196,CUST000134,2026-02-28,2026-03-08,Retail Store,Shipped,High,EUR,WH0009,Home,Lighting,Nimbus,SUP00050,227.45,47.614,2026-02-28,1.086437,668.3716966520001,786.31964312,117.947946468,494.2201913,174.15150535200007,False
SOL0000004513,SO00001484,3,SKU0000424,25.0,576.37,25.0,Shipped,True,True,True,14409.25,3602.3125,10806.9375,CUST000134,2026-02-28,2026-03-08,Retail Store,Shipped,High,EUR,WH0009,Grocery,Beverage,Everpeak,SUP00086,241.66,61.455,2026-02-28,1.086437,11741.056756687502,15654.742342250001,3913.6855855625004,6563.7091355,5177.347621187501,False
SOL0000004526,SO00001489,1,SKU0000324,25.0,434.84,15.0,Open,True,True,True,10871.0,1630.6499999999999,9240.35,CUST000080,2026-02-11,2026-03-01,Phone,Created,Critical,CAD,WH0020,Electronics,Accessories,Everpeak,SUP00113,289.69,70.414,2026-02-11,0.749363,6924.37639705,8146.325173,1221.9487759499998,5427.07418675,1497.3022103000003,False
SOL0000004529,SO00001489,4,SKU0000305,50.0,63.45,15.0,Open,True,True,True,3172.5,475.875,2696.625,CUST000080,2026-02-11,2026-03-01,Phone,Created,Critical,CAD,WH0020,Grocery,Beverage,Solace,SUP00012,28.77,20.465,2026-02-11,0.749363,2020.750999875,2377.3541175,356.603117625,1077.9586755,942.7923243749999,False
SOL0000004537,SO00001492,1,SKU0000047,50.0,139.57,25.0,Cancelled,True,True,True,6978.5,1744.625,5233.875,CUST000184,2026-05-27,2026-06-14,EDI,Created,Normal,USD,WH0003,Electronics,Accessories,Northline,SUP00049,62.67,22.666,2026-05-27,1.0,5233.875,6978.5,1744.625,3133.5,2100.375,False
SOL0000004538,SO00001492,2,SKU0000077,3.0,149.03,0.0,Cancelled,True,True,True,447.09000000000003,0.0,447.09000000000003,CUST000184,2026-05-27,2026-06-14,EDI,Created,Normal,USD,WH0003,Apparel,Basics,Cobalt,SUP00061,83.37,5.726,2026-05-27,1.0,447.09000000000003,447.09000000000003,0.0,250.11,196.98000000000002,False
SOL0000004539,SO00001492,3,SKU0000649,50.0,306.31,0.0,Backordered,True,True,True,15315.5,0.0,15315.5,CUST000184,2026-05-27,2026-06-14,EDI,Created,Normal,USD,WH0003,Health,Personal Care,Cobalt,SUP00093,127.15,66.734,2026-05-27,1.0,15315.5,15315.5,0.0,6357.5,8958.0,False
SOL0000004548,SO00001495,1,SKU0000346,25.0,396.42,25.0,Allocated,True,True,True,9910.5,2477.625,7432.875,CUST000098,2026-04-13,2026-04-25,Marketplace,Created,Low,USD,WH0007,Apparel,Basics,Cobalt,SUP00114,227.08,32.466,2026-04-13,1.0,7432.875,9910.5,2477.625,5677.0,1755.875,False
SOL0000004549,SO00001495,2,SKU0000463,2.0,329.15,25.0,Shipped,True,True,True,658.3,164.575,493.72499999999997,CUST000098,2026-04-13,2026-04-25,Marketplace,Created,Low,USD,WH0007,Home,Lighting,Cobalt,SUP00072,239.54,17.967,2026-04-13,1.0,493.72499999999997,658.3,164.575,479.08,14.644999999999982,False
SOL0000004550,SO00001495,3,SKU0000030,50.0,390.71,0.0,Allocated,True,True,True,19535.5,0.0,19535.5,CUST000098,2026-04-13,2026-04-25,Marketplace,Created,Low,USD,WH0007,Apparel,Basics,Nimbus,SUP00003,167.95,34.585,2026-04-13,1.0,19535.5,19535.5,0.0,8397.5,11138.0,False
SOL0000004551,SO00001495,4,SKU0000547,2.0,7.71,10.0,Open,True,True,True,15.42,1.542,13.878,CUST000098,2026-04-13,2026-04-25,Marketplace,Created,Low,USD,WH0007,Office,Desk Setup,Aster,SUP00053,3.65,59.268,2026-04-13,1.0,13.878,15.42,1.542,7.3,6.578,False
SOL0000004552,SO00001495,5,SKU0000153,1.0,29.39,0.0,Backordered,True,True,True,29.39,0.0,29.39,CUST000098,2026-04-13,2026-04-25,Marketplace,Created,Low,USD,WH0007,Electronics,Accessories,Cobalt,SUP00016,22.93,56.023,2026-04-13,1.0,29.39,29.39,0.0,22.93,6.460000000000001,False
SOL0000004560,SO00001498,1,SKU0000299,1.0,112.0,15.0,Shipped,True,True,True,112.0,16.8,95.2,CUST000346,2026-01-23,2026-02-05,Marketplace,Partially Shipped,Low,USD,WH0019,Home,Kitchen,Northline,SUP00020,75.55,44.055,2026-01-23,1.0,95.2,112.0,16.8,75.55,19.650000000000006,False
SOL0000004561,SO00001498,2,SKU0000316,1.0,125.58,5.0,Allocated,True,True,True,125.58,6.279,119.301,CUST000346,2026-01-23,2026-02-05,Marketplace,Partially Shipped,Low,USD,WH0019,Apparel,Fitness,Everpeak,SUP00074,103.84,7.816,2026-01-23,1.0,119.301,125.58,6.279,103.84,15.460999999999999,False
SOL0000004562,SO00001498,3,SKU0000504,15.0,126.17,0.0,Open,True,True,True,1892.55,0.0,1892.55,CUST000346,2026-01-23,2026-02-05,Marketplace,Partially Shipped,Low,USD,WH0019,Apparel,Fitness,Northline,SUP00019,93.71,1.513,2026-01-23,1.0,1892.55,1892.55,0.0,1405.6499999999999,486.9000000000001,False
SOL0000004563,SO00001498,4,SKU0000366,1.0,127.07,0.0,Shipped,True,True,True,127.07,0.0,127.07,CUST000346,2026-01-23,2026-02-05,Marketplace,Partially Shipped,Low,USD,WH0019,Health,Medical Supplies,Nimbus,SUP00078,91.53,61.924,2026-01-23,1.0,127.07,127.07,0.0,91.53,35.53999999999999,False
SOL0000004564,SO00001498,5,SKU0000202,15.0,108.08,0.0,Cancelled,True,True,True,1621.2,0.0,1621.2,CUST000346,2026-01-23,2026-02-05,Marketplace,Partially Shipped,Low,USD,WH0019,Home,Lighting,Solace,SUP00042,51.89,35.272,2026-01-23,1.0,1621.2,1621.2,0.0,778.35,842.85,False
SOL0000004583,SO00001505,1,SKU0000470,25.0,216.56,5.0,Open,True,True,True,5414.0,270.7,5143.3,CUST000323,2026-01-17,2026-01-26,Phone,Created,Normal,USD,WH0021,Health,Pharmacy,Everpeak,SUP00032,111.12,38.062,2026-01-17,1.0,5143.3,5414.0,270.7,2778.0,2365.3,False
SOL0000004584,SO00001505,2,SKU0000154,10.0,470.48,5.0,Open,True,True,True,4704.8,235.24,4469.56,CUST000323,2026-01-17,2026-01-26,Phone,Created,Normal,USD,WH0021,Grocery,Pantry,Nimbus,SUP00020,285.85,24.211,2026-01-17,1.0,4469.56,4704.8,235.24,2858.5,1611.0600000000004,False
SOL0000004585,SO00001505,3,SKU0000244,5.0,136.79,0.0,Open,True,True,True,683.9499999999999,0.0,683.9499999999999,CUST000323,2026-01-17,2026-01-26,Phone,Created,Normal,USD,WH0021,Health,Medical Supplies,Cobalt,SUP00074,61.2,21.222,2026-01-17,1.0,683.9499999999999,683.9499999999999,0.0,306.0,377.94999999999993,False
SOL0000004586,SO00001505,4,SKU0000413,2.0,392.22,5.0,Allocated,True,True,True,784.44,39.22200000000001,745.2180000000001,CUST000323,2026-01-17,2026-01-26,Phone,Created,Normal,USD,WH0021,Electronics,Audio,Cobalt,SUP00019,215.0,27.091,2026-01-17,1.0,745.2180000000001,784.44,39.22200000000001,430.0,315.2180000000001,False
SOL0000004608,SO00001515,1,SKU0000605,50.0,152.98,10.0,Cancelled,True,True,True,7648.999999999999,764.9,6884.099999999999,CUST000149,2026-05-13,2026-05-28,Retail Store,Cancelled,Normal,USD,WH0004,Grocery,Frozen,Nimbus,SUP00036,76.45,65.024,2026-05-13,1.0,6884.099999999999,7648.999999999999,764.9,3822.5,3061.5999999999995,False
SOL0000004610,SO00001515,3,SKU0000577,10.0,507.42,25.0,Cancelled,True,True,True,5074.2,1268.55,3805.6499999999996,CUST000149,2026-05-13,2026-05-28,Retail Store,Cancelled,Normal,USD,WH0004,Grocery,Pantry,Northline,SUP00120,233.83,22.443,2026-05-13,1.0,3805.6499999999996,5074.2,1268.55,2338.3,1467.3499999999995,False
SOL0000004611,SO00001515,4,SKU0000560,3.0,196.55,0.0,Allocated,True,True,True,589.6500000000001,0.0,589.6500000000001,CUST000149,2026-05-13,2026-05-28,Retail Store,Cancelled,Normal,USD,WH0004,Office,Stationery,Aster,SUP00085,129.95,58.142,2026-05-13,1.0,589.6500000000001,589.6500000000001,0.0,389.84999999999997,199.80000000000013,False
SOL0000004614,SO00001517,1,SKU0000581,25.0,43.09,0.0,Allocated,True,True,True,1077.25,0.0,1077.25,CUST000026,2026-01-13,2026-01-18,Marketplace,Cancelled,High,MXN,WH0016,Office,Organization,Cobalt,SUP00031,24.6,56.387,2026-01-13,0.053839,57.998062749999995,57.998062749999995,0.0,33.110985,24.887077749999996,False
SOL0000004617,SO00001519,1,SKU0000498,3.0,527.33,0.0,Shipped,True,True,True,1581.9900000000002,0.0,1581.9900000000002,CUST000107,2026-05-11,2026-05-19,B2B Portal,Shipped,Normal,CAD,WH0008,Electronics,Accessories,Everpeak,SUP00025,295.03,44.939,2026-05-11,0.741924,1173.7163487600003,1173.7163487600003,0.0,656.66951316,517.0468356000003,False
SOL0000004618,SO00001519,2,SKU0000494,50.0,224.96,2.5,Shipped,True,True,True,11248.0,281.2,10966.8,CUST000107,2026-05-11,2026-05-19,B2B Portal,Shipped,Normal,CAD,WH0008,Electronics,Smart Home,Aster,SUP00048,101.23,20.969,2026-05-11,0.741924,8136.5321232,8345.161152,208.6290288,3755.2483260000004,4381.2837972,False
SOL0000004619,SO00001519,3,SKU0000499,10.0,26.58,0.0,Cancelled,True,True,True,265.79999999999995,0.0,265.79999999999995,CUST000107,2026-05-11,2026-05-19,B2B Portal,Shipped,Normal,CAD,WH0008,Health,Wellness,Northline,SUP00023,13.64,69.047,2026-05-11,0.741924,197.20339919999998,197.20339919999998,0.0,101.1984336,96.00496559999998,False
SOL0000004620,SO00001519,4,SKU0000220,3.0,332.54,5.0,Backordered,True,True,True,997.6200000000001,49.88100000000001,947.7390000000001,CUST000107,2026-05-11,2026-05-19,B2B Portal,Shipped,Normal,CAD,WH0008,Electronics,Accessories,Northline,SUP00087,259.0,50.897,2026-05-11,0.741924,703.1503098360001,740.1582208800002,37.007911044000004,576.474948,126.67536183600009,False
SOL0000004621,SO00001519,5,SKU0000653,10.0,94.21,5.0,Backordered,True,True,True,942.0999999999999,47.105,894.9949999999999,CUST000107,2026-05-11,2026-05-19,B2B Portal,Shipped,Normal,CAD,WH0008,Office,Organization,Northline,SUP00083,55.07,57.204,2026-05-11,0.741924,664.01827038,698.9666004,34.94833002,408.57754680000005,255.44072357999994,False
SOL0000004633,SO00001523,1,SKU0000129,1.0,65.12,25.0,Allocated,True,True,True,65.12,16.28,48.84,CUST000140,2026-03-05,2026-03-17,Phone,Partially Shipped,Normal,USD,WH0015,Apparel,Outerwear,Aster,SUP00031,27.24,35.978,2026-03-05,1.0,48.84,65.12,16.28,27.24,21.600000000000005,False
SOL0000004634,SO00001523,2,SKU0000260,10.0,529.52,5.0,Backordered,True,True,True,5295.2,264.76,5030.44,CUST000140,2026-03-05,2026-03-17,Phone,Partially Shipped,Normal,USD,WH0015,Grocery,Frozen,Aster,SUP00101,274.16,63.356,2026-03-05,1.0,5030.44,5295.2,264.76,2741.6000000000004,2288.8399999999992,False
SOL0000004635,SO00001524,1,SKU0000570,1.0,576.19,0.0,Allocated,True,True,True,576.19,0.0,576.19,CUST000181,2026-05-23,2026-06-08,B2B Portal,Partially Shipped,Normal,CAD,WH0018,Grocery,Frozen,Everpeak,SUP00101,289.41,71.155,2026-05-23,0.735643,423.87014017000007,423.87014017000007,0.0,212.90244063000003,210.96769954000004,False
