receipt_line_id,receipt_id,po_line_id,product_id,received_qty,rejected_qty,damage_reason,valid_received_qty,po_id,warehouse_id,receipt_date,receipt_status,inspection_status,ordered_qty,unit_cost,fill_rate,rejected_rate
RCL0000000484,RCV00000264,POL0000000915,SKU0000024,1000.0,0.0,Incorrect item,True,PO00000357,WH0021,,Partial,Pending,1000.0,222.57,1.0,0.0
RCL0000000485,RCV00000265,POL0000001119,SKU0000593,50.0,0.0,,True,PO00000440,WH0014,,Rejected,Failed,50.0,197.98,1.0,0.0
RCL0000000486,RCV00000266,POL0000000314,SKU0000505,375.0,1.0,Incorrect item,True,PO00000123,WH0005,,Received,Passed,500.0,147.45,0.75,0.0026666666666666666
RCL0000000487,RCV00000267,POL0000001512,SKU0000659,375.0,1.0,Damaged packaging,True,PO00000593,WH0020,2026-03-07,Received,Passed,500.0,217.93,0.75,0.0026666666666666666
RCL0000000489,RCV00000268,POL0000001721,SKU0000519,100.0,2.0,Incorrect item,True,PO00000678,WH0019,2026-02-04,Partial,Failed,100.0,22.46,1.0,0.02
RCL0000000491,RCV00000269,POL0000000801,SKU0000568,250.0,0.0,Incorrect item,True,PO00000314,WH0015,2026-06-16,Received,Passed,500.0,4.53,0.5,0.0
RCL0000000492,RCV00000269,POL0000000800,SKU0000240,1100.0,0.0,Incorrect item,True,PO00000314,WH0015,2026-06-16,Received,Passed,1000.0,276.39,1.1,0.0
RCL0000000494,RCV00000270,POL0000000046,SKU0000545,37.0,0.0,Damaged packaging,True,PO00000017,WH0008,,Received,Pending,50.0,192.63,0.74,0.0
RCL0000000495,RCV00000270,POL0000000047,SKU0000594,500.0,1.0,Incorrect item,True,PO00000017,WH0008,,Received,Pending,500.0,102.78,1.0,0.002
RCL0000000498,RCV00000271,POL0000000750,SKU0000039,1100.0,2.0,Incorrect item,True,PO00000295,WH0007,,Received,Passed,1000.0,186.43,1.1,0.0018181818181818182
RCL0000000499,RCV00000272,POL0000001379,SKU0000606,187.0,0.0,Temperature breach,True,PO00000543,WH0002,,Partial,Pending,250.0,100.02,0.748,0.0
RCL0000000501,RCV00000273,POL0000000223,SKU0000405,500.0,0.0,Damaged packaging,True,PO00000082,WH0023,,Received,Failed,500.0,42.44,1.0,0.0
RCL0000000502,RCV00000273,POL0000000222,SKU0000535,375.0,0.0,,True,PO00000082,WH0023,,Received,Failed,500.0,241.29,0.75,0.0
RCL0000000503,RCV00000273,POL0000000224,SKU0000558,250.0,2.0,Temperature breach,True,PO00000082,WH0023,,Received,Failed,500.0,68.72,0.5,0.008
RCL0000000505,RCV00000274,POL0000001229,SKU0000590,1000.0,2.0,Temperature breach,True,PO00000485,WH0008,,Received,Failed,1000.0,131.36,1.0,0.002
RCL0000000507,RCV00000275,POL0000001025,SKU0000392,500.0,0.0,Damaged packaging,True,PO00000401,WH0002,2026-02-02,Partial,Pending,1000.0,57.28,0.5,0.0
RCL0000000508,RCV00000276,POL0000001189,SKU0000438,275.0,0.0,,True,PO00000468,WH0010,,Received,Passed,250.0,133.72,1.1,0.0
RCL0000000509,RCV00000277,POL0000001224,SKU0000159,100.0,0.0,Damaged packaging,True,PO00000483,WH0025,,Received,Passed,100.0,49.49,1.0,0.0
RCL0000000510,RCV00000278,POL0000001597,SKU0000307,250.0,0.0,,True,PO00000627,WH0010,,Received,Passed,250.0,291.55,1.0,0.0
RCL0000000511,RCV00000279,POL0000001916,SKU0000421,50.0,0.0,,True,PO00000762,WH0003,,Received,Pending,50.0,232.75,1.0,0.0
RCL0000000513,RCV00000281,POL0000000473,SKU0000509,100.0,2.0,Temperature breach,True,PO00000186,WH0002,,Received,Pending,100.0,172.71,1.0,0.02
RCL0000000514,RCV00000282,POL0000000277,SKU0000232,50.0,0.0,Incorrect item,True,PO00000107,WH0005,,Received,Passed,100.0,45.32,0.5,0.0
RCL0000000516,RCV00000283,POL0000001257,SKU0000303,500.0,0.0,Incorrect item,True,PO00000497,WH0007,2026-04-05,Partial,Failed,1000.0,25.44,0.5,0.0
RCL0000000517,RCV00000283,POL0000001259,SKU0000482,55.0,0.0,,True,PO00000497,WH0007,2026-04-05,Partial,Failed,50.0,146.9,1.1,0.0
RCL0000000519,RCV00000283,POL0000001258,SKU0000270,187.0,1.0,Damaged packaging,True,PO00000497,WH0007,2026-04-05,Partial,Failed,250.0,30.68,0.748,0.0053475935828877
RCL0000000520,RCV00000284,POL0000001698,SKU0000458,55.0,0.0,,True,PO00000670,WH0024,,Rejected,Passed,50.0,175.67,1.1,0.0
RCL0000000522,RCV00000284,POL0000001701,SKU0000265,500.0,0.0,Incorrect item,True,PO00000670,WH0024,,Rejected,Passed,500.0,229.09,1.0,0.0
RCL0000000523,RCV00000284,POL0000001700,SKU0000032,25.0,1.0,Incorrect item,True,PO00000670,WH0024,,Rejected,Passed,50.0,111.82,0.5,0.04
RCL0000000524,RCV00000285,POL0000001616,SKU0000024,250.0,5.0,Damaged packaging,True,PO00000635,WH0019,2026-03-15,Received,Passed,250.0,222.57,1.0,0.02
RCL0000000525,RCV00000285,POL0000001615,SKU0000456,50.0,0.0,Damaged packaging,True,PO00000635,WH0019,2026-03-15,Received,Passed,100.0,294.63,0.5,0.0
RCL0000000526,RCV00000285,POL0000001617,SKU0000587,37.0,1.0,Damaged packaging,True,PO00000635,WH0019,2026-03-15,Received,Passed,50.0,175.49,0.74,0.02702702702702703
RCL0000000527,RCV00000286,POL0000001457,SKU0000411,110.0,5.0,Temperature breach,True,PO00000575,WH0004,,Rejected,Pending,100.0,164.32,1.1,0.045454545454545456
RCL0000000528,RCV00000287,POL0000000271,SKU0000332,37.0,5.0,Incorrect item,True,PO00000102,WH0020,,Received,Failed,50.0,261.39,0.74,0.13513513513513514
RCL0000000530,RCV00000287,POL0000000270,SKU0000384,50.0,0.0,Incorrect item,True,PO00000102,WH0020,,Received,Failed,50.0,289.4,1.0,0.0
RCL0000000531,RCV00000287,POL0000000269,SKU0000164,500.0,0.0,Damaged packaging,True,PO00000102,WH0020,,Received,Failed,1000.0,148.94,0.5,0.0
RCL0000000532,RCV00000288,POL0000001309,SKU0000003,50.0,5.0,,True,PO00000514,WH0012,2026-03-18,Received,Pending,50.0,65.98,1.0,0.1
RCL0000000533,RCV00000288,POL0000001308,SKU0000227,100.0,0.0,Damaged packaging,True,PO00000514,WH0012,2026-03-18,Received,Pending,100.0,248.23,1.0,0.0
RCL0000000534,RCV00000289,POL0000000491,SKU0000373,50.0,0.0,Incorrect item,True,PO00000194,WH0023,,Received,Passed,50.0,233.11,1.0,0.0
RCL0000000537,RCV00000289,POL0000000492,SKU0000377,50.0,5.0,Damaged packaging,True,PO00000194,WH0023,,Received,Passed,50.0,179.97,1.0,0.1
RCL0000000538,RCV00000290,POL0000001114,SKU0000224,500.0,1.0,Damaged packaging,True,PO00000437,WH0012,,Received,Passed,1000.0,164.88,0.5,0.002
RCL0000000539,RCV00000290,POL0000001113,SKU0000558,37.0,0.0,Damaged packaging,True,PO00000437,WH0012,,Received,Passed,50.0,68.72,0.74,0.0
RCL0000000541,RCV00000292,POL0000001483,SKU0000488,50.0,1.0,Damaged packaging,True,PO00000583,WH0015,,Received,Passed,100.0,159.38,0.5,0.02
RCL0000000542,RCV00000292,POL0000001482,SKU0000615,375.0,0.0,Temperature breach,True,PO00000583,WH0015,,Received,Passed,500.0,282.28,0.75,0.0
RCL0000000546,RCV00000293,POL0000000696,SKU0000250,100.0,0.0,Damaged packaging,True,PO00000272,WH0015,2026-05-13,Partial,Pending,100.0,120.44,1.0,0.0
RCL0000000547,RCV00000294,POL0000001893,SKU0000621,187.0,0.0,Damaged packaging,True,PO00000753,WH0007,2026-03-08,Received,Passed,250.0,165.88,0.748,0.0
RCL0000000548,RCV00000294,POL0000001894,SKU0000570,100.0,0.0,Incorrect item,True,PO00000753,WH0007,2026-03-08,Received,Passed,100.0,289.41,1.0,0.0
RCL0000000549,RCV00000295,POL0000000129,SKU0000629,55.0,5.0,,True,PO00000045,WH0011,2026-03-09,Received,Failed,50.0,42.15,1.1,0.09090909090909091
RCL0000000550,RCV00000295,POL0000000127,SKU0000027,37.0,2.0,,True,PO00000045,WH0011,2026-03-09,Received,Failed,50.0,144.08,0.74,0.05405405405405406
RCL0000000551,RCV00000295,POL0000000128,SKU0000103,100.0,0.0,Incorrect item,True,PO00000045,WH0011,2026-03-09,Received,Failed,100.0,265.22,1.0,0.0
RCL0000000552,RCV00000296,POL0000001596,SKU0000187,500.0,0.0,Damaged packaging,True,PO00000626,WH0003,2026-04-15,Received,Pending,500.0,214.53,1.0,0.0
RCL0000000555,RCV00000298,POL0000000604,SKU0000095,37.0,5.0,Incorrect item,True,PO00000240,WH0013,2026-05-19,Received,Passed,50.0,129.07,0.74,0.13513513513513514
RCL0000000556,RCV00000298,POL0000000605,SKU0000055,500.0,1.0,Temperature breach,True,PO00000240,WH0013,2026-05-19,Received,Passed,500.0,200.83,1.0,0.002
RCL0000000558,RCV00000299,POL0000001017,SKU0000390,100.0,0.0,Incorrect item,True,PO00000397,WH0009,2026-01-11,Received,Passed,100.0,188.0,1.0,0.0
RCL0000000561,RCV00000302,POL0000000543,SKU0000188,550.0,0.0,,True,PO00000215,WH0007,2026-04-17,Partial,Passed,500.0,70.74,1.1,0.0
RCL0000000562,RCV00000303,POL0000000676,SKU0000499,55.0,0.0,,True,PO00000265,WH0025,2026-02-25,Partial,Passed,50.0,13.64,1.1,0.0
RCL0000000563,RCV00000304,POL0000001600,SKU0000417,25.0,1.0,Incorrect item,True,PO00000629,WH0012,2026-04-21,Received,Pending,50.0,107.86,0.5,0.04
RCL0000000564,RCV00000304,POL0000001601,SKU0000550,100.0,2.0,Temperature breach,True,PO00000629,WH0012,2026-04-21,Received,Pending,100.0,79.0,1.0,0.02
RCL0000000566,RCV00000306,POL0000000936,SKU0000195,75.0,0.0,Temperature breach,True,PO00000368,WH0016,,Received,Passed,100.0,140.49,0.75,0.0
RCL0000000567,RCV00000306,POL0000000935,SKU0000248,1000.0,0.0,Damaged packaging,True,PO00000368,WH0016,,Received,Passed,1000.0,76.11,1.0,0.0
RCL0000000569,RCV00000308,POL0000000132,SKU0000675,125.0,5.0,Temperature breach,True,PO00000048,WH0017,2026-01-30,Rejected,Passed,250.0,38.43,0.5,0.04
RCL0000000571,RCV00000310,POL0000000866,SKU0000312,100.0,0.0,Damaged packaging,True,PO00000337,WH0004,2026-05-19,Rejected,Passed,100.0,102.23,1.0,0.0
RCL0000000572,RCV00000310,POL0000000865,SKU0000079,550.0,0.0,Damaged packaging,True,PO00000337,WH0004,2026-05-19,Rejected,Passed,500.0,175.49,1.1,0.0
RCL0000000573,RCV00000310,POL0000000864,SKU0000526,50.0,5.0,,True,PO00000337,WH0004,2026-05-19,Rejected,Passed,100.0,49.91,0.5,0.1
RCL0000000574,RCV00000311,POL0000000213,SKU0000273,500.0,0.0,,True,PO00000078,WH0013,2026-05-05,Partial,Passed,500.0,103.99,1.0,0.0
RCL0000000575,RCV00000312,POL0000001717,SKU0000614,500.0,1.0,Damaged packaging,True,PO00000677,WH0022,2026-04-14,Rejected,Passed,1000.0,25.52,0.5,0.002
RCL0000000577,RCV00000312,POL0000001718,SKU0000522,50.0,5.0,Damaged packaging,True,PO00000677,WH0022,2026-04-14,Rejected,Passed,50.0,18.75,1.0,0.1
RCL0000000578,RCV00000312,POL0000001720,SKU0000195,500.0,5.0,,True,PO00000677,WH0022,2026-04-14,Rejected,Passed,500.0,140.49,1.0,0.01
RCL0000000579,RCV00000313,POL0000001158,SKU0000199,375.0,0.0,Damaged packaging,True,PO00000457,WH0004,,Partial,Failed,500.0,237.35,0.75,0.0
RCL0000000580,RCV00000314,POL0000001590,SKU0000076,275.0,5.0,,True,PO00000623,WH0022,,Rejected,Passed,250.0,64.98,1.1,0.01818181818181818
RCL0000000582,RCV00000315,POL0000001707,SKU0000247,100.0,0.0,Incorrect item,True,PO00000673,WH0014,,Rejected,Passed,100.0,217.13,1.0,0.0
RCL0000000585,RCV00000316,POL0000000989,SKU0000619,25.0,2.0,,True,PO00000389,WH0022,,Received,Pending,50.0,285.44,0.5,0.08
RCL0000000586,RCV00000316,POL0000000992,SKU0000297,750.0,0.0,Damaged packaging,True,PO00000389,WH0022,,Received,Pending,1000.0,211.04,0.75,0.0
RCL0000000587,RCV00000317,POL0000001961,SKU0000164,187.0,0.0,Temperature breach,True,PO00000784,WH0001,2026-03-09,Received,Pending,250.0,148.94,0.748,0.0
RCL0000000588,RCV00000317,POL0000001960,SKU0000482,50.0,5.0,Temperature breach,True,PO00000784,WH0001,2026-03-09,Received,Pending,50.0,146.9,1.0,0.1
RCL0000000589,RCV00000318,POL0000000174,SKU0000060,100.0,2.0,,True,PO00000063,WH0016,2026-02-14,Partial,Passed,100.0,15.25,1.0,0.02
RCL0000000590,RCV00000319,POL0000001878,SKU0000517,1100.0,5.0,Temperature breach,True,PO00000746,WH0023,2026-05-07,Rejected,Failed,1000.0,63.69,1.1,0.004545454545454545
RCL0000000591,RCV00000319,POL0000001877,SKU0000363,25.0,0.0,Temperature breach,True,PO00000746,WH0023,2026-05-07,Rejected,Failed,50.0,52.31,0.5,0.0
RCL0000000592,RCV00000320,POL0000001507,SKU0000689,55.0,0.0,,True,PO00000591,WH0008,,Received,Passed,50.0,91.62,1.1,0.0
RCL0000000593,RCV00000320,POL0000001508,SKU0000157,275.0,1.0,Temperature breach,True,PO00000591,WH0008,,Received,Passed,250.0,45.16,1.1,0.0036363636363636364
RCL0000000594,RCV00000321,POL0000001568,SKU0000401,55.0,2.0,Damaged packaging,True,PO00000616,WH0024,2026-01-24,Received,Failed,50.0,119.98,1.1,0.03636363636363636
RCL0000000595,RCV00000322,POL0000000797,SKU0000180,250.0,0.0,Incorrect item,True,PO00000312,WH0018,,Partial,Pending,250.0,240.38,1.0,0.0
RCL0000000596,RCV00000323,POL0000001362,SKU0000330,125.0,0.0,Temperature breach,True,PO00000535,WH0005,,Partial,Failed,250.0,238.69,0.5,0.0
RCL0000000597,RCV00000323,POL0000001364,SKU0000220,75.0,0.0,,True,PO00000535,WH0005,,Partial,Failed,100.0,259.0,0.75,0.0
RCL0000000598,RCV00000324,POL0000000583,SKU0000484,275.0,2.0,Temperature breach,True,PO_UNKNOWN,WH0011,2025-12-07,Rejected,Pending,,,,0.007272727272727273
RCL0000000599,RCV00000325,POL0000000934,SKU0000560,550.0,2.0,Temperature breach,True,PO00000367,WH0023,,Received,Passed,500.0,129.95,1.1,0.0036363636363636364
RCL0000000601,RCV00000326,POL0000001244,SKU0000576,275.0,1.0,,True,PO00000490,WH0014,2026-05-24,Received,Failed,250.0,289.95,1.1,0.0036363636363636364
RCL0000000603,RCV00000327,POL0000001196,SKU0000609,25.0,0.0,,True,PO00000471,WH0016,2026-03-16,Rejected,Passed,50.0,212.09,0.5,0.0
RCL0000000604,RCV00000327,POL0000001195,SKU0000653,1100.0,1.0,,True,PO00000471,WH0016,2026-03-16,Rejected,Passed,1000.0,55.07,1.1,0.0009090909090909091
RCL0000000605,RCV00000328,POL0000001599,SKU0000030,37.0,0.0,Temperature breach,True,PO00000628,WH0001,2026-02-10,Received,Pending,50.0,167.95,0.74,0.0
RCL0000000606,RCV00000328,POL0000001598,SKU0000117,110.0,2.0,,True,PO00000628,WH0001,2026-02-10,Received,Pending,100.0,8.84,1.1,0.01818181818181818
RCL0000000607,RCV00000329,POL0000000982,SKU0000311,250.0,0.0,Incorrect item,True,PO00000385,WH0006,,Partial,Passed,500.0,6.88,0.5,0.0
RCL0000000609,RCV00000330,POL0000001417,SKU0000225,125.0,2.0,Incorrect item,True,PO00000560,WH0002,,Received,Failed,250.0,181.19,0.5,0.016
RCL0000000610,RCV00000330,POL0000001416,SKU0000626,250.0,2.0,Incorrect item,True,PO00000560,WH0002,,Received,Failed,500.0,22.25,0.5,0.008
RCL0000000612,RCV00000331,POL0000001494,SKU0000520,100.0,0.0,Temperature breach,True,PO00000586,WH0002,2026-05-07,Rejected,Passed,100.0,125.21,1.0,0.0
RCL0000000613,RCV00000331,POL0000001491,SKU0000185,750.0,0.0,Incorrect item,True,PO00000586,WH0002,2026-05-07,Rejected,Passed,1000.0,134.83,0.75,0.0
RCL0000000615,RCV00000332,POL0000001945,SKU0000348,37.0,0.0,Damaged packaging,True,PO00000776,WH0022,2026-06-06,Partial,Passed,50.0,277.03,0.74,0.0
RCL0000000616,RCV00000332,POL0000001944,SKU0000273,250.0,0.0,Damaged packaging,True,PO00000776,WH0022,2026-06-06,Partial,Passed,250.0,103.99,1.0,0.0
RCL0000000617,RCV00000333,POL0000000735,SKU0000197,1100.0,5.0,Incorrect item,True,PO00000287,WH0010,,Received,Passed,1000.0,81.13,1.1,0.004545454545454545
RCL0000000618,RCV00000333,POL0000000734,SKU0000368,125.0,0.0,Temperature breach,True,PO00000287,WH0010,,Received,Passed,250.0,139.37,0.5,0.0
RCL0000000620,RCV00000334,POL0000000549,SKU0000329,55.0,0.0,Damaged packaging,True,PO00000219,WH0016,2026-03-31,Rejected,Failed,50.0,224.29,1.1,0.0
RCL0000000624,RCV00000335,POL0000001191,SKU0000666,75.0,0.0,Incorrect item,True,PO00000469,WH0016,2026-02-11,Received,Failed,100.0,191.23,0.75,0.0
RCL0000000625,RCV00000336,POL0000001064,SKU0000509,375.0,0.0,Damaged packaging,True,PO00000417,WH0006,2026-03-03,Received,Pending,500.0,172.71,0.75,0.0
RCL0000000627,RCV00000337,POL0000001037,SKU0000122,125.0,1.0,Incorrect item,True,PO00000406,WH0022,2026-05-12,Received,Failed,250.0,100.15,0.5,0.008
RCL0000000628,RCV00000338,POL0000001205,SKU0000685,187.0,0.0,Incorrect item,True,PO00000475,WH0015,,Received,Pending,250.0,278.17,0.748,0.0
RCL0000000629,RCV00000339,POL0000001991,SKU0000222,50.0,1.0,Temperature breach,True,PO00000796,WH0011,2026-01-30,Received,Failed,50.0,5.74,1.0,0.02
RCL0000000630,RCV00000339,POL0000001992,SKU0000071,1100.0,0.0,Incorrect item,True,PO00000796,WH0011,2026-01-30,Received,Failed,1000.0,92.75,1.1,0.0
RCL0000000631,RCV00000339,POL0000001994,SKU0000042,275.0,1.0,Damaged packaging,True,PO00000796,WH0011,2026-01-30,Received,Failed,250.0,55.38,1.1,0.0036363636363636364
RCL0000000632,RCV00000339,POL0000001993,SKU0000375,187.0,0.0,Incorrect item,True,PO00000796,WH0011,2026-01-30,Received,Failed,250.0,79.59,0.748,0.0
RCL0000000635,RCV00000341,POL0000000540,SKU0000136,50.0,2.0,Temperature breach,True,PO00000213,WH0020,2026-03-25,Partial,Passed,50.0,92.53,1.0,0.04
RCL0000000637,RCV00000343,POL0000001118,SKU0000073,550.0,0.0,Incorrect item,True,PO00000439,WH0005,,Received,Passed,500.0,238.16,1.1,0.0
RCL0000000639,RCV00000344,POL0000000153,SKU0000130,50.0,1.0,Damaged packaging,True,PO00000055,WH0016,,Received,Pending,100.0,291.4,0.5,0.02
RCL0000000640,RCV00000345,POL0000001326,SKU0000126,375.0,0.0,Temperature breach,True,PO00000520,WH0016,,Rejected,Passed,500.0,83.39,0.75,0.0
RCL0000000641,RCV00000345,POL0000001327,SKU0000329,37.0,0.0,Incorrect item,True,PO00000520,WH0016,,Rejected,Passed,50.0,224.29,0.74,0.0
RCL0000000643,RCV00000347,POL0000001213,SKU0000565,1100.0,2.0,Incorrect item,True,PO00000479,WH0004,2026-02-18,Received,Pending,1000.0,76.53,1.1,0.0018181818181818182
RCL0000000648,RCV00000350,POL0000001713,SKU0000552,37.0,0.0,Temperature breach,True,PO00000676,WH0003,2026-03-12,Received,Pending,50.0,64.02,0.74,0.0
RCL0000000650,RCV00000350,POL0000001715,SKU0000115,50.0,0.0,Temperature breach,True,PO00000676,WH0003,2026-03-12,Received,Pending,100.0,163.28,0.5,0.0
RCL0000000651,RCV00000351,POL0000000217,SKU0000010,50.0,0.0,Temperature breach,True,PO00000080,WH0005,,Received,Passed,50.0,204.35,1.0,0.0
RCL0000000652,RCV00000351,POL0000000216,SKU0000500,125.0,5.0,,True,PO00000080,WH0005,,Received,Passed,250.0,21.62,0.5,0.04
RCL0000000653,RCV00000352,POL0000001054,SKU0000594,500.0,1.0,Temperature breach,True,PO00000412,WH0011,,Rejected,Passed,500.0,102.78,1.0,0.002
RCL0000000656,RCV00000355,POL0000000468,SKU0000528,55.0,2.0,Incorrect item,True,PO00000184,WH0015,,Received,Passed,50.0,112.12,1.1,0.03636363636363636
RCL0000000658,RCV00000355,POL0000000467,SKU0000174,500.0,0.0,,True,PO00000184,WH0015,,Received,Passed,500.0,290.3,1.0,0.0
RCL0000000659,RCV00000356,POL0000000705,SKU0000477,100.0,0.0,,True,PO00000276,WH0014,,Received,Passed,100.0,57.59,1.0,0.0
RCL0000000660,RCV00000356,POL0000000706,SKU0000347,250.0,5.0,,True,PO00000276,WH0014,,Received,Passed,250.0,41.76,1.0,0.02
RCL0000000661,RCV00000356,POL0000000707,SKU0000164,110.0,0.0,Damaged packaging,True,PO00000276,WH0014,,Received,Passed,100.0,148.94,1.1,0.0
RCL0000000662,RCV00000357,POL0000000090,SKU0000175,25.0,0.0,Damaged packaging,True,PO00000032,WH0001,,Rejected,Passed,50.0,226.42,0.5,0.0
RCL0000000663,RCV00000358,POL0000000126,SKU0000664,750.0,0.0,,True,PO00000044,WH0004,,Received,Pending,1000.0,237.21,0.75,0.0
RCL0000000665,RCV00000360,POL0000001159,SKU0000595,1000.0,0.0,Incorrect item,True,PO00000458,WH0019,2026-04-25,Rejected,Failed,1000.0,192.33,1.0,0.0
RCL0000000666,RCV00000360,POL0000001160,SKU0000441,375.0,0.0,Damaged packaging,True,PO00000458,WH0019,2026-04-25,Rejected,Failed,500.0,216.68,0.75,0.0
RCL0000000669,RCV00000361,POL0000000520,SKU0000318,1000.0,2.0,Incorrect item,True,PO00000206,WH0003,,Partial,Passed,1000.0,275.06,1.0,0.002
RCL0000000671,RCV00000363,POL0000000448,SKU0000554,110.0,2.0,Damaged packaging,True,PO00000175,WH0021,,Rejected,Pending,100.0,197.11,1.1,0.01818181818181818
RCL0000000673,RCV00000363,POL0000000447,SKU0000300,250.0,0.0,Temperature breach,True,PO00000175,WH0021,,Rejected,Pending,250.0,77.77,1.0,0.0
RCL0000000675,RCV00000364,POL0000001496,SKU0000240,500.0,0.0,,True,PO00000587,WH0013,2026-04-27,Received,Passed,500.0,276.39,1.0,0.0
RCL0000000676,RCV00000365,POL0000001473,SKU0000527,750.0,1.0,Damaged packaging,True,PO00000580,WH0021,2026-02-28,Rejected,Passed,1000.0,70.18,0.75,0.0013333333333333333
RCL0000000677,RCV00000366,POL0000000806,SKU0000438,750.0,0.0,,True,PO00000317,WH0003,,Received,Failed,1000.0,133.72,0.75,0.0
RCL0000000678,RCV00000367,POL0000000013,SKU0000321,500.0,5.0,Incorrect item,True,PO00000005,WH0010,2026-01-04,Received,Passed,500.0,128.78,1.0,0.01
RCL0000000679,RCV00000367,POL0000000012,SKU0000071,25.0,2.0,Damaged packaging,True,PO00000005,WH0010,2026-01-04,Received,Passed,50.0,92.75,0.5,0.08
RCL0000000680,RCV00000367,POL0000000014,SKU0000151,1000.0,0.0,Incorrect item,True,PO00000005,WH0010,2026-01-04,Received,Passed,1000.0,236.85,1.0,0.0
RCL0000000681,RCV00000368,POL0000001955,SKU0000351,250.0,0.0,,True,PO00000780,WH0022,,Received,Pending,250.0,254.84,1.0,0.0
RCL0000000682,RCV00000369,POL0000000737,SKU0000626,500.0,1.0,Damaged packaging,True,PO00000288,WH0025,2026-03-09,Received,Pending,500.0,22.25,1.0,0.002
RCL0000000683,RCV00000370,POL0000000287,SKU0000359,250.0,0.0,,True,PO00000112,WH0006,2026-03-24,Received,Passed,500.0,252.6,0.5,0.0
RCL0000000684,RCV00000371,POL0000001548,SKU0000203,125.0,1.0,Incorrect item,True,PO00000608,WH0023,,Rejected,Passed,250.0,72.74,0.5,0.008
RCL0000000685,RCV00000371,POL0000001547,SKU0000542,750.0,0.0,Incorrect item,True,PO00000608,WH0023,,Rejected,Passed,1000.0,237.74,0.75,0.0
RCL0000000686,RCV00000372,POL0000001343,SKU0000229,275.0,0.0,Incorrect item,True,PO00000526,WH0023,2026-04-25,Partial,Pending,250.0,279.32,1.1,0.0
RCL0000000687,RCV00000372,POL0000001345,SKU0000599,500.0,0.0,Incorrect item,True,PO00000526,WH0023,2026-04-25,Partial,Pending,500.0,20.32,1.0,0.0
RCL0000000688,RCV00000372,POL0000001344,SKU0000113,50.0,2.0,,True,PO00000526,WH0023,2026-04-25,Partial,Pending,50.0,122.37,1.0,0.04
RCL0000000689,RCV00000373,POL0000001575,SKU0000420,50.0,5.0,Damaged packaging,True,PO00000619,WH0007,2026-03-14,Rejected,Passed,50.0,158.76,1.0,0.1
RCL0000000690,RCV00000374,POL0000000782,SKU0000075,500.0,0.0,Temperature breach,True,PO00000307,WH0016,,Received,Passed,500.0,21.18,1.0,0.0
RCL0000000691,RCV00000374,POL0000000780,SKU0000352,275.0,0.0,Temperature breach,True,PO00000307,WH0016,,Received,Passed,250.0,76.87,1.1,0.0
RCL0000000692,RCV00000375,POL0000000356,SKU0000279,375.0,2.0,Incorrect item,True,PO00000140,WH0009,,Rejected,Pending,500.0,219.46,0.75,0.005333333333333333
RCL0000000693,RCV00000375,POL0000000357,SKU0000147,1000.0,1.0,,True,PO00000140,WH0009,,Rejected,Pending,1000.0,287.94,1.0,0.001
RCL0000000696,RCV00000377,POL0000000039,SKU0000040,50.0,0.0,Damaged packaging,True,PO00000015,WH0006,2026-02-07,Received,Passed,100.0,287.52,0.5,0.0
RCL0000000697,RCV00000377,POL0000000038,SKU0000420,500.0,0.0,,True,PO00000015,WH0006,2026-02-07,Received,Passed,500.0,158.76,1.0,0.0
RCL0000000702,RCV00000379,POL0000001001,SKU0000464,110.0,0.0,Temperature breach,True,PO00000392,WH0003,,Received,Failed,100.0,103.0,1.1,0.0
RCL0000000703,RCV00000380,POL0000000671,SKU0000275,110.0,1.0,Damaged packaging,True,PO00000263,WH0022,,Partial,Failed,100.0,9.66,1.1,0.00909090909090909
RCL0000000705,RCV00000382,POL0000000478,SKU0000438,125.0,0.0,,True,PO00000188,WH0020,,Received,Pending,250.0,133.72,0.5,0.0
RCL0000000706,RCV00000383,POL0000000601,SKU0000106,50.0,0.0,Temperature breach,True,PO00000239,WH0008,2026-01-18,Rejected,Pending,50.0,71.95,1.0,0.0
RCL0000000707,RCV00000383,POL0000000603,SKU0000669,110.0,2.0,,True,PO00000239,WH0008,2026-01-18,Rejected,Pending,100.0,67.35,1.1,0.01818181818181818
RCL0000000708,RCV00000384,POL0000000273,SKU0000296,500.0,1.0,Temperature breach,True,PO00000104,WH0001,,Received,Passed,500.0,82.35,1.0,0.002
RCL0000000709,RCV00000385,POL0000001246,SKU0000259,37.0,5.0,Incorrect item,True,PO00000491,WH0005,2026-05-27,Partial,Pending,50.0,181.31,0.74,0.13513513513513514
RCL0000000710,RCV00000386,POL0000000890,SKU0000648,50.0,0.0,Incorrect item,True,PO00000347,WH0005,2026-02-03,Received,Pending,50.0,189.22,1.0,0.0
RCL0000000712,RCV00000387,POL0000000680,SKU0000378,1100.0,1.0,Incorrect item,True,PO00000267,WH0018,2025-12-30,Received,Passed,1000.0,170.68,1.1,0.0009090909090909091
RCL0000000713,RCV00000387,POL0000000681,SKU0000237,1000.0,0.0,Incorrect item,True,PO00000267,WH0018,2025-12-30,Received,Passed,1000.0,291.01,1.0,0.0
RCL0000000717,RCV00000390,POL0000001560,SKU0000593,125.0,5.0,Damaged packaging,True,PO00000614,WH0011,2026-01-27,Received,Pending,250.0,197.98,0.5,0.04
