session_id,subscriber_id,cell_id,session_start_ts,session_end_ts,data_mb,avg_downlink_mbps,avg_uplink_mbps,latency_ms,packet_loss_pct,roaming_flag,source_system,session_date,customer_id,plan_id,device_id,home_region,site_id,technology,data_gb,poor_qoe_flag
DATA0000016323,SUB00003190,CELL000098,2026-05-20 05:19:58,2026-05-20 06:43:58,402.391,139.607,33.638,45.674,0.0,False,pgw,2026-05-20,CUST00002437,PLN004,DEV0000073,Southeast,SITE00023,5G NR,0.3929599609375,False
DATA0000016324,SUB00001535,CELL000177,2026-04-03 23:39:39,2026-04-04 02:08:39,39.514,31.225,15.539,21.077,0.2007,False,pgw,2026-04-03,CUST00003975,PLN012,DEV0002212,Northeast,SITE00042,5G NR,0.038587890625,False
DATA0000016325,SUB00003863,CELL000106,2026-04-12 19:10:33,2026-04-12 19:17:33,538.714,170.338,32.029,16.184,1.6519,False,pgw,2026-04-12,CUST00000039,PLN016,DEV0000678,Northeast,SITE00024,5G NR,0.526087890625,False
DATA0000016326,SUB00000058,CELL000214,2026-04-21 14:01:05,2026-04-21 14:22:05,355.242,45.371,18.945,29.442,1.9643,False,pgw,2026-04-21,CUST00000152,PLN011,DEV0000844,Southeast,SITE00050,4G LTE,0.346916015625,False
DATA0000016327,SUB00002220,CELL000206,2026-05-27 08:56:37,2026-05-27 09:13:37,34.191,88.461,15.186,28.217,1.1191,True,pgw,2026-05-27,CUST00002827,PLN010,DEV0000764,Southeast,SITE00048,4G LTE,0.0333896484375,False
DATA0000016328,SUB00004984,CELL000115,2026-04-11 16:33:23,2026-04-11 18:08:23,281.914,80.646,40.611,29.105,0.5518,False,pgw,2026-04-11,CUST00004229,PLN019,DEV0000528,Southeast,SITE00027,5G NR,0.275306640625,False
DATA0000016329,SUB00004176,CELL000109,2026-04-04 13:42:17,2026-04-04 13:45:17,43.872,54.901,37.109,47.645,0.4771,False,pgw,2026-04-04,CUST00000957,PLN018,DEV0001194,Southwest,SITE00025,5G NR,0.04284375,False
DATA0000016330,SUB00003922,CELL000130,2026-05-08 15:34:01,2026-05-08 18:19:01,935.132,111.435,13.45,50.579,1.7712,False,pgw,2026-05-08,CUST00003815,PLN018,DEV0000343,Midwest,SITE00031,4G LTE,0.91321484375,False
DATA0000016331,SUB00001318,CELL000086,2026-05-07 01:20:36,2026-05-07 02:19:36,445.882,92.464,29.272,17.247,0.8013,False,pgw,2026-05-07,CUST00004415,PLN004,DEV0000409,West,SITE00020,4G LTE,0.435431640625,False
DATA0000016332,SUB00000805,CELL000174,2026-05-06 23:38:56,2026-05-07 01:31:56,892.32,198.46,13.631,9.635,1.5102,False,pgw,2026-05-06,CUST00003779,PLN003,DEV0002489,Midwest,SITE00041,4G LTE,0.87140625,False
DATA0000016333,SUB00004209,CELL000091,2026-05-08 02:03:33,2026-05-08 03:09:33,1534.768,47.902,9.27,12.176,2.9721,False,pgw,2026-05-08,CUST00004196,PLN003,DEV0001736,Southeast,SITE00021,5G NR,1.498796875,True
DATA0000016334,SUB00003761,CELL000040,2026-05-05 08:09:55,2026-05-05 10:39:55,179.383,104.642,28.715,47.925,0.0,False,pgw,2026-05-05,CUST00002238,PLN011,DEV0001358,West,SITE00009,5G NR,0.1751787109375,False
DATA0000016335,SUB00003873,CELL000043,2026-04-12 03:48:01,2026-04-12 05:07:01,16.573,149.896,21.114,27.848,1.9234,False,pgw,2026-04-12,CUST00003957,PLN005,DEV0000807,Southwest,SITE00009,5G NR,0.0161845703125,False
DATA0000016336,SUB00001091,CELL000109,2026-04-23 21:21:31,2026-04-23 23:25:31,824.818,110.554,25.271,39.38,0.0525,False,pgw,2026-04-23,CUST00004022,PLN014,DEV0001104,Southeast,SITE00025,5G NR,0.805486328125,False
DATA0000016337,SUB00001285,CELL000112,2026-04-17 06:36:59,2026-04-17 07:16:59,572.853,56.122,30.341,24.924,0.0,False,pgw,2026-04-17,CUST00003803,PLN010,DEV0001148,Southwest,SITE00026,5G NR,0.5594267578125,False
DATA0000016338,SUB00001689,CELL000186,2026-04-11 08:52:41,2026-04-11 09:51:41,198.664,0.1,33.013,36.971,0.772,False,pgw,2026-04-11,CUST00004333,PLN012,DEV0001887,West,SITE00044,5G NR,0.1940078125,False
DATA0000016339,SUB00001711,CELL000239,2026-04-21 22:45:02,2026-04-21 23:43:02,272.28,27.754,33.134,34.695,1.4637,False,pgw,2026-04-21,CUST00003088,PLN010,DEV0000403,Southeast,SITE00056,4G LTE,0.2658984375,False
DATA0000016340,SUB00002308,CELL000037,2026-04-08 03:35:51,2026-04-08 04:20:51,15.065,88.092,14.66,12.237,0.7949,True,pgw,2026-04-08,CUST00000639,PLN014,DEV0000623,West,SITE00008,4G LTE,0.0147119140625,False
DATA0000016341,SUB00004399,CELL000193,2026-04-24 01:19:40,2026-04-24 03:24:40,84.435,141.946,18.944,32.227,0.0,False,pgw,2026-04-24,CUST00004079,PLN014,DEV0001954,Southeast,SITE00046,4G LTE,0.0824560546875,False
DATA0000016342,SUB00003236,CELL000008,2026-04-29 16:33:14,2026-04-29 19:21:14,451.118,153.973,36.867,66.354,0.2078,False,pgw,2026-04-29,CUST00003233,PLN012,DEV0002216,Southeast,SITE00002,4G LTE,0.440544921875,False
DATA0000016343,SUB00000460,CELL000194,2026-05-04 21:23:35,2026-05-04 22:31:35,743.252,95.665,28.731,33.807,0.1965,True,pgw,2026-05-04,CUST00000260,PLN009,DEV0001156,Southwest,SITE00046,5G NR,0.72583203125,False
DATA0000016344,SUB00004086,CELL000113,2026-05-06 03:03:24,2026-05-06 04:00:24,228.953,113.752,18.647,58.339,0.3879,False,pgw,2026-05-06,CUST00000490,PLN001,DEV0001714,Southwest,SITE00026,5G NR,0.2235869140625,False
DATA0000016345,SUB00004023,CELL000144,2026-05-17 10:02:37,2026-05-17 10:44:37,847.079,201.179,17.855,9.141,1.736,False,pgw,2026-05-17,CUST00004056,PLN008,DEV0001924,Southwest,SITE00034,5G NR,0.8272255859375,False
DATA0000016346,SUB00002836,CELL000228,2026-04-29 11:54:28,2026-04-29 12:09:28,27.059,118.482,5.758,36.059,0.0,False,pgw,2026-04-29,CUST00000333,PLN016,DEV0000559,Southeast,SITE00053,5G NR,0.0264248046875,False
DATA0000016347,SUB00001197,CELL000237,2026-04-30 09:20:27,2026-04-30 11:02:27,258.681,70.729,19.548,20.766,1.3474,False,pgw,2026-04-30,CUST00002818,PLN014,DEV0001663,Southwest,SITE00055,4G LTE,0.2526181640625,False
DATA0000016348,SUB00002255,CELL000154,2026-05-06 18:06:46,2026-05-06 20:04:46,107.565,114.601,29.224,23.289,0.0663,False,pgw,2026-05-06,CUST00000602,PLN020,DEV0002451,Southwest,SITE00036,5G NR,0.1050439453125,False
DATA0000016349,SUB00001505,CELL000089,2026-05-21 19:15:26,2026-05-21 19:57:26,1519.365,128.028,22.526,37.308,0.4715,False,pgw,2026-05-21,CUST00001110,PLN010,DEV0000270,West,SITE00020,5G NR,1.4837548828125,False
DATA0000016350,SUB00004826,CELL000070,2026-05-25 05:02:43,2026-05-25 06:56:43,244.467,126.16,34.655,34.553,0.0,False,pgw,2026-05-25,CUST00004313,PLN010,DEV0002435,West,SITE00016,5G NR,0.2387373046875,False
DATA0000016351,SUB00001846,CELL000092,2026-05-14 16:10:56,2026-05-14 18:34:56,266.893,221.288,11.653,31.054,0.0,False,pgw,2026-05-14,CUST00003369,PLN018,DEV0001341,Southeast,SITE00021,5G NR,0.2606376953125,False
DATA0000016352,SUB00004141,CELL000213,2026-05-24 09:10:08,2026-05-24 11:09:08,735.972,122.634,15.879,24.127,0.933,False,pgw,2026-05-24,CUST00000236,PLN018,DEV0000752,Southeast,SITE00050,5G NR,0.71872265625,False
DATA0000016353,SUB00003101,CELL000230,2026-04-27 21:29:13,2026-04-27 22:28:13,148.54,97.743,40.825,41.62,1.5589,False,pgw,2026-04-27,CUST00003111,PLN018,DEV0001897,Midwest,SITE00054,5G NR,0.14505859375,False
DATA0000016354,SUB00003502,CELL000186,2026-05-11 08:05:39,2026-05-11 08:12:39,557.289,64.735,17.156,28.548,1.0473,False,pgw,2026-05-11,CUST00004263,PLN011,DEV0000503,Northeast,SITE00044,5G NR,0.5442275390625,False
DATA0000016355,SUB00004776,CELL000137,2026-05-04 14:03:13,2026-05-04 16:31:13,330.936,92.757,27.164,26.126,1.2459,False,pgw,2026-05-04,CUST00003285,PLN014,DEV0002478,Midwest,SITE00032,5G NR,0.3231796875,False
DATA0000016356,SUB00002659,CELL000107,2026-04-18 08:22:52,2026-04-18 08:41:52,260.856,160.412,18.891,22.413,0.0,False,pgw,2026-04-18,CUST00002519,PLN019,DEV0001972,West,SITE00025,5G NR,0.2547421875,False
DATA0000016357,SUB00000563,CELL000152,2026-04-14 06:57:49,2026-04-14 09:45:49,236.132,161.056,52.073,52.994,1.3308,True,pgw,2026-04-14,CUST00002423,PLN001,DEV0002060,Northeast,SITE00036,5G NR,0.23059765625,False
DATA0000016358,SUB00004468,CELL000026,2026-04-14 05:41:21,2026-04-14 07:22:21,3206.926,74.828,24.69,2.0,0.571,False,pgw,2026-04-14,CUST00003916,PLN006,DEV0001187,Northeast,SITE00006,5G NR,3.131763671875,False
DATA0000016359,SUB00003240,CELL000239,2026-04-08 19:49:11,2026-04-08 21:02:11,414.347,0.1,28.627,27.611,1.6712,False,pgw,2026-04-08,CUST00000752,PLN008,DEV0002384,Southwest,SITE00056,4G LTE,0.4046357421875,False
DATA0000016360,SUB00002768,CELL000151,2026-04-03 04:13:17,2026-04-03 04:41:17,328.461,61.6,17.559,76.667,0.3705,True,pgw,2026-04-03,CUST00002872,PLN015,DEV0000535,Midwest,SITE00036,4G LTE,0.3207626953125,False
DATA0000016361,SUB00002226,CELL000051,2026-04-08 18:56:37,2026-04-08 21:07:37,998.003,123.311,15.618,17.484,1.046,False,pgw,2026-04-08,CUST00004275,PLN009,DEV0000551,West,SITE00011,5G NR,0.9746123046875,False
DATA0000016362,SUB00001853,CELL000195,2026-04-09 15:47:57,2026-04-09 18:21:57,1211.61,90.229,16.277,17.643,0.4989,False,pgw,2026-04-09,CUST00002614,PLN006,DEV0001004,Southeast,SITE00046,4G LTE,1.183212890625,False
DATA0000016363,SUB00003971,CELL000198,2026-04-12 14:40:06,2026-04-12 14:59:06,461.898,48.939,18.208,6.391,1.4084,False,pgw,2026-04-12,CUST00002105,PLN010,DEV0000287,Northeast,SITE00047,5G NR,0.451072265625,False
DATA0000016364,SUB00001233,CELL000216,2026-04-11 17:56:31,2026-04-11 20:11:31,1974.495,81.71,27.71,55.635,0.5947,False,pgw,2026-04-11,CUST00002378,PLN012,DEV0000798,Midwest,SITE00051,5G NR,1.9282177734375,False
DATA0000016365,SUB00001129,CELL000163,2026-05-15 02:02:58,2026-05-15 02:46:58,2171.314,104.137,25.679,24.192,0.872,False,pgw,2026-05-15,CUST00004040,PLN009,DEV0000059,Northeast,SITE00038,5G NR,2.120423828125,False
DATA0000016366,SUB00004788,CELL000227,2026-04-11 12:48:16,2026-04-11 15:33:16,689.434,66.09,17.808,10.27,0.6517,False,pgw,2026-04-11,CUST00003759,PLN012,DEV0001191,Midwest,SITE00053,4G LTE,0.673275390625,False
DATA0000016367,SUB00003283,CELL000017,2026-05-22 16:31:38,2026-05-22 18:56:38,1359.687,128.641,17.245,11.272,0.7888,False,pgw,2026-05-22,CUST00000332,PLN014,DEV0000723,Midwest,SITE00004,4G LTE,1.3278193359375,False
DATA0000016368,SUB00002248,CELL000110,2026-05-28 06:45:55,2026-05-28 09:12:55,1117.829,68.629,30.446,72.263,0.0,False,pgw,2026-05-28,CUST00001061,PLN018,DEV0002251,Northeast,SITE00026,5G NR,1.0916298828125,False
DATA0000016369,SUB00003508,CELL000175,2026-05-13 09:35:10,2026-05-13 12:14:10,634.096,40.832,18.01,52.467,0.0,False,pgw,2026-05-13,CUST00003510,PLN012,DEV0001110,Midwest,SITE00041,4G LTE,0.619234375,False
DATA0000016370,SUB00000621,CELL000137,2026-04-11 00:59:24,2026-04-11 03:37:24,58.127,140.811,22.072,47.585,0.6319,False,pgw,2026-04-11,CUST00000500,PLN017,DEV0001807,Southwest,SITE00032,5G NR,0.0567646484375,False
DATA0000016371,SUB00003903,CELL000173,2026-05-01 20:35:27,2026-05-01 21:14:27,75.54,165.184,21.378,35.696,0.0,False,pgw,2026-05-01,CUST00001187,PLN011,DEV0000387,Southwest,SITE00041,5G NR,0.07376953125,False
DATA0000016372,SUB00003525,CELL000049,2026-04-18 13:20:45,2026-04-18 15:14:45,107.903,79.509,11.248,55.091,0.7512,False,pgw,2026-04-18,CUST00002658,PLN008,DEV0001140,Northeast,SITE00011,4G LTE,0.1053740234375,False
DATA0000016373,SUB00000603,CELL000082,2026-05-09 19:56:08,2026-05-09 20:08:08,350.248,152.515,24.985,28.715,0.15,True,pgw,2026-05-09,CUST00002995,PLN008,DEV0002323,West,SITE00019,5G NR,0.3420390625,False
DATA0000016374,SUB00004998,CELL000143,2026-05-23 11:16:58,2026-05-23 14:06:58,47.83,88.706,4.655,46.475,0.0,False,pgw,2026-05-23,CUST00004207,PLN014,DEV0001248,Midwest,SITE00034,5G NR,0.046708984375,False
DATA0000016375,SUB00002806,CELL000255,2026-04-03 20:16:07,2026-04-03 21:17:07,41.952,116.866,31.789,26.75,0.0,False,pgw,2026-04-03,CUST00001091,PLN008,DEV0001756,Southeast,SITE00060,5G NR,0.04096875,False
DATA0000016376,SUB00002846,CELL000051,2026-04-12 22:01:48,2026-04-13 00:45:48,8.611,138.004,21.295,2.0,1.7151,False,pgw,2026-04-12,CUST00000637,PLN004,DEV0000202,West,SITE00011,5G NR,0.0084091796875,False
DATA0000016377,SUB00002749,CELL000011,2026-05-26 01:36:43,2026-05-26 04:33:43,881.653,192.708,29.993,47.745,2.1325,False,pgw,2026-05-26,CUST00000410,PLN015,DEV0001819,Northeast,SITE00002,5G NR,0.8609892578125,True
DATA0000016378,SUB00001637,CELL000210,2026-05-27 16:19:43,2026-05-27 17:39:43,853.172,57.728,26.899,50.65,0.9508,False,pgw,2026-05-27,CUST00000742,PLN005,DEV0001251,Northeast,SITE00049,4G LTE,0.83317578125,False
DATA0000016379,SUB00003501,CELL000108,2026-05-26 09:24:23,2026-05-26 11:50:23,272.235,101.417,22.996,51.282,0.0,True,pgw,2026-05-26,CUST00001438,PLN010,DEV0001905,Northeast,SITE00025,4G LTE,0.2658544921875,False
DATA0000016380,SUB00001878,CELL000226,2026-05-13 13:22:40,2026-05-13 15:35:40,43.597,146.59,36.449,42.478,0.058,False,pgw,2026-05-13,CUST00000029,PLN017,DEV0002318,Southwest,SITE00053,4G LTE,0.0425751953125,False
DATA0000016381,SUB00002500,CELL000035,2026-04-11 09:31:45,2026-04-11 10:52:45,41.47,150.619,16.886,18.736,0.0,False,pgw,2026-04-11,CUST00001474,PLN007,DEV0002277,Northeast,SITE00007,5G NR,0.040498046875,False
DATA0000016382,SUB00001937,CELL000149,2026-04-25 06:01:36,2026-04-25 07:02:36,269.202,146.612,17.391,68.322,0.1588,True,pgw,2026-04-25,CUST00002041,PLN013,DEV0001663,Southwest,SITE00035,4G LTE,0.262892578125,False
DATA0000016383,SUB00002853,CELL000231,2026-04-29 02:02:28,2026-04-29 04:58:28,1270.61,171.116,32.161,37.35,0.8178,True,pgw,2026-04-29,CUST00003871,PLN010,DEV0000328,Southwest,SITE00054,5G NR,1.240830078125,False
DATA0000016384,SUB00001423,CELL000216,2026-04-26 07:11:17,2026-04-26 09:27:17,99.904,119.627,34.81,60.457,1.2605,False,pgw,2026-04-26,CUST00004429,PLN016,DEV0001364,Southeast,SITE00051,5G NR,0.0975625,False
DATA0000016385,SUB00003440,CELL000248,2026-05-11 22:58:22,2026-05-11 23:25:22,413.535,35.444,47.594,35.728,0.0,False,pgw,2026-05-11,CUST00000444,PLN006,DEV0002326,Southeast,SITE00058,5G NR,0.4038427734375,False
DATA0000016386,SUB00001964,CELL000135,2026-05-22 04:26:58,2026-05-22 04:53:58,812.724,133.135,20.53,20.176,0.368,False,pgw,2026-05-22,CUST00003768,PLN003,DEV0002184,Southwest,SITE00031,4G LTE,0.79367578125,False
DATA0000016387,SUB00004400,CELL000217,2026-05-11 10:32:15,2026-05-11 13:09:15,429.271,193.021,11.372,17.593,0.1392,True,pgw,2026-05-11,CUST00000719,PLN019,DEV0000659,Southwest,SITE00051,4G LTE,0.4192099609375,False
DATA0000016388,SUB00002975,CELL000135,2026-05-13 13:28:02,2026-05-13 14:12:02,319.132,45.26,24.648,48.927,1.3776,True,pgw,2026-05-13,CUST00004228,PLN016,DEV0001762,Southwest,SITE00031,4G LTE,0.31165234375,False
DATA0000016389,SUB00002579,CELL000045,2026-04-17 06:35:37,2026-04-17 08:14:37,494.133,79.482,25.245,39.722,1.7291,False,pgw,2026-04-17,CUST00002100,PLN011,DEV0002255,Southwest,SITE00010,5G NR,0.4825517578125,False
DATA0000016390,SUB00003674,CELL000122,2026-05-06 18:23:29,2026-05-06 19:25:29,207.876,127.49,18.355,26.92,0.0,False,pgw,2026-05-06,CUST00000461,PLN013,DEV0002499,Midwest,SITE00029,5G NR,0.20300390625,False
DATA0000016391,SUB00000088,CELL000246,2026-04-09 09:17:40,2026-04-09 11:08:40,58.047,119.68,37.224,34.546,0.0432,False,pgw,2026-04-09,CUST00000257,PLN009,DEV0001100,Northeast,SITE00057,4G LTE,0.0566865234375,False
DATA0000016392,SUB00004470,CELL000137,2026-05-25 09:13:44,2026-05-25 10:26:44,43.018,95.211,20.752,46.341,1.7838,False,pgw,2026-05-25,CUST00001231,PLN002,DEV0001899,West,SITE00032,5G NR,0.042009765625,False
DATA0000016393,SUB00003785,CELL000061,2026-05-31 05:30:51,2026-05-31 08:29:51,36.769,103.397,52.194,29.337,1.4553,False,pgw,2026-05-31,CUST00002111,PLN009,DEV0000426,West,SITE00014,5G NR,0.0359072265625,False
DATA0000016394,SUB00004204,CELL000159,2026-05-01 09:42:20,2026-05-01 10:53:20,138.481,212.47,25.177,13.133,0.6533,False,pgw,2026-05-01,CUST00000307,PLN020,DEV0001605,Southwest,SITE00037,5G NR,0.1352353515625,False
DATA0000016395,SUB00003207,CELL000081,2026-05-29 05:13:55,2026-05-29 07:23:55,668.922,201.292,24.573,21.894,1.4877,False,pgw,2026-05-29,CUST00002546,PLN006,DEV0001065,Southeast,SITE00018,4G LTE,0.653244140625,False
DATA0000016396,SUB00000907,CELL000224,2026-04-24 22:33:22,2026-04-24 23:50:22,249.962,68.094,31.128,30.393,1.4008,False,pgw,2026-04-24,CUST00004067,PLN003,DEV0000566,West,SITE00053,5G NR,0.244103515625,False
DATA0000016397,SUB00001570,CELL000224,2026-05-01 11:20:47,2026-05-01 13:08:47,31.544,133.266,35.113,13.384,0.2304,False,pgw,2026-05-01,CUST00000210,PLN010,DEV0001366,West,SITE00053,5G NR,0.0308046875,False
DATA0000016398,SUB00002793,CELL000250,2026-04-26 20:35:04,2026-04-26 20:53:04,453.566,104.827,18.692,31.501,0.2797,False,pgw,2026-04-26,CUST00001407,PLN015,DEV0001687,Northeast,SITE00059,4G LTE,0.442935546875,False
DATA0000016399,SUB00003406,CELL000144,2026-05-24 09:28:59,2026-05-24 11:59:59,408.957,60.088,7.279,21.142,0.0,False,pgw,2026-05-24,CUST00001028,PLN012,DEV0000790,Southeast,SITE00034,5G NR,0.3993720703125,False
DATA0000016400,SUB00001710,CELL000138,2026-05-13 20:07:07,2026-05-13 22:59:07,27.667,95.283,44.731,32.427,0.66,False,pgw,2026-05-13,CUST00001815,PLN016,DEV0001119,Northeast,SITE00032,5G NR,0.0270185546875,False
DATA0000016401,SUB00000280,CELL000196,2026-04-08 13:30:36,2026-04-08 13:48:36,198.754,141.229,23.599,28.774,0.0,False,pgw,2026-04-08,CUST00002389,PLN001,DEV0001349,Northeast,SITE00046,4G LTE,0.194095703125,False
DATA0000016402,SUB00004184,CELL000026,2026-05-25 07:08:19,2026-05-25 07:57:19,242.889,170.731,40.188,38.624,0.0,False,pgw,2026-05-25,CUST00000245,PLN004,DEV0000229,Midwest,SITE00006,5G NR,0.2371962890625,False
DATA0000016403,SUB00001097,CELL000058,2026-05-31 18:06:30,2026-05-31 20:46:30,1695.582,144.422,29.912,46.106,0.0,False,pgw,2026-05-31,CUST00002183,PLN002,DEV0001682,Southwest,SITE00013,5G NR,1.655841796875,False
DATA0000016404,SUB00001066,CELL000085,2026-04-04 17:15:49,2026-04-04 17:46:49,54.871,71.295,17.312,31.343,1.5937,False,pgw,2026-04-04,CUST00004070,PLN003,DEV0000177,West,SITE00020,5G NR,0.0535849609375,False
DATA0000016405,SUB00000899,CELL000128,2026-05-26 05:36:49,2026-05-26 07:22:49,1898.052,77.644,16.665,37.951,0.0,False,pgw,2026-05-26,CUST00000404,PLN003,DEV0002222,Southeast,SITE00030,4G LTE,1.85356640625,False
DATA0000016406,SUB00002974,CELL000226,2026-04-06 11:43:05,2026-04-06 14:16:05,1709.06,28.604,19.965,12.151,1.0969,False,pgw,2026-04-06,CUST00002433,PLN018,DEV0001946,Southeast,SITE00053,4G LTE,1.66900390625,False
DATA0000016407,SUB00002670,CELL000147,2026-04-01 18:52:28,2026-04-01 20:22:28,60.383,85.426,26.691,9.616,0.9524,False,pgw,2026-04-01,CUST00000061,PLN004,DEV0001545,Southwest,SITE00035,4G LTE,0.0589677734375,False
DATA0000016408,SUB00002753,CELL000125,2026-05-23 12:45:05,2026-05-23 15:17:05,291.29,50.076,40.981,9.057,0.0,False,pgw,2026-05-23,CUST00003412,PLN016,DEV0002342,Southwest,SITE00030,5G NR,0.284462890625,False
DATA0000016409,SUB00003482,CELL000196,2026-05-28 22:44:20,2026-05-28 23:41:20,131.155,231.356,30.02,74.23,0.8569,False,pgw,2026-05-28,CUST00000540,PLN010,DEV0000932,Northeast,SITE00046,4G LTE,0.1280810546875,False
DATA0000016410,SUB00004116,CELL000163,2026-05-20 05:08:21,2026-05-20 06:24:21,721.96,128.697,29.738,58.374,0.6869,False,pgw,2026-05-20,CUST00001050,PLN006,DEV0001614,Midwest,SITE00038,5G NR,0.7050390625,False
DATA0000016411,SUB00003843,CELL000246,2026-04-19 22:29:57,2026-04-20 00:19:57,189.918,134.268,26.388,24.942,0.8409,True,pgw,2026-04-19,CUST00004097,PLN004,DEV0000742,Northeast,SITE00057,4G LTE,0.185466796875,False
DATA0000016413,SUB00001363,CELL000062,2026-05-03 05:40:29,2026-05-03 06:48:29,126.349,105.937,34.032,22.569,0.7042,False,pgw,2026-05-03,CUST00002682,PLN015,DEV0001265,West,SITE00014,5G NR,0.1233876953125,False
DATA0000016414,SUB00000915,CELL000162,2026-05-05 22:15:04,2026-05-05 23:35:04,348.172,123.875,36.088,70.679,0.3426,False,pgw,2026-05-05,CUST00002176,PLN013,DEV0000440,Midwest,SITE00038,4G LTE,0.34001171875,False
DATA0000016415,SUB00004069,CELL000096,2026-04-15 15:20:49,2026-04-15 17:34:49,283.115,95.39,13.786,30.463,1.2393,False,pgw,2026-04-15,CUST00001034,PLN017,DEV0002178,Northeast,SITE00022,5G NR,0.2764794921875,False
DATA0000016416,SUB00000201,CELL000027,2026-05-24 15:32:07,2026-05-24 16:40:07,838.466,125.697,45.613,2.98,2.563,False,pgw,2026-05-24,CUST00002276,PLN002,DEV0002142,Midwest,SITE00006,4G LTE,0.818814453125,True
DATA0000016417,SUB00004316,CELL000079,2026-04-08 03:18:42,2026-04-08 04:42:42,373.96,125.277,15.327,39.946,1.5319,False,pgw,2026-04-08,CUST00001038,PLN016,DEV0001300,West,SITE00018,5G NR,0.3651953125,False
DATA0000016418,SUB00002252,CELL000033,2026-04-01 10:06:15,2026-04-01 11:50:15,4.892,127.758,29.676,35.663,0.0,False,pgw,2026-04-01,CUST00003404,PLN009,DEV0000090,Southwest,SITE00007,5G NR,0.00477734375,False
DATA0000016419,SUB00003693,CELL000081,2026-04-23 07:44:10,2026-04-23 07:50:10,314.441,264.502,35.622,13.279,0.7424,True,pgw,2026-04-23,CUST00004375,PLN018,DEV0001491,Midwest,SITE00018,4G LTE,0.3070712890625,False
DATA0000016420,SUB00001992,CELL000194,2026-04-14 21:12:45,2026-04-14 22:00:45,103.877,152.169,15.465,22.386,0.0,False,pgw,2026-04-14,CUST00000433,PLN013,DEV0000450,Northeast,SITE00046,5G NR,0.1014423828125,False
DATA0000016421,SUB00003237,CELL000029,2026-05-18 11:43:28,2026-05-18 11:57:28,1685.692,88.324,19.388,32.874,1.6151,False,pgw,2026-05-18,CUST00001289,PLN011,DEV0001475,Northeast,SITE00006,4G LTE,1.64618359375,False
DATA0000016422,SUB00003951,CELL000178,2026-04-20 19:06:45,2026-04-20 20:53:45,111.583,180.357,39.256,33.674,0.8245,False,pgw,2026-04-20,CUST00002566,PLN017,DEV0000376,West,SITE00042,5G NR,0.1089677734375,False
DATA0000016423,SUB00001960,CELL000178,2026-05-24 09:15:50,2026-05-24 12:12:50,167.505,184.859,31.139,34.207,0.6712,False,pgw,2026-05-24,CUST00000369,PLN006,DEV0001124,Northeast,SITE00042,5G NR,0.1635791015625,False
DATA0000016424,SUB00004046,CELL000246,2026-04-08 01:21:55,2026-04-08 01:28:55,625.767,147.648,32.986,24.71,0.7548,False,pgw,2026-04-08,CUST00002633,PLN015,DEV0001663,Northeast,SITE00057,4G LTE,0.6111005859375,False
DATA0000016425,SUB00001020,CELL000208,2026-04-22 09:43:44,2026-04-22 10:13:44,437.989,134.22,13.704,28.307,2.0079,False,pgw,2026-04-22,CUST00003196,PLN019,DEV0000381,Southeast,SITE00049,4G LTE,0.4277236328125,True
DATA0000016426,SUB00002342,CELL000158,2026-05-23 17:16:18,2026-05-23 19:36:18,283.003,177.805,0.1,37.934,1.4703,True,pgw,2026-05-23,CUST00000911,PLN011,DEV0000627,Midwest,SITE00037,5G NR,0.2763701171875,False
DATA0000016427,SUB00001365,CELL000137,2026-04-19 19:00:27,2026-04-19 21:20:27,3546.719,132.286,32.245,32.004,1.5256,False,pgw,2026-04-19,CUST00004204,PLN008,DEV0002362,Midwest,SITE00032,5G NR,3.4635927734375,False
DATA0000016428,SUB00004350,CELL000228,2026-04-12 22:32:08,2026-04-12 23:34:08,607.265,76.603,18.513,2.0,0.3682,True,pgw,2026-04-12,CUST00002700,PLN013,DEV0001457,West,SITE00053,5G NR,0.5930322265625,False
DATA0000016429,SUB00003722,CELL000083,2026-04-03 01:09:15,2026-04-03 02:29:15,196.252,181.955,50.912,10.953,1.2062,True,pgw,2026-04-03,CUST00004079,PLN012,DEV0001487,Southeast,SITE00019,4G LTE,0.19165234375,False
DATA0000016430,SUB00002361,CELL000111,2026-04-06 04:22:31,2026-04-06 07:21:31,166.614,124.262,11.599,22.565,0.1208,False,pgw,2026-04-06,CUST00004316,PLN004,DEV0002199,Northeast,SITE00026,4G LTE,0.162708984375,False
DATA0000016431,SUB00004419,CELL000122,2026-05-02 12:47:05,2026-05-02 13:28:05,1639.637,109.641,12.422,53.248,0.0,False,pgw,2026-05-02,CUST00003985,PLN016,DEV0001594,West,SITE00029,5G NR,1.6012080078125,False
DATA0000016432,SUB00002421,CELL000233,2026-05-28 23:42:39,2026-05-29 02:23:39,1356.775,140.734,34.118,52.451,0.6427,False,pgw,2026-05-28,CUST00002278,PLN009,DEV0002317,Southwest,SITE00054,4G LTE,1.3249755859375,False
DATA0000016433,SUB00003173,CELL000028,2026-05-09 01:53:28,2026-05-09 03:45:28,1189.541,167.19,30.36,31.613,1.819,False,pgw,2026-05-09,CUST00003154,PLN014,DEV0000096,Southwest,SITE00006,5G NR,1.1616611328125,False
