subscriber_id,customer_id,plan_id,device_id,home_region,month,voice_minutes,call_count,dropped_calls,roaming_calls,data_gb,data_sessions,poor_qoe_sessions,avg_latency_ms,avg_downlink_mbps,sms_count,failed_sms,monthly_fee,included_voice_minutes,included_sms,included_data_gb,overage_per_gb,data_overage_gb,estimated_data_overage_charge,high_usage_flag
SUB00002030,CUST00000786,PLN001,DEV0000215,Midwest,2026-04,2.1,2.0,2.0,1,1.35427734375,3.0,0.0,21.63033333333333,159.389,0.0,0.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00002030,CUST00000786,PLN001,DEV0000215,Midwest,2026-05,13.95,4.0,2.0,1,5.1295732421875,8.0,2.0,30.557625,131.59425,3.0,1.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00002031,,,,,2026-04,0.0,0.0,0.0,0,1.106400390625,4.0,0.0,20.308,127.969,0.0,0.0,,,,,,,,False
SUB00002031,CUST00000002,PLN014,DEV0000950,West,2026-05,10.966666666666667,4.0,2.0,1,1.6618251953125,3.0,0.0,32.24333333333333,153.42333333333332,1.0,1.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00002032,CUST00001923,PLN020,DEV0001289,Southeast,2026-04,1.85,2.0,0.0,0,0.6028056640625,5.0,0.0,47.6448,160.20260000000002,1.0,1.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00002032,CUST00001923,PLN020,DEV0001289,Southeast,2026-05,5.300000000000001,2.0,1.0,1,0.8455546875,2.0,0.0,45.697,105.376,5.0,3.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00002033,CUST00004415,PLN014,DEV0001148,West,2026-04,5.166666666666666,2.0,1.0,1,2.443009765625,4.0,0.0,21.99075,106.92525,3.0,1.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00002033,CUST00004415,PLN014,DEV0001148,West,2026-05,0.45,1.0,0.0,False,3.5933144531249996,5.0,0.0,18.599,99.2826,4.0,4.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00002034,CUST00002538,PLN019,DEV0001222,Midwest,2026-04,0.6,1.0,0.0,False,1.5536640625,2.0,0.0,27.6625,124.636,0.0,0.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00002034,CUST00002538,PLN019,DEV0001222,Midwest,2026-05,2.1333333333333333,1.0,0.0,False,7.3709140625,8.0,1.0,34.777375,131.34575,1.0,1.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00002035,CUST00004335,PLN013,DEV0000783,Northeast,2026-04,9.95,4.0,0.0,2,1.5521142578125,4.0,0.0,31.5595,128.59475,3.0,1.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00002035,,,,,2026-05,0.0,0.0,0.0,0,0.0165791015625,1.0,0.0,11.568,130.174,2.0,0.0,,,,,,,,False
SUB00002036,CUST00000043,PLN016,DEV0000700,Northeast,2026-04,1.2166666666666666,1.0,0.0,False,1.4063544921875,4.0,0.0,27.950499999999998,159.05525,1.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00002036,CUST00000043,PLN016,DEV0000700,Northeast,2026-05,0.4166666666666667,1.0,0.0,False,2.81198046875,5.0,1.0,26.714199999999998,112.3098,1.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00002037,CUST00001337,PLN013,DEV0002370,West,2026-04,6.766666666666667,1.0,0.0,False,2.240591796875,5.0,0.0,33.2786,116.814,1.0,1.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00002037,,,,,2026-05,0.0,0.0,0.0,0,1.7135478515625,5.0,0.0,39.1254,136.13,3.0,2.0,,,,,,,,False
SUB00002038,,,,,2026-04,0.0,0.0,0.0,0,3.094966796875,3.0,0.0,40.61066666666667,99.33300000000001,1.0,1.0,,,,,,,,False
SUB00002038,CUST00003667,PLN011,DEV0002292,West,2026-05,8.833333333333334,1.0,0.0,False,4.1966806640625,6.0,0.0,36.3615,149.31083333333333,2.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00002039,,,,,2026-04,0.0,0.0,0.0,0,2.7849482421875003,7.0,2.0,31.784,114.69828571428572,2.0,2.0,,,,,,,,False
SUB00002039,,,,,2026-05,0.0,0.0,0.0,0,1.0948085937499998,3.0,1.0,20.485666666666667,99.81400000000001,1.0,1.0,,,,,,,,False
SUB00002039,CUST00000392,PLN012,DEV0001474,West,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00002040,,,,,2026-04,0.0,0.0,0.0,0,1.08918359375,3.0,0.0,47.57266666666666,99.20966666666668,0.0,0.0,,,,,,,,False
SUB00002040,CUST00004001,PLN012,DEV0001937,Southeast,2026-05,9.916666666666666,2.0,0.0,1,1.77297265625,4.0,0.0,34.27025,159.87275,1.0,0.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00002041,CUST00004211,PLN015,DEV0000593,Northeast,2026-04,2.8666666666666667,1.0,0.0,False,2.404595703125,7.0,0.0,38.64828571428571,122.408,3.0,2.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00002041,CUST00004211,PLN015,DEV0000593,Northeast,2026-05,2.5166666666666666,2.0,1.0,0,1.8754697265624998,5.0,0.0,29.4904,138.5952,1.0,0.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00002042,CUST00001009,PLN004,DEV0001488,West,2026-04,2.5,1.0,0.0,False,7.2662802734375,6.0,0.0,40.411833333333334,109.20683333333334,0.0,0.0,25.0,1000.0,1000.0,5.0,5.0,2.2662802734375003,11.331401367187501,False
SUB00002042,CUST00001009,PLN004,DEV0001488,West,2026-05,17.05,2.0,2.0,0,4.07228515625,4.0,1.0,24.820999999999998,134.70575,1.0,1.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00002043,,,,,2026-04,0.0,0.0,0.0,0,3.9665966796875,5.0,1.0,29.192200000000003,125.92280000000001,1.0,0.0,,,,,,,,False
SUB00002043,,,,,2026-05,0.0,0.0,0.0,0,1.3321318359375,2.0,0.0,46.201,137.425,8.0,3.0,,,,,,,,False
SUB00002043,CUST00000843,PLN018,DEV0001820,Southeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00002044,CUST00004452,PLN013,DEV0000409,Southeast,2026-04,2.466666666666667,2.0,0.0,1,1.2124091796875,2.0,0.0,29.409499999999998,73.881,2.0,1.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00002044,CUST00004452,PLN013,DEV0000409,Southeast,2026-05,5.183333333333334,3.0,0.0,0,1.5407900390625,5.0,1.0,32.3416,131.5348,4.0,4.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00002045,,,,,2026-04,0.0,0.0,0.0,0,1.4881484375,4.0,0.0,40.833,93.82775000000001,4.0,3.0,,,,,,,,False
SUB00002045,CUST00003046,PLN010,DEV0002004,Northeast,2026-05,3.5166666666666666,2.0,0.0,0,5.405591796875,7.0,1.0,44.00757142857143,85.33657142857143,3.0,1.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
SUB00002046,CUST00003191,PLN001,DEV0001992,Northeast,2026-04,4.216666666666667,1.0,0.0,True,1.2113642578125,3.0,0.0,41.39433333333333,102.943,2.0,2.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00002046,,,,,2026-05,0.0,0.0,0.0,0,1.6655927734375,3.0,0.0,25.176000000000002,113.97733333333333,2.0,0.0,,,,,,,,False
SUB00002047,CUST00002631,PLN014,DEV0001783,Northeast,2026-04,0.23333333333333334,1.0,0.0,False,3.1632626953125,5.0,0.0,19.9674,157.9984,1.0,0.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00002047,CUST00002631,PLN014,DEV0001783,Northeast,2026-05,1.9333333333333333,1.0,1.0,False,1.4505888671875,4.0,0.0,41.97475,170.39125,1.0,1.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00002048,CUST00003752,PLN016,DEV0001999,Midwest,2026-04,8.566666666666666,1.0,1.0,False,2.2477402343749997,6.0,2.0,36.79233333333334,97.77350000000001,1.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00002048,CUST00003752,PLN016,DEV0001999,Midwest,2026-05,5.516666666666667,2.0,0.0,0,2.7039326171875,5.0,1.0,45.742599999999996,132.16660000000002,3.0,2.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00002049,CUST00003160,PLN010,DEV0001599,Southwest,2026-04,10.899999999999999,3.0,1.0,0,0.0,0.0,0.0,,,2.0,2.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
SUB00002049,CUST00003160,PLN010,DEV0001599,Southwest,2026-05,10.183333333333334,2.0,0.0,1,0.7589248046875,2.0,0.0,37.325500000000005,110.3845,2.0,1.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
SUB00002050,,,,,2026-04,0.0,0.0,0.0,0,2.267087890625,4.0,1.0,43.363749999999996,151.35225,3.0,1.0,,,,,,,,False
SUB00002050,,,,,2026-05,0.0,0.0,0.0,0,3.9253857421875,4.0,1.0,36.7635,133.5965,1.0,0.0,,,,,,,,False
SUB00002050,CUST00000557,PLN017,DEV_BAD,West,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00002051,CUST00001669,PLN003,DEV0000348,Northeast,2026-04,1.45,1.0,0.0,False,3.542734375,6.0,0.0,34.332,166.23366666666666,1.0,1.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00002051,CUST00001669,PLN003,DEV0000348,Northeast,2026-05,3.9333333333333336,2.0,0.0,0,1.2249892578125,2.0,0.0,25.4095,175.142,1.0,1.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00002052,CUST00001563,PLN005,DEV0000990,Southwest,2026-04,6.416666666666666,2.0,0.0,1,3.4220898437500002,7.0,0.0,42.89485714285714,117.02142857142857,1.0,0.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00002052,CUST00001563,PLN005,DEV0000990,Southwest,2026-05,4.0,1.0,0.0,False,5.670626953125,8.0,3.0,36.69225,98.6145,2.0,0.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00002053,CUST00000560,PLN018,DEV0002033,Northeast,2026-04,3.533333333333333,1.0,0.0,False,2.046818359375,4.0,0.0,30.9875,127.2105,2.0,2.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00002053,CUST00000560,PLN018,DEV0002033,Northeast,2026-05,1.5666666666666667,2.0,0.0,1,2.3371708984375,5.0,0.0,30.7368,142.75039999999998,1.0,1.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00002054,,,,,2026-04,0.0,0.0,0.0,0,0.19921484375,1.0,0.0,62.741,148.094,1.0,0.0,,,,,,,,False
SUB00002054,CUST00002393,PLN014,DEV0001489,Northeast,2026-05,1.1,1.0,0.0,False,0.7791240234375,2.0,0.0,28.6625,132.37599999999998,1.0,1.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00002055,CUST00003936,PLN006,DEV0001423,Southeast,2026-04,5.55,1.0,0.0,False,3.127009765625,4.0,0.0,38.47075,90.113,2.0,1.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002055,CUST00003936,PLN006,DEV0001423,Southeast,2026-05,4.65,1.0,0.0,False,0.0,0.0,0.0,,,1.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002056,CUST00003241,PLN014,DEV0000883,Midwest,2026-04,6.166666666666667,1.0,0.0,False,4.0230576171875,2.0,0.0,51.788,116.26150000000001,1.0,0.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00002056,CUST00003241,PLN014,DEV0000883,Midwest,2026-05,1.7,1.0,1.0,False,2.523310546875,4.0,0.0,39.29775,123.312,3.0,1.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00002057,CUST00002465,PLN018,DEV0001648,Northeast,2026-04,5.0,2.0,0.0,0,5.123734375,6.0,0.0,25.343666666666667,140.25983333333332,0.0,0.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00002057,,,,,2026-05,0.0,0.0,0.0,0,1.8512197265625001,2.0,0.0,50.983000000000004,160.2055,5.0,3.0,,,,,,,,False
SUB00002058,CUST00003034,PLN007,DEV0002224,Southwest,2026-04,28.7,3.0,2.0,1,1.163529296875,6.0,0.0,36.89033333333334,91.33366666666666,1.0,0.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00002058,CUST00003034,PLN007,DEV0002224,Southwest,2026-05,3.533333333333333,1.0,0.0,True,2.4507705078125,3.0,0.0,39.791333333333334,81.27999999999999,2.0,0.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00002059,,,,,2026-04,0.0,0.0,0.0,0,2.4855625,3.0,0.0,46.76766666666666,79.17433333333334,2.0,2.0,,,,,,,,False
SUB00002059,CUST00003549,PLN016,DEV0000854,West,2026-05,0.43333333333333335,1.0,1.0,False,8.1486875,10.0,1.0,24.6734,111.0882,3.0,2.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00002060,,,,,2026-04,0.0,0.0,0.0,0,1.60809765625,5.0,0.0,35.955200000000005,97.029,1.0,0.0,,,,,,,,False
SUB00002060,CUST00002630,PLN012,DEV0000063,Northeast,2026-05,0.3,1.0,0.0,False,1.055994140625,2.0,0.0,51.4535,101.04650000000001,0.0,0.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00002061,CUST00001376,PLN020,DEV0001103,Southeast,2026-04,4.216666666666667,2.0,0.0,0,0.97511328125,2.0,0.0,53.718,38.795,3.0,1.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00002061,,,,,2026-05,0.0,0.0,0.0,0,0.681912109375,3.0,0.0,45.269000000000005,92.89800000000001,1.0,1.0,,,,,,,,False
SUB00002062,,,,,2026-04,0.0,0.0,0.0,0,1.8313037109374999,3.0,0.0,28.861666666666665,73.61133333333333,2.0,0.0,,,,,,,,False
SUB00002062,,,,,2026-05,0.0,0.0,0.0,0,4.747677734375,7.0,0.0,29.96,106.076,1.0,0.0,,,,,,,,False
SUB00002062,CUST00000435,PLN011,DEV0001460,West,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00002063,CUST00000286,PLN008,DEV0000228,Northeast,2026-04,3.3166666666666664,2.0,0.0,1,0.09840234375,1.0,0.0,8.236,186.63,1.0,0.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00002063,CUST00000286,PLN008,DEV0000228,Northeast,2026-05,4.566666666666666,1.0,1.0,False,1.87419140625,2.0,0.0,53.489000000000004,160.19,2.0,2.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00002064,CUST00000569,PLN003,DEV0001556,Northeast,2026-04,23.016666666666666,2.0,0.0,1,5.0624541015624995,6.0,1.0,35.55233333333334,111.38483333333333,1.0,1.0,150.0,1000.0,500.0,5.0,10.0,0.06245410156249953,0.6245410156249953,False
SUB00002064,CUST00000569,PLN003,DEV0001556,Northeast,2026-05,2.1833333333333336,2.0,1.0,0,2.14891796875,2.0,0.0,65.7525,175.6035,2.0,2.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00002065,CUST00000672,PLN019,DEV0000719,Southwest,2026-04,3.9000000000000004,2.0,1.0,1,2.7863623046874997,4.0,0.0,26.8115,139.86175,1.0,1.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00002065,,,,,2026-05,0.0,0.0,0.0,0,3.6205693359374997,4.0,0.0,30.1435,77.83575,2.0,1.0,,,,,,,,False
SUB00002066,CUST00002706,PLN009,DEV0001949,West,2026-04,2.3666666666666667,2.0,0.0,0,1.12090234375,5.0,0.0,31.3166,121.09859999999999,0.0,0.0,35.0,1000.0,1000.0,100.0,10.0,0.0,0.0,False
SUB00002066,,,,,2026-05,0.0,0.0,0.0,0,1.44006640625,4.0,0.0,34.2445,108.35025,2.0,0.0,,,,,,,,False
SUB00002067,CUST00004184,PLN007,DEV0000383,Southwest,2026-04,0.5166666666666667,1.0,0.0,False,3.8904638671875,4.0,1.0,34.00275,84.43025,1.0,0.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00002067,CUST00004184,PLN007,DEV0000383,Southwest,2026-05,0.23333333333333334,1.0,0.0,False,0.4261416015625,2.0,0.0,31.6085,98.807,4.0,0.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00002068,CUST00001006,PLN004,DEV0000621,Northeast,2026-04,0.08333333333333333,1.0,0.0,True,3.679703125,4.0,1.0,30.82375,159.324,1.0,1.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00002068,CUST00001006,PLN004,DEV0000621,Northeast,2026-05,1.2166666666666666,1.0,1.0,False,2.2227587890625,5.0,1.0,49.476800000000004,112.50340000000001,1.0,1.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00002069,,,,,2026-04,0.0,0.0,0.0,0,2.165818359375,4.0,0.0,36.638,109.65825000000001,1.0,0.0,,,,,,,,False
SUB00002069,CUST00004240,PLN005,DEV0000011,Northeast,2026-05,2.0500000000000003,2.0,0.0,0,4.703640625,6.0,0.0,35.86000000000001,140.10233333333335,3.0,1.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00002070,CUST00001285,PLN006,DEV0002387,Southwest,2026-04,15.75,3.0,1.0,1,1.0168876953125,2.0,0.0,60.077,102.92699999999999,1.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002070,CUST00001285,PLN006,DEV0002387,Southwest,2026-05,0.03333333333333333,2.0,1.0,0,2.3568447265624997,4.0,1.0,33.9475,94.23225,2.0,1.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002071,,,,,2026-04,0.0,0.0,0.0,0,3.1044501953125,3.0,0.0,40.669666666666664,142.639,1.0,0.0,,,,,,,,False
SUB00002071,CUST00001980,PLN009,DEV0000932,West,2026-05,0.23333333333333334,1.0,0.0,False,2.408216796875,3.0,0.0,40.906,147.73433333333332,0.0,0.0,35.0,1000.0,1000.0,100.0,10.0,0.0,0.0,False
SUB00002072,,,,,2026-04,0.0,0.0,0.0,0,1.1701201171875,2.0,0.0,54.388999999999996,187.63799999999998,2.0,1.0,,,,,,,,False
SUB00002072,,,,,2026-05,0.0,0.0,0.0,0,3.0714863281249998,3.0,1.0,21.080666666666666,81.84,2.0,0.0,,,,,,,,False
SUB00002072,CUST00003153,PLN006,DEV0001311,Southeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002073,,,,,2026-04,0.0,0.0,0.0,0,0.87664453125,2.0,0.0,46.889,80.30600000000001,3.0,3.0,,,,,,,,False
SUB00002073,CUST00001543,PLN010,DEV0000514,Southwest,2026-05,2.316666666666667,1.0,0.0,False,1.2585751953125,4.0,0.0,32.0395,172.78875,3.0,1.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
SUB00002074,CUST00002680,PLN007,DEV0000497,Northeast,2026-04,5.45,1.0,0.0,False,0.47010058593750004,2.0,0.0,56.4385,82.556,0.0,0.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00002074,CUST00002680,PLN007,DEV0000497,Northeast,2026-05,1.7666666666666666,1.0,0.0,False,2.6078505859375003,5.0,0.0,22.0244,102.0552,6.0,4.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00002075,,,,,2026-04,0.0,0.0,0.0,0,0.6149091796875,4.0,0.0,37.165,78.5925,0.0,0.0,,,,,,,,False
SUB00002075,,,,,2026-05,0.0,0.0,0.0,0,1.6556982421875,3.0,0.0,22.14233333333333,24.185000000000002,1.0,0.0,,,,,,,,False
SUB00002075,CUST00002111,PLN007,DEV0002243,West,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00002076,,,,,2026-04,0.0,0.0,0.0,0,1.0117314453125,4.0,0.0,29.3665,108.79525000000001,3.0,2.0,,,,,,,,False
SUB00002076,CUST00001467,PLN017,DEV0001357,Southwest,2026-05,10.333333333333334,2.0,1.0,0,1.602181640625,3.0,0.0,37.42366666666667,135.49733333333333,3.0,1.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00002077,CUST00002744,PLN012,DEV0001096,Midwest,2026-04,7.466666666666667,1.0,0.0,False,0.979921875,3.0,1.0,38.13933333333333,142.10799999999998,1.0,0.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00002077,,,,,2026-05,0.0,0.0,0.0,0,1.874349609375,3.0,0.0,39.903,198.20533333333333,0.0,0.0,,,,,,,,False
SUB00002078,CUST00000332,PLN006,DEV0001363,Midwest,2026-04,11.533333333333333,1.0,0.0,False,0.4005087890625,1.0,0.0,30.551,136.712,1.0,1.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002078,CUST00000332,PLN006,DEV0001363,Midwest,2026-05,9.316666666666666,2.0,1.0,0,1.7519384765625001,2.0,0.0,18.4265,136.90050000000002,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002079,,,,,2026-04,0.0,0.0,0.0,0,0.9494248046875,4.0,0.0,17.521500000000003,158.841,5.0,3.0,,,,,,,,False
SUB00002079,CUST00002060,PLN012,DEV0000982,Midwest,2026-05,2.9,1.0,0.0,False,2.4609580078124997,3.0,0.0,33.35433333333333,89.09333333333332,3.0,2.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00002080,CUST00000159,PLN007,DEV0001951,West,2026-04,1.4833333333333334,1.0,0.0,True,0.9021279296875,2.0,0.0,13.44,71.803,3.0,1.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00002080,,,,,2026-05,0.0,0.0,0.0,0,2.4813671875,4.0,0.0,53.8845,106.402,2.0,1.0,,,,,,,,False
SUB00002081,,,,,2026-04,0.0,0.0,0.0,0,0.5544365234374999,2.0,0.0,30.7575,71.374,3.0,2.0,,,,,,,,False
SUB00002081,,,,,2026-05,0.0,0.0,0.0,0,2.101150390625,3.0,0.0,41.306999999999995,106.51966666666665,1.0,0.0,,,,,,,,False
SUB00002081,CUST00000741,PLN008,DEV0000651,Southwest,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00002082,CUST00002640,PLN006,DEV0001349,West,2026-04,1.7166666666666666,1.0,0.0,False,1.5779296875000002,2.0,0.0,45.392,141.3755,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002082,CUST00002640,PLN006,DEV0001349,West,2026-05,0.8166666666666667,2.0,0.0,0,0.4673984375,2.0,0.0,38.153,65.74000000000001,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00002083,,,,,2026-04,0.0,0.0,0.0,0,2.9861572265625,6.0,0.0,18.726666666666667,128.60133333333334,5.0,2.0,,,,,,,,False
SUB00002083,,,,,2026-05,0.0,0.0,0.0,0,3.7528203125,5.0,0.0,44.638400000000004,139.8378,1.0,0.0,,,,,,,,False
SUB00002083,CUST00000363,PLN005,DEV0001673,Northeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00002084,CUST00001418,PLN012,DEV0001007,Midwest,2026-04,3.266666666666667,2.0,0.0,0,4.8618115234375,5.0,0.0,33.2594,175.177,0.0,0.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00002084,,,,,2026-05,0.0,0.0,0.0,0,2.9181416015624997,4.0,0.0,27.35625,134.65225,1.0,1.0,,,,,,,,False
SUB00002085,,,,,2026-04,0.0,0.0,0.0,0,2.5242509765625,3.0,0.0,30.554666666666666,113.50966666666666,1.0,0.0,,,,,,,,False
SUB00002085,,,,,2026-05,0.0,0.0,0.0,0,3.973595703125,4.0,0.0,16.23875,110.86925000000001,0.0,0.0,,,,,,,,False
SUB00002085,CUST00000017,PLN012,DEV0002097,Southeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00002086,CUST00004224,PLN001,DEV0001344,Northeast,2026-04,17.816666666666666,4.0,0.0,1,2.9117001953125,3.0,0.0,31.552333333333333,134.78633333333335,1.0,1.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00002086,CUST00004224,PLN001,DEV0001344,Northeast,2026-05,1.9,1.0,0.0,False,2.72580859375,4.0,0.0,35.061749999999996,158.627,1.0,0.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00002087,,,,,2026-04,0.0,0.0,0.0,0,2.4776464843749997,6.0,1.0,35.996,102.85050000000001,3.0,1.0,,,,,,,,False
SUB00002087,,,,,2026-05,0.0,0.0,0.0,0,3.0422265625,6.0,1.0,33.86633333333334,89.70316666666668,3.0,0.0,,,,,,,,False
SUB00002087,CUST00001920,PLN019,DEV0001815,Southeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00002088,CUST00002810,PLN002,DEV0001345,Midwest,2026-04,9.766666666666666,3.0,0.0,1,2.803015625,7.0,0.0,46.52814285714286,98.82557142857142,1.0,0.0,110.0,2000.0,500.0,20.0,5.0,0.0,0.0,False
SUB00002088,CUST00002810,PLN002,DEV0001345,Midwest,2026-05,2.316666666666667,1.0,0.0,False,2.5714775390625,3.0,0.0,49.954,142.48466666666667,1.0,0.0,110.0,2000.0,500.0,20.0,5.0,0.0,0.0,False
SUB00002089,,,,,2026-04,0.0,0.0,0.0,0,4.171872070312499,4.0,0.0,37.86725,100.99849999999999,2.0,1.0,,,,,,,,False
SUB00002089,CUST00001298,PLN017,DEV0001431,West,2026-05,13.266666666666667,3.0,1.0,0,0.2424375,3.0,0.0,21.789666666666665,130.64466666666667,2.0,1.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00002090,,,,,2026-04,0.0,0.0,0.0,0,1.228455078125,5.0,0.0,42.2484,159.7374,0.0,0.0,,,,,,,,False
SUB00002090,CUST00002610,PLN018,DEV0001694,Northeast,2026-05,3.4,2.0,0.0,0,1.2923828125,2.0,0.0,36.132,135.082,2.0,0.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00002091,,,,,2026-04,0.0,0.0,0.0,0,4.597528320312501,5.0,0.0,36.358,142.2448,1.0,0.0,,,,,,,,False
SUB00002091,CUST00002655,PLN002,DEV0002407,Northeast,2026-05,0.06666666666666667,1.0,0.0,False,0.0,0.0,0.0,,,1.0,1.0,110.0,2000.0,500.0,20.0,5.0,0.0,0.0,False
