invoice_id,subscriber_id,billing_month,invoice_date,due_date,monthly_charge,usage_charge,tax_amount,other_fees,total_amount,invoice_status,amount_paid,last_payment_date,open_amount,days_past_due,past_due_flag
INV500003052,SUB00003052,2026-05-01,2026-05-28,2026-06-15,130.84,34.63,17.32,9.62,192.41,Paid,0.0,,192.41,0,False
INV400003053,SUB00003053,2026-04-01,2026-04-28,2026-05-16,146.92,38.89,19.45,10.8,216.06,Cancelled,216.06,2026-05-03,0.0,30,False
INV500003053,SUB00003053,2026-05-01,2026-05-28,2026-06-15,37.01,9.8,4.9,2.72,54.43,Cancelled,0.0,,54.43,0,False
INV400003054,SUB00003054,2026-04-01,2026-04-28,2026-05-16,14.87,3.94,1.97,1.09,21.86,Open,0.0,,21.86,30,True
INV500003054,SUB00003054,2026-05-01,2026-05-28,2026-06-15,175.28,46.4,23.2,12.89,257.77,Open,128.88,2026-06-19,128.89,0,False
INV400003055,SUB00003055,2026-04-01,2026-04-28,2026-05-16,124.96,33.08,16.54,9.19,183.76,Open,183.76,2026-05-20,0.0,30,False
INV500003055,SUB00003055,2026-05-01,2026-05-28,2026-06-15,169.6,44.89,22.45,12.47,249.42,Open,249.42,2026-06-19,0.0,0,False
INV400003056,SUB00003056,2026-04-01,2026-04-28,2026-05-16,89.68,23.74,11.87,6.59,131.88,Past Due,65.94,2026-05-16,65.94,30,True
INV500003056,SUB00003056,2026-05-01,2026-05-28,2026-06-15,113.0,29.91,14.96,8.31,166.17,Open,0.0,,166.17,0,False
INV400003057,SUB00003057,2026-04-01,2026-04-28,2026-05-16,21.2,5.61,2.81,1.56,31.17,Cancelled,31.17,2026-05-08,0.0,30,False
INV500003057,SUB00003057,2026-05-01,2026-05-28,2026-06-15,144.81,38.33,19.17,10.65,212.95,Open,0.0,,212.95,0,False
INV400003058,SUB00003058,2026-04-01,2026-04-28,2026-05-16,175.65,46.5,23.25,12.92,258.31,Cancelled,0.0,,258.31,30,True
INV500003058,SUB00003058,2026-05-01,2026-05-28,2026-06-15,128.5,34.01,17.01,9.45,188.97,Cancelled,94.48,2026-06-15,94.49,0,False
INV400003059,SUB00003059,2026-04-01,2026-04-28,2026-05-16,174.17,46.1,23.05,12.81,256.13,Paid,256.13,2026-06-02,0.0,30,False
INV500003059,SUB00003059,2026-05-01,2026-05-28,2026-06-15,58.22,15.41,7.71,4.28,85.62,Paid,0.0,,85.62,0,False
INV400003060,SUB00003060,2026-04-01,2026-04-28,2026-05-16,144.7,38.3,19.15,10.64,212.8,Open,212.8,2026-05-20,0.0,30,False
INV500003060,SUB00003060,2026-05-01,2026-05-28,2026-06-15,154.82,40.98,20.49,11.38,227.68,Open,0.0,,227.68,0,False
INV400003061,SUB00003061,2026-04-01,2026-04-28,2026-05-16,67.48,17.86,8.93,4.96,99.23,Cancelled,99.23,2026-06-02,0.0,30,False
INV500003061,SUB00003061,2026-05-01,2026-05-28,2026-06-15,121.12,32.06,16.03,8.91,178.11,Paid,0.0,,178.11,0,False
INV400003062,SUB00003062,2026-04-01,2026-04-28,2026-05-16,42.87,11.35,5.67,3.15,63.04,Past Due,31.52,2026-05-16,31.52,30,True
INV500003062,SUB00003062,2026-05-01,2026-05-28,2026-06-15,94.26,24.95,12.48,6.93,138.62,Paid,0.0,,138.62,0,False
INV400003063,SUB00003063,2026-04-01,2026-04-28,2026-05-16,33.98,8.99,4.5,2.5,49.97,Cancelled,0.0,,49.97,30,True
INV500003063,SUB00003063,2026-05-01,2026-05-28,2026-06-15,124.41,32.93,16.47,9.15,182.96,Paid,182.96,2026-06-07,0.0,0,False
INV400003064,SUB00003064,2026-04-01,2026-04-28,2026-05-16,53.42,14.14,7.07,3.93,78.55,Past Due,0.0,,78.55,30,True
INV500003064,SUB00003064,2026-05-01,2026-05-28,2026-06-15,97.75,25.88,12.94,7.19,143.75,Paid,0.0,,143.75,0,False
INV400003065,SUB00003065,2026-04-01,2026-04-28,2026-05-16,154.17,40.81,20.41,11.34,226.72,Open,170.04,2026-06-02,56.68000000000001,30,True
INV500003065,SUB00003065,2026-05-01,2026-05-28,2026-06-15,39.17,10.37,5.18,2.88,57.6,Past Due,0.0,,57.6,0,False
INV400003066,SUB00003066,2026-04-01,2026-04-28,2026-05-16,98.22,26.0,13.0,7.22,144.44,Cancelled,144.44,2026-05-08,0.0,30,False
INV500003066,SUB00003066,2026-05-01,2026-05-28,2026-06-15,75.51,19.99,9.99,5.55,111.04,Paid,0.0,,111.04,0,False
INV400003067,SUB00003067,2026-04-01,2026-04-28,2026-05-16,71.36,18.89,9.45,5.25,104.95,Cancelled,104.95,2026-05-16,0.0,30,False
INV500003067,SUB00003067,2026-05-01,2026-05-28,2026-06-15,40.83,10.81,5.4,3.0,60.05,Cancelled,0.0,,60.05,0,False
INV400003068,SUB00003068,2026-04-01,2026-04-28,2026-05-16,18.87,4.99,2.5,1.39,27.75,Past Due,13.87,2026-05-03,13.88,30,True
INV500003068,SUB00003068,2026-05-01,2026-05-28,2026-06-15,60.17,15.93,7.96,4.42,88.49,Open,0.0,,88.49,0,False
INV400003069,SUB00003069,2026-04-01,2026-04-28,2026-05-16,155.52,41.17,20.58,11.44,228.7,Past Due,228.7,2026-05-03,0.0,30,False
INV500003069,SUB00003069,2026-05-01,2026-05-28,2026-06-15,58.35,15.45,7.72,4.29,85.81,Past Due,42.9,2026-07-02,42.910000000000004,0,False
INV400003070,SUB00003070,2026-04-01,2026-04-28,2026-05-16,176.56,46.74,23.37,12.98,259.65,Open,194.74,2026-05-16,64.90999999999997,30,True
INV500003070,SUB00003070,2026-05-01,2026-05-28,2026-06-15,127.1,33.64,16.82,9.35,186.91,Open,0.0,,186.91,0,False
INV400003071,SUB00003071,2026-04-01,2026-04-28,2026-05-16,171.44,45.38,22.69,12.61,252.12,Open,0.0,,252.12,30,True
INV500003071,SUB00003071,2026-05-01,2026-05-28,2026-06-15,106.21,28.11,14.06,7.81,156.19,Paid,156.19,2026-06-02,0.0,0,False
INV400003072,SUB00003072,2026-04-01,2026-04-28,2026-05-16,17.06,4.51,2.26,1.25,25.08,Open,0.0,,25.08,30,True
INV500003072,SUB00003072,2026-05-01,2026-05-28,2026-06-15,158.47,41.95,20.97,11.65,233.05,Open,0.0,,233.05,0,False
INV400003073,SUB00003073,2026-04-01,2026-04-28,2026-05-16,81.03,21.45,10.72,5.96,119.15,Paid,0.0,,119.15,30,True
INV500003073,SUB00003073,2026-05-01,2026-05-28,2026-06-15,143.27,37.93,18.96,10.53,210.7,Paid,158.02,2026-07-02,52.67999999999998,0,False
INV400003074,SUB00003074,2026-04-01,2026-04-28,2026-05-16,124.27,32.89,16.45,9.14,182.74,Open,0.0,,182.74,30,True
INV500003074,SUB00003074,2026-05-01,2026-05-28,2026-06-15,17.22,4.56,2.28,1.27,25.32,Cancelled,0.0,,25.32,0,False
INV400003075,SUB00003075,2026-04-01,2026-04-28,2026-05-16,123.49,32.69,16.34,9.08,181.6,Open,0.0,,181.6,30,True
INV500003075,SUB00003075,2026-05-01,2026-05-28,2026-06-15,94.79,25.09,12.55,6.97,139.39,Cancelled,139.39,2026-06-15,0.0,0,False
INV400003076,SUB00003076,2026-04-01,2026-04-28,2026-05-16,152.9,40.47,20.24,11.24,224.85,Paid,112.42,2026-05-20,112.42999999999999,30,True
INV500003076,SUB00003076,2026-05-01,2026-05-28,2026-06-15,125.53,33.23,16.61,9.23,184.61,Paid,184.61,2026-06-07,0.0,0,False
INV400003077,SUB00003077,2026-04-01,2026-04-28,2026-05-16,68.96,18.25,9.13,5.07,101.41,Cancelled,101.41,2026-05-03,0.0,30,False
INV500003077,SUB00003077,2026-05-01,2026-05-28,2026-06-15,158.89,42.06,21.03,11.68,233.66,Paid,0.0,,233.66,0,False
INV400003078,SUB00003078,2026-04-01,2026-04-28,2026-05-16,14.53,3.85,1.92,1.07,21.36,Past Due,21.36,2026-05-20,0.0,30,False
INV500003078,SUB00003078,2026-05-01,2026-05-28,2026-06-15,22.99,6.09,3.04,1.69,33.82,Open,0.0,,33.82,0,False
INV400003079,SUB00003079,2026-04-01,2026-04-28,2026-05-16,63.54,16.82,8.41,4.67,93.43,Open,0.0,,93.43,30,True
INV500003079,SUB00003079,2026-05-01,2026-05-28,2026-06-15,78.54,20.79,10.4,5.78,115.5,Past Due,0.0,,115.5,0,False
INV400003080,SUB00003080,2026-04-01,2026-04-28,2026-05-16,95.6,25.31,12.65,7.03,140.59,Open,0.0,,140.59,30,True
INV500003080,SUB00003080,2026-05-01,2026-05-28,2026-06-15,144.35,38.21,19.11,10.61,212.28,Cancelled,0.0,,212.28,0,False
INV400003081,SUB00003081,2026-04-01,2026-04-28,2026-05-16,152.76,40.44,20.22,11.23,224.65,Open,224.65,2026-05-08,0.0,30,False
INV500003081,SUB00003081,2026-05-01,2026-05-28,2026-06-15,24.56,6.5,3.25,1.81,36.12,Open,0.0,,36.12,0,False
INV400003082,SUB00003082,2026-04-01,2026-04-28,2026-05-16,45.8,12.12,6.06,3.37,67.35,Open,67.35,2026-06-02,0.0,30,False
INV500003082,SUB00003082,2026-05-01,2026-05-28,2026-06-15,62.72,16.6,8.3,4.61,92.24,Paid,0.0,,92.24,0,False
INV400003083,SUB00003083,2026-04-01,2026-04-28,2026-05-16,83.63,22.14,11.07,6.15,122.99,Open,0.0,,122.99,30,True
INV500003083,SUB00003083,2026-05-01,2026-05-28,2026-06-15,131.18,34.72,17.36,9.65,192.91,Open,0.0,,192.91,0,False
INV400003084,SUB00003084,2026-04-01,2026-04-28,2026-05-16,175.39,46.43,23.21,12.9,257.93,Open,257.93,2026-05-03,0.0,30,False
INV500003084,SUB00003084,2026-05-01,2026-05-28,2026-06-15,69.63,18.43,9.22,5.12,102.39,Open,51.2,2026-06-02,51.19,0,False
INV400003085,SUB00003085,2026-04-01,2026-04-28,2026-05-16,45.41,12.02,6.01,3.34,66.79,Past Due,0.0,,66.79,30,True
INV500003085,SUB00003085,2026-05-01,2026-05-28,2026-06-15,161.82,42.83,21.42,11.9,237.97,Past Due,237.97,2026-06-07,0.0,0,False
INV400003086,SUB00003086,2026-04-01,2026-04-28,2026-05-16,30.49,8.07,4.04,2.24,44.84,Paid,44.84,2026-05-03,0.0,30,False
INV500003086,SUB00003086,2026-05-01,2026-05-28,2026-06-15,74.09,19.61,9.81,5.45,108.96,Paid,0.0,,108.96,0,False
INV400003087,SUB00003087,2026-04-01,2026-04-28,2026-05-16,127.61,33.78,16.89,9.38,187.66,Cancelled,0.0,,187.66,30,True
INV500003087,SUB00003087,2026-05-01,2026-05-28,2026-06-15,50.33,13.32,6.66,3.7,74.01,Past Due,55.51,2026-06-07,18.500000000000007,0,False
INV400003088,SUB00003088,2026-04-01,2026-04-28,2026-05-16,118.17,31.28,15.64,8.69,173.78,Open,0.0,,173.78,30,True
INV500003088,SUB00003088,2026-05-01,2026-05-28,2026-06-15,85.19,22.55,11.27,6.26,125.28,Paid,0.0,,125.28,0,False
INV400003089,SUB00003089,2026-04-01,2026-04-28,2026-05-16,112.79,29.86,14.93,8.29,165.87,Cancelled,165.87,2026-05-03,0.0,30,False
INV500003089,SUB00003089,2026-05-01,2026-05-28,2026-06-15,86.39,22.87,11.43,6.35,127.05,Past Due,127.05,2026-06-07,0.0,0,False
INV400003090,SUB00003090,2026-04-01,2026-04-28,2026-05-16,23.65,6.26,3.13,1.74,34.78,Open,0.0,,34.78,30,True
INV500003090,SUB00003090,2026-05-01,2026-05-28,2026-06-15,134.97,35.73,17.86,9.92,198.49,Paid,0.0,,198.49,0,False
INV400003091,SUB00003091,2026-04-01,2026-04-28,2026-05-16,29.46,7.8,3.9,2.17,43.32,Paid,0.0,,43.32,30,True
INV500003091,SUB00003091,2026-05-01,2026-05-28,2026-06-15,52.71,13.95,6.98,3.88,77.52,Open,0.0,,77.52,0,False
INV400003092,SUB00003092,2026-04-01,2026-04-28,2026-05-16,25.83,6.84,3.42,1.9,37.99,Cancelled,0.0,,37.99,30,True
INV500003092,SUB00003092,2026-05-01,2026-05-28,2026-06-15,68.23,18.06,9.03,5.02,100.33,Cancelled,0.0,,100.33,0,False
INV400003093,SUB00003093,2026-04-01,2026-04-28,2026-05-16,80.85,21.4,10.7,5.95,118.9,Open,118.9,2026-05-08,0.0,30,False
INV500003093,SUB00003093,2026-05-01,2026-05-28,2026-06-15,72.71,19.25,9.62,5.35,106.93,Open,0.0,,106.93,0,False
INV400003094,SUB00003094,2026-04-01,2026-04-28,2026-05-16,99.44,26.32,13.16,7.31,146.24,Past Due,0.0,,146.24,30,True
INV500003094,SUB00003094,2026-05-01,2026-05-28,2026-06-15,138.49,36.66,18.33,10.18,203.66,Open,0.0,,203.66,0,False
INV400003095,SUB00003095,2026-04-01,2026-04-28,2026-05-16,37.34,9.88,4.94,2.75,54.91,Open,54.91,2026-05-20,0.0,30,False
INV500003095,SUB00003095,2026-05-01,2026-05-28,2026-06-15,90.73,24.02,12.01,6.67,133.43,Paid,133.43,2026-07-02,0.0,0,False
INV400003096,SUB00003096,2026-04-01,2026-04-28,2026-05-16,18.28,4.84,2.42,1.34,26.88,Paid,0.0,,26.88,30,True
INV500003096,SUB00003096,2026-05-01,2026-05-28,2026-06-15,42.88,11.35,5.68,3.15,63.06,Open,0.0,,63.06,0,False
INV400003097,SUB00003097,2026-04-01,2026-04-28,2026-05-16,121.0,32.03,16.01,8.9,177.94,Open,133.45,2026-05-20,44.49000000000001,30,True
INV500003097,SUB00003097,2026-05-01,2026-05-28,2026-06-15,168.13,44.5,22.25,12.36,247.25,Paid,123.62,2026-07-02,123.63,0,False
INV400003098,SUB00003098,2026-04-01,2026-04-28,2026-05-16,119.78,31.71,15.85,8.81,176.15,Open,176.15,2026-05-20,0.0,30,False
INV500003098,SUB00003098,2026-05-01,2026-05-28,2026-06-15,137.29,36.34,18.17,10.09,201.89,Open,0.0,,201.89,0,False
INV400003099,SUB00003099,2026-04-01,2026-04-28,2026-05-16,128.96,34.14,17.07,9.48,189.65,Cancelled,189.65,2026-06-02,0.0,30,False
INV500003099,SUB00003099,2026-05-01,2026-05-28,2026-06-15,39.34,10.41,5.21,2.89,57.85,Open,57.85,2026-06-19,0.0,0,False
INV400003100,SUB00003100,2026-04-01,2026-04-28,2026-05-16,30.9,8.18,4.09,2.27,45.45,Open,0.0,,45.45,30,True
INV500003100,SUB00003100,2026-05-01,2026-05-28,2026-06-15,54.6,14.45,7.23,4.01,80.3,Paid,80.3,2026-07-02,0.0,0,False
INV400003101,SUB00003101,2026-04-01,2026-04-28,2026-05-16,146.3,38.73,19.36,10.76,215.15,Open,107.58,2026-05-16,107.57000000000001,30,True
INV500003101,SUB00003101,2026-05-01,2026-05-28,2026-06-15,95.54,25.29,12.64,7.02,140.49,Past Due,0.0,,140.49,0,False
INV400003102,SUB00003102,2026-04-01,2026-04-28,2026-05-16,110.3,29.2,14.6,8.11,162.2,Cancelled,162.2,2026-06-02,0.0,30,False
INV500003102,SUB00003102,2026-05-01,2026-05-28,2026-06-15,47.32,12.52,6.26,3.48,69.58,Cancelled,0.0,,69.58,0,False
INV400003103,SUB00003103,2026-04-01,2026-04-28,2026-05-16,35.72,9.46,4.73,2.63,52.53,Open,52.53,2026-06-02,0.0,30,False
INV500003103,SUB00003103,2026-05-01,2026-05-28,2026-06-15,55.29,14.64,7.32,4.07,81.31,Open,81.31,2026-06-15,0.0,0,False
INV400003104,SUB00003104,2026-04-01,2026-04-28,2026-05-16,92.64,24.52,12.26,6.81,136.24,Paid,0.0,,136.24,30,True
INV500003104,SUB00003104,2026-05-01,2026-05-28,2026-06-15,30.67,8.12,4.06,2.26,45.11,Open,33.83,2026-06-07,11.280000000000001,0,False
INV400003105,SUB00003105,2026-04-01,2026-04-28,2026-05-16,81.13,21.47,10.74,5.97,119.3,Paid,0.0,,119.3,30,True
INV500003105,SUB00003105,2026-05-01,2026-05-28,2026-06-15,17.76,4.7,2.35,1.31,26.12,Past Due,0.0,,26.12,0,False
INV400003106,SUB00003106,2026-04-01,2026-04-28,2026-05-16,28.74,7.61,3.8,2.11,42.27,Open,42.27,2026-05-20,0.0,30,False
INV500003106,SUB00003106,2026-05-01,2026-05-28,2026-06-15,109.02,28.86,14.43,8.02,160.32,Open,0.0,,160.32,0,False
INV400003107,SUB00003107,2026-04-01,2026-04-28,2026-05-16,135.07,35.75,17.88,9.93,198.63,Cancelled,0.0,,198.63,30,True
INV500003107,SUB00003107,2026-05-01,2026-05-28,2026-06-15,137.32,36.35,18.17,10.1,201.94,Past Due,0.0,,201.94,0,False
INV400003108,SUB00003108,2026-04-01,2026-04-28,2026-05-16,70.33,18.62,9.31,5.17,103.43,Open,0.0,,103.43,30,True
INV500003108,SUB00003108,2026-05-01,2026-05-28,2026-06-15,35.39,9.37,4.68,2.6,52.04,Open,0.0,,52.04,0,False
INV400003109,SUB00003109,2026-04-01,2026-04-28,2026-05-16,75.8,20.06,10.03,5.57,111.46,Paid,0.0,,111.46,30,True
INV500003109,SUB00003109,2026-05-01,2026-05-28,2026-06-15,47.69,12.62,6.31,3.51,70.14,Open,70.14,2026-06-15,0.0,0,False
INV400003110,SUB00003110,2026-04-01,2026-04-28,2026-05-16,139.24,36.86,18.43,10.24,204.77,Paid,102.39,2026-05-16,102.38000000000001,30,True
INV500003110,SUB00003110,2026-05-01,2026-05-28,2026-06-15,33.49,8.86,4.43,2.46,49.25,Paid,36.94,2026-06-02,12.310000000000002,0,False
INV400003111,SUB00003111,2026-04-01,2026-04-28,2026-05-16,104.49,27.66,13.83,7.68,,Cancelled,0.0,,,30,False
INV500003111,SUB00003111,2026-05-01,2026-05-28,2026-06-15,14.53,3.85,1.92,1.07,21.37,Open,0.0,,21.37,0,False
INV400003112,SUB00003112,2026-04-01,2026-04-28,2026-05-16,173.98,46.05,23.03,12.79,255.86,Open,0.0,,255.86,30,True
INV500003112,SUB00003112,2026-05-01,2026-05-28,2026-06-15,60.09,15.91,7.95,4.42,88.37,Open,0.0,,88.37,0,False
INV400003113,SUB00003113,2026-04-01,2026-04-28,2026-05-16,88.95,23.55,11.77,6.54,130.81,Open,0.0,,130.81,30,True
INV500003113,SUB00003113,2026-05-01,2026-05-28,2026-06-15,176.51,46.72,23.36,12.98,259.57,Open,0.0,,259.57,0,False
INV400003114,SUB00003114,2026-04-01,2026-04-28,2026-05-16,86.57,22.92,11.46,6.37,127.31,Cancelled,0.0,,127.31,30,True
INV500003114,SUB00003114,2026-05-01,2026-05-28,2026-06-15,122.09,32.32,16.16,8.98,179.54,Open,0.0,,179.54,0,False
INV400003115,SUB00003115,2026-04-01,2026-04-28,2026-05-16,55.67,14.74,7.37,4.09,81.87,Paid,0.0,,81.87,30,True
INV500003115,SUB00003115,2026-05-01,2026-05-28,2026-06-15,159.3,42.17,21.08,11.71,234.26,Cancelled,0.0,,234.26,0,False
INV400003116,SUB00003116,2026-04-01,2026-04-28,2026-05-16,93.82,24.83,12.42,6.9,137.97,Cancelled,0.0,,137.97,30,True
INV500003116,SUB00003116,2026-05-01,2026-05-28,2026-06-15,52.18,13.81,6.91,3.84,76.73,Open,76.73,2026-06-02,0.0,0,False
INV400003117,SUB00003117,2026-04-01,2026-04-28,2026-05-16,28.97,7.67,3.83,2.13,42.61,Open,31.95,2026-05-20,10.66,30,True
INV500003117,SUB00003117,2026-05-01,2026-05-28,2026-06-15,174.98,46.32,23.16,12.87,257.33,Cancelled,0.0,,257.33,0,False
INV400003118,SUB00003118,2026-04-01,2026-04-28,2026-05-16,120.2,31.82,15.91,8.84,176.77,Cancelled,176.77,2026-05-08,0.0,30,False
INV500003118,SUB00003118,2026-05-01,2026-05-28,2026-06-15,159.76,42.29,21.14,11.75,234.94,Paid,234.94,2026-07-02,0.0,0,False
INV400003119,SUB00003119,2026-04-01,2026-04-28,2026-05-16,150.25,39.77,19.89,11.05,220.95,Cancelled,0.0,,220.95,30,True
INV500003119,SUB00003119,2026-05-01,2026-05-28,2026-06-15,123.67,32.74,16.37,9.09,181.86,Open,136.4,2026-06-02,45.46000000000001,0,False
INV400003120,SUB00003120,2026-04-01,2026-04-28,2026-05-16,150.41,39.81,19.91,11.06,221.19,Open,0.0,,221.19,30,True
INV500003120,SUB00003120,2026-05-01,2026-05-28,2026-06-15,65.24,17.27,8.63,4.8,95.93,Past Due,0.0,,95.93,0,False
INV400003121,SUB00003121,2026-04-01,2026-04-28,2026-05-16,67.06,17.75,8.88,4.93,98.61,Past Due,73.96,2026-05-20,24.650000000000006,30,True
INV500003121,SUB00003121,2026-05-01,2026-05-28,2026-06-15,124.75,33.02,16.51,9.17,183.45,Cancelled,0.0,,183.45,0,False
INV400003122,SUB00003122,2026-04-01,2026-04-28,2026-05-16,125.08,33.11,16.55,9.2,183.94,Cancelled,183.94,2026-05-03,0.0,30,False
INV500003122,SUB00003122,2026-05-01,2026-05-28,2026-06-15,59.82,15.83,7.92,4.4,87.97,Past Due,0.0,,87.97,0,False
INV400003123,SUB00003123,2026-04-01,2026-04-28,2026-05-16,137.06,36.28,18.14,10.08,201.56,Open,201.56,2026-05-20,0.0,30,False
INV500003123,SUB00003123,2026-05-01,2026-05-28,2026-06-15,150.42,39.82,19.91,11.06,221.21,Open,0.0,,221.21,0,False
INV400003124,SUB00003124,2026-04-01,2026-04-28,2026-05-16,145.46,38.5,19.25,10.7,213.92,Paid,213.92,2026-06-02,0.0,30,False
INV500003124,SUB00003124,2026-05-01,2026-05-28,2026-06-15,62.37,16.51,8.26,4.59,91.72,Open,91.72,2026-06-19,0.0,0,False
INV400003125,SUB00003125,2026-04-01,2026-04-28,2026-05-16,144.68,38.3,19.15,10.64,212.77,Open,159.58,2026-05-08,53.19,30,True
INV500003125,SUB00003125,2026-05-01,2026-05-28,2026-06-15,138.06,36.55,18.27,10.15,203.03,Past Due,101.52,2026-06-15,101.51,0,False
INV400003126,SUB00003126,2026-04-01,2026-04-28,2026-05-16,37.28,9.87,4.93,2.74,54.83,Past Due,54.83,2026-05-16,0.0,30,False
INV500003126,SUB00003126,2026-05-01,2026-05-28,2026-06-15,121.71,32.22,16.11,8.95,178.99,Open,0.0,,178.99,0,False
INV400003127,SUB00003127,2026-04-01,2026-04-28,2026-05-16,139.57,36.95,18.47,10.26,205.25,Paid,0.0,,205.25,30,True
INV500003127,SUB00003127,2026-05-01,2026-05-28,2026-06-15,90.87,24.05,12.03,6.68,133.64,Paid,100.23,2026-06-19,33.40999999999998,0,False
INV400003128,SUB00003128,2026-04-01,2026-04-28,2026-05-16,28.39,7.51,3.76,2.09,41.75,Cancelled,41.75,2026-05-16,0.0,30,False
INV500003128,SUB00003128,2026-05-01,2026-05-28,2026-06-15,78.6,20.81,10.4,5.78,115.59,Past Due,0.0,,115.59,0,False
INV400003129,SUB00003129,2026-04-01,2026-04-28,2026-05-16,39.16,10.37,5.18,2.88,57.59,Open,43.19,2026-05-03,14.400000000000006,30,True
INV500003129,SUB00003129,2026-05-01,2026-05-28,2026-06-15,70.78,18.73,9.37,5.2,104.08,Cancelled,0.0,,104.08,0,False
INV400003130,SUB00003130,2026-04-01,2026-04-28,2026-05-16,151.08,39.99,20.0,11.11,222.18,Open,222.18,2026-05-16,0.0,30,False
INV500003130,SUB00003130,2026-05-01,2026-05-28,2026-06-15,100.02,26.48,13.24,7.35,147.09,Cancelled,0.0,,147.09,0,False
INV400003131,SUB00003131,2026-04-01,2026-04-28,2026-05-16,93.89,24.85,12.43,6.9,138.08,Open,138.08,2026-05-16,0.0,30,False
INV500003131,SUB00003131,2026-05-01,2026-05-28,2026-06-15,70.66,18.7,9.35,5.2,103.91,Paid,0.0,,103.91,0,False
INV400003132,SUB00003132,2026-04-01,2026-04-28,2026-05-16,97.5,25.81,12.9,7.17,143.38,Cancelled,0.0,,143.38,30,True
INV500003132,SUB00003132,2026-05-01,2026-05-28,2026-06-15,50.52,13.37,6.69,3.71,74.29,Paid,37.15,2026-06-02,37.14000000000001,0,False
INV400003133,SUB00003133,2026-04-01,2026-04-28,2026-05-16,74.44,19.7,9.85,5.47,109.46,Past Due,0.0,,109.46,30,True
INV500003133,SUB00003133,2026-05-01,2026-05-28,2026-06-15,33.11,8.76,4.38,2.43,48.69,Paid,0.0,,48.69,0,False
INV400003134,SUB00003134,2026-04-01,2026-04-28,2026-05-16,59.89,15.85,7.93,4.4,88.07,Paid,0.0,,88.07,30,True
INV500003134,SUB00003134,2026-05-01,2026-05-28,2026-06-15,22.84,6.05,3.02,1.68,33.58,Past Due,33.58,2026-06-07,0.0,0,False
INV400003135,SUB00003135,2026-04-01,2026-04-28,2026-05-16,15.11,4.0,2.0,1.11,22.22,Open,22.22,2026-05-03,0.0,30,False
INV500003135,SUB00003135,2026-05-01,2026-05-28,2026-06-15,93.56,24.77,12.38,6.88,137.59,Open,137.59,2026-06-19,0.0,0,False
INV400003136,SUB00003136,2026-04-01,2026-04-28,2026-05-16,69.57,18.41,9.21,5.12,102.31,Paid,0.0,,102.31,30,True
INV500003136,SUB00003136,2026-05-01,2026-05-28,2026-06-15,45.19,11.96,5.98,3.32,66.46,Paid,0.0,,66.46,0,False
INV400003137,SUB00003137,2026-04-01,2026-04-28,2026-05-16,123.16,32.6,16.3,9.06,181.12,Open,0.0,,181.12,30,True
INV500003137,SUB00003137,2026-05-01,2026-05-28,2026-06-15,25.04,6.63,3.31,1.84,36.83,Cancelled,0.0,,36.83,0,False
INV400003138,SUB00003138,2026-04-01,2026-04-28,2026-05-16,156.24,41.36,20.68,11.49,229.77,Open,114.88,2026-05-20,114.89000000000001,30,True
INV500003138,SUB00003138,2026-05-01,2026-05-28,2026-06-15,47.19,12.49,6.25,3.47,69.39,Cancelled,69.39,2026-07-02,0.0,0,False
INV400003139,SUB00003139,2026-04-01,2026-04-28,2026-05-16,89.58,23.71,11.86,6.59,131.74,Open,0.0,,131.74,30,True
INV500003139,SUB00003139,2026-05-01,2026-05-28,2026-06-15,156.94,41.54,20.77,11.54,230.8,Open,115.4,2026-06-15,115.4,0,False
INV400003140,SUB00003140,2026-04-01,2026-04-28,2026-05-16,67.65,17.91,8.95,4.97,99.49,Cancelled,0.0,,99.49,30,True
INV500003140,SUB00003140,2026-05-01,2026-05-28,2026-06-15,121.67,32.21,16.1,8.95,178.93,Open,0.0,,178.93,0,False
INV400003141,SUB00003141,2026-04-01,2026-04-28,2026-05-16,70.98,18.79,9.39,5.22,104.38,Cancelled,0.0,,104.38,30,True
INV500003141,SUB00003141,2026-05-01,2026-05-28,2026-06-15,44.61,11.81,5.9,3.28,65.61,Cancelled,0.0,,65.61,0,False
INV400003142,SUB00003142,2026-04-01,2026-04-28,2026-05-16,39.04,10.33,5.17,2.87,57.41,Open,0.0,,57.41,30,True
INV500003142,SUB00003142,2026-05-01,2026-05-28,2026-06-15,108.18,28.64,14.32,7.95,159.08,Open,159.08,2026-07-02,0.0,0,False
INV400003143,SUB00003143,2026-04-01,2026-04-28,2026-05-16,98.25,26.01,13.0,7.22,144.48,Paid,0.0,,144.48,30,True
INV500003143,SUB00003143,2026-05-01,2026-05-28,2026-06-15,101.13,26.77,13.39,7.44,148.73,Cancelled,0.0,,148.73,0,False
INV400003144,SUB00003144,2026-04-01,2026-04-28,2026-05-16,33.77,8.94,4.47,2.48,49.66,Paid,0.0,,49.66,30,True
INV500003144,SUB00003144,2026-05-01,2026-05-28,2026-06-15,115.8,30.65,15.33,8.51,170.29,Open,85.15,2026-06-07,85.13999999999999,0,False
INV400003145,SUB00003145,2026-04-01,2026-04-28,2026-05-16,131.65,34.85,17.42,9.68,193.6,Paid,0.0,,193.6,30,True
INV500003145,SUB00003145,2026-05-01,2026-05-28,2026-06-15,24.46,6.47,3.24,1.8,35.96,Past Due,0.0,,35.96,0,False
