account_id,balance_date,ledger_balance,available_balance,currency
A000103,2026-01-28,21421.88,21345.96,EUR
A000103,2026-01-31,21441.52,21351.95,EUR
A000103,2026-02-03,21550.46,21477.58,EUR
A000103,2026-02-06,21274.26,21258.44,EUR
A000103,2026-02-09,21044.96,20968.47,EUR
A000103,2026-02-12,20957.15,20894.64,EUR
A000103,2026-02-15,20887.26,20781.64,EUR
A000103,2026-02-18,21118.05,20995.62,EUR
A000103,2026-02-21,21178.04,21141.85,EUR
A000103,2026-02-24,21127.47,21025.07,EUR
A000103,2026-02-27,21106.31,21055.25,EUR
A000103,2026-03-02,20856.83,20823.08,EUR
A000103,2026-03-05,20850.98,20756.38,EUR
A000103,2026-03-08,20579.99,20512.43,EUR
A000103,2026-03-11,20389.06,20280.54,EUR
A000103,2026-03-14,20683.23,20536.55,EUR
A000103,2026-03-17,20735.95,20716.09,EUR
A000103,2026-03-20,20599.50,20465.51,EUR
A000103,2026-03-23,20538.79,20497.20,EUR
A000103,2026-03-26,20557.17,20495.42,EUR
A000103,2026-03-29,20627.05,20591.03,EUR
A000103,2026-04-01,20335.32,20230.46,EUR
A000103,2026-04-04,20330.31,20275.39,EUR
A000103,2026-04-07,20314.67,20206.31,EUR
A000103,2026-04-10,20362.25,20252.75,EUR
A000103,2026-04-13,20178.99,20126.94,EUR
A000103,2026-04-16,20068.71,19944.32,EUR
A000103,2026-04-19,20192.47,20090.37,EUR
A000103,2026-04-22,20466.35,20393.93,EUR
A000103,2026-04-25,20487.56,20419.71,EUR
A000103,2026-04-28,20618.00,20581.18,EUR
A000103,2026-05-01,20622.00,20504.37,EUR
A000103,2026-05-04,20909.41,20810.98,EUR
A000103,2026-05-07,20973.35,20948.35,EUR
A000103,2026-05-10,21096.86,21079.67,EUR
A000103,2026-05-13,21189.95,21172.59,EUR
A000103,2026-05-16,21299.25,21167.08,EUR
A000103,2026-05-19,21299.78,21254.02,EUR
A000103,2026-05-22,21485.35,21442.25,EUR
A000103,2026-05-25,21634.42,21532.71,EUR
A000103,2026-05-28,21907.58,21795.83,EUR
A000103,2026-05-31,21753.71,21677.76,EUR
A000104,2026-01-01,20460.71,20384.64,USD
A000104,2026-01-04,20655.22,20578.70,USD
A000104,2026-01-07,20468.77,20320.58,USD
A000104,2026-01-10,20531.44,20471.81,USD
A000104,2026-01-13,20437.85,20363.44,USD
A000104,2026-01-16,20685.34,20630.52,USD
A000104,2026-01-19,20450.33,20356.47,USD
A000104,2026-01-22,20384.47,20327.23,USD
A000104,2026-01-25,20196.39,20089.16,USD
A000104,2026-01-28,20027.44,19945.19,USD
A000104,2026-01-31,20043.43,19914.52,USD
A000104,2026-02-03,20251.80,20131.96,USD
A000104,2026-02-06,20531.73,20484.59,USD
A000104,2026-02-09,20531.30,20505.32,USD
A000104,2026-02-12,20787.74,20730.76,USD
A000104,2026-02-15,20633.27,20605.48,USD
A000104,2026-02-18,20720.36,20607.96,USD
A000104,2026-02-21,20492.47,20447.44,USD
A000104,2026-02-24,20378.06,20348.55,USD
A000104,2026-02-27,20646.53,20528.31,USD
A000104,2026-03-02,20631.62,20587.37,USD
A000104,2026-03-05,20551.95,20506.80,USD
A000104,2026-03-08,20372.96,20291.55,USD
A000104,2026-03-11,20162.37,20043.76,USD
A000104,2026-03-14,20019.34,19948.40,USD
A000104,2026-03-17,20268.03,20258.76,USD
A000104,2026-03-20,20196.15,20192.12,USD
A000104,2026-03-23,20046.25,20030.93,USD
A000104,2026-03-26,20024.60,19955.55,USD
A000104,2026-03-29,20226.03,20131.18,USD
A000104,2026-04-01,20482.85,20468.00,USD
A000104,2026-04-04,20556.93,20482.08,USD
A000104,2026-04-07,20383.73,20292.73,USD
A000104,2026-04-10,20254.79,20114.64,USD
A000104,2026-04-13,20401.70,20352.88,USD
A000104,2026-04-16,20564.06,20458.54,USD
A000104,2026-04-19,20787.30,20718.71,USD
A000104,2026-04-22,20649.93,20511.06,USD
A000104,2026-04-25,20868.11,20862.64,USD
A000104,2026-04-28,20636.80,20525.06,USD
A000104,2026-05-01,20412.06,20274.80,USD
A000104,2026-05-04,20247.51,20117.58,USD
A000104,2026-05-07,20421.11,20301.19,USD
A000104,2026-05-10,20382.23,20351.07,USD
A000104,2026-05-13,20313.70,20285.49,USD
A000104,2026-05-16,20256.44,20203.21,USD
A000104,2026-05-19,20144.36,20030.02,USD
A000104,2026-05-22,20282.42,20138.49,USD
A000104,2026-05-25,20359.00,20266.01,USD
A000104,2026-05-28,20524.33,20417.08,USD
A000104,2026-05-31,20358.58,20341.13,USD
A000105,2026-01-01,16985.75,16911.23,GBP
A000105,2026-01-04,17192.14,17081.76,GBP
A000105,2026-01-07,17474.90,17425.29,GBP
A000105,2026-01-10,17392.19,17359.76,GBP
A000105,2026-01-13,17510.89,17486.47,GBP
A000105,2026-01-16,17446.73,17430.47,GBP
A000105,2026-01-19,17264.61,17241.38,GBP
A000105,2026-01-22,17470.82,17451.54,GBP
A000105,2026-01-25,17656.30,17650.57,GBP
A000105,2026-01-28,17358.52,17216.19,GBP
A000105,2026-01-31,17112.90,17089.34,GBP
A000105,2026-02-03,17308.61,17176.89,GBP
A000105,2026-02-06,17211.75,17191.56,GBP
A000105,2026-02-09,17085.54,17077.66,GBP
A000105,2026-02-12,17250.93,17125.04,GBP
A000105,2026-02-15,17355.65,17271.70,GBP
A000105,2026-02-18,17403.36,17280.12,GBP
A000105,2026-02-21,17295.08,17236.64,GBP
A000105,2026-02-24,17205.12,17071.53,GBP
A000105,2026-02-27,17296.98,17274.45,GBP
A000105,2026-03-02,17348.77,17231.23,GBP
A000105,2026-03-05,17164.85,17144.77,GBP
A000105,2026-03-08,17340.25,17326.67,GBP
A000105,2026-03-11,17191.99,17151.06,GBP
A000105,2026-03-14,17440.11,17413.66,GBP
A000105,2026-03-17,17596.78,17550.58,GBP
A000105,2026-03-20,17606.98,17479.56,GBP
A000105,2026-03-23,17572.79,17528.16,GBP
A000105,2026-03-26,17351.33,17278.57,GBP
A000105,2026-03-29,17224.05,17180.00,GBP
A000105,2026-04-01,16943.11,16841.74,GBP
A000105,2026-04-04,17000.79,16984.21,GBP
A000105,2026-04-07,17066.38,16975.28,GBP
A000105,2026-04-10,17251.28,17243.79,GBP
A000105,2026-04-13,17514.08,17485.51,GBP
A000105,2026-04-16,17637.34,17523.24,GBP
A000105,2026-04-19,17702.41,17615.49,GBP
A000105,2026-04-22,17703.46,17630.32,GBP
A000105,2026-04-25,17824.48,17683.16,GBP
A000105,2026-04-28,17661.11,17582.45,GBP
A000105,2026-05-01,17494.86,17388.14,GBP
A000105,2026-05-04,17783.61,17714.07,GBP
A000105,2026-05-07,17614.53,17480.76,GBP
A000105,2026-05-10,17527.88,17447.35,GBP
A000105,2026-05-13,17299.50,17253.53,GBP
A000105,2026-05-16,17002.99,16893.83,GBP
A000105,2026-05-19,17156.14,17100.22,GBP
A000105,2026-05-22,16865.59,16857.24,GBP
A000105,2026-05-25,17106.91,17025.79,GBP
A000105,2026-05-28,17362.83,17331.27,GBP
A000105,2026-05-31,17221.06,17084.54,GBP
A000106,2026-01-01,19608.29,19497.84,USD
A000106,2026-01-04,19407.08,19393.63,USD
A000106,2026-01-07,19166.80,19099.17,USD
A000106,2026-01-10,19257.43,19221.18,USD
A000106,2026-01-13,19538.21,19409.93,USD
A000106,2026-01-16,19659.28,19547.81,USD
A000106,2026-01-19,19793.12,19677.73,USD
A000106,2026-01-22,19933.51,19850.94,USD
A000106,2026-01-25,20150.55,20131.14,USD
A000106,2026-01-28,20148.54,20109.66,USD
A000106,2026-01-31,19960.70,19847.64,USD
A000106,2026-02-03,19975.81,19864.63,USD
A000106,2026-02-06,20197.12,20183.52,USD
A000106,2026-02-09,20143.12,19999.48,USD
A000106,2026-02-12,20387.73,20298.82,USD
A000106,2026-02-15,20679.95,20642.09,USD
A000106,2026-02-18,20559.89,20479.75,USD
A000106,2026-02-21,20462.76,20378.98,USD
A000106,2026-02-24,20330.38,20236.04,USD
A000106,2026-02-27,20161.71,20140.58,USD
A000106,2026-03-02,20103.84,20011.54,USD
A000106,2026-03-05,20180.63,20128.82,USD
A000106,2026-03-08,19958.41,19836.89,USD
A000106,2026-03-11,19976.25,19915.55,USD
A000106,2026-03-14,20254.71,20239.20,USD
A000106,2026-03-17,20436.84,20396.61,USD
A000106,2026-03-20,20514.47,20416.65,USD
A000106,2026-03-23,20558.39,20421.12,USD
A000106,2026-03-26,20406.67,20383.26,USD
A000106,2026-03-29,20481.24,20337.46,USD
A000106,2026-04-01,20541.00,20457.52,USD
A000106,2026-04-04,20796.98,20726.86,USD
A000106,2026-04-07,20812.15,20773.93,USD
A000106,2026-04-10,20901.25,20765.35,USD
A000106,2026-04-13,20898.88,20774.47,USD
A000106,2026-04-16,21088.77,20994.86,USD
A000106,2026-04-19,21344.65,21258.03,USD
A000106,2026-04-22,21424.25,21315.70,USD
A000106,2026-04-25,21456.02,21396.52,USD
A000106,2026-04-28,21297.53,21292.23,USD
A000106,2026-05-01,21435.71,21379.72,USD
A000106,2026-05-04,21294.77,21187.87,USD
A000106,2026-05-07,21000.87,20946.50,USD
A000106,2026-05-10,21139.22,21045.05,USD
A000106,2026-05-13,21124.59,21068.26,USD
A000106,2026-05-16,21422.04,21340.58,USD
A000106,2026-05-19,21274.57,21179.11,USD
A000106,2026-05-22,21335.48,21197.94,USD
A000106,2026-05-25,21199.29,21176.38,USD
A000106,2026-05-28,21259.22,21179.81,USD
A000106,2026-05-31,21244.78,21156.59,USD
A000107,2026-01-01,891.09,800.64,INR
A000107,2026-01-04,657.85,536.98,INR
A000107,2026-01-07,863.75,839.58,INR
A000107,2026-01-10,1048.20,965.89,INR
A000107,2026-01-13,918.98,795.82,INR
A000107,2026-01-16,906.99,852.09,INR
A000107,2026-01-19,1001.02,977.37,INR
A000107,2026-01-22,1152.74,1027.35,INR
A000107,2026-01-25,1153.67,1029.74,INR
A000107,2026-01-28,883.85,782.84,INR
A000107,2026-01-31,827.94,816.72,INR
A000107,2026-02-03,717.63,609.57,INR
A000107,2026-02-06,626.86,518.67,INR
A000107,2026-02-09,377.56,326.31,INR
A000107,2026-02-12,100.02,6.92,INR
A000107,2026-02-15,-140.49,-278.74,INR
A000107,2026-02-18,90.57,5.13,INR
A000107,2026-02-21,123.49,118.64,INR
A000107,2026-02-24,109.07,100.28,INR
A000107,2026-02-27,290.60,283.58,INR
A000107,2026-03-02,83.20,57.62,INR
A000107,2026-03-05,166.81,126.91,INR
A000107,2026-03-08,264.96,202.94,INR
A000107,2026-03-11,547.84,498.85,INR
A000107,2026-03-14,417.22,382.42,INR
A000107,2026-03-17,438.47,418.29,INR
A000107,2026-03-20,698.88,594.37,INR
A000107,2026-03-23,417.05,376.90,INR
A000107,2026-03-26,556.77,543.67,INR
A000107,2026-03-29,299.09,180.97,INR
A000107,2026-04-01,16.10,-37.44,INR
A000107,2026-04-04,184.73,85.88,INR
A000107,2026-04-07,28.69,-102.90,INR
A000107,2026-04-10,210.44,125.13,INR
A000107,2026-04-13,36.57,18.51,INR
A000107,2026-04-16,-132.38,-256.61,INR
A000107,2026-04-19,106.00,-3.82,INR
A000107,2026-04-22,85.25,81.52,INR
A000107,2026-04-25,-157.63,-171.73,INR
A000107,2026-04-28,70.38,65.59,INR
A000107,2026-05-01,57.22,26.19,INR
A000107,2026-05-04,132.52,23.20,INR
A000107,2026-05-07,-158.33,-222.72,INR
A000107,2026-05-10,28.69,-41.03,INR
A000107,2026-05-13,183.39,93.52,INR
A000107,2026-05-16,156.77,67.90,INR
A000107,2026-05-19,234.12,204.34,INR
A000107,2026-05-22,142.94,74.53,INR
A000107,2026-05-25,169.68,80.28,INR
A000107,2026-05-28,290.01,160.69,INR
A000107,2026-05-31,157.89,29.56,INR
A000108,2026-01-01,7435.08,7428.17,INR
A000108,2026-01-04,7670.65,7544.07,INR
A000108,2026-01-07,7519.24,7391.09,INR
A000108,2026-01-10,7716.20,7614.41,INR
A000108,2026-01-13,7901.96,7846.14,INR
A000108,2026-01-16,8147.97,8057.22,INR
A000108,2026-01-19,8113.75,8063.26,INR
A000108,2026-01-22,7856.58,7723.91,INR
A000108,2026-01-25,7557.36,7503.11,INR
A000108,2026-01-28,7633.17,7558.99,INR
A000108,2026-01-31,7767.26,7627.25,INR
A000108,2026-02-03,7721.48,7611.17,INR
A000108,2026-02-06,7616.41,7580.12,INR
A000108,2026-02-09,7799.01,7665.89,INR
A000108,2026-02-12,7740.45,7624.42,INR
A000108,2026-02-15,7824.49,7755.43,INR
A000108,2026-02-18,8035.42,8024.69,INR
A000108,2026-02-21,8206.62,8058.38,INR
A000108,2026-02-24,7915.43,7888.70,INR
A000108,2026-02-27,8118.68,8040.49,INR
A000108,2026-03-02,7887.08,7768.16,INR
A000108,2026-03-05,8007.59,7939.55,INR
A000108,2026-03-08,8138.27,8104.81,INR
A000108,2026-03-11,8359.74,8254.12,INR
A000108,2026-03-14,8463.73,8408.77,INR
A000108,2026-03-17,8570.26,8549.64,INR
A000108,2026-03-20,8747.64,8657.06,INR
A000108,2026-03-23,8594.50,8544.39,INR
A000108,2026-03-26,8584.63,8448.09,INR
A000108,2026-03-29,8504.49,8466.36,INR
A000108,2026-04-01,8302.35,8157.26,INR
A000108,2026-04-04,8153.96,8066.44,INR
A000108,2026-04-07,7896.13,7880.55,INR
A000108,2026-04-10,7964.34,7932.93,INR
A000108,2026-04-13,7994.92,7915.11,INR
A000108,2026-04-16,7774.84,7628.05,INR
A000108,2026-04-19,7712.99,7684.93,INR
A000108,2026-04-22,7714.39,7698.39,INR
A000108,2026-04-25,7562.27,7506.22,INR
A000108,2026-04-28,7775.14,7640.19,INR
A000108,2026-05-01,7946.40,7930.94,INR
A000108,2026-05-04,7781.43,7711.62,INR
A000108,2026-05-07,7969.74,7968.13,INR
A000108,2026-05-10,8227.08,8095.49,INR
A000108,2026-05-13,8415.92,8408.53,INR
A000108,2026-05-16,8696.22,8565.57,INR
A000108,2026-05-19,8720.25,8582.58,INR
A000108,2026-05-22,8919.98,8859.74,INR
A000108,2026-05-25,8699.96,8633.07,INR
A000108,2026-05-28,8449.19,8444.05,INR
A000108,2026-05-31,8387.15,8336.57,INR
A000109,2026-01-01,13402.88,13301.13,INR
A000109,2026-01-04,13141.15,13110.28,INR
A000109,2026-01-07,12920.47,12862.42,INR
A000109,2026-01-10,12774.47,12630.15,INR
A000109,2026-01-13,12775.85,12704.69,INR
A000109,2026-01-16,12894.93,12747.21,INR
A000109,2026-01-19,13172.68,13151.62,INR
A000109,2026-01-22,13389.52,13247.42,INR
A000109,2026-01-25,13515.69,13461.43,INR
A000109,2026-01-28,13793.17,13713.04,INR
A000109,2026-01-31,13643.84,13520.91,INR
A000109,2026-02-03,13489.94,13359.59,INR
A000109,2026-02-06,13443.78,13361.54,INR
A000109,2026-02-09,13275.67,13155.44,INR
A000109,2026-02-12,13113.63,13022.46,INR
A000109,2026-02-15,13146.42,13013.78,INR
A000109,2026-02-18,13219.16,13202.86,INR
A000109,2026-02-21,13237.24,13151.51,INR
A000109,2026-02-24,13328.97,13294.82,INR
A000109,2026-02-27,13303.14,13220.69,INR
A000109,2026-03-02,13243.30,13099.72,INR
A000109,2026-03-05,13191.70,13055.48,INR
A000109,2026-03-08,13411.32,13312.47,INR
A000109,2026-03-11,13177.79,13039.68,INR
A000109,2026-03-14,13156.41,13133.29,INR
A000109,2026-03-17,13282.95,13148.90,INR
A000109,2026-03-20,13157.14,13081.03,INR
A000109,2026-03-23,13422.95,13346.59,INR
A000109,2026-03-26,13576.54,13545.63,INR
A000109,2026-03-29,13330.27,13236.33,INR
A000109,2026-04-01,13625.57,13571.73,INR
A000109,2026-04-04,13453.51,13318.38,INR
A000109,2026-04-07,13612.95,13526.04,INR
A000109,2026-04-10,13859.18,13840.95,INR
A000109,2026-04-13,13943.21,13886.73,INR
A000109,2026-04-16,13713.41,13670.98,INR
A000109,2026-04-19,13892.28,13876.67,INR
A000109,2026-04-22,13723.10,13681.15,INR
A000109,2026-04-25,13859.54,13729.18,INR
A000109,2026-04-28,13940.09,13812.05,INR
A000109,2026-05-01,14102.96,14050.74,INR
A000109,2026-05-04,14182.39,14138.08,INR
A000109,2026-05-07,14365.40,14253.81,INR
A000109,2026-05-10,14595.34,14501.18,INR
A000109,2026-05-13,14753.07,14658.84,INR
A000109,2026-05-16,15010.25,14958.06,INR
A000109,2026-05-19,14765.17,14749.27,INR
A000109,2026-05-22,14503.80,14411.36,INR
A000109,2026-05-25,14371.78,14268.01,INR
A000109,2026-05-28,14465.35,14432.51,INR
A000109,2026-05-31,14338.84,14256.71,INR
A000110,2026-01-01,13454.49,13422.57,CAD
A000110,2026-01-04,13464.09,13461.85,CAD
A000110,2026-01-07,13206.07,13118.29,CAD
A000110,2026-01-10,13199.49,13185.69,CAD
A000110,2026-01-13,12935.51,12885.93,CAD
A000110,2026-01-16,12887.84,12880.89,CAD
A000110,2026-01-19,12906.30,12900.62,CAD
A000110,2026-01-22,12654.22,12567.00,CAD
A000110,2026-01-25,12669.70,12597.45,CAD
A000110,2026-01-28,12446.64,12411.54,CAD
A000110,2026-01-31,12677.47,12667.15,CAD
A000110,2026-02-03,12694.65,12628.37,CAD
A000110,2026-02-06,12898.69,12826.52,CAD
A000110,2026-02-09,12937.18,12787.71,CAD
A000110,2026-02-12,13104.91,12997.32,CAD
A000110,2026-02-15,12817.00,12671.87,CAD
A000110,2026-02-18,12948.91,12824.54,CAD
A000110,2026-02-21,12794.24,12662.22,CAD
A000110,2026-02-24,12667.38,12652.87,CAD
A000110,2026-02-27,12503.17,12475.21,CAD
A000110,2026-03-02,12296.95,12179.21,CAD
A000110,2026-03-05,12208.90,12205.46,CAD
A000110,2026-03-08,12340.50,12297.32,CAD
A000110,2026-03-11,12250.62,12109.88,CAD
A000110,2026-03-14,12121.37,12003.68,CAD
A000110,2026-03-17,12213.80,12097.71,CAD
A000110,2026-03-20,12419.22,12388.54,CAD
A000110,2026-03-23,12646.50,12517.73,CAD
A000110,2026-03-26,12494.46,12441.17,CAD
A000110,2026-03-29,12698.75,12658.59,CAD
A000110,2026-04-01,12642.95,12546.25,CAD
A000110,2026-04-04,12647.34,12548.70,CAD
A000110,2026-04-07,12436.82,12424.48,CAD
A000110,2026-04-10,12150.20,12075.00,CAD
A000110,2026-04-13,12423.21,12412.19,CAD
A000110,2026-04-16,12430.71,12418.73,CAD
A000110,2026-04-19,12482.51,12361.84,CAD
A000110,2026-04-22,12297.51,12205.76,CAD
A000110,2026-04-25,12327.97,12278.97,CAD
A000110,2026-04-28,12223.06,12081.52,CAD
A000110,2026-05-01,12231.76,12123.93,CAD
A000110,2026-05-04,12018.79,11901.06,CAD
A000110,2026-05-07,11980.69,11901.95,CAD
A000110,2026-05-10,11957.08,11951.87,CAD
A000110,2026-05-13,12172.27,12110.62,CAD
A000110,2026-05-16,12159.55,12022.83,CAD
A000110,2026-05-19,12317.34,12214.37,CAD
A000110,2026-05-22,12171.40,12024.31,CAD
A000110,2026-05-25,11937.73,11905.93,CAD
A000110,2026-05-28,12236.14,12106.48,CAD
A000110,2026-05-31,11960.40,11876.60,CAD
A000111,2026-01-01,22873.72,22809.79,USD
A000111,2026-01-04,22909.30,22889.60,USD
A000111,2026-01-07,22648.14,22642.09,USD
A000111,2026-01-10,22841.93,22702.52,USD
A000111,2026-01-13,22542.93,22542.78,USD
A000111,2026-01-16,22773.05,22737.44,USD
A000111,2026-01-19,22505.91,22497.69,USD
A000111,2026-01-22,22760.88,22641.16,USD
A000111,2026-01-25,22638.60,22501.72,USD
A000111,2026-01-28,22796.67,22766.57,USD
A000111,2026-01-31,22959.64,22858.99,USD
A000111,2026-02-03,23101.85,22958.84,USD
A000111,2026-02-06,23091.01,23084.33,USD
A000111,2026-02-09,23046.44,22979.35,USD
A000111,2026-02-12,23129.02,23021.21,USD
A000111,2026-02-15,23169.64,23057.35,USD
A000111,2026-02-18,23447.23,23341.75,USD
A000111,2026-02-21,23599.84,23500.33,USD
A000111,2026-02-24,23726.32,23719.25,USD
A000111,2026-02-27,23460.79,23316.69,USD
A000111,2026-03-02,23332.70,23262.91,USD
A000111,2026-03-05,23126.56,23087.41,USD
A000111,2026-03-08,23231.37,23164.91,USD
A000111,2026-03-11,23473.90,23408.48,USD
A000111,2026-03-14,23717.02,23593.08,USD
A000111,2026-03-17,23735.86,23684.24,USD
A000111,2026-03-20,23828.26,23813.45,USD
A000111,2026-03-23,23891.61,23813.47,USD
A000111,2026-03-26,23806.53,23711.32,USD
A000111,2026-03-29,23915.44,23877.29,USD
A000111,2026-04-01,24116.20,24028.47,USD
A000111,2026-04-04,24276.50,24226.87,USD
A000111,2026-04-07,24492.40,24395.66,USD
A000111,2026-04-10,24626.52,24571.35,USD
A000111,2026-04-13,24359.95,24254.92,USD
A000111,2026-04-16,24163.88,24154.87,USD
A000111,2026-04-19,24079.18,23958.17,USD
A000111,2026-04-22,24316.80,24295.99,USD
A000111,2026-04-25,24047.82,23906.43,USD
A000111,2026-04-28,24169.33,24079.24,USD
A000111,2026-05-01,24203.38,24132.96,USD
A000111,2026-05-04,24181.92,24062.26,USD
A000111,2026-05-07,23996.02,23849.50,USD
A000111,2026-05-10,23767.62,23740.29,USD
A000111,2026-05-13,23754.41,23710.85,USD
A000111,2026-05-16,23622.01,23481.84,USD
A000111,2026-05-19,23709.46,23685.00,USD
A000111,2026-05-22,23605.23,23458.87,USD
A000111,2026-05-25,23658.26,23624.90,USD
A000111,2026-05-28,23865.45,23851.89,USD
A000111,2026-05-31,23882.18,23735.97,USD
A000112,2026-01-01,11668.46,11654.79,GBP
A000112,2026-01-04,11822.34,11720.09,GBP
A000112,2026-01-07,11959.74,11833.56,GBP
A000112,2026-01-10,11884.37,11792.78,GBP
A000112,2026-01-13,12176.06,12034.59,GBP
A000112,2026-01-16,12063.78,11961.52,GBP
A000112,2026-01-19,12311.87,12201.19,GBP
A000112,2026-01-22,12092.06,11973.62,GBP
A000112,2026-01-25,11930.00,11886.91,GBP
A000112,2026-01-28,11671.62,11617.18,GBP
A000112,2026-01-31,11558.37,11434.66,GBP
A000112,2026-02-03,11369.28,11297.33,GBP
A000112,2026-02-06,11520.97,11515.04,GBP
A000112,2026-02-09,11406.86,11389.46,GBP
A000112,2026-02-12,11243.26,11178.15,GBP
A000112,2026-02-15,11304.08,11259.76,GBP
A000112,2026-02-18,11589.74,11524.47,GBP
A000112,2026-02-21,11886.37,11868.61,GBP
A000112,2026-02-24,12075.10,12068.88,GBP
A000112,2026-02-27,11899.99,11802.33,GBP
A000112,2026-03-02,12124.22,11983.51,GBP
A000112,2026-03-05,12256.09,12173.74,GBP
A000112,2026-03-08,12041.63,11953.02,GBP
A000112,2026-03-11,12063.35,11984.52,GBP
A000112,2026-03-14,11834.20,11686.68,GBP
A000112,2026-03-17,11550.18,11506.76,GBP
A000112,2026-03-20,11643.53,11509.24,GBP
A000112,2026-03-23,11527.35,11402.37,GBP
A000112,2026-03-26,11386.19,11329.61,GBP
A000112,2026-03-29,11513.14,11504.17,GBP
A000112,2026-04-01,11594.54,11478.55,GBP
A000112,2026-04-04,11828.97,11736.70,GBP
A000112,2026-04-07,12097.28,12063.58,GBP
A000112,2026-04-10,12004.70,11902.40,GBP
A000112,2026-04-13,11856.09,11810.31,GBP
A000112,2026-04-16,12144.22,12113.14,GBP
A000112,2026-04-19,12282.12,12205.50,GBP
A000112,2026-04-22,12170.81,12026.65,GBP
A000112,2026-04-25,12387.41,12277.92,GBP
A000112,2026-04-28,12595.34,12541.52,GBP
A000112,2026-05-01,12410.21,12362.42,GBP
A000112,2026-05-04,12408.85,12405.63,GBP
A000112,2026-05-07,12261.20,12200.81,GBP
A000112,2026-05-10,11965.79,11937.77,GBP
A000112,2026-05-13,11824.17,11769.49,GBP
A000112,2026-05-16,11917.78,11908.43,GBP
A000112,2026-05-19,12075.22,11998.99,GBP
A000112,2026-05-22,12349.79,12292.54,GBP
A000112,2026-05-25,12254.99,12178.49,GBP
A000112,2026-05-28,12168.99,12097.27,GBP
A000112,2026-05-31,11869.02,11761.01,GBP
A000113,2026-01-01,22294.99,22170.80,EUR
A000113,2026-01-04,22449.16,22343.75,EUR
A000113,2026-01-07,22495.78,22379.44,EUR
A000113,2026-01-10,22365.39,22292.24,EUR
A000113,2026-01-13,22436.13,22421.77,EUR
A000113,2026-01-16,22468.34,22327.76,EUR
A000113,2026-01-19,22595.54,22453.24,EUR
A000113,2026-01-22,22698.90,22674.99,EUR
A000113,2026-01-25,22776.59,22703.26,EUR
A000113,2026-01-28,22575.86,22483.44,EUR
A000113,2026-01-31,22766.78,22683.49,EUR
A000113,2026-02-03,22527.78,22402.23,EUR
A000113,2026-02-06,22381.86,22243.06,EUR
A000113,2026-02-09,22469.41,22355.82,EUR
A000113,2026-02-12,22642.81,22619.31,EUR
A000113,2026-02-15,22479.58,22353.48,EUR
A000113,2026-02-18,22481.41,22458.83,EUR
A000113,2026-02-21,22304.29,22303.14,EUR
A000113,2026-02-24,22353.22,22303.08,EUR
A000113,2026-02-27,22218.83,22127.52,EUR
A000113,2026-03-02,22173.00,22058.41,EUR
A000113,2026-03-05,22448.14,22447.66,EUR
A000113,2026-03-08,22632.53,22572.43,EUR
A000113,2026-03-11,22420.61,22382.11,EUR
A000113,2026-03-14,22382.26,22294.51,EUR
A000113,2026-03-17,22376.99,22288.14,EUR
A000113,2026-03-20,22298.41,22270.66,EUR
A000113,2026-03-23,22197.88,22152.46,EUR
A000113,2026-03-26,22142.29,22050.04,EUR
A000113,2026-03-29,22084.29,21997.35,EUR
A000113,2026-04-01,22278.85,22254.25,EUR
A000113,2026-04-04,22124.12,22069.76,EUR
A000113,2026-04-07,22103.38,22047.71,EUR
A000113,2026-04-10,21864.26,21821.47,EUR
A000113,2026-04-13,21896.77,21847.19,EUR
A000113,2026-04-16,21985.76,21907.55,EUR
A000113,2026-04-19,21930.35,21924.61,EUR
A000113,2026-04-22,22010.23,21943.95,EUR
A000113,2026-04-25,21891.75,21881.82,EUR
A000113,2026-04-28,21639.13,21632.46,EUR
A000113,2026-05-01,21368.18,21292.23,EUR
A000113,2026-05-04,21569.93,21454.45,EUR
A000113,2026-05-07,21499.41,21481.95,EUR
A000113,2026-05-10,21450.91,21315.01,EUR
A000113,2026-05-13,21453.21,21426.59,EUR
A000113,2026-05-16,21212.52,21190.67,EUR
A000113,2026-05-19,21256.62,21240.70,EUR
A000113,2026-05-22,21462.48,21344.15,EUR
A000113,2026-05-25,21424.03,21385.50,EUR
A000113,2026-05-28,21533.32,21487.87,EUR
A000113,2026-05-31,21769.47,21643.70,EUR
A000114,2026-01-01,21045.68,20995.48,INR
A000114,2026-01-04,21231.11,21176.40,INR
A000114,2026-01-07,21103.22,21044.02,INR
A000114,2026-01-10,21387.11,21345.71,INR
A000114,2026-01-13,21128.29,21006.39,INR
A000114,2026-01-16,21091.09,20945.10,INR
A000114,2026-01-19,21022.25,20964.44,INR
A000114,2026-01-22,20813.04,20741.68,INR
A000114,2026-01-25,20758.64,20694.20,INR
A000114,2026-01-28,20743.97,20722.17,INR
A000114,2026-01-31,20937.33,20813.35,INR
A000114,2026-02-03,21103.94,20954.27,INR
A000114,2026-02-06,21081.60,20941.58,INR
A000114,2026-02-09,21359.54,21344.28,INR
A000114,2026-02-12,21504.69,21464.77,INR
A000114,2026-02-15,21222.72,21174.90,INR
A000114,2026-02-18,21466.16,21406.31,INR
A000114,2026-02-21,21207.85,21063.55,INR
A000114,2026-02-24,21059.41,20940.68,INR
A000114,2026-02-27,21086.33,20994.46,INR
A000114,2026-03-02,21052.63,20973.53,INR
A000114,2026-03-05,20816.66,20808.82,INR
A000114,2026-03-08,21004.50,20937.97,INR
