forecast_id,site_id,forecast_ts,forecast_generation_mw,model_version,created_ts,reading_ts,generation_mw,absolute_error_mw,absolute_percentage_error,forecast_alert
FC0000010015,SITE0009,2026-05-22 06:00:00,0.1275,gen-v3.2,2026-05-21 06:00:00,2026-05-22 06:00:00,-0.1206,0.2481,2.057213930348259,True
FC0000010017,SITE0009,2026-05-22 08:00:00,0.1974,gen-v3.1,2026-05-21 08:00:00,2026-05-22 08:00:00,0.7932,0.5958,0.7511346444780636,True
FC0000010019,SITE0009,2026-05-22 10:00:00,-1.351,gen-v4.0,2026-05-21 22:00:00,2026-05-22 10:00:00,-2.0366,0.6856,0.3366394972012177,True
FC0000010022,SITE0009,2026-05-22 13:00:00,-2.2986,gen-v3.2,2026-05-22 01:00:00,2026-05-22 13:00:00,-1.7534,0.5451999999999999,0.3109387475761377,True
FC0000010023,SITE0009,2026-05-22 14:00:00,-2.9052,gen-v3.1,2026-05-22 08:00:00,2026-05-22 14:00:00,-1.9251,0.9800999999999997,0.5091164095371667,True
FC0000010026,SITE0009,2026-05-22 17:00:00,0.2269,gen-v4.0,2026-05-21 17:00:00,2026-05-22 17:00:00,-0.2381,0.46499999999999997,1.952960940781184,True
FC0000010028,SITE0009,2026-05-22 19:00:00,2.2574,gen-v3.1,2026-05-22 07:00:00,2026-05-22 19:00:00,1.4683,0.7891000000000001,0.5374242321051558,True
FC0000010030,SITE0009,2026-05-22 21:00:00,-3.1107,gen-v3.2,2026-05-22 15:00:00,2026-05-22 21:00:00,-4.899,1.7883,0.3650336803429271,True
FC0000010032,SITE0009,2026-05-22 23:00:00,0.5985,gen-v3.1,2026-05-21 23:00:00,2026-05-22 23:00:00,-0.3025,0.901,2.978512396694215,True
FC0000010033,SITE0009,2026-05-23 00:00:00,-2.1548,gen-v3.1,2026-05-22 00:00:00,2026-05-23 00:00:00,-2.9766,0.8218000000000001,0.2760868104548814,True
FC0000010035,SITE0009,2026-05-23 02:00:00,-0.3368,gen-v4.0,2026-05-22 14:00:00,2026-05-23 02:00:00,0.4295,0.7663,1.7841676367869617,True
FC0000010039,SITE0009,2026-05-23 06:00:00,1.9658,gen-v4.0,2026-05-23 00:00:00,2026-05-23 06:00:00,0.9881,0.9777,0.9894747495192795,True
FC0000010043,SITE0009,2026-05-23 10:00:00,2.6203,gen-v4.0,2026-05-23 04:00:00,2026-05-23 10:00:00,1.976,0.6442999999999999,0.32606275303643717,True
FC0000010048,SITE0009,2026-05-23 15:00:00,0.181,gen-v3.2,2026-05-22 15:00:00,2026-05-23 15:00:00,-0.9072,1.0882,1.1995149911816578,True
FC0000010049,SITE0009,2026-05-23 16:00:00,1.5364,gen-v3.1,2026-05-23 10:00:00,2026-05-23 16:00:00,1.0897,0.4467000000000001,0.4099293383500047,True
FC0000010051,SITE0009,2026-05-23 18:00:00,2.4674,gen-v4.0,2026-05-23 12:00:00,2026-05-23 18:00:00,1.6825,0.7848999999999999,0.46650817236255565,True
FC0000010054,SITE0009,2026-05-23 21:00:00,-6.4018,gen-v3.2,2026-05-22 21:00:00,2026-05-23 21:00:00,-5.0851,1.3167,0.25893296100371677,True
FC0000010055,SITE0009,2026-05-23 22:00:00,1.9308,gen-v4.0,2026-05-23 10:00:00,2026-05-23 22:00:00,1.289,0.6418000000000001,0.4979053529868116,True
FC0000010056,SITE0009,2026-05-23 23:00:00,1.8307,gen-v3.2,2026-05-23 11:00:00,2026-05-23 23:00:00,0.823,1.0077,1.2244228432563793,True
FC0000010057,SITE0009,2026-05-24 00:00:00,3.1729,gen-v3.2,2026-05-23 00:00:00,2026-05-24 00:00:00,2.0064,1.1664999999999996,0.5813895534290269,True
FC0000010058,SITE0009,2026-05-24 01:00:00,-1.386,gen-v3.2,2026-05-23 13:00:00,2026-05-24 01:00:00,-1.0431,0.3429,0.3287316652286454,True
FC0000010059,SITE0009,2026-05-24 02:00:00,-3.0737,gen-v4.0,2026-05-23 20:00:00,2026-05-24 02:00:00,-2.3241,0.7496,0.32253345381007703,True
FC0000010063,SITE0009,2026-05-24 06:00:00,5.062,gen-v3.2,2026-05-23 06:00:00,2026-05-24 06:00:00,3.7167,1.3453000000000004,0.36196087927462545,True
FC0000010064,SITE0009,2026-05-24 07:00:00,0.4716,gen-v3.2,2026-05-23 07:00:00,2026-05-24 07:00:00,1.5328,1.0612,0.6923277661795407,True
FC0000010066,SITE0009,2026-05-24 09:00:00,-3.1183,gen-v3.1,2026-05-23 21:00:00,2026-05-24 09:00:00,-2.4705,0.6478000000000002,0.2622141266950011,True
FC0000010067,SITE0009,2026-05-24 10:00:00,1.086,gen-v3.1,2026-05-23 22:00:00,2026-05-24 10:00:00,1.9899,0.9038999999999999,0.45424393185587214,True
FC0000010068,SITE0009,2026-05-24 11:00:00,0.7354,gen-v3.2,2026-05-23 23:00:00,2026-05-24 11:00:00,0.2365,0.49890000000000007,2.109513742071882,True
FC0000010070,SITE0009,2026-05-24 13:00:00,-4.628,gen-v4.0,2026-05-24 07:00:00,2026-05-24 13:00:00,-6.27,1.6419999999999995,0.26188197767145127,True
FC0000010071,SITE0009,2026-05-24 14:00:00,0.2662,gen-v3.1,2026-05-24 08:00:00,2026-05-24 14:00:00,-0.2119,0.47809999999999997,2.256252949504483,True
FC0000010072,SITE0009,2026-05-24 15:00:00,0.5925,gen-v3.1,2026-05-24 03:00:00,2026-05-24 15:00:00,-0.2142,0.8067,3.7661064425770308,True
FC0000010075,SITE0009,2026-05-24 18:00:00,1.2999,gen-v3.2,2026-05-23 18:00:00,2026-05-24 18:00:00,2.0234,0.7235,0.35756647227438965,True
FC0000010076,SITE0009,2026-05-24 19:00:00,2.6518,gen-v4.0,2026-05-24 13:00:00,2026-05-24 19:00:00,1.7899,0.8619000000000001,0.4815352813006314,True
FC0000010077,SITE0009,2026-05-24 20:00:00,2.1868,gen-v3.1,2026-05-24 14:00:00,2026-05-24 20:00:00,3.3874,1.2006000000000001,0.35443112711814373,True
FC0000010079,SITE0009,2026-05-24 22:00:00,3.385,gen-v4.0,2026-05-24 16:00:00,2026-05-24 22:00:00,2.5392,0.8457999999999997,0.33309703843730293,True
FC0000010080,SITE0009,2026-05-24 23:00:00,-1.8887,gen-v4.0,2026-05-24 17:00:00,2026-05-24 23:00:00,-3.1363,1.2475999999999998,0.39779357842043167,True
FC0000010081,SITE0009,2026-05-25 00:00:00,-0.1479,gen-v4.0,2026-05-24 00:00:00,2026-05-25 00:00:00,-1.1961,1.0482,0.8763481314271383,True
FC0000010084,SITE0009,2026-05-25 03:00:00,3.0156,gen-v3.1,2026-05-24 21:00:00,2026-05-25 03:00:00,4.5061,1.4905,0.3307738399059053,True
FC0000010091,SITE0009,2026-05-25 10:00:00,5.0725,gen-v3.2,2026-05-24 10:00:00,2026-05-25 10:00:00,3.4229,1.6496,0.48193052674632625,True
FC0000010098,SITE0009,2026-05-25 17:00:00,-1.4276,gen-v3.1,2026-05-24 17:00:00,2026-05-25 17:00:00,-2.0159,0.5882999999999998,0.2918299518825338,True
FC0000010099,SITE0009,2026-05-25 18:00:00,-4.6669,gen-v3.1,2026-05-25 12:00:00,2026-05-25 18:00:00,-3.4126,1.2543000000000002,0.36754966887417223,True
FC0000010100,SITE0009,2026-05-25 19:00:00,-0.9165,gen-v3.2,2026-05-24 19:00:00,2026-05-25 19:00:00,-0.3155,0.601,1.9049128367670363,True
FC0000010105,SITE0009,2026-05-26 00:00:00,-3.5969,gen-v3.1,2026-05-25 18:00:00,2026-05-26 00:00:00,-2.4473,1.1496000000000004,0.46974216483471604,True
FC0000010106,SITE0009,2026-05-26 01:00:00,0.2384,gen-v3.1,2026-05-25 01:00:00,2026-05-26 01:00:00,-0.4939,0.7323,1.4826888034014982,True
FC0000010109,SITE0009,2026-05-26 04:00:00,1.9477,gen-v3.2,2026-05-25 04:00:00,2026-05-26 04:00:00,1.286,0.6617,0.5145412130637635,True
FC0000010110,SITE0009,2026-05-26 05:00:00,0.0152,gen-v3.2,2026-05-25 05:00:00,2026-05-26 05:00:00,0.4902,0.47500000000000003,0.9689922480620156,True
FC0000010111,SITE0009,2026-05-26 06:00:00,-3.5951,gen-v3.1,2026-05-26 00:00:00,2026-05-26 06:00:00,-2.6747,0.9203999999999999,0.34411335850749614,True
FC0000010112,SITE0009,2026-05-26 07:00:00,-7.0847,gen-v4.0,2026-05-25 07:00:00,2026-05-26 07:00:00,-5.6286,1.4561000000000002,0.2586966563621505,True
FC0000010114,SITE0009,2026-05-26 09:00:00,5.6244,gen-v3.1,2026-05-25 09:00:00,2026-05-26 09:00:00,4.3735,1.2508999999999997,0.2860180633360008,True
FC0000010118,SITE0009,2026-05-26 13:00:00,-1.5532,gen-v3.2,2026-05-26 01:00:00,2026-05-26 13:00:00,-0.6026,0.9505999999999999,1.5774975107865912,True
FC0000010121,SITE0009,2026-05-26 16:00:00,0.2066,gen-v4.0,2026-05-26 04:00:00,2026-05-26 16:00:00,0.3914,0.18480000000000002,0.4721512519161983,True
FC0000010123,SITE0009,2026-05-26 18:00:00,4.3973,gen-v3.2,2026-05-25 18:00:00,2026-05-26 18:00:00,3.0019,1.3954000000000004,0.4648389353409509,True
FC0000010124,SITE0009,2026-05-26 19:00:00,2.6375,gen-v3.2,2026-05-26 07:00:00,2026-05-26 19:00:00,1.8053,0.8322000000000003,0.46097601506674807,True
FC0000010126,SITE0009,2026-05-26 21:00:00,-1.2123,gen-v4.0,2026-05-26 15:00:00,2026-05-26 21:00:00,-2.386,1.1737000000000002,0.4919111483654653,True
FC0000010130,SITE0009,2026-05-27 01:00:00,0.8444,gen-v4.0,2026-05-26 13:00:00,2026-05-27 01:00:00,2.0667,1.2223,0.5914259447428267,True
FC0000010131,SITE0009,2026-05-27 02:00:00,-0.2574,gen-v3.1,2026-05-26 20:00:00,2026-05-27 02:00:00,-0.5686,0.3112,0.5473091804431938,True
FC0000010134,SITE0009,2026-05-27 05:00:00,0.087,gen-v3.2,2026-05-26 17:00:00,2026-05-27 05:00:00,0.2219,0.1349,0.6079315006759801,True
FC0000010135,SITE0009,2026-05-27 06:00:00,0.4199,gen-v3.1,2026-05-26 06:00:00,2026-05-27 06:00:00,-0.1105,0.5304,4.8,True
FC0000010136,SITE0009,2026-05-27 07:00:00,-1.2577,gen-v3.1,2026-05-26 19:00:00,2026-05-27 07:00:00,-1.7231,0.46540000000000004,0.2700945969473623,True
FC0000010145,SITE0009,2026-05-27 16:00:00,0.0609,gen-v3.1,2026-05-26 16:00:00,2026-05-27 16:00:00,-0.4345,0.4954,1.1401611047180669,True
FC0000010147,SITE0009,2026-05-27 18:00:00,-2.4057,gen-v3.2,2026-05-27 06:00:00,2026-05-27 18:00:00,-1.8023,0.6033999999999999,0.33479442934028736,True
FC0000010149,SITE0009,2026-05-27 20:00:00,1.5624,gen-v3.1,2026-05-27 08:00:00,2026-05-27 20:00:00,2.6458,1.0834,0.4094791745407816,True
FC0000010152,SITE0009,2026-05-27 23:00:00,0.7729,gen-v3.1,2026-05-27 17:00:00,2026-05-27 23:00:00,0.0619,0.7110000000000001,11.486268174474962,True
FC0000010155,SITE0009,2026-05-28 02:00:00,3.7086,gen-v3.1,2026-05-27 02:00:00,2026-05-28 02:00:00,2.8706,0.8380000000000001,0.2919250330941267,True
FC0000010156,SITE0009,2026-05-28 03:00:00,0.9642,gen-v3.1,2026-05-27 21:00:00,2026-05-28 03:00:00,1.5269,0.5627,0.36852446132687144,True
FC0000010162,SITE0009,2026-05-28 09:00:00,-2.3023,gen-v3.2,2026-05-27 09:00:00,2026-05-28 09:00:00,-1.6728,0.6294999999999997,0.37631516021042544,True
FC0000010163,SITE0009,2026-05-28 10:00:00,0.2527,gen-v4.0,2026-05-28 04:00:00,2026-05-28 10:00:00,0.0706,0.18209999999999998,2.5793201133144477,True
FC0000010164,SITE0009,2026-05-28 11:00:00,-0.7034,gen-v3.2,2026-05-27 11:00:00,2026-05-28 11:00:00,-1.1227,0.4193,0.37347465930346485,True
FC0000010165,SITE0009,2026-05-28 12:00:00,-1.0288,gen-v4.0,2026-05-27 12:00:00,2026-05-28 12:00:00,-2.526,1.4971999999999999,0.5927157561361837,True
FC0000010166,SITE0009,2026-05-28 13:00:00,0.8991,gen-v3.1,2026-05-28 07:00:00,2026-05-28 13:00:00,2.0013,1.1022,0.5507420176885025,True
FC0000010168,SITE0009,2026-05-28 15:00:00,-2.2012,gen-v4.0,2026-05-28 03:00:00,2026-05-28 15:00:00,-1.6393,0.5619000000000001,0.3427682547428781,True
FC0000010169,SITE0009,2026-05-28 16:00:00,-10.2104,gen-v3.1,2026-05-27 16:00:00,2026-05-28 16:00:00,-7.7571,2.4532999999999996,0.31626509907052885,True
FC0000010170,SITE0009,2026-05-28 17:00:00,2.8356,gen-v4.0,2026-05-28 05:00:00,2026-05-28 17:00:00,1.8888,0.9467999999999999,0.5012706480304955,True
FC0000010172,SITE0009,2026-05-28 19:00:00,-2.7873,gen-v4.0,2026-05-28 13:00:00,2026-05-28 19:00:00,-1.7588,1.0285000000000002,0.5847737093472823,True
FC0000010173,SITE0009,2026-05-28 20:00:00,-0.7516,gen-v3.1,2026-05-28 08:00:00,2026-05-28 20:00:00,-1.5165,0.7648999999999999,0.5043850972634355,True
FC0000010176,SITE0009,2026-05-28 23:00:00,-4.8204,gen-v4.0,2026-05-28 17:00:00,2026-05-28 23:00:00,-3.8436,0.9768000000000003,0.2541367467998752,True
FC0000010179,SITE0009,2026-05-29 02:00:00,-0.7508,gen-v3.2,2026-05-28 14:00:00,2026-05-29 02:00:00,-0.1253,0.6255000000000001,4.992019154030328,True
FC0000010181,SITE0009,2026-05-29 04:00:00,0.3715,gen-v3.1,2026-05-28 04:00:00,2026-05-29 04:00:00,0.2225,0.149,0.6696629213483146,True
FC0000010182,SITE0009,2026-05-29 05:00:00,0.5138,gen-v3.1,2026-05-28 05:00:00,2026-05-29 05:00:00,-0.0887,0.6025,6.792559188275085,True
FC0000010185,SITE0009,2026-05-29 08:00:00,2.5481,gen-v3.2,2026-05-29 02:00:00,2026-05-29 08:00:00,3.5414,0.9933000000000001,0.28048229513751627,True
FC0000010186,SITE0009,2026-05-29 09:00:00,1.8501,gen-v3.1,2026-05-28 21:00:00,2026-05-29 09:00:00,0.8968,0.9533,1.0630017841213202,True
FC0000010187,SITE0009,2026-05-29 10:00:00,0.1439,gen-v3.2,2026-05-28 22:00:00,2026-05-29 10:00:00,-0.2881,0.43200000000000005,1.4994793474488026,True
FC0000010188,SITE0009,2026-05-29 11:00:00,-9.6967,gen-v4.0,2026-05-28 23:00:00,2026-05-29 11:00:00,-7.4099,2.2867999999999995,0.3086141513380746,True
FC0000010191,SITE0009,2026-05-29 14:00:00,0.6226,gen-v3.1,2026-05-29 08:00:00,2026-05-29 14:00:00,0.3498,0.27280000000000004,0.7798742138364781,True
FC0000010193,SITE0009,2026-05-29 16:00:00,0.7579,gen-v3.2,2026-05-28 16:00:00,2026-05-29 16:00:00,0.3574,0.4005,1.120593172915501,True
FC0000010194,SITE0009,2026-05-29 17:00:00,4.7693,gen-v3.2,2026-05-28 17:00:00,2026-05-29 17:00:00,3.6305,1.1388000000000003,0.3136758022310977,True
FC0000010195,SITE0009,2026-05-29 18:00:00,-4.289,gen-v3.2,2026-05-29 12:00:00,2026-05-29 18:00:00,-3.0912,1.1977999999999995,0.3874870600414077,True
FC0000010196,SITE0009,2026-05-29 19:00:00,1.4868,gen-v3.1,2026-05-28 19:00:00,2026-05-29 19:00:00,1.1389,0.3478999999999999,0.30547019053472635,True
FC0000010198,SITE0009,2026-05-29 21:00:00,-0.1325,gen-v3.2,2026-05-29 15:00:00,2026-05-29 21:00:00,0.3009,0.4334,1.4403456297773347,True
FC0000010199,SITE0009,2026-05-29 22:00:00,-3.0955,gen-v3.2,2026-05-29 10:00:00,2026-05-29 22:00:00,-2.1905,0.9049999999999998,0.4131476831773567,True
FC0000010200,SITE0009,2026-05-29 23:00:00,0.1932,gen-v4.0,2026-05-29 11:00:00,2026-05-29 23:00:00,0.8501,0.6568999999999999,0.772732619691801,True
FC0000010202,SITE0009,2026-05-30 01:00:00,-0.1953,gen-v3.1,2026-05-29 19:00:00,2026-05-30 01:00:00,0.1371,0.33240000000000003,2.4245076586433263,True
FC0000010203,SITE0009,2026-05-30 02:00:00,1.9093,gen-v3.2,2026-05-29 20:00:00,2026-05-30 02:00:00,1.4427,0.4665999999999999,0.3234213627226727,True
FC0000010207,SITE0009,2026-05-30 06:00:00,-2.4138,gen-v3.2,2026-05-30 00:00:00,2026-05-30 06:00:00,-1.7445,0.6693000000000002,0.3836629406706794,True
FC0000010209,SITE0009,2026-05-30 08:00:00,0.0304,gen-v3.2,2026-05-29 08:00:00,2026-05-30 08:00:00,0.1132,0.0828,0.7314487632508834,True
FC0000010211,SITE0009,2026-05-30 10:00:00,3.5345,gen-v3.1,2026-05-29 22:00:00,2026-05-30 10:00:00,2.6895,0.8450000000000002,0.3141847927124002,True
FC0000010212,SITE0009,2026-05-30 11:00:00,4.3229,gen-v3.1,2026-05-30 05:00:00,2026-05-30 11:00:00,6.092,1.7691,0.2903972422849639,True
FC0000010216,SITE0009,2026-05-30 15:00:00,0.7217,gen-v4.0,2026-05-30 09:00:00,2026-05-30 15:00:00,0.3243,0.39740000000000003,1.22540857230959,True
FC0000010217,SITE0009,2026-05-30 16:00:00,1.5445,gen-v4.0,2026-05-29 16:00:00,2026-05-30 16:00:00,0.9225,0.622,0.6742547425474255,True
FC0000010220,SITE0009,2026-05-30 19:00:00,1.1524,gen-v4.0,2026-05-30 07:00:00,2026-05-30 19:00:00,0.5663,0.5861000000000001,1.034963800105951,True
FC0000010222,SITE0009,2026-05-30 21:00:00,0.1563,gen-v3.1,2026-05-30 09:00:00,2026-05-30 21:00:00,0.4849,0.3286,0.6776654980408332,True
FC0000010223,SITE0009,2026-05-30 22:00:00,-6.1746,gen-v4.0,2026-05-30 16:00:00,2026-05-30 22:00:00,-8.2881,2.1135,0.2550041625945633,True
FC0000010224,SITE0009,2026-05-30 23:00:00,-1.1695,gen-v3.1,2026-05-29 23:00:00,2026-05-30 23:00:00,-0.8464,0.32309999999999994,0.3817344045368619,True
FC0000010228,SITE0009,2026-05-31 03:00:00,-0.1774,gen-v3.1,2026-05-30 21:00:00,2026-05-31 03:00:00,0.3339,0.5113,1.531296795447739,True
FC0000010229,SITE0009,2026-05-31 04:00:00,2.1313,gen-v3.1,2026-05-30 16:00:00,2026-05-31 04:00:00,1.2959,0.8353999999999999,0.6446485068292306,True
FC0000010234,SITE0009,2026-05-31 09:00:00,-3.2079,gen-v4.0,2026-05-30 21:00:00,2026-05-31 09:00:00,-1.9032,1.3047,0.685529634300126,True
FC0000010235,SITE0009,2026-05-31 10:00:00,-2.0917,gen-v3.2,2026-05-30 10:00:00,2026-05-31 10:00:00,-1.4577,0.6339999999999999,0.4349317417850037,True
FC0000010238,SITE0009,2026-05-31 13:00:00,-1.309,gen-v3.2,2026-05-31 01:00:00,2026-05-31 13:00:00,-2.7511,1.4421000000000002,0.5241903238704518,True
FC0000010241,SITE0009,2026-05-31 16:00:00,-2.8969,gen-v4.0,2026-05-30 16:00:00,2026-05-31 16:00:00,-1.9797,0.9172,0.46330252058392685,True
FC0000010244,SITE0009,2026-05-31 19:00:00,2.9478,gen-v4.0,2026-05-30 19:00:00,2026-05-31 19:00:00,4.2493,1.3014999999999999,0.30628574118090035,True
FC0000010864,SITE0011,2026-04-26 15:00:00,5.9249,gen-v3.2,2026-04-26 03:00:00,2026-04-26 15:00:00,8.2093,2.2844000000000007,0.27826976721523156,True
FC0000011352,SITE0011,2026-05-16 23:00:00,1.4414,gen-v4.0,2026-05-15 23:00:00,2026-05-16 23:00:00,0.8171,0.6243,0.764043568718639,True
FC0000011586,SITE0011,2026-05-26 17:00:00,2.5907,gen-v4.0,2026-05-25 17:00:00,2026-05-26 17:00:00,4.1159,1.5252,0.3705629388469107,True
FC0000011636,SITE0011,2026-05-28 19:00:00,1.3254,gen-v4.0,2026-05-28 07:00:00,2026-05-28 19:00:00,2.6581,1.3327000000000002,0.501373161280614,True
FC0000011775,SITE0012,2026-04-03 14:00:00,1.7026,gen-v3.2,2026-04-03 08:00:00,2026-04-03 14:00:00,1.2884,0.4141999999999999,0.32148401117665315,True
FC0000011871,SITE0012,2026-04-07 14:00:00,3.0352,gen-v4.0,2026-04-06 14:00:00,2026-04-07 14:00:00,2.2415,0.7937000000000003,0.3540932411331699,True
FC0000011888,SITE0012,2026-04-08 07:00:00,10.1313,gen-v3.1,2026-04-07 19:00:00,2026-04-08 07:00:00,7.8043,2.327,0.2981689581384621,True
FC0000011934,SITE0012,2026-04-10 05:00:00,9.3556,gen-v3.1,2026-04-09 17:00:00,2026-04-10 05:00:00,7.4095,1.9461000000000004,0.26264930157230587,True
FC0000012046,SITE0012,2026-04-14 21:00:00,12.9514,gen-v3.1,2026-04-13 21:00:00,2026-04-14 21:00:00,17.7217,4.770299999999999,0.26917846481996643,True
FC0000012079,SITE0012,2026-04-16 06:00:00,5.088,gen-v3.2,2026-04-15 06:00:00,2026-04-16 06:00:00,7.3223,2.2343,0.3051363642571323,True
FC0000012158,SITE0012,2026-04-19 13:00:00,-0.7605,gen-v3.2,2026-04-19 01:00:00,2026-04-19 13:00:00,0.0329,0.7934,24.11550151975684,True
FC0000012194,SITE0012,2026-04-21 01:00:00,4.363,gen-v3.1,2026-04-20 13:00:00,2026-04-21 01:00:00,5.9722,1.6091999999999995,0.26944844445932814,True
FC0000012481,SITE0012,2026-05-03 00:00:00,19.7095,gen-v3.1,2026-05-02 00:00:00,2026-05-03 00:00:00,26.4605,6.751000000000001,0.25513501256590015,True
FC0000012510,SITE0012,2026-05-04 05:00:00,10.9032,gen-v4.0,2026-05-03 23:00:00,2026-05-04 05:00:00,8.606,2.2972,0.2669300488031606,True
FC0000012528,SITE0012,2026-05-04 23:00:00,8.7665,gen-v3.1,2026-05-03 23:00:00,2026-05-04 23:00:00,12.1858,3.4193,0.2805970884143839,True
FC0000012595,SITE0012,2026-05-07 18:00:00,7.1918,gen-v3.1,2026-05-06 18:00:00,2026-05-07 18:00:00,5.7307,1.4611,0.25496012703509174,True
FC0000012664,SITE0012,2026-05-10 15:00:00,10.9261,gen-v3.1,2026-05-09 15:00:00,2026-05-10 15:00:00,8.3408,2.5853,0.30995827738346443,True
FC0000012704,SITE0012,2026-05-12 07:00:00,13.1916,gen-v3.1,2026-05-12 01:00:00,2026-05-12 07:00:00,10.0927,3.0988999999999987,0.30704370485598487,True
FC0000012836,SITE0012,2026-05-17 19:00:00,30.5724,gen-v3.2,2026-05-16 19:00:00,2026-05-17 19:00:00,24.4326,6.1397999999999975,0.25129540040765197,True
FC0000012940,SITE0012,2026-05-22 03:00:00,3.3586,gen-v3.2,2026-05-21 15:00:00,2026-05-22 03:00:00,5.216,1.8574000000000002,0.3560966257668712,True
FC0000012959,SITE0012,2026-05-22 22:00:00,17.3557,gen-v3.2,2026-05-22 10:00:00,2026-05-22 22:00:00,23.2565,5.9008,0.25372691505600586,True
FC0000013014,SITE0012,2026-05-25 05:00:00,3.7944,gen-v4.0,2026-05-24 05:00:00,2026-05-25 05:00:00,5.7719,1.9774999999999996,0.3426081532944091,True
FC0000013058,SITE0012,2026-05-27 01:00:00,8.8998,gen-v3.1,2026-05-26 01:00:00,2026-05-27 01:00:00,12.3975,3.4977,0.28212946158499697,True
FC0000013357,SITE0014,2026-04-08 12:00:00,-0.7594,gen-v3.2,2026-04-08 06:00:00,2026-04-08 12:00:00,0.1035,0.8629,8.337198067632851,True
FC0000013592,SITE0014,2026-04-18 07:00:00,3.8244,gen-v3.2,2026-04-17 07:00:00,2026-04-18 07:00:00,2.8112,1.0131999999999999,0.3604154809334092,True
FC0000013797,SITE0014,2026-04-26 20:00:00,4.2666,gen-v4.0,2026-04-25 20:00:00,2026-04-26 20:00:00,3.243,1.0236000000000005,0.31563367252543956,True
FC0000014642,SITE0015,2026-04-01 01:00:00,2.6885,gen-v4.0,2026-03-31 01:00:00,2026-04-01 01:00:00,2.1455,0.5429999999999997,0.25308785830808656,True
FC0000014643,SITE0015,2026-04-01 02:00:00,-0.7278,gen-v3.1,2026-03-31 14:00:00,2026-04-01 02:00:00,0.2416,0.9694,4.012417218543046,True
FC0000014647,SITE0015,2026-04-01 06:00:00,0.0905,gen-v3.1,2026-04-01 00:00:00,2026-04-01 06:00:00,0.6042,0.5136999999999999,0.8502151605428665,True
FC0000014664,SITE0015,2026-04-01 23:00:00,4.6081,gen-v4.0,2026-03-31 23:00:00,2026-04-01 23:00:00,3.6139,0.9942000000000002,0.2751044577879853,True
FC0000014666,SITE0015,2026-04-02 01:00:00,1.3207,gen-v4.0,2026-04-01 01:00:00,2026-04-02 01:00:00,1.9407,0.6200000000000001,0.3194723553357037,True
FC0000014668,SITE0015,2026-04-02 03:00:00,2.3695,gen-v3.2,2026-04-01 03:00:00,2026-04-02 03:00:00,1.5572,0.8123,0.521641407654765,True
FC0000014687,SITE0015,2026-04-02 22:00:00,2.0967,gen-v3.2,2026-04-02 16:00:00,2026-04-02 22:00:00,1.6425,0.4541999999999997,0.2765296803652966,True
FC0000014688,SITE0015,2026-04-02 23:00:00,1.1826,gen-v3.2,2026-04-02 11:00:00,2026-04-02 23:00:00,0.7349,0.4477000000000001,0.6091985304123011,True
FC0000014689,SITE0015,2026-04-03 00:00:00,2.4679,gen-v3.2,2026-04-02 00:00:00,2026-04-03 00:00:00,3.4314,0.9634999999999998,0.28078918225797045,True
FC0000014713,SITE0015,2026-04-04 00:00:00,2.3801,gen-v3.1,2026-04-03 12:00:00,2026-04-04 00:00:00,1.5836,0.7965000000000002,0.5029679211922204,True
FC0000014716,SITE0015,2026-04-04 03:00:00,0.6816,gen-v3.1,2026-04-03 21:00:00,2026-04-04 03:00:00,0.224,0.4576,2.0428571428571427,True
FC0000014732,SITE0015,2026-04-04 19:00:00,1.4725,gen-v3.1,2026-04-04 07:00:00,2026-04-04 19:00:00,2.2775,0.8049999999999999,0.3534577387486279,True
FC0000014733,SITE0015,2026-04-04 20:00:00,0.5513,gen-v3.1,2026-04-04 14:00:00,2026-04-04 20:00:00,0.9803,0.42899999999999994,0.4376211363868203,True
FC0000014735,SITE0015,2026-04-04 22:00:00,2.6874,gen-v3.2,2026-04-04 10:00:00,2026-04-04 22:00:00,1.9113,0.7760999999999998,0.4060587035002353,True
FC0000014741,SITE0015,2026-04-05 04:00:00,1.4437,gen-v3.1,2026-04-04 16:00:00,2026-04-05 04:00:00,0.686,0.7576999999999999,1.1045189504373176,True
FC0000014790,SITE0015,2026-04-07 05:00:00,1.1027,gen-v4.0,2026-04-06 23:00:00,2026-04-07 05:00:00,0.622,0.4807,0.7728295819935692,True
FC0000014791,SITE0015,2026-04-07 06:00:00,5.196,gen-v3.1,2026-04-06 18:00:00,2026-04-07 06:00:00,4.0968,1.0991999999999997,0.26830697129466896,True
FC0000014809,SITE0015,2026-04-08 00:00:00,0.4947,gen-v4.0,2026-04-07 00:00:00,2026-04-08 00:00:00,0.7086,0.21390000000000003,0.30186282811176973,True
FC0000014810,SITE0015,2026-04-08 01:00:00,1.5265,gen-v3.2,2026-04-07 13:00:00,2026-04-08 01:00:00,2.5367,1.0102000000000002,0.39823392596680735,True
FC0000014828,SITE0015,2026-04-08 19:00:00,0.3539,gen-v3.1,2026-04-08 07:00:00,2026-04-08 19:00:00,0.2441,0.10979999999999998,0.44981564932404744,True
FC0000014838,SITE0015,2026-04-09 05:00:00,2.6545,gen-v4.0,2026-04-08 05:00:00,2026-04-09 05:00:00,2.1201,0.5344000000000002,0.25206358190651396,True
