customer_id,customer_name,segment,city,state,region,signup_date,credit_class,autopay_flag,active_flag,effective_start_date,record_source,effective_end_date,is_current,customer_sk
CUST0000298,North Homes 298,Industrial,Seattle,WA,West,2023-05-27,D,True,True,2026-04-16,credit_review,9999-12-31,True,205f20988abfd69e5bd8
CUST0000299,Prime Manufacturing 299,Commercial,Dallas,TX,South,,A,False,True,,customer_master,9999-12-31,True,cb73fc01caaea73b028e
CUST0000300,Blue Foods 300,Municipal,Albany,NY,Northeast,,B,False,True,2026-04-19,usage_change,9999-12-31,True,37afb2804c252e06a9a5
CUST0000300,Blue Foods 300,Industrial,Albany,NY,Northeast,,D,False,True,,customer_master,9999-12-31,True,d342d57e693a77c22a88
CUST0000301,Urban Properties 301,Industrial,Chicago,IL,Midwest,,A,False,False,,customer_master,9999-12-31,True,c1462f01631502316f15
CUST0000302,Sunrise Manufacturing 302,Unknown,Denver,CO,West,,A,True,True,,customer_master,9999-12-31,True,83dbe2feaccffe439075
CUST0000303,Prime Properties 303,Unknown,Boston,MA,Northeast,,A,True,True,,customer_master,9999-12-31,True,94932b3cecd863759ea6
CUST0000304,Prime Retail 304,Industrial,Albany,NY,Northeast,,B,True,True,,customer_master,9999-12-31,True,8cc0af68649422161a14
CUST0000305,Sunrise Manufacturing 305,Industrial,Dallas,TX,South,2018-11-16,D,True,True,2018-11-16,customer_master,9999-12-31,True,cecab65bc5a8146efcbd
CUST0000306,Prime Manufacturing 306,Municipal,Chicago,IL,Midwest,,C,True,True,,customer_master,9999-12-31,True,55a204a6cb11fd643fe4
CUST0000307,Metro Schools 307,Residential,Chicago,IL,Midwest,2021-01-18,C,False,False,2021-01-18,customer_master,9999-12-31,True,7c94597a616a3ba04ad5
CUST0000308,North Services 308,Industrial,Seattle,WA,West,,A,True,True,,customer_master,9999-12-31,True,e49e4b6522b551f5f9f4
CUST0000309,North Services 309,Industrial,Seattle,WA,West,2025-01-21,B,False,True,2025-01-21,customer_master,9999-12-31,True,58d5bf9a46493dbf4531
CUST0000310,Metro Foods 310,Industrial,Atlanta,GA,South,2023-09-23,B,False,True,2023-09-23,customer_master,9999-12-31,True,2667bc1cd01d95122d0e
CUST0000311,Metro Foods 311,Industrial,Dallas,TX,South,2026-01-18,A,True,True,2026-01-18,customer_master,9999-12-31,True,c8e741aaf2231b7ba330
CUST0000312,Urban Labs 312,Residential,Albany,NY,Northeast,,A,True,False,,customer_master,9999-12-31,True,1e85e57768a6f1295759
CUST0000313,North Services 313,Industrial,Denver,CO,West,,C,True,True,,customer_master,9999-12-31,True,cd5f13f994235846096b
CUST0000314,Urban Manufacturing 314,Residential,Springfield,IL,Midwest,,D,False,False,2026-04-23,usage_change,9999-12-31,True,dd05ee095097b81637bb
CUST0000314,Urban Manufacturing 314,Industrial,Springfield,IL,Midwest,,A,False,False,,customer_master,9999-12-31,True,f1ca48974b33579c08db
CUST0000315,Prime Homes 315,Industrial,Seattle,WA,West,2018-05-23,A,True,True,2018-05-23,customer_master,9999-12-31,True,a699246d6fc9e0bf2a96
CUST0000316,Sunrise Services 316,Residential,Phoenix,AZ,West,2021-05-25,B,False,True,2021-05-25,customer_master,2026-03-14,False,d8dfaae3e501920d3f0a
CUST0000316,Sunrise Services 316,Residential,Phoenix,AZ,West,2021-05-25,B,True,True,2026-03-14,annual_review,9999-12-31,True,c7eff1333f4d3d8bd119
CUST0000317,Ever Services 317,Unknown,Dallas,TX,South,2021-11-02,A,True,True,2021-11-02,customer_master,9999-12-31,True,64676fdbee3356418598
CUST0000318,North Foods 318,Industrial,Atlanta,GA,South,,B,True,True,2026-05-11,customer_request,9999-12-31,True,4bdd54211dffda738d32
CUST0000318,North Foods 318,Commercial,Atlanta,GA,South,,D,False,True,,customer_master,9999-12-31,True,8e8ec112f60cc2584607
CUST0000319,Green Services 319,Unknown,Phoenix,AZ,West,,A,True,True,,customer_master,9999-12-31,True,4183785f8b3c330b7696
CUST0000320,Green Services 320,Commercial,Albany,NY,Northeast,,A,False,True,,customer_master,9999-12-31,True,fbac7a2f8a0a789ba772
CUST0000321,Sunrise Labs 321,Unknown,Austin,TX,South,2020-11-21,A,False,True,2020-11-21,customer_master,9999-12-31,True,7e2f3bd7aa6e2439db15
CUST0000322,Urban Retail 322,Municipal,Boston,MA,Northeast,2018-06-19,C,True,True,2018-06-19,customer_master,9999-12-31,True,e0518b462ef41c9e1894
CUST0000323,Urban Foods 323,Unknown,Atlanta,GA,South,2023-05-10,D,True,True,2023-05-10,customer_master,9999-12-31,True,c75eb61c0453f24e74cb
CUST0000324,Metro Services 324,Residential,Boston,MA,Northeast,2024-11-09,A,True,True,2024-11-09,customer_master,9999-12-31,True,df71c8eabc4ce20d46ff
CUST0000325,Urban Manufacturing 325,Commercial,Denver,CO,West,,A,False,True,2026-03-22,annual_review,9999-12-31,True,1d5d3d4a0e2d758b6afd
CUST0000325,Urban Manufacturing 325,Residential,Denver,CO,West,,D,True,True,,customer_master,9999-12-31,True,c7b32b49c0ca254fbbf6
CUST0000326,Green Labs 326,Unknown,Albany,NY,Northeast,,A,False,True,,customer_master,9999-12-31,True,7ea499a885bc581dfe48
CUST0000327,Prime Properties 327,Commercial,Phoenix,AZ,West,,A,True,True,,customer_master,9999-12-31,True,55a5a961e9db28b8deb7
CUST0000328,North Homes 328,Municipal,Albany,NY,Northeast,2020-03-28,A,False,True,2020-03-28,customer_master,2026-05-13,False,021d09cbde2171d528ac
CUST0000328,North Homes 328,Commercial,Albany,NY,Northeast,2020-03-28,B,True,True,2026-05-13,annual_review,9999-12-31,True,d90f03084170a5d0c92e
CUST0000329,Urban Schools 329,Commercial,Chicago,IL,Midwest,,D,False,True,,customer_master,9999-12-31,True,f6d82ff6fcefd655dfd5
CUST0000330,Blue Homes 330,Municipal,Chicago,IL,Midwest,,B,False,True,,customer_master,9999-12-31,True,7307652890ed7530580e
CUST0000331,Ever Retail 331,Residential,Austin,TX,South,,B,False,True,,customer_master,9999-12-31,True,a9bc3d65c442df08c053
CUST0000332,Prime Homes 332,Residential,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,ced99f0f5c6706da033c
CUST0000333,Blue Labs 333,Unknown,Phoenix,AZ,West,2023-11-23,A,False,False,2023-11-23,customer_master,9999-12-31,True,f3ce8fe7f6528df5ba0a
CUST0000334,Metro Labs 334,Municipal,Phoenix,AZ,West,,B,True,False,,customer_master,9999-12-31,True,6c2f085758df067c723d
CUST0000335,Blue Schools 335,Residential,Springfield,IL,Midwest,,C,False,True,2026-04-28,credit_review,9999-12-31,True,bdb798a9e60d8b582cfa
CUST0000335,Blue Schools 335,Residential,Springfield,IL,Midwest,,A,True,True,,customer_master,9999-12-31,True,d84782dbb918e5d3bd27
CUST0000336,Prime Schools 336,Industrial,Chicago,IL,Midwest,,C,True,True,,customer_master,9999-12-31,True,b53c37ee3b0b9f79ea5e
CUST0000337,Ever Schools 337,Residential,Austin,TX,South,2022-11-05,B,False,True,2022-11-05,customer_master,9999-12-31,True,4a292e422e61088ee579
CUST0000338,Blue Schools 338,Unknown,Albany,NY,Northeast,,D,True,True,,customer_master,9999-12-31,True,5c975f6109da8d493a86
CUST0000339,North Manufacturing 339,Unknown,Austin,TX,South,,B,False,False,,customer_master,9999-12-31,True,d45ede4fd3ff64eda0a3
CUST0000340,Green Services 340,Residential,Springfield,IL,Midwest,,D,False,True,,customer_master,9999-12-31,True,dcd4f0650fb616bb96ab
CUST0000341,North Services 341,Industrial,Atlanta,GA,South,2020-02-17,A,False,True,2020-02-17,customer_master,9999-12-31,True,647ddd6dcb39b8539f00
CUST0000342,Green Schools 342,Residential,Albany,NY,Northeast,,B,False,True,,customer_master,9999-12-31,True,91e5c1dbc90d31b349d2
CUST0000343,Green Foods 343,Commercial,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,7031d9a163393dbef5e5
CUST0000344,North Properties 344,Municipal,Dallas,TX,South,,D,True,False,,customer_master,9999-12-31,True,2945c23c01bf3033d2bc
CUST0000345,Sunrise Retail 345,Municipal,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,c0dd16b60214fe2930a7
CUST0000346,Sunrise Retail 346,Residential,Atlanta,GA,South,2021-12-14,C,False,True,2021-12-14,customer_master,9999-12-31,True,7b835dbf450fc014b3cf
CUST0000347,Ever Retail 347,Commercial,Boston,MA,Northeast,,D,False,True,2026-03-28,usage_change,9999-12-31,True,3a460c3a082444821b4b
CUST0000347,Ever Retail 347,Commercial,Boston,MA,Northeast,,A,True,True,,customer_master,9999-12-31,True,f67732429b531f1e4ca0
CUST0000348,Metro Properties 348,Residential,Austin,TX,South,,D,False,True,,customer_master,9999-12-31,True,df398a1d2f43ba12dd18
CUST0000349,Sunrise Schools 349,Municipal,Denver,CO,West,,A,True,True,,customer_master,9999-12-31,True,065caccbc923c2638910
CUST0000350,Prime Homes 350,Commercial,Springfield,IL,Midwest,,C,True,False,,customer_master,9999-12-31,True,28afb6003781f32a3cc0
CUST0000351,Sunrise Services 351,Municipal,Dallas,TX,South,,D,False,True,2026-03-04,usage_change,9999-12-31,True,500234212ded74e8c530
CUST0000351,Sunrise Services 351,Municipal,Dallas,TX,South,,A,False,True,,customer_master,9999-12-31,True,76bf22c56cdadfaf51b7
CUST0000352,Ever Retail 352,Industrial,Dallas,TX,South,,A,True,True,,customer_master,9999-12-31,True,c971ad26d96e1baf26a0
CUST0000353,Urban Schools 353,Industrial,Denver,CO,West,,A,True,True,,customer_master,9999-12-31,True,6ea24ea8b163f576f754
CUST0000354,Prime Labs 354,Municipal,Denver,CO,West,2019-08-30,B,False,True,2019-08-30,customer_master,9999-12-31,True,e4acc6c6e62bd00b3905
CUST0000355,Metro Foods 355,Residential,Denver,CO,West,,A,True,True,,customer_master,9999-12-31,True,5161e0f6fc6a84c521cc
CUST0000356,Sunrise Services 356,Industrial,Springfield,IL,Midwest,2018-02-15,B,True,True,2018-02-15,customer_master,9999-12-31,True,b0454ffa87592337580f
CUST0000357,Green Services 357,Commercial,Chicago,IL,Midwest,,B,False,True,,customer_master,9999-12-31,True,e534c836212f3b35ece5
CUST0000358,Green Schools 358,Industrial,Dallas,TX,South,,A,False,True,,customer_master,9999-12-31,True,032e0aaa5e4b2a723505
CUST0000359,Green Properties 359,Commercial,Springfield,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,2933550f07b7e6f84918
CUST0000360,Blue Properties 360,Industrial,Phoenix,AZ,West,,C,False,True,,customer_master,9999-12-31,True,7ec0ccad700b5204d9b3
CUST0000361,Blue Services 361,Residential,Seattle,WA,West,2022-08-31,C,False,True,2022-08-31,customer_master,9999-12-31,True,c1aa89128b2cab47de5e
CUST0000362,Blue Homes 362,Residential,Seattle,WA,West,,B,True,True,2026-03-13,credit_review,9999-12-31,True,f58d96dbc622a0fe9ffc
CUST0000362,Blue Homes 362,Municipal,Seattle,WA,West,,A,True,True,,customer_master,9999-12-31,True,b5c3ec79bc0bb2fe8b7d
CUST0000363,Blue Homes 363,Industrial,Austin,TX,South,2023-12-04,B,False,True,2023-12-04,customer_master,9999-12-31,True,0e01c7c9f3c05d656ed7
CUST0000364,Urban Foods 364,Commercial,Phoenix,AZ,West,2018-03-01,B,True,True,2018-03-01,customer_master,9999-12-31,True,5bcfaed7e36eb922a81e
CUST0000365,Green Properties 365,Residential,Dallas,TX,South,2023-11-30,D,False,True,2023-11-30,customer_master,2026-03-12,False,efea4f0d0173fc70d2c8
CUST0000365,Green Properties 365,Residential,Dallas,TX,South,2023-11-30,A,True,True,2026-03-12,annual_review,9999-12-31,True,6024b81b0540855273a2
CUST0000366,North Labs 366,Municipal,Boston,MA,Northeast,,D,True,True,2026-02-24,credit_review,9999-12-31,True,d4e81f900d78112f7bf1
CUST0000366,North Labs 366,Municipal,Boston,MA,Northeast,,D,False,True,,customer_master,9999-12-31,True,0966a0ce93094b63f30b
CUST0000367,Blue Services 367,Commercial,Phoenix,AZ,West,,C,False,True,,customer_master,9999-12-31,True,54d4231425ab89c3061d
CUST0000368,North Foods 368,Municipal,Albany,NY,Northeast,,C,False,True,,customer_master,9999-12-31,True,2dee7cb1bd36a51ce4ba
CUST0000369,Prime Retail 369,Commercial,Austin,TX,South,,A,False,False,,customer_master,9999-12-31,True,8e19f79a765340ada5aa
CUST0000370,Urban Services 370,Unknown,Springfield,IL,Midwest,2018-02-21,B,False,True,2018-02-21,customer_master,2026-05-16,False,9c4a4ca006494c12c406
CUST0000370,Urban Services 370,Residential,Springfield,IL,Midwest,2018-02-21,D,False,True,2026-05-16,usage_change,9999-12-31,True,cc7d1076db3812d2f4dd
CUST0000371,Blue Schools 371,Unknown,Dallas,TX,South,,A,False,True,,customer_master,9999-12-31,True,1f813847c7c4a9e82bcb
CUST0000372,Prime Labs 372,Municipal,Seattle,WA,West,,C,True,False,,customer_master,9999-12-31,True,eb72e3f7f8494a7ebd97
CUST0000373,Green Retail 373,Municipal,Phoenix,AZ,West,,C,False,False,,customer_master,9999-12-31,True,ba98d5bfb92dea1a96a2
CUST0000374,Metro Services 374,Industrial,Austin,TX,South,,A,False,True,,customer_master,9999-12-31,True,3aac6caafa794dd0d5e4
CUST0000375,Metro Properties 375,Industrial,Dallas,TX,South,,C,False,False,2026-04-30,customer_request,9999-12-31,True,b918eb2dad8f8af7c6c3
CUST0000375,Metro Properties 375,Residential,Dallas,TX,South,,C,False,False,,customer_master,9999-12-31,True,d6e77a42d45459cedfd3
CUST0000376,Green Homes 376,Residential,Austin,TX,South,,A,True,True,,customer_master,9999-12-31,True,7427fd3b2b457ebc48c9
CUST0000377,Ever Schools 377,Unknown,Springfield,IL,Midwest,2021-07-14,A,False,True,2021-07-14,customer_master,9999-12-31,True,4b5ed7e21b8ccc43d9f7
CUST0000378,Metro Services 378,Municipal,Denver,CO,West,2024-01-22,C,True,True,2024-01-22,customer_master,2026-04-25,False,a9997a0eda649201ea31
CUST0000378,Metro Services 378,Commercial,Denver,CO,West,2024-01-22,D,True,True,2026-04-25,usage_change,9999-12-31,True,598ad512c5ae74b56240
CUST0000379,Green Services 379,Residential,Austin,TX,South,2023-11-12,B,True,True,2023-11-12,customer_master,2026-03-16,False,00b3f0e3f3639a426b37
CUST0000379,Green Services 379,Residential,Austin,TX,South,2023-11-12,D,True,True,2026-03-16,customer_request,9999-12-31,True,17012f7311ababefec7e
CUST0000380,Blue Labs 380,Unknown,Denver,CO,West,,A,False,True,,customer_master,9999-12-31,True,1d93c265c9ea562ecde4
CUST0000381,Blue Manufacturing 381,Residential,Seattle,WA,West,,C,True,True,,customer_master,9999-12-31,True,1f7647ba5fc50539cda6
CUST0000382,Prime Services 382,Commercial,Seattle,WA,West,,C,False,False,,customer_master,9999-12-31,True,34485b92027771c925cc
CUST0000383,Sunrise Retail 383,Unknown,Seattle,WA,West,2018-11-26,C,True,True,2018-11-26,customer_master,9999-12-31,True,9f20163e23d9c9f967f6
CUST0000384,Green Retail 384,Residential,Dallas,TX,South,2023-12-06,A,False,True,2023-12-06,customer_master,9999-12-31,True,2a691c4b8fc158dc56e5
CUST0000385,Ever Retail 385,Residential,Atlanta,GA,South,,A,False,True,,customer_master,9999-12-31,True,ade56e17bdd241dc1a66
CUST0000386,Metro Homes 386,Residential,Dallas,TX,South,,B,False,False,,customer_master,9999-12-31,True,f6bf9041c39d0f22df40
CUST0000387,Metro Foods 387,Commercial,Atlanta,GA,South,2020-08-28,B,False,True,2020-08-28,customer_master,9999-12-31,True,c0379016c89fce212687
CUST0000388,Prime Labs 388,Commercial,Austin,TX,South,,B,True,False,,customer_master,9999-12-31,True,fecdc7440a4d179257ab
CUST0000389,Sunrise Labs 389,Unknown,Atlanta,GA,South,2020-04-05,A,False,False,2020-04-05,customer_master,9999-12-31,True,55a967d2d23075147ed4
CUST0000390,Prime Foods 390,Municipal,Atlanta,GA,South,,A,False,True,,customer_master,9999-12-31,True,978f4eb6971168cbc845
CUST0000391,Prime Homes 391,Unknown,Denver,CO,West,,A,True,True,,customer_master,9999-12-31,True,2a615d9d3eef96297597
CUST0000392,Blue Retail 392,Industrial,Albany,NY,Northeast,,B,False,False,2026-04-03,customer_request,9999-12-31,True,ccb5cfe8a8a81a8afcef
CUST0000392,Blue Retail 392,Industrial,Albany,NY,Northeast,,A,True,False,,customer_master,9999-12-31,True,7707bdc6ddc5a73b4393
CUST0000393,Sunrise Schools 393,Residential,Dallas,TX,South,,A,True,False,,customer_master,9999-12-31,True,fca0fb935dfa85153eb7
CUST0000394,Metro Homes 394,Municipal,Springfield,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,8ed38c815c0871f2dabb
CUST0000395,North Properties 395,Municipal,Springfield,IL,Midwest,2023-10-16,A,True,True,2023-10-16,customer_master,9999-12-31,True,454604134b8fe05cc8ad
CUST0000396,Blue Retail 396,Municipal,Albany,NY,Northeast,,C,False,True,,customer_master,9999-12-31,True,61c1138313408c4c920a
CUST0000397,Green Homes 397,Commercial,Denver,CO,West,,C,True,True,2026-04-21,annual_review,9999-12-31,True,badb9314401fe544c342
CUST0000397,Green Homes 397,Municipal,Denver,CO,West,,B,True,True,,customer_master,9999-12-31,True,abe75f4396f22929d20d
CUST0000398,Green Manufacturing 398,Unknown,Seattle,WA,West,,A,True,False,,customer_master,9999-12-31,True,cd25c8d8a9d0eca807b5
CUST0000399,Green Schools 399,Industrial,Springfield,IL,Midwest,2022-02-11,A,True,True,2022-02-11,customer_master,2026-04-03,False,bb347569a44100cd91f0
CUST0000399,Green Schools 399,Residential,Springfield,IL,Midwest,2022-02-11,A,True,True,2026-04-03,credit_review,9999-12-31,True,ae3e845a0ac2c1513412
CUST0000400,Metro Services 400,Industrial,Boston,MA,Northeast,,D,True,True,2026-03-08,usage_change,9999-12-31,True,f0ee295497aa924b3e0b
CUST0000400,Metro Services 400,Commercial,Boston,MA,Northeast,,D,False,True,,customer_master,9999-12-31,True,0cc079c9a9ba4932784d
CUST0000401,Ever Manufacturing 401,Municipal,Seattle,WA,West,,B,False,True,,customer_master,9999-12-31,True,7404a2eac02f96d2cf2c
CUST0000402,Urban Homes 402,Unknown,Seattle,WA,West,2018-12-15,C,False,True,2018-12-15,customer_master,9999-12-31,True,e5068800a050726a8807
CUST0000403,Blue Retail 403,Industrial,Chicago,IL,Midwest,2025-08-17,C,False,True,2025-08-17,customer_master,2026-05-12,False,7a7ec51174475d77d9a1
CUST0000403,Blue Retail 403,Commercial,Chicago,IL,Midwest,2025-08-17,B,True,True,2026-05-12,customer_request,9999-12-31,True,1a1838de61e25005b3b7
CUST0000404,Ever Retail 404,Unknown,Denver,CO,West,2019-08-13,D,False,True,2019-08-13,customer_master,9999-12-31,True,afd8de9ac5660c91205e
CUST0000405,Green Properties 405,Residential,Denver,CO,West,2025-07-18,A,False,True,2025-07-18,customer_master,2026-05-08,False,86c8e589f4ca8886d852
CUST0000405,Green Properties 405,Municipal,Denver,CO,West,2025-07-18,A,True,True,2026-05-08,credit_review,9999-12-31,True,d54f46866806c6b21b87
CUST0000406,Sunrise Schools 406,Unknown,Seattle,WA,West,,C,True,True,,customer_master,9999-12-31,True,c459ebc5e1d298753faf
CUST0000407,North Services 407,Industrial,Albany,NY,Northeast,,D,False,True,,customer_master,9999-12-31,True,b70de31691b4bb3969c4
CUST0000408,North Manufacturing 408,Industrial,Austin,TX,South,,A,True,True,2026-05-10,usage_change,9999-12-31,True,85fe688000b166696bd6
CUST0000408,North Manufacturing 408,Residential,Austin,TX,South,,D,True,True,,customer_master,9999-12-31,True,fcbc31b013ae743e8438
CUST0000409,Prime Schools 409,Residential,Atlanta,GA,South,,D,True,True,,customer_master,9999-12-31,True,2fda19b6027c3891c7af
CUST0000410,Prime Labs 410,Industrial,Springfield,IL,Midwest,,D,False,True,,customer_master,9999-12-31,True,1551b8db86e4885312c9
CUST0000411,Ever Properties 411,Unknown,Atlanta,GA,South,,A,False,True,,customer_master,9999-12-31,True,ecd32b9c488de5972cab
CUST0000412,Green Labs 412,Unknown,Austin,TX,South,,B,False,True,,customer_master,9999-12-31,True,3c0494ee36d97b9f790f
CUST0000413,Urban Labs 413,Residential,Seattle,WA,West,,D,False,True,2026-03-29,annual_review,9999-12-31,True,f44cd4b1d78b317e6f4d
CUST0000413,Urban Labs 413,Industrial,Seattle,WA,West,,D,False,True,,customer_master,9999-12-31,True,e25838d7619a314bff9c
CUST0000414,Ever Schools 414,Industrial,Albany,NY,Northeast,,A,False,True,,customer_master,9999-12-31,True,149abe0d7355e985266c
CUST0000415,North Homes 415,Commercial,Chicago,IL,Midwest,,B,False,True,,customer_master,9999-12-31,True,973578a05a95e19c9d6e
CUST0000416,Green Foods 416,Commercial,Seattle,WA,West,2022-07-28,D,True,True,2022-07-28,customer_master,9999-12-31,True,7e426e581ebd96be7a12
CUST0000417,Metro Services 417,Unknown,Springfield,IL,Midwest,2024-06-04,C,False,True,2024-06-04,customer_master,2026-02-07,False,56db286bdb14e1168bbd
CUST0000417,Metro Services 417,Residential,Springfield,IL,Midwest,2024-06-04,C,True,True,2026-02-07,customer_request,9999-12-31,True,674cc402dcc021208403
CUST0000418,North Manufacturing 418,Commercial,Denver,CO,West,,B,True,False,,customer_master,9999-12-31,True,83cf671c42769838b35d
CUST0000419,Urban Manufacturing 419,Commercial,Springfield,IL,Midwest,,D,True,True,,customer_master,9999-12-31,True,5405734a3940a4a7f5a8
CUST0000420,Metro Services 420,Municipal,Springfield,IL,Midwest,2025-06-15,B,False,True,2025-06-15,customer_master,2026-02-27,False,e2229b46d47bdf5dce08
CUST0000420,Metro Services 420,Residential,Springfield,IL,Midwest,2025-06-15,C,True,True,2026-02-27,annual_review,9999-12-31,True,4338d62548098991b738
CUST0000421,Ever Labs 421,Unknown,Chicago,IL,Midwest,2019-07-20,A,True,True,2019-07-20,customer_master,9999-12-31,True,8134f64c8da4276668ef
CUST0000422,Sunrise Labs 422,Industrial,Atlanta,GA,South,,C,True,True,,customer_master,9999-12-31,True,1a8e694edf23ed6e1b7a
CUST0000423,Ever Homes 423,Municipal,Springfield,IL,Midwest,2022-05-21,A,False,False,2022-05-21,customer_master,9999-12-31,True,54a46ff2d9eb43375709
CUST0000424,Prime Schools 424,Commercial,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,48960a41a2b60f897919
CUST0000425,North Schools 425,Commercial,Dallas,TX,South,,B,False,True,,customer_master,9999-12-31,True,94659db1aa83aa365865
CUST0000426,Ever Manufacturing 426,Municipal,Phoenix,AZ,West,,B,True,False,2026-02-09,customer_request,9999-12-31,True,3b82703d00a66acca3f7
CUST0000426,Ever Manufacturing 426,Residential,Phoenix,AZ,West,,A,False,False,,customer_master,9999-12-31,True,65cfeb82175c59088ebe
CUST0000427,Ever Services 427,Unknown,Dallas,TX,South,,C,False,True,,customer_master,9999-12-31,True,f968f9166d16aefa907e
CUST0000428,Metro Schools 428,Commercial,Atlanta,GA,South,,D,True,True,,customer_master,9999-12-31,True,b630f3efec2945406597
CUST0000429,Ever Retail 429,Municipal,Boston,MA,Northeast,,B,False,True,,customer_master,9999-12-31,True,2efff9fcfc183a95b3a1
CUST0000430,Metro Retail 430,Municipal,Springfield,IL,Midwest,,B,True,True,,customer_master,9999-12-31,True,f9108b93660effb4884d
CUST0000431,Ever Schools 431,Industrial,Chicago,IL,Midwest,,C,False,True,2026-03-10,annual_review,9999-12-31,True,191fb08e3d13b58fcb4e
CUST0000431,Ever Schools 431,Municipal,Chicago,IL,Midwest,,A,True,True,,customer_master,9999-12-31,True,a9ba7b8a64a8647a946b
CUST0000432,Sunrise Labs 432,Residential,Seattle,WA,West,,A,True,True,,customer_master,9999-12-31,True,697dfad6d0a912443b65
CUST0000433,Green Labs 433,Residential,Albany,NY,Northeast,2020-02-18,A,True,False,2020-02-18,customer_master,9999-12-31,True,c9aa9f258c119dd6eef7
CUST0000434,Urban Properties 434,Municipal,Austin,TX,South,,D,True,True,2026-05-13,customer_request,9999-12-31,True,7336da340072aba756fc
CUST0000434,Urban Properties 434,Industrial,Austin,TX,South,,C,False,True,,customer_master,9999-12-31,True,fcfb05d53d4fdb390b3e
CUST0000435,Prime Foods 435,Unknown,Dallas,TX,South,2025-07-21,B,False,True,2025-07-21,customer_master,2026-03-04,False,77f62eb8123ae5279f81
CUST0000435,Prime Foods 435,Commercial,Dallas,TX,South,2025-07-21,A,True,True,2026-03-04,annual_review,9999-12-31,True,0f775eb7792998dc05af
CUST0000436,Metro Services 436,Industrial,Denver,CO,West,,D,True,True,,customer_master,9999-12-31,True,23256966f8582b75b899
CUST0000437,Metro Services 437,Commercial,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,20b7076ceb4415667f42
CUST0000438,Blue Homes 438,Residential,Seattle,WA,West,,B,False,True,,customer_master,9999-12-31,True,621d9734e818f3358271
CUST0000439,Sunrise Homes 439,Commercial,Albany,NY,Northeast,,A,True,True,,customer_master,9999-12-31,True,4bad14c3f71bfca7fbb6
CUST0000440,Sunrise Foods 440,Unknown,Springfield,IL,Midwest,2021-12-04,A,False,True,2021-12-04,customer_master,9999-12-31,True,886c60440964b9701ad5
CUST0000441,Prime Services 441,Commercial,Springfield,IL,Midwest,,B,True,True,,customer_master,9999-12-31,True,9ecacf1a1e7a54c9271f
CUST0000442,Metro Foods 442,Municipal,Springfield,IL,Midwest,2023-08-30,D,True,True,2023-08-30,customer_master,9999-12-31,True,15d30d8c3ddbd84ec80b
CUST0000443,Urban Services 443,Residential,Springfield,IL,Midwest,,C,True,True,,customer_master,9999-12-31,True,8853eec5ac220c5361b3
CUST0000444,North Schools 444,Unknown,Phoenix,AZ,West,2020-08-15,B,True,True,2020-08-15,customer_master,9999-12-31,True,7e28c6f589956d587ab0
CUST0000445,Metro Foods 445,Residential,Phoenix,AZ,West,,B,False,True,,customer_master,9999-12-31,True,3f6bc9bb17e2888d7cdd
CUST0000446,Ever Schools 446,Unknown,Austin,TX,South,2020-02-23,A,False,True,2020-02-23,customer_master,9999-12-31,True,505baf47f1e3456a2350
CUST0000447,Urban Services 447,Municipal,Seattle,WA,West,,B,True,True,,customer_master,9999-12-31,True,876239c7debc60b7bdfc
CUST0000448,Metro Labs 448,Commercial,Albany,NY,Northeast,,C,False,True,,customer_master,9999-12-31,True,f56c36bb982a28c08dfd
CUST0000449,North Properties 449,Residential,Austin,TX,South,,A,True,True,,customer_master,9999-12-31,True,dbfe9f048d909aba3903
CUST0000450,Prime Manufacturing 450,Industrial,Atlanta,GA,South,,A,False,True,2026-03-08,customer_request,9999-12-31,True,db42b63873cba8d1681e
CUST0000450,Prime Manufacturing 450,Residential,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,aa73017d31590e042b6a
CUST0000451,Green Foods 451,Residential,Dallas,TX,South,,A,True,True,,customer_master,9999-12-31,True,76eeeed5e6cd54ae2ccd
CUST0000452,Green Homes 452,Municipal,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,1c5d43d3231f6533f5ce
CUST0000453,North Services 453,Commercial,Austin,TX,South,,C,False,True,2026-04-19,annual_review,9999-12-31,True,9767ffc7ce8c9536c195
CUST0000453,North Services 453,Residential,Austin,TX,South,,A,True,True,,customer_master,9999-12-31,True,a6fc954e2a9414f2996c
CUST0000454,Ever Manufacturing 454,Municipal,Phoenix,AZ,West,2023-01-12,D,True,False,2023-01-12,customer_master,2026-04-01,False,8dd08f824e1e45b3dec6
CUST0000454,Ever Manufacturing 454,Residential,Phoenix,AZ,West,2023-01-12,D,False,False,2026-04-01,credit_review,9999-12-31,True,06d5e5e12cb07286e5aa
CUST0000455,Blue Homes 455,Industrial,Seattle,WA,West,2025-10-12,B,False,False,2025-10-12,customer_master,9999-12-31,True,17ad9b439be6feb21a10
