invoice_id,subscriber_id,billing_month,invoice_date,due_date,monthly_charge,usage_charge,tax_amount,other_fees,total_amount,invoice_status,amount_paid,last_payment_date,open_amount,days_past_due,past_due_flag
INV400002157,SUB00002157,2026-04-01,2026-04-28,2026-05-16,85.44,22.62,11.31,6.28,125.64,Open,0.0,,125.64,30,True
INV400002158,SUB00002158,2026-04-01,2026-04-28,2026-05-16,76.11,20.15,10.07,5.6,111.93,Cancelled,0.0,,111.93,30,True
INV400002159,SUB00002159,2026-04-01,2026-04-28,2026-05-16,175.41,46.43,23.22,12.9,257.96,Cancelled,0.0,,257.96,30,True
INV400002160,SUB00002160,2026-04-01,2026-04-28,2026-05-16,66.99,17.73,8.87,4.93,98.51,Cancelled,0.0,,98.51,30,True
INV400002161,SUB00002161,2026-04-01,2026-04-28,2026-05-16,41.13,10.89,5.44,3.02,60.48,Past Due,0.0,,60.48,30,True
INV400002163,SUB00002163,2026-04-01,2026-04-28,2026-05-16,94.64,25.05,12.53,6.96,139.17,Open,0.0,,139.17,30,True
INV400002165,SUB00002165,2026-04-01,2026-04-28,2026-05-16,68.26,18.07,9.03,5.02,100.38,Paid,0.0,,100.38,30,True
INV400002166,SUB00002166,2026-04-01,2026-04-28,2026-05-16,76.68,20.3,10.15,5.64,112.76,Cancelled,0.0,,112.76,30,True
INV400002167,SUB00002167,2026-04-01,2026-04-28,2026-05-16,43.47,11.51,5.75,3.2,63.93,Past Due,0.0,,63.93,30,True
INV400002168,SUB00002168,2026-04-01,2026-04-28,2026-05-16,22.2,5.88,2.94,1.63,32.64,Cancelled,0.0,,32.64,30,True
INV400002169,SUB00002169,2026-04-01,2026-04-28,2026-05-16,129.44,34.26,17.13,9.52,190.35,Open,0.0,,190.35,30,True
INV400002170,SUB00002170,2026-04-01,2026-04-28,2026-05-16,126.65,33.53,16.76,9.31,186.25,Cancelled,0.0,,186.25,30,True
INV400002171,SUB00002171,2026-04-01,2026-04-28,2026-05-16,158.45,41.94,20.97,11.65,233.02,Open,174.76,2026-05-16,58.26000000000002,30,True
INV400002172,SUB00002172,2026-04-01,2026-04-28,2026-05-16,63.86,16.9,8.45,4.7,93.91,Paid,46.95,2026-06-02,46.959999999999994,30,True
INV400002173,SUB00002173,2026-04-01,2026-04-28,2026-05-16,103.03,27.27,13.64,7.58,151.52,Paid,0.0,,151.52,30,True
INV400002174,SUB00002174,2026-04-01,2026-04-28,2026-05-16,33.02,8.74,4.37,2.43,48.56,Open,36.42,2026-05-16,12.14,30,True
INV400002175,SUB00002175,2026-04-01,2026-04-28,2026-05-16,155.59,41.19,20.59,11.44,228.81,Past Due,0.0,,228.81,30,True
INV400002176,SUB00002176,2026-04-01,2026-04-28,2026-05-16,17.8,4.71,2.36,1.31,26.17,Cancelled,0.0,,26.17,30,True
INV400002177,SUB00002177,2026-04-01,2026-04-28,2026-05-16,101.21,26.79,13.4,7.44,148.83,Cancelled,0.0,,148.83,30,True
INV400002178,SUB00002178,2026-04-01,2026-04-28,2026-05-16,138.36,36.62,18.31,10.17,203.46,Open,0.0,,203.46,30,True
INV400002180,SUB00002180,2026-04-01,2026-04-28,2026-05-16,113.53,30.05,15.03,8.35,166.95,Cancelled,125.21,2026-05-08,41.739999999999995,30,True
INV400002181,SUB00002181,2026-04-01,2026-04-28,2026-05-16,56.15,14.86,7.43,4.13,82.58,Past Due,41.29,2026-05-20,41.29,30,True
INV400002182,SUB00002182,2026-04-01,2026-04-28,2026-05-16,33.61,8.9,4.45,2.47,49.43,Cancelled,0.0,,49.43,30,True
INV400002183,SUB00002183,2026-04-01,2026-04-28,2026-05-16,127.64,33.79,16.89,9.39,187.7,Open,0.0,,187.7,30,True
INV400002184,SUB00002184,2026-04-01,2026-04-28,2026-05-16,67.09,17.76,8.88,4.93,98.66,Open,73.99,2026-05-16,24.67,30,True
INV400002185,SUB00002185,2026-04-01,2026-04-28,2026-05-16,99.31,26.29,13.14,7.3,146.04,Cancelled,0.0,,146.04,30,True
INV400002186,SUB00002186,2026-04-01,2026-04-28,2026-05-16,72.13,19.09,9.55,5.3,106.07,Past Due,0.0,,106.07,30,True
INV400002187,SUB00002187,2026-04-01,2026-04-28,2026-05-16,169.05,44.75,22.37,12.43,248.6,Cancelled,124.3,2026-05-08,124.3,30,True
INV400002189,SUB00002189,2026-04-01,2026-04-28,2026-05-16,145.17,38.43,19.21,10.67,213.48,Cancelled,106.74,2026-05-20,106.74,30,True
INV400002190,SUB00002190,2026-04-01,2026-04-28,2026-05-16,16.18,4.28,2.14,1.19,23.79,Open,0.0,,23.79,30,True
INV400002193,SUB00002193,2026-04-01,2026-04-28,2026-05-16,53.68,14.21,7.1,3.95,78.94,Cancelled,0.0,,78.94,30,True
INV400002194,SUB00002194,2026-04-01,2026-04-28,2026-05-16,61.73,16.34,8.17,4.54,90.78,Past Due,0.0,,90.78,30,True
INV400002195,SUB00002195,2026-04-01,2026-04-28,2026-05-16,17.27,4.57,2.29,1.27,25.4,Open,12.7,2026-06-02,12.7,30,True
INV400002198,SUB00002198,2026-04-01,2026-04-28,2026-05-16,17.35,4.59,2.3,1.28,25.52,Cancelled,12.76,2026-05-08,12.76,30,True
INV400002200,SUB00002200,2026-04-01,2026-04-28,2026-05-16,148.0,39.18,19.59,10.88,217.64,Cancelled,0.0,,217.64,30,True
INV400002201,SUB00002201,2026-04-01,2026-04-28,2026-05-16,158.62,41.99,20.99,11.66,233.26,Cancelled,0.0,,233.26,30,True
INV400002202,SUB00002202,2026-04-01,2026-04-28,2026-05-16,97.98,25.94,12.97,7.2,144.09,Open,0.0,,144.09,30,True
INV400002204,SUB00002204,2026-04-01,2026-04-28,2026-05-16,159.84,42.31,21.16,11.75,235.06,Cancelled,176.29,2026-06-02,58.77000000000001,30,True
INV400002205,SUB00002205,2026-04-01,2026-04-28,2026-05-16,138.09,36.55,18.28,10.15,203.07,Cancelled,0.0,,203.07,30,True
INV400002206,SUB00002206,2026-04-01,2026-04-28,2026-05-16,119.51,31.64,15.82,8.79,175.75,Cancelled,0.0,,175.75,30,True
INV400002210,SUB00002210,2026-04-01,2026-04-28,2026-05-16,13.72,3.63,1.82,1.01,20.18,Open,0.0,,20.18,30,True
INV400002211,SUB00002211,2026-04-01,2026-04-28,2026-05-16,140.26,37.13,18.56,10.31,206.27,Open,0.0,,206.27,30,True
INV400002212,SUB00002212,2026-04-01,2026-04-28,2026-05-16,118.78,31.44,15.72,8.73,174.68,Paid,0.0,,174.68,30,True
INV400002214,SUB00002214,2026-04-01,2026-04-28,2026-05-16,116.39,30.81,15.4,8.56,171.17,Past Due,0.0,,171.17,30,True
INV400002216,SUB00002216,2026-04-01,2026-04-28,2026-05-16,119.48,31.63,15.81,8.79,175.71,Past Due,0.0,,175.71,30,True
INV400002217,SUB00002217,2026-04-01,2026-04-28,2026-05-16,156.73,41.49,20.74,11.52,230.48,Cancelled,0.0,,230.48,30,True
INV400002218,SUB00002218,2026-04-01,2026-04-28,2026-05-16,148.61,39.34,19.67,10.93,218.54,Past Due,0.0,,218.54,30,True
INV400002220,SUB00002220,2026-04-01,2026-04-28,2026-05-16,174.26,46.13,23.06,12.81,256.26,Open,0.0,,256.26,30,True
INV400002222,SUB00002222,2026-04-01,2026-04-28,2026-05-16,111.0,29.38,14.69,8.16,163.24,Open,122.43,2026-05-03,40.81,30,True
INV400002223,SUB00002223,2026-04-01,2026-04-28,2026-05-16,71.93,19.04,9.52,5.29,105.78,Paid,0.0,,105.78,30,True
INV400002226,SUB00002226,2026-04-01,2026-04-28,2026-05-16,30.59,8.1,4.05,2.25,44.99,Paid,33.74,2026-05-16,11.25,30,True
INV400002227,SUB00002227,2026-04-01,2026-04-28,2026-05-16,79.0,20.91,10.46,5.81,116.18,Cancelled,0.0,,116.18,30,True
INV400002228,SUB00002228,2026-04-01,2026-04-28,2026-05-16,108.8,28.8,14.4,8.0,160.0,Past Due,0.0,,160.0,30,True
INV400002229,SUB00002229,2026-04-01,2026-04-28,2026-05-16,143.17,37.9,18.95,10.53,210.54,Cancelled,105.27,2026-06-02,105.27,30,True
INV400002230,SUB00002230,2026-04-01,2026-04-28,2026-05-16,23.94,6.34,3.17,1.76,35.21,Past Due,0.0,,35.21,30,True
INV400002232,SUB00002232,2026-04-01,2026-04-28,2026-05-16,15.92,4.21,2.11,1.17,23.41,Open,0.0,,23.41,30,True
INV400002235,SUB00002235,2026-04-01,2026-04-28,2026-05-16,104.68,27.71,13.85,7.7,153.93,Paid,0.0,,153.93,30,True
INV400002236,SUB00002236,2026-04-01,2026-04-28,2026-05-16,55.99,14.82,7.41,4.12,82.33,Open,0.0,,82.33,30,True
INV400002237,SUB00002237,2026-04-01,2026-04-28,2026-05-16,133.88,35.44,17.72,9.84,196.88,Paid,0.0,,196.88,30,True
INV400002238,SUB00002238,2026-04-01,2026-04-28,2026-05-16,160.68,42.53,21.27,11.81,236.29,Open,0.0,,236.29,30,True
INV400002239,SUB00002239,2026-04-01,2026-04-28,2026-05-16,65.1,17.23,8.62,4.79,95.74,Past Due,0.0,,95.74,30,True
INV400002241,SUB00002241,2026-04-01,2026-04-28,2026-05-16,30.23,8.0,4.0,2.22,44.45,Paid,0.0,,44.45,30,True
INV400002243,SUB00002243,2026-04-01,2026-04-28,2026-05-16,14.87,3.93,1.97,1.09,21.86,Open,0.0,,21.86,30,True
INV400002245,SUB00002245,2026-04-01,2026-04-28,2026-05-16,136.2,36.05,18.03,10.01,200.29,Cancelled,0.0,,200.29,30,True
INV400002247,SUB00002247,2026-04-01,2026-04-28,2026-05-16,18.98,5.02,2.51,1.4,27.91,Past Due,0.0,,27.91,30,True
INV400002248,SUB00002248,2026-04-01,2026-04-28,2026-05-16,24.02,6.36,3.18,1.77,35.32,Cancelled,0.0,,35.32,30,True
INV400002249,SUB00002249,2026-04-01,2026-04-28,2026-05-16,67.36,17.83,8.92,4.95,99.06,Cancelled,49.53,2026-05-20,49.53,30,True
INV400002250,SUB00002250,2026-04-01,2026-04-28,2026-05-16,92.75,24.55,12.28,6.82,136.4,Cancelled,0.0,,136.4,30,True
INV400002251,SUB00002251,2026-04-01,2026-04-28,2026-05-16,51.98,13.76,6.88,3.82,76.44,Paid,0.0,,76.44,30,True
INV400002252,SUB00002252,2026-04-01,2026-04-28,2026-05-16,16.65,4.41,2.2,1.22,24.48,Open,0.0,,24.48,30,True
INV400002253,SUB00002253,2026-04-01,2026-04-28,2026-05-16,123.85,32.78,16.39,9.11,182.14,Paid,0.0,,182.14,30,True
INV400002254,SUB00002254,2026-04-01,2026-04-28,2026-05-16,57.2,15.14,7.57,4.21,84.12,Open,0.0,,84.12,30,True
INV400002255,SUB00002255,2026-04-01,2026-04-28,2026-05-16,103.85,27.49,13.75,7.64,152.72,Open,0.0,,152.72,30,True
INV400002256,SUB00002256,2026-04-01,2026-04-28,2026-05-16,154.56,40.91,20.46,11.36,227.3,Open,170.47,2026-06-02,56.83000000000001,30,True
INV400002259,SUB00002259,2026-04-01,2026-04-28,2026-05-16,60.61,16.04,8.02,4.46,89.13,Past Due,44.57,2026-05-20,44.559999999999995,30,True
INV400002260,SUB00002260,2026-04-01,2026-04-28,2026-05-16,151.98,40.23,20.12,11.18,223.51,Past Due,0.0,,223.51,30,True
INV400002261,SUB00002261,2026-04-01,2026-04-28,2026-05-16,20.62,5.46,2.73,1.52,30.32,Open,0.0,,30.32,30,True
INV400002263,SUB00002263,2026-04-01,2026-04-28,2026-05-16,74.21,19.64,9.82,5.46,109.13,Past Due,0.0,,109.13,30,True
INV400002264,SUB00002264,2026-04-01,2026-04-28,2026-05-16,149.99,39.7,19.85,11.03,220.58,Cancelled,0.0,,220.58,30,True
INV400002265,SUB00002265,2026-04-01,2026-04-28,2026-05-16,110.2,29.17,14.58,8.1,162.05,Open,0.0,,162.05,30,True
INV400002267,SUB00002267,2026-04-01,2026-04-28,2026-05-16,53.64,14.2,7.1,3.94,78.88,Open,0.0,,78.88,30,True
INV400002268,SUB00002268,2026-04-01,2026-04-28,2026-05-16,114.58,30.33,15.17,8.43,168.5,Open,126.38,2026-05-20,42.120000000000005,30,True
INV400002269,SUB00002269,2026-04-01,2026-04-28,2026-05-16,39.76,10.52,5.26,2.92,58.47,Past Due,0.0,,58.47,30,True
INV400002270,SUB00002270,2026-04-01,2026-04-28,2026-05-16,137.94,36.51,18.26,10.14,202.85,Paid,0.0,,202.85,30,True
INV400002271,SUB00002271,2026-04-01,2026-04-28,2026-05-16,161.17,42.66,21.33,11.85,237.01,Open,118.51,2026-05-03,118.49999999999999,30,True
INV400002272,SUB00002272,2026-04-01,2026-04-28,2026-05-16,55.29,14.64,7.32,4.07,81.31,Past Due,0.0,,81.31,30,True
INV400002273,SUB_BAD,2026-04-01,2026-04-28,2026-05-16,49.29,13.05,6.52,3.62,72.48,Open,0.0,,72.48,30,True
INV400002274,SUB00002274,2026-04-01,2026-04-28,2026-05-16,76.12,20.15,10.08,5.6,111.95,Cancelled,83.96,2026-05-16,27.99000000000001,30,True
INV400002276,SUB00002276,2026-04-01,2026-04-28,2026-05-16,130.91,34.65,17.33,9.63,192.51,Past Due,144.39,2026-05-03,48.120000000000005,30,True
INV400002277,SUB00002277,2026-04-01,2026-04-28,2026-05-16,172.77,45.73,22.87,12.7,254.07,Cancelled,0.0,,254.07,30,True
INV400002279,SUB00002279,2026-04-01,2026-04-28,2026-05-16,42.39,11.22,5.61,3.12,62.34,Cancelled,0.0,,62.34,30,True
INV400002280,SUB00002280,2026-04-01,2026-04-28,2026-05-16,74.75,19.79,9.89,5.5,109.92,Open,0.0,,109.92,30,True
INV400002281,SUB00002281,2026-04-01,2026-04-28,2026-05-16,157.36,41.65,20.83,11.57,231.41,Past Due,0.0,,231.41,30,True
INV400002282,SUB00002282,2026-04-01,2026-04-28,2026-05-16,30.58,8.09,4.05,2.25,44.97,Past Due,0.0,,44.97,30,True
INV400002283,SUB00002283,2026-04-01,2026-04-28,2026-05-16,72.86,19.29,9.64,5.36,107.15,Past Due,0.0,,107.15,30,True
INV400002284,SUB00002284,2026-04-01,2026-04-28,2026-05-16,172.32,45.61,22.81,12.67,253.41,Past Due,0.0,,253.41,30,True
INV400002285,SUB00002285,2026-04-01,2026-04-28,2026-05-16,148.07,39.19,19.6,10.89,217.75,Open,0.0,,217.75,30,True
INV400002286,SUB00002286,2026-04-01,2026-04-28,2026-05-16,29.52,7.81,3.91,2.17,43.41,Paid,32.56,2026-06-02,10.849999999999994,30,True
INV400002287,SUB00002287,2026-04-01,2026-04-28,2026-05-16,102.16,27.04,13.52,7.51,150.23,Paid,0.0,,150.23,30,True
INV400002289,SUB00002289,2026-04-01,2026-04-28,2026-05-16,45.4,12.02,6.01,3.34,66.77,Paid,50.07,2026-05-03,16.699999999999996,30,True
INV400002290,SUB00002290,2026-04-01,2026-04-28,2026-05-16,103.06,27.28,13.64,7.58,151.55,Open,75.78,2026-06-02,75.77000000000001,30,True
INV400002292,SUB00002292,2026-04-01,2026-04-28,2026-05-16,160.95,42.6,21.3,11.83,236.69,Paid,0.0,,236.69,30,True
INV400002294,SUB00002294,2026-04-01,2026-04-28,2026-05-16,118.62,31.4,15.7,8.72,174.45,Open,0.0,,174.45,30,True
INV400002296,SUB00002296,2026-04-01,2026-04-28,2026-05-16,56.98,15.08,7.54,4.19,83.79,Cancelled,0.0,,83.79,30,True
INV400002297,SUB00002297,2026-04-01,2026-04-28,2026-05-16,25.04,6.63,3.31,1.84,36.82,Cancelled,0.0,,36.82,30,True
INV400002298,SUB00002298,2026-04-01,2026-04-28,2026-05-16,168.03,44.48,22.24,12.36,247.11,Open,0.0,,247.11,30,True
INV400002299,SUB00002299,2026-04-01,2026-04-28,2026-05-16,155.17,41.07,20.54,11.41,228.18,Past Due,0.0,,228.18,30,True
INV400002300,SUB00002300,2026-04-01,2026-04-28,2026-05-16,26.87,7.11,3.56,1.98,39.52,Paid,0.0,,39.52,30,True
INV400002301,SUB00002301,2026-04-01,2026-04-28,2026-05-16,149.65,39.61,19.81,11.0,220.07,Past Due,0.0,,220.07,30,True
INV400002302,SUB00002302,2026-04-01,2026-04-28,2026-05-16,106.15,28.1,14.05,7.81,156.1,Cancelled,117.08,2026-05-03,39.019999999999996,30,True
INV400002303,SUB00002303,2026-04-01,2026-04-28,2026-05-16,136.35,36.09,18.05,10.03,200.52,Cancelled,0.0,,200.52,30,True
INV400002305,SUB00002305,2026-04-01,2026-04-28,2026-05-16,122.76,32.5,16.25,9.03,180.53,Open,0.0,,180.53,30,True
INV400002306,SUB00002306,2026-04-01,2026-04-28,2026-05-16,125.63,33.25,16.63,9.24,184.75,Open,92.37,2026-05-20,92.38,30,True
INV400002307,SUB00002307,2026-04-01,2026-04-28,2026-05-16,171.35,45.36,22.68,12.6,251.99,Open,188.99,2026-06-02,63.0,30,True
INV400002308,SUB00002308,2026-04-01,2026-04-28,2026-05-16,47.4,12.55,6.27,3.49,69.7,Open,52.28,2026-06-02,17.42,30,True
INV400002310,SUB00002310,2026-04-01,2026-04-28,2026-05-16,137.1,36.29,18.15,10.08,201.62,Cancelled,0.0,,201.62,30,True
INV400002311,SUB00002311,2026-04-01,2026-04-28,2026-05-16,17.61,4.66,2.33,1.29,25.9,Paid,0.0,,25.9,30,True
INV400002312,SUB00002312,2026-04-01,2026-04-28,2026-05-16,38.47,10.18,5.09,2.83,56.57,Cancelled,0.0,,56.57,30,True
INV400002313,SUB00002313,2026-04-01,2026-04-28,2026-05-16,29.05,7.69,3.84,2.14,42.71,Cancelled,32.04,2026-05-16,10.670000000000002,30,True
INV400002314,SUB00002314,2026-04-01,2026-04-28,2026-05-16,142.83,37.81,18.9,10.5,210.05,Open,157.54,2026-05-08,52.51000000000002,30,True
INV400002315,SUB00002315,2026-04-01,2026-04-28,2026-05-16,118.75,31.43,15.72,8.73,174.63,Cancelled,87.32,2026-05-08,87.31,30,True
INV400002316,SUB00002316,2026-04-01,2026-04-28,2026-05-16,106.89,28.29,14.15,7.86,157.19,Past Due,0.0,,157.19,30,True
INV400002318,SUB00002318,2026-04-01,2026-04-28,2026-05-16,150.65,39.88,19.94,11.08,221.55,Past Due,166.16,2026-05-08,55.390000000000015,30,True
INV400002319,SUB00002319,2026-04-01,2026-04-28,2026-05-16,33.48,8.86,4.43,2.46,49.24,Cancelled,0.0,,49.24,30,True
INV400002321,SUB00002321,2026-04-01,2026-04-28,2026-05-16,74.38,19.69,9.84,5.47,109.38,Open,0.0,,109.38,30,True
INV400002322,SUB00002322,2026-04-01,2026-04-28,2026-05-16,95.6,25.3,12.65,7.03,140.58,Open,0.0,,140.58,30,True
INV400002324,SUB00002324,2026-04-01,2026-04-28,2026-05-16,63.67,16.85,8.43,4.68,93.63,Paid,46.82,2026-05-16,46.809999999999995,30,True
INV400002325,SUB00002325,2026-04-01,2026-04-28,2026-05-16,20.55,5.44,2.72,1.51,30.22,Past Due,0.0,,30.22,30,True
INV400002326,SUB00002326,2026-04-01,2026-04-28,2026-05-16,87.37,23.13,11.56,6.42,128.49,Open,0.0,,128.49,30,True
INV400002327,SUB00002327,2026-04-01,2026-04-28,2026-05-16,71.17,18.84,9.42,5.23,104.67,Paid,0.0,,104.67,30,True
INV400002328,SUB00002328,2026-04-01,2026-04-28,2026-05-16,162.41,42.99,21.49,11.94,238.83,Open,179.12,2026-05-20,59.71000000000001,30,True
INV400002329,SUB00002329,2026-04-01,2026-04-28,2026-05-16,103.69,27.45,13.72,7.62,152.49,Paid,76.24,2026-05-16,76.25000000000001,30,True
INV400002330,SUB00002330,2026-04-01,2026-04-28,2026-05-16,51.93,13.75,6.87,3.82,76.37,Cancelled,0.0,,76.37,30,True
INV400002331,SUB00002331,2026-04-01,2026-04-28,2026-05-16,152.71,40.42,20.21,11.23,224.57,Past Due,0.0,,224.57,30,True
INV400002332,SUB00002332,2026-04-01,2026-04-28,2026-05-16,101.63,26.9,13.45,7.47,149.46,Cancelled,0.0,,149.46,30,True
INV400002333,SUB00002333,2026-04-01,2026-04-28,2026-05-16,125.16,33.13,16.57,9.2,184.06,Paid,0.0,,184.06,30,True
INV400002335,SUB00002335,2026-04-01,2026-04-28,2026-05-16,146.16,38.69,19.35,10.75,214.95,Open,0.0,,214.95,30,True
INV400002336,SUB00002336,2026-04-01,2026-04-28,2026-05-16,124.17,32.87,16.43,9.13,182.6,Open,0.0,,182.6,30,True
INV400002337,SUB00002337,2026-04-01,2026-04-28,2026-05-16,56.63,14.99,7.49,4.16,83.28,Cancelled,0.0,,83.28,30,True
INV400002339,SUB00002339,2026-04-01,2026-04-28,2026-05-16,139.07,36.81,18.41,10.23,204.52,Open,0.0,,204.52,30,True
INV400002340,SUB00002340,2026-04-01,2026-04-28,2026-05-16,13.71,3.63,1.81,1.01,20.16,Cancelled,0.0,,20.16,30,True
INV400002343,SUB00002343,2026-04-01,2026-04-28,2026-05-16,99.12,26.24,13.12,7.29,145.77,Open,0.0,,145.77,30,True
INV400002344,SUB00002344,2026-04-01,2026-04-28,2026-05-16,59.18,15.67,7.83,4.35,87.04,Cancelled,0.0,,87.04,30,True
INV400002345,SUB00002345,2026-04-01,2026-04-28,2026-05-16,175.3,46.4,23.2,12.89,257.8,Open,0.0,,257.8,30,True
INV400002346,SUB00002346,2026-04-01,2026-04-28,2026-05-16,96.08,25.43,12.72,7.06,141.29,Cancelled,0.0,,141.29,30,True
INV400002347,SUB00002347,2026-04-01,2026-04-28,2026-05-16,92.0,24.35,12.18,6.76,135.29,Open,0.0,,135.29,30,True
INV400002348,SUB00002348,2026-04-01,2026-04-28,2026-05-16,158.76,42.02,21.01,11.67,233.47,Cancelled,116.74,2026-05-08,116.73,30,True
INV400002349,SUB00002349,2026-04-01,2026-04-28,2026-05-16,132.96,35.19,17.6,9.78,195.53,Open,97.76,2026-06-02,97.77,30,True
INV400002350,SUB00002350,2026-04-01,2026-04-28,2026-05-16,95.34,25.24,12.62,7.01,140.2,Open,0.0,,140.2,30,True
INV400002351,SUB00002351,2026-04-01,2026-04-28,2026-05-16,141.18,37.37,18.69,10.38,207.62,Open,0.0,,207.62,30,True
INV400002352,SUB00002352,2026-04-01,2026-04-28,2026-05-16,20.16,5.34,2.67,1.48,29.64,Paid,22.23,2026-06-02,7.41,30,True
INV400002353,SUB00002353,2026-04-01,2026-04-28,2026-05-16,141.09,37.35,18.67,10.37,207.49,Cancelled,0.0,,207.49,30,True
INV400002354,SUB00002354,2026-04-01,2026-04-28,2026-05-16,91.33,24.17,12.09,6.72,134.3,Cancelled,0.0,,134.3,30,True
INV400002356,SUB00002356,2026-04-01,2026-04-28,2026-05-16,62.36,16.51,8.25,4.59,91.7,Open,0.0,,91.7,30,True
INV400002358,SUB00002358,2026-04-01,2026-04-28,2026-05-16,78.14,20.68,10.34,5.75,114.91,Open,0.0,,114.91,30,True
INV400002359,SUB00002359,2026-04-01,2026-04-28,2026-05-16,73.3,19.4,9.7,5.39,107.8,Past Due,53.9,2026-05-20,53.9,30,True
INV400002361,SUB00002361,2026-04-01,2026-04-28,2026-05-16,105.06,27.81,13.91,7.73,154.5,Paid,0.0,,154.5,30,True
INV400002362,SUB00002362,2026-04-01,2026-04-28,2026-05-16,159.21,42.14,21.07,11.71,234.13,Paid,0.0,,234.13,30,True
INV400002363,SUB00002363,2026-04-01,2026-04-28,2026-05-16,104.02,27.53,13.77,7.65,152.96,Open,0.0,,152.96,30,True
INV400002364,SUB00002364,2026-04-01,2026-04-28,2026-05-16,14.58,3.86,1.93,1.07,21.45,Past Due,0.0,,21.45,30,True
INV400002365,SUB00002365,2026-04-01,2026-04-28,2026-05-16,131.96,34.93,17.46,9.7,194.05,Cancelled,145.54,2026-05-16,48.51000000000002,30,True
INV400002367,SUB00002367,2026-04-01,2026-04-28,2026-05-16,37.65,9.97,4.98,2.77,55.37,Open,0.0,,55.37,30,True
INV400002368,SUB00002368,2026-04-01,2026-04-28,2026-05-16,23.5,6.22,3.11,1.73,34.56,Open,0.0,,34.56,30,True
INV400002369,SUB00002369,2026-04-01,2026-04-28,2026-05-16,113.56,30.06,15.03,8.35,167.0,Paid,0.0,,167.0,30,True
INV400002370,SUB00002370,2026-04-01,2026-04-28,2026-05-16,161.89,42.85,21.43,11.9,238.07,Cancelled,119.04,2026-05-03,119.02999999999999,30,True
INV400002372,SUB00002372,2026-04-01,2026-04-28,2026-05-16,113.39,30.01,15.01,8.34,166.74,Past Due,0.0,,166.74,30,True
INV400002373,SUB00002373,2026-04-01,2026-04-28,2026-05-16,25.47,6.74,3.37,1.87,37.46,Open,0.0,,37.46,30,True
INV400002374,SUB00002374,2026-04-01,2026-04-28,2026-05-16,119.51,31.63,15.82,8.79,175.75,Past Due,0.0,,175.75,30,True
INV400002377,SUB00002377,2026-04-01,2026-04-28,2026-05-16,113.0,29.91,14.96,8.31,166.18,Open,0.0,,166.18,30,True
INV400002378,SUB00002378,2026-04-01,2026-04-28,2026-05-16,41.08,10.87,5.44,3.02,60.41,Open,45.31,2026-05-03,15.099999999999994,30,True
INV400002379,SUB00002379,2026-04-01,2026-04-28,2026-05-16,105.54,27.94,13.97,7.76,155.2,Open,77.6,2026-05-20,77.6,30,True
INV400002380,SUB00002380,2026-04-01,2026-04-28,2026-05-16,52.37,13.86,6.93,3.85,77.02,Past Due,0.0,,77.02,30,True
INV400002381,SUB00002381,2026-04-01,2026-04-28,2026-05-16,131.95,34.93,17.46,9.7,194.05,Open,97.03,2026-06-02,97.02000000000001,30,True
INV400002382,SUB00002382,2026-04-01,2026-04-28,2026-05-16,75.26,19.92,9.96,5.53,110.68,Open,0.0,,110.68,30,True
INV400002383,SUB00002383,2026-04-01,2026-04-28,2026-05-16,119.61,31.66,15.83,8.79,175.9,Paid,0.0,,175.9,30,True
INV400002385,SUB00002385,2026-04-01,2026-04-28,2026-05-16,42.83,11.34,5.67,3.15,62.99,Past Due,0.0,,62.99,30,True
INV400002386,SUB00002386,2026-04-01,2026-04-28,2026-05-16,129.4,34.25,17.13,9.51,190.3,Cancelled,0.0,,190.3,30,True
INV400002387,SUB00002387,2026-04-01,2026-04-28,2026-05-16,169.05,44.75,22.37,12.43,248.61,Paid,186.46,2026-05-08,62.150000000000006,30,True
INV400002389,SUB00002389,2026-04-01,2026-04-28,2026-05-16,41.8,11.06,5.53,3.07,61.47,Cancelled,0.0,,61.47,30,True
INV400002393,SUB00002393,2026-04-01,2026-04-28,2026-05-16,45.99,12.17,6.09,3.38,67.63,Past Due,0.0,,67.63,30,True
INV400002394,SUB00002394,2026-04-01,2026-04-28,2026-05-16,84.18,22.28,11.14,6.19,123.8,Cancelled,0.0,,123.8,30,True
INV400002395,SUB00002395,2026-04-01,2026-04-28,2026-05-16,25.73,6.81,3.41,1.89,37.84,Past Due,0.0,,37.84,30,True
INV400002396,SUB00002396,2026-04-01,2026-04-28,2026-05-16,164.68,43.59,21.8,12.11,242.17,Cancelled,181.63,2026-06-02,60.53999999999999,30,True
INV400002397,SUB00002397,2026-04-01,2026-04-28,2026-05-16,160.54,42.5,21.25,11.8,236.09,Paid,0.0,,236.09,30,True
INV400002398,SUB00002398,2026-04-01,2026-04-28,2026-05-16,157.27,41.63,20.81,11.56,231.27,Open,0.0,,231.27,30,True
INV400002399,SUB00002399,2026-04-01,2026-04-28,2026-05-16,96.3,25.49,12.75,7.08,141.62,Open,0.0,,141.62,30,True
INV400002400,SUB00002400,2026-04-01,2026-04-28,2026-05-16,146.04,38.66,19.33,10.74,214.77,Past Due,0.0,,214.77,30,True
INV400002402,SUB00002402,2026-04-01,2026-04-28,2026-05-16,43.37,11.48,5.74,3.19,63.78,Paid,0.0,,63.78,30,True
INV400002403,SUB00002403,2026-04-01,2026-04-28,2026-05-16,157.62,41.72,20.86,11.59,231.8,Paid,0.0,,231.8,30,True
