cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date,site_id,technology,max_capacity_mbps,high_utilization_flag,high_drop_rate_flag,poor_availability_flag
CELL000095,2026-05-04 04:00:00,46,339.027,98.022,0.5085,94.5308,99.661,2026-05-04,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-04 05:00:00,181,733.094,87.473,0.9461,95.6399,99.6991,2026-05-04,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-04 08:00:00,155,660.23,95.331,1.9274,91.8878,99.9189,2026-05-04,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-05 13:00:00,141,807.482,100.0,1.9736,96.1449,99.8442,2026-05-05,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-06 04:00:00,140,435.75,85.364,1.5377,94.2674,99.6653,2026-05-06,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-06 09:00:00,164,410.099,100.0,1.5712,93.8456,100.0,2026-05-06,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-06 10:00:00,189,297.053,91.541,0.0,93.7613,99.5233,2026-05-06,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-06 15:00:00,280,297.878,100.0,1.4949,93.7244,99.7936,2026-05-06,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-07 08:00:00,147,243.083,100.0,2.3084,96.0492,99.676,2026-05-07,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-08 00:00:00,203,115.33,87.196,0.7687,95.179,0.0,2026-05-08,SITE00022,4G LTE,2031.93,True,False,True
CELL000095,2026-05-08 02:00:00,134,281.018,90.864,1.1195,98.3657,99.3996,2026-05-08,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-08 11:00:00,318,310.593,91.728,3.2666,95.0142,99.9343,2026-05-08,SITE00022,4G LTE,2031.93,True,True,False
CELL000095,2026-05-08 16:00:00,304,385.518,97.789,0.3106,94.3392,99.5582,2026-05-08,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-08 21:00:00,143,818.431,100.0,2.7078,91.9934,99.7187,2026-05-08,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-09 02:00:00,139,575.073,86.852,0.8892,99.8223,100.0,2026-05-09,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-09 20:00:00,125,266.29,93.417,0.4962,91.4199,99.9823,2026-05-09,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-10 10:00:00,131,364.19,88.615,2.0859,95.6847,99.7184,2026-05-10,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-10 17:00:00,142,507.943,90.11,2.1713,95.5238,99.4039,2026-05-10,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-11 16:00:00,179,269.833,100.0,1.6583,96.8336,99.9916,2026-05-11,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-11 22:00:00,319,263.626,100.0,2.0438,94.9975,99.7612,2026-05-11,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-12 14:00:00,238,578.389,100.0,0.5067,93.4227,99.5177,2026-05-12,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-13 15:00:00,164,280.137,93.646,0.2993,97.8621,99.5058,2026-05-13,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-14 07:00:00,362,262.427,88.637,0.749,100.0,99.3433,2026-05-14,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-15 08:00:00,361,542.453,100.0,1.1003,97.2548,99.5954,2026-05-15,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-15 12:00:00,287,214.582,85.472,1.451,99.1094,99.4551,2026-05-15,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-15 13:00:00,238,301.775,97.834,1.4469,91.7127,99.6505,2026-05-15,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-16 14:00:00,146,536.782,86.076,1.647,95.3245,99.512,2026-05-16,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-17 04:00:00,139,405.718,96.162,1.3567,97.9033,99.3375,2026-05-17,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-17 11:00:00,213,340.275,100.0,0.394,97.0222,99.6454,2026-05-17,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-17 13:00:00,122,327.355,95.892,0.0,97.685,99.5528,2026-05-17,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-17 14:00:00,190,763.231,100.0,3.0138,94.9167,99.5141,2026-05-17,SITE00022,4G LTE,2031.93,True,True,False
CELL000095,2026-05-18 03:00:00,360,445.404,85.806,1.3948,95.6305,99.9935,2026-05-18,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-18 11:00:00,104,358.405,92.202,1.9002,94.7512,99.7009,2026-05-18,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-19 08:00:00,315,637.438,93.755,1.5649,93.0673,99.5717,2026-05-19,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-19 15:00:00,202,256.123,100.0,3.642,92.2894,99.9226,2026-05-19,SITE00022,4G LTE,2031.93,True,True,False
CELL000095,2026-05-19 23:00:00,193,306.094,100.0,1.976,96.9606,99.5858,2026-05-19,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-20 15:00:00,179,545.567,89.907,1.0102,99.524,99.5651,2026-05-20,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-21 07:00:00,353,672.347,100.0,2.0203,97.0769,99.8096,2026-05-21,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-21 23:00:00,231,406.691,100.0,3.2953,95.5515,99.5834,2026-05-21,SITE00022,4G LTE,2031.93,True,True,False
CELL000095,2026-05-22 03:00:00,306,714.832,87.463,1.9263,100.0,99.5204,2026-05-22,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-22 05:00:00,140,544.643,100.0,2.3511,98.4622,99.553,2026-05-22,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-22 12:00:00,174,321.772,100.0,0.0,94.7315,99.3784,2026-05-22,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-22 15:00:00,286,614.822,100.0,1.0013,95.542,99.8761,2026-05-22,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-22 18:00:00,190,396.487,96.598,1.7266,98.2897,99.4573,2026-05-22,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-22 23:00:00,28,95.443,87.711,1.1373,95.8992,99.6561,2026-05-22,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-23 05:00:00,188,366.139,97.15,2.5427,97.1569,99.8886,2026-05-23,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-23 07:00:00,232,416.518,86.137,0.0,92.5783,99.5102,2026-05-23,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-24 04:00:00,237,548.431,100.0,0.1845,94.2032,99.3268,2026-05-24,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-24 13:00:00,67,431.774,86.04,1.4052,94.3661,99.8133,2026-05-24,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-24 20:00:00,84,418.478,100.0,0.0,95.164,99.9978,2026-05-24,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-24 23:00:00,240,555.665,100.0,0.3122,97.1249,99.6881,2026-05-24,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-25 02:00:00,278,0.0,91.648,0.1009,90.2461,99.6196,2026-05-25,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-25 19:00:00,82,513.318,88.151,1.977,100.0,99.3576,2026-05-25,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-26 09:00:00,292,573.672,96.985,0.0,96.7238,99.5715,2026-05-26,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-26 14:00:00,179,600.51,94.994,0.0,88.904,99.6714,2026-05-26,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-26 15:00:00,254,536.116,98.939,0.5673,95.6947,99.2576,2026-05-26,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-26 18:00:00,118,554.281,86.334,1.1314,96.5518,99.6262,2026-05-26,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-27 22:00:00,117,615.103,100.0,1.0201,93.021,100.0,2026-05-27,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-28 01:00:00,143,462.721,97.008,1.66,92.541,99.4639,2026-05-28,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-29 00:00:00,178,364.887,85.18,0.0,96.3089,99.6156,2026-05-29,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-29 05:00:00,258,639.5,87.7,0.0,95.7532,99.6881,2026-05-29,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-29 08:00:00,196,542.714,86.225,1.1084,97.2271,99.8282,2026-05-29,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-29 09:00:00,142,736.107,89.45,1.4788,92.7268,99.8744,2026-05-29,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-29 11:00:00,216,151.858,85.072,2.0774,90.7936,99.6335,2026-05-29,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-29 22:00:00,160,396.837,100.0,2.3433,96.5958,99.3067,2026-05-29,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-30 09:00:00,180,585.879,99.869,1.3303,91.4579,99.8084,2026-05-30,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-30 10:00:00,202,467.615,92.514,1.2056,96.3194,99.8494,2026-05-30,SITE00022,4G LTE,2031.93,True,False,False
CELL000095,2026-05-31 09:00:00,235,447.918,91.308,0.0,95.2178,99.6166,2026-05-31,SITE00022,4G LTE,2031.93,True,False,False
CELL000096,2026-05-01 04:00:00,285,385.2,85.094,1.152,97.1911,99.9074,2026-05-01,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-02 18:00:00,207,285.061,100.0,2.4406,92.8922,99.2077,2026-05-02,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-02 23:00:00,184,289.874,100.0,0.0,96.6689,99.3383,2026-05-02,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-03 02:00:00,159,230.178,87.533,0.8007,96.6817,99.1864,2026-05-03,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-03 10:00:00,198,693.478,85.553,0.0,97.4548,0.0,2026-05-03,SITE00022,5G NR,895.37,True,False,True
CELL000096,2026-05-03 11:00:00,104,604.263,100.0,0.0,97.1487,100.0,2026-05-03,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-03 18:00:00,174,487.399,89.416,1.0093,95.3361,99.7602,2026-05-03,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-04 01:00:00,148,586.761,88.121,0.2402,97.6825,99.5196,2026-05-04,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-04 13:00:00,109,682.863,90.83,1.4002,95.4464,99.4425,2026-05-04,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-04 20:00:00,287,285.01,100.0,1.3857,97.3071,99.7597,2026-05-04,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-05 01:00:00,28,302.022,100.0,3.9813,94.8706,99.7074,2026-05-05,SITE00022,5G NR,895.37,True,True,False
CELL000096,2026-05-06 02:00:00,241,467.69,88.344,0.8994,92.7965,99.72,2026-05-06,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-06 04:00:00,300,393.037,99.315,1.9968,97.4766,99.9582,2026-05-06,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-06 06:00:00,126,411.244,100.0,0.3578,96.9968,99.7608,2026-05-06,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-06 16:00:00,129,354.974,90.196,0.0274,95.9241,99.9948,2026-05-06,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-06 19:00:00,164,494.115,87.229,1.6086,97.1061,100.0,2026-05-06,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-06 21:00:00,226,100.176,87.322,1.2383,96.2194,99.6421,2026-05-06,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-07 04:00:00,89,134.784,89.476,0.2231,91.4115,100.0,2026-05-07,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-07 11:00:00,199,441.538,85.774,1.9873,96.0458,99.9633,2026-05-07,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-07 14:00:00,237,166.854,93.104,2.1539,96.6415,99.3484,2026-05-07,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-08 00:00:00,130,113.571,100.0,0.0,98.7477,99.7854,2026-05-08,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-08 01:00:00,276,658.77,88.713,2.6086,96.6286,99.8195,2026-05-08,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-08 16:00:00,288,477.67,85.284,1.6122,96.3135,100.0,2026-05-08,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-09 02:00:00,115,558.206,88.398,1.8985,95.6187,100.0,2026-05-09,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-09 20:00:00,185,423.215,90.226,2.4437,97.7484,99.6828,2026-05-09,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-09 23:00:00,327,422.343,92.153,1.0119,96.5384,99.5619,2026-05-09,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-10 03:00:00,160,56.035,87.658,0.1197,96.8306,99.7258,2026-05-10,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-10 06:00:00,107,454.754,90.39,1.0489,96.7895,100.0,2026-05-10,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-11 02:00:00,141,768.832,100.0,1.3079,92.53,99.9392,2026-05-11,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-11 11:00:00,172,196.837,85.129,1.4221,97.9455,99.5775,2026-05-11,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-12 14:00:00,244,443.443,93.899,0.808,96.8282,99.4112,2026-05-12,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-12 18:00:00,142,550.852,85.355,1.7339,98.8485,99.8698,2026-05-12,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-13 03:00:00,181,520.805,90.416,1.7882,96.677,99.2538,2026-05-13,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-13 06:00:00,120,139.438,86.647,1.7647,96.3112,99.4571,2026-05-13,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-13 17:00:00,219,419.191,92.466,0.4582,97.0823,99.3232,2026-05-13,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-13 19:00:00,154,714.309,85.592,1.9788,96.5403,99.8242,2026-05-13,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-15 22:00:00,193,626.596,97.375,0.802,94.6579,100.0,2026-05-15,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-15 23:00:00,219,372.155,87.923,0.027,97.6983,99.6815,2026-05-15,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-17 00:00:00,107,432.727,94.301,1.3157,94.3732,99.8568,2026-05-17,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-17 03:00:00,326,706.558,89.947,1.2061,92.893,99.7229,2026-05-17,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-17 14:00:00,176,691.648,86.066,2.3295,95.1318,99.6543,2026-05-17,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-19 03:00:00,275,301.143,94.479,2.6948,98.2225,100.0,2026-05-19,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-19 05:00:00,210,823.391,95.031,0.0,95.8605,99.7115,2026-05-19,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-19 11:00:00,227,701.985,94.464,1.3708,95.4006,99.5522,2026-05-19,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-19 12:00:00,163,523.779,99.604,2.1976,95.2311,99.8473,2026-05-19,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-19 16:00:00,147,502.527,88.985,1.1433,93.463,99.9102,2026-05-19,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-19 18:00:00,200,759.656,88.857,1.486,96.4856,99.1416,2026-05-19,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-20 00:00:00,204,243.346,95.277,0.3591,92.2044,99.8144,2026-05-20,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-20 20:00:00,179,506.825,90.085,0.6906,93.0244,99.4979,2026-05-20,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-21 00:00:00,183,348.178,99.81,0.0,95.0173,99.6994,2026-05-21,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-21 04:00:00,163,3.914,100.0,0.6009,95.3849,99.6041,2026-05-21,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-21 23:00:00,122,436.023,97.566,2.8081,100.0,99.7175,2026-05-21,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-23 16:00:00,236,490.98,100.0,1.9119,91.8011,99.858,2026-05-23,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-24 00:00:00,161,248.842,100.0,2.0279,95.483,99.8332,2026-05-24,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-24 03:00:00,179,391.817,92.331,1.8674,96.1958,99.4716,2026-05-24,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-24 11:00:00,187,167.657,99.052,0.5287,93.5507,99.8389,2026-05-24,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-24 21:00:00,253,335.823,86.127,2.7221,98.9208,99.6563,2026-05-24,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-25 10:00:00,69,673.606,100.0,0.9322,98.0508,99.6415,2026-05-25,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-25 15:00:00,204,224.138,100.0,0.3295,95.1967,99.3999,2026-05-25,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-26 00:00:00,151,438.061,100.0,2.6875,95.2231,99.6648,2026-05-26,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-26 02:00:00,217,224.86,100.0,1.1265,94.8666,99.4317,2026-05-26,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-26 04:00:00,211,351.635,91.598,1.3159,94.2936,99.8328,2026-05-26,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-27 04:00:00,116,521.275,100.0,0.0,93.8868,99.6086,2026-05-27,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-27 08:00:00,119,572.14,95.983,1.6508,95.2276,99.7962,2026-05-27,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-27 11:00:00,263,284.731,93.549,1.0725,95.0557,99.8084,2026-05-27,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-27 21:00:00,113,347.94,100.0,0.1935,93.2608,99.3757,2026-05-27,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-28 11:00:00,132,309.579,98.748,0.991,97.3571,99.9539,2026-05-28,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-28 14:00:00,280,440.143,100.0,1.5229,97.1856,99.742,2026-05-28,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-29 05:00:00,86,201.167,91.073,2.7407,95.2177,99.7226,2026-05-29,SITE00022,5G NR,895.37,True,False,False
CELL000096,2026-05-30 21:00:00,156,516.244,100.0,3.0251,96.1667,99.9723,2026-05-30,SITE00022,5G NR,895.37,True,True,False
CELL000097,2026-05-01 12:00:00,260,458.561,89.227,2.9746,96.4235,99.734,2026-05-01,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-01 17:00:00,146,314.393,100.0,0.0,94.9401,99.929,2026-05-01,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-02 00:00:00,59,823.582,93.499,2.2717,92.58,99.3253,2026-05-02,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-02 01:00:00,236,421.51,89.459,1.0011,99.2499,100.0,2026-05-02,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-02 19:00:00,94,439.084,100.0,1.2627,96.4796,99.8384,2026-05-02,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-03 10:00:00,124,758.581,89.757,2.528,93.4643,99.4095,2026-05-03,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-04 10:00:00,176,267.028,95.004,0.0,90.9571,99.3306,2026-05-04,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-04 23:00:00,170,362.677,86.174,0.8566,97.7123,99.6101,2026-05-04,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-06 05:00:00,151,359.179,92.938,1.8608,96.2992,99.9233,2026-05-06,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-06 06:00:00,168,306.862,89.388,0.7255,95.0205,99.7232,2026-05-06,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-07 01:00:00,45,88.713,90.768,1.2921,95.5521,99.8978,2026-05-07,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-07 16:00:00,120,254.598,90.132,2.3148,95.4781,100.0,2026-05-07,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-07 21:00:00,215,360.667,95.429,2.4568,93.701,99.4601,2026-05-07,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-08 23:00:00,95,405.512,89.474,1.8659,97.6392,100.0,2026-05-08,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-09 05:00:00,137,414.047,89.842,3.2898,95.0153,99.4612,2026-05-09,SITE00022,4G LTE,487.85,True,True,False
CELL000097,2026-05-09 21:00:00,175,325.912,86.824,0.4738,93.0824,99.7525,2026-05-09,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-10 01:00:00,90,826.608,96.496,1.5606,96.6975,99.8033,2026-05-10,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-11 04:00:00,254,446.278,85.367,0.3757,94.5069,99.6225,2026-05-11,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-11 14:00:00,164,486.602,88.756,1.1097,94.4206,99.3698,2026-05-11,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-11 21:00:00,271,392.291,87.072,0.3848,95.9818,99.3453,2026-05-11,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-12 17:00:00,100,380.496,86.444,0.6262,96.5323,99.8173,2026-05-12,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-13 00:00:00,135,134.222,90.396,0.1867,97.5295,99.6797,2026-05-13,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-14 02:00:00,169,246.794,90.045,0.4639,96.3319,99.7333,2026-05-14,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-14 03:00:00,292,373.99,86.978,0.7767,96.9372,99.57,2026-05-14,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-14 04:00:00,181,509.63,98.164,1.4406,99.7804,99.99,2026-05-14,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-15 08:00:00,109,504.177,89.384,0.6796,100.0,99.7394,2026-05-15,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-15 12:00:00,298,884.211,92.624,0.0,95.7255,99.5482,2026-05-15,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-15 22:00:00,191,344.16,88.981,0.2277,94.4834,99.5286,2026-05-15,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-16 19:00:00,336,318.618,88.26,0.0,92.3447,99.3666,2026-05-16,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-17 08:00:00,45,301.523,100.0,0.8622,97.305,99.6345,2026-05-17,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-17 23:00:00,149,581.487,100.0,1.2624,100.0,100.0,2026-05-17,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-18 10:00:00,157,722.278,88.873,2.0829,94.9097,99.7899,2026-05-18,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-19 03:00:00,213,647.301,97.393,1.6641,96.725,99.5592,2026-05-19,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-19 06:00:00,193,495.294,87.843,1.6499,97.5824,99.9338,2026-05-19,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-19 20:00:00,158,678.546,100.0,2.0894,98.9296,99.5186,2026-05-19,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-20 17:00:00,197,334.922,93.553,0.8132,97.0398,99.4845,2026-05-20,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-20 18:00:00,154,308.725,88.354,2.7974,96.3626,99.3923,2026-05-20,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-20 19:00:00,143,263.37,98.521,0.2597,93.4394,99.5789,2026-05-20,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-21 07:00:00,149,247.463,85.265,0.0,91.4114,99.699,2026-05-21,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-21 13:00:00,207,272.448,98.72,3.2748,97.1414,100.0,2026-05-21,SITE00022,4G LTE,487.85,True,True,False
CELL000097,2026-05-22 17:00:00,202,284.885,100.0,1.3249,98.4563,99.6766,2026-05-22,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-22 23:00:00,116,396.091,94.01,0.344,95.1566,99.6117,2026-05-22,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-23 10:00:00,199,501.049,96.153,0.0,93.3307,100.0,2026-05-23,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-23 11:00:00,99,544.492,98.553,1.2743,89.7885,99.6908,2026-05-23,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-23 18:00:00,34,119.007,89.983,0.0,92.8616,99.9908,2026-05-23,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-25 01:00:00,156,693.195,90.548,0.5535,98.3773,99.6966,2026-05-25,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-25 03:00:00,126,319.715,96.47,1.1723,96.3979,99.8038,2026-05-25,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-25 10:00:00,238,416.684,88.501,1.9581,97.9741,100.0,2026-05-25,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-25 15:00:00,107,630.995,99.757,1.8627,99.6544,99.5372,2026-05-25,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-26 19:00:00,127,0.0,91.911,2.5276,97.2317,99.2358,2026-05-26,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-26 22:00:00,284,430.065,85.391,1.0012,96.1615,98.9658,2026-05-26,SITE00022,4G LTE,487.85,True,False,True
CELL000097,2026-05-27 02:00:00,90,389.363,98.068,0.4545,98.3107,99.67,2026-05-27,SITE00022,4G LTE,487.85,True,False,False
CELL000097,2026-05-27 17:00:00,258,139.769,90.526,1.2185,91.0265,99.6647,2026-05-27,SITE00022,4G LTE,487.85,True,False,False
