cdc_id,customer_id,effective_ts,operation,new_segment,new_credit_class,new_autopay_flag,change_reason,_ingested_at_utc,_source_file,_source_system
CCDC0000295,CUST00001965,2026-05-10 07:42:18,UPDATE,Small Business,C,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000296,CUST00003385,2026-03-03 11:10:42,UPDATE,Government,B,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000297,CUST00001300,2026-04-10 04:27:39,UPDATE,Consumer,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000298,CUST00003535,2026-05-20 22:33:11,UPDATE,Consumer,B,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000299,CUST00000797,2026-04-25 22:19:12,UPDATE,Enterprise,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000300,CUST00002810,2026-04-01 21:17:43,UPDATE,Consumer,D,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000301,CUST00002202,2026-05-21 20:03:03,UPDATE,Consumer,B,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000302,CUST00004458,2026-03-06 01:45:51,UPDATE,Consumer,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000303,CUST00000571,2026-04-08 13:36:49,UPDATE,Government,D,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000304,CUST00001915,2026-03-30 08:01:22,UPDATE,Government,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000305,CUST00000621,2026-02-05 00:41:48,UPDATE,Government,A,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000306,CUST00003957,2026-05-16 23:26:06,UPDATE,Consumer,A,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000307,CUST00002407,2026-04-16 05:34:23,UPDATE,Consumer,D,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000308,CUST00003283,2026-03-16 20:44:58,UPDATE,Consumer,A,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000309,CUST00001607,2026-04-22 21:23:27,UPDATE,Government,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000310,CUST00002337,2026-03-01 02:06:18,UPDATE,Consumer,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000311,CUST00001282,2026-02-08 00:43:25,UPDATE,Government,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000312,CUST00004215,2026-03-31 22:13:23,UPDATE,Consumer,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000313,CUST00001086,2026-02-12 01:44:11,UPDATE,Small Business,A,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000314,CUST00004364,2026-02-13 05:45:07,UPDATE,Consumer,C,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000315,CUST00000325,2026-05-03 09:09:45,UPDATE,Small Business,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000316,CUST00001075,2026-05-05 23:14:19,UPDATE,Consumer,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000317,CUST00002920,2026-03-27 10:20:39,UPDATE,Small Business,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000318,CUST00001526,2026-05-22 15:43:28,UPDATE,Enterprise,B,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000319,CUST00002272,2026-04-23 09:45:15,UPDATE,Government,B,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000320,CUST00002678,2026-02-22 02:31:34,UPDATE,Consumer,C,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000321,CUST00001068,2026-05-08 11:38:14,UPDATE,Enterprise,C,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000322,CUST00002900,2026-04-24 18:04:55,UPDATE,Small Business,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000323,CUST00004426,2026-04-16 02:48:15,UPDATE,Consumer,A,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000324,CUST00004140,2026-02-26 17:54:29,UPDATE,Consumer,D,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000325,CUST00001905,2026-04-02 10:00:18,UPDATE,Government,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000326,CUST00000022,2026-04-26 14:28:30,UPDATE,Consumer,A,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000327,CUST00003715,2026-02-14 14:37:40,UPDATE,Small Business,D,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000328,CUST00000893,2026-04-12 13:01:30,UPDATE,Enterprise,D,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000329,CUST00001525,2026-05-23 03:12:03,UPDATE,Government,D,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000330,CUST00000335,2026-05-13 14:25:38,UPDATE,Consumer,D,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000331,CUST00004259,2026-03-07 10:09:25,UPDATE,Consumer,B,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000332,CUST00001343,2026-05-08 19:22:56,UPDATE,Government,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000333,CUST00003904,2026-03-30 19:12:22,UPDATE,Consumer,D,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000334,CUST00003992,2026-02-19 14:00:17,UPDATE,Small Business,B,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000335,CUST00000996,2026-05-03 20:00:44,UPDATE,Government,C,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000336,CUST00002275,2026-03-23 22:37:51,UPDATE,Enterprise,D,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000337,CUST00003173,2026-05-03 01:06:46,UPDATE,Government,B,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000338,CUST00000379,2026-03-11 07:48:32,UPDATE,Small Business,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000339,CUST00000919,2026-02-21 13:20:39,UPDATE,Government,C,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000340,CUST00000990,2026-02-07 21:30:30,UPDATE,Consumer,C,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000341,CUST00003165,2026-04-23 09:13:07,UPDATE,Government,B,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000342,CUST00003317,2026-04-14 03:01:29,UPDATE,Government,C,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000343,CUST00003734,2026-04-07 13:52:00,UPDATE,Government,B,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000344,CUST00001140,2026-03-24 13:27:07,UPDATE,Small Business,C,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000345,CUST00000413,2026-02-03 15:08:44,UPDATE,Consumer,C,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000346,CUST00003242,2026-05-17 18:37:23,UPDATE,Small Business,D,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000347,CUST00002305,2026-03-24 22:53:35,UPDATE,Small Business,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000348,CUST00000225,2026-04-27 18:41:59,UPDATE,Consumer,C,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000349,CUST00003151,2026-04-24 16:49:01,UPDATE,Consumer,C,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000350,CUST00002639,2026-05-25 10:58:50,UPDATE,Small Business,D,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000351,CUST00001565,2026-02-25 21:03:18,UPDATE,Enterprise,B,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000352,CUST00001310,2026-03-10 01:28:13,UPDATE,Small Business,D,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000353,CUST00000201,2026-03-30 04:16:49,UPDATE,Enterprise,C,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000354,CUST00002169,2026-05-14 05:21:13,UPDATE,Enterprise,C,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000355,CUST00002581,2026-02-25 19:44:01,UPDATE,Consumer,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000356,CUST00003103,2026-02-10 13:17:38,UPDATE,Consumer,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000357,CUST00000124,2026-03-21 08:01:50,UPDATE,Enterprise,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000358,CUST00000563,2026-03-27 13:55:42,UPDATE,Enterprise,B,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000359,CUST00004019,2026-04-27 07:58:42,UPDATE,Government,D,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000360,CUST00002056,2026-03-10 07:46:49,UPDATE,Consumer,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000361,CUST00002455,2026-03-05 11:34:54,UPDATE,Enterprise,A,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000362,CUST00002719,2026-02-03 10:50:25,UPDATE,Enterprise,C,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000363,CUST00003787,2026-04-08 10:29:37,UPDATE,Small Business,C,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000364,CUST00000103,2026-02-07 19:09:51,UPDATE,Consumer,C,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000365,CUST00001697,2026-02-17 02:03:33,UPDATE,Enterprise,C,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000366,CUST00003770,2026-02-27 03:09:01,UPDATE,Small Business,B,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000367,CUST00000730,2026-02-01 17:32:16,UPDATE,Consumer,A,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000368,CUST00000485,2026-04-27 18:10:14,UPDATE,Small Business,A,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000369,CUST00003238,2026-02-01 09:25:57,UPDATE,Government,C,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000370,CUST00000044,2026-05-05 21:41:24,UPDATE,Consumer,A,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000371,CUST00004166,2026-02-14 21:08:01,UPDATE,Consumer,B,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000372,CUST00000842,2026-04-04 08:42:45,UPDATE,Small Business,A,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000373,CUST00001349,2026-04-13 09:35:36,UPDATE,Consumer,B,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000374,CUST00004043,2026-02-06 07:46:50,UPDATE,Government,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000375,CUST00002092,2026-05-13 04:11:29,UPDATE,Enterprise,C,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000376,CUST00004294,2026-04-23 09:28:41,UPDATE,Consumer,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000377,CUST00001077,2026-03-11 15:31:08,UPDATE,Consumer,A,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000378,CUST00002316,2026-05-19 17:37:11,UPDATE,Government,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000379,CUST00001783,2026-02-18 16:34:50,UPDATE,Consumer,B,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000380,CUST00003440,2026-04-21 11:24:16,UPDATE,Enterprise,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000381,CUST00004378,2026-02-04 13:21:56,UPDATE,Small Business,C,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000382,CUST00002284,2026-03-09 15:26:36,UPDATE,Consumer,D,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000383,CUST00003406,2026-05-02 16:51:34,UPDATE,Consumer,C,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000384,CUST00000798,2026-02-27 17:04:04,UPDATE,Consumer,C,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000385,CUST00002933,2026-03-01 09:51:03,UPDATE,Government,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000386,CUST00003873,2026-03-01 11:50:16,UPDATE,Enterprise,D,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000387,CUST00001069,2026-03-08 10:24:45,UPDATE,Small Business,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000388,CUST00001519,2026-04-24 04:05:12,UPDATE,Government,B,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000389,CUST00001091,2026-04-05 13:42:28,UPDATE,Consumer,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000390,CUST00003684,2026-05-01 04:13:23,UPDATE,Government,B,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000391,CUST00001548,2026-03-20 01:44:12,UPDATE,Enterprise,A,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000392,CUST00003251,2026-04-14 22:36:43,UPDATE,Government,A,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000393,CUST00000835,2026-03-24 07:59:29,UPDATE,Consumer,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000394,CUST00004460,2026-03-10 12:31:41,UPDATE,Enterprise,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000395,CUST00002549,2026-04-26 10:41:38,UPDATE,Government,A,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000396,CUST00003197,2026-02-21 11:09:55,UPDATE,Government,B,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000397,CUST00000484,2026-05-04 21:06:56,UPDATE,Small Business,A,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000398,CUST00000079,2026-02-15 08:15:30,UPDATE,Consumer,B,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000399,CUST00003883,2026-03-18 14:16:37,UPDATE,Enterprise,D,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000400,CUST00002623,2026-04-09 22:59:34,UPDATE,Government,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000401,CUST00001380,2026-03-20 13:07:18,UPDATE,Enterprise,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000402,CUST00001358,2026-03-09 21:27:47,UPDATE,Government,A,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000403,CUST00003037,2026-05-30 03:28:21,UPDATE,Enterprise,C,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000404,CUST00004355,2026-03-23 03:08:35,UPDATE,Consumer,A,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000405,CUST00001002,2026-05-13 16:02:09,UPDATE,Government,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000406,CUST00003196,2026-04-05 14:31:31,UPDATE,Small Business,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000407,CUST00001938,2026-04-02 19:06:26,UPDATE,Government,B,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000408,CUST00000935,2026-05-23 23:59:59,UPDATE,Government,D,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000409,CUST00000156,2026-03-22 05:01:26,UPDATE,Enterprise,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000410,CUST00003066,2026-05-13 14:07:30,UPDATE,Small Business,B,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000411,CUST00000435,2026-02-19 09:29:00,UPDATE,Enterprise,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000412,CUST00001142,2026-02-06 13:21:07,UPDATE,Small Business,D,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000413,CUST00002559,2026-04-02 22:51:35,UPDATE,Enterprise,A,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000414,CUST00004091,2026-05-30 05:21:00,UPDATE,Government,B,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000415,CUST00003711,2026-05-16 05:27:42,UPDATE,Consumer,C,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000416,CUST00001977,2026-03-17 18:59:18,UPDATE,Small Business,B,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000417,CUST00002960,2026-03-22 05:28:41,UPDATE,Consumer,B,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000418,CUST00002453,2026-03-12 04:10:35,UPDATE,Consumer,D,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000419,CUST00000352,2026-04-16 00:17:16,UPDATE,Government,D,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000420,CUST00002058,2026-03-20 09:07:03,UPDATE,Consumer,B,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000421,CUST00000723,2026-03-17 11:37:04,UPDATE,Enterprise,A,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000422,CUST00003360,2026-03-18 17:51:08,UPDATE,Consumer,A,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000423,CUST00004388,2026-04-02 09:20:15,UPDATE,Enterprise,D,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000424,CUST00002727,2026-03-26 00:52:13,UPDATE,Consumer,B,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000425,CUST00000997,2026-02-21 17:02:34,UPDATE,Small Business,B,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000426,CUST00000576,2026-04-17 08:20:03,UPDATE,Government,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000427,CUST00000924,2026-02-04 17:40:09,UPDATE,Government,B,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000428,CUST00003784,2026-03-17 19:10:16,UPDATE,Enterprise,B,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000429,CUST00001864,2026-02-19 07:37:25,UPDATE,Consumer,C,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000430,CUST00002292,2026-02-19 20:44:09,UPDATE,Consumer,D,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000431,CUST00000626,2026-02-25 07:26:45,UPDATE,Enterprise,D,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000432,CUST00001414,2026-03-23 14:11:14,UPDATE,Small Business,C,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000433,CUST00000642,2026-03-23 17:42:24,UPDATE,Enterprise,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000434,CUST00000080,2026-04-29 03:40:47,UPDATE,Government,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000435,CUST00003802,2026-05-08 08:53:22,UPDATE,Enterprise,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000436,CUST00003493,2026-02-14 17:36:47,UPDATE,Enterprise,D,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000437,CUST00000973,2026-02-19 21:50:20,UPDATE,Consumer,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000438,CUST00002121,2026-04-01 19:56:17,UPDATE,Enterprise,D,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000439,CUST00002230,2026-02-24 04:46:26,UPDATE,Government,D,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000440,CUST00000758,2026-03-12 02:11:29,UPDATE,Government,D,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000441,CUST00003987,2026-04-07 16:34:31,UPDATE,Enterprise,D,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
