order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,_bronze_loaded_at_utc,_source_file
SOL0000004288,SO00001406,5,SKU0000202,1,119.46,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004289,SO00001407,1,SKU0000108,5,514.36,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004290,SO00001408,1,SKU0000049,5,464.32,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004291,SO00001408,2,SKU0000162,10,416.77,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004292,SO00001409,1,SKU0000481,-1,313.92,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004293,SO00001409,2,SKU0000352,25,107.49,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004294,SO00001409,3,SKU0000041,2,507.66,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004295,SO00001409,4,SKU0000258,3,348.16,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004296,SO00001409,5,SKU0000347,,60.87,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004297,SO00001410,1,SKU0000141,3,458.56,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004298,SO00001410,2,SKU0000104,15,339.59,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004299,SO00001410,3,SKU0000091,1,220.99,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004300,SO00001410,4,SKU0000037,50,62.30,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004301,SO00001411,1,SKU0000459,2,544.77,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004302,SO00001411,2,SKU0000207,3,146.40,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004303,SO00001412,1,SKU0000527,3,193.94,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004304,SO00001412,2,SKU0000522,10,168.80,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004305,SO00001412,3,SKU0000316,10,131.86,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004306,SO00001413,1,SKU0000416,1,18.59,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004307,SO00001413,2,SKU0000284,25,226.46,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004308,SO00001413,3,SKU0000517,50,128.22,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004309,SO00001413,4,SKU0000017,10,105.70,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004310,SO00001413,5,SKU0000211,2,252.32,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004311,SO00001414,1,SKU0000104,,305.63,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004312,SO00001414,2,SKU0000161,3,290.80,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004313,SO00001414,3,SKU0000368,1,235.72,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004314,SO00001414,4,SKU0000226,5,8.80,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004315,SO00001414,5,SKU0000444,3,466.00,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004316,SO00001415,1,SKU0000614,15,48.81,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004317,SO00001416,1,SKU0000539,5,338.36,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004318,SO00001416,2,SKU0000395,5,414.00,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004319,SO00001416,3,SKU0000357,15,150.00,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004320,SO00001416,4,SKU0000300,3,160.64,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004321,SO00001417,1,SKU0000050,50,75.45,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004322,SO00001417,2,SKU0000585,,221.00,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004323,SO00001417,3,SKU0000382,15,285.00,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004324,SO00001417,4,SKU0000258,50,386.84,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004325,SO00001418,1,SKU0000253,1,352.70,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004326,SO00001418,2,SKU0000214,25,607.67,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004327,SO00001418,3,SKU0000222,1,12.94,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004328,SO00001418,4,SKU0000558,10,97.45,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004329,SO00001419,1,SKU0000026,15,226.38,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004330,SO00001420,1,SKU0000113,1,197.06,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004331,SO00001420,2,SKU0000032,10,158.41,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004332,SO00001421,1,SKU0000176,,82.00,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004333,SO00001421,2,SKU0000149,,498.00,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004334,SO00001421,3,SKU0000341,,420.62,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004335,SO00001421,4,SKU0000600,2,525.15,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004336,SO00001422,1,SKU0000452,-1,129.71,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004337,SO00001423,1,SKU0000277,1,225.04,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004338,SO00001423,2,SKU0000264,5,538.06,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004339,SO00001423,3,SKU0000026,1,215.06,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004340,SO00001424,1,SKU0000042,5,80.35,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004341,SO00001425,1,SKU0000034,25,310.92,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004342,SO00001425,2,SKU0000340,5,43.26,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004343,SO00001425,3,SKU0000558,5,92.32,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004344,SO00001425,4,SKU0000342,25,52.84,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004345,SO00001426,1,SKU0000496,2,4.33,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004346,SO00001426,2,SKU0000610,3,213.53,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004347,SO00001426,3,SKU0000079,2,194.90,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004348,SO00001427,1,SKU0000637,3,50.45,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004349,SO00001427,2,SKU0000310,1,141.62,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004350,SO00001427,3,SKU0000178,,532.74,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004351,SO00001427,4,SKU0000228,,417.29,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004352,SO00001427,5,SKU0000251,5,615.23,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004353,SO00001428,1,SKU0000613,-1,39.33,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004354,SO00001428,2,SKU0000306,15,308.17,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004355,SO00001428,3,SKU0000587,3,254.67,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004356,SO00001429,1,SKU0000399,3,51.62,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004357,SO00001429,2,SKU0000118,-1,408.17,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004358,SO00001429,3,SKU0000492,2,324.34,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004359,SO00001430,1,SKU0000293,10,363.71,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004360,SO00001430,2,SKU0000478,15,300.14,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004361,SO00001430,3,SKU0000121,2,614.93,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004362,SO00001431,1,SKU0000015,-1,315.73,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004363,SO00001431,2,SKU0000123,1,568.60,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004364,SO00001431,3,SKU0000020,,266.06,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004365,SO00001431,4,SKU0000509,15,208.38,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004366,SO00001431,5,SKU0000177,1,585.86,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004367,SO00001432,1,SKU0000244,3,129.59,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004368,SO00001432,2,SKU0000553,,162.67,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004369,SO00001433,1,SKU0000111,15,34.66,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004370,SO00001433,2,SKU0000178,50,504.70,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004371,SO00001433,3,SKU0000240,-1,588.36,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004372,SO00001434,1,SKU0000202,25,113.77,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004373,SO00001434,2,SKU0000435,10,257.34,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004374,SO00001434,3,SKU0000001,,240.88,5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004375,SO00001434,4,SKU0000424,25,640.41,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004376,SO00001434,5,SKU0000419,2,97.78,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004377,SO00001435,1,SKU0000225,1,252.02,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004378,SO00001435,2,SKU0000456,,483.50,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004379,SO00001436,1,SKU0000409,50,222.59,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004380,SO00001436,2,SKU0000213,50,178.05,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004381,SO00001436,3,SKU0000095,2,306.36,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004382,SO00001436,4,SKU0000171,50,134.72,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004383,SO00001437,1,SKU0000298,-1,389.01,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004384,SO00001437,2,SKU0000516,-1,117.77,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004385,SO00001437,3,SKU0000640,50,381.36,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004386,SO00001437,4,SKU0000166,-1,267.22,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004387,SO00001438,1,SKU0000488,-1,257.54,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004388,SO00001438,2,SKU0000219,1,212.69,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004389,SO00001438,3,SKU0000093,2,631.12,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004390,SO00001439,1,SKU0000286,3,401.36,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004391,SO00001439,2,SKU0000360,10,299.16,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004392,SO00001439,3,SKU0000535,50,459.74,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004393,SO00001439,4,SKU0000405,15,95.56,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004394,SO00001439,5,SKU0000305,10,66.97,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004395,SO00001440,1,SKU0000684,3,147.91,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004396,SO00001440,2,SKU0000131,15,57.87,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004397,SO00001441,1,SKU0000284,3,215.68,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004398,SO00001441,2,SKU0000192,50,309.93,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004399,SO00001441,3,SKU0000407,50,11.89,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004400,SO00001442,1,SKU0000013,3,398.55,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004401,SO00001443,1,SKU0000375,50,24.39,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004402,SO00001443,2,SKU0000353,5,167.34,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004403,SO00001444,1,SKU0000567,10,172.49,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004404,SO00001444,2,SKU0000027,15,361.57,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004405,SO00001445,1,SKU0000236,25,174.63,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004406,SO00001445,2,SKU0000379,1,247.11,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004407,SO00001445,3,SKU0000257,50,24.19,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004408,SO00001446,1,SKU0000306,10,291.95,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004409,SO00001446,2,SKU0000056,15,569.64,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004410,SO00001446,3,SKU0000444,5,421.62,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004411,SO00001447,1,SKU0000206,1,104.49,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004412,SO00001447,2,SKU0000619,1,554.91,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004413,SO00001448,1,SKU0000144,10,360.93,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004414,SO00001448,2,SKU0000492,15,342.36,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004415,SO00001449,1,SKU0000096,10,560.26,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004416,SO00001449,2,SKU0000510,,368.54,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004417,SO00001449,3,SKU0000516,15,130.86,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004418,SO00001449,4,SKU0000156,50,356.74,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004419,SO00001450,1,SKU0000571,10,112.48,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004420,SO00001450,2,SKU0000001,10,216.79,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004421,SO00001451,1,SKU0000452,25,117.35,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004422,SO00001451,2,SKU0000158,50,154.26,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004423,SO00001451,3,SKU0000225,3,252.02,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004424,SO00001451,4,SKU0000494,25,249.96,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004425,SO00001451,5,SKU0000202,50,113.77,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004426,SO00001452,1,SKU0000354,15,24.09,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004427,SO00001453,1,SKU0000081,10,509.80,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004428,SO00001453,2,SKU0000029,-1,214.69,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004429,SO00001453,3,SKU0000246,50,32.95,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004430,SO00001453,4,SKU0000116,50,185.53,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004431,SO00001453,5,SKU0000001,,228.84,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004432,SO00001454,1,SKU0000047,5,132.92,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004433,SO00001455,1,SKU0000385,15,273.02,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004434,SO00001456,1,SKU0000611,2,482.95,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004435,SO00001457,1,SKU0000440,25,217.02,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004436,SO00001457,2,SKU0000119,15,222.52,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004437,SO00001457,3,SKU0000322,1,195.05,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004438,SO00001457,4,SKU0000328,5,394.48,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004439,SO00001457,5,SKU0000516,2,124.32,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004440,SO00001458,1,SKU0000370,10,434.15,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004441,SO00001458,2,SKU0000420,3,278.23,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004442,SO00001458,3,SKU0000433,3,57.04,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004443,SO00001458,4,SKU0000426,10,7.96,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004444,SO00001458,5,SKU0000188,15,182.26,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004445,SO00001459,1,SKU0000187,50,482.07,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004446,SO00001460,1,SKU0000547,10,7.71,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004447,SO00001460,2,SKU0000429,10,126.74,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004448,SO00001461,1,SKU0000517,1,128.22,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004449,SO00001461,2,SKU0000158,1,170.50,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004450,SO00001462,1,SKU0000579,3,537.98,5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004451,SO00001462,2,SKU0000654,3,384.55,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004452,SO00001463,1,SKU0000063,1,213.87,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004453,SO00001463,2,SKU0000371,,85.97,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004454,SO00001463,3,SKU0000593,15,266.44,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004455,SO00001463,4,SKU0000295,10,228.76,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004456,SO00001464,1,SKU0000125,50,414.04,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004457,SO00001464,2,SKU0000036,10,25.16,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004458,SO00001465,1,SKU0000503,2,39.57,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004459,SO00001466,1,SKU0000198,5,68.63,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004460,SO00001466,2,SKU0000372,2,419.34,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004461,SO00001467,1,SKU0000580,2,147.81,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004462,SO00001467,2,SKU0000506,2,429.68,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004463,SO00001467,3,SKU0000566,15,243.64,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004464,SO00001467,4,SKU0000410,-1,68.51,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004465,SO00001468,1,SKU0000512,1,627.57,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004466,SO00001468,2,SKU0000326,3,498.67,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004467,SO00001469,1,SKU0000449,-1,46.05,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004468,SO00001469,2,SKU0000021,,631.22,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004469,SO00001469,3,SKU0000384,3,668.89,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004470,SO00001469,4,SKU0000255,10,291.83,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000004471,SO00001470,1,SKU0000298,-1,369.56,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
