transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,quarantine_reason
TL0000017056,TXN000004864,1,SKU0000183,,750.79,750.79,,2.0,37.54,Sold,False,Bad quantity or unit price
TL0000017059,TXN000004864,4,SKU0000447,,220.89,220.89,,0.0,19.88,Sold,False,Bad quantity or unit price
TL0000017062,TXN000004865,1,SKU0000103,-1.0,421.57,421.57,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017071,TXN000004867,1,SKU0000200,,599.65,631.21,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017075,TXN000004868,1,SKU0000429,-1.0,285.2,356.5,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017100,TXN000004875,2,SKU0000362,-1.0,551.17,580.18,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017102,TXN000004876,1,SKU0000167,-1.0,721.5,721.5,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017106,TXN000004876,5,SKU0000224,-1.0,281.48,281.48,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000017110,TXN000004877,4,SKU0000257,,789.3,789.3,,5.0,55.25,Sold,False,Bad quantity or unit price
TL0000017112,TXN000004878,2,SKU0000297,,250.67,250.67,PRM00051,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017116,TXN000004879,1,SKU0000562,,972.11,1143.66,PRM00017,2.0,68.05,Sold,False,Bad quantity or unit price
TL0000017117,TXN000004879,2,SKU0000524,,959.9,959.9,,0.0,48.0,Voided,False,Bad quantity or unit price
TL0000017125,TXN000004881,2,SKU0000338,-1.0,599.79,705.63,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017130,TXN000004882,5,SKU0000260,,259.82,305.67,,0.0,18.19,Sold,False,Bad quantity or unit price
TL0000017149,TXN000004887,2,SKU0000517,,104.44,122.87,PRM00020,0.0,5.22,Sold,False,Bad quantity or unit price
TL0000017160,TXN000004890,4,SKU0000174,,399.14,498.93,,2.0,19.96,Sold,False,Bad quantity or unit price
TL0000017162,TXN000004890,6,SKU0000331,-1.0,206.99,206.99,PRM00015,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017165,TXN000004892,2,SKU0000530,-1.0,45.98,54.09,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017172,TXN000004893,4,SKU0000069,-1.0,491.24,545.82,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017174,TXN000004893,6,SKU0000471,,112.86,112.86,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017176,TXN000004895,1,SKU0000028,1.0,,320.01,PRM00031,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017183,TXN000004897,1,SKU0000415,,267.31,334.14,,0.0,24.06,Sold,False,Bad quantity or unit price
TL0000017186,TXN000004897,4,SKU0000387,-1.0,99.52,99.52,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017190,TXN000004898,4,SKU0000415,-1.0,267.31,334.14,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017198,TXN000004900,2,SKU0000322,-1.0,752.8,836.44,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017200,TXN000004901,1,SKU0000468,-1.0,297.89,372.36,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017203,TXN000004901,4,SKU0000234,-1.0,480.67,534.08,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017205,TXN000004902,2,SKU0000265,-1.0,193.97,215.52,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017214,TXN000004904,3,SKU0000380,-1.0,321.76,321.76,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000017215,TXN000004904,4,SKU0000445,-1.0,228.63,254.03,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017224,TXN000004907,1,SKU0000308,,447.76,497.51,,5.0,40.3,Sold,False,Bad quantity or unit price
TL0000017229,TXN000004908,2,SKU0000488,-1.0,81.73,96.15,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000017231,TXN000004910,1,SKU0000578,,508.68,508.68,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017234,TXN000004911,2,SKU0000090,-1.0,568.46,710.58,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017241,TXN000004912,4,SKU0000213,-1.0,1021.27,1021.27,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017248,TXN000004916,1,SKU0000055,-1.0,57.02,63.35,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017257,TXN000004919,2,SKU0000100,,151.55,151.55,,0.0,10.61,Sold,False,Bad quantity or unit price
TL0000017259,TXN000004920,1,SKU0000080,-1.0,368.17,433.14,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017264,TXN000004921,1,SKU0000016,,550.17,579.13,,0.0,49.52,Sold,False,Bad quantity or unit price
TL0000017266,TXN000004921,3,SKU0000157,-1.0,486.13,486.13,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017270,TXN000004922,1,SKU0000413,,114.15,126.83,PRM00011,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017273,TXN000004922,4,SKU0000302,-1.0,7.06,8.3,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017279,TXN000004923,5,SKU0000097,,495.54,619.42,,0.0,44.6,Sold,False,Bad quantity or unit price
TL0000017284,TXN000004924,5,SKU_UNKNOWN,-1.0,212.98,236.64,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017286,TXN000004925,2,SKU0000118,-1.0,436.0,545.0,PRM00027,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017301,TXN000004929,2,SKU0000037,,141.17,166.08,,0.0,7.06,Sold,False,Bad quantity or unit price
TL0000017320,TXN000004933,2,SKU0000274,,58.67,58.67,,0.0,5.28,Sold,False,Bad quantity or unit price
TL0000017324,TXN000004933,6,SKU0000402,,369.82,369.82,,0.0,18.49,Sold,False,Bad quantity or unit price
TL0000017331,TXN000004936,3,SKU0000368,-1.0,151.98,159.98,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000017334,TXN000004936,6,SKU0000058,-1.0,709.62,834.85,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017342,TXN000004939,1,SKU0000085,-1.0,372.2,372.2,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017347,TXN000004940,2,SKU0000217,,513.46,513.46,,2.0,25.67,Voided,False,Bad quantity or unit price
TL0000017352,TXN000004941,2,SKU0000270,-1.0,287.2,302.32,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017353,TXN000004941,3,SKU0000176,,405.63,507.04,,0.0,28.39,Sold,False,Bad quantity or unit price
TL0000017354,TXN000004941,4,SKU0000340,-1.0,674.52,674.52,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017357,TXN000004943,2,SKU0000181,,158.65,198.31,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017363,TXN000004947,1,SKU0000444,-1.0,169.64,199.58,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017365,TXN000004947,3,SKU0000041,-1.0,168.72,177.6,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017366,TXN000004948,1,SKU0000330,-1.0,17.1,19.0,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017369,TXN000004948,4,SKU0000027,,650.12,684.34,,0.0,45.51,Voided,False,Bad quantity or unit price
TL0000017382,TXN000004951,5,SKU0000058,,751.37,834.85,,0.0,67.62,Voided,False,Bad quantity or unit price
TL0000017386,TXN000004953,2,SKU0000163,-1.0,462.78,462.78,PRM00005,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017395,TXN000004955,3,SKU0000493,,167.86,209.83,,1.0,15.11,Sold,False,Bad quantity or unit price
TL0000017396,TXN000004955,4,SKU0000223,-1.0,908.65,908.65,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017400,TXN000004957,1,SKU0000239,-1.0,211.81,211.81,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017410,TXN000004959,2,SKU0000464,,526.29,553.99,,0.0,47.37,Sold,False,Bad quantity or unit price
TL0000017412,TXN000004960,1,SKU0000101,-1.0,657.58,730.64,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017417,TXN000004961,4,SKU0000218,-1.0,330.6,388.94,PRM00036,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017419,TXN000004962,2,SKU0000375,,491.34,491.34,PRM00016,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017423,TXN000004963,3,SKU0000376,,416.38,438.3,,5.0,20.82,Sold,False,Bad quantity or unit price
TL0000017434,TXN000004965,4,SKU0000149,-1.0,843.59,843.59,PRM00012,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017436,TXN000004966,1,SKU0000036,,110.17,110.17,PRM00021,0.0,7.71,Sold,False,Bad quantity or unit price
TL0000017444,TXN000004967,5,SKU0000540,,387.75,387.75,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017450,TXN000004969,1,SKU0000341,-1.0,177.47,208.79,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017454,TXN000004971,1,SKU_UNKNOWN,,492.33,579.21,,5.0,44.31,Sold,False,Bad quantity or unit price
TL0000017474,TXN000004976,2,SKU0000344,-1.0,43.43,43.43,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017477,TXN000004976,5,SKU0000036,-1.0,110.17,110.17,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017478,TXN000004977,1,SKU0000443,,78.36,92.19,,5.0,7.05,Sold,False,Bad quantity or unit price
TL0000017483,TXN000004978,1,SKU0000467,-1.0,667.04,667.04,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017500,TXN000004982,2,SKU0000067,,658.25,774.41,,0.0,32.91,Sold,False,Bad quantity or unit price
TL0000017501,TXN000004982,3,SKU0000379,,572.14,572.14,,0.0,28.61,Sold,False,Bad quantity or unit price
TL0000017503,TXN000004984,1,SKU0000472,-1.0,521.44,521.44,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017505,TXN000004984,3,SKU0000435,-1.0,525.74,525.74,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017506,TXN000004985,1,SKU0000174,,424.09,498.93,,0.0,21.2,Sold,False,Bad quantity or unit price
TL0000017508,TXN000004985,3,SKU0000023,,237.66,264.07,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017511,TXN000004986,2,SKU0000247,-1.0,423.85,423.85,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017512,TXN000004987,1,SKU0000130,,686.38,686.38,PRM00048,0.0,61.77,Voided,False,Bad quantity or unit price
TL0000017546,TXN000004998,3,SKU0000558,-1.0,533.25,533.25,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000017552,TXN000005000,2,SKU0000295,,261.21,326.51,,5.0,18.28,Sold,False,Bad quantity or unit price
TL0000017559,TXN000005001,3,SKU0000417,-1.0,197.46,246.82,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017563,TXN000005002,1,SKU0000345,-1.0,322.74,322.74,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017571,TXN000005004,3,SKU0000140,,381.97,477.46,,0.0,19.1,Sold,False,Bad quantity or unit price
TL0000017577,TXN000005006,2,SKU0000367,,654.42,727.13,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017584,TXN000005008,1,SKU0000207,-1.0,514.65,541.74,PRM00037,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017589,TXN000005010,1,SKU0000566,-1.0,260.02,325.03,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017594,TXN000005010,6,SKU0000517,,116.73,122.87,,0.0,8.17,Sold,False,Bad quantity or unit price
TL0000017596,TXN000005011,2,SKU0000270,-1.0,272.09,302.32,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017599,TXN000005012,3,SKU0000146,,40.03,42.14,,0.0,2.0,Sold,False,Bad quantity or unit price
TL0000017600,TXN000005012,4,SKU0000302,-1.0,7.06,8.3,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017610,TXN000005016,1,SKU0000320,-1.0,44.88,56.1,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000017614,TXN000005016,5,SKU0000118,-1.0,,545.0,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000017617,TXN000005018,1,SKU0000177,,63.86,70.95,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017618,TXN000005018,2,SKU0000459,-1.0,404.06,404.06,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017619,TXN000005018,3,SKU0000211,-1.0,435.29,512.1,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017625,TXN000005019,5,SKU0000182,2.0,,708.99,PRM00049,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017630,TXN000005021,2,SKU0000570,-1.0,11.57,11.57,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017634,TXN000005021,6,SKU0000232,,461.17,461.17,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017635,TXN000005022,1,SKU0000087,,640.94,640.94,PRM00055,0.0,44.87,Sold,False,Bad quantity or unit price
TL0000017639,TXN000005024,1,SKU0000005,-1.0,103.65,129.56,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017646,TXN000005025,3,SKU0000492,,571.92,571.92,,2.0,40.03,Sold,False,Bad quantity or unit price
TL0000017652,TXN000005027,2,SKU0000269,-1.0,197.54,197.54,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017655,TXN000005028,1,SKU0000117,,908.48,1135.6,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000017664,TXN000005031,1,SKU0000533,,257.53,286.14,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017666,TXN000005032,2,SKU0000261,-1.0,268.47,315.85,PRM00048,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017668,TXN000005032,4,SKU0000473,-1.0,244.58,305.73,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017671,TXN000005033,2,SKU0000036,,99.15,110.17,,0.0,8.92,Sold,False,Bad quantity or unit price
TL0000017677,TXN000005034,2,SKU0000365,,256.04,256.04,,0.0,12.8,Voided,False,Bad quantity or unit price
TL0000017678,TXN000005035,1,SKU0000323,,260.42,325.52,,2.0,18.23,Sold,False,Bad quantity or unit price
TL0000017681,TXN000005037,1,SKU0000528,5.0,,65.18,,1.0,29.33,Sold,False,Bad quantity or unit price
TL0000017682,TXN000005038,1,SKU0000207,-1.0,487.57,541.74,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017683,TXN000005039,1,SKU0000303,,255.03,283.37,PRM00002,1.0,17.85,Sold,False,Bad quantity or unit price
TL0000017686,TXN000005039,4,SKU0000516,,323.95,359.94,,2.0,22.68,Sold,False,Bad quantity or unit price
TL0000017687,TXN000005040,1,SKU0000427,-1.0,863.97,863.97,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017689,TXN000005040,3,SKU0000372,,165.76,184.18,PRM00044,2.0,14.92,Sold,False,Bad quantity or unit price
TL0000017715,TXN000005047,2,SKU0000375,-1.0,491.34,491.34,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017718,TXN000005048,2,SKU0000360,,419.16,419.16,,1.0,37.72,Sold,False,Bad quantity or unit price
TL0000017720,TXN000005048,4,SKU0000159,,506.71,563.01,PRM00049,1.0,25.34,Sold,False,Bad quantity or unit price
TL0000017721,TXN000005049,1,SKU0000216,,601.59,601.59,,0.0,42.11,Voided,False,Bad quantity or unit price
TL0000017722,TXN000005049,2,SKU0000404,-1.0,62.44,78.05,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017723,TXN000005050,1,SKU0000151,-1.0,358.64,377.52,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017729,TXN000005051,5,SKU0000375,,466.77,491.34,PRM00021,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017732,TXN000005053,2,SKU0000461,-1.0,103.02,128.78,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017740,TXN000005055,1,SKU0000384,-1.0,418.89,492.81,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017741,TXN000005055,2,SKU0000554,-1.0,83.95,88.37,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017743,TXN000005056,2,SKU0000443,,78.36,92.19,PRM00042,2.0,7.05,Sold,False,Bad quantity or unit price
TL0000017748,TXN000005057,3,SKU0000432,,555.59,694.49,PRM00058,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017749,TXN000005057,4,SKU0000200,,504.97,631.21,,1.0,45.45,Sold,False,Bad quantity or unit price
TL0000017751,TXN000005057,6,SKU0000241,-1.0,36.37,36.37,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017757,TXN000005059,2,SKU0000286,,579.21,579.21,,0.0,40.54,Sold,False,Bad quantity or unit price
TL0000017759,TXN000005059,4,SKU0000411,-1.0,496.77,551.97,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017764,TXN000005060,3,SKU0000141,,593.87,593.87,,0.0,53.45,Sold,False,Bad quantity or unit price
TL0000017774,TXN000005062,2,SKU0000283,-1.0,432.25,540.31,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017776,TXN000005062,4,SKU0000225,-1.0,458.74,458.74,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017778,TXN000005062,6,SKU0000304,-1.0,498.35,586.29,PRM00048,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017785,TXN000005064,3,SKU0000467,,667.04,667.04,,0.0,60.03,Sold,False,Bad quantity or unit price
TL0000017786,TXN000005065,1,SKU0000480,-1.0,79.79,83.99,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017796,TXN000005067,6,SKU0000485,-1.0,370.73,370.73,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017797,TXN000005068,1,SKU0000504,,999.18,1051.77,,0.0,89.93,Voided,False,Bad quantity or unit price
TL0000017801,TXN000005069,3,SKU0000350,-1.0,75.96,94.95,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017802,TXN000005069,4,SKU0000423,-1.0,129.94,152.87,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017812,TXN000005073,3,SKU0000009,,41.87,41.87,,0.0,2.09,Sold,False,Bad quantity or unit price
TL0000017823,TXN000005078,1,SKU0000389,-1.0,649.17,811.46,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017824,TXN000005078,2,SKU0000332,,461.54,461.54,,5.0,32.31,Sold,False,Bad quantity or unit price
TL0000017830,TXN000005079,2,SKU0000580,,613.86,613.86,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017834,TXN000005081,1,SKU0000168,,603.87,635.65,,0.0,54.35,Voided,False,Bad quantity or unit price
TL0000017838,TXN000005082,2,SKU0000502,-1.0,352.08,391.2,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017848,TXN000005084,1,SKU0000499,,320.78,377.39,PRM00002,1.0,16.04,Sold,False,Bad quantity or unit price
TL0000017850,TXN000005084,3,SKU0000229,-1.0,860.69,905.99,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017861,TXN000005086,6,SKU0000399,-1.0,717.19,717.19,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017868,TXN000005088,5,SKU0000063,-1.0,898.03,997.81,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017876,TXN000005091,3,SKU0000216,,511.35,601.59,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017882,TXN000005093,2,SKU0000203,,778.1,864.55,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017884,TXN000005093,4,SKU0000542,,469.41,494.12,,0.0,23.47,Sold,False,Bad quantity or unit price
TL0000017886,TXN000005093,6,SKU0000174,-1.0,399.14,498.93,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017893,TXN000005097,1,SKU0000106,-1.0,43.63,43.63,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017895,TXN000005097,3,SKU0000428,,72.28,90.35,,0.0,6.51,Sold,False,Bad quantity or unit price
TL0000017896,TXN000005098,1,SKU0000116,-1.0,910.2,910.2,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000017898,TXN000005100,1,SKU0000490,-1.0,23.19,27.28,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017903,TXN000005102,3,SKU0000521,,774.27,774.27,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017904,TXN000005102,4,SKU0000187,-1.0,152.91,179.9,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017907,TXN000005103,3,SKU0000016,-1.0,521.22,579.13,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017913,TXN000005105,3,SKU0000569,,496.82,496.82,,0.0,24.84,Sold,False,Bad quantity or unit price
TL0000017929,TXN000005109,2,SKU0000219,-1.0,682.46,802.89,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000017933,TXN000005111,1,SKU0000177,-1.0,67.4,70.95,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017943,TXN000005114,1,SKU0000115,-1.0,13.03,14.48,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017949,TXN000005115,4,SKU0000117,,1078.82,1135.6,,0.0,97.09,Voided,False,Bad quantity or unit price
TL0000017952,TXN000005116,1,SKU0000042,-1.0,105.43,131.79,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000017957,TXN000005117,3,SKU0000325,-1.0,484.12,537.91,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017961,TXN000005118,4,SKU0000054,,208.2,208.2,,0.0,18.74,Sold,False,Bad quantity or unit price
TL0000017962,TXN000005118,5,SKU0000199,-1.0,36.9,46.13,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000017969,TXN000005119,6,SKU0000349,-1.0,74.66,87.84,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017973,TXN000005120,4,SKU0000090,,710.58,710.58,,0.0,63.95,Sold,False,Bad quantity or unit price
TL0000017974,TXN000005121,1,SKU0000113,,281.71,313.01,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000017980,TXN000005122,2,SKU0000420,-1.0,678.55,678.55,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000017982,TXN000005122,4,SKU0000425,,279.74,294.46,,0.0,25.18,Sold,False,Bad quantity or unit price
TL0000017983,TXN000005122,5,SKU0000580,-1.0,552.47,613.86,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000017990,TXN000005124,1,SKU0000128,,883.53,883.53,,0.0,79.52,Sold,False,Bad quantity or unit price
TL0000017993,TXN000005125,2,SKU0000374,,798.12,798.12,,5.0,71.83,Sold,False,Bad quantity or unit price
TL0000017997,TXN000005126,2,SKU0000484,,818.86,909.84,,2.0,73.7,Sold,False,Bad quantity or unit price
TL0000017998,TXN000005126,3,SKU0000178,,924.12,924.12,,0.0,46.21,Sold,False,Bad quantity or unit price
TL0000018006,TXN000005128,4,SKU0000447,-1.0,187.76,220.89,PRM00057,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018007,TXN000005128,5,SKU0000298,-1.0,287.32,287.32,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018008,TXN000005128,6,SKU0000507,-1.0,621.51,731.19,PRM00003,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018010,TXN000005129,2,SKU0000481,-1.0,807.85,807.85,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018013,TXN000005129,5,SKU0000291,,333.08,370.09,,2.0,29.98,Voided,False,Bad quantity or unit price
TL0000018020,TXN000005131,4,SKU0000150,,944.6,1180.75,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018022,TXN000005132,2,SKU0000044,-1.0,752.63,836.26,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018024,TXN000005132,4,SKU0000187,-1.0,161.91,179.9,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018035,TXN000005135,2,SKU0000315,,481.09,481.09,PRM00004,0.0,43.3,Sold,False,Bad quantity or unit price
TL0000018047,TXN000005139,2,SKU0000519,-1.0,255.45,268.9,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018050,TXN000005140,2,SKU0000379,-1.0,572.14,572.14,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018055,TXN000005141,4,SKU0000216,-1.0,511.35,601.59,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018079,TXN000005147,2,SKU0000237,-1.0,892.35,892.35,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018080,TXN000005147,3,SKU0000241,,27.78,30.86,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018081,TXN000005147,4,SKU0000527,-1.0,140.49,156.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018082,TXN000005147,5,SKU0000393,-1.0,436.58,485.09,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018098,TXN000005153,2,SKU0000198,-1.0,60.77,60.77,PRM00058,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018100,TXN000005154,1,SKU0000067,-1.0,735.69,774.41,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018102,TXN000005154,3,SKU0000113,,281.71,313.01,,0.0,25.35,Sold,False,Bad quantity or unit price
TL0000018107,TXN000005155,3,SKU0000112,-1.0,314.02,314.02,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018109,TXN000005156,1,SKU0000163,-1.0,462.78,462.78,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018116,TXN000005158,2,SKU0000495,,261.83,308.03,PRM00014,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018118,TXN000005159,1,SKU0000075,-1.0,183.17,215.49,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018124,TXN000005160,5,SKU0000262,-1.0,88.12,103.67,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018126,TXN000005161,2,SKU0000549,,158.94,158.94,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018127,TXN000005162,1,SKU0000527,-1.0,156.1,156.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018130,TXN000005163,1,SKU0000066,,521.52,651.9,,0.0,46.94,Sold,False,Bad quantity or unit price
TL0000018131,TXN000005163,2,SKU0000289,,942.08,942.08,,2.0,84.79,Sold,False,Bad quantity or unit price
TL0000018140,TXN000005164,5,SKU0000175,-1.0,980.41,980.41,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018155,TXN000005171,2,SKU0000261,-1.0,315.85,315.85,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018156,TXN000005172,1,SKU0000187,-1.0,152.91,179.9,PRM00040,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018162,TXN000005173,4,SKU0000516,,341.94,359.94,,5.0,23.94,Sold,False,Bad quantity or unit price
TL0000018169,TXN000005175,1,SKU0000529,,265.58,295.09,,0.0,13.28,Sold,False,Bad quantity or unit price
TL0000018171,TXN000005175,3,SKU0000098,,49.94,58.75,,0.0,3.5,Sold,False,Bad quantity or unit price
TL0000018172,TXN000005176,1,SKU0000043,,507.29,563.66,,0.0,35.51,Voided,False,Bad quantity or unit price
TL0000018175,TXN000005176,4,SKU0000112,-1.0,314.02,314.02,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000018178,TXN000005177,1,SKU0000027,,615.91,684.34,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000018186,TXN000005179,2,SKU0000007,-1.0,340.97,378.86,,0.0,0.0,Sold,False,Bad quantity or unit price
