transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date,quarantine_reason
TXN000004004,STR0012,REG025,ASC000448,CUST00001326,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004006,STR0012,REG026,ASC000214,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004008,STR0001,REG002,ASC000041,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004009,STR0016,REG020,ASC000331,CUST00001655,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004011,STR0010,REG005,ASC000150,CUST00000120,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004012,STR0006,REG021,ASC000052,CUST00000655,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004013,STR0020,REG007,ASC000282,,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004017,STR0024,REG008,ASC000108,CUST00000518,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004018,STR0019,REG024,ASC000370,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004019,STR0022,REG006,ASC000419,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004023,STR0013,REG022,ASC000372,CUST00001427,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004025,STR0021,REG008,ASC000492,CUST00000627,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004027,STR0007,REG005,ASC000353,CUST00001788,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004028,STR0020,REG012,ASC000175,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004029,STR0010,REG019,ASC000192,CUST00000174,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004030,STR0007,REG003,ASC000318,CUST00000572,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004033,STR0023,REG007,ASC000203,CUST00001133,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004035,STR0011,REG006,ASC000223,CUST00001360,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004038,STR0017,REG005,ASC000330,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004039,STR0009,REG009,ASC000445,CUST00001472,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004040,STR0013,REG022,ASC000372,CUST00000377,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004041,STR0007,REG003,ASC000496,CUST00000488,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004042,STR0002,REG006,ASC000011,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004045,STR0013,REG012,ASC000224,,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004049,STR0004,REG026,ASC000275,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004051,STR0012,REG009,ASC000359,CUST00001486,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004052,STR0018,REG010,ASC000476,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004053,STR0016,REG004,ASC000404,,,VOID,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004055,STR0010,REG012,ASC000192,CUST00000755,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004057,STR0007,REG010,ASC000198,CUST00001402,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004058,STR0015,REG012,ASC000438,CUST00001025,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004060,STR0017,REG016,ASC000164,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004066,STR0014,REG008,ASC000202,CUST00000474,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004067,STR0022,REG016,ASC000124,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004069,STR0020,REG009,ASC000195,CUST00000429,,VOID,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004070,STR0022,REG013,ASC000486,CUST00000426,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004071,STR0004,REG001,ASC000154,CUST00000965,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004073,STR0009,REG027,ASC000349,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004075,STR0016,REG016,ASC000112,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004077,STR0002,REG020,ASC000290,CUST00001459,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004081,STR0006,REG003,ASC000271,CUST00000853,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004082,STR0007,REG003,ASC000364,,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004084,STR0023,REG025,ASC000088,CUST00001438,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004085,STR0011,REG009,ASC000012,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004087,STR0020,REG004,ASC000040,CUST00000638,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004089,STR0003,REG011,ASC000115,CUST00000600,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004090,STR0019,REG021,ASC000142,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004091,STR0024,REG018,ASC000373,CUST00001304,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004093,STR0013,REG025,ASC000422,CUST00001184,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004095,STR0009,REG004,ASC000178,CUST00001150,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004097,STR0003,REG004,ASC000249,CUST00000893,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004098,STR0017,REG005,ASC000130,CUST00001665,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004100,STR0025,REG016,ASC000457,CUST00000244,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004101,STR0015,REG023,ASC000134,CUST00001090,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004102,STR0018,REG008,ASC000470,CUST00001549,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004105,STR0016,REG005,ASC000404,CUST00000176,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004107,STR0008,REG022,ASC000039,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004110,STR0011,REG004,ASC000325,CUST00001538,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004112,STR0005,REG001,ASC000161,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004115,STR0021,REG003,ASC000210,CUST00000167,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004117,STR0018,REG020,ASC000365,,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004120,STR0018,REG003,ASC000427,CUST00000145,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004121,STR0020,REG027,ASC000170,CUST00001003,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004122,STR0013,REG003,ASC000437,CUST00001440,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004123,STR0005,REG005,ASC000015,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004124,STR0001,REG024,ASC000035,CUST00000363,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004126,STR0006,REG022,ASC000310,CUST00000215,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004130,STR0003,REG006,ASC000264,,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004132,STR0013,REG026,ASC000296,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004136,STR0001,REG012,ASC000299,CUST00000521,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004137,STR0018,REG013,ASC000401,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004138,STR0021,REG014,ASC000492,CUST00001088,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004141,STR0020,REG010,ASC000189,CUST00001235,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004146,STR0006,REG021,ASC000271,CUST00000343,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004147,STR0001,REG001,ASC000006,,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004149,STR0018,REG024,ASC000127,CUST00000652,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004150,STR0012,REG023,ASC000005,CUST00001463,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004151,STR0008,REG012,ASC000176,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004157,STR0016,REG011,ASC000218,CUST00001713,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004159,STR0015,REG006,ASC000415,CUST00001115,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004160,STR0006,REG020,ASC000089,CUST00000288,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004161,STR0002,REG001,ASC000253,CUST00001076,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004162,STR0019,REG018,ASC000260,CUST00001258,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004163,STR0001,REG002,ASC000456,CUST00000124,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004171,STR0011,REG021,ASC000447,CUST00000851,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004172,STR0004,REG006,ASC000074,CUST00000790,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004177,STR0019,REG021,ASC000260,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004178,STR0014,REG026,ASC000385,CUST00001458,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004179,STR0019,REG028,ASC000142,CUST00001627,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004181,STR0021,REG017,ASC000234,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004183,STR0007,REG016,ASC000160,CUST00001526,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004186,STR0009,REG022,ASC000178,CUST00000196,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004189,STR0001,REG018,ASC000425,CUST00001449,,VOID,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004190,STR0019,REG023,ASC000222,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004191,STR0010,REG007,ASC000070,CUST00000817,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004194,STR0004,REG006,ASC000287,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004195,STR0025,REG023,ASC000457,CUST00001415,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004196,STR0002,REG007,ASC000301,CUST00000095,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004201,STR0018,REG011,ASC000451,CUST00000272,,VOID,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004202,STR0017,REG028,ASC000130,CUST00001529,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004203,STR0013,REG003,ASC000053,CUST00000119,,VOID,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004207,STR0003,REG022,ASC000067,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004208,STR0020,REG009,ASC000170,CUST00001736,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004210,STR0024,REG016,ASC000225,CUST00000380,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004217,STR0008,REG011,ASC000366,CUST00001402,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004222,STR0005,REG018,ASC000111,CUST00001613,,VOID,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004224,STR0019,REG002,ASC000279,CUST00001555,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004225,STR0012,REG004,ASC000194,CUST00000108,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004226,STR0021,REG021,ASC000184,CUST00000052,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004229,STR0008,REG009,ASC000458,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004231,STR0017,REG002,ASC000001,CUST00001702,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004232,STR0012,REG021,ASC000333,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004233,STR0019,REG002,ASC000117,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004234,STR0008,REG005,ASC000110,CUST00000341,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004235,STR0005,REG010,ASC000442,CUST00001043,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004237,STR0013,REG011,ASC000149,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004238,STR0021,REG018,ASC000347,CUST00000074,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004240,STR0014,REG021,ASC000411,CUST00000970,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004241,STR0012,REG008,ASC000333,CUST00000710,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004243,STR0018,REG010,ASC000451,CUST00000014,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004244,STR0025,REG022,ASC000083,CUST00001799,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004247,STR0015,REG012,ASC000415,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004249,STR0005,REG002,ASC000442,CUST00001156,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004252,STR0009,REG028,ASC000167,CUST00000897,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004253,STR0009,REG023,ASC000155,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004254,STR0002,REG008,ASC000269,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004256,STR0017,REG007,ASC000250,CUST00000979,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004257,STR0002,REG011,ASC000304,CUST00000442,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004258,STR0010,REG016,ASC000439,CUST00000255,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004259,STR0009,REG026,ASC000362,CUST00001228,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004261,STR0025,REG013,ASC000230,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004267,STR0016,REG006,ASC000105,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004268,STR0016,REG012,ASC000105,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004272,STR0011,REG015,ASC000177,CUST00000332,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004273,STR0018,REG023,ASC000199,CUST00001792,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004274,STR0018,REG025,ASC000017,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004275,STR0025,REG015,ASC000493,CUST00001427,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004276,STR0004,REG013,ASC000062,CUST00000675,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004278,STR0013,REG011,ASC000163,,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004279,STR_UNKNOWN,REG018,ASC000069,CUST00000100,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004281,STR0020,REG020,ASC000211,CUST00000495,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004282,STR0017,REG015,ASC000133,,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004286,STR0023,REG003,ASC000236,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004288,STR0002,REG022,ASC000011,CUST00000974,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004291,STR0013,REG006,ASC000422,CUST00000530,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004292,STR0015,REG021,ASC000415,CUST00001309,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004295,STR0008,REG023,ASC000303,CUST00001303,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004298,STR0012,REG024,ASC000023,,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004299,STR0003,REG018,ASC000421,CUST00001044,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004300,STR0021,REG006,ASC000492,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004302,STR0006,REG016,ASC000319,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004304,STR0007,REG024,ASC000364,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004306,STR0022,REG027,ASC000219,CUST00001137,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004309,STR0002,REG016,ASC000269,CUST00001102,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004311,STR0012,REG021,ASC000092,CUST00000929,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004314,STR0015,REG021,ASC000080,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004315,STR0020,REG013,ASC000040,CUST00001375,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004316,STR0013,REG002,ASC000380,CUST00000615,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004319,STR0006,REG012,ASC000446,CUST00001301,,VOID,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004320,STR0002,REG004,ASC000301,CUST00000446,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004322,STR0015,REG023,ASC000080,,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004326,STR0009,REG008,ASC000258,CUST00000512,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004327,STR0022,REG012,ASC000124,CUST00001015,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004328,STR0002,REG017,ASC000483,CUST00000018,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004329,STR0016,REG012,ASC000105,,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004330,STR0010,REG001,ASC000064,CUST00000512,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004331,STR0016,REG024,ASC000273,CUST00000505,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004336,STR0008,REG025,ASC000383,CUST00000772,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000004338,STR0023,REG004,ASC000061,CUST00001799,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004339,STR0014,REG012,ASC000384,CUST00000286,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004340,STR0023,REG010,ASC000236,CUST00000996,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004341,STR0019,REG011,ASC000013,,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004342,STR0003,REG018,ASC000073,,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004345,STR0006,REG013,ASC000256,CUST00001625,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004346,STR0002,REG021,ASC000011,CUST00001540,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004347,STR0018,REG027,ASC000470,CUST00000164,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004349,STR0019,REG002,ASC000147,CUST00001437,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004351,STR0006,REG004,ASC000243,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004353,STR0015,REG024,ASC000003,CUST00000287,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004357,STR0018,REG025,ASC000157,CUST00001535,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004359,STR0004,REG023,ASC000009,CUST00001601,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004360,STR0010,REG013,ASC000426,CUST00000038,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004361,STR0019,REG022,ASC000477,CUST00000507,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004362,STR0019,REG008,ASC000117,CUST00001231,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004363,STR0016,REG012,ASC000100,CUST00001131,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004365,STR0017,REG010,ASC000221,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004366,STR0014,REG005,ASC000381,CUST00000339,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004368,STR0020,REG026,ASC000195,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004369,STR0016,REG015,ASC000172,CUST00000641,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004371,STR0007,REG010,ASC000079,CUST00000321,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004373,STR0006,REG026,ASC000271,CUST00001512,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004375,STR0023,REG016,ASC000060,CUST00001044,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004377,STR0001,REG010,ASC000006,CUST00000679,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004378,STR0020,REG022,ASC000170,CUST00000942,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004379,STR0008,REG009,ASC000361,CUST00000847,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004380,STR0007,REG023,ASC000263,CUST00001157,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004381,STR0004,REG018,ASC000471,CUST00001541,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004382,STR0023,REG019,ASC000339,CUST00001757,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004383,STR0004,REG019,ASC000423,CUST00000480,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004386,STR0004,REG021,ASC000085,CUST00000945,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004387,STR0019,REG001,ASC000462,CUST00000570,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004388,STR0017,REG003,ASC000001,CUST00000851,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004389,STR0017,REG002,ASC000389,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004390,STR0006,REG003,ASC000391,CUST00001399,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004394,STR0016,REG002,ASC000262,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004395,STR0007,REG007,ASC000198,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004398,STR0005,REG023,ASC000343,CUST00000510,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004399,STR0022,REG012,ASC000251,CUST00000510,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004405,STR0017,REG014,ASC000087,,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004407,STR0024,REG007,ASC000323,CUST00001720,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004410,STR0011,REG003,ASC000049,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004411,STR0023,REG012,ASC000018,CUST00000534,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004414,STR0014,REG024,ASC000247,CUST00001512,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004419,STR0017,REG019,ASC000389,CUST00000438,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004421,STR0008,REG023,ASC000176,CUST00001491,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004422,STR0016,REG010,ASC000047,CUST00001364,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004425,STR0016,REG026,ASC000077,CUST00000927,,VOID,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004426,STR0020,REG014,ASC000466,CUST00001788,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004427,STR0007,REG028,ASC000146,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004430,STR0019,REG013,ASC000370,CUST00000296,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004434,STR0023,REG022,ASC000203,CUST00000678,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004436,STR0019,REG013,ASC000147,CUST00000909,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004439,STR0002,REG028,ASC000038,CUST00000265,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004440,STR0007,REG010,ASC000242,CUST00000551,,VOID,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004441,STR0004,REG004,ASC000085,,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004443,STR0001,REG028,ASC000035,CUST00000990,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004445,STR0012,REG003,ASC000313,,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004447,STR0008,REG005,ASC000321,CUST00001772,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004448,STR0006,REG003,ASC000156,CUST00000626,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004450,STR0021,REG004,ASC000492,CUST00000095,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004451,STR0007,REG024,ASC000022,CUST00001649,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004452,STR0021,REG012,ASC000424,CUST00000976,,VOID,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004453,STR0008,REG008,ASC000400,CUST00001076,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004454,STR0013,REG025,ASC000437,CUST00000628,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004456,STR0011,REG007,ASC_BAD,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004457,STR0005,REG014,ASC000473,CUST00000471,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004461,STR0024,REG007,ASC000441,CUST00000489,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004463,STR0025,REG001,ASC000465,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004464,STR0018,REG008,ASC_BAD,CUST00000736,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004465,STR0002,REG025,ASC000304,,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004466,STR0004,REG010,ASC000154,CUST00000040,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004468,STR0022,REG007,ASC000278,CUST00000442,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004469,STR0013,REG002,ASC000422,CUST00001305,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
