online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,quarantine_reason
OL0000003284,WEB00001096,1,SKU0000147,,473.33,0.0,Picked,False,Bad online line quantity or price
OL0000003290,WEB00001097,2,SKU0000008,-1.0,247.63,1.0,Cancelled,False,Bad online line quantity or price
OL0000003291,WEB00001098,1,SKU0000358,-1.0,402.63,1.0,Allocated,False,Bad online line quantity or price
OL0000003292,WEB00001099,1,SKU0000553,,493.1,5.0,Shipped,False,Bad online line quantity or price
OL0000003293,WEB00001099,2,SKU0000352,-1.0,819.41,0.0,Picked,False,Bad online line quantity or price
OL0000003295,WEB00001099,4,SKU0000195,-1.0,838.72,1.0,Cancelled,False,Bad online line quantity or price
OL0000003297,WEB00001100,2,SKU0000371,-1.0,488.92,0.0,Allocated,False,Bad online line quantity or price
OL0000003298,WEB00001100,3,SKU0000259,,31.0,0.0,Shipped,False,Bad online line quantity or price
OL0000003299,WEB00001101,1,SKU0000400,,235.65,0.0,Allocated,False,Bad online line quantity or price
OL0000003305,WEB00001103,1,SKU0000078,,46.7,0.0,Open,False,Bad online line quantity or price
OL0000003306,WEB00001103,2,SKU0000210,-1.0,129.37,1.0,Picked,False,Bad online line quantity or price
OL0000003307,WEB00001103,3,SKU0000361,-1.0,227.24,2.0,Cancelled,False,Bad online line quantity or price
OL0000003308,WEB00001103,4,SKU0000415,,334.14,5.0,Allocated,False,Bad online line quantity or price
OL0000003315,WEB00001105,4,SKU0000512,,248.02,0.0,Picked,False,Bad online line quantity or price
OL0000003317,WEB00001106,2,SKU0000526,,317.64,1.0,Open,False,Bad online line quantity or price
OL0000003320,WEB00001106,5,SKU0000568,,124.61,5.0,Picked,False,Bad online line quantity or price
OL0000003321,WEB00001107,1,SKU0000430,,325.86,5.0,Shipped,False,Bad online line quantity or price
OL0000003322,WEB00001107,2,SKU0000422,-1.0,539.36,2.0,Allocated,False,Bad online line quantity or price
OL0000003323,WEB00001108,1,SKU0000382,,956.23,0.0,Cancelled,False,Bad online line quantity or price
OL0000003324,WEB00001108,2,SKU0000566,,325.03,0.0,Shipped,False,Bad online line quantity or price
OL0000003327,WEB00001109,2,SKU0000006,-1.0,732.82,2.0,Allocated,False,Bad online line quantity or price
OL0000003328,WEB00001109,3,SKU0000572,-1.0,237.05,0.0,Allocated,False,Bad online line quantity or price
OL0000003332,WEB00001110,2,SKU0000078,,46.7,0.0,Cancelled,False,Bad online line quantity or price
OL0000003334,WEB00001110,4,SKU0000234,,534.08,5.0,Shipped,False,Bad online line quantity or price
OL0000003339,WEB00001112,1,SKU0000030,-1.0,341.8,5.0,Picked,False,Bad online line quantity or price
OL0000003341,WEB00001112,3,SKU0000258,,170.31,1.0,Cancelled,False,Bad online line quantity or price
OL0000003343,WEB00001113,1,SKU0000384,,492.81,5.0,Cancelled,False,Bad online line quantity or price
OL0000003346,WEB00001114,1,SKU0000541,,398.78,2.0,Allocated,False,Bad online line quantity or price
OL0000003349,WEB00001114,4,SKU0000155,-1.0,403.07,0.0,Picked,False,Bad online line quantity or price
OL0000003359,WEB00001119,3,SKU0000311,,205.5,5.0,Open,False,Bad online line quantity or price
OL0000003369,WEB00001122,2,SKU0000180,-1.0,408.4,1.0,Open,False,Bad online line quantity or price
OL0000003370,WEB00001123,1,SKU0000416,,272.77,5.0,Allocated,False,Bad online line quantity or price
OL0000003372,WEB00001123,3,SKU0000179,-1.0,501.88,0.0,Open,False,Bad online line quantity or price
OL0000003377,WEB00001124,3,SKU0000100,,151.55,0.0,Picked,False,Bad online line quantity or price
OL0000003385,WEB00001126,5,SKU0000337,,678.01,0.0,Shipped,False,Bad online line quantity or price
OL0000003387,WEB00001127,2,SKU0000097,-1.0,619.42,0.0,Allocated,False,Bad online line quantity or price
OL0000003390,WEB00001127,5,SKU0000267,-1.0,85.77,0.0,Allocated,False,Bad online line quantity or price
OL0000003391,WEB00001128,1,SKU0000507,,,0.0,Allocated,False,Bad online line quantity or price
OL0000003392,WEB00001128,2,SKU0000544,,470.58,1.0,Picked,False,Bad online line quantity or price
OL0000003397,WEB00001129,4,SKU0000559,-1.0,492.88,1.0,Cancelled,False,Bad online line quantity or price
OL0000003398,WEB00001129,5,SKU0000068,-1.0,202.94,2.0,Picked,False,Bad online line quantity or price
OL0000003404,WEB00001131,1,SKU0000074,-1.0,418.22,0.0,Cancelled,False,Bad online line quantity or price
OL0000003405,WEB00001131,2,SKU0000441,,486.34,2.0,Open,False,Bad online line quantity or price
OL0000003407,WEB00001132,2,SKU0000502,-1.0,391.2,2.0,Shipped,False,Bad online line quantity or price
OL0000003408,WEB00001132,3,SKU0000478,,389.19,0.0,Shipped,False,Bad online line quantity or price
OL0000003410,WEB00001132,5,SKU0000030,-1.0,341.8,2.0,Picked,False,Bad online line quantity or price
OL0000003416,WEB00001134,2,SKU0000003,,269.12,0.0,Picked,False,Bad online line quantity or price
OL0000003417,WEB00001135,1,SKU0000360,,419.16,0.0,Cancelled,False,Bad online line quantity or price
OL0000003422,WEB00001137,1,SKU0000489,,25.87,2.0,Allocated,False,Bad online line quantity or price
OL0000003424,WEB00001137,3,SKU0000141,,593.87,0.0,Open,False,Bad online line quantity or price
OL0000003426,WEB00001138,1,SKU0000157,-1.0,486.13,0.0,Open,False,Bad online line quantity or price
OL0000003431,WEB00001140,1,SKU0000401,,549.69,0.0,Open,False,Bad online line quantity or price
OL0000003434,WEB00001140,4,SKU0000319,-1.0,547.3,0.0,Open,False,Bad online line quantity or price
OL0000003436,WEB00001141,1,SKU0000331,,206.99,0.0,Open,False,Bad online line quantity or price
OL0000003439,WEB00001142,3,SKU0000440,-1.0,510.18,0.0,Shipped,False,Bad online line quantity or price
OL0000003441,WEB00001142,5,SKU0000261,,315.85,1.0,Cancelled,False,Bad online line quantity or price
OL0000003442,WEB00001143,1,SKU0000066,,651.9,0.0,Cancelled,False,Bad online line quantity or price
OL0000003448,WEB00001144,4,SKU0000546,,17.95,0.0,Picked,False,Bad online line quantity or price
OL0000003449,WEB00001144,5,SKU0000011,-1.0,112.26,5.0,Open,False,Bad online line quantity or price
OL0000003450,WEB00001145,1,SKU0000557,3.0,,2.0,Open,False,Bad online line quantity or price
OL0000003456,WEB00001149,1,SKU0000251,,380.38,0.0,Allocated,False,Bad online line quantity or price
OL0000003457,WEB00001149,2,SKU0000091,-1.0,190.56,0.0,Picked,False,Bad online line quantity or price
OL0000003458,WEB00001149,3,SKU0000393,,485.09,5.0,Shipped,False,Bad online line quantity or price
OL0000003461,WEB00001150,2,SKU0000218,,388.94,5.0,Picked,False,Bad online line quantity or price
OL0000003471,WEB00001154,1,SKU0000195,,838.72,1.0,Cancelled,False,Bad online line quantity or price
OL0000003473,WEB00001155,2,SKU0000373,,180.92,0.0,Allocated,False,Bad online line quantity or price
OL0000003474,WEB00001155,3,SKU0000507,-1.0,731.19,5.0,Shipped,False,Bad online line quantity or price
OL0000003476,WEB00001155,5,SKU0000363,-1.0,644.09,0.0,Cancelled,False,Bad online line quantity or price
OL0000003478,WEB00001156,2,SKU0000154,,111.76,1.0,Cancelled,False,Bad online line quantity or price
OL0000003480,WEB00001156,4,SKU0000510,-1.0,532.2,0.0,Picked,False,Bad online line quantity or price
OL0000003483,WEB00001157,3,SKU0000303,-1.0,283.37,0.0,Picked,False,Bad online line quantity or price
OL0000003484,WEB00001158,1,SKU0000405,-1.0,810.44,0.0,Open,False,Bad online line quantity or price
OL0000003485,WEB00001159,1,SKU0000519,-1.0,268.9,0.0,Picked,False,Bad online line quantity or price
OL0000003486,WEB00001159,2,SKU0000201,-1.0,345.72,5.0,Picked,False,Bad online line quantity or price
OL0000003489,WEB00001160,3,SKU0000141,,593.87,0.0,Allocated,False,Bad online line quantity or price
OL0000003496,WEB00001163,1,SKU0000403,,354.83,1.0,Allocated,False,Bad online line quantity or price
OL0000003498,WEB00001165,1,SKU0000441,-1.0,486.34,0.0,Cancelled,False,Bad online line quantity or price
OL0000003499,WEB00001165,2,SKU0000315,-1.0,481.09,0.0,Shipped,False,Bad online line quantity or price
OL0000003501,WEB00001165,4,SKU0000293,-1.0,786.6,0.0,Shipped,False,Bad online line quantity or price
OL0000003506,WEB00001166,4,SKU0000337,,678.01,5.0,Allocated,False,Bad online line quantity or price
OL0000003519,WEB00001171,2,SKU0000441,-1.0,486.34,0.0,Allocated,False,Bad online line quantity or price
OL0000003522,WEB00001172,1,SKU0000562,-1.0,1143.66,0.0,Picked,False,Bad online line quantity or price
OL0000003525,WEB00001172,4,SKU0000413,,126.83,0.0,Open,False,Bad online line quantity or price
OL0000003528,WEB00001173,3,SKU0000370,-1.0,47.03,5.0,Shipped,False,Bad online line quantity or price
OL0000003532,WEB00001174,3,SKU0000245,,378.16,2.0,Allocated,False,Bad online line quantity or price
OL0000003535,WEB00001175,2,SKU0000311,,205.5,0.0,Cancelled,False,Bad online line quantity or price
OL0000003537,WEB00001176,1,SKU0000022,,269.66,0.0,Shipped,False,Bad online line quantity or price
OL0000003538,WEB00001176,2,SKU0000146,-1.0,42.14,5.0,Open,False,Bad online line quantity or price
OL0000003539,WEB00001176,3,SKU0000553,-1.0,493.1,0.0,Allocated,False,Bad online line quantity or price
OL0000003540,WEB00001177,1,SKU0000535,,541.06,0.0,Cancelled,False,Bad online line quantity or price
OL0000003543,WEB00001178,3,SKU0000371,,488.92,1.0,Open,False,Bad online line quantity or price
OL0000003545,WEB00001179,2,SKU0000524,,959.9,5.0,Open,False,Bad online line quantity or price
OL0000003546,WEB00001180,1,SKU0000166,,155.22,0.0,Cancelled,False,Bad online line quantity or price
OL0000003547,WEB00001180,2,SKU0000029,,532.01,0.0,Shipped,False,Bad online line quantity or price
OL0000003551,WEB00001181,2,SKU0000191,-1.0,356.17,0.0,Picked,False,Bad online line quantity or price
OL0000003559,WEB00001184,1,SKU0000108,-1.0,601.15,0.0,Picked,False,Bad online line quantity or price
OL0000003562,WEB00001184,4,SKU0000431,-1.0,134.11,0.0,Open,False,Bad online line quantity or price
OL0000003566,WEB00001186,1,SKU0000538,-1.0,1009.74,2.0,Allocated,False,Bad online line quantity or price
OL0000003570,WEB00001188,3,SKU0000236,-1.0,70.14,0.0,Picked,False,Bad online line quantity or price
OL0000003577,WEB00001190,2,SKU0000515,-1.0,538.39,0.0,Open,False,Bad online line quantity or price
OL0000003578,WEB00001190,3,SKU0000579,,225.24,0.0,Allocated,False,Bad online line quantity or price
OL0000003579,WEB00001190,4,SKU0000484,,909.84,0.0,Open,False,Bad online line quantity or price
OL0000003585,WEB00001192,3,SKU0000018,-1.0,685.31,0.0,Allocated,False,Bad online line quantity or price
OL0000003587,WEB00001193,2,SKU0000232,-1.0,461.17,0.0,Allocated,False,Bad online line quantity or price
OL0000003588,WEB00001193,3,SKU0000088,-1.0,475.62,0.0,Picked,False,Bad online line quantity or price
OL0000003591,WEB00001195,1,SKU0000144,,552.42,0.0,Picked,False,Bad online line quantity or price
OL0000003593,WEB00001196,2,SKU0000144,,552.42,0.0,Cancelled,False,Bad online line quantity or price
OL0000003594,WEB00001196,3,SKU0000218,,388.94,0.0,Allocated,False,Bad online line quantity or price
OL0000003597,WEB00001197,2,SKU0000263,-1.0,99.4,0.0,Allocated,False,Bad online line quantity or price
OL0000003604,WEB00001199,3,SKU0000290,-1.0,106.66,1.0,Allocated,False,Bad online line quantity or price
OL0000003606,WEB00001200,1,SKU0000532,-1.0,18.58,0.0,Cancelled,False,Bad online line quantity or price
OL0000003609,WEB00001200,4,SKU0000433,,814.73,0.0,Shipped,False,Bad online line quantity or price
OL0000003611,WEB00001201,2,SKU0000407,-1.0,489.82,2.0,Shipped,False,Bad online line quantity or price
OL0000003618,WEB00001203,2,SKU0000550,,915.46,5.0,Open,False,Bad online line quantity or price
OL0000003619,WEB00001203,3,SKU0000197,-1.0,718.88,0.0,Allocated,False,Bad online line quantity or price
OL0000003636,WEB00001209,2,SKU0000013,-1.0,343.89,1.0,Allocated,False,Bad online line quantity or price
OL0000003639,WEB00001210,2,SKU0000079,-1.0,745.8,5.0,Cancelled,False,Bad online line quantity or price
OL0000003642,WEB00001211,2,SKU0000458,,218.82,0.0,Cancelled,False,Bad online line quantity or price
OL0000003646,WEB00001212,1,SKU0000410,,249.43,0.0,Cancelled,False,Bad online line quantity or price
OL0000003650,WEB00001212,5,SKU0000578,,508.68,0.0,Shipped,False,Bad online line quantity or price
OL0000003656,WEB00001214,1,SKU0000097,,619.42,2.0,Picked,False,Bad online line quantity or price
OL0000003657,WEB00001215,1,SKU0000340,,674.52,0.0,Allocated,False,Bad online line quantity or price
OL0000003659,WEB00001215,3,SKU0000322,,836.44,0.0,Cancelled,False,Bad online line quantity or price
OL0000003667,WEB00001217,5,SKU0000256,,580.4,5.0,Shipped,False,Bad online line quantity or price
OL0000003668,WEB00001218,1,SKU0000301,-1.0,143.85,0.0,Shipped,False,Bad online line quantity or price
OL0000003669,WEB00001218,2,SKU0000478,-1.0,389.19,5.0,Cancelled,False,Bad online line quantity or price
OL0000003670,WEB00001219,1,SKU0000545,-1.0,496.32,2.0,Shipped,False,Bad online line quantity or price
OL0000003672,WEB00001219,3,SKU0000212,-1.0,417.54,1.0,Picked,False,Bad online line quantity or price
OL0000003674,WEB00001219,5,SKU0000491,-1.0,1002.11,0.0,Open,False,Bad online line quantity or price
OL0000003678,WEB00001222,1,SKU0000155,,403.07,1.0,Open,False,Bad online line quantity or price
OL0000003681,WEB00001222,4,SKU0000164,,714.59,2.0,Picked,False,Bad online line quantity or price
OL0000003682,WEB00001222,5,SKU0000459,,404.06,2.0,Picked,False,Bad online line quantity or price
OL0000003687,WEB00001223,5,SKU0000197,,718.88,2.0,Picked,False,Bad online line quantity or price
OL0000003697,WEB00001227,5,SKU0000491,-1.0,1002.11,0.0,Cancelled,False,Bad online line quantity or price
OL0000003699,WEB00001229,1,SKU0000219,,802.89,0.0,Open,False,Bad online line quantity or price
OL0000003701,WEB00001230,1,SKU0000004,-1.0,411.62,0.0,Shipped,False,Bad online line quantity or price
OL0000003707,WEB00001232,2,SKU0000261,-1.0,315.85,0.0,Cancelled,False,Bad online line quantity or price
OL0000003726,WEB00001239,3,SKU0000144,-1.0,,1.0,Allocated,False,Bad online line quantity or price
OL0000003729,WEB00001240,2,SKU0000415,,334.14,0.0,Open,False,Bad online line quantity or price
OL0000003731,WEB00001241,2,SKU0000456,-1.0,224.21,0.0,Shipped,False,Bad online line quantity or price
OL0000003732,WEB00001241,3,SKU0000580,,613.86,2.0,Open,False,Bad online line quantity or price
OL0000003734,WEB00001242,1,SKU0000450,-1.0,28.93,0.0,Open,False,Bad online line quantity or price
OL0000003735,WEB00001242,2,SKU0000072,,697.8,5.0,Shipped,False,Bad online line quantity or price
OL0000003738,WEB00001243,1,SKU0000044,-1.0,836.26,2.0,Shipped,False,Bad online line quantity or price
OL0000003739,WEB00001243,2,SKU0000289,-1.0,942.08,0.0,Open,False,Bad online line quantity or price
OL0000003743,WEB00001244,2,SKU0000421,,311.41,0.0,Shipped,False,Bad online line quantity or price
OL0000003744,WEB00001245,1,SKU_BAD,-1.0,105.07,2.0,Picked,False,Bad online line quantity or price
OL0000003752,WEB00001247,2,SKU0000037,,166.08,0.0,Open,False,Bad online line quantity or price
OL0000003753,WEB00001248,1,SKU0000474,-1.0,27.78,0.0,Shipped,False,Bad online line quantity or price
OL0000003757,WEB00001249,4,SKU0000365,,256.04,0.0,Allocated,False,Bad online line quantity or price
OL0000003760,WEB00001250,2,SKU0000544,-1.0,470.58,0.0,Open,False,Bad online line quantity or price
OL0000003771,WEB00001255,2,SKU0000169,-1.0,445.53,2.0,Cancelled,False,Bad online line quantity or price
OL0000003772,WEB00001255,3,SKU0000447,-1.0,220.89,5.0,Shipped,False,Bad online line quantity or price
OL0000003773,WEB00001256,1,SKU0000357,,808.29,0.0,Allocated,False,Bad online line quantity or price
OL0000003774,WEB00001256,2,SKU0000454,-1.0,216.29,0.0,Allocated,False,Bad online line quantity or price
OL0000003777,WEB00001257,1,SKU0000228,,374.33,0.0,Open,False,Bad online line quantity or price
OL0000003778,WEB00001258,1,SKU0000447,-1.0,220.89,0.0,Picked,False,Bad online line quantity or price
OL0000003779,WEB00001259,1,SKU0000450,-1.0,28.93,0.0,Open,False,Bad online line quantity or price
OL0000003783,WEB00001261,2,SKU0000520,,158.57,0.0,Cancelled,False,Bad online line quantity or price
OL0000003789,WEB00001263,1,SKU0000443,-1.0,92.19,1.0,Shipped,False,Bad online line quantity or price
OL0000003795,WEB00001264,5,SKU0000104,-1.0,843.04,1.0,Cancelled,False,Bad online line quantity or price
OL0000003798,WEB00001265,3,SKU0000195,-1.0,838.72,2.0,Cancelled,False,Bad online line quantity or price
OL0000003799,WEB00001265,4,SKU0000052,-1.0,342.09,0.0,Picked,False,Bad online line quantity or price
OL0000003801,WEB00001266,1,SKU0000001,-1.0,332.22,2.0,Allocated,False,Bad online line quantity or price
OL0000003806,WEB00001267,3,SKU0000299,-1.0,27.89,1.0,Allocated,False,Bad online line quantity or price
OL0000003809,WEB00001268,3,SKU0000513,-1.0,358.93,2.0,Open,False,Bad online line quantity or price
OL0000003810,WEB00001268,4,SKU0000344,-1.0,43.43,0.0,Cancelled,False,Bad online line quantity or price
OL0000003816,WEB00001271,1,SKU0000338,-1.0,705.63,0.0,Open,False,Bad online line quantity or price
OL0000003817,WEB00001271,2,SKU0000034,,54.75,0.0,Shipped,False,Bad online line quantity or price
OL0000003818,WEB00001272,1,SKU0000220,,383.12,0.0,Allocated,False,Bad online line quantity or price
OL0000003819,WEB00001272,2,SKU0000282,,558.61,0.0,Shipped,False,Bad online line quantity or price
OL0000003822,WEB00001274,2,SKU0000098,,58.75,0.0,Picked,False,Bad online line quantity or price
OL0000003831,WEB00001277,2,SKU0000541,-1.0,398.78,5.0,Cancelled,False,Bad online line quantity or price
OL0000003834,WEB00001278,1,SKU0000504,,1051.77,0.0,Shipped,False,Bad online line quantity or price
OL0000003836,WEB00001278,3,SKU0000235,,234.88,5.0,Shipped,False,Bad online line quantity or price
OL0000003838,WEB00001279,1,SKU0000024,-1.0,349.75,0.0,Cancelled,False,Bad online line quantity or price
OL0000003843,WEB00001281,1,SKU0000031,,289.05,0.0,Picked,False,Bad online line quantity or price
OL0000003845,WEB00001281,3,SKU0000537,,7.21,0.0,Cancelled,False,Bad online line quantity or price
OL0000003856,WEB00001284,4,SKU0000354,-1.0,440.41,5.0,Cancelled,False,Bad online line quantity or price
OL0000003860,WEB00001285,3,SKU0000105,-1.0,162.0,0.0,Shipped,False,Bad online line quantity or price
OL0000003861,WEB00001286,1,SKU0000339,,73.79,5.0,Picked,False,Bad online line quantity or price
OL0000003862,WEB00001286,2,SKU0000138,,394.84,2.0,Open,False,Bad online line quantity or price
OL0000003867,WEB00001287,4,SKU0000244,,434.65,0.0,Picked,False,Bad online line quantity or price
OL0000003869,WEB00001288,2,SKU0000024,-1.0,349.75,0.0,Open,False,Bad online line quantity or price
OL0000003872,WEB00001289,2,SKU0000191,-1.0,356.17,1.0,Shipped,False,Bad online line quantity or price
OL0000003879,WEB00001292,3,SKU0000061,,165.97,0.0,Picked,False,Bad online line quantity or price
OL0000003883,WEB00001293,3,SKU0000576,-1.0,490.8,0.0,Shipped,False,Bad online line quantity or price
OL0000003892,WEB00001295,3,SKU0000376,,438.3,0.0,Open,False,Bad online line quantity or price
OL0000003893,WEB00001296,1,SKU0000425,1.0,,0.0,Cancelled,False,Bad online line quantity or price
OL0000003903,WEB00001300,3,SKU0000053,-1.0,276.92,1.0,Cancelled,False,Bad online line quantity or price
OL0000003907,WEB00001301,4,SKU0000157,-1.0,486.13,2.0,Picked,False,Bad online line quantity or price
OL0000003908,WEB00001301,5,SKU0000149,,843.59,0.0,Shipped,False,Bad online line quantity or price
OL0000003909,WEB00001302,1,SKU0000429,-1.0,356.5,0.0,Cancelled,False,Bad online line quantity or price
OL0000003915,WEB00001303,2,SKU0000210,,129.37,0.0,Open,False,Bad online line quantity or price
OL0000003918,WEB00001304,1,SKU0000177,,70.95,2.0,Open,False,Bad online line quantity or price
OL0000003927,WEB00001308,1,SKU0000420,-1.0,678.55,0.0,Open,False,Bad online line quantity or price
OL0000003928,WEB00001308,2,SKU0000355,-1.0,942.53,0.0,Cancelled,False,Bad online line quantity or price
OL0000003935,WEB00001312,1,SKU0000540,-1.0,387.75,0.0,Allocated,False,Bad online line quantity or price
OL0000003938,WEB00001312,4,SKU0000475,,150.21,0.0,Open,False,Bad online line quantity or price
OL0000003942,WEB00001314,2,SKU0000175,,980.41,0.0,Picked,False,Bad online line quantity or price
OL0000003945,WEB00001315,1,SKU0000501,-1.0,122.73,0.0,Open,False,Bad online line quantity or price
OL0000003949,WEB00001316,4,SKU0000410,-1.0,249.43,1.0,Allocated,False,Bad online line quantity or price
OL0000003950,WEB00001317,1,SKU0000491,-1.0,,0.0,Cancelled,False,Bad online line quantity or price
OL0000003952,WEB00001318,1,SKU0000067,,774.41,1.0,Cancelled,False,Bad online line quantity or price
OL0000003953,WEB00001318,2,SKU0000471,-1.0,112.86,0.0,Open,False,Bad online line quantity or price
OL0000003958,WEB00001320,1,SKU0000155,-1.0,403.07,2.0,Shipped,False,Bad online line quantity or price
OL0000003959,WEB00001320,2,SKU0000518,,198.88,0.0,Cancelled,False,Bad online line quantity or price
OL0000003961,WEB00001320,4,SKU0000333,-1.0,205.47,0.0,Cancelled,False,Bad online line quantity or price
OL0000003964,WEB00001322,1,SKU0000385,,61.66,0.0,Picked,False,Bad online line quantity or price
OL0000003967,WEB00001324,2,SKU0000035,,231.61,2.0,Shipped,False,Bad online line quantity or price
OL0000003972,WEB00001325,3,SKU0000070,,293.15,0.0,Shipped,False,Bad online line quantity or price
OL0000003973,WEB00001325,4,SKU0000223,-1.0,908.65,0.0,Picked,False,Bad online line quantity or price
OL0000003977,WEB00001326,3,SKU0000404,,78.05,2.0,Picked,False,Bad online line quantity or price
OL0000003983,WEB00001328,2,SKU0000516,,359.94,1.0,Shipped,False,Bad online line quantity or price
OL0000003989,WEB00001329,3,SKU0000380,-1.0,321.76,2.0,Cancelled,False,Bad online line quantity or price
OL0000003990,WEB00001330,1,SKU0000333,-1.0,205.47,0.0,Cancelled,False,Bad online line quantity or price
OL0000004000,WEB00001332,4,SKU0000308,-1.0,497.51,0.0,Open,False,Bad online line quantity or price
OL0000004003,WEB00001334,1,SKU0000080,-1.0,433.14,0.0,Picked,False,Bad online line quantity or price
OL0000004004,WEB00001334,2,SKU0000277,-1.0,244.44,0.0,Open,False,Bad online line quantity or price
OL0000004005,WEB00001334,3,SKU0000568,,124.61,0.0,Allocated,False,Bad online line quantity or price
OL0000004012,WEB00001336,2,SKU_BAD,,70.95,0.0,Picked,False,Bad online line quantity or price
OL0000004013,WEB00001336,3,SKU0000340,-1.0,674.52,0.0,Picked,False,Bad online line quantity or price
OL0000004015,WEB00001337,1,SKU0000333,,205.47,2.0,Picked,False,Bad online line quantity or price
OL0000004016,WEB00001337,2,SKU0000500,,263.42,5.0,Picked,False,Bad online line quantity or price
OL0000004020,WEB00001338,2,SKU0000066,-1.0,651.9,2.0,Picked,False,Bad online line quantity or price
OL0000004030,WEB00001340,2,SKU0000527,-1.0,156.1,0.0,Shipped,False,Bad online line quantity or price
OL0000004033,WEB00001342,2,SKU0000117,,1135.6,2.0,Open,False,Bad online line quantity or price
OL0000004034,WEB00001343,1,SKU0000418,-1.0,359.63,0.0,Open,False,Bad online line quantity or price
OL0000004035,WEB00001343,2,SKU0000364,-1.0,60.14,5.0,Shipped,False,Bad online line quantity or price
OL0000004039,WEB00001344,3,SKU0000418,-1.0,359.63,0.0,Cancelled,False,Bad online line quantity or price
OL0000004046,WEB00001348,1,SKU0000529,,295.09,1.0,Shipped,False,Bad online line quantity or price
OL0000004050,WEB00001348,5,SKU0000167,,721.5,0.0,Allocated,False,Bad online line quantity or price
OL0000004052,WEB00001350,1,SKU0000454,-1.0,216.29,0.0,Picked,False,Bad online line quantity or price
OL0000004061,WEB00001352,1,SKU0000224,-1.0,281.48,0.0,Cancelled,False,Bad online line quantity or price
OL0000004068,WEB00001355,1,SKU0000118,-1.0,545.0,1.0,Picked,False,Bad online line quantity or price
OL0000004075,WEB00001357,5,SKU0000548,,62.68,0.0,Open,False,Bad online line quantity or price
OL0000004083,WEB00001359,4,SKU0000131,-1.0,397.27,0.0,Picked,False,Bad online line quantity or price
OL0000004084,WEB00001359,5,SKU0000504,-1.0,1051.77,0.0,Allocated,False,Bad online line quantity or price
OL0000004085,WEB00001360,1,SKU0000088,-1.0,475.62,2.0,Open,False,Bad online line quantity or price
OL0000004088,WEB00001362,2,SKU0000119,,400.66,2.0,Picked,False,Bad online line quantity or price
OL0000004093,WEB00001364,1,SKU0000437,-1.0,167.65,0.0,Picked,False,Bad online line quantity or price
OL0000004098,WEB00001366,1,SKU0000203,-1.0,864.55,5.0,Shipped,False,Bad online line quantity or price
OL0000004105,WEB00001368,1,SKU0000047,-1.0,21.74,0.0,Allocated,False,Bad online line quantity or price
OL0000004109,WEB00001369,2,SKU0000077,,1163.09,0.0,Cancelled,False,Bad online line quantity or price
OL0000004110,WEB00001369,3,SKU0000571,-1.0,43.0,1.0,Shipped,False,Bad online line quantity or price
OL0000004116,WEB00001371,1,SKU0000116,-1.0,910.2,0.0,Allocated,False,Bad online line quantity or price
OL0000004122,WEB00001373,2,SKU0000247,,423.85,0.0,Picked,False,Bad online line quantity or price
OL0000004125,WEB00001374,1,SKU0000180,,408.4,0.0,Shipped,False,Bad online line quantity or price
OL0000004127,WEB00001375,2,SKU0000548,,62.68,5.0,Picked,False,Bad online line quantity or price
OL0000004129,WEB00001375,4,SKU0000557,,157.18,0.0,Shipped,False,Bad online line quantity or price
OL0000004148,WEB00001382,1,SKU0000233,-1.0,741.96,1.0,Cancelled,False,Bad online line quantity or price
OL0000004149,WEB00001383,1,SKU0000140,,477.46,0.0,Allocated,False,Bad online line quantity or price
OL0000004150,WEB00001383,2,SKU0000379,-1.0,572.14,5.0,Shipped,False,Bad online line quantity or price
OL0000004152,WEB00001383,4,SKU0000552,,659.24,2.0,Allocated,False,Bad online line quantity or price
OL0000004153,WEB00001384,1,SKU0000114,,233.27,2.0,Picked,False,Bad online line quantity or price
OL0000004160,WEB00001386,1,SKU0000496,,487.25,1.0,Allocated,False,Bad online line quantity or price
OL0000004161,WEB00001386,2,SKU0000316,-1.0,483.36,1.0,Shipped,False,Bad online line quantity or price
OL0000004163,WEB00001386,4,SKU0000106,-1.0,43.63,5.0,Cancelled,False,Bad online line quantity or price
OL0000004164,WEB00001386,5,SKU0000449,,116.56,1.0,Cancelled,False,Bad online line quantity or price
OL0000004167,WEB00001387,3,SKU0000306,-1.0,555.51,0.0,Shipped,False,Bad online line quantity or price
OL0000004169,WEB00001389,1,SKU0000466,,167.73,0.0,Open,False,Bad online line quantity or price
OL0000004173,WEB00001390,1,SKU0000149,,843.59,0.0,Shipped,False,Bad online line quantity or price
OL0000004175,WEB00001390,3,SKU0000374,,798.12,0.0,Picked,False,Bad online line quantity or price
OL0000004179,WEB00001391,2,SKU0000017,-1.0,99.36,0.0,Shipped,False,Bad online line quantity or price
OL0000004180,WEB00001391,3,SKU0000427,-1.0,863.97,1.0,Allocated,False,Bad online line quantity or price
OL0000004184,WEB00001393,3,SKU0000109,-1.0,874.15,0.0,Allocated,False,Bad online line quantity or price
OL0000004189,WEB00001394,3,SKU0000336,-1.0,505.2,1.0,Picked,False,Bad online line quantity or price
OL0000004190,WEB00001394,4,SKU0000423,,152.87,0.0,Cancelled,False,Bad online line quantity or price
OL0000004191,WEB00001395,1,SKU0000073,-1.0,399.91,0.0,Cancelled,False,Bad online line quantity or price
