snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status
2026-03-31,WH0015,SKU0000438,1512,13,1499,100,100,healthy 
2026-03-31,WH0015,SKU0000626,1448,205,1243,100,50,Healthy
2026-03-31,WH0015,SKU0000681,27,4,23,500,50,Stockout
2026-03-31,WH0015,SKU0000122,238,8,230,250,50,healthy 
2026-03-31,WH0015,SKU0000342,1761,469,1292,50,25,Healthy
2026-03-31,WH0015,SKU0000360,912,66,846,250,200,Healthy
2026-03-31,WH0015,SKU0000323,194,108,86,250,100,Overstock
2026-03-31,WH0015,SKU0000245,1358,78,1280,50,200,Healthy
2026-03-31,WH0015,SKU0000487,932,493,439,50,25,Stockout
2026-03-31,WH0015,SKU0000585,1829,407,1422,100,25,Low
2026-03-31,WH0015,SKU0000441,1723,334,1389,50,50,Overstock
2026-03-31,WH0015,SKU0000677,659,223,436,500,50,Low
2026-03-31,WH0015,SKU0000478,833,55,778,50,25,Overstock
2026-03-31,WH0015,SKU0000587,1914,202,1712,100,100,Low
2026-03-31,WH0015,SKU0000226,877,366,511,250,200,Low
2026-03-31,WH0015,SKU0000037,1693,255,1438,100,25,Healthy
2026-03-31,WH0015,SKU0000007,73,61,12,500,100,Overstock
2026-03-31,WH0015,SKU0000293,1704,301,1403,500,25,Stockout
2026-03-31,WH0015,SKU0000074,1528,93,1435,50,200,Stockout
2026-03-31,WH0015,SKU0000578,1736,145,1591,250,100,Low
2026-03-31,WH0015,SKU0000511,1706,174,1532,500,25,healthy 
2026-03-31,WH0015,SKU0000455,853,493,360,100,100,Overstock
2026-03-31,WH0015,SKU0000523,1205,371,834,500,200,Overstock
2026-03-31,WH0015,SKU0000348,809,74,735,500,50,healthy 
2026-03-31,WH0015,SKU0000627,946,308,638,500,100,Low
2026-03-31,WH0015,SKU0000144,1144,137,1007,100,200,Low
2026-03-31,WH0015,SKU0000269,608,189,419,500,25,Stockout
2026-03-31,WH0015,SKU0000075,486,407,79,100,25,Healthy
2026-03-31,WH0015,SKU0000302,169,58,111,100,200,Stockout
2026-03-31,WH0015,SKU0000133,105,97,8,50,25,Low
2026-03-31,WH0015,SKU0000233,89,0,89,50,25,Low
2026-03-31,WH0015,SKU0000543,1466,406,1060,50,50,Low
2026-03-31,WH0015,SKU0000099,121,39,82,100,200,healthy 
2026-03-31,WH0015,SKU0000412,452,128,324,250,25,Stockout
2026-03-31,WH0015,SKU0000672,1376,9,1367,250,50,Overstock
2026-03-31,WH0015,SKU0000064,467,67,400,250,50,healthy 
2026-03-31,WH0015,SKU0000224,251,236,15,100,50,Low
2026-03-31,WH0015,SKU0000666,781,185,596,500,25,Overstock
2026-03-31,WH0015,SKU0000141,466,170,296,100,200,Stockout
2026-03-31,WH0015,SKU0000208,1965,148,1817,50,100,Stockout
2026-03-31,WH0015,SKU0000415,1425,294,1131,100,200,Low
2026-03-31,WH0015,SKU0000651,38,16,22,100,100,Stockout
2026-03-31,WH0015,SKU0000171,1057,58,999,250,25,Low
2026-03-31,WH0015,SKU0000556,1332,143,1189,250,100,Overstock
2026-03-31,WH0015,SKU0000046,1266,456,810,250,100,Healthy
2026-03-31,WH0015,SKU0000562,1321,354,967,100,200,Healthy
2026-03-31,WH0015,SKU0000304,1369,369,1000,50,100,Overstock
2026-03-31,WH0015,SKU0000222,1825,87,1738,100,200,Stockout
2026-03-31,WH0015,SKU0000092,1113,485,628,50,200,Low
2026-03-31,WH0015,SKU0000040,920,94,826,250,200,Healthy
2026-03-31,WH0015,SKU0000621,1875,291,1584,100,50,Stockout
2026-03-31,WH0015,SKU0000483,266,84,182,250,50,Stockout
2026-03-31,WH0015,SKU0000205,1023,251,772,500,50,healthy 
2026-03-31,WH0015,SKU0000513,931,119,812,250,200,Healthy
2026-03-31,WH0015,SKU0000668,1831,351,1480,100,25,Stockout
2026-03-31,WH0015,SKU0000452,1412,469,943,50,25,Healthy
2026-03-31,WH0015,SKU0000365,1654,34,1620,250,200,Low
2026-03-31,WH0015,SKU0000216,1,1,0,250,100,Healthy
2026-03-31,WH0015,SKU0000164,1456,447,1009,100,25,Overstock
2026-03-31,WH0015,SKU0000191,1901,111,1790,500,50,healthy 
2026-03-31,WH0015,SKU0000550,1465,365,1100,500,25,Overstock
2026-03-31,WH0015,SKU0000488,1413,180,1233,50,200,Healthy
2026-03-31,WH0015,SKU0000467,1251,101,1150,250,25,Overstock
2026-03-31,WH0015,SKU0000110,924,19,905,250,50,Healthy
2026-03-31,WH0015,SKU0000615,1428,62,1366,500,200,Stockout
2026-03-31,WH0015,SKU0000413,1200,427,773,250,200,Overstock
2026-03-31,WH0015,SKU0000285,689,328,361,250,100,Stockout
2026-03-31,WH0015,SKU0000113,1662,55,1607,500,100,Healthy
2026-03-31,WH0015,SKU0000372,1044,208,836,250,100,Healthy
2026-03-31,WH0015,SKU0000308,127,4,123,250,50,healthy 
2026-03-31,WH0015,SKU0000624,1639,32,1607,50,50,Overstock
2026-03-31,WH0015,SKU0000601,22,18,4,100,25,healthy 
2026-03-31,WH0015,SKU0000185,729,95,634,250,200,healthy 
2026-03-31,WH0015,SKU0000179,121,68,53,50,25,Overstock
2026-03-31,WH0015,SKU0000690,1223,371,852,500,100,Low
2026-03-31,WH0015,SKU0000324,1166,380,786,50,25,Low
2026-03-31,WH0015,SKU0000065,349,138,211,50,50,Stockout
2026-03-31,WH0015,SKU0000305,1959,64,1895,100,25,healthy 
2026-03-31,WH0015,SKU0000034,6,2,4,250,50,Stockout
2026-03-31,WH0015,SKU0000403,72,40,32,250,200,Overstock
2026-03-31,WH0015,SKU0000654,1389,480,909,250,25,Healthy
2026-03-31,WH0015,SKU0000012,85,10,75,100,25,Overstock
2026-03-31,WH0015,SKU0000623,737,370,367,50,50,Stockout
2026-03-31,WH0015,SKU0000085,870,200,670,50,100,Overstock
2026-03-31,WH0015,SKU0000072,1314,161,1153,500,25,Stockout
2026-03-31,WH0015,SKU0000563,1218,135,1083,100,50,Healthy
2026-03-31,WH0015,SKU0000644,1352,27,1325,50,100,Overstock
2026-03-31,WH0015,SKU0000497,1105,310,795,250,25,healthy 
2026-03-31,WH0015,SKU0000118,965,287,678,500,200,Stockout
2026-03-31,WH0015,SKU0000532,1036,375,661,500,50,Low
2026-03-31,WH0015,SKU0000383,847,115,732,500,100,Stockout
2026-03-31,WH0015,SKU0000363,596,190,406,100,50,Overstock
2026-03-31,WH0015,SKU0000178,1063,289,774,250,25,Healthy
2026-03-31,WH0015,SKU0000221,1806,227,1579,500,100,Low
2026-03-31,WH0015,SKU0000261,749,58,691,500,100,Low
2026-03-31,WH0015,SKU0000283,1568,467,1101,100,25,Healthy
2026-03-31,WH0015,SKU0000506,1800,234,1566,50,50,Stockout
2026-03-31,WH0015,SKU0000225,1737,358,1379,50,25,Low
2026-03-31,WH0015,SKU0000132,1223,251,972,500,50,healthy 
2026-03-31,WH0015,SKU0000206,1151,17,1134,50,100,Overstock
2026-03-31,WH0015,SKU0000142,433,115,318,50,200,Low
2026-03-31,WH0015,SKU0000246,436,344,92,50,100,Healthy
2026-03-31,WH0015,SKU0000382,858,434,424,250,100,Stockout
2026-03-31,WH0015,SKU0000281,1167,16,1151,500,200,healthy 
2026-03-31,WH0015,SKU0000384,159,133,26,100,50,healthy 
2026-03-31,WH0015,SKU0000639,408,194,214,50,25,Healthy
2026-03-31,WH0015,SKU0000393,1992,210,1782,500,50,Stockout
2026-03-31,WH0015,SKU0000121,820,316,504,250,100,Overstock
2026-03-31,WH0015,SKU0000613,1269,373,896,500,200,Low
2026-03-31,WH0015,SKU0000217,1431,219,1212,50,50,Low
2026-03-31,WH0015,SKU0000159,1637,438,1199,250,100,Stockout
2026-03-31,WH0015,SKU0000503,1217,15,1202,100,200,Stockout
2026-03-31,WH0015,SKU0000239,1552,488,1064,250,50,healthy 
2026-03-31,WH0015,SKU0000397,1251,432,819,250,200,healthy 
2026-03-31,WH0015,SKU0000429,1047,150,897,50,200,healthy 
2026-03-31,WH0015,SKU0000555,542,209,333,500,25,Overstock
2026-03-31,WH0015,SKU0000274,409,49,360,500,50,healthy 
2026-03-31,WH0015,SKU0000410,1216,52,1164,250,50,Overstock
2026-03-31,WH0015,SKU0000167,1193,47,1146,250,25,Stockout
2026-03-31,WH0015,SKU0000629,1771,499,1272,500,50,Stockout
2026-03-31,WH0015,SKU0000646,1287,308,979,250,50,Overstock
2026-03-31,WH0015,SKU0000583,1191,132,1059,100,100,healthy 
2026-03-31,WH0015,SKU0000516,1090,482,608,500,50,Overstock
2026-03-31,WH0015,SKU0000659,530,500,30,500,100,Low
2026-03-31,WH0015,SKU0000418,1068,432,636,500,25,Overstock
2026-03-31,WH0015,SKU0000402,848,441,407,250,25,Healthy
2026-03-31,WH0015,SKU0000375,1619,214,1405,100,200,Stockout
2026-03-31,WH0015,SKU0000135,707,276,431,50,50,Low
2026-03-31,WH0015,SKU0000296,1968,21,1947,50,50,Stockout
2026-03-31,WH0015,SKU0000243,948,452,496,50,100,healthy 
2026-03-31,WH0015,SKU0000195,321,269,52,100,50,Healthy
2026-03-31,WH0015,SKU0000199,1501,335,1166,50,200,Healthy
2026-03-31,WH0015,SKU0000379,1325,388,937,50,100,healthy 
2026-03-31,WH0015,SKU0000462,1604,135,1469,50,50,Healthy
2026-03-31,WH0015,SKU0000554,446,37,409,250,25,Overstock
2026-03-31,WH0015,SKU0000054,486,41,445,250,50,Stockout
2026-03-31,WH0015,SKU0000573,1961,154,1807,50,25,Overstock
2026-03-31,WH0015,SKU0000558,895,96,799,100,200,Healthy
2026-03-31,WH0015,SKU0000024,348,173,175,500,25,Stockout
2026-03-31,WH0015,SKU0000151,1370,410,960,100,100,Overstock
2026-03-31,WH0015,SKU0000223,bad,400,1082,50,200,Overstock
2026-03-31,WH0015,SKU0000098,567,124,443,100,25,Stockout
2026-03-31,WH0015,SKU0000145,56,41,15,250,25,healthy 
2026-03-31,WH0015,SKU0000405,1781,395,1386,250,200,Low
2026-03-31,WH0015,SKU0000491,1024,278,746,250,200,Overstock
2026-03-31,WH0015,SKU0000050,1158,136,1022,100,100,Stockout
2026-03-31,WH0015,SKU0000068,87,53,34,50,100,Stockout
2026-03-31,WH0015,SKU0000625,718,213,505,250,25,Overstock
2026-03-31,WH0015,SKU0000322,271,267,4,250,25,Overstock
2026-03-31,WH0015,SKU0000130,1825,164,1661,100,200,Overstock
2026-03-31,WH0015,SKU0000439,893,471,422,50,25,Healthy
2026-03-31,WH0015,SKU0000355,1741,465,1276,500,100,Healthy
2026-03-31,WH0015,SKU0000052,1254,42,1212,100,200,Low
2026-03-31,WH0015,SKU0000515,1332,287,1045,500,25,Healthy
2026-03-31,WH0015,SKU0000200,1430,421,1009,500,100,Healthy
2026-03-31,WH0015,SKU0000155,1554,430,1124,500,100,Healthy
2026-03-31,WH0015,SKU0000385,1616,160,1456,250,100,healthy 
2026-03-31,WH0015,SKU0000039,646,222,424,250,200,healthy 
2026-03-31,WH0015,SKU0000192,648,98,550,250,50,healthy 
2026-03-31,WH0015,SKU0000485,317,291,26,100,100,Healthy
2026-03-31,WH0015,SKU0000086,665,356,309,500,100,Stockout
2026-03-31,WH0015,SKU0000306,1765,202,1563,100,100,Overstock
2026-03-31,WH0015,SKU0000682,410,328,82,50,25,Overstock
2026-03-31,WH0015,SKU0000148,1587,385,1202,500,50,Stockout
2026-03-31,WH0015,SKU0000411,1195,41,1154,50,50,healthy 
2026-03-31,WH0015,SKU0000373,1331,23,1308,500,200,Healthy
2026-03-31,WH0015,SKU0000600,191,160,31,100,50,Healthy
2026-03-31,WH0015,SKU0000509,1696,126,1570,250,100,healthy 
2026-03-31,WH0015,SKU0000657,1588,403,1185,250,50,Stockout
2026-03-31,WH0015,SKU0000114,167,146,21,500,50,Low
2026-03-31,WH0015,SKU0000253,1928,286,1642,50,200,Healthy
2026-03-31,WH0015,SKU0000091,318,164,154,100,200,Overstock
2026-03-31,WH0016,SKU0000500,874,393,481,100,25,Overstock
2026-03-31,WH0016,SKU0000681,899,365,534,100,50,Healthy
2026-03-31,WH0016,SKU0000153,748,191,557,250,25,Healthy
2026-03-31,WH0016,SKU0000690,1202,71,1131,100,25,Overstock
2026-03-31,WH0016,SKU0000194,1772,32,1740,250,50,Overstock
2026-03-31,WH0016,SKU0000193,307,33,274,500,200,Overstock
2026-03-31,WH0016,SKU0000206,1709,380,1329,250,25,Stockout
2026-03-31,WH0016,SKU0000390,488,42,446,100,25,healthy 
2026-03-31,WH0016,SKU0000118,863,162,701,100,50,healthy 
2026-03-31,WH0016,SKU0000603,625,267,358,50,100,Low
2026-03-31,WH0016,SKU0000529,1052,213,839,250,100,Low
2026-03-31,WH0016,SKU0000214,40,10,30,50,200,Overstock
2026-03-31,WH0016,SKU0000321,910,121,789,50,200,healthy 
2026-03-31,WH0016,SKU0000296,1959,326,1633,250,100,Healthy
2026-03-31,WH0016,SKU0000565,1337,70,1267,250,100,Low
2026-03-31,WH0016,SKU0000283,125,118,7,250,50,Healthy
2026-03-31,WH0016,SKU0000528,927,3,924,50,100,Overstock
2026-03-31,WH0016,SKU0000050,329,87,242,100,25,Low
2026-03-31,WH0016,SKU0000562,1588,413,1175,250,25,Low
2026-03-31,WH0016,SKU0000588,1061,359,702,250,100,Overstock
2026-03-31,WH0016,SKU0000200,177,16,161,500,25,Healthy
2026-03-31,WH0016,SKU0000040,1466,140,1326,100,50,Healthy
2026-03-31,WH0016,SKU0000234,397,62,335,50,25,Stockout
2026-03-31,WH0016,SKU0000224,345,292,53,250,50,Stockout
2026-03-31,WH0016,SKU0000222,838,327,511,250,200,Low
2026-03-31,WH0016,SKU0000286,599,484,115,100,100,Overstock
2026-03-31,WH0016,SKU0000223,46,44,2,50,50,Healthy
2026-03-31,WH0016,SKU0000163,698,34,664,100,50,Overstock
2026-03-31,WH0016,SKU0000007,1987,275,1712,250,50,Stockout
2026-03-31,WH0016,SKU0000151,1452,21,1431,500,100,Healthy
2026-03-31,WH0016,SKU0000597,1966,236,1730,50,25,Healthy
2026-03-31,WH0016,SKU0000313,531,96,435,500,100,Healthy
2026-03-31,WH0016,SKU0000110,1417,307,1110,100,100,Healthy
2026-03-31,WH0016,SKU0000403,89,87,2,50,100,Overstock
2026-03-31,WH0016,SKU0000301,746,473,273,50,100,Overstock
2026-03-31,WH0016,SKU0000298,190,150,40,500,100,Low
2026-03-31,WH0016,SKU0000661,1329,367,962,500,50,healthy 
2026-03-31,WH0016,SKU0000455,827,217,610,50,25,Low
2026-03-31,WH0016,SKU0000054,1089,499,590,250,100,healthy 
2026-03-31,WH0016,SKU0000065,70,38,32,50,100,Overstock
2026-03-31,WH0016,SKU0000642,1034,67,967,500,25,Stockout
2026-03-31,WH0016,SKU0000293,1740,1,1739,50,100,Stockout
2026-03-31,WH0016,SKU0000415,1031,2,1029,100,100,healthy 
2026-03-31,WH0016,SKU0000246,811,221,590,250,25,Low
2026-03-31,WH0016,SKU0000160,1480,460,1020,250,200,Stockout
2026-03-31,WH0016,SKU0000099,513,408,105,250,50,Healthy
2026-03-31,WH0016,SKU0000379,1518,301,1217,250,50,Overstock
2026-03-31,WH0016,SKU0000521,1621,440,1181,250,25,Stockout
2026-03-31,WH0016,SKU0000147,836,494,342,50,50,Overstock
2026-03-31,WH0016,SKU0000515,220,184,36,100,100,Overstock
2026-03-31,WH0016,SKU0000348,467,178,289,250,200,Low
2026-03-31,WH0016,SKU0000322,1944,188,1756,100,25,healthy 
2026-03-31,WH0016,SKU0000157,733,141,592,50,100,Stockout
2026-03-31,WH0016,SKU0000323,580,61,519,100,25,Stockout
2026-03-31,WH0016,SKU0000422,1186,447,739,100,200,Low
2026-03-31,WH0016,SKU0000578,939,425,514,500,50,Healthy
2026-03-31,WH0016,SKU0000416,802,162,640,50,50,healthy 
2026-03-31,WH0016,SKU0000538,1635,431,1204,100,200,Stockout
2026-03-31,WH0016,SKU0000590,1236,497,739,50,25,Healthy
2026-03-31,WH0016,SKU0000088,149,110,39,250,100,healthy 
2026-03-31,WH0016,SKU0000177,1,1,0,50,25,Low
2026-03-31,WH0016,SKU0000074,681,430,251,100,100,Healthy
2026-03-31,WH0016,SKU0000198,572,302,270,100,200,Healthy
2026-03-31,WH0016,SKU0000342,1290,229,1061,100,25,healthy 
2026-03-31,WH0016,SKU0000338,1563,321,1242,250,100,Healthy
2026-03-31,WH0016,SKU0000677,628,197,431,100,25,Stockout
2026-03-31,WH0016,SKU0000312,231,110,121,500,25,Healthy
2026-03-31,WH0016,SKU0000473,1563,106,1457,500,50,Healthy
2026-03-31,WH0016,SKU0000155,1064,384,680,500,100,Healthy
2026-03-31,WH0016,SKU0000517,1569,238,1331,250,100,Healthy
2026-03-31,WH0016,SKU0000204,1858,258,1600,100,200,Healthy
2026-03-31,WH0016,SKU0000289,370,153,217,50,200,Healthy
2026-03-31,WH0016,SKU0000121,496,322,174,500,200,Healthy
2026-03-31,WH0016,SKU0000104,1731,127,1604,50,100,Overstock
2026-03-31,WH0016,SKU0000487,1064,288,776,100,25,healthy 
2026-03-31,WH0016,SKU0000602,647,164,483,250,25,Stockout
2026-03-31,WH0016,SKU0000659,831,241,590,250,100,Low
2026-03-31,WH0016,SKU0000579,742,266,476,500,25,Low
2026-03-31,WH0016,SKU0000031,1876,368,1508,100,25,Healthy
2026-03-31,WH0016,SKU0000141,1950,31,1919,250,200,healthy 
2026-03-31,WH0016,SKU0000492,447,121,326,500,100,Overstock
2026-03-31,WH0016,SKU0000606,91,84,7,100,100,Stockout
2026-03-31,WH0016,SKU0000192,1967,149,1818,100,200,healthy 
2026-03-31,WH0016,SKU0000216,1198,234,964,100,50,Low
2026-03-31,WH0016,SKU0000631,1280,119,1161,250,100,healthy 
2026-03-31,WH0016,SKU0000235,1963,144,1819,500,200,Low
2026-03-31,WH0016,SKU0000524,1375,315,1060,250,200,healthy 
2026-03-31,WH0016,SKU0000098,625,75,550,50,50,Healthy
2026-03-31,WH0016,SKU0000639,344,321,23,500,200,Overstock
2026-03-31,WH0016,SKU0000208,489,10,479,100,50,Healthy
2026-03-31,WH0016,SKU0000280,1063,425,638,100,50,Low
2026-03-31,WH0016,SKU0000396,1224,21,1203,50,200,Stockout
2026-03-31,WH0016,SKU0000219,1720,330,1390,100,50,Stockout
2026-03-31,WH0016,SKU0000185,81,37,44,250,25,healthy 
2026-03-31,WH0016,SKU0000615,29,26,3,100,100,Low
2026-03-31,WH0016,SKU0000417,832,335,497,50,50,Overstock
2026-03-31,WH0016,SKU0000410,388,243,145,100,50,Low
2026-03-31,WH0016,SKU0000359,137,92,45,100,50,Low
2026-03-31,WH0016,SKU0000161,251,47,204,250,100,Stockout
2026-03-31,WH0016,SKU0000509,1168,208,960,100,200,Stockout
2026-03-31,WH0016,SKU0000527,714,289,425,100,50,healthy 
2026-03-31,WH0016,SKU0000034,1206,4,1202,250,25,Stockout
2026-03-31,WH0016,SKU0000627,693,57,636,500,100,Low
2026-03-31,WH0016,SKU0000534,866,326,540,50,200,Low
2026-03-31,WH0016,SKU0000305,1033,346,687,250,100,Stockout
2026-03-31,WH0016,SKU0000269,1164,23,1141,250,25,Low
2026-03-31,WH0016,SKU0000675,1920,179,1741,50,200,healthy 
2026-03-31,WH0016,SKU0000003,669,64,605,500,25,Low
2026-03-31,WH0016,SKU0000014,306,263,43,50,25,Stockout
2026-03-31,WH0016,SKU0000485,961,496,465,50,100,healthy 
2026-03-31,WH0016,SKU0000168,1153,495,658,50,50,Overstock
2026-03-31,WH0016,SKU0000439,984,158,826,250,50,Healthy
2026-03-31,WH0016,SKU0000331,1976,331,1645,250,100,Low
2026-03-31,WH0016,SKU0000086,90,80,10,250,50,Overstock
2026-03-31,WH0016,SKU0000467,595,66,529,50,50,Stockout
2026-03-31,WH0016,SKU0000462,646,498,148,250,200,Stockout
2026-03-31,WH0016,SKU0000555,817,372,445,250,25,Stockout
2026-03-31,WH0016,SKU0000383,332,58,274,500,200,healthy 
2026-03-31,WH0016,SKU0000400,1545,63,1482,500,25,Healthy
2026-03-31,WH0016,SKU0000005,1171,87,1084,500,200,Low
2026-03-31,WH0016,SKU0000356,1368,216,1152,500,25,Stockout
2026-03-31,WH0016,SKU0000614,24,9,15,500,100,Healthy
2026-03-31,WH0016,SKU0000503,486,143,343,500,25,healthy 
2026-03-31,WH0016,SKU0000491,1968,460,1508,250,100,healthy 
2026-03-31,WH0016,SKU0000672,39,4,35,250,50,Stockout
2026-03-31,WH0016,SKU0000432,1412,379,1033,250,100,Low
2026-03-31,WH0016,SKU0000337,511,301,210,50,25,Stockout
2026-03-31,WH0016,SKU0000324,1098,122,976,100,25,Stockout
2026-03-31,WH0016,SKU0000148,1955,307,1648,100,100,healthy 
2026-03-31,WH0016,SKU0000402,122,21,101,250,50,Healthy
2026-03-31,WH0016,SKU0000029,591,328,263,250,100,healthy 
2026-03-31,WH0016,SKU0000243,120,69,51,250,100,healthy 
2026-03-31,WH0016,SKU0000596,1213,74,1139,250,200,Overstock
2026-03-31,WH0016,SKU0000513,951,80,871,100,25,Healthy
2026-03-31,WH0016,SKU0000464,1688,221,1467,500,25,Healthy
2026-03-31,WH0016,SKU0000660,292,105,187,500,50,Healthy
2026-03-31,WH0016,SKU0000351,347,128,219,50,200,Overstock
2026-03-31,WH0016,SKU0000085,26,11,15,250,100,healthy 
2026-03-31,WH0016,SKU0000389,1243,152,1091,500,100,Low
2026-03-31,WH0016,SKU0000027,352,126,226,50,200,Overstock
2026-03-31,WH0016,SKU0000511,1259,209,1050,100,200,Overstock
2026-03-31,WH0016,SKU0000468,439,418,21,50,50,Low
2026-03-31,WH0016,SKU0000545,263,48,215,500,50,Stockout
2026-03-31,WH0016,SKU0000150,1541,457,1084,500,50,Overstock
2026-03-31,WH0016,SKU0000070,1224,176,1048,100,25,healthy 
2026-03-31,WH0016,SKU0000064,166,80,86,100,200,Healthy
2026-03-31,WH0016,SKU0000122,291,15,276,50,25,Low
2026-03-31,WH0016,SKU0000438,1633,39,1594,500,200,Low
2026-03-31,WH0016,SKU0000488,1414,241,1173,50,25,Overstock
2026-03-31,WH0016,SKU0000308,75,55,20,50,200,Overstock
2026-03-31,WH0016,SKU0000236,797,385,412,100,25,Stockout
2026-03-31,WH0016,SKU0000111,1275,319,956,500,100,Overstock
2026-03-31,WH0016,SKU0000261,1270,15,1255,500,50,Overstock
2026-03-31,WH0016,SKU0000239,1315,71,1244,500,50,healthy 
2026-03-31,WH0016,SKU0000024,48,26,22,250,200,Overstock
2026-03-31,WH0016,SKU0000519,1397,400,997,100,100,healthy 
2026-03-31,WH0016,SKU0000019,1691,492,1199,500,200,Overstock
2026-03-31,WH0016,SKU0000637,993,352,641,500,50,healthy 
2026-03-31,WH0016,SKU0000135,1338,105,1233,50,25,Overstock
2026-03-31,WH0016,SKU0000075,529,67,462,500,50,Low
2026-03-31,WH0016,SKU0000290,1100,426,674,250,100,Healthy
2026-03-31,WH0016,SKU0000199,1217,229,988,500,100,healthy 
2026-03-31,WH0016,SKU0000537,1171,86,1085,50,200,Stockout
2026-03-31,WH0016,SKU0000365,1191,83,1108,500,50,Stockout
2026-03-31,WH0016,SKU0000036,1933,325,1608,500,200,Overstock
2026-03-31,WH0016,SKU0000546,1277,400,877,50,25,Low
2026-03-31,WH0016,SKU0000629,161,141,20,100,50,Overstock
2026-03-31,WH0016,SKU0000179,1246,332,914,250,100,Low
2026-03-31,WH0016,SKU0000440,540,200,340,250,25,Low
2026-03-31,WH0016,SKU_UNKNOWN,403,262,141,250,25,Low
2026-03-31,WH0016,SKU0000032,1298,344,954,250,50,Healthy
2026-03-31,WH0016,SKU0000303,870,430,440,100,100,Overstock
2026-03-31,WH0016,SKU0000052,298,272,26,50,25,healthy 
2026-03-31,WH0016,SKU0000572,920,171,749,100,50,Healthy
2026-03-31,WH0016,SKU0000191,637,269,368,250,50,Stockout
2026-03-31,WH0016,SKU0000255,223,26,197,50,50,Healthy
2026-03-31,WH0016,SKU0000541,679,93,586,500,200,Low
2026-03-31,WH0016,SKU0000326,1742,74,1668,500,50,Low
2026-03-31,WH0016,SKU0000384,74,10,64,250,200,Overstock
2026-03-31,WH0016,SKU0000413,178,37,141,50,25,Healthy
2026-03-31,WH0016,SKU0000244,1934,227,1707,100,100,Low
2026-03-31,WH0016,SKU0000294,333,199,134,250,200,Stockout
2026-03-31,WH0016,SKU0000653,1232,81,1151,250,25,Low
2026-03-31,WH0016,SKU0000437,1716,169,1547,500,25,Healthy
2026-03-31,WH0016,SKU0000393,497,172,325,250,100,Overstock
2026-03-31,WH0016,SKU0000145,1431,307,1124,100,200,Low
2026-03-31,WH0016,SKU0000671,871,492,379,50,25,healthy 
2026-03-31,WH0016,SKU0000201,195,25,170,500,200,Overstock
2026-03-31,WH0016,SKU0000215,1502,3,1499,500,50,Overstock
2026-03-31,WH0016,SKU0000592,899,57,842,250,100,Low
2026-03-31,WH0016,SKU0000651,946,37,909,50,50,healthy 
2026-03-31,WH0016,SKU0000593,1370,328,1042,250,25,healthy 
2026-03-31,WH0016,SKU0000072,1935,438,1497,50,50,Stockout
2026-03-31,WH0016,SKU0000644,777,487,290,100,200,Stockout
2026-03-31,WH0016,SKU0000586,1577,383,1194,500,25,Low
2026-03-31,WH0016,SKU0000061,138,114,24,100,25,Overstock
2026-03-31,WH0016,SKU0000106,584,389,195,500,50,Healthy
2026-03-31,WH0016,SKU0000173,163,10,153,50,25,Healthy
2026-03-31,WH0016,SKU0000073,878,409,469,50,50,Overstock
2026-03-31,WH0016,SKU0000605,1232,12,1220,50,200,Low
2026-03-31,WH0017,SKU0000671,940,24,916,250,100,Stockout
2026-03-31,WH0017,SKU0000562,1930,289,1641,250,25,healthy 
2026-03-31,WH0017,SKU0000521,369,184,185,50,50,Low
2026-03-31,WH0017,SKU0000308,435,74,361,100,200,healthy 
2026-03-31,WH0017,SKU0000440,1740,485,1255,500,100,healthy 
2026-03-31,WH0017,SKU0000563,824,475,349,50,200,Overstock
2026-03-31,WH0017,SKU0000141,1540,332,1208,250,50,Healthy
2026-03-31,WH0017,SKU0000405,699,140,559,100,50,Low
2026-03-31,WH0017,SKU0000320,928,130,798,50,25,Stockout
2026-03-31,WH0017,SKU0000379,371,49,322,250,100,Low
2026-03-31,WH0017,SKU0000039,1794,359,1435,500,50,healthy 
2026-03-31,WH0017,SKU0000528,1907,297,1610,100,100,Stockout
2026-03-31,WH0017,SKU0000275,682,423,259,50,100,Healthy
2026-03-31,WH0017,SKU0000123,1693,127,1566,250,100,Overstock
2026-03-31,WH0017,SKU0000546,1306,111,1195,250,50,healthy 
2026-03-31,WH0017,SKU0000180,894,401,493,500,100,Low
2026-03-31,WH0017,SKU0000518,287,95,192,500,25,Overstock
2026-03-31,WH0017,SKU0000402,1935,320,1615,250,50,healthy 
2026-03-31,WH0017,SKU0000157,497,422,75,50,200,Stockout
2026-03-31,WH0017,SKU0000468,120,48,72,250,50,Low
2026-03-31,WH0017,SKU0000672,1419,26,1393,500,100,Healthy
2026-03-31,WH0017,SKU0000673,1779,375,1404,500,100,Low
2026-03-31,WH0017,SKU0000093,308,237,71,250,100,healthy 
2026-03-31,WH0017,SKU0000382,1305,450,855,100,50,Stockout
2026-03-31,WH0017,SKU0000119,1399,175,1224,250,100,Low
2026-03-31,WH0017,SKU0000583,227,190,37,50,200,Overstock
2026-03-31,WH0017,SKU0000389,107,0,107,100,100,Stockout
2026-03-31,WH0017,SKU0000281,926,411,515,50,200,healthy 
2026-03-31,WH0017,SKU0000020,152,27,125,100,50,healthy 
2026-03-31,WH0017,SKU0000596,1033,219,814,100,200,Stockout
2026-03-31,WH0017,SKU0000612,1660,225,1435,100,50,healthy 
2026-03-31,WH0017,SKU0000403,978,50,928,250,50,Overstock
