market_ts,grid_zone,day_ahead_price_mwh,real_time_price_mwh,congestion_price_mwh
2026-05-04 09:00:00,ERCOT,152.429,158.776,8.807
2026-05-04 09:00:00,PJM,45.962,217.520,85.104
2026-05-04 09:00:00,CAISO,20.360,102.687,86.988
2026-05-04 09:00:00,SPP,141.517,238.843,39.427
2026-05-04 10:00:00,MISO,80.024,210.852,41.643
2026-05-04 10:00:00,ERCOT,144.078,131.199,72.494
2026-05-04 10:00:00,PJM,108.892,122.926,6.234
2026-05-04 10:00:00,CAISO,27.952,211.184,58.460
2026-05-04 10:00:00,SPP,54.572,-3.692,78.154
2026-05-04 11:00:00,MISO,51.474,208.880,43.727
2026-05-04 11:00:00,ERCOT,134.549,109.432,18.204
2026-05-04 11:00:00,PJM,149.916,177.593,73.688
2026-05-04 11:00:00,CAISO,36.640,75.589,30.334
2026-05-04 11:00:00,SPP,87.462,226.877,14.228
2026-05-04 12:00:00,MISO,142.553,127.491,30.464
2026-05-04 12:00:00,ERCOT,110.931,76.281,7.653
2026-05-04 12:00:00,PJM,58.580,204.124,72.958
2026-05-04 12:00:00,CAISO,77.681,115.292,52.651
2026-05-04 12:00:00,SPP,134.310,13.826,28.730
2026-05-04 13:00:00,MISO,100.847,95.288,62.394
2026-05-04 13:00:00,ERCOT,81.389,118.723,31.003
2026-05-04 13:00:00,PJM,155.206,225.950,89.566
2026-05-04 13:00:00,CAISO,60.429,133.443,54.279
2026-05-04 13:00:00,SPP,42.703,23.014,48.322
2026-05-04 14:00:00,MISO,85.467,-9.448,25.454
2026-05-04 14:00:00,ERCOT,84.231,43.929,33.686
2026-05-04 14:00:00,PJM,32.616,222.964,52.934
2026-05-04 14:00:00,CAISO,18.338,116.294,49.432
2026-05-04 14:00:00,SPP,125.391,110.866,41.128
2026-05-04 15:00:00,MISO,82.871,121.973,6.114
2026-05-04 15:00:00,ERCOT,58.193,28.419,20.340
2026-05-04 15:00:00,PJM,53.171,67.308,11.997
2026-05-04 15:00:00,CAISO,82.330,141.136,27.248
2026-05-04 15:00:00,SPP,69.221,177.325,39.794
2026-05-04 16:00:00,MISO,79.289,-5.160,87.507
2026-05-04 16:00:00,ERCOT,64.447,58.592,-0.333
2026-05-04 16:00:00,PJM,69.652,233.547,54.461
2026-05-04 16:00:00,CAISO,103.641,121.786,32.597
2026-05-04 16:00:00,SPP,91.399,178.813,25.188
2026-05-04 17:00:00,MISO,149.643,208.556,67.616
2026-05-04 17:00:00,ERCOT,33.816,137.131,72.664
2026-05-04 17:00:00,PJM,80.253,142.774,86.270
2026-05-04 17:00:00,CAISO,71.679,191.545,51.633
2026-05-04 17:00:00,SPP,58.487,202.052,68.473
2026-05-04 18:00:00,MISO,103.559,61.638,-1.382
2026-05-04 18:00:00,ERCOT,159.302,45.030,35.347
2026-05-04 18:00:00,PJM,119.470,190.529,69.460
2026-05-04 18:00:00,CAISO,137.044,99.050,-5.584
2026-05-04 18:00:00,SPP,52.291,231.444,62.222
2026-05-04 19:00:00,MISO,141.977,69.426,49.472
2026-05-04 19:00:00,ERCOT,28.210,175.840,61.804
2026-05-04 19:00:00,PJM,18.767,190.530,82.690
2026-05-04 19:00:00,CAISO,46.776,38.861,13.493
2026-05-04 19:00:00,SPP,100.557,97.628,51.129
2026-05-04 20:00:00,MISO,91.756,1.485,4.445
2026-05-04 20:00:00,ERCOT,95.121,-4.798,64.120
2026-05-04 20:00:00,PJM,87.209,-4.018,53.218
2026-05-04 20:00:00,CAISO,66.566,182.811,56.650
2026-05-04 20:00:00,SPP,139.841,190.970,57.214
2026-05-04 21:00:00,MISO,106.689,154.884,47.344
2026-05-04 21:00:00,ERCOT,93.066,185.713,4.843
2026-05-04 21:00:00,PJM,57.212,136.115,17.852
2026-05-04 21:00:00,CAISO,27.007,222.977,69.900
2026-05-04 21:00:00,SPP,156.045,189.923,8.671
2026-05-04 22:00:00,MISO,77.429,198.168,48.951
2026-05-04 22:00:00,ERCOT,22.500,105.759,-2.283
2026-05-04 22:00:00,PJM,38.362,156.991,69.727
2026-05-04 22:00:00,CAISO,117.004,207.295,22.761
2026-05-04 22:00:00,SPP,23.740,68.649,46.767
2026-05-04 23:00:00,MISO,124.985,14.321,39.528
2026-05-04 23:00:00,ERCOT,127.044,102.528,-5.053
2026-05-04 23:00:00,PJM,85.673,59.915,-8.917
2026-05-04 23:00:00,CAISO,99.311,226.497,1.241
2026-05-04 23:00:00,SPP,35.913,12.511,17.019
2026-05-05 00:00:00,MISO,150.923,102.961,33.442
2026-05-05 00:00:00,ERCOT,132.698,82.691,30.526
2026-05-05 00:00:00,PJM,28.725,87.967,74.451
2026-05-05 00:00:00,CAISO,46.384,-17.228,73.499
2026-05-05 00:00:00,SPP,47.068,101.081,41.749
2026-05-05 01:00:00,MISO,122.048,101.798,-1.397
2026-05-05 01:00:00,ERCOT,45.766,146.368,54.130
2026-05-05 01:00:00,PJM,88.262,51.298,39.543
2026-05-05 01:00:00,CAISO,83.177,188.174,60.268
2026-05-05 01:00:00,SPP,87.567,100.612,89.598
2026-05-05 02:00:00,MISO,29.211,103.293,41.902
2026-05-05 02:00:00,ERCOT,151.046,39.593,40.429
2026-05-05 02:00:00,PJM,86.805,155.845,61.757
2026-05-05 02:00:00,CAISO,110.376,228.547,-1.639
2026-05-05 02:00:00,SPP,153.459,-15.423,9.564
2026-05-05 03:00:00,MISO,30.457,41.013,62.056
2026-05-05 03:00:00,ERCOT,146.890,227.142,71.997
2026-05-05 03:00:00,PJM,32.417,175.402,-3.887
2026-05-05 03:00:00,CAISO,58.308,216.554,25.929
2026-05-05 03:00:00,SPP,78.260,25.692,15.773
2026-05-05 04:00:00,MISO,96.634,161.665,64.974
2026-05-05 04:00:00,ERCOT,90.861,104.763,25.616
2026-05-05 04:00:00,PJM,153.354,-13.261,-4.697
2026-05-05 04:00:00,CAISO,39.991,52.085,17.833
2026-05-05 04:00:00,SPP,60.804,41.864,41.641
2026-05-05 05:00:00,MISO,65.421,191.691,52.809
2026-05-05 05:00:00,ERCOT,33.450,5.418,11.916
2026-05-05 05:00:00,PJM,69.432,142.022,42.954
2026-05-05 05:00:00,CAISO,101.872,123.556,35.771
2026-05-05 05:00:00,SPP,135.415,-5.257,33.162
2026-05-05 06:00:00,MISO,140.349,31.285,39.714
2026-05-05 06:00:00,ERCOT,23.925,214.555,67.578
2026-05-05 06:00:00,PJM,71.672,101.803,45.980
2026-05-05 06:00:00,CAISO,61.917,44.203,73.456
2026-05-05 06:00:00,SPP,104.850,214.452,79.447
2026-05-05 07:00:00,MISO,52.513,63.664,81.924
2026-05-05 07:00:00,ERCOT,92.061,192.497,38.391
2026-05-05 07:00:00,PJM,59.960,83.141,47.416
2026-05-05 07:00:00,CAISO,60.209,210.110,67.015
2026-05-05 07:00:00,SPP,137.547,38.332,70.103
2026-05-05 08:00:00,MISO,62.026,-3.806,64.716
2026-05-05 08:00:00,ERCOT,103.845,225.848,65.279
2026-05-05 08:00:00,PJM,127.232,71.060,-5.709
2026-05-05 08:00:00,CAISO,75.090,170.434,84.477
2026-05-05 08:00:00,SPP,64.155,-16.194,20.884
2026-05-05 09:00:00,MISO,30.457,222.164,49.240
2026-05-05 09:00:00,ERCOT,137.549,125.381,69.379
2026-05-05 09:00:00,PJM,113.623,187.782,23.722
2026-05-05 09:00:00,CAISO,126.293,28.175,5.701
2026-05-05 09:00:00,SPP,31.161,138.821,31.792
2026-05-05 10:00:00,MISO,113.719,64.651,32.755
2026-05-05 10:00:00,ERCOT,86.725,63.122,73.245
2026-05-05 10:00:00,PJM,43.086,-17.796,41.516
2026-05-05 10:00:00,CAISO,81.199,207.395,44.115
2026-05-05 10:00:00,SPP,29.469,63.346,11.071
2026-05-05 11:00:00,MISO,56.306,112.723,10.301
2026-05-05 11:00:00,ERCOT,22.464,121.605,41.975
2026-05-05 11:00:00,PJM,53.038,105.438,4.592
2026-05-05 11:00:00,CAISO,110.220,-14.670,32.943
2026-05-05 11:00:00,SPP,117.309,196.234,60.165
2026-05-05 12:00:00,MISO,52.608,61.537,-7.293
2026-05-05 12:00:00,ERCOT,102.290,151.217,70.820
2026-05-05 12:00:00,PJM,53.546,239.276,83.231
2026-05-05 12:00:00,CAISO,124.560,128.752,22.457
2026-05-05 12:00:00,SPP,98.725,193.859,84.698
2026-05-05 13:00:00,MISO,98.143,113.567,-0.941
2026-05-05 13:00:00,ERCOT,21.960,12.493,49.203
2026-05-05 13:00:00,PJM,124.645,79.029,63.110
2026-05-05 13:00:00,CAISO,19.093,64.659,86.560
2026-05-05 13:00:00,SPP,71.973,227.107,16.492
2026-05-05 14:00:00,MISO,143.756,-15.993,53.641
2026-05-05 14:00:00,ERCOT,153.756,137.082,48.213
2026-05-05 14:00:00,PJM,27.056,166.056,47.414
2026-05-05 14:00:00,CAISO,48.803,33.611,79.054
2026-05-05 14:00:00,SPP,152.497,-6.485,71.664
2026-05-05 15:00:00,MISO,46.758,237.856,65.109
2026-05-05 15:00:00,ERCOT,159.846,99.356,30.883
2026-05-05 15:00:00,PJM,74.688,49.062,50.506
2026-05-05 15:00:00,CAISO,150.290,156.321,42.858
2026-05-05 15:00:00,SPP,89.361,210.214,27.291
2026-05-05 16:00:00,MISO,158.970,93.039,72.718
2026-05-05 16:00:00,ERCOT,98.270,30.741,4.897
2026-05-05 16:00:00,PJM,141.568,157.607,84.588
2026-05-05 16:00:00,CAISO,45.999,99.819,23.725
2026-05-05 16:00:00,SPP,54.937,163.657,5.229
2026-05-05 17:00:00,MISO,148.154,-7.911,51.113
2026-05-05 17:00:00,ERCOT,124.299,197.682,78.446
2026-05-05 17:00:00,PJM,118.495,102.986,24.516
2026-05-05 17:00:00,CAISO,139.095,101.134,79.246
2026-05-05 17:00:00,SPP,135.666,27.230,83.295
2026-05-05 18:00:00,MISO,110.401,3.074,-5.654
2026-05-05 18:00:00,ERCOT,155.595,164.968,32.001
2026-05-05 18:00:00,PJM,158.427,190.962,9.710
2026-05-05 18:00:00,CAISO,111.834,117.983,20.127
2026-05-05 18:00:00,SPP,35.461,162.422,-1.795
2026-05-05 19:00:00,MISO,96.698,92.509,69.344
2026-05-05 19:00:00,ERCOT,83.496,190.157,-2.112
2026-05-05 19:00:00,PJM,106.836,101.814,20.227
2026-05-05 19:00:00,CAISO,92.844,2.535,68.716
2026-05-05 19:00:00,SPP,26.603,32.928,77.347
2026-05-05 20:00:00,MISO,22.431,13.071,85.459
2026-05-05 20:00:00,ERCOT,70.342,83.591,39.526
2026-05-05 20:00:00,PJM,48.863,15.825,75.567
2026-05-05 20:00:00,CAISO,143.985,191.995,70.606
2026-05-05 20:00:00,SPP,21.160,157.629,0.447
2026-05-05 21:00:00,MISO,112.669,192.881,82.272
2026-05-05 21:00:00,ERCOT,132.043,116.886,25.210
2026-05-05 21:00:00,PJM,44.741,215.229,16.214
2026-05-05 21:00:00,CAISO,144.156,217.581,50.208
2026-05-05 21:00:00,SPP,69.507,53.276,25.388
2026-05-05 22:00:00,MISO,57.440,61.369,45.613
2026-05-05 22:00:00,ERCOT,18.200,12.223,51.227
2026-05-05 22:00:00,PJM,130.844,144.694,84.182
2026-05-05 22:00:00,CAISO,66.811,125.931,70.622
2026-05-05 22:00:00,SPP,37.081,195.966,38.549
2026-05-05 23:00:00,MISO,79.093,230.426,69.002
2026-05-05 23:00:00,ERCOT,150.462,14.206,81.521
2026-05-05 23:00:00,PJM,134.611,9.926,57.120
2026-05-05 23:00:00,CAISO,152.969,13.607,5.647
2026-05-05 23:00:00,SPP,145.047,190.726,7.803
2026-05-06 00:00:00,MISO,104.955,213.323,18.294
2026-05-06 00:00:00,ERCOT,32.873,138.287,88.848
2026-05-06 00:00:00,PJM,100.170,87.794,-0.947
2026-05-06 00:00:00,CAISO,68.312,178.183,68.902
2026-05-06 00:00:00,SPP,83.178,97.416,89.136
2026-05-06 01:00:00,MISO,38.829,111.297,69.154
2026-05-06 01:00:00,ERCOT,64.947,106.947,63.065
2026-05-06 01:00:00,PJM,105.097,92.679,70.051
2026-05-06 01:00:00,CAISO,123.644,146.827,0.507
2026-05-06 01:00:00,SPP,41.872,220.267,-5.849
2026-05-06 02:00:00,MISO,109.063,203.022,72.986
2026-05-06 02:00:00,ERCOT,61.340,147.762,-6.684
2026-05-06 02:00:00,PJM,124.535,44.453,65.601
2026-05-06 02:00:00,CAISO,133.679,79.204,27.841
2026-05-06 02:00:00,SPP,91.318,207.344,71.202
2026-05-06 03:00:00,MISO,142.870,199.125,25.322
2026-05-06 03:00:00,ERCOT,50.667,176.474,10.048
2026-05-06 03:00:00,PJM,75.909,175.409,24.149
2026-05-06 03:00:00,CAISO,104.459,139.642,36.356
2026-05-06 03:00:00,SPP,47.933,73.828,18.711
2026-05-06 04:00:00,MISO,56.759,145.892,-4.968
2026-05-06 04:00:00,ERCOT,125.258,25.650,19.830
2026-05-06 04:00:00,PJM,22.044,159.613,47.513
2026-05-06 04:00:00,CAISO,150.159,126.952,83.428
2026-05-06 04:00:00,SPP,56.992,-9.554,46.863
2026-05-06 05:00:00,MISO,153.070,118.182,15.016
2026-05-06 05:00:00,ERCOT,51.792,136.188,-8.426
2026-05-06 05:00:00,PJM,104.792,65.399,88.338
2026-05-06 05:00:00,CAISO,65.283,-5.574,2.309
2026-05-06 05:00:00,SPP,85.048,222.708,-7.719
2026-05-06 06:00:00,MISO,91.425,218.265,5.385
2026-05-06 06:00:00,ERCOT,142.800,-5.887,83.951
2026-05-06 06:00:00,PJM,37.396,51.512,25.552
2026-05-06 06:00:00,CAISO,131.914,124.922,85.436
2026-05-06 06:00:00,SPP,47.151,151.378,22.987
2026-05-06 07:00:00,MISO,56.406,9.615,7.452
2026-05-06 07:00:00,ERCOT,158.271,208.712,52.380
2026-05-06 07:00:00,PJM,109.896,82.839,29.747
2026-05-06 07:00:00,CAISO,148.488,195.967,1.618
2026-05-06 07:00:00,SPP,147.580,178.581,51.819
2026-05-06 08:00:00,MISO,131.067,113.860,-9.963
2026-05-06 08:00:00,ERCOT,77.862,222.037,69.597
2026-05-06 08:00:00,PJM,60.850,144.067,45.380
2026-05-06 08:00:00,CAISO,68.528,149.308,71.596
2026-05-06 08:00:00,SPP,59.057,-2.372,14.818
2026-05-06 09:00:00,MISO,57.867,196.783,39.748
2026-05-06 09:00:00,ERCOT,66.578,174.385,15.435
2026-05-06 09:00:00,PJM,44.097,157.478,87.490
2026-05-06 09:00:00,CAISO,142.909,204.535,82.260
2026-05-06 09:00:00,SPP,139.923,-3.543,10.075
2026-05-06 10:00:00,MISO,32.388,75.247,21.677
2026-05-06 10:00:00,ERCOT,24.595,157.131,71.158
2026-05-06 10:00:00,PJM,32.498,165.824,42.080
2026-05-06 10:00:00,CAISO,105.014,236.492,70.057
2026-05-06 10:00:00,SPP,39.421,234.954,20.987
2026-05-06 11:00:00,MISO,57.327,91.241,42.454
2026-05-06 11:00:00,ERCOT,72.786,49.104,63.564
2026-05-06 11:00:00,PJM,41.743,180.191,-3.746
2026-05-06 11:00:00,CAISO,98.577,113.528,88.597
2026-05-06 11:00:00,SPP,56.682,-6.758,11.921
2026-05-06 12:00:00,MISO,157.799,211.227,56.846
2026-05-06 12:00:00,ERCOT,114.565,223.770,69.365
2026-05-06 12:00:00,PJM,135.148,67.992,18.193
2026-05-06 12:00:00,CAISO,85.605,202.352,49.860
2026-05-06 12:00:00,SPP,80.188,207.652,-4.000
2026-05-06 13:00:00,MISO,143.354,206.287,23.999
2026-05-06 13:00:00,ERCOT,151.159,23.304,-9.869
2026-05-06 13:00:00,PJM,79.739,216.970,13.444
2026-05-06 13:00:00,CAISO,110.933,23.899,24.586
2026-05-06 13:00:00,SPP,128.508,101.400,65.526
2026-05-06 14:00:00,MISO,106.781,57.022,89.625
2026-05-06 14:00:00,ERCOT,106.888,98.909,89.145
2026-05-06 14:00:00,PJM,125.978,226.202,30.620
2026-05-06 14:00:00,CAISO,56.342,57.814,48.578
2026-05-06 14:00:00,SPP,102.898,187.285,67.403
2026-05-06 15:00:00,MISO,124.932,59.851,66.550
2026-05-06 15:00:00,ERCOT,128.621,180.396,89.422
2026-05-06 15:00:00,PJM,92.695,69.169,15.915
2026-05-06 15:00:00,CAISO,131.304,230.126,31.480
2026-05-06 15:00:00,SPP,137.106,79.687,10.835
2026-05-06 16:00:00,MISO,158.303,60.791,36.421
2026-05-06 16:00:00,ERCOT,150.828,30.635,68.200
2026-05-06 16:00:00,PJM,65.519,193.987,52.541
2026-05-06 16:00:00,CAISO,113.416,61.301,25.969
2026-05-06 16:00:00,SPP,132.759,58.482,13.436
2026-05-06 17:00:00,MISO,118.818,-13.953,56.724
2026-05-06 17:00:00,ERCOT,69.183,6.423,18.883
2026-05-06 17:00:00,PJM,31.885,71.481,72.730
2026-05-06 17:00:00,CAISO,24.457,120.065,89.930
2026-05-06 17:00:00,SPP,69.884,31.055,32.214
2026-05-06 18:00:00,MISO,51.312,132.340,21.518
2026-05-06 18:00:00,ERCOT,85.499,30.393,32.326
2026-05-06 18:00:00,PJM,23.665,57.445,76.017
2026-05-06 18:00:00,CAISO,87.762,73.121,58.992
2026-05-06 18:00:00,SPP,122.601,16.008,51.567
2026-05-06 19:00:00,MISO,56.404,202.024,72.781
2026-05-06 19:00:00,ERCOT,98.396,-8.620,1.710
2026-05-06 19:00:00,PJM,107.486,39.165,-3.206
2026-05-06 19:00:00,CAISO,78.737,67.049,7.577
2026-05-06 19:00:00,SPP,51.257,128.863,60.836
2026-05-06 20:00:00,MISO,19.761,176.957,75.510
2026-05-06 20:00:00,ERCOT,131.416,43.925,45.269
2026-05-06 20:00:00,PJM,123.194,56.210,17.984
2026-05-06 20:00:00,CAISO,154.066,172.889,-3.554
2026-05-06 20:00:00,SPP,137.517,224.124,87.492
2026-05-06 21:00:00,MISO,57.524,226.998,15.563
2026-05-06 21:00:00,ERCOT,23.215,27.328,70.216
2026-05-06 21:00:00,PJM,112.637,40.680,53.847
2026-05-06 21:00:00,CAISO,111.959,43.169,63.873
2026-05-06 21:00:00,SPP,90.715,-13.206,66.212
2026-05-06 22:00:00,MISO,47.409,62.988,69.865
2026-05-06 22:00:00,ERCOT,66.820,200.057,88.397
2026-05-06 22:00:00,PJM,18.103,95.186,87.926
2026-05-06 22:00:00,CAISO,104.290,7.992,72.541
2026-05-06 22:00:00,SPP,101.991,175.095,26.813
2026-05-06 23:00:00,MISO,87.857,14.136,71.245
2026-05-06 23:00:00,ERCOT,72.375,150.414,17.674
2026-05-06 23:00:00,PJM,66.993,48.690,1.534
2026-05-06 23:00:00,CAISO,114.532,136.992,10.678
2026-05-06 23:00:00,SPP,51.622,190.555,64.350
2026-05-07 00:00:00,MISO,120.182,203.718,36.092
2026-05-07 00:00:00,ERCOT,101.970,205.065,-1.854
2026-05-07 00:00:00,PJM,33.184,196.712,54.795
2026-05-07 00:00:00,CAISO,107.681,202.555,48.157
2026-05-07 00:00:00,SPP,142.092,117.921,85.698
2026-05-07 01:00:00,MISO,20.011,51.608,39.056
2026-05-07 01:00:00,ERCOT,129.003,229.555,65.732
2026-05-07 01:00:00,PJM,61.041,182.995,76.918
2026-05-07 01:00:00,CAISO,21.094,225.820,19.198
2026-05-07 01:00:00,SPP,55.188,106.765,31.135
2026-05-07 02:00:00,MISO,120.630,109.362,47.546
2026-05-07 02:00:00,ERCOT,104.092,92.501,-5.722
2026-05-07 02:00:00,PJM,131.135,27.305,42.575
2026-05-07 02:00:00,CAISO,99.698,157.560,57.377
2026-05-07 02:00:00,SPP,130.120,-14.457,-5.812
2026-05-07 03:00:00,MISO,90.715,38.592,6.918
2026-05-07 03:00:00,ERCOT,50.121,86.456,73.468
2026-05-07 03:00:00,PJM,157.077,50.869,-9.997
2026-05-07 03:00:00,CAISO,148.458,196.232,60.281
2026-05-07 03:00:00,SPP,120.696,171.051,71.466
2026-05-07 04:00:00,MISO,143.233,98.627,26.020
2026-05-07 04:00:00,ERCOT,75.921,118.021,28.930
2026-05-07 04:00:00,PJM,146.608,-9.083,56.317
2026-05-07 04:00:00,CAISO,133.066,42.557,66.721
2026-05-07 04:00:00,SPP,60.011,-5.633,85.862
2026-05-07 05:00:00,MISO,152.220,164.093,27.218
2026-05-07 05:00:00,ERCOT,153.137,173.936,26.904
2026-05-07 05:00:00,PJM,103.517,160.434,52.545
2026-05-07 05:00:00,CAISO,131.085,193.737,12.090
2026-05-07 05:00:00,SPP,124.842,-19.898,34.803
2026-05-07 06:00:00,MISO,67.395,27.768,28.825
2026-05-07 06:00:00,ERCOT,64.469,194.036,6.601
2026-05-07 06:00:00,PJM,103.007,-7.827,-0.918
2026-05-07 06:00:00,CAISO,36.671,196.441,4.140
2026-05-07 06:00:00,SPP,115.396,57.563,30.088
2026-05-07 07:00:00,MISO,156.069,131.344,63.476
2026-05-07 07:00:00,ERCOT,133.695,223.335,61.227
2026-05-07 07:00:00,PJM,114.098,15.066,31.274
2026-05-07 07:00:00,CAISO,101.681,142.241,7.808
2026-05-07 07:00:00,SPP,52.520,-11.283,84.078
2026-05-07 08:00:00,MISO,81.817,214.142,58.461
2026-05-07 08:00:00,ERCOT,138.290,148.684,12.535
2026-05-07 08:00:00,PJM,75.926,45.529,68.550
2026-05-07 08:00:00,CAISO,87.129,12.648,50.496
2026-05-07 08:00:00,SPP,67.208,40.065,76.905
2026-05-07 09:00:00,MISO,50.018,10.435,54.697
2026-05-07 09:00:00,ERCOT,67.633,92.206,42.609
2026-05-07 09:00:00,PJM,38.970,227.492,57.448
2026-05-07 09:00:00,CAISO,146.643,11.214,76.547
2026-05-07 09:00:00,SPP,146.853,96.293,45.857
2026-05-07 10:00:00,MISO,136.297,49.315,11.555
2026-05-07 10:00:00,ERCOT,29.142,127.941,38.217
2026-05-07 10:00:00,PJM,58.979,182.701,46.654
2026-05-07 10:00:00,CAISO,92.879,35.101,21.577
2026-05-07 10:00:00,SPP,21.170,74.076,0.366
2026-05-07 11:00:00,MISO,112.483,207.860,48.887
2026-05-07 11:00:00,ERCOT,128.489,230.889,49.402
2026-05-07 11:00:00,PJM,67.879,29.336,47.625
2026-05-07 11:00:00,CAISO,91.212,153.132,20.825
2026-05-07 11:00:00,SPP,127.861,82.195,75.487
2026-05-07 12:00:00,MISO,30.101,202.828,86.029
2026-05-07 12:00:00,ERCOT,27.189,169.320,9.951
2026-05-07 12:00:00,PJM,106.863,8.027,23.449
2026-05-07 12:00:00,CAISO,98.488,69.376,4.862
2026-05-07 12:00:00,SPP,45.050,99.635,78.527
2026-05-07 13:00:00,MISO,87.308,107.004,27.861
2026-05-07 13:00:00,ERCOT,38.498,68.877,22.711
2026-05-07 13:00:00,PJM,26.894,167.823,2.195
2026-05-07 13:00:00,CAISO,80.002,-1.882,47.536
2026-05-07 13:00:00,SPP,37.485,14.478,44.838
2026-05-07 14:00:00,MISO,146.087,163.370,35.741
2026-05-07 14:00:00,ERCOT,46.400,63.167,54.518
2026-05-07 14:00:00,PJM,100.222,30.501,87.824
2026-05-07 14:00:00,CAISO,144.362,51.762,50.227
2026-05-07 14:00:00,SPP,79.076,197.347,49.324
2026-05-07 15:00:00,MISO,63.134,232.504,37.022
2026-05-07 15:00:00,ERCOT,130.391,70.297,33.442
2026-05-07 15:00:00,PJM,131.295,-3.023,3.238
2026-05-07 15:00:00,CAISO,85.588,68.117,-0.864
2026-05-07 15:00:00,SPP,123.417,140.717,6.682
2026-05-07 16:00:00,MISO,37.938,163.504,27.140
2026-05-07 16:00:00,ERCOT,52.941,78.298,61.754
2026-05-07 16:00:00,PJM,151.817,11.720,12.129
2026-05-07 16:00:00,CAISO,158.050,238.351,16.185
2026-05-07 16:00:00,SPP,129.103,31.636,28.056
2026-05-07 17:00:00,MISO,158.232,50.774,-5.333
2026-05-07 17:00:00,ERCOT,145.548,100.120,34.384
2026-05-07 17:00:00,PJM,125.593,84.207,72.670
2026-05-07 17:00:00,CAISO,22.604,10.983,62.200
2026-05-07 17:00:00,SPP,124.672,-6.274,35.541
2026-05-07 18:00:00,MISO,84.953,9.147,29.920
2026-05-07 18:00:00,ERCOT,109.323,117.104,44.325
2026-05-07 18:00:00,PJM,74.695,125.496,-7.528
2026-05-07 18:00:00,CAISO,35.962,149.271,68.265
2026-05-07 18:00:00,SPP,60.094,22.675,-8.700
2026-05-07 19:00:00,MISO,32.577,142.095,45.829
2026-05-07 19:00:00,ERCOT,116.360,96.568,26.718
2026-05-07 19:00:00,PJM,72.325,195.194,55.157
2026-05-07 19:00:00,CAISO,145.875,-3.009,51.797
2026-05-07 19:00:00,SPP,112.539,232.628,23.219
2026-05-07 20:00:00,MISO,133.454,187.897,40.813
2026-05-07 20:00:00,ERCOT,136.195,132.528,23.812
2026-05-07 20:00:00,PJM,62.001,223.198,10.025
2026-05-07 20:00:00,CAISO,29.657,184.160,59.705
2026-05-07 20:00:00,SPP,61.710,89.419,37.844
2026-05-07 21:00:00,MISO,49.421,91.746,17.715
2026-05-07 21:00:00,ERCOT,31.086,11.525,0.694
2026-05-07 21:00:00,PJM,134.323,6.024,68.109
2026-05-07 21:00:00,CAISO,103.167,234.770,73.402
2026-05-07 21:00:00,SPP,97.371,189.104,21.850
2026-05-07 22:00:00,MISO,20.761,-0.361,54.856
2026-05-07 22:00:00,ERCOT,46.313,48.036,65.220
2026-05-07 22:00:00,PJM,145.380,50.686,57.005
2026-05-07 22:00:00,CAISO,143.435,12.852,9.048
2026-05-07 22:00:00,SPP,154.747,85.023,88.336
2026-05-07 23:00:00,MISO,105.752,105.495,24.946
2026-05-07 23:00:00,ERCOT,117.034,76.392,17.143
2026-05-07 23:00:00,PJM,75.809,182.906,16.688
2026-05-07 23:00:00,CAISO,123.205,55.922,62.876
2026-05-07 23:00:00,SPP,52.235,79.002,32.937
2026-05-08 00:00:00,MISO,41.250,138.270,50.245
2026-05-08 00:00:00,ERCOT,139.674,120.284,15.875
2026-05-08 00:00:00,PJM,24.275,64.716,5.292
2026-05-08 00:00:00,CAISO,96.411,57.280,14.759
2026-05-08 00:00:00,SPP,98.001,136.964,19.918
2026-05-08 01:00:00,MISO,37.684,107.732,31.805
2026-05-08 01:00:00,ERCOT,62.030,161.695,-0.102
2026-05-08 01:00:00,PJM,69.724,18.789,-3.620
2026-05-08 01:00:00,CAISO,150.878,195.100,76.948
2026-05-08 01:00:00,SPP,106.134,239.006,-3.992
2026-05-08 02:00:00,MISO,76.295,62.739,35.713
2026-05-08 02:00:00,ERCOT,144.697,110.400,29.484
2026-05-08 02:00:00,PJM,29.728,0.802,53.662
2026-05-08 02:00:00,CAISO,50.338,-12.941,4.635
2026-05-08 02:00:00,SPP,115.729,65.309,50.599
2026-05-08 03:00:00,MISO,46.524,133.946,44.244
2026-05-08 03:00:00,ERCOT,45.224,210.852,89.127
2026-05-08 03:00:00,PJM,48.623,117.035,33.926
2026-05-08 03:00:00,CAISO,22.194,193.831,63.597
2026-05-08 03:00:00,SPP,139.458,192.315,50.055
2026-05-08 04:00:00,MISO,87.419,184.754,10.475
2026-05-08 04:00:00,ERCOT,41.346,26.588,60.322
2026-05-08 04:00:00,PJM,74.783,-10.418,11.832
2026-05-08 04:00:00,CAISO,122.062,181.622,46.507
2026-05-08 04:00:00,SPP,37.621,233.957,37.568
2026-05-08 05:00:00,MISO,102.614,191.466,79.226
2026-05-08 05:00:00,ERCOT,83.263,74.070,66.735
2026-05-08 05:00:00,PJM,131.293,137.231,5.055
2026-05-08 05:00:00,CAISO,89.312,162.742,65.817
2026-05-08 05:00:00,SPP,90.218,15.915,30.237
2026-05-08 06:00:00,MISO,27.526,15.417,7.857
2026-05-08 06:00:00,ERCOT,57.108,-16.220,7.057
2026-05-08 06:00:00,PJM,27.941,82.887,32.890
2026-05-08 06:00:00,CAISO,136.078,58.551,-9.373
