product_id,upc,product_name,department,subcategory,brand,supplier_id,standard_cost,regular_price,tax_category,product_status,launch_date,effective_start_date,source,effective_end_date,is_current,product_sk
SKU0000213,616827293000,Premium Printing Item 213,Office,Printing,Freshway,SUP00042,422.84,1021.27,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,2f2e3d691e0467db4fa8
SKU0000214,846733081793,Classic Car Care Item 214,Automotive,Car Care,Techline,SUP00017,316.87,491.09,Pharmacy Exempt,Active,2020-02-10,2020-02-10,product_master,9999-12-31,True,a46b6e717bb1fe63669f
SKU0000215,107337890419,Value Cycling Item 215,Sports,Cycling,Valueplus,SUP00074,386.72,872.8,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,5faf7f35905c3cfc6ea5
SKU0000216,277511888599,Value Fitness Item 216,Sports,Fitness,Valueplus,SUP00006,292.62,601.59,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,66c80fe9c7efec803d71
SKU0000217,568888695198,Value Tires Item 217,Automotive,Tires,Greathome,SUP00038,256.51,513.46,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,cb37b8a79545c5cc6496
SKU0000218,333473046895,Premium Tires Item 218,Automotive,Tires,Urbanbasics,SUP00008,336.59,388.94,Taxable,Active,,1900-01-01,product_master,2026-04-14,False,306ebaa52e3efce3fec7
SKU0000218,333473046895,Premium Tires Item 218,Automotive,Tires,Urbanbasics,SUP00008,336.59,436.14,Taxable,Active,,2026-04-14,price_cdc,9999-12-31,True,6f64f1de1ba97e220c00
SKU0000219,677390959578,Classic Accessories Item 219,Electronics,Accessories,Greathome,SUP00037,388.26,802.89,Pharmacy Exempt,Active,2023-12-03,2023-12-03,product_master,9999-12-31,True,4939a3135d2adc0d78bf
SKU0000220,752320159916,Classic Car Care Item 220,Automotive,Car Care,Greathome,SUP00003,243.05,383.12,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,e14c0dcc2cc7fcb17c82
SKU0000221,226989578296,Value Accessories Item 221,Automotive,Accessories,Urbanbasics,SUP00064,317.99,426.23,Food Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,0675b563d7a4afc984a9
SKU0000222,297689283815,Value Car Care Item 222,Automotive,Car Care,Northpeak,SUP00071,207.19,504.98,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,e3bc3b46740e53bea066
SKU0000223,348849914068,Everyday Printing Item 223,Office,Printing,Freshway,SUP00021,448.35,908.65,Taxable,Seasonal,,1900-01-01,product_master,9999-12-31,True,538444d9f36356de1dcb
SKU0000224,669252836715,Smart Audio Item 224,Electronics,Audio,Valueplus,SUP00032,181.56,281.48,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,cd84a38281d966142f7d
SKU0000225,344097167246,Family Women Item 225,Apparel,Women,Freshway,SUP00029,392.34,458.74,Pharmacy Exempt,Active,,1900-01-01,product_master,2026-05-06,False,90137f535882881b179e
SKU0000225,344097167246,Family Women Item 225,Apparel,Women,Freshway,SUP00029,392.34,502.49,Pharmacy Exempt,Seasonal,,2026-05-06,price_cdc,9999-12-31,True,1a17c07c264e89df8e2a
SKU0000226,979687063407,Everyday Pharmacy Item 226,Health & Beauty,Pharmacy,Freshway,SUP00046,101.49,212.68,Taxable,Seasonal,2019-12-27,2019-12-27,product_master,9999-12-31,True,1a5f16f4b653c56c52e7
SKU0000227,100020871131,Classic Kids Item 227,Apparel,Kids,Techline,SUP00062,171.66,226.59,Taxable,Seasonal,,1900-01-01,product_master,2026-05-06,False,68725c723c3ba22f50d5
SKU0000227,100020871131,Classic Kids Item 227,Apparel,Kids,Techline,SUP00062,171.66,229.27,Taxable,Discontinued,,2026-05-06,price_cdc,9999-12-31,True,4274b5f782ba7236cb47
SKU0000228,220854702013,Premium Cosmetics Item 228,Health & Beauty,Cosmetics,Valueplus,SUP00045,163.86,374.33,Taxable,Discontinued,2019-05-02,2019-05-02,product_master,9999-12-31,True,6994a4e952060c722881
SKU0000229,797469342625,Classic Accessories Item 229,Electronics,Accessories,Urbanbasics,SUP00024,417.86,905.99,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,e7c89ccf3da73e379c26
SKU0000230,146390307922,Family Stationery Item 230,Office,Stationery,Healthyyou,SUP00023,204.28,541.24,Food Exempt,Seasonal,,1900-01-01,product_master,2026-04-29,False,74df8a2542d015d5ee58
SKU0000230,146390307922,Family Stationery Item 230,Office,Stationery,Healthyyou,SUP00023,204.28,503.43,Food Exempt,Active,,2026-04-29,price_cdc,9999-12-31,True,bfa577a75d39770ca2b7
SKU0000231,422724669103,Value Cycling Item 231,Sports,Cycling,Urbanbasics,SUP00030,168.96,328.79,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,3c8a3ffd422751afe388
SKU0000232,666461427062,Premium Tires Item 232,Automotive,Tires,Techline,SUP00005,398.61,461.17,Food Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,66cbc3995123b7c57dd4
SKU0000233,374469881026,Smart Pharmacy Item 233,Health & Beauty,Pharmacy,Greathome,SUP00012,315.26,741.96,Food Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,acdcb05140d534cf5d1f
SKU0000234,678691676675,Classic Wellness Item 234,Health & Beauty,Wellness,Valueplus,SUP00011,242.63,534.08,Taxable,Active,2026-05-20,2026-05-20,product_master,9999-12-31,True,9e7890ea5209ec61e003
SKU0000235,322834381734,Premium Dairy Item 235,Grocery,Dairy,Valueplus,SUP00007,178.65,234.88,Taxable,Seasonal,,1900-01-01,product_master,2026-05-15,False,e264b5f28df6666606a0
SKU0000235,322834381734,Premium Dairy Item 235,Grocery,Dairy,Valueplus,SUP00007,178.65,217.75,Taxable,Seasonal,,2026-05-15,price_cdc,9999-12-31,True,23c60acdc60fe58ef486
SKU0000236,753413647146,Everyday Storage Item 236,Home,Storage,Freshway,SUP00035,64.05,70.14,Taxable,Active,2021-05-11,2021-05-11,product_master,2026-04-24,False,3e5324402c953fe36aff
SKU0000236,753413647146,Everyday Storage Item 236,Home,Storage,Freshway,SUP00035,64.05,66.65,Taxable,Seasonal,2021-05-11,2026-04-24,price_cdc,9999-12-31,True,2cea4b27a918dcc0ae86
SKU0000237,444302334706,Value Outdoor Item 237,Sports,Outdoor,Healthyyou,SUP00034,380.53,892.35,Food Exempt,Discontinued,2018-01-19,2018-01-19,product_master,9999-12-31,True,9b029fe21ee56b9c4e59
SKU0000238,709296838289,Value Men Item 238,Apparel,Men,Urbanbasics,SUP00049,263.73,682.92,Pharmacy Exempt,Seasonal,2025-04-16,2025-04-16,product_master,9999-12-31,True,13daa5b09597dd2f7d24
SKU0000239,400577019148,Family Kids Item 239,Apparel,Kids,Valueplus,SUP00004,123.88,211.81,Taxable,Active,,1900-01-01,product_master,2026-05-09,False,b637090f6b0b00968aa6
SKU0000239,400577019148,Family Kids Item 239,Apparel,Kids,Valueplus,SUP00004,123.88,226.94,Taxable,Seasonal,,2026-05-09,price_cdc,9999-12-31,True,3dabedbf045c4f38c28c
SKU0000240,411019653756,Smart Personal Care Item 240,Health & Beauty,Personal Care,Techline,SUP00069,282.05,439.36,Taxable,Discontinued,,1900-01-01,product_master,2026-05-15,False,e7fa8de0825aff1fd463
SKU0000240,411019653756,Smart Personal Care Item 240,Health & Beauty,Personal Care,Techline,SUP00069,282.05,397.23,Taxable,Seasonal,,2026-05-15,price_cdc,9999-12-31,True,040552bc4d80732804df
SKU0000241,436981565712,Smart Cosmetics Item 241,Health & Beauty,Cosmetics,Greathome,SUP00032,33.71,,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,9d1339aedc0140bd9b40
SKU0000242,530396838456,Smart Women Item 242,Apparel,Women,Valueplus,SUP00050,4.84,12.72,Pharmacy Exempt,Active,,1900-01-01,product_master,2026-04-15,False,b98c69bb95114344f46f
SKU0000242,530396838456,Smart Women Item 242,Apparel,Women,Valueplus,SUP00050,4.84,14.34,Pharmacy Exempt,Seasonal,,2026-04-15,price_cdc,9999-12-31,True,cd2fe884826b8e2b4636
SKU0000243,783344678202,Everyday Pantry Item 243,Grocery,Pantry,Greathome,SUP00030,91.29,136.35,Food Exempt,Active,2023-04-29,2023-04-29,product_master,9999-12-31,True,d6e32f2ce00ae51343bc
SKU0000244,393857211024,Premium Women Item 244,Apparel,Women,Freshway,SUP00073,284.65,434.65,Taxable,Seasonal,,1900-01-01,product_master,2026-05-31,False,65d86915e1f48c288327
SKU0000244,393857211024,Premium Women Item 244,Apparel,Women,Freshway,SUP00073,284.65,484.49,Taxable,Discontinued,,2026-05-31,price_cdc,9999-12-31,True,d0aea1c4b4ac6be1fa67
SKU0000245,454769708267,Value Frozen Item 245,Grocery,Frozen,Techline,SUP00013,305.79,378.16,Taxable,Discontinued,,1900-01-01,product_master,2026-04-03,False,5bef58c3efe013a18294
SKU0000245,454769708267,Value Frozen Item 245,Grocery,Frozen,Techline,SUP00013,305.79,407.96,Taxable,Active,,2026-04-03,price_cdc,9999-12-31,True,2fb593a1c0b328a7d949
SKU0000246,140635925296,Everyday Printing Item 246,Office,Printing,Freshway,SUP00023,109.33,188.87,Food Exempt,Discontinued,2023-03-25,2023-03-25,product_master,9999-12-31,True,34d71b0074ca0a759bae
SKU0000247,428955576630,Family Accessories Item 247,Electronics,Accessories,Valueplus,SUP00022,314.81,423.85,Taxable,Seasonal,,1900-01-01,product_master,2026-04-14,False,545ea2798306d523cff4
SKU0000247,428955576630,Family Accessories Item 247,Electronics,Accessories,Valueplus,SUP00022,314.81,454.58,Taxable,Active,,2026-04-14,price_cdc,9999-12-31,True,6f8fa4a00ad15aafb5f4
SKU0000248,829332208205,Family Car Care Item 248,Automotive,Car Care,Greathome,SUP00031,284.1,411.14,Food Exempt,Seasonal,2023-07-08,2023-07-08,product_master,2026-04-05,False,6bce8977d6742ee7d8d4
SKU0000248,829332208205,Family Car Care Item 248,Automotive,Car Care,Greathome,SUP00031,284.1,464.29,Food Exempt,Discontinued,2023-07-08,2026-04-05,price_cdc,9999-12-31,True,34c389c401265a615696
SKU0000249,280458484169,Premium Shoes Item 249,Apparel,Shoes,Techline,SUP00054,40.42,104.5,Taxable,Seasonal,2025-01-19,2025-01-19,product_master,2026-04-06,False,120bb163affa06b8f538
SKU0000249,280458484169,Premium Shoes Item 249,Apparel,Shoes,Techline,SUP00054,40.42,109.18,Taxable,Active,2025-01-19,2026-04-06,price_cdc,9999-12-31,True,9317aa6c03c36fb6bbcd
SKU0000250,271797275618,Family Pharmacy Item 250,Health & Beauty,Pharmacy,Urbanbasics,SUP00027,,328.34,Taxable,Discontinued,2020-05-12,2020-05-12,product_master,2026-05-24,False,6016cd9d5f2bd55a4c41
SKU0000250,271797275618,Family Pharmacy Item 250,Health & Beauty,Pharmacy,Urbanbasics,SUP00027,,295.54,Taxable,Active,2020-05-12,2026-05-24,price_cdc,9999-12-31,True,11cbff2d59a7016ed445
SKU0000251,397056659691,Family Cycling Item 251,Sports,Cycling,Urbanbasics,SUP00067,301.63,380.38,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,1543baee6ef8965378a4
SKU0000252,954317706101,Everyday Men Item 252,Apparel,Men,Urbanbasics,SUP00045,36.31,64.86,Taxable,Seasonal,,1900-01-01,product_master,9999-12-31,True,0344b423a844fdaf0558
SKU0000253,966805474510,Smart Accessories Item 253,Electronics,Accessories,Techline,SUP00059,348.46,779.26,Taxable,Active,2025-03-09,2025-03-09,product_master,2026-04-24,False,d54faca114ce038d5d47
SKU0000253,966805474510,Smart Accessories Item 253,Electronics,Accessories,Techline,SUP00059,348.46,840.87,Taxable,Discontinued,2025-03-09,2026-04-24,price_cdc,9999-12-31,True,b1636f20ff0679caf53a
SKU0000254,379823590826,Smart Women Item 254,Apparel,Women,Greathome,SUP00020,188.76,285.81,Food Exempt,Active,2023-01-28,2023-01-28,product_master,9999-12-31,True,48507679ad5045f649e5
SKU0000255,121338130267,Classic Fitness Item 255,Sports,Fitness,Healthyyou,SUP00049,204.44,483.13,Food Exempt,Discontinued,,1900-01-01,product_master,2026-04-15,False,a129872e98741a6f8cf0
SKU0000255,121338130267,Classic Fitness Item 255,Sports,Fitness,Healthyyou,SUP00049,204.44,512.43,Food Exempt,Active,,2026-04-15,price_cdc,9999-12-31,True,e2a687e8459438619a47
SKU0000256,384228032853,Premium Bedding Item 256,Home,Bedding,Healthyyou,SUP00028,252.64,580.4,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,aba571aeb6596f553204
SKU0000257,127550964005,Everyday Printing Item 257,Office,Printing,Techline,SUP00034,348.92,789.3,Food Exempt,Seasonal,2022-06-01,2022-06-01,product_master,9999-12-31,True,36eb0771a122e629cd84
SKU0000258,119935214673,Family Men Item 258,Apparel,Men,Freshway,SUP00074,92.38,170.31,Pharmacy Exempt,Active,2020-09-15,2020-09-15,product_master,9999-12-31,True,be4b5d35be93c56a010c
SKU0000259,140255228979,Family Storage Item 259,Home,Storage,Northpeak,SUP00004,22.79,31.0,Food Exempt,Active,2023-03-28,2023-03-28,product_master,9999-12-31,True,52325d6cf3e21a8a0ea6
SKU0000260,623218072670,Everyday Fitness Item 260,Sports,Fitness,Healthyyou,SUP00050,244.03,305.67,Pharmacy Exempt,Active,,1900-01-01,product_master,2026-05-12,False,176d2ef4b1f6e302d5c1
SKU0000260,623218072670,Everyday Fitness Item 260,Sports,Fitness,Healthyyou,SUP00050,244.03,322.64,Pharmacy Exempt,Seasonal,,2026-05-12,price_cdc,9999-12-31,True,c0a0f6b08c2dc9bbd73f
SKU0000261,924871154713,Everyday Fitness Item 261,Sports,Fitness,Northpeak,SUP00070,241.76,315.85,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,fc2aa59e1f2f0144e4b8
SKU0000262,538252071001,Classic Stationery Item 262,Office,Stationery,Greathome,SUP00047,73.17,103.67,Food Exempt,Discontinued,,1900-01-01,product_master,2026-05-17,False,8610419075ff82b33320
SKU0000262,538252071001,Classic Stationery Item 262,Office,Stationery,Greathome,SUP00047,73.17,94.35,Food Exempt,Seasonal,,2026-05-17,price_cdc,9999-12-31,True,b05e3b11147ea3fb8aab
SKU0000263,403589002350,Classic Stationery Item 263,Office,Stationery,Freshway,SUP00026,46.66,99.4,Taxable,Discontinued,,1900-01-01,product_master,2026-05-30,False,cd3cde5342b0dd1b2f7d
SKU0000263,403589002350,Classic Stationery Item 263,Office,Stationery,Freshway,SUP00026,46.66,111.65,Taxable,Active,,2026-05-30,price_cdc,9999-12-31,True,369eeda2ae9971690cba
SKU0000264,543721740522,Smart Kids Item 264,Apparel,Kids,Techline,SUP00001,102.47,125.8,Taxable,Seasonal,2018-08-07,2018-08-07,product_master,9999-12-31,True,7b9dcfde72aafcf0b533
SKU0000265,622099514460,Classic Kitchen Item 265,Home,Kitchen,Urbanbasics,SUP00015,174.54,215.52,Taxable,Active,2024-04-05,2024-04-05,product_master,9999-12-31,True,a765ecd05a7db3a62729
SKU0000266,962706250633,Classic Fitness Item 266,Sports,Fitness,Greathome,SUP00007,99.84,238.34,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,54f8bad1c18257dcf571
SKU0000267,358201170506,Everyday Stationery Item 267,Office,Stationery,Healthyyou,SUP00050,53.94,85.77,Food Exempt,Active,,1900-01-01,product_master,2026-05-19,False,886e1c53099a831d417b
SKU0000267,358201170506,Everyday Stationery Item 267,Office,Stationery,Healthyyou,SUP00050,53.94,74.34,Food Exempt,Discontinued,,2026-05-19,price_cdc,9999-12-31,True,ac366948c3e70c8f3842
SKU0000268,867611002111,Value Shoes Item 268,Apparel,Shoes,Techline,SUP00054,374.94,431.07,Food Exempt,Active,2025-01-19,2025-01-19,product_master,9999-12-31,True,6eefc030b97257e396cf
SKU0000269,881224384180,Everyday Car Care Item 269,Automotive,Car Care,Techline,SUP00054,126.78,197.54,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,41c648942dbe808dcbb7
SKU0000270,308318295965,Classic Kitchen Item 270,Home,Kitchen,Urbanbasics,SUP00051,157.3,302.32,Taxable,Seasonal,2020-08-02,2020-08-02,product_master,9999-12-31,True,7cca497929cde353cf75
SKU0000271,794224705320,Premium Pharmacy Item 271,Health & Beauty,Pharmacy,Greathome,SUP00015,406.41,861.62,Pharmacy Exempt,Active,2021-08-23,2021-08-23,product_master,9999-12-31,True,c5c7eac6c4ffc62f912e
SKU0000272,342665987682,Smart Audio Item 272,Electronics,Audio,Northpeak,SUP00047,43.87,93.35,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,9f770e7c23cfdb7de696
SKU0000273,412041391680,Family Storage Item 273,Home,Storage,Valueplus,SUP00024,177.5,326.38,Taxable,Active,2025-04-27,2025-04-27,product_master,9999-12-31,True,71c66f1fc364e5106f59
SKU0000274,251881475724,Everyday Tires Item 274,Automotive,Tires,Healthyyou,SUP00022,36.36,58.67,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,f24ad2b123561331de2a
SKU0000275,492361214987,Premium Personal Care Item 275,Health & Beauty,Personal Care,Greathome,SUP00005,419.98,964.64,Pharmacy Exempt,Active,,1900-01-01,product_master,2026-05-24,False,214856d34865368c71d4
SKU0000275,492361214987,Premium Personal Care Item 275,Health & Beauty,Personal Care,Greathome,SUP00005,419.98,1067.09,Pharmacy Exempt,Seasonal,,2026-05-24,price_cdc,9999-12-31,True,8da756bd90ad3e9a9a47
SKU0000276,537176668896,Smart Pantry Item 276,Grocery,Pantry,Techline,SUP00073,367.69,418.45,Taxable,Seasonal,,1900-01-01,product_master,9999-12-31,True,9b90ddf926590c1fcdfd
SKU0000277,182398789872,Smart Men Item 277,Apparel,Men,Freshway,SUP00066,107.46,244.44,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,47249e8d0a6a48b1476e
SKU0000278,417846732514,Classic Tires Item 278,Automotive,Tires,Urbanbasics,SUP00017,371.25,597.37,Food Exempt,Active,2021-08-23,2021-08-23,product_master,9999-12-31,True,11f4a8f97c69f7e0862b
SKU0000279,310693707720,Everyday Shoes Item 279,Apparel,Shoes,Freshway,SUP00014,306.18,648.89,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,bf5ee458646a90de4e1c
SKU0000280,543468975415,Value Printing Item 280,Office,Printing,Techline,SUP00012,53.06,59.18,Pharmacy Exempt,Active,2018-02-16,2018-02-16,product_master,9999-12-31,True,601432653e85a7d08175
SKU0000281,599406867725,Premium Fitness Item 281,Sports,Fitness,Northpeak,SUP00014,314.05,780.39,Taxable,Discontinued,2022-03-01,2022-03-01,product_master,9999-12-31,True,a5fd986e5e4a3181cd6f
SKU0000282,776168675022,Family Car Care Item 282,Automotive,Car Care,Valueplus,SUP00011,424.41,558.61,Taxable,Active,2019-10-05,2019-10-05,product_master,9999-12-31,True,c70450a8a51d8ede94dc
SKU0000283,558465832612,Everyday Kids Item 283,Apparel,Kids,Greathome,SUP00043,372.27,540.31,Food Exempt,Discontinued,,1900-01-01,product_master,2026-04-07,False,b563865e46a6fe6b1e98
SKU0000283,558465832612,Everyday Kids Item 283,Apparel,Kids,Greathome,SUP00043,372.27,468.87,Food Exempt,Active,,2026-04-07,price_cdc,9999-12-31,True,665df7d5537081b40a3e
SKU0000284,963726717382,Value Storage Item 284,Home,Storage,Healthyyou,SUP00024,208.44,389.78,Taxable,Active,2023-03-08,2023-03-08,product_master,9999-12-31,True,fd8c20e7acca56289af0
SKU0000285,969317630502,Smart School Supplies Item 285,Office,School Supplies,Healthyyou,SUP00056,147.22,381.71,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,c77fd98f700771c46644
SKU0000286,654144155436,Family Kitchen Item 286,Home,Kitchen,Northpeak,SUP00018,292.43,579.21,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,fc47810cb463411508be
SKU0000287,866219860092,Premium Printing Item 287,Office,Printing,Valueplus,SUP00048,92.38,200.59,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,2026-05-08,False,3acd1f501a19436b42e6
SKU0000287,866219860092,Premium Printing Item 287,Office,Printing,Valueplus,SUP00048,92.38,172.13,Pharmacy Exempt,Discontinued,,2026-05-08,price_cdc,9999-12-31,True,f45188cd295b3361b5bb
SKU0000288,792585983992,Value Storage Item 288,Home,Storage,Urbanbasics,SUP00029,141.23,292.4,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,4db38af2d6c81c58c6c7
SKU0000289,453106373602,Everyday Fitness Item 289,Sports,Fitness,Healthyyou,SUP00024,406.88,942.08,Taxable,Seasonal,2021-04-27,2021-04-27,product_master,2026-05-09,False,6da4fd980e31bf8e3204
SKU0000289,453106373602,Everyday Fitness Item 289,Sports,Fitness,Healthyyou,SUP00024,406.88,944.36,Taxable,Active,2021-04-27,2026-05-09,price_cdc,9999-12-31,True,b7e7ee0491742224a8bd
SKU0000290,717416516863,Value Tires Item 290,Automotive,Tires,Urbanbasics,SUP00018,68.11,106.66,Food Exempt,Active,2021-01-25,2021-01-25,product_master,9999-12-31,True,53fed56704021238acef
SKU0000291,146609440077,Value Decor Item 291,Home,Decor,Techline,SUP00072,210.18,370.09,Food Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,b3892d7f9abebe8cc930
SKU0000292,281764579292,Everyday Cosmetics Item 292,Health & Beauty,Cosmetics,Valueplus,SUP00047,74.77,119.04,Pharmacy Exempt,Active,2018-12-04,2018-12-04,product_master,9999-12-31,True,491b64a9683dc0450d2f
SKU0000293,725650257621,Classic Kitchen Item 293,Home,Kitchen,Greathome,SUP00005,376.82,786.6,Taxable,Seasonal,,1900-01-01,product_master,9999-12-31,True,037d54a7aff73cf4e72f
SKU0000294,763832843530,Premium Pantry Item 294,Grocery,Pantry,Healthyyou,SUP00075,89.25,170.43,Pharmacy Exempt,Active,2024-05-16,2024-05-16,product_master,2026-05-01,False,e676ef2db8b4ced60c72
SKU0000294,763832843530,Premium Pantry Item 294,Grocery,Pantry,Healthyyou,SUP00075,89.25,154.52,Pharmacy Exempt,Discontinued,2024-05-16,2026-05-01,price_cdc,9999-12-31,True,b30c114befb145e6c87c
SKU0000295,960060142804,Smart Tires Item 295,Automotive,Tires,Techline,SUP00056,146.27,326.51,Food Exempt,Active,2024-04-04,2024-04-04,product_master,9999-12-31,True,277736297636439207c4
SKU0000296,618528271500,Family Fitness Item 296,Sports,Fitness,Valueplus,SUP00066,266.73,377.31,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,bbdc78b15a681e296b09
SKU0000297,301623293477,Everyday Stationery Item 297,Office,Stationery,Greathome,SUP00055,164.21,250.67,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,3c0c2cfb78eb8cdfde7e
SKU0000298,915124193774,Classic Audio Item 298,Electronics,Audio,Freshway,SUP00057,146.8,287.32,Taxable,Active,,1900-01-01,product_master,2026-05-20,False,609917a90d5fbccd606a
SKU0000298,915124193774,Classic Audio Item 298,Electronics,Audio,Freshway,SUP00057,146.8,282.77,Taxable,Discontinued,,2026-05-20,price_cdc,9999-12-31,True,a8d2b2ba12cbab9a5a48
SKU0000299,354635814266,Premium Cosmetics Item 299,Health & Beauty,Cosmetics,Valueplus,SUP00045,19.56,27.89,Taxable,Active,2023-06-19,2023-06-19,product_master,9999-12-31,True,8c3704085894bd609937
SKU0000300,695207507389,Premium Kitchen Item 300,Home,Kitchen,Urbanbasics,SUP00071,390.62,604.68,Pharmacy Exempt,Active,2023-11-11,2023-11-11,product_master,2026-04-20,False,f1e5fa7352401a67f468
SKU0000300,695207507389,Premium Kitchen Item 300,Home,Kitchen,Urbanbasics,SUP00071,390.62,632.85,Pharmacy Exempt,Seasonal,2023-11-11,2026-04-20,price_cdc,9999-12-31,True,427d70c504ef33d3d06d
SKU0000301,688443695562,Smart Cosmetics Item 301,Health & Beauty,Cosmetics,Techline,SUP00052,111.44,143.85,Pharmacy Exempt,Active,2023-02-27,2023-02-27,product_master,2026-04-10,False,5dc4ce1f92203b6227bc
SKU0000301,688443695562,Smart Cosmetics Item 301,Health & Beauty,Cosmetics,Techline,SUP00052,111.44,122.82,Pharmacy Exempt,Discontinued,2023-02-27,2026-04-10,price_cdc,9999-12-31,True,0c5518d96833f3260de4
SKU0000302,340333806360,Everyday Car Care Item 302,Automotive,Car Care,Urbanbasics,SUP00063,7.36,8.3,Taxable,Discontinued,2025-07-22,2025-07-22,product_master,9999-12-31,True,8273d2b5d85171d51162
SKU0000303,738956698399,Premium School Supplies Item 303,Office,School Supplies,Northpeak,SUP00072,129.08,283.37,Food Exempt,Active,2024-01-16,2024-01-16,product_master,2026-05-07,False,01381ff6bf1b3095ef7b
SKU0000303,738956698399,Premium School Supplies Item 303,Office,School Supplies,Northpeak,SUP00072,129.08,265.7,Food Exempt,Active,2024-01-16,2026-05-07,price_cdc,9999-12-31,True,e0267d9600e7192efab6
SKU0000304,218081140266,Everyday Decor Item 304,Home,Decor,Greathome,SUP00003,335.09,586.29,Taxable,Active,,1900-01-01,product_master,2026-04-25,False,30c6de5c8fceafb1fb8c
SKU0000304,218081140266,Everyday Decor Item 304,Home,Decor,Greathome,SUP00003,335.09,508.44,Taxable,Seasonal,,2026-04-25,price_cdc,9999-12-31,True,a232f8612f8882d23d27
SKU0000305,803184839269,Premium Cycling Item 305,Sports,Cycling,Techline,SUP00041,356.84,416.71,Taxable,Discontinued,2025-09-12,2025-09-12,product_master,9999-12-31,True,5c92b4a39af206917f53
SKU0000306,235938992874,Smart Accessories Item 306,Electronics,Accessories,Urbanbasics,SUP00011,236.41,555.51,Food Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,cde069cd5a6415d10229
SKU0000307,220439006451,Premium Cycling Item 307,Sports,Cycling,Techline,SUP00008,222.47,293.76,Pharmacy Exempt,Active,2020-03-11,2020-03-11,product_master,9999-12-31,True,f4a3b086688b539b7b73
SKU0000308,606397887278,Premium Men Item 308,Apparel,Men,Northpeak,SUP00063,212.19,497.51,Taxable,Active,2021-09-07,2021-09-07,product_master,9999-12-31,True,2926770a5dc7d303f408
SKU0000309,169429875673,Premium Bedding Item 309,Home,Bedding,Northpeak,SUP00038,203.55,420.75,Taxable,Seasonal,2020-06-11,2020-06-11,product_master,9999-12-31,True,71b04a4f7d85497c7857
SKU0000310,489112566141,Value Kids Item 310,Apparel,Kids,Techline,SUP00017,107.07,278.57,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,b1e6a44d77494023d4c5
SKU0000311,143855971294,Everyday Kitchen Item 311,Home,Kitchen,Valueplus,SUP00002,134.34,205.5,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,ddc45a1b868270b09879
SKU0000312,368071845375,Value Men Item 312,Apparel,Men,Valueplus,SUP00063,199.42,340.27,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,8faa12819313b6f56416
SKU0000313,589924676006,Everyday Gaming Item 313,Electronics,Gaming,Healthyyou,SUP00051,31.59,77.02,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,49235af889a1c9a15646
SKU0000314,933180267606,Family Stationery Item 314,Office,Stationery,Techline,SUP00004,45.88,53.34,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,cb8af56330df2e0e5670
SKU0000315,803893985315,Smart Pharmacy Item 315,Health & Beauty,Pharmacy,Valueplus,SUP00028,197.72,481.09,Food Exempt,Discontinued,2020-10-05,2020-10-05,product_master,9999-12-31,True,c5744026265ee4409d51
SKU0000316,638060858863,Family Produce Item 316,Grocery,Produce,Northpeak,SUP00014,395.15,483.36,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,1ecc8d5ef090ec006e0d
