customer_id,store_transactions,online_orders,lifetime_sales,return_count,refund_amount,purchase_count,return_rate,suspicious_return_flag
CUST00001588,2.0,0.0,11320.57,0.0,0.0,2.0,0.0,False
CUST00001587,0.0,2.0,4380.2300000000005,0.0,0.0,2.0,0.0,False
CUST00001586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001584,2.0,1.0,7872.420000000001,0.0,0.0,3.0,0.0,False
CUST00001583,2.0,0.0,3789.2799999999997,0.0,0.0,2.0,0.0,False
CUST00001596,1.0,4.0,6163.45,0.0,0.0,5.0,0.0,False
CUST00000036,0.0,1.0,3355.0699999999997,0.0,0.0,1.0,0.0,False
CUST00000035,2.0,2.0,11966.579999999998,0.0,0.0,4.0,0.0,False
CUST00000034,2.0,2.0,5653.23,0.0,0.0,4.0,0.0,False
CUST00000033,4.0,0.0,9210.630000000001,0.0,0.0,4.0,0.0,False
CUST00000032,3.0,5.0,21512.39,0.0,0.0,8.0,0.0,False
CUST00000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000029,2.0,1.0,6632.16,0.0,0.0,3.0,0.0,False
CUST00000026,1.0,0.0,1347.2,0.0,0.0,1.0,0.0,False
CUST00000025,0.0,2.0,7342.66,0.0,0.0,2.0,0.0,False
CUST00000024,1.0,0.0,498.5,0.0,0.0,1.0,0.0,False
CUST00001669,0.0,2.0,3484.74,0.0,0.0,2.0,0.0,False
CUST00000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000015,1.0,3.0,5411.75,0.0,0.0,4.0,0.0,False
CUST00000014,2.0,1.0,10265.82,0.0,0.0,3.0,0.0,False
CUST00000012,1.0,1.0,1704.13,0.0,0.0,2.0,0.0,False
CUST00000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000009,1.0,2.0,3437.96,0.0,0.0,3.0,0.0,False
CUST00001736,1.0,2.0,11260.4,0.0,0.0,3.0,0.0,False
CUST00001735,1.0,2.0,9461.06,0.0,0.0,3.0,0.0,False
CUST00001733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000023,1.0,2.0,2685.54,0.0,0.0,3.0,0.0,False
CUST00000008,0.0,1.0,381.6,0.0,0.0,1.0,0.0,False
CUST00001766,3.0,0.0,5884.68,0.0,0.0,3.0,0.0,False
CUST00001764,0.0,1.0,1646.09,0.0,0.0,1.0,0.0,False
CUST00001763,1.0,0.0,4051.7299999999996,0.0,0.0,1.0,0.0,False
CUST00001762,0.0,1.0,3031.94,0.0,0.0,1.0,0.0,False
CUST00001760,0.0,1.0,2029.6200000000001,0.0,0.0,1.0,0.0,False
CUST00001757,1.0,2.0,12691.26,0.0,0.0,3.0,0.0,False
CUST00001755,2.0,1.0,6262.4,0.0,0.0,3.0,0.0,False
CUST00001754,1.0,0.0,2974.0699999999997,0.0,0.0,1.0,0.0,False
CUST00001753,0.0,1.0,182.18,0.0,0.0,1.0,0.0,False
CUST00001752,2.0,1.0,8068.03,0.0,0.0,3.0,0.0,False
CUST00000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001748,1.0,0.0,5043.26,0.0,0.0,1.0,0.0,False
CUST00001746,1.0,3.0,6506.700000000001,0.0,0.0,4.0,0.0,False
CUST00001745,1.0,2.0,3777.1099999999997,0.0,0.0,3.0,0.0,False
CUST00000005,1.0,1.0,5209.879999999999,0.0,0.0,2.0,0.0,False
CUST00001741,2.0,0.0,7674.07,0.0,0.0,2.0,0.0,False
CUST00001740,4.0,1.0,8801.2,0.0,0.0,5.0,0.0,False
CUST00001739,1.0,1.0,3863.9799999999996,0.0,0.0,2.0,0.0,False
CUST00001738,3.0,0.0,7380.27,0.0,0.0,3.0,0.0,False
CUST00001737,2.0,2.0,6802.59,0.0,0.0,4.0,0.0,False
CUST00000038,3.0,0.0,7641.12,0.0,0.0,3.0,0.0,False
CUST00001751,1.0,0.0,6342.99,0.0,0.0,1.0,0.0,False
CUST00001696,0.0,3.0,7666.22,0.0,0.0,3.0,0.0,False
CUST00001695,1.0,2.0,5320.16,0.0,0.0,3.0,0.0,False
CUST00001694,2.0,1.0,12398.28,0.0,0.0,3.0,0.0,False
CUST00001693,1.0,1.0,2891.2799999999997,0.0,0.0,2.0,0.0,False
CUST00001692,3.0,2.0,9239.84,0.0,0.0,5.0,0.0,False
CUST00001691,2.0,2.0,7177.73,0.0,0.0,4.0,0.0,False
CUST00001690,1.0,0.0,3053.47,0.0,0.0,1.0,0.0,False
CUST00001689,0.0,3.0,5731.31,0.0,0.0,3.0,0.0,False
CUST00001688,2.0,0.0,4853.8,0.0,0.0,2.0,0.0,False
CUST00001687,2.0,0.0,3014.32,0.0,0.0,2.0,0.0,False
CUST00001686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001730,1.0,2.0,8200.27,0.0,0.0,3.0,0.0,False
CUST00001684,1.0,0.0,1821.34,0.0,0.0,1.0,0.0,False
CUST00001683,1.0,1.0,3702.96,0.0,0.0,2.0,0.0,False
CUST00001681,0.0,1.0,1558.25,0.0,0.0,1.0,0.0,False
CUST00001680,2.0,1.0,2374.83,0.0,0.0,3.0,0.0,False
CUST00001679,1.0,1.0,1461.0900000000001,0.0,0.0,2.0,0.0,False
CUST00001677,2.0,2.0,5839.7300000000005,0.0,0.0,4.0,0.0,False
CUST00001676,2.0,0.0,1542.01,0.0,0.0,2.0,0.0,False
CUST00001674,3.0,1.0,8557.01,0.0,0.0,4.0,0.0,False
CUST00001672,1.0,4.0,6840.01,0.0,0.0,5.0,0.0,False
CUST00001671,1.0,1.0,2314.4700000000003,0.0,0.0,2.0,0.0,False
CUST00001670,5.0,1.0,6068.59,0.0,0.0,6.0,0.0,False
CUST00001685,0.0,2.0,1945.08,0.0,0.0,2.0,0.0,False
CUST00001728,2.0,0.0,2732.0699999999997,0.0,0.0,2.0,0.0,False
CUST00001727,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False
CUST00001724,2.0,1.0,5938.75,0.0,0.0,3.0,0.0,False
CUST00001723,1.0,1.0,9955.2,0.0,0.0,2.0,0.0,False
CUST00001722,1.0,0.0,1047.88,0.0,0.0,1.0,0.0,False
CUST00001721,2.0,0.0,8842.11,0.0,0.0,2.0,0.0,False
CUST00001720,0.0,1.0,4690.14,0.0,0.0,1.0,0.0,False
CUST00001718,2.0,2.0,6160.05,0.0,0.0,4.0,0.0,False
CUST00001717,3.0,1.0,12220.44,0.0,0.0,4.0,0.0,False
CUST00001716,2.0,1.0,5499.27,0.0,0.0,3.0,0.0,False
CUST00001714,1.0,1.0,2203.13,0.0,0.0,2.0,0.0,False
CUST00001697,0.0,2.0,5879.68,0.0,0.0,2.0,0.0,False
CUST00001712,1.0,4.0,8345.27,0.0,0.0,5.0,0.0,False
CUST00001711,1.0,2.0,2512.86,0.0,0.0,3.0,0.0,False
CUST00001710,0.0,2.0,3905.17,0.0,0.0,2.0,0.0,False
CUST00001709,3.0,3.0,17208.629999999997,0.0,0.0,6.0,0.0,False
CUST00001708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001707,1.0,1.0,2079.16,0.0,0.0,2.0,0.0,False
CUST00001706,3.0,1.0,9265.85,0.0,0.0,4.0,0.0,False
CUST00001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001702,4.0,1.0,7661.77,0.0,0.0,5.0,0.0,False
CUST00001701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001700,4.0,1.0,15845.49,0.0,0.0,5.0,0.0,False
CUST00001699,0.0,1.0,3961.82,0.0,0.0,1.0,0.0,False
CUST00001713,0.0,1.0,650.6,0.0,0.0,1.0,0.0,False
CUST00001399,1.0,0.0,5419.12,0.0,0.0,1.0,0.0,False
CUST00001398,0.0,1.0,1055.24,0.0,0.0,1.0,0.0,False
CUST00001397,3.0,0.0,2838.26,0.0,0.0,3.0,0.0,False
CUST00001396,1.0,2.0,6765.24,0.0,0.0,3.0,0.0,False
CUST00001394,1.0,1.0,7016.969999999999,0.0,0.0,2.0,0.0,False
CUST00001393,2.0,1.0,5128.6900000000005,0.0,0.0,3.0,0.0,False
CUST00001392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001391,0.0,1.0,1397.1,0.0,0.0,1.0,0.0,False
CUST00001390,0.0,1.0,46.7,0.0,0.0,1.0,0.0,False
CUST00001389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001387,1.0,0.0,4102.66,0.0,0.0,1.0,0.0,False
CUST00001554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
CUST00001385,2.0,0.0,4516.5,0.0,0.0,2.0,0.0,False
CUST00001384,0.0,1.0,5362.08,0.0,0.0,1.0,0.0,False
CUST00001383,1.0,1.0,2559.51,0.0,0.0,2.0,0.0,False
CUST00001382,1.0,1.0,3789.89,0.0,0.0,2.0,0.0,False
CUST00001381,0.0,1.0,248.4,0.0,0.0,1.0,0.0,False
CUST00001380,2.0,2.0,7351.119999999999,0.0,0.0,4.0,0.0,False
CUST00001379,2.0,1.0,6129.17,0.0,0.0,3.0,0.0,False
CUST00001378,1.0,1.0,2037.32,0.0,0.0,2.0,0.0,False
CUST00001373,3.0,0.0,4999.6,0.0,0.0,3.0,0.0,False
CUST00001372,1.0,2.0,1524.89,0.0,0.0,3.0,0.0,False
CUST00001371,3.0,0.0,4025.71,0.0,0.0,3.0,0.0,False
CUST00001386,1.0,1.0,8066.0599999999995,0.0,0.0,2.0,0.0,False
CUST00001431,1.0,0.0,3173.28,0.0,0.0,1.0,0.0,False
CUST00001430,1.0,1.0,3191.62,0.0,0.0,2.0,0.0,False
CUST00001428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
CUST00001427,2.0,0.0,2238.92,0.0,0.0,2.0,0.0,False
CUST00001425,1.0,1.0,6312.160000000001,0.0,0.0,2.0,0.0,False
CUST00001423,0.0,1.0,1060.45,0.0,0.0,1.0,0.0,False
CUST00001422,5.0,1.0,11965.470000000001,0.0,0.0,6.0,0.0,False
CUST00001421,0.0,1.0,821.9100000000001,0.0,0.0,1.0,0.0,False
CUST00001420,3.0,0.0,7409.49,0.0,0.0,3.0,0.0,False
CUST00001419,0.0,3.0,7925.76,0.0,0.0,3.0,0.0,False
CUST00001418,1.0,2.0,3740.68,0.0,0.0,3.0,0.0,False
CUST00001401,0.0,1.0,2003.6899999999998,0.0,0.0,1.0,0.0,False
CUST00001415,3.0,0.0,4225.68,0.0,0.0,3.0,0.0,False
CUST00001414,2.0,1.0,5996.87,0.0,0.0,3.0,0.0,False
CUST00001413,2.0,0.0,1134.14,0.0,0.0,2.0,0.0,False
CUST00001412,1.0,2.0,6930.0,0.0,0.0,3.0,0.0,False
CUST00001410,1.0,0.0,2741.7,0.0,0.0,1.0,0.0,False
CUST00001409,2.0,2.0,5207.92,0.0,0.0,4.0,0.0,False
CUST00001408,4.0,0.0,11318.7,0.0,0.0,4.0,0.0,False
CUST00001407,4.0,0.0,7238.16,0.0,0.0,4.0,0.0,False
CUST00001406,2.0,0.0,3712.84,0.0,0.0,2.0,0.0,False
CUST00001405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001404,2.0,2.0,12256.68,0.0,0.0,4.0,0.0,False
CUST00001417,0.0,1.0,4162.25,0.0,0.0,1.0,0.0,False
CUST00001339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001338,1.0,1.0,3754.88,0.0,0.0,2.0,0.0,False
CUST00001337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001335,0.0,2.0,2811.2400000000002,0.0,0.0,2.0,0.0,False
CUST00001334,0.0,2.0,4382.82,0.0,0.0,2.0,0.0,False
CUST00001333,2.0,0.0,3176.59,0.0,0.0,2.0,0.0,False
CUST00001331,1.0,1.0,3860.89,0.0,0.0,2.0,0.0,False
CUST00001329,1.0,0.0,461.82,0.0,0.0,1.0,0.0,False
CUST00001328,2.0,1.0,5503.7699999999995,0.0,0.0,3.0,0.0,False
CUST00001327,2.0,2.0,4349.5,0.0,0.0,4.0,0.0,False
CUST00001370,1.0,2.0,9095.470000000001,0.0,0.0,3.0,0.0,False
CUST00001325,4.0,0.0,8582.14,0.0,0.0,4.0,0.0,False
CUST00001324,3.0,3.0,11079.64,0.0,0.0,6.0,0.0,False
CUST00001323,0.0,2.0,7486.23,0.0,0.0,2.0,0.0,False
CUST00001321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001320,2.0,1.0,11282.64,0.0,0.0,3.0,0.0,False
CUST00001319,5.0,0.0,14903.499999999998,0.0,0.0,5.0,0.0,False
CUST00001317,3.0,2.0,6875.33,0.0,0.0,5.0,0.0,False
CUST00001316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
CUST00001315,1.0,2.0,4710.98,0.0,0.0,3.0,0.0,False
CUST00001314,1.0,2.0,8248.05,0.0,0.0,3.0,0.0,False
CUST00001313,0.0,2.0,1517.5,0.0,0.0,2.0,0.0,False
CUST00001326,2.0,1.0,4599.669999999999,0.0,0.0,3.0,0.0,False
CUST00001369,2.0,0.0,2047.04,0.0,0.0,2.0,0.0,False
CUST00001368,1.0,1.0,7612.400000000001,0.0,0.0,2.0,0.0,False
CUST00001367,1.0,3.0,12455.71,0.0,0.0,4.0,0.0,False
CUST00001363,0.0,1.0,1406.6000000000001,0.0,0.0,1.0,0.0,False
CUST00001362,1.0,0.0,2690.85,0.0,0.0,1.0,0.0,False
CUST00001361,3.0,0.0,6164.62,0.0,0.0,3.0,0.0,False
CUST00001360,0.0,2.0,6602.75,0.0,0.0,2.0,0.0,False
CUST00001359,0.0,2.0,3468.25,0.0,0.0,2.0,0.0,False
CUST00001356,1.0,3.0,8637.55,0.0,0.0,4.0,0.0,False
CUST00001355,2.0,0.0,5364.91,0.0,0.0,2.0,0.0,False
CUST00001354,1.0,1.0,3253.4399999999996,0.0,0.0,2.0,0.0,False
CUST00001340,3.0,0.0,3270.79,0.0,0.0,3.0,0.0,False
CUST00001352,4.0,1.0,5787.82,0.0,0.0,5.0,0.0,False
CUST00001351,2.0,1.0,7396.88,0.0,0.0,3.0,0.0,False
CUST00001350,1.0,0.0,1870.02,0.0,0.0,1.0,0.0,False
CUST00001349,1.0,1.0,4486.07,0.0,0.0,2.0,0.0,False
CUST00001348,1.0,0.0,194.9,0.0,0.0,1.0,0.0,False
CUST00001347,0.0,1.0,1502.3100000000002,0.0,0.0,1.0,0.0,False
CUST00001346,5.0,0.0,15126.02,0.0,0.0,5.0,0.0,False
CUST00001345,1.0,0.0,2360.2400000000002,0.0,0.0,1.0,0.0,False
CUST00001344,3.0,0.0,8947.17,0.0,0.0,3.0,0.0,False
CUST00001343,1.0,0.0,3914.6600000000003,0.0,0.0,1.0,0.0,False
CUST00001342,0.0,1.0,463.22,0.0,0.0,1.0,0.0,False
CUST00001341,2.0,0.0,7143.43,0.0,0.0,2.0,0.0,False
CUST00001353,0.0,2.0,1021.3,0.0,0.0,2.0,0.0,False
CUST00001525,3.0,1.0,11373.08,0.0,0.0,4.0,0.0,False
CUST00001524,3.0,2.0,5272.55,0.0,0.0,5.0,0.0,False
CUST00001522,0.0,1.0,3707.2799999999997,0.0,0.0,1.0,0.0,False
CUST00001521,2.0,0.0,4590.26,0.0,0.0,2.0,0.0,False
CUST00001520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001519,1.0,0.0,682.21,0.0,0.0,1.0,0.0,False
CUST00001518,1.0,1.0,6492.68,0.0,0.0,2.0,0.0,False
CUST00001517,3.0,2.0,12753.990000000002,0.0,0.0,5.0,0.0,False
CUST00001515,4.0,0.0,5044.610000000001,0.0,0.0,4.0,0.0,False
CUST00001513,2.0,1.0,3710.49,0.0,0.0,3.0,0.0,False
CUST00001511,2.0,1.0,7193.9800000000005,0.0,0.0,3.0,0.0,False
CUST00001432,0.0,1.0,5913.04,0.0,0.0,1.0,0.0,False
CUST00001509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001507,1.0,2.0,5409.16,0.0,0.0,3.0,0.0,False
CUST00001506,0.0,1.0,968.62,0.0,0.0,1.0,0.0,False
CUST00001505,1.0,1.0,2554.44,0.0,0.0,2.0,0.0,False
CUST00001504,1.0,0.0,3918.3999999999996,0.0,0.0,1.0,0.0,False
CUST00001503,1.0,1.0,3639.42,0.0,0.0,2.0,0.0,False
CUST00001502,2.0,1.0,11905.61,0.0,0.0,3.0,0.0,False
CUST00001501,3.0,1.0,9810.39,0.0,0.0,4.0,0.0,False
CUST00001500,1.0,0.0,6803.32,0.0,0.0,1.0,0.0,False
CUST00001498,0.0,2.0,2138.64,0.0,0.0,2.0,0.0,False
CUST00001497,4.0,1.0,12229.5,0.0,0.0,5.0,0.0,False
CUST00001510,2.0,0.0,1977.21,0.0,0.0,2.0,0.0,False
CUST00001553,4.0,0.0,10049.58,0.0,0.0,4.0,0.0,False
CUST00001551,4.0,0.0,5958.95,0.0,0.0,4.0,0.0,False
CUST00001549,3.0,0.0,4087.0699999999997,0.0,0.0,3.0,0.0,False
CUST00001547,2.0,1.0,7610.67,0.0,0.0,3.0,0.0,False
CUST00001546,3.0,1.0,2615.0699999999997,0.0,0.0,4.0,0.0,False
CUST00001545,3.0,0.0,4759.150000000001,0.0,0.0,3.0,0.0,False
CUST00001544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001543,2.0,2.0,5444.69,0.0,0.0,4.0,0.0,False
CUST00001542,3.0,0.0,4793.75,0.0,0.0,3.0,0.0,False
CUST00001541,4.0,0.0,7255.83,0.0,0.0,4.0,0.0,False
CUST00001540,1.0,0.0,4464.32,0.0,0.0,1.0,0.0,False
CUST00001526,1.0,1.0,10454.380000000001,0.0,0.0,2.0,0.0,False
CUST00001537,2.0,2.0,8909.71,0.0,0.0,4.0,0.0,False
CUST00001536,1.0,1.0,1030.17,0.0,0.0,2.0,0.0,False
CUST00001535,3.0,2.0,10441.79,0.0,0.0,5.0,0.0,False
CUST00001534,2.0,1.0,8094.74,0.0,0.0,3.0,0.0,False
CUST00001533,2.0,0.0,6036.74,0.0,0.0,2.0,0.0,False
CUST00001532,2.0,0.0,1931.0299999999997,0.0,0.0,2.0,0.0,False
CUST00001531,2.0,1.0,5842.79,0.0,0.0,3.0,0.0,False
CUST00001530,3.0,0.0,12361.32,0.0,0.0,3.0,0.0,False
CUST00001529,1.0,1.0,2798.33,0.0,0.0,2.0,0.0,False
CUST00001528,2.0,2.0,5408.09,0.0,0.0,4.0,0.0,False
CUST00001527,3.0,2.0,8467.58,0.0,0.0,5.0,0.0,False
CUST00001538,0.0,2.0,5869.34,0.0,0.0,2.0,0.0,False
CUST00001461,2.0,1.0,7732.09,0.0,0.0,3.0,0.0,False
CUST00001460,0.0,1.0,1183.55,0.0,0.0,1.0,0.0,False
CUST00001459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001458,3.0,1.0,10688.83,0.0,0.0,4.0,0.0,False
CUST00001457,1.0,1.0,4517.75,0.0,0.0,2.0,0.0,False
CUST00001456,3.0,0.0,4119.38,0.0,0.0,3.0,0.0,False
CUST00001455,0.0,2.0,3738.32,0.0,0.0,2.0,0.0,False
CUST00001454,1.0,1.0,3516.64,0.0,0.0,2.0,0.0,False
CUST00001453,1.0,1.0,7104.93,0.0,0.0,2.0,0.0,False
CUST00001452,4.0,0.0,7310.51,0.0,0.0,4.0,0.0,False
CUST00001450,1.0,1.0,5960.2,0.0,0.0,2.0,0.0,False
CUST00001496,2.0,0.0,2226.64,0.0,0.0,2.0,0.0,False
CUST00001447,1.0,0.0,2169.8,0.0,0.0,1.0,0.0,False
CUST00001445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
CUST00001444,1.0,0.0,96.77,0.0,0.0,1.0,0.0,False
CUST00001443,1.0,1.0,1098.02,0.0,0.0,2.0,0.0,False
CUST00001441,1.0,1.0,8354.48,0.0,0.0,2.0,0.0,False
CUST00001440,1.0,1.0,2875.04,0.0,0.0,2.0,0.0,False
CUST00001438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001437,4.0,0.0,9195.579999999998,0.0,0.0,4.0,0.0,False
CUST00001436,0.0,2.0,4571.16,0.0,0.0,2.0,0.0,False
CUST00001435,3.0,2.0,11304.46,0.0,0.0,5.0,0.0,False
CUST00001434,1.0,3.0,4463.639999999999,0.0,0.0,4.0,0.0,False
CUST00001448,1.0,3.0,7455.96,0.0,0.0,4.0,0.0,False
CUST00001495,1.0,1.0,1033.45,0.0,0.0,2.0,0.0,False
CUST00001494,4.0,1.0,7199.039999999999,0.0,0.0,5.0,0.0,False
CUST00001492,2.0,2.0,6853.929999999999,0.0,0.0,4.0,0.0,False
CUST00001490,3.0,1.0,7288.879999999999,0.0,0.0,4.0,0.0,False
CUST00001488,3.0,0.0,2231.41,0.0,0.0,3.0,0.0,False
CUST00001487,1.0,0.0,213.49,0.0,0.0,1.0,0.0,False
CUST00001484,2.0,0.0,3779.54,0.0,0.0,2.0,0.0,False
CUST00001483,1.0,2.0,8127.27,0.0,0.0,3.0,0.0,False
CUST00001480,2.0,1.0,4016.71,0.0,0.0,3.0,0.0,False
CUST00001479,3.0,2.0,7368.02,0.0,0.0,5.0,0.0,False
CUST00001477,1.0,0.0,4678.63,0.0,0.0,1.0,0.0,False
CUST00001462,1.0,3.0,4859.88,0.0,0.0,4.0,0.0,False
CUST00001475,2.0,1.0,2988.07,0.0,0.0,3.0,0.0,False
CUST00001474,2.0,0.0,6791.5,0.0,0.0,2.0,0.0,False
CUST00001473,0.0,3.0,3239.5,0.0,0.0,3.0,0.0,False
CUST00001472,2.0,0.0,1912.3400000000001,0.0,0.0,2.0,0.0,False
CUST00001471,3.0,0.0,7993.46,0.0,0.0,3.0,0.0,False
CUST00001470,0.0,2.0,2127.86,0.0,0.0,2.0,0.0,False
CUST00001469,1.0,2.0,5560.41,0.0,0.0,3.0,0.0,False
CUST00001468,0.0,1.0,1637.33,0.0,0.0,1.0,0.0,False
CUST00001466,2.0,0.0,3070.09,0.0,0.0,2.0,0.0,False
CUST00001465,1.0,1.0,2705.8900000000003,0.0,0.0,2.0,0.0,False
CUST00001464,1.0,1.0,3495.5,0.0,0.0,2.0,0.0,False
CUST00001463,2.0,2.0,11037.66,0.0,0.0,4.0,0.0,False
CUST00001476,1.0,0.0,1182.28,0.0,0.0,1.0,0.0,False
CUST00000352,0.0,1.0,3978.76,0.0,0.0,1.0,0.0,False
CUST00000351,1.0,1.0,2744.61,0.0,0.0,2.0,0.0,False
CUST00000350,3.0,2.0,14465.66,0.0,0.0,5.0,0.0,False
CUST00000349,2.0,2.0,14249.15,0.0,0.0,4.0,0.0,False
CUST00000348,4.0,1.0,10903.029999999999,0.0,0.0,5.0,0.0,False
CUST00000345,0.0,2.0,2537.24,0.0,0.0,2.0,0.0,False
CUST00000344,0.0,1.0,365.09,0.0,0.0,1.0,0.0,False
CUST00000342,2.0,2.0,6237.9,0.0,0.0,4.0,0.0,False
CUST00000341,1.0,0.0,2300.57,0.0,0.0,1.0,0.0,False
CUST00000339,2.0,1.0,4177.41,0.0,0.0,3.0,0.0,False
CUST00000337,1.0,0.0,3273.46,0.0,0.0,1.0,0.0,False
CUST00001767,2.0,0.0,4398.6900000000005,0.0,0.0,2.0,0.0,False
CUST00000335,1.0,1.0,3893.16,0.0,0.0,2.0,0.0,False
CUST00000334,2.0,1.0,5529.51,0.0,0.0,3.0,0.0,False
CUST00000332,1.0,0.0,1087.32,0.0,0.0,1.0,0.0,False
CUST00000331,0.0,1.0,3370.33,0.0,0.0,1.0,0.0,False
CUST00000330,1.0,2.0,6023.35,0.0,0.0,3.0,0.0,False
CUST00000328,2.0,5.0,15591.76,0.0,0.0,7.0,0.0,False
CUST00000327,0.0,2.0,2649.6600000000003,0.0,0.0,2.0,0.0,False
CUST00000326,1.0,3.0,7141.29,0.0,0.0,4.0,0.0,False
CUST00000325,0.0,1.0,2391.19,0.0,0.0,1.0,0.0,False
CUST00000324,0.0,2.0,2641.01,0.0,0.0,2.0,0.0,False
CUST00000322,4.0,1.0,13601.67,0.0,0.0,5.0,0.0,False
CUST00000336,1.0,1.0,6028.950000000001,0.0,0.0,2.0,0.0,False
CUST00000388,3.0,0.0,2596.12,0.0,0.0,3.0,0.0,False
CUST00000387,1.0,1.0,3262.6400000000003,0.0,0.0,2.0,0.0,False
CUST00000386,0.0,2.0,8665.99,0.0,0.0,2.0,0.0,False
CUST00000385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000384,0.0,5.0,15296.039999999999,0.0,0.0,5.0,0.0,False
CUST00000383,4.0,1.0,10081.31,0.0,0.0,5.0,0.0,False
CUST00000382,3.0,0.0,4910.99,0.0,0.0,3.0,0.0,False
CUST00000381,2.0,1.0,14591.739999999998,0.0,0.0,3.0,0.0,False
CUST00000377,0.0,4.0,8244.4,0.0,0.0,4.0,0.0,False
CUST00000376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000375,2.0,0.0,5329.45,0.0,0.0,2.0,0.0,False
CUST00000353,2.0,0.0,4499.46,0.0,0.0,2.0,0.0,False
CUST00000373,1.0,0.0,2447.1,0.0,0.0,1.0,0.0,False
CUST00000372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000368,3.0,0.0,3114.6800000000003,0.0,0.0,3.0,0.0,False
CUST00000367,1.0,0.0,1720.22,0.0,0.0,1.0,0.0,False
CUST00000365,2.0,1.0,5905.820000000001,0.0,0.0,3.0,0.0,False
CUST00000364,4.0,3.0,16401.86,0.0,0.0,7.0,0.0,False
CUST00000362,2.0,1.0,5756.87,0.0,0.0,3.0,0.0,False
CUST00000360,2.0,0.0,650.1099999999999,0.0,0.0,2.0,0.0,False
CUST00000358,1.0,1.0,2856.2999999999997,0.0,0.0,2.0,0.0,False
CUST00000357,1.0,1.0,1648.56,0.0,0.0,2.0,0.0,False
CUST00000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000354,1.0,1.0,3429.4100000000003,0.0,0.0,2.0,0.0,False
CUST00000374,1.0,0.0,490.72,0.0,0.0,1.0,0.0,False
CUST00000285,0.0,1.0,1843.03,0.0,0.0,1.0,0.0,False
CUST00000283,2.0,0.0,2035.04,0.0,0.0,2.0,0.0,False
CUST00000280,3.0,1.0,11685.24,0.0,0.0,4.0,0.0,False
CUST00000279,0.0,1.0,1705.44,0.0,0.0,1.0,0.0,False
CUST00000278,2.0,1.0,3939.8100000000004,0.0,0.0,3.0,0.0,False
CUST00000277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000276,1.0,0.0,2951.36,0.0,0.0,1.0,0.0,False
CUST00000275,1.0,0.0,2577.88,0.0,0.0,1.0,0.0,False
CUST00000274,3.0,1.0,9411.08,0.0,0.0,4.0,0.0,False
CUST00000273,1.0,4.0,8737.11,0.0,0.0,5.0,0.0,False
CUST00000272,2.0,2.0,11024.669999999998,0.0,0.0,4.0,0.0,False
CUST00000321,0.0,0.0,0.0,2.0,118.46,0.0,0.0,False
CUST00000270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00000269,5.0,0.0,10276.8,0.0,0.0,5.0,0.0,False
CUST00000268,1.0,0.0,1830.3900000000003,0.0,0.0,1.0,0.0,False
