transaction_id,basket_sales,basket_margin,units,sku_count,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date,high_value_basket_flag
TXN000004851,3743.36,1478.3100000000002,13.0,5,STR0020,REG018,ASC000478,CUST00000567,2026-04-14 19:18:00,SALE,Store,Completed,POS_B,2026-04-14,True
TXN000004853,612.6,255.51000000000002,2.0,2,STR0005,REG005,ASC000334,CUST00001652,,SALE,Store,Completed,POS_A,,True
TXN000004854,280.06,76.24,2.0,2,STR0006,REG007,ASC000216,CUST00001299,,SALE,Pickup,Completed,POS_C,,False
TXN000004855,1766.32,188.43999999999983,4.0,1,STR0017,REG020,ASC000141,CUST00001116,,SALE,Store,Completed,POS_A,,True
TXN000004857,1578.37,680.25,12.0,4,STR0017,REG015,ASC000071,,,SALE,Store,Completed,POS_B,,True
TXN000004858,2064.96,898.26,6.0,4,STR0003,REG022,ASC000355,CUST00001703,,SALE,Pickup,Completed,POS_A,,True
TXN000004860,1460.64,-39.11999999999989,4.0,1,STR0011,REG004,ASC000135,,2026-05-28 22:11:00,SALE,Pickup,Completed,POS_B,2026-05-28,True
TXN000004870,648.35,193.09999999999997,4.0,3,STR0016,REG015,ASC000112,CUST00000669,2026-05-25 10:21:00,SALE,Store,Completed,POS_C,2026-05-25,True
TXN000004871,1705.07,683.1799999999998,9.0,2,STR0011,REG007,ASC000120,CUST00000281,,SALE,Store,Completed,POS_A,,True
TXN000004873,5141.07,1949.9499999999998,9.0,3,STR0009,REG005,ASC_BAD,,,SALE,Pickup,Completed,POS_A,,True
TXN000004875,167.43,56.50000000000001,3.0,2,STR0025,REG019,ASC000008,CUST00000498,,SALE,Pickup,Completed,POS_B,,False
TXN000004880,4204.18,3172.35,13.0,5,STR0011,REG015,ASC000138,,,SALE,Pickup,Completed,POS_A,,True
TXN000004882,1996.0,612.01,15.0,4,STR0004,REG007,ASC000062,,2026-04-14 04:05:00,SALE,Pickup,Completed,POS_A,2026-04-14,True
TXN000004883,3269.45,1848.92,8.0,4,STR0006,REG020,ASC000151,CUST00001351,,SALE,Store,Completed,POS_A,,True
TXN000004884,3875.18,1703.6399999999996,7.0,3,STR0018,REG023,ASC000430,,,SALE,Store,Completed,POS_B,,True
TXN000004885,3036.29,1179.0300000000002,7.0,3,STR0004,REG013,ASC000074,CUST00000235,2026-05-22 06:52:00,SALE,Store,Completed,POS_B,2026-05-22,True
TXN000004889,236.33,97.95000000000002,1.0,1,STR0006,REG021,ASC000319,,2026-05-02 17:19:00,SALE,Store,Completed,POS_A,2026-05-02,False
TXN000004890,1967.55,1021.2099999999999,4.0,2,STR0004,REG012,ASC000154,,,SALE,Store,Completed,POS_A,,True
TXN000004891,1544.1,20.649999999999864,5.0,1,STR0002,REG006,ASC000348,CUST00000757,2026-04-17 02:25:00,SALE,Store,Completed,POS_B,2026-04-17,True
TXN000004892,746.6700000000001,311.07000000000005,2.0,2,STR0024,REG011,ASC000186,CUST00001133,,SALE,Store,Completed,POS_C,,True
TXN000004893,3314.95,899.3699999999999,10.0,4,STR0004,REG006,ASC000423,CUST00001721,2026-05-11 02:09:00,SALE,Store,Completed,POS_C,2026-05-11,True
TXN000004896,4105.07,1499.27,18.0,5,STR0012,REG027,ASC000345,CUST00000149,,SALE,Store,Completed,POS_A,,True
TXN000004899,2395.8500000000004,1260.17,4.0,3,STR0024,REG006,ASC000139,CUST00000661,2026-04-01 08:58:00,SALE,Store,Completed,POS_A,2026-04-01,True
TXN000004900,2163.75,301.3500000000001,7.0,2,STR0010,REG006,ASC000368,CUST00001511,2026-04-21 03:49:00,SALE,Pickup,Completed,POS_A,2026-04-21,True
TXN000004901,3725.48,1792.0499999999997,7.0,2,STR0019,REG016,ASC000004,CUST00000346,2026-05-01 11:48:00,SALE,Pickup,Completed,POS_A,2026-05-01,True
TXN000004902,2346.1099999999997,1247.17,5.0,2,STR0020,REG025,ASC000466,CUST00000547,2026-05-06 16:06:00,SALE,Store,Completed,POS_C,2026-05-06,True
TXN000004905,2808.96,1167.72,7.0,5,STR0020,REG013,ASC000175,,,SALE,Store,Completed,POS_C,,True
TXN000004906,643.82,571.1600000000001,3.0,2,STR0023,REG011,ASC000171,CUST00001687,,SALE,Store,Completed,POS_C,,True
TXN000004908,933.06,104.93999999999994,2.0,1,STR0019,REG010,ASC000291,CUST00000950,2026-04-21 13:16:00,SALE,Pickup,Completed,POS_C,2026-04-21,True
TXN000004913,105.46,39.36,1.0,1,STR0003,REG009,ASC000193,CUST00000119,2026-04-17 08:31:00,SALE,Store,Completed,POS_B,2026-04-17,False
TXN000004914,2157.1,858.3,5.0,1,STR0017,REG005,ASC000096,CUST00000861,2026-05-18 19:25:00,SALE,Store,Completed,POS_B,2026-05-18,True
TXN000004915,3214.5,1830.0400000000002,8.0,2,STR0001,REG014,ASC000467,CUST00001725,,SALE,Store,Completed,POS_B,,True
TXN000004917,2096.59,1276.05,7.0,3,STR0009,REG013,ASC000246,CUST00000627,2026-05-21 21:18:00,SALE,Pickup,Completed,POS_B,2026-05-21,True
TXN000004925,3293.1800000000003,1760.25,9.0,3,STR0013,REG023,ASC000163,CUST00000559,,SALE,Store,Completed,POS_C,,True
TXN000004933,3380.1400000000003,1749.29,4.0,2,STR0017,REG027,ASC000309,CUST00001633,,SALE,Pickup,Completed,POS_B,,True
TXN000004935,3526.15,1520.25,5.0,1,STR0023,REG003,ASC000056,,2026-04-24 09:36:00,SALE,Store,Completed,POS_B,2026-04-24,True
TXN000004936,3274.38,559.4799999999999,8.0,4,STR0011,REG013,ASC000177,CUST00001634,,SALE,Store,Completed,POS_B,,True
TXN000004937,742.22,303.92,2.0,1,STR0019,REG004,ASC000292,CUST00001041,2026-05-30 07:18:00,SALE,Store,Completed,POS_A,2026-05-30,True
TXN000004941,236.34,136.5,1.0,1,STR0006,REG019,ASC000030,CUST00001594,2026-05-25 10:16:00,SALE,Pickup,Completed,POS_B,2026-05-25,False
TXN000004950,1717.1799999999998,904.3599999999999,5.0,2,STR0013,REG028,ASC000296,CUST00000504,,SALE,Pickup,Completed,POS_A,,True
TXN000004951,5107.94,2911.85,7.0,3,STR0021,REG022,ASC000184,CUST00001451,,SALE,Store,Completed,POS_A,,True
TXN000004953,1007.78,-94.04000000000002,5.0,2,STR0019,REG026,ASC000026,,2026-04-19 16:22:00,SALE,Store,Completed,POS_C,2026-04-19,True
TXN000004955,1308.47,627.1400000000001,9.0,2,STR0016,REG026,ASC000105,CUST00001439,,SALE,Store,Completed,POS_C,,True
TXN000004957,8793.2,4291.37,13.0,4,STR0024,REG025,ASC000376,CUST00000329,,SALE,Store,Completed,POS_B,,True
TXN000004959,2578.1,1387.08,4.0,2,STR0016,REG003,ASC000315,CUST00001235,,SALE,Pickup,Completed,POS_A,,True
TXN000004961,2254.8,1174.2900000000002,8.0,3,STR0015,REG022,ASC000134,,,SALE,Store,Completed,POS_A,,True
TXN000004967,6480.24,2175.37,12.0,4,STR0023,REG005,ASC000185,CUST00000939,2026-05-06 10:47:00,SALE,Store,Completed,POS_C,2026-05-06,True
TXN000004968,8127.54,4403.12,10.0,3,STR0018,REG026,ASC000093,CUST00000782,2026-05-29 12:24:00,SALE,Pickup,Completed,POS_A,2026-05-29,True
TXN000004970,478.08,203.79999999999998,8.0,2,STR0006,REG011,ASC000305,CUST00001775,,SALE,Store,Completed,POS_A,,False
TXN000004971,1360.21,259.7099999999999,9.0,3,STR0019,REG014,ASC000019,CUST00001086,,SALE,Store,Completed,POS_C,,True
TXN000004972,3429.4900000000002,1033.91,12.0,5,STR0024,REG025,ASC000418,CUST00001109,2026-04-18 16:34:00,SALE,Pickup,Completed,POS_A,2026-04-18,True
TXN000004979,526.16,291.71999999999997,2.0,1,STR0011,REG018,ASC000136,CUST00001515,,SALE,Store,Completed,POS_B,,True
TXN000004982,156.32,25.019999999999982,2.0,1,STR0004,REG008,ASC000240,CUST00000619,,SALE,Store,Completed,POS_A,,False
TXN000004985,3270.98,1223.48,9.0,2,STR0018,REG025,ASC000199,CUST00000498,2026-04-02 15:12:00,SALE,Store,Completed,POS_C,2026-04-02,True
TXN000004986,1442.66,741.2600000000001,2.0,1,STR0001,REG020,ASC000288,CUST00000294,2026-05-03 12:05:00,SALE,Pickup,Completed,POS_C,2026-05-03,True
TXN000004987,1527.3400000000001,551.8199999999999,6.0,3,STR0021,REG002,ASC000184,CUST00001489,,SALE,Pickup,Completed,POS_C,,True
TXN000004988,2551.06,642.1999999999999,7.0,2,STR0014,REG022,ASC000247,CUST00001562,2026-05-17 11:53:00,SALE,Store,Completed,POS_C,2026-05-17,True
TXN000004991,2228.49,1044.9899999999998,7.0,3,STR0016,REG011,ASC000100,CUST00001324,,SALE,Store,Completed,POS_B,,True
TXN000004993,1005.6700000000001,468.58000000000004,5.0,2,STR0013,REG027,ASC000215,,2026-05-29 23:31:00,SALE,Pickup,Completed,POS_B,2026-05-29,True
TXN000004994,546.76,259.85,3.0,3,STR0008,REG003,ASC000321,CUST00000058,2026-04-17 08:47:00,SALE,Pickup,Completed,POS_A,2026-04-17,True
TXN000004997,106.28,31.900000000000006,1.0,1,STR0001,REG021,ASC000472,,2026-04-27 11:57:00,SALE,Pickup,Completed,POS_B,2026-04-27,False
TXN000004998,2802.92,732.0199999999999,9.0,4,STR0021,REG027,ASC000450,CUST00000335,2026-05-01 20:24:00,SALE,Store,Completed,POS_B,2026-05-01,True
TXN000004999,693.4499999999999,406.7399999999999,4.0,2,STR0009,REG019,ASC000058,CUST00001237,,SALE,Store,Completed,POS_C,,True
TXN000005000,3794.66,1422.2300000000002,12.0,5,STR0001,REG027,ASC000467,CUST00000883,,SALE,Store,Completed,POS_C,,True
TXN000005002,53.4,18.29,1.0,1,STR0006,REG001,ASC000294,,,SALE,Pickup,Completed,POS_C,,False
TXN000005005,1833.84,873.9599999999999,4.0,1,STR0023,REG006,ASC000181,,,SALE,Pickup,Completed,POS_C,,True
TXN000005007,1921.19,969.8299999999999,12.0,6,STR0025,REG002,ASC000440,CUST00000408,,SALE,Store,Completed,POS_B,,True
TXN000005009,316.77,32.37999999999999,4.0,2,STR0003,REG013,ASC000073,CUST00001106,,SALE,Store,Completed,POS_B,,False
TXN000005013,1301.83,406.55,5.0,4,STR0006,REG004,ASC000305,,,SALE,Store,Completed,POS_A,,True
TXN000005016,2752.21,916.57,9.0,3,STR0020,REG011,ASC000382,CUST00001800,,SALE,Store,Completed,POS_A,,True
TXN000005017,1597.6100000000001,610.97,5.0,2,STR0024,REG021,ASC000169,,2026-04-05 05:51:00,SALE,Store,Completed,POS_A,2026-04-05,True
TXN000005018,1103.94,314.6400000000001,2.0,1,STR0004,REG010,ASC000009,CUST00000575,2026-05-12 00:03:00,SALE,Pickup,Completed,POS_B,2026-05-12,True
TXN000005021,3306.2,1720.8600000000001,7.0,3,STR0010,REG026,ASC000402,CUST00000431,2026-05-24 09:01:00,SALE,Store,Completed,POS_B,2026-05-24,True
TXN000005023,4832.9400000000005,2450.79,12.0,3,STR0012,REG004,ASC000209,CUST00000547,,SALE,Pickup,Completed,POS_B,,True
TXN000005026,369.84,179.42,2.0,1,STR0012,REG022,ASC000209,CUST00000074,2026-05-14 20:11:00,SALE,Store,Completed,POS_C,2026-05-14,False
TXN000005027,3869.89,1801.4899999999998,12.0,3,STR0012,REG016,ASC000333,,,SALE,Store,Completed,POS_C,,True
TXN000005028,2387.2,1419.6999999999998,5.0,1,STR0007,REG013,ASC000146,CUST00000882,,SALE,Pickup,Completed,POS_A,,True
TXN000005030,656.02,271.13,3.0,2,STR0009,REG008,ASC000167,CUST00000712,,SALE,Store,Completed,POS_B,,True
TXN000005032,852.29,439.32,2.0,2,STR0015,REG016,ASC000059,CUST00001557,2026-04-12 06:13:00,SALE,Store,Completed,POS_C,2026-04-12,True
TXN000005033,2298.5299999999997,1163.69,6.0,3,STR_UNKNOWN,REG006,ASC000473,,2026-05-11 07:43:00,SALE,Store,Completed,POS_B,2026-05-11,True
TXN000005035,986.24,581.26,2.0,1,STR0024,REG017,ASC000139,CUST00000414,,SALE,Pickup,Completed,POS_A,,True
TXN000005036,313.35,140.73000000000002,3.0,1,STR0018,REG020,ASC000017,CUST00000477,2026-04-13 20:41:00,SALE,Pickup,Completed,POS_B,2026-04-13,False
TXN000005043,187.66,60.879999999999995,1.0,1,STR0015,REG006,ASC000078,CUST00000743,2026-05-16 22:15:00,SALE,Store,Completed,POS_B,2026-05-16,False
TXN000005045,2025.8400000000001,742.53,4.0,2,STR0024,REG014,ASC000139,CUST00001039,2026-05-27 20:24:00,SALE,Store,Completed,POS_A,2026-05-27,True
TXN000005048,3107.7799999999997,1505.27,7.0,2,STR0009,REG003,ASC000349,,,SALE,Store,Completed,POS_B,,True
TXN000005050,2415.48,1246.4,4.0,1,STR0007,REG005,ASC000242,CUST00000966,,SALE,Store,Completed,POS_A,,True
TXN000005051,4474.27,2240.97,7.0,4,STR0003,REG020,ASC000421,CUST00001256,,SALE,Pickup,Completed,POS_B,,True
TXN000005054,2794.5,737.35,10.0,2,STR0001,REG011,ASC000035,,,SALE,Pickup,Completed,POS_A,,True
TXN000005056,3089.0299999999997,1560.33,7.0,2,STR0016,REG003,ASC000273,CUST00000102,2026-05-15 11:05:00,SALE,Pickup,Completed,POS_A,2026-05-15,True
TXN000005059,3648.98,1934.2600000000002,7.0,4,STR0007,REG027,ASC000228,CUST00000092,,SALE,Store,Completed,POS_A,,True
TXN000005062,1537.85,71.02999999999997,7.0,3,STR0025,REG011,ASC000453,CUST00000160,,SALE,Store,Completed,POS_A,,True
TXN000005063,5063.36,2601.7799999999997,13.0,3,STR0012,REG025,ASC000005,CUST00000670,,SALE,Store,Completed,POS_B,,True
TXN000005064,2093.14,504.4599999999999,4.0,2,STR0005,REG015,ASC000442,CUST00000793,2026-05-25 14:03:00,SALE,Pickup,Completed,POS_B,2026-05-25,True
TXN000005068,315.17,116.74000000000001,1.0,1,STR0018,REG013,ASC000403,CUST00000948,2026-04-27 14:43:00,SALE,Store,Completed,POS_C,2026-04-27,False
TXN000005069,4538.15,2152.63,9.0,2,STR0013,REG009,ASC000437,CUST00000995,2026-04-14 13:00:00,SALE,Store,Completed,POS_A,2026-04-14,True
TXN000005070,1536.1399999999999,602.31,3.0,2,STR0011,REG008,ASC000138,CUST00001062,,SALE,Pickup,Completed,POS_C,,True
TXN000005073,2287.32,1432.6600000000003,2.0,1,STR0009,REG018,ASC000349,CUST00000082,,SALE,Store,Completed,POS_C,,True
TXN000005076,178.78,77.29,1.0,1,STR0020,REG015,ASC000284,CUST00000748,2026-05-29 12:55:00,SALE,Store,Completed,POS_A,2026-05-29,False
TXN000005078,948.01,99.72000000000003,6.0,3,STR0003,REG012,ASC000132,CUST00000996,2026-05-28 04:34:00,SALE,Store,Completed,POS_C,2026-05-28,True
TXN000005080,1313.16,437.6400000000001,6.0,2,STR0013,REG005,ASC000422,CUST00001344,2026-05-23 02:48:00,SALE,Store,Completed,POS_B,2026-05-23,True
TXN000005082,3119.9700000000003,1581.4,10.0,4,STR0009,REG022,ASC000485,CUST00001000,2026-04-26 01:21:00,SALE,Store,Completed,POS_C,2026-04-26,True
TXN000005083,1873.6,925.0,5.0,2,STR0014,REG019,ASC000381,CUST00001439,,SALE,Store,Completed,POS_B,,True
TXN000005084,1046.52,373.49000000000007,3.0,2,STR0008,REG006,ASC000458,,,SALE,Store,Completed,POS_B,,True
TXN000005086,3229.62,1522.04,8.0,4,STR0018,REG016,ASC000386,CUST00001242,2026-05-14 16:16:00,SALE,Pickup,Completed,POS_A,2026-05-14,True
TXN000005087,2070.99,1257.47,3.0,2,STR0018,REG025,ASC000199,CUST00000071,2026-04-15 13:11:00,SALE,Pickup,Completed,POS_C,2026-04-15,True
TXN000005092,4056.88,1800.6099999999997,7.0,2,STR0017,REG004,ASC000436,CUST00001132,2026-05-26 19:45:00,SALE,Pickup,Completed,POS_B,2026-05-26,True
TXN000005093,976.51,600.92,2.0,2,STR0001,REG012,ASC000308,CUST00001514,2026-05-06 04:37:00,SALE,Pickup,Completed,POS_C,2026-05-06,True
TXN000005094,6906.98,3661.42,9.0,3,STR0009,REG012,ASC000246,CUST00000541,,SALE,Pickup,Completed,POS_A,,True
TXN000005095,861.62,455.21,1.0,1,STR0023,REG001,ASC000097,CUST00000893,2026-04-07 18:49:00,SALE,Pickup,Completed,POS_A,2026-04-07,True
TXN000005099,110.26,37.67,1.0,1,STR0004,REG019,ASC000074,CUST00000415,2026-05-25 00:41:00,SALE,Store,Completed,POS_B,2026-05-25,False
TXN000005103,3267.92,1281.8800000000003,6.0,4,STR0021,REG020,ASC000234,,2026-05-01 08:01:00,SALE,Store,Completed,POS_C,2026-05-01,True
TXN000005105,3575.6,1362.0099999999998,7.0,3,STR0002,REG027,ASC000301,CUST00001268,2026-05-27 00:07:00,SALE,Pickup,Completed,POS_C,2026-05-27,True
TXN000005107,4195.13,2144.29,6.0,3,STR0018,REG028,ASC000379,,2026-05-13 13:28:00,SALE,Store,Completed,POS_A,2026-05-13,True
TXN000005108,3991.31,1418.9799999999998,10.0,3,STR0006,REG007,ASC000151,,,SALE,Pickup,Completed,POS_C,,True
TXN000005109,218.56,86.61000000000001,6.0,3,STR0011,REG020,ASC000300,CUST00001650,2026-04-21 10:44:00,SALE,Pickup,Completed,POS_C,2026-04-21,False
TXN000005114,914.63,538.62,1.0,1,STR0011,REG016,ASC000136,CUST00001327,,SALE,Store,Completed,POS_B,,True
TXN000005115,5570.23,1848.6100000000001,13.0,4,STR0018,REG013,ASC000093,CUST00000970,2026-04-13 22:08:00,SALE,Store,Completed,POS_C,2026-04-13,True
TXN000005116,1064.15,36.019999999999925,3.0,2,STR0017,REG013,ASC000164,CUST00000306,2026-04-12 05:51:00,SALE,Store,Completed,POS_B,2026-04-12,True
TXN000005117,1456.04,575.56,4.0,2,STR0023,REG016,ASC000181,,,SALE,Store,Completed,POS_A,,True
TXN000005119,1959.66,903.45,9.0,3,STR0003,REG010,ASC000481,CUST00000318,,SALE,Store,Completed,POS_A,,True
TXN000005123,4637.85,1786.05,12.0,5,STR0025,REG027,ASC000008,CUST00001422,2026-04-25 02:24:00,SALE,Store,Completed,POS_A,2026-04-25,True
TXN000005125,293.82,96.25,1.0,1,STR0002,REG018,ASC000038,CUST00000672,2026-04-01 03:05:00,SALE,Pickup,Completed,POS_A,2026-04-01,False
TXN000005129,3544.55,1125.9800000000002,6.0,2,STR0010,REG013,ASC000388,,,SALE,Store,Completed,POS_B,,True
TXN000005130,3045.8,1049.9899999999998,9.0,2,STR0014,REG019,ASC000247,CUST00000619,2026-04-30 15:13:00,SALE,Store,Completed,POS_C,2026-04-30,True
TXN000005134,5906.09,2678.46,10.0,4,STR0001,REG015,ASC000308,CUST00000946,,SALE,Pickup,Completed,POS_A,,True
TXN000005139,373.78,43.33,3.0,2,STR0011,REG026,ASC000120,CUST00001598,,SALE,Store,Completed,POS_A,,False
TXN000005140,1687.88,853.44,4.0,1,STR0009,REG001,ASC000362,CUST00000958,2026-05-27 00:41:00,SALE,Pickup,Completed,POS_C,2026-05-27,True
TXN000005144,3656.3,1618.6499999999999,11.0,4,STR0001,REG013,ASC000006,CUST00000668,2026-04-07 20:05:00,SALE,Store,Completed,POS_C,2026-04-07,True
TXN000005146,8957.7,3848.96,14.0,3,STR0022,REG025,ASC000419,CUST00001180,,SALE,Store,Completed,POS_C,,True
TXN000005154,2997.56,1574.59,5.0,2,STR0002,REG003,ASC000290,,2026-04-02 06:42:00,SALE,Pickup,Completed,POS_B,2026-04-02,True
TXN000005155,975.19,415.47,3.0,2,STR0009,REG006,ASC000178,CUST00001746,2026-04-27 05:47:00,SALE,Store,Completed,POS_A,2026-04-27,True
TXN000005159,292.74,118.08000000000001,2.0,1,STR0005,REG026,ASC000442,CUST00000398,,SALE,Store,Completed,POS_A,,False
TXN000005163,1312.97,626.04,3.0,2,STR0023,REG027,ASC000339,,,SALE,Store,Completed,POS_C,,True
TXN000005165,746.0,366.72,1.0,1,STR0005,REG001,ASC000397,CUST00001394,2026-05-12 11:12:00,SALE,Pickup,Completed,POS_C,2026-05-12,True
TXN000005166,3175.8199999999997,1543.36,5.0,2,STR0017,REG019,ASC000031,,2026-04-02 07:50:00,SALE,Pickup,Completed,POS_B,2026-04-02,True
TXN000005167,671.4,367.41,4.0,2,STR0020,REG001,ASC000137,CUST00001551,2026-04-04 05:14:00,SALE,Store,Completed,POS_A,2026-04-04,True
TXN000005168,417.45,49.75999999999999,1.0,1,STR0024,REG013,ASC000139,CUST00000114,2026-05-26 20:41:00,SALE,Store,Completed,POS_C,2026-05-26,False
TXN000005169,824.66,-23.700000000000045,2.0,1,STR0002,REG002,ASC000269,,2026-04-24 02:57:00,SALE,Store,Completed,POS_B,2026-04-24,True
TXN000005172,1689.32,893.0899999999999,3.0,2,STR0011,REG011,ASC000136,CUST00000937,2026-04-09 15:55:00,SALE,Store,Completed,POS_A,2026-04-09,True
TXN000005173,1203.04,311.1900000000001,3.0,2,STR0017,REG014,ASC000436,CUST00001084,,SALE,Store,Completed,POS_C,,True
TXN000005177,5005.8,1591.0,10.0,4,STR0012,REG020,ASC000023,,,SALE,Store,Completed,POS_A,,True
TXN000005178,897.98,499.20000000000005,2.0,1,STR0009,REG001,ASC000126,,,SALE,Store,Completed,POS_A,,True
TXN000005185,248.02,44.56,1.0,1,STR0017,REG021,ASC000024,,,SALE,Store,Completed,POS_C,,False
TXN000005186,945.5,478.51,7.0,2,STR0024,REG007,ASC000289,CUST00000878,2026-04-04 11:21:00,SALE,Store,Completed,POS_C,2026-04-04,True
TXN000005188,808.12,326.32,2.0,1,STR0001,REG016,ASC000413,CUST00000755,,SALE,Pickup,Completed,POS_C,,True
TXN000005189,1710.33,-96.20999999999991,7.0,2,STR0020,REG013,ASC000382,CUST00000573,,SALE,Store,Completed,POS_A,,True
TXN000005191,492.26,198.19,1.0,1,STR0015,REG026,ASC000054,CUST00000202,,SALE,Store,Completed,POS_B,,False
TXN000005195,397.76,245.1,2.0,1,STR0020,REG008,ASC000208,,,SALE,Store,Completed,POS_B,,False
TXN000005197,2727.11,810.8700000000001,8.0,4,STR0012,REG024,ASC000237,CUST00000774,2026-05-10 20:10:00,SALE,Store,Completed,POS_C,2026-05-10,True
TXN000005199,2318.95,618.1499999999999,13.0,3,STR0024,REG013,ASC000373,CUST00001300,2026-05-24 00:10:00,SALE,Store,Completed,POS_C,2026-05-24,True
TXN000005203,1214.64,320.96000000000015,2.0,1,STR0015,REG028,ASC000080,CUST00000925,,SALE,Store,Completed,POS_B,,True
TXN000005208,1237.41,223.1300000000001,4.0,3,STR0018,REG024,ASC000379,CUST00001375,,SALE,Pickup,Completed,POS_A,,True
TXN000005211,2306.98,939.4300000000001,5.0,2,STR0016,REG009,ASC000378,CUST00000247,2026-04-09 08:31:00,SALE,Store,Completed,POS_C,2026-04-09,True
TXN000005213,3185.38,1899.3100000000002,3.0,1,STR0004,REG007,ASC000165,,2026-05-17 07:35:00,SALE,Pickup,Completed,POS_A,2026-05-17,True
TXN000005219,962.8,418.29999999999995,7.0,3,STR0005,REG024,ASC000063,CUST00000677,,SALE,Store,Completed,POS_B,,True
TXN000005225,2462.16,813.6399999999999,10.0,3,STR0011,REG024,ASC000012,CUST00001107,,SALE,Pickup,Completed,POS_C,,True
TXN000005228,2058.4,1095.55,5.0,3,STR0014,REG018,ASC000247,CUST00001621,2026-04-17 17:05:00,SALE,Store,Completed,POS_A,2026-04-17,True
TXN000005229,681.68,343.5799999999999,1.0,1,STR0014,REG015,ASC000247,CUST00001449,,SALE,Pickup,Completed,POS_C,,True
TXN000005230,3504.8999999999996,1309.9399999999996,7.0,3,STR0002,REG025,ASC000332,,2026-05-18 11:18:00,SALE,Pickup,Completed,POS_B,2026-05-18,True
TXN000005231,462.96000000000004,155.41,3.0,3,STR0007,REG020,ASC000168,,,SALE,Store,Completed,POS_C,,False
TXN000005236,328.51,141.97,3.0,2,STR0013,REG008,ASC000422,CUST00001207,2026-04-20 20:05:00,SALE,Store,Completed,POS_B,2026-04-20,False
TXN000005238,2069.4,755.4499999999999,5.0,3,STR0011,REG009,ASC000123,CUST00001052,,SALE,Store,Completed,POS_C,,True
TXN000005239,1008.46,306.23999999999995,8.0,4,STR0005,REG028,ASC000063,CUST00001744,2026-05-06 15:09:00,SALE,Store,Completed,POS_C,2026-05-06,True
TXN000005240,4934.18,2650.32,10.0,3,STR0002,REG011,ASC000290,CUST00000427,2026-05-10 22:29:00,SALE,Store,Completed,POS_B,2026-05-10,True
TXN000005244,2076.4,424.4000000000001,8.0,4,STR0024,REG024,ASC000377,CUST00001527,,SALE,Store,Completed,POS_B,,True
TXN000005246,1064.73,310.11,3.0,1,STR0011,REG026,ASC000012,CUST00000629,,SALE,Store,Completed,POS_C,,True
TXN000005250,1869.6999999999998,1014.3999999999999,4.0,2,STR0014,REG013,ASC000411,CUST00000463,2026-05-04 02:39:00,SALE,Store,Completed,POS_A,2026-05-04,True
TXN000005252,465.78,204.61999999999995,1.0,1,STR0025,REG021,ASC000016,,2026-04-15 10:45:00,SALE,Store,Completed,POS_C,2026-04-15,False
TXN000005253,127.69999999999999,48.61,2.0,2,STR0001,REG001,ASC000360,,,SALE,Pickup,Completed,POS_C,,False
TXN000005254,317.64,107.58999999999997,1.0,1,STR0023,REG022,ASC000479,CUST00000202,,SALE,Pickup,Completed,POS_B,,False
TXN000005255,3327.96,696.3600000000001,8.0,2,STR0007,REG017,ASC000075,CUST00001382,2026-05-02 14:47:00,SALE,Store,Completed,POS_A,2026-05-02,True
TXN000005257,1533.84,706.9599999999999,2.0,1,STR0011,REG021,ASC000314,,,SALE,Pickup,Completed,POS_C,,True
TXN000005258,4372.91,2208.0699999999997,9.0,4,STR0006,REG004,ASC000294,,,SALE,Pickup,Completed,POS_A,,True
TXN000005259,1429.45,631.6100000000001,3.0,3,STR0009,REG003,ASC000125,CUST00001623,2026-04-02 05:57:00,SALE,Store,Completed,POS_A,2026-04-02,True
TXN000005261,1126.36,284.79999999999995,2.0,1,STR0011,REG022,ASC000123,,2026-04-02 14:36:00,SALE,Pickup,Completed,POS_B,2026-04-02,True
TXN000005264,1007.52,533.22,3.0,2,STR0007,REG025,ASC000474,CUST00001615,2026-05-23 05:56:00,SALE,Pickup,Completed,POS_A,2026-05-23,True
TXN000005268,2225.64,1065.4799999999998,3.0,1,STR0024,REG022,ASC000340,CUST00000234,2026-05-04 16:42:00,SALE,Store,Completed,POS_B,2026-05-04,True
TXN000005270,642.2,145.34000000000003,2.0,1,STR0001,REG013,ASC000360,,,SALE,Store,Completed,POS_B,,True
TXN000005273,789.7,421.04,2.0,1,STR0011,REG025,ASC000399,CUST00000217,2026-04-25 02:29:00,SALE,Store,Completed,POS_C,2026-04-25,True
TXN000005275,3629.95,1615.7399999999998,7.0,3,STR0013,REG017,ASC000098,CUST00000072,2026-05-22 10:33:00,SALE,Pickup,Completed,POS_A,2026-05-22,True
TXN000005278,3402.36,1827.6000000000001,4.0,1,STR0001,REG026,ASC000472,CUST00000518,,SALE,Store,Completed,POS_B,,True
TXN000005285,2901.75,1423.06,6.0,3,STR0010,REG013,ASC000426,CUST00001133,,SALE,Store,Completed,POS_A,,True
TXN000005286,1454.26,779.56,2.0,1,STR0020,REG013,ASC000468,CUST00000885,2026-04-16 21:22:00,SALE,Store,Completed,POS_B,2026-04-16,True
TXN000005287,2370.54,912.4100000000001,7.0,4,STR0015,REG022,ASC000274,CUST00000070,2026-05-15 12:43:00,SALE,Store,Completed,POS_C,2026-05-15,True
TXN000005289,1762.9699999999998,709.27,6.0,2,STR0005,REG012,ASC000015,CUST00001635,2026-04-18 08:42:00,SALE,Store,Completed,POS_B,2026-04-18,True
