product_id,department,subcategory,brand,units_sold,net_sales,gross_margin,transaction_count,return_qty,refund_amount,return_count,return_rate
SKU0000476,Sports,Cycling,Urbanbasics,23.0,4175.91,2001.72,12,0.0,0.0,0.0,0.0
SKU0000105,Home,Bedding,Greathome,26.0,4054.1,742.4799999999999,12,1.0,0.0,1.0,0.038461538461538464
SKU0000226,Health & Beauty,Pharmacy,Freshway,21.0,4036.57,1905.2800000000002,13,1.0,188.01,1.0,0.047619047619047616
SKU0000153,Home,Decor,Greathome,22.0,4029.95,2108.25,12,1.0,121.01,1.0,0.045454545454545456
SKU0000423,Grocery,Dairy,Techline,28.0,3943.98,1988.46,13,0.0,0.0,0.0,0.0
SKU0000451,Office,School Supplies,Healthyyou,37.0,3878.21,1749.23,14,0.0,0.0,0.0,0.0
SKU0000318,Automotive,Car Care,Northpeak,43.0,3837.91,346.74000000000007,18,4.0,0.0,2.0,0.09302325581395349
SKU0000391,Electronics,Audio,Urbanbasics,29.0,3726.83,1952.9,16,0.0,0.0,0.0,0.0
SKU0000483,Apparel,Shoes,Northpeak,33.0,3691.6,723.5800000000002,17,0.0,0.0,2.0,0.0
SKU0000096,Home,Storage,Northpeak,46.0,3636.7799999999997,1850.6,16,0.0,0.0,0.0,0.0
SKU0000565,Sports,Fitness,Healthyyou,48.0,3629.05,1759.45,22,2.0,0.0,2.0,0.041666666666666664
SKU0000541,Electronics,Gaming,Greathome,10.0,3625.8799999999997,957.5799999999999,7,1.0,144.85,1.0,0.1
SKU0000089,Automotive,Accessories,Healthyyou,28.0,3624.96,2029.2399999999998,16,0.0,0.0,0.0,0.0
SKU0000187,Apparel,Kids,Healthyyou,21.0,3616.9700000000003,548.0300000000004,10,1.0,0.0,1.0,0.047619047619047616
SKU0000431,Automotive,Car Care,Valueplus,29.0,3576.13,1248.5900000000001,14,2.0,87.27,3.0,0.06896551724137931
SKU0000563,Automotive,Car Care,Healthyyou,37.0,3545.89,961.0699999999999,17,5.0,0.0,2.0,0.13513513513513514
SKU0000317,Sports,Outdoor,Northpeak,41.0,3534.03,548.4100000000003,17,0.0,0.0,1.0,0.0
SKU0000480,Health & Beauty,Personal Care,Valueplus,48.0,3505.72,1211.3200000000002,20,2.0,175.14,2.0,0.041666666666666664
SKU0000528,Automotive,Accessories,Healthyyou,58.0,3491.6,1455.22,18,0.0,0.0,0.0,0.0
SKU0000377,Apparel,Kids,Urbanbasics,37.0,3485.93,1240.7699999999998,14,2.0,0.0,2.0,0.05405405405405406
SKU0000019,Health & Beauty,Pharmacy,Greathome,31.0,3430.4700000000003,1538.2300000000002,13,1.0,0.0,1.0,0.03225806451612903
SKU0000290,Automotive,Tires,Urbanbasics,35.0,3412.11,1028.26,15,0.0,0.0,0.0,0.0
SKU0000475,Sports,Fitness,Healthyyou,25.0,3310.1800000000003,1588.4299999999998,11,1.0,0.0,1.0,0.04
SKU0000210,Home,Bedding,Healthyyou,27.0,3304.86,673.9800000000002,9,0.0,0.0,0.0,0.0
SKU0000132,Sports,Cycling,Healthyyou,50.0,3280.19,70.18999999999993,24,0.0,0.0,0.0,0.0
SKU0000349,Electronics,Gaming,Valueplus,40.0,3129.03,1664.63,17,2.0,0.0,2.0,0.05
SKU0000554,Office,Stationery,Greathome,38.0,3103.83,937.45,18,0.0,0.0,0.0,0.0
SKU0000505,Sports,Outdoor,Freshway,18.0,3092.06,610.22,9,4.0,82.63,2.0,0.2222222222222222
SKU0000314,Office,Stationery,Techline,63.0,3080.36,189.92000000000004,25,3.0,57.2,2.0,0.047619047619047616
SKU0000040,Sports,Fitness,Greathome,26.0,3032.49,1493.55,13,0.0,0.0,0.0,0.0
SKU0000497,Grocery,Pantry,Urbanbasics,38.0,3008.58,355.4200000000002,15,2.0,0.0,1.0,0.05263157894736842
SKU0000313,Electronics,Gaming,Healthyyou,41.0,2992.67,1697.4799999999998,22,1.0,160.23,1.0,0.024390243902439025
SKU0000039,Electronics,Audio,Urbanbasics,25.0,2991.44,910.44,10,0.0,0.0,0.0,0.0
SKU0000099,Apparel,Shoes,Freshway,40.0,2978.01,1775.6100000000001,19,0.0,0.0,0.0,0.0
SKU0000272,Electronics,Audio,Northpeak,33.0,2942.21,1494.5,17,0.0,0.0,0.0,0.0
SKU0000154,Home,Kitchen,Urbanbasics,28.0,2853.06,655.3400000000003,11,3.0,348.78999999999996,2.0,0.10714285714285714
SKU0000385,Grocery,Produce,Urbanbasics,51.0,2818.4199999999996,454.0599999999998,18,1.0,12.73,3.0,0.0196078431372549
SKU0000263,Office,Stationery,Freshway,31.0,2813.96,1367.5,12,2.0,0.0,1.0,0.06451612903225806
SKU0000280,Office,Printing,Techline,50.0,2759.24,106.23999999999985,22,3.0,0.0,1.0,0.06
SKU0000005,Home,Storage,Urbanbasics,23.0,2758.1099999999997,1404.56,11,1.0,0.0,2.0,0.043478260869565216
SKU0000350,Sports,Fitness,Healthyyou,32.0,2723.58,494.4600000000001,13,1.0,0.0,1.0,0.03125
SKU0000387,Office,Printing,Freshway,29.0,2699.88,1591.21,15,0.0,0.0,0.0,0.0
SKU0000548,Home,Storage,Freshway,47.0,2684.8199999999997,1168.6,15,3.0,0.0,1.0,0.06382978723404255
SKU0000292,Health & Beauty,Cosmetics,Valueplus,25.0,2610.78,741.5300000000002,13,0.0,0.0,0.0,0.0
SKU0000236,Home,Storage,Freshway,41.0,2588.23,-37.81999999999986,16,0.0,0.0,0.0,0.0
SKU0000404,Apparel,Shoes,Northpeak,35.0,2586.1,1453.85,15,1.0,174.82,1.0,0.02857142857142857
SKU0000462,Health & Beauty,Personal Care,Urbanbasics,58.0,2518.9900000000002,341.6700000000001,25,1.0,0.0,1.0,0.017241379310344827
SKU0000123,Electronics,Gaming,Valueplus,29.0,2513.2,467.24999999999994,14,0.0,0.0,0.0,0.0
SKU0000463,Automotive,Car Care,Techline,40.0,2466.7700000000004,497.5700000000003,18,0.0,0.0,0.0,0.0
SKU0000252,Apparel,Men,Urbanbasics,39.0,2444.96,1028.87,14,0.0,0.0,1.0,0.0
SKU0000364,Grocery,Pantry,Urbanbasics,41.0,2353.4700000000003,1148.48,17,4.0,262.3,3.0,0.0975609756097561
SKU0000135,Office,School Supplies,Urbanbasics,33.0,2339.74,173.28999999999976,13,2.0,88.23,2.0,0.06060606060606061
SKU0000339,Sports,Outdoor,Techline,34.0,2288.84,330.77999999999986,11,3.0,109.62,1.0,0.08823529411764706
SKU0000571,Apparel,Men,Freshway,58.0,2287.85,1022.8700000000001,22,0.0,0.0,0.0,0.0
SKU0000530,Electronics,Gaming,Urbanbasics,46.0,2273.11,395.3900000000001,23,0.0,0.0,0.0,0.0
SKU0000262,Office,Stationery,Greathome,24.0,2223.81,467.72999999999996,14,8.0,64.61,4.0,0.3333333333333333
SKU0000523,Sports,Fitness,Northpeak,20.0,2199.14,1309.1399999999999,8,0.0,0.0,0.0,0.0
SKU0000098,Sports,Fitness,Healthyyou,42.0,2197.7,671.8400000000001,20,2.0,0.0,1.0,0.047619047619047616
SKU0000320,Electronics,Audio,Freshway,42.0,2175.79,1276.1499999999999,18,1.0,0.0,1.0,0.023809523809523808
SKU0000439,Electronics,Audio,Healthyyou,31.0,2146.48,369.8699999999999,16,0.0,0.0,0.0,0.0
SKU0000106,Home,Storage,Healthyyou,54.0,2137.34,634.5200000000002,23,4.0,0.0,2.0,0.07407407407407407
SKU0000239,Apparel,Kids,Valueplus,11.0,2121.29,758.61,8,1.0,32.19,2.0,0.09090909090909091
SKU0000241,Health & Beauty,Cosmetics,Greathome,44.0,2077.49,594.25,16,0.0,0.0,0.0,0.0
SKU0000331,Apparel,Men,Greathome,11.0,2068.89,1097.3700000000001,6,0.0,0.0,0.0,0.0
SKU0000146,Sports,Fitness,Techline,51.0,1949.96,245.02999999999997,19,1.0,105.44,1.0,0.0196078431372549
SKU0000055,Apparel,Shoes,Valueplus,34.0,1949.24,885.04,10,0.0,0.0,0.0,0.0
SKU0000488,Sports,Fitness,Freshway,21.0,1844.5000000000002,616.4200000000002,13,0.0,71.94,1.0,0.0
SKU0000121,Health & Beauty,Wellness,Urbanbasics,41.0,1826.8600000000001,-3397.36,16,1.0,0.0,1.0,0.024390243902439025
SKU0000477,Health & Beauty,Cosmetics,Urbanbasics,29.0,1740.9199999999998,76.60999999999993,12,0.0,0.0,0.0,0.0
SKU0000198,Grocery,Frozen,Greathome,31.0,1688.47,184.96999999999994,13,0.0,0.0,1.0,0.0
SKU0000051,Home,Kitchen,Techline,37.0,1677.94,317.82000000000005,16,3.0,0.0,1.0,0.08108108108108109
SKU0000017,Sports,Fitness,Northpeak,18.0,1590.72,392.46000000000004,11,3.0,80.34,1.0,0.16666666666666666
SKU0000078,Sports,Outdoor,Urbanbasics,38.0,1571.8600000000001,547.38,18,0.0,0.0,0.0,0.0
SKU0000446,Electronics,Audio,Techline,29.0,1500.11,552.97,14,0.0,0.0,0.0,0.0
SKU0000009,Grocery,Produce,Healthyyou,39.0,1469.16,703.1999999999999,16,0.0,0.0,0.0,0.0
SKU0000274,Automotive,Tires,Healthyyou,27.0,1439.71,457.99,12,0.0,0.0,0.0,0.0
SKU0000177,Health & Beauty,Wellness,Urbanbasics,21.0,1368.98,815.21,8,2.0,65.1,3.0,0.09523809523809523
SKU0000442,Grocery,Produce,Freshway,37.0,1288.13,674.3000000000001,16,4.0,0.0,2.0,0.10810810810810811
SKU0000259,Home,Storage,Northpeak,43.0,1212.25,232.28000000000003,22,3.0,94.41,3.0,0.06976744186046512
SKU0000299,Health & Beauty,Cosmetics,Valueplus,46.0,1162.72,262.96000000000004,21,0.0,0.0,0.0,0.0
SKU0000490,Apparel,Kids,Freshway,46.0,1161.55,268.22999999999996,16,1.0,85.98,1.0,0.021739130434782608
SKU0000199,Office,School Supplies,Techline,26.0,1149.15,670.23,12,1.0,0.0,1.0,0.038461538461538464
SKU0000428,Automotive,Car Care,Freshway,32.0,1145.42,-3212.0199999999995,14,1.0,162.77,1.0,0.03125
SKU0000370,Health & Beauty,Personal Care,Techline,27.0,1135.6399999999999,609.68,16,1.0,98.4,1.0,0.037037037037037035
SKU0000034,Apparel,Women,Valueplus,22.0,1114.36,665.12,11,0.0,0.0,0.0,0.0
SKU0000443,Electronics,Accessories,Greathome,13.0,1103.49,168.7899999999999,7,0.0,0.0,0.0,0.0
SKU0000426,Automotive,Tires,Northpeak,34.0,991.46,194.16000000000008,16,2.0,0.0,2.0,0.058823529411764705
SKU0000419,Apparel,Women,Healthyyou,35.0,989.3,574.9,16,1.0,0.0,1.0,0.02857142857142857
SKU0000353,Electronics,Audio,Northpeak,26.0,947.15,451.84999999999997,15,7.0,333.40999999999997,3.0,0.2692307692307692
SKU0000450,Grocery,Dairy,Greathome,35.0,925.01,284.50999999999993,16,4.0,306.15999999999997,2.0,0.11428571428571428
SKU0000344,Apparel,Men,Techline,23.0,883.4,244.23000000000005,10,2.0,0.0,1.0,0.08695652173913043
SKU0000532,Sports,Cycling,Healthyyou,50.0,857.6399999999999,383.63999999999993,22,3.0,199.33,2.0,0.06
SKU0000489,Grocery,Frozen,Healthyyou,37.0,823.28,-37.71,17,0.0,0.0,0.0,0.0
SKU0000474,Automotive,Car Care,Healthyyou,33.0,813.34,105.15999999999998,16,0.0,0.0,1.0,0.0
SKU0000577,Grocery,Beverages,Techline,31.0,734.99,400.81,14,0.0,0.0,1.0,0.0
SKU0000064,Sports,Fitness,Techline,28.0,602.27,105.26999999999998,16,0.0,0.0,0.0,0.0
SKU0000047,Apparel,Men,Freshway,25.0,515.7099999999999,236.45999999999995,15,0.0,0.0,0.0,0.0
SKU0000015,Electronics,Gaming,Techline,40.0,449.81,16.21,16,0.0,0.0,0.0,0.0
SKU0000115,Office,Printing,Urbanbasics,34.0,447.28999999999996,101.17000000000002,11,2.0,0.0,1.0,0.058823529411764705
SKU0000351,Sports,Cycling,Techline,41.0,410.88,45.57000000000001,15,0.0,0.0,0.0,0.0
SKU0000567,Health & Beauty,Cosmetics,Freshway,26.0,356.23,176.30999999999997,11,3.0,126.5,2.0,0.11538461538461539
SKU0000330,Apparel,Shoes,Valueplus,19.0,310.25,24.87000000000002,8,0.0,0.0,0.0,0.0
SKU0000546,Grocery,Frozen,Greathome,17.0,278.11,121.88,6,2.0,54.11,2.0,0.11764705882352941
SKU0000242,Apparel,Women,Valueplus,25.0,267.35,146.35000000000002,11,0.0,0.0,0.0,0.0
SKU0000302,Automotive,Car Care,Urbanbasics,32.0,251.78,16.259999999999987,14,3.0,0.0,2.0,0.09375
SKU0000537,Health & Beauty,Personal Care,Urbanbasics,35.0,201.43,72.97999999999999,17,0.0,0.0,0.0,0.0
SKU0000570,Grocery,Frozen,Techline,11.0,119.78999999999999,9.239999999999993,8,3.0,131.05,2.0,0.2727272727272727
SKU0000487,Electronics,Accessories,Valueplus,29.0,72.02,8.510000000000003,12,3.0,188.49,2.0,0.10344827586206896
