transaction_date,store_id,department,transaction_count,units,net_sales,gross_margin,markdown_amount
2026-04-30,STR0006,Home,1,2.0,893.08,430.62000000000006,99.77999999999997
2026-04-30,STR0006,Office,1,2.0,87.64,50.8,4.6200000000000045
2026-04-30,STR0008,Automotive,1,1.0,8.3,0.9400000000000004,0.0
2026-04-30,STR0010,Office,1,1.0,156.05,68.72000000000001,27.539999999999992
2026-04-30,STR0011,Automotive,1,8.0,4559.52,2161.67,705.3300000000004
2026-04-30,STR0011,Electronics,1,2.0,224.78,58.30000000000001,39.66
2026-04-30,STR0011,Grocery,1,2.0,509.18,215.72000000000003,0.0
2026-04-30,STR0011,Health & Beauty,1,5.0,3390.05,1966.4,0.0
2026-04-30,STR0011,Home,1,1.0,436.06,40.79000000000002,110.26000000000005
2026-04-30,STR0011,Office,2,7.0,3238.44,1406.82,223.39999999999986
2026-04-30,STR0012,Apparel,1,4.0,637.08,299.32000000000005,33.51999999999998
2026-04-30,STR0012,Automotive,3,8.0,2877.36,1048.4,187.0999999999998
2026-04-30,STR0012,Grocery,2,5.0,1499.4,213.29000000000002,196.60000000000002
2026-04-30,STR0012,Health & Beauty,2,8.0,946.1999999999999,548.6599999999999,119.34
2026-04-30,STR0012,Office,3,10.0,5075.18,2438.6400000000003,407.4799999999999
2026-04-30,STR0012,Sports,1,1.0,507.12,209.76,0.0
2026-04-30,STR0013,Office,1,1.0,536.24,331.96000000000004,0.0
2026-04-30,STR0013,Sports,1,5.0,208.7,41.54999999999998,0.0
2026-04-30,STR0014,Grocery,1,5.0,2006.2,798.1499999999999,501.55
2026-04-30,STR0014,Health & Beauty,1,2.0,1182.0,711.44,0.0
2026-04-30,STR0014,Home,1,6.0,2528.62,949.3699999999997,446.95
2026-04-30,STR0014,Office,1,4.0,1039.6,251.83999999999992,115.60000000000014
2026-04-30,STR0014,Sports,1,1.0,184.18,69.02000000000001,0.0
2026-04-30,STR0015,Electronics,1,5.0,2008.55,431.79999999999995,0.0
2026-04-30,STR0020,Home,1,5.0,752.75,297.9,0.0
2026-04-30,STR0020,Office,1,5.0,547.75,260.05,0.0
2026-04-30,STR0020,Sports,2,7.0,5190.79,2668.5500000000006,89.63
2026-04-30,STR0023,Apparel,1,9.0,6361.990000000001,3949.920000000001,0.0
2026-04-30,STR0023,Automotive,1,5.0,293.29999999999995,117.74999999999994,32.60000000000005
2026-04-30,STR0023,Office,1,1.0,103.32,37.66999999999999,25.830000000000013
2026-04-30,STR0024,Automotive,1,2.0,218.54,64.69999999999999,11.5
2026-04-30,STR0024,Office,1,1.0,250.67,86.45999999999998,0.0
2026-04-30,STR0025,Apparel,2,7.0,3212.45,1457.8200000000002,302.09
2026-04-30,STR0025,Automotive,1,1.0,99.82,29.959999999999994,5.25
2026-04-30,STR0025,Electronics,1,2.0,504.66,141.54000000000002,56.30000000000001
2026-04-30,STR0025,Home,1,2.0,431.04,81.96000000000004,0.0
2026-04-30,STR0025,Sports,2,2.0,956.0899999999999,308.84999999999997,97.26999999999998
2026-05-01,STR0001,Apparel,1,2.0,421.64,14.71999999999997,74.40000000000003
2026-05-01,STR0002,Apparel,1,2.0,331.16,43.26000000000005,0.0
2026-05-01,STR0002,Automotive,1,5.0,3227.7,1537.0499999999997,806.9
2026-05-01,STR0004,Automotive,1,3.0,1320.1200000000001,213.87000000000012,0.0
2026-05-01,STR0004,Office,1,3.0,147.01,9.369999999999976,8.010000000000005
2026-05-01,STR0006,Home,2,6.0,500.4,185.58,26.37000000000001
2026-05-01,STR0006,Office,2,7.0,3277.15,1822.3500000000001,0.0
2026-05-01,STR0009,Sports,1,2.0,91.4,37.480000000000004,0.0
2026-05-01,STR0010,Home,1,2.0,1699.94,842.5600000000001,424.98
2026-05-01,STR0011,Apparel,1,1.0,378.66,74.15000000000003,94.66999999999996
2026-05-01,STR0011,Health & Beauty,1,4.0,2207.68,543.2799999999997,0.0
2026-05-01,STR0011,Home,1,1.0,569.45,178.83000000000004,30.229999999999905
2026-05-01,STR0012,Apparel,1,2.0,1166.0,553.64,129.77999999999997
2026-05-01,STR0012,Automotive,1,1.0,332.22,79.78000000000003,0.0
2026-05-01,STR0012,Electronics,1,3.0,250.35000000000002,140.52000000000004,13.170000000000002
2026-05-01,STR0012,Health & Beauty,1,3.0,140.22,27.599999999999994,0.0
2026-05-01,STR0012,Home,1,5.0,395.25,201.10000000000002,20.799999999999983
2026-05-01,STR0013,Apparel,1,4.0,3146.96,1618.6000000000001,349.6399999999999
2026-05-01,STR0013,Automotive,2,4.0,1393.11,129.9699999999998,122.89000000000007
2026-05-01,STR0013,Health & Beauty,1,1.0,119.04,44.27000000000001,0.0
2026-05-01,STR0013,Home,1,1.0,549.25,256.82,28.960000000000036
2026-05-01,STR0013,Office,1,1.0,376.24,189.69,41.920000000000016
2026-05-01,STR0015,Apparel,1,3.0,333.45000000000005,63.63000000000005,17.549999999999983
2026-05-01,STR0015,Automotive,1,2.0,230.04,76.19999999999999,0.0
2026-05-01,STR0015,Health & Beauty,1,1.0,684.21,333.51000000000005,36.120000000000005
2026-05-01,STR0015,Home,1,3.0,575.91,313.86,0.0
2026-05-01,STR0015,Office,1,5.0,3671.61,2140.05,0.0
2026-05-01,STR0016,Electronics,1,5.0,1261.65,353.85000000000014,140.75000000000003
2026-05-01,STR0016,Health & Beauty,1,5.0,3486.0200000000004,1737.88,141.1199999999999
2026-05-01,STR0016,Home,1,1.0,888.44,509.74000000000007,0.0
2026-05-01,STR0018,Apparel,1,1.0,100.46,9.699999999999989,25.370000000000005
2026-05-01,STR0018,Office,1,2.0,537.32,167.02000000000004,0.0
2026-05-01,STR0019,Apparel,1,2.0,266.24,97.36000000000001,67.06
2026-05-01,STR0019,Automotive,1,2.0,182.08,33.32000000000002,32.47999999999999
2026-05-01,STR0019,Electronics,1,2.0,465.54,134.40000000000003,0.0
2026-05-01,STR0019,Grocery,3,12.0,5550.24,2515.8899999999994,291.28
2026-05-01,STR0019,Health & Beauty,2,7.0,4202.18,2137.58,434.0999999999998
2026-05-01,STR0019,Office,1,2.0,275.36,140.16000000000003,68.83999999999997
2026-05-01,STR0019,Sports,1,3.0,1831.0700000000002,661.2200000000003,203.5799999999997
2026-05-01,STR0020,Electronics,2,9.0,2296.98,390.1200000000001,356.4399999999998
2026-05-01,STR0021,Apparel,2,7.0,2192.52,338.59999999999997,259.81000000000006
2026-05-01,STR0021,Automotive,1,2.0,1037.32,388.43999999999994,0.0
2026-05-01,STR0021,Grocery,2,3.0,841.78,223.24000000000004,107.55999999999995
2026-05-01,STR0021,Home,1,1.0,214.52,39.98000000000002,0.0
2026-05-01,STR0021,Sports,1,2.0,1784.7,1023.6400000000001,0.0
2026-05-01,STR0023,Apparel,1,4.0,1743.76,867.16,0.0
2026-05-01,STR0023,Office,1,2.0,1256.14,373.1200000000001,0.0
2026-05-01,STR0025,Automotive,1,3.0,1401.15,750.94,0.0
2026-05-01,STR0025,Grocery,1,1.0,1002.64,565.0699999999999,177.11
2026-05-02,STR0001,Apparel,1,4.0,202.72,77.52,50.68000000000001
2026-05-02,STR0001,Automotive,1,2.0,334.28,174.23999999999998,59.88000000000005
2026-05-02,STR0001,Electronics,2,5.0,1632.25,798.58,92.69999999999997
2026-05-02,STR0001,Grocery,2,4.0,1262.71,716.0200000000001,148.64999999999992
2026-05-02,STR0001,Office,1,1.0,255.03,125.94999999999999,28.340000000000003
2026-05-02,STR0003,Office,1,1.0,101.67,28.5,0.0
2026-05-02,STR0004,Grocery,1,1.0,749.02,339.24,188.51
2026-05-02,STR0004,Home,2,4.0,2432.6800000000003,1058.8200000000002,0.0
2026-05-02,STR0005,Apparel,1,2.0,107.5,66.66,0.0
2026-05-02,STR0005,Grocery,1,2.0,259.06,76.47999999999999,13.639999999999986
2026-05-02,STR0005,Home,1,1.0,487.81,161.39999999999998,0.0
2026-05-02,STR0005,Office,1,2.0,618.04,8.659999999999968,109.06000000000006
2026-05-02,STR0006,Grocery,1,1.0,236.33,97.95000000000002,12.48999999999998
2026-05-02,STR0007,Apparel,1,1.0,143.76,51.379999999999995,25.55000000000001
2026-05-02,STR0007,Automotive,2,2.0,638.6800000000001,297.18000000000006,63.559999999999945
2026-05-02,STR0007,Grocery,1,4.0,1933.44,352.84000000000015,0.0
2026-05-02,STR0007,Home,2,5.0,1681.92,489.68999999999994,246.96000000000004
2026-05-02,STR0007,Office,1,1.0,514.65,235.46999999999997,27.090000000000032
2026-05-02,STR0012,Automotive,1,7.0,1187.37,470.14000000000004,215.36
2026-05-02,STR0012,Home,1,4.0,1570.56,637.7199999999999,392.6400000000001
2026-05-02,STR0013,Sports,1,1.0,249.7,27.22999999999999,44.06
2026-05-02,STR0014,Health & Beauty,1,5.0,2405.45,1416.85,0.0
2026-05-02,STR0014,Home,2,6.0,4040.56,1902.87,745.7999999999998
2026-05-02,STR0015,Apparel,2,3.0,1458.4299999999998,820.44,221.91000000000008
2026-05-02,STR0015,Home,1,2.0,848.14,506.91999999999996,44.639999999999986
2026-05-02,STR0015,Sports,1,5.0,4239.35,2204.9500000000003,471.0500000000002
2026-05-02,STR0016,Automotive,1,8.0,6184.9400000000005,3608.0699999999997,100.2299999999999
2026-05-02,STR0016,Health & Beauty,1,1.0,448.97,206.34000000000003,80.11000000000001
2026-05-02,STR0017,Apparel,1,3.0,871.6600000000001,165.01000000000005,16.600000000000023
2026-05-02,STR0017,Grocery,1,5.0,2552.6499999999996,1109.4999999999995,450.45000000000016
2026-05-02,STR0017,Home,1,5.0,873.25,397.20000000000005,154.09999999999997
2026-05-02,STR0018,Apparel,1,4.0,219.0,137.32,0.0
2026-05-02,STR0018,Electronics,1,1.0,835.44,515.71,0.0
2026-05-02,STR0018,Office,1,5.0,548.9,220.64999999999998,96.85000000000002
2026-05-02,STR0019,Apparel,1,2.0,284.1,69.52000000000001,0.0
2026-05-02,STR0019,Home,2,9.0,3431.83,1589.57,0.0
2026-05-02,STR0019,Office,1,2.0,2004.22,1213.72,0.0
2026-05-02,STR0019,Sports,1,5.0,3420.7000000000003,1188.9,0.0
2026-05-02,STR0020,Apparel,1,2.0,51.18,27.5,9.020000000000003
2026-05-02,STR0020,Electronics,1,2.0,1068.06,365.05999999999995,189.36000000000013
2026-05-02,STR0020,Grocery,1,1.0,807.29,413.15999999999997,0.0
2026-05-02,STR0020,Office,1,2.0,179.62,34.44,44.900000000000006
2026-05-02,STR0023,Home,1,2.0,498.36,166.06,87.93999999999994
2026-05-02,STR0023,Office,1,4.0,1721.32,728.8799999999999,430.31999999999994
2026-05-02,STR0024,Apparel,1,1.0,104.5,64.08,0.0
2026-05-02,STR0025,Automotive,1,3.0,360.46,39.879999999999974,2.780000000000001
2026-05-02,STR0025,Electronics,1,3.0,161.22,63.24000000000001,0.0
2026-05-02,STR0025,Office,1,2.0,979.64,379.79999999999995,0.0
2026-05-03,STR0001,Apparel,2,7.0,893.75,546.1600000000001,3.2699999999999996
2026-05-03,STR0001,Electronics,1,5.0,1051.99,438.24,11.549999999999997
2026-05-03,STR0001,Grocery,3,12.0,4038.16,795.6700000000001,208.89999999999986
2026-05-03,STR0001,Health & Beauty,1,2.0,1442.66,741.2600000000001,0.0
2026-05-03,STR0001,Home,2,4.0,2245.12,1291.1,0.0
2026-05-03,STR0002,Automotive,1,4.0,959.92,506.19999999999993,240.48000000000013
2026-05-03,STR0002,Sports,1,2.0,884.8299999999999,513.5,18.430000000000007
2026-05-03,STR0003,Apparel,2,5.0,1018.99,452.1400000000001,68.04999999999995
2026-05-03,STR0003,Electronics,1,1.0,226.76,114.75999999999999,56.69
2026-05-03,STR0003,Health & Beauty,1,2.0,549.22,166.10000000000002,137.55999999999995
2026-05-03,STR0006,Apparel,1,5.0,2486.55,1425.6000000000001,0.0
2026-05-03,STR0006,Sports,1,2.0,931.54,491.15999999999997,49.139999999999986
2026-05-03,STR0007,Electronics,1,1.0,817.41,455.83,0.0
2026-05-03,STR0007,Sports,1,2.0,904.4,49.139999999999986,226.34000000000003
2026-05-03,STR0008,Apparel,1,2.0,408.34,212.89999999999998,0.0
2026-05-03,STR0008,Automotive,1,5.0,3458.2,1643.5999999999997,864.5499999999998
2026-05-03,STR0008,Health & Beauty,1,2.0,859.96,380.3,214.98000000000002
2026-05-03,STR0008,Office,2,2.0,760.26,368.27,127.55000000000001
2026-05-03,STR0008,Sports,1,3.0,185.19,-7.410000000000025,32.67000000000002
2026-05-03,STR0009,Apparel,1,4.0,2472.68,832.1999999999998,619.4000000000001
2026-05-03,STR0009,Automotive,1,5.0,2691.95,1514.2499999999998,0.0
2026-05-03,STR0009,Electronics,1,1.0,73.17,41.58,3.8499999999999943
2026-05-03,STR0011,Automotive,1,2.0,1250.08,464.0999999999999,138.9000000000001
2026-05-03,STR0011,Office,1,1.0,686.67,270.94999999999993,121.18000000000006
2026-05-03,STR0012,Automotive,1,3.0,1327.4499999999998,791.2099999999999,0.0
2026-05-03,STR0012,Office,1,1.0,501.46,59.94999999999999,125.61000000000007
2026-05-03,STR0014,Home,1,2.0,1022.96,241.72000000000003,181.39999999999986
2026-05-03,STR0015,Grocery,1,4.0,102.58999999999999,59.47,4.050000000000004
2026-05-03,STR0015,Home,1,2.0,656.86,29.539999999999964,34.58000000000004
2026-05-03,STR0017,Apparel,2,3.0,1329.7099999999998,545.6899999999998,194.66000000000008
2026-05-03,STR0017,Health & Beauty,1,4.0,2830.44,1532.1,138.04999999999995
2026-05-03,STR0017,Home,1,5.0,692.95,54.40000000000009,0.0
2026-05-03,STR0017,Office,1,7.0,5696.39,3181.1100000000006,65.56000000000006
2026-05-03,STR0019,Apparel,1,6.0,1418.4,745.7,204.87999999999988
2026-05-03,STR0019,Home,1,2.0,259.12,141.42000000000002,0.0
2026-05-03,STR0019,Sports,1,3.0,241.13,32.150000000000006,42.72000000000003
2026-05-03,STR0020,Automotive,1,2.0,668.28,357.9,0.0
2026-05-03,STR0020,Health & Beauty,1,5.0,1576.7,-59.450000000000045,278.40000000000003
2026-05-03,STR0021,Home,1,1.0,671.2,329.40000000000003,74.57999999999993
2026-05-03,STR0021,Office,2,3.0,1965.39,1038.4,7.949999999999989
2026-05-03,STR0021,Sports,1,1.0,203.22,5.22999999999999,50.81
2026-05-03,STR0023,Apparel,1,1.0,163.14,65.41999999999999,41.03
2026-05-03,STR0023,Electronics,1,2.0,566.9,342.9,0.0
2026-05-03,STR0023,Office,1,4.0,682.0,312.48,120.36000000000001
2026-05-03,STR0023,Sports,1,7.0,3196.3399999999997,1694.3499999999997,0.0
2026-05-03,STR0024,Apparel,1,2.0,86.0,42.38,0.0
2026-05-03,STR0024,Automotive,1,1.0,168.64,88.61999999999999,29.940000000000026
2026-05-03,STR0024,Electronics,1,1.0,67.95,10.64,7.549999999999997
2026-05-03,STR0024,Grocery,1,2.0,57.86,21.259999999999998,0.0
2026-05-03,STR0024,Home,1,2.0,1338.02,542.68,334.5
2026-05-03,STR0024,Sports,2,8.0,2491.06,968.84,464.5599999999999
2026-05-03,STR0025,Automotive,1,5.0,2304.85,311.7999999999997,0.0
2026-05-03,STR0025,Health & Beauty,1,5.0,2209.7,129.19999999999982,552.3999999999999
2026-05-03,STR0025,Home,1,3.0,1972.72,1014.4000000000001,0.0
2026-05-04,STR0001,Apparel,1,1.0,497.78,304.28,0.0
2026-05-04,STR0001,Electronics,1,5.0,1280.2,723.95,0.0
2026-05-04,STR0001,Grocery,1,2.0,67.0,27.72,16.739999999999995
2026-05-04,STR0001,Health & Beauty,1,2.0,684.18,291.31999999999994,0.0
2026-05-04,STR0001,Home,1,5.0,1633.19,804.0500000000002,202.87999999999988
2026-05-04,STR0001,Sports,1,8.0,2180.71,1165.35,48.119999999999976
2026-05-04,STR0002,Home,1,4.0,174.52,63.20000000000002,0.0
2026-05-04,STR0003,Home,1,1.0,438.3,33.55000000000001,0.0
2026-05-04,STR0004,Office,1,3.0,2172.1,1041.02,300.46000000000004
2026-05-04,STR0005,Apparel,1,1.0,743.03,360.94,131.12
2026-05-04,STR0005,Automotive,1,2.0,262.1,148.12,13.799999999999955
2026-05-04,STR0005,Electronics,1,3.0,322.07,60.20999999999999,0.0
2026-05-04,STR0005,Health & Beauty,1,1.0,756.42,418.31999999999994,0.0
2026-05-04,STR0005,Sports,1,3.0,760.4300000000001,309.92,98.26999999999998
2026-05-04,STR0007,Grocery,1,1.0,478.93,279.35,53.31999999999999
2026-05-04,STR0007,Home,1,1.0,39.27,11.440000000000005,4.359999999999999
2026-05-04,STR0009,Apparel,1,4.0,2726.68,1671.7599999999998,0.0
2026-05-04,STR0009,Grocery,1,5.0,1646.99,882.0200000000001,0.0
2026-05-04,STR0009,Health & Beauty,1,4.0,208.08,-301.6,10.95999999999998
2026-05-04,STR0013,Apparel,1,1.0,696.84,286.72,77.42999999999995
2026-05-04,STR0013,Health & Beauty,1,1.0,372.33,208.46999999999997,0.0
2026-05-04,STR0014,Office,1,1.0,581.52,275.31,30.610000000000014
2026-05-04,STR0014,Sports,1,4.0,1869.6999999999998,1014.3999999999999,8.420000000000002
2026-05-04,STR0015,Automotive,1,1.0,956.23,600.06,0.0
2026-05-04,STR0015,Electronics,1,3.0,742.89,306.27,0.0
2026-05-04,STR0015,Sports,1,1.0,112.86,112.86,0.0
2026-05-04,STR0016,Electronics,1,1.0,526.51,92.13999999999999,92.90999999999997
2026-05-04,STR0016,Health & Beauty,1,3.0,992.14,687.99,65.65999999999997
2026-05-04,STR0016,Sports,1,4.0,776.36,350.16,8.420000000000002
2026-05-04,STR0018,Apparel,1,1.0,232.22,124.76,12.219999999999999
2026-05-04,STR0018,Office,1,2.0,1223.26,610.84,0.0
2026-05-04,STR0020,Automotive,1,3.0,678.45,406.32000000000005,35.70000000000002
2026-05-04,STR0020,Office,1,2.0,1755.54,1016.06,195.05999999999995
2026-05-04,STR0021,Apparel,1,4.0,2441.48,1494.8000000000002,0.0
2026-05-04,STR0021,Automotive,1,1.0,326.51,180.23999999999998,0.0
2026-05-04,STR0022,Home,1,1.0,413.89,87.47999999999996,73.92000000000002
2026-05-04,STR0022,Sports,1,2.0,38.1,2.6000000000000014,9.519999999999996
2026-05-04,STR0023,Apparel,1,3.0,2322.81,1092.4499999999998,0.0
2026-05-04,STR0023,Automotive,1,4.0,1601.64,163.08000000000015,0.0
2026-05-04,STR0023,Electronics,2,7.0,2268.55,778.51,366.11000000000007
2026-05-04,STR0023,Sports,1,1.0,468.41,265.92,24.70999999999998
2026-05-04,STR0024,Automotive,1,2.0,234.52,120.54,41.37999999999997
2026-05-04,STR0024,Health & Beauty,1,1.0,330.12,180.02,37.24000000000001
2026-05-04,STR0024,Home,1,5.0,922.75,251.04999999999995,102.75000000000006
2026-05-04,STR0024,Sports,1,3.0,2225.64,1065.4799999999998,392.7599999999999
2026-05-05,STR0001,Electronics,2,8.0,2633.76,1396.3100000000002,197.3999999999998
2026-05-05,STR0001,Health & Beauty,1,1.0,732.38,325.96999999999997,129.24
2026-05-05,STR0001,Sports,2,10.0,1239.26,261.58,169.91000000000003
2026-05-05,STR0002,Office,1,1.0,431.39,152.20999999999998,108.35000000000002
2026-05-05,STR0002,Sports,1,3.0,1804.77,926.91,0.0
2026-05-05,STR0003,Apparel,3,8.0,4668.33,2289.8099999999995,21.55000000000001
2026-05-05,STR0003,Grocery,1,4.0,4014.56,2264.2799999999997,708.44
2026-05-05,STR0003,Office,1,5.0,3216.98,1081.1999999999998,268.60000000000025
2026-05-05,STR0003,Sports,2,5.0,844.04,312.10999999999996,35.25
2026-05-05,STR0004,Automotive,1,3.0,856.71,516.4200000000001,45.09000000000009
2026-05-05,STR0004,Electronics,2,3.0,1709.15,915.92,88.84000000000003
2026-05-05,STR0004,Grocery,1,1.0,224.17,81.30999999999997,11.900000000000006
2026-05-05,STR0004,Health & Beauty,1,1.0,167.03,79.93,41.75999999999999
2026-05-05,STR0004,Office,1,1.0,507.1,262.33000000000004,0.0
2026-05-05,STR0005,Automotive,1,1.0,264.78,12.339999999999975,66.44000000000005
2026-05-05,STR0006,Apparel,1,5.0,2394.55,878.3000000000002,422.7499999999998
2026-05-05,STR0006,Office,1,1.0,157.94,70.09,0.0
2026-05-05,STR0006,Sports,2,10.0,3228.4000000000005,553.9500000000003,608.6899999999999
2026-05-05,STR0007,Health & Beauty,2,6.0,2816.44,480.22,497.01999999999987
2026-05-05,STR0007,Home,1,2.0,1348.74,671.24,337.44000000000005
2026-05-05,STR0007,Office,1,1.0,647.35,332.68,72.14999999999998
2026-05-05,STR0007,Sports,1,1.0,314.35,113.83000000000001,55.46999999999997
2026-05-05,STR0008,Automotive,1,2.0,878.96,245.22000000000003,98.21999999999991
2026-05-05,STR0008,Home,1,4.0,1247.28,413.52,311.8399999999999
2026-05-05,STR0008,Sports,1,4.0,1423.68,851.8000000000001,0.0
2026-05-05,STR0009,Apparel,1,2.0,905.6300000000001,416.2200000000001,43.45999999999998
2026-05-05,STR0009,Health & Beauty,1,4.0,1973.88,525.8800000000001,219.8800000000001
2026-05-05,STR0010,Apparel,1,1.0,428.98,114.46000000000004,76.06
2026-05-05,STR0010,Grocery,2,2.0,609.1899999999999,162.91999999999993,108.4
2026-05-05,STR0010,Home,3,11.0,2425.81,670.56,319.57
2026-05-05,STR0010,Office,1,4.0,324.92,109.16000000000003,17.159999999999968
2026-05-05,STR0010,Sports,1,5.0,2537.34,1081.5500000000002,208.64999999999986
2026-05-05,STR0012,Office,1,2.0,880.68,280.8399999999999,97.96000000000004
2026-05-05,STR0013,Sports,1,1.0,68.19,29.239999999999995,12.030000000000001
2026-05-05,STR0014,Apparel,1,1.0,205.17,107.44999999999999,0.0
2026-05-05,STR0014,Automotive,2,5.0,1609.73,666.8299999999999,189.48999999999987
2026-05-05,STR0014,Home,2,7.0,666.0200000000001,145.47000000000008,28.060000000000002
2026-05-05,STR0014,Office,1,2.0,645.48,191.56,0.0
2026-05-05,STR0015,Home,1,5.0,3790.05,2052.05,199.54999999999984
2026-05-05,STR0017,Apparel,1,2.0,2171.96,1317.3000000000002,114.36000000000013
2026-05-05,STR0018,Apparel,1,2.0,651.84,281.20000000000005,0.0
2026-05-05,STR0018,Automotive,1,5.0,465.25,59.30000000000001,0.0
2026-05-05,STR0018,Grocery,2,2.0,1271.6,574.12,167.74
2026-05-05,STR0018,Office,1,4.0,323.92,108.16000000000003,17.159999999999968
2026-05-05,STR0018,Sports,1,3.0,925.4499999999999,429.2299999999999,131.5200000000001
2026-05-05,STR0019,Apparel,1,4.0,1818.04,896.76,0.0
2026-05-05,STR0019,Grocery,1,2.0,1590.82,952.68,0.0
2026-05-05,STR0019,Home,1,8.0,5147.07,2220.14,271.4199999999998
2026-05-05,STR0022,Apparel,1,2.0,15.36,5.68,5.080000000000002
2026-05-05,STR0023,Health & Beauty,1,5.0,1547.5,854.3000000000001,0.0
2026-05-05,STR0023,Home,1,2.0,83.4,9.88000000000001,14.719999999999999
2026-05-05,STR0023,Sports,1,7.0,3331.85,1654.6799999999996,384.25000000000006
2026-05-05,STR0024,Grocery,1,1.0,241.14,108.78999999999999,0.0
2026-05-05,STR_UNKNOWN,Health & Beauty,1,4.0,1982.28,356.76,0.0
2026-05-06,STR0001,Apparel,1,1.0,25.28,5.859999999999999,0.0
2026-05-06,STR0001,Automotive,1,1.0,951.23,595.06,0.0
2026-05-06,STR0002,Health & Beauty,1,2.0,584.62,201.5,103.15999999999997
2026-05-06,STR0002,Office,1,5.0,3433.35,1354.7499999999995,605.9000000000003
2026-05-06,STR0002,Sports,1,9.0,1923.99,787.91,101.32
2026-05-06,STR0004,Office,1,1.0,1021.27,598.4300000000001,0.0
2026-05-06,STR0004,Sports,1,3.0,896.3700000000001,261.96000000000015,158.18999999999988
2026-05-06,STR0005,Apparel,1,6.0,3064.84,1451.0099999999998,384.4599999999999
2026-05-06,STR0005,Automotive,1,1.0,269.99,59.94,47.64999999999998
2026-05-06,STR0005,Electronics,1,1.0,419.24,211.93,0.0
2026-05-06,STR0005,Grocery,1,5.0,262.04999999999995,30.249999999999943,46.25
2026-05-06,STR0005,Office,1,1.0,57.18,4.119999999999997,0.0
2026-05-06,STR0005,Sports,1,1.0,465.2,22.899999999999977,82.09999999999997
2026-05-06,STR0007,Home,1,2.0,781.4,248.15999999999997,0.0
2026-05-06,STR0007,Sports,1,2.0,633.96,274.62000000000006,70.53999999999996
2026-05-06,STR0008,Apparel,1,2.0,448.18,104.86000000000001,0.0
2026-05-06,STR0008,Automotive,1,2.0,254.8,94.28,13.420000000000016
2026-05-06,STR0008,Electronics,1,5.0,251.95,47.849999999999994,13.500000000000014
2026-05-06,STR0008,Home,2,5.0,336.89,164.74,0.0
2026-05-06,STR0008,Office,1,1.0,398.68,-15.379999999999995,70.34999999999997
2026-05-06,STR0009,Automotive,2,7.0,1468.03,664.1399999999999,335.56000000000006
2026-05-06,STR0009,Grocery,2,4.0,932.8900000000001,465.56000000000006,106.64999999999998
2026-05-06,STR0009,Home,1,5.0,2465.7,1202.5,435.3
2026-05-06,STR0011,Automotive,1,2.0,13.28,-1.4400000000000013,3.320000000000002
2026-05-06,STR0011,Electronics,1,3.0,2288.25,1123.47,120.41999999999996
2026-05-06,STR0011,Grocery,2,9.0,2196.6099999999997,549.77,140.91999999999996
2026-05-06,STR0011,Sports,2,6.0,897.75,345.65999999999997,105.42000000000004
2026-05-06,STR0012,Automotive,1,4.0,1395.92,680.0400000000001,155.07999999999993
2026-05-06,STR0012,Home,2,5.0,3124.67,1666.4999999999998,0.0
2026-05-06,STR0012,Office,1,3.0,523.23,261.24,27.54000000000002
2026-05-06,STR0012,Sports,1,1.0,494.12,291.63,0.0
2026-05-06,STR0014,Apparel,1,2.0,1925.52,1052.02,340.67999999999984
2026-05-06,STR0014,Health & Beauty,1,2.0,88.48,13.400000000000006,0.0
2026-05-06,STR0015,Apparel,1,1.0,678.86,357.79,35.73000000000002
2026-05-06,STR0015,Home,1,5.0,3585.25,1891.5,632.7000000000004
2026-05-06,STR0017,Apparel,1,2.0,232.0,52.120000000000005,0.0
2026-05-06,STR0017,Grocery,2,4.0,1644.13,837.0200000000001,0.0
2026-05-06,STR0017,Home,3,14.0,4230.59,1850.1599999999999,123.75999999999993
2026-05-06,STR0017,Office,1,1.0,539.84,93.00000000000006,134.95999999999992
2026-05-06,STR0020,Grocery,1,5.0,284.65000000000003,137.70000000000005,15.04999999999999
2026-05-06,STR0020,Home,2,3.0,1956.75,1036.6399999999999,84.36000000000013
2026-05-06,STR0020,Sports,1,3.0,748.29,326.85,0.0
2026-05-06,STR0023,Apparel,2,2.0,1066.49,559.87,46.50999999999999
2026-05-06,STR0023,Automotive,1,5.0,1843.7,-149.35000000000014,461.1500000000001
2026-05-06,STR0023,Grocery,1,2.0,640.02,156.15999999999997,0.0
2026-05-06,STR0023,Sports,2,7.0,4753.38,2138.56,319.02000000000015
2026-05-06,STR0024,Automotive,1,3.0,98.55000000000001,28.200000000000017,0.0
2026-05-06,STR0024,Electronics,1,2.0,955.96,955.96,106.44000000000005
2026-05-06,STR0024,Health & Beauty,1,5.0,139.45,41.64999999999999,0.0
2026-05-06,STR0024,Home,1,1.0,753.17,374.46999999999997,133.2700000000001
2026-05-06,STR0024,Sports,1,1.0,277.2,97.53,70.55000000000001
2026-05-07,STR0001,Electronics,1,3.0,196.41,101.64,34.64999999999999
2026-05-07,STR0001,Grocery,1,1.0,229.88,51.22999999999999,0.0
2026-05-07,STR0003,Apparel,1,1.0,102.81,12.049999999999997,19.019999999999996
2026-05-07,STR0003,Automotive,1,2.0,511.02,284.15999999999997,90.18000000000006
2026-05-07,STR0004,Electronics,1,1.0,325.52,30.099999999999966,0.0
2026-05-07,STR0004,Health & Beauty,1,2.0,953.34,426.62,50.43999999999994
