order_date,fulfillment_store_id,fulfillment_type,order_count,units,net_sales,gross_margin
2026-05-04,STR0004,Pickup,1,8.0,4139.73,1594.5699999999997
2026-05-04,STR0005,Ship To Home,1,3.0,1206.96,525.4399999999998
2026-05-04,STR0006,Ship To Home,1,1.0,579.13,285.06
2026-05-04,STR0007,Pickup,1,3.0,1134.4,148.40999999999997
2026-05-04,STR0007,Ship To Home,2,6.0,2544.16,1215.46
2026-05-04,STR0009,Ship To Home,1,1.0,786.6,409.78000000000003
2026-05-04,STR0010,Delivery,2,9.0,3771.45,2040.6599999999999
2026-05-04,STR0010,Pickup,1,7.0,2310.84,911.8099999999998
2026-05-04,STR0010,Ship To Home,1,4.0,2871.64,1286.12
2026-05-04,STR0011,Pickup,1,5.0,4393.37,2418.12
2026-05-04,STR0011,Ship To Home,1,6.0,2354.3,1046.72
2026-05-04,STR0017,Delivery,1,2.0,1335.74,668.0
2026-05-04,STR0018,Delivery,1,5.0,1953.1100000000001,658.5
2026-05-04,STR0019,Pickup,1,8.0,2200.3,1157.3000000000002
2026-05-04,STR0020,Delivery,1,7.0,915.4399999999999,459.26
2026-05-04,STR0020,Ship To Home,1,6.0,1476.0,446.7000000000001
2026-05-04,STR0021,Ship To Home,1,1.0,127.22,43.980000000000004
2026-05-04,STR0022,Delivery,2,10.0,1946.9,965.9200000000001
2026-05-04,STR0023,Pickup,2,10.0,3517.12,1490.07
2026-05-04,STR0024,Delivery,1,11.0,4718.7300000000005,2333.5499999999997
2026-05-04,STR0025,Delivery,1,9.0,4690.94,2357.1400000000003
2026-05-04,STR0025,Pickup,1,5.0,705.9300000000001,326.61
2026-05-05,STR0005,Ship To Home,2,10.0,6183.85,3355.4500000000003
2026-05-05,STR0006,Delivery,2,6.0,1693.8600000000001,352.88999999999993
2026-05-05,STR0007,Pickup,2,12.0,2190.64,990.28
2026-05-05,STR0008,Pickup,1,10.0,4689.24,2404.4200000000005
2026-05-05,STR0009,Delivery,1,1.0,13.45,6.529999999999999
2026-05-05,STR0010,Delivery,2,13.0,3488.49,1409.46
2026-05-05,STR0012,Pickup,1,1.0,58.35,27.05
2026-05-05,STR0012,Ship To Home,1,1.0,43.0,21.19
2026-05-05,STR0013,Pickup,1,9.0,4817.57,2176.96
2026-05-05,STR0013,Ship To Home,1,1.0,216.29,72.69
2026-05-05,STR0014,Pickup,1,13.0,5308.5,2677.69
2026-05-05,STR0015,Delivery,1,13.0,7109.33,3996.27
2026-05-05,STR0016,Ship To Home,1,5.0,1518.87,787.47
2026-05-05,STR0017,Delivery,1,8.0,3542.9799999999996,1619.1499999999999
2026-05-05,STR0017,Pickup,2,16.0,6767.48,2922.48
2026-05-05,STR0017,Ship To Home,1,12.0,3756.1400000000003,762.65
2026-05-05,STR0018,Delivery,1,3.0,274.57,58.869999999999976
2026-05-05,STR0018,Pickup,1,2.0,429.04,79.96000000000004
2026-05-05,STR0021,Pickup,1,5.0,2053.48,512.41
2026-05-05,STR0022,Pickup,1,7.0,2260.7200000000003,739.8700000000001
2026-05-05,STR0025,Pickup,2,5.0,2078.12,1017.6700000000001
2026-05-06,STR0003,Pickup,1,11.0,3108.92,1555.87
2026-05-06,STR0003,Ship To Home,1,4.0,1226.6399999999999,632.98
2026-05-06,STR0004,Delivery,1,5.0,1597.94,670.7800000000001
2026-05-06,STR0005,Pickup,1,1.0,65.18,30.070000000000007
2026-05-06,STR0005,Ship To Home,1,6.0,2185.2,578.4100000000001
2026-05-06,STR0006,Delivery,1,6.0,2502.14,1351.1200000000001
2026-05-06,STR0008,Delivery,1,4.0,61.8,34.12
2026-05-06,STR0008,Pickup,1,4.0,248.4,123.2
2026-05-06,STR0009,Delivery,1,2.0,322.45000000000005,185.15000000000003
2026-05-06,STR0010,Delivery,1,1.0,748.94,350.25000000000006
2026-05-06,STR0010,Pickup,1,10.0,3244.89,1220.3899999999999
2026-05-06,STR0012,Ship To Home,2,7.0,3921.43,1872.8
2026-05-06,STR0014,Delivery,1,2.0,685.22,388.7
2026-05-06,STR0014,Pickup,1,4.0,250.72,121.68
2026-05-06,STR0016,Ship To Home,1,1.0,491.82,85.44
2026-05-06,STR0018,Delivery,2,12.0,5490.67,2494.0
2026-05-06,STR0018,Pickup,1,3.0,498.24,66.39000000000004
2026-05-06,STR0019,Pickup,1,4.0,1733.77,1066.89
2026-05-06,STR0020,Delivery,1,10.0,6147.030000000001,2839.51
2026-05-06,STR0020,Pickup,1,9.0,5081.23,2424.38
2026-05-06,STR0020,Ship To Home,1,9.0,4844.4400000000005,2409.9900000000002
2026-05-06,STR0023,Pickup,1,2.0,1794.84,1006.3999999999999
2026-05-06,STR0024,Delivery,1,3.0,383.68,207.13
2026-05-06,STR0025,Pickup,1,2.0,921.5400000000001,370.39000000000004
2026-05-07,STR0001,Delivery,1,5.0,461.93,-69.20999999999998
2026-05-07,STR0003,Ship To Home,1,6.0,3104.3,1753.6599999999999
2026-05-07,STR0004,Pickup,2,11.0,3514.18,1571.4
2026-05-07,STR0004,Ship To Home,1,1.0,43.0,21.19
2026-05-07,STR0007,Delivery,1,2.0,850.46,214.48000000000002
2026-05-07,STR0008,Ship To Home,1,7.0,4048.61,2405.59
2026-05-07,STR0013,Pickup,1,13.0,5196.38,2289.7799999999997
2026-05-07,STR0014,Ship To Home,1,5.0,1362.06,499.30000000000007
2026-05-07,STR0015,Ship To Home,2,18.0,9587.67,5323.07
2026-05-07,STR0016,Pickup,1,6.0,1100.82,-52.879999999999995
2026-05-07,STR0016,Ship To Home,2,4.0,2039.6,709.2
2026-05-07,STR0017,Delivery,1,4.0,1557.27,734.1
2026-05-07,STR0018,Ship To Home,1,3.0,83.67,24.99000000000001
2026-05-07,STR0019,Pickup,1,10.0,6634.48,3163.8100000000004
2026-05-07,STR0020,Pickup,1,3.0,2420.7599999999998,1406.37
2026-05-07,STR0020,Ship To Home,3,22.0,8919.14,4419.83
2026-05-07,STR0021,Delivery,1,5.0,912.25,362.61
2026-05-07,STR0023,Pickup,1,10.0,5434.07,2799.38
2026-05-07,STR0023,Ship To Home,1,9.0,4203.12,2253.99
2026-05-07,STR0025,Ship To Home,3,16.0,5082.57,2006.2900000000002
2026-05-08,STR0005,Delivery,2,12.0,3944.51,1710.24
2026-05-08,STR0005,Ship To Home,1,4.0,716.59,318.17
2026-05-08,STR0006,Pickup,1,4.0,3012.62,1622.38
2026-05-08,STR0007,Delivery,1,5.0,1624.02,580.3600000000001
2026-05-08,STR0007,Pickup,2,4.0,538.46,183.10000000000002
2026-05-08,STR0007,Ship To Home,1,4.0,2266.27,678.9800000000002
2026-05-08,STR0009,Delivery,1,7.0,4140.28,2236.9799999999996
2026-05-08,STR0009,Pickup,1,9.0,3373.92,926.71
2026-05-08,STR0009,Ship To Home,1,1.0,504.98,297.79
2026-05-08,STR0010,Pickup,1,1.0,861.97,420.07000000000005
2026-05-08,STR0010,Ship To Home,1,2.0,198.72,65.58000000000001
2026-05-08,STR0013,Delivery,1,10.0,3695.96,1316.7499999999998
2026-05-08,STR0016,Delivery,1,4.0,2005.28,996.36
2026-05-08,STR0017,Ship To Home,1,11.0,4739.179999999999,2400.45
2026-05-08,STR0019,Delivery,1,3.0,387.68,211.13
2026-05-08,STR0019,Pickup,2,13.0,4695.33,1904.68
2026-05-08,STR0019,Ship To Home,1,1.0,320.86,72.57000000000002
2026-05-08,STR0020,Pickup,1,3.0,1321.06,517.42
2026-05-08,STR0021,Delivery,1,5.0,2148.06,1162.2599999999998
2026-05-08,STR0021,Pickup,1,10.0,7280.49,4389.78
2026-05-08,STR0021,Ship To Home,1,3.0,883.38,408.75
2026-05-08,STR0022,Ship To Home,1,8.0,3009.26,969.6099999999998
2026-05-08,STR0023,Ship To Home,1,3.0,465.65999999999997,89.12999999999994
2026-05-08,STR0024,Pickup,1,1.0,217.82,110.1
2026-05-08,STR0025,Delivery,1,5.0,915.25,278.26
2026-05-08,STR0025,Ship To Home,2,12.0,1903.11,749.91
2026-05-09,STR0001,Ship To Home,1,5.0,4169.02,2291.3500000000004
2026-05-09,STR0002,Pickup,1,3.0,1659.97,442.53999999999996
2026-05-09,STR0002,Ship To Home,2,17.0,4561.89,2692.86
2026-05-09,STR0003,Delivery,2,4.0,2000.1399999999999,1019.34
2026-05-09,STR0005,Pickup,1,7.0,5005.4,2694.68
2026-05-09,STR0006,Delivery,1,8.0,2484.98,890.3300000000003
2026-05-09,STR0008,Delivery,1,3.0,1686.3000000000002,430.0500000000002
2026-05-09,STR0009,Pickup,1,5.0,1333.26,720.6400000000001
2026-05-09,STR0009,Ship To Home,1,9.0,2199.79,631.26
2026-05-09,STR0010,Ship To Home,2,6.0,1295.66,669.62
2026-05-09,STR0011,Delivery,1,3.0,1479.3000000000002,479.0100000000002
2026-05-09,STR0011,Ship To Home,1,1.0,358.93,116.32
2026-05-09,STR0014,Pickup,1,9.0,3140.4,1629.44
2026-05-09,STR0015,Pickup,2,14.0,7139.59,3046.87
2026-05-09,STR0017,Pickup,1,4.0,1602.64,164.08000000000015
2026-05-09,STR0019,Pickup,1,4.0,2507.92,1549.6000000000001
2026-05-09,STR0021,Delivery,1,5.0,1390.06,533.5
2026-05-09,STR0025,Ship To Home,1,4.0,2631.96,1354.2
2026-05-10,STR0001,Delivery,1,2.0,151.31,18.760000000000012
2026-05-10,STR0002,Delivery,2,8.0,1869.1100000000001,645.5300000000002
2026-05-10,STR0003,Ship To Home,1,1.0,431.07,56.129999999999995
2026-05-10,STR0004,Delivery,1,3.0,409.97,94.50999999999999
2026-05-10,STR0004,Ship To Home,1,5.0,3233.56,1939.3899999999999
2026-05-10,STR0007,Pickup,1,13.0,6129.91,3523.67
2026-05-10,STR0008,Delivery,1,1.0,182.18,67.02000000000001
2026-05-10,STR0008,Pickup,2,10.0,2584.92,778.81
2026-05-10,STR0010,Pickup,1,2.0,836.74,418.38
2026-05-10,STR0010,Ship To Home,1,1.0,887.1,511.42
2026-05-10,STR0013,Delivery,1,3.0,1442.18,285.93000000000006
2026-05-10,STR0014,Delivery,2,9.0,3540.5,1522.7199999999998
2026-05-10,STR0014,Ship To Home,1,3.0,411.32,48.75999999999999
2026-05-10,STR0015,Pickup,2,7.0,2071.8,550.6600000000001
2026-05-10,STR0016,Delivery,1,5.0,727.24,341.37
2026-05-10,STR0016,Ship To Home,2,6.0,1922.3899999999999,971.8699999999999
2026-05-10,STR0017,Pickup,1,8.0,4402.719999999999,2331.1499999999996
2026-05-10,STR0018,Pickup,1,4.0,1933.44,352.84000000000015
2026-05-10,STR0018,Ship To Home,1,3.0,469.71,265.03
2026-05-10,STR0021,Ship To Home,1,1.0,905.99,488.13
2026-05-10,STR0025,Delivery,1,6.0,2774.38,1422.3099999999997
2026-05-11,STR0001,Delivery,1,2.0,836.44,157.7800000000001
2026-05-11,STR0001,Ship To Home,1,6.0,1606.46,730.4799999999999
2026-05-11,STR0003,Delivery,1,2.0,582.13,283.9
2026-05-11,STR0003,Ship To Home,1,3.0,122.78999999999999,21.659999999999997
2026-05-11,STR0004,Pickup,2,10.0,5340.98,3215.08
2026-05-11,STR0006,Delivery,1,1.0,484.66,159.71000000000004
2026-05-11,STR0006,Pickup,1,10.0,6203.800000000001,3713.7000000000003
2026-05-11,STR0007,Delivery,1,4.0,3019.5,1502.2299999999998
2026-05-11,STR0008,Ship To Home,2,6.0,2481.58,1286.45
2026-05-11,STR0009,Delivery,1,4.0,425.28999999999996,89.03
2026-05-11,STR0009,Ship To Home,1,6.0,1725.54,716.25
2026-05-11,STR0010,Delivery,2,9.0,4105.2,2150.55
2026-05-11,STR0010,Ship To Home,1,10.0,4772.92,2770.0400000000004
2026-05-11,STR0011,Ship To Home,1,6.0,3082.59,1759.06
2026-05-11,STR0012,Pickup,1,3.0,1675.52,658.2500000000001
2026-05-11,STR0013,Delivery,1,5.0,2440.5800000000004,891.0600000000002
2026-05-11,STR0014,Ship To Home,1,5.0,2401.65,1249.65
2026-05-11,STR0016,Delivery,1,8.0,2856.74,1391.01
2026-05-11,STR0017,Ship To Home,1,5.0,4354.74,2478.2300000000005
2026-05-11,STR0018,Pickup,1,5.0,2384.8900000000003,1214.8899999999999
2026-05-11,STR0019,Ship To Home,2,7.0,2939.09,1090.2799999999997
2026-05-11,STR0021,Delivery,1,2.0,830.0999999999999,294.23999999999995
2026-05-11,STR0021,Ship To Home,1,4.0,1674.64,928.44
2026-05-11,STR0022,Delivery,1,4.0,1222.92,717.6000000000001
2026-05-11,STR0022,Pickup,2,15.0,4049.75,1909.7600000000002
2026-05-11,STR0023,Pickup,1,7.0,3932.5599999999995,1071.4299999999998
2026-05-11,STR0024,Pickup,1,1.0,110.04,49.00000000000001
2026-05-11,STR0025,Delivery,1,4.0,897.3899999999999,342.8299999999999
2026-05-11,STR0025,Pickup,1,5.0,3652.52,1847.88
2026-05-12,STR0004,Ship To Home,2,8.0,4294.87,1281.2799999999997
2026-05-12,STR0007,Delivery,1,7.0,1843.49,444.59000000000015
2026-05-12,STR0007,Ship To Home,1,8.0,6155.33,3341.28
2026-05-12,STR0008,Delivery,1,3.0,1487.53,850.96
2026-05-12,STR0008,Ship To Home,1,6.0,3197.5,1082.92
2026-05-12,STR0009,Pickup,1,4.0,1036.3700000000001,330.47
2026-05-12,STR0012,Pickup,2,8.0,4077.08,2171.43
2026-05-12,STR0013,Delivery,2,10.0,2832.9300000000003,1336.17
2026-05-12,STR0014,Delivery,2,5.0,2118.95,795.9799999999998
2026-05-12,STR0014,Pickup,1,1.0,203.2,124.67999999999999
2026-05-12,STR0015,Pickup,1,1.0,596.15,360.75
2026-05-12,STR0017,Delivery,1,11.0,5721.69,2041.69
2026-05-12,STR0018,Delivery,1,8.0,4914.21,2852.69
2026-05-12,STR0019,Pickup,1,3.0,1396.8000000000002,671.2200000000001
2026-05-12,STR0019,Ship To Home,1,1.0,141.85,30.409999999999997
2026-05-12,STR0020,Ship To Home,1,2.0,156.1,91.39999999999999
2026-05-12,STR0021,Delivery,1,8.0,1176.07,441.55999999999995
2026-05-12,STR0021,Pickup,2,10.0,5887.62,3025.76
2026-05-13,STR0003,Delivery,2,6.0,3873.2400000000002,2037.7400000000002
2026-05-13,STR0003,Pickup,1,3.0,2875.08,1757.55
2026-05-13,STR0005,Pickup,1,1.0,57.68,25.42
2026-05-13,STR0006,Pickup,1,14.0,3818.2299999999996,1693.53
2026-05-13,STR0007,Delivery,1,4.0,1787.35,898.9999999999999
2026-05-13,STR0008,Pickup,1,4.0,2356.62,1089.62
2026-05-13,STR0008,Ship To Home,1,8.0,1761.1100000000001,972.2700000000001
2026-05-13,STR0009,Ship To Home,2,8.0,3556.05,1551.06
2026-05-13,STR0010,Delivery,2,14.0,9500.869999999999,5139.06
2026-05-13,STR0010,Pickup,1,2.0,835.92,358.6
2026-05-13,STR0010,Ship To Home,1,5.0,1970.2999999999997,1155.8199999999997
2026-05-13,STR0011,Pickup,1,4.0,1778.4,453.52
2026-05-13,STR0013,Delivery,1,6.0,4157.81,2317.4
2026-05-13,STR0013,Ship To Home,1,8.0,4057.99,2268.42
2026-05-13,STR0015,Ship To Home,1,1.0,247.02,43.56
2026-05-13,STR0017,Pickup,1,5.0,1519.1,331.48
2026-05-13,STR0018,Pickup,1,1.0,198.88,122.55
2026-05-13,STR0018,Ship To Home,1,3.0,745.0799999999999,399.47
2026-05-13,STR0019,Delivery,1,9.0,2299.1800000000003,898.8100000000002
2026-05-13,STR0019,Ship To Home,1,7.0,2314.04,973.3400000000001
2026-05-13,STR0021,Delivery,1,2.0,1417.8899999999999,752.76
2026-05-13,STR0022,Pickup,1,7.0,1696.0700000000002,1150.75
2026-05-13,STR0022,Ship To Home,1,2.0,1130.82,495.08
2026-05-13,STR0023,Ship To Home,1,6.0,1336.1599999999999,667.74
2026-05-13,STR0024,Delivery,1,2.0,747.21,373.09000000000003
2026-05-13,STR0024,Ship To Home,1,4.0,1685.55,460.37999999999994
2026-05-14,STR0002,Pickup,1,7.0,3871.52,2242.79
2026-05-14,STR0003,Ship To Home,1,5.0,3130.96,1528.1
2026-05-14,STR0004,Ship To Home,2,16.0,10878.46,6086.19
2026-05-14,STR0005,Pickup,1,6.0,3792.3199999999997,2003.72
2026-05-14,STR0006,Delivery,1,1.0,366.28,41.75
2026-05-14,STR0006,Ship To Home,1,3.0,1574.7399999999998,643.3699999999999
2026-05-14,STR0007,Delivery,1,3.0,1386.34,778.18
2026-05-14,STR0007,Pickup,1,11.0,5906.25,1942.02
2026-05-14,STR0007,Ship To Home,1,11.0,3710.91,1792.5
2026-05-14,STR0008,Delivery,1,4.0,2315.25,1401.84
2026-05-14,STR0008,Pickup,1,5.0,2696.28,772.87
2026-05-14,STR0009,Ship To Home,1,3.0,1166.04,581.3899999999999
2026-05-14,STR0010,Pickup,1,4.0,931.86,461.62000000000006
2026-05-14,STR0011,Ship To Home,1,12.0,5616.889999999999,2640.0999999999995
2026-05-14,STR0012,Ship To Home,1,3.0,239.03,105.42999999999999
2026-05-14,STR0013,Pickup,1,4.0,1438.76,892.1499999999999
2026-05-14,STR0014,Pickup,1,2.0,702.1600000000001,362.28000000000003
2026-05-14,STR0015,Pickup,1,3.0,1191.81,488.5799999999999
2026-05-14,STR0016,Delivery,1,3.0,1078.8899999999999,489.9899999999998
2026-05-14,STR0016,Pickup,2,13.0,2936.62,1471.4999999999998
2026-05-14,STR0016,Ship To Home,1,1.0,923.12,518.13
2026-05-14,STR0017,Delivery,1,8.0,3406.76,1702.5600000000002
2026-05-14,STR0020,Pickup,1,1.0,11.23,2.3200000000000003
2026-05-14,STR0021,Ship To Home,1,1.0,682.92,419.18999999999994
2026-05-14,STR0022,Delivery,1,2.0,266.22,105.70000000000002
2026-05-14,STR0022,Ship To Home,1,5.0,2835.33,1742.42
2026-05-14,STR0023,Ship To Home,1,9.0,3511.09,729.8999999999999
2026-05-14,STR0024,Delivery,1,3.0,1680.97,878.7099999999999
2026-05-14,STR0024,Ship To Home,1,2.0,871.72,436.59
2026-05-15,STR0001,Ship To Home,1,2.0,965.18,485.23999999999995
2026-05-15,STR0003,Ship To Home,1,1.0,58.35,27.05
2026-05-15,STR0004,Delivery,1,10.0,5868.49,3356.8499999999995
2026-05-15,STR0005,Pickup,1,6.0,3466.91,1827.98
2026-05-15,STR0005,Ship To Home,1,6.0,1387.55,440.15999999999997
2026-05-15,STR0007,Ship To Home,1,3.0,1098.49,279.09000000000003
2026-05-15,STR0008,Delivery,1,11.0,3489.79,1154.4499999999998
2026-05-15,STR0009,Delivery,1,4.0,1349.0600000000002,284.4100000000001
2026-05-15,STR0009,Pickup,1,4.0,1149.18,623.7400000000002
2026-05-15,STR0009,Ship To Home,1,9.0,4624.36,2552.16
2026-05-15,STR0010,Delivery,1,1.0,222.99,61.49000000000001
2026-05-15,STR0010,Pickup,1,5.0,4089.69,2186.5600000000004
2026-05-15,STR0010,Ship To Home,1,4.0,28.84,14.16
2026-05-15,STR0011,Delivery,1,6.0,4393.58,2447.84
2026-05-15,STR0012,Delivery,2,20.0,6536.17,1266.0199999999998
2026-05-15,STR0012,Pickup,1,8.0,2506.27,1112.55
2026-05-15,STR0012,Ship To Home,1,1.0,454.76,224.44
2026-05-15,STR0014,Delivery,1,6.0,5019.73,2477.74
2026-05-15,STR0014,Pickup,1,5.0,2319.45,1204.0599999999997
2026-05-15,STR0016,Delivery,1,6.0,1820.1200000000001,927.4000000000001
2026-05-15,STR0016,Pickup,1,2.0,652.58,314.66
2026-05-15,STR0017,Pickup,1,1.0,571.14,313.4
2026-05-15,STR0019,Ship To Home,1,1.0,224.59,52.93000000000001
2026-05-15,STR0020,Pickup,1,4.0,186.8,78.96000000000001
2026-05-15,STR0021,Delivery,1,4.0,2707.04,1568.12
2026-05-15,STR0022,Delivery,1,11.0,4682.08,2119.83
2026-05-15,STR0023,Ship To Home,1,4.0,745.14,386.28000000000003
2026-05-16,STR0001,Delivery,1,5.0,1059.2,433.96
2026-05-16,STR0001,Pickup,1,9.0,3861.5600000000004,1821.6100000000004
2026-05-16,STR0004,Pickup,2,5.0,2115.6,598.4399999999999
2026-05-16,STR0005,Delivery,2,7.0,3017.71,1484.7300000000002
2026-05-16,STR0006,Delivery,1,9.0,1665.81,605.6700000000001
2026-05-16,STR0008,Ship To Home,1,5.0,2190.4700000000003,1167.45
2026-05-16,STR0009,Pickup,2,13.0,4164.57,1795.7399999999998
2026-05-16,STR0009,Ship To Home,1,1.0,186.87,77.54
2026-05-16,STR0011,Delivery,1,3.0,966.21,469.59000000000003
2026-05-16,STR0013,Pickup,1,4.0,451.44,451.44
2026-05-16,STR0014,Delivery,1,3.0,3160.2999999999997,1911.12
2026-05-16,STR0015,Delivery,1,8.0,3835.4,1837.54
2026-05-16,STR0015,Pickup,1,7.0,1782.3600000000001,645.34
2026-05-16,STR0015,Ship To Home,1,4.0,1387.04,768.54
2026-05-16,STR0016,Pickup,1,4.0,4652.36,2908.3199999999997
2026-05-16,STR0017,Ship To Home,1,1.0,507.1,262.33000000000004
2026-05-16,STR0020,Pickup,1,7.0,3051.54,1526.62
2026-05-16,STR0021,Pickup,1,5.0,3085.5299999999997,1479.6299999999999
2026-05-16,STR0023,Ship To Home,1,2.0,801.14,128.46000000000004
2026-05-16,STR0025,Delivery,1,3.0,1203.27,611.86
2026-05-17,STR0002,Delivery,1,5.0,3313.7700000000004,1966.27
2026-05-17,STR0003,Delivery,1,6.0,3443.2799999999997,1339.3899999999999
2026-05-17,STR0003,Pickup,1,7.0,2670.43,530.74
2026-05-17,STR0005,Pickup,1,13.0,5292.71,1689.8000000000002
2026-05-17,STR0006,Pickup,1,9.0,3108.3199999999997,1007.6899999999998
2026-05-17,STR0007,Pickup,1,1.0,124.99,65.8
2026-05-17,STR0008,Delivery,2,5.0,1431.28,673.6500000000001
2026-05-17,STR0008,Pickup,1,12.0,7648.9400000000005,4049.34
2026-05-17,STR0009,Pickup,1,4.0,1785.79,722.08
2026-05-17,STR0010,Pickup,1,7.0,1995.65,768.13
2026-05-17,STR0010,Ship To Home,2,7.0,2868.52,1446.46
2026-05-17,STR0011,Delivery,2,11.0,3816.4,1529.63
2026-05-17,STR0013,Delivery,1,9.0,2773.54,950.5400000000001
2026-05-17,STR0014,Pickup,1,9.0,3283.57,1614.2000000000003
2026-05-17,STR0014,Ship To Home,1,7.0,2674.42,980.02
2026-05-17,STR0015,Ship To Home,1,3.0,1068.51,639.6
2026-05-17,STR0016,Pickup,2,7.0,4382.2,2132.38
2026-05-17,STR0017,Pickup,1,1.0,129.56,70.71000000000001
2026-05-17,STR0018,Pickup,1,8.0,2489.8399999999997,1279.2799999999997
2026-05-17,STR0019,Pickup,1,10.0,5296.08,3121.49
2026-05-17,STR0019,Ship To Home,1,5.0,1594.62,797.49
2026-05-17,STR0020,Pickup,1,6.0,1281.32,448.14
2026-05-17,STR0022,Delivery,2,3.0,1265.7,500.4100000000001
2026-05-17,STR0022,Pickup,1,7.0,1194.69,639.7599999999999
2026-05-17,STR0024,Pickup,1,4.0,687.75,311.7300000000001
2026-05-17,STR0024,Ship To Home,1,4.0,1056.68,423.65999999999997
2026-05-17,STR0025,Ship To Home,1,12.0,2423.73,1026.29
2026-05-18,STR0001,Delivery,1,11.0,4941.969999999999,2385.5899999999997
2026-05-18,STR0002,Delivery,1,9.0,6468.13,3411.04
2026-05-18,STR0002,Pickup,1,7.0,2768.74,1212.85
2026-05-18,STR0004,Ship To Home,2,8.0,2158.29,487.70000000000005
2026-05-18,STR0006,Pickup,1,16.0,10016.99,5569.199999999999
2026-05-18,STR0007,Pickup,1,9.0,2224.71,938.5500000000001
2026-05-18,STR0007,Ship To Home,2,5.0,2060.3900000000003,1012.9800000000001
2026-05-18,STR0008,Delivery,1,4.0,2842.32,1606.2000000000003
2026-05-18,STR0008,Pickup,1,5.0,994.52,387.99
2026-05-18,STR0008,Ship To Home,2,17.0,4122.93,1843.57
2026-05-18,STR0009,Delivery,1,9.0,3164.31,1632.6999999999998
2026-05-18,STR0010,Delivery,2,8.0,2654.07,1606.78
2026-05-18,STR0011,Pickup,1,4.0,827.72,465.49000000000007
2026-05-18,STR0014,Pickup,1,6.0,1748.42,941.06
2026-05-18,STR0017,Pickup,1,8.0,2283.1,532.8600000000001
2026-05-18,STR0018,Delivery,1,7.0,4554.93,2742.7999999999997
2026-05-18,STR0018,Ship To Home,1,4.0,674.3499999999999,418.3699999999999
2026-05-18,STR0021,Delivery,1,10.0,4976.63,1951.46
2026-05-18,STR0021,Pickup,1,5.0,1646.09,215.70000000000005
2026-05-18,STR0021,Ship To Home,1,5.0,1437.78,861.8699999999999
2026-05-18,STR0023,Pickup,1,12.0,4946.259999999999,2241.74
2026-05-18,STR0025,Ship To Home,1,11.0,3760.1000000000004,1537.77
2026-05-19,STR0001,Ship To Home,1,3.0,675.72,261.27
2026-05-19,STR0003,Pickup,1,1.0,1056.55,634.29
2026-05-19,STR0005,Delivery,2,15.0,4875.49,2289.73
2026-05-19,STR0006,Delivery,2,11.0,4361.4,1533.7799999999997
2026-05-19,STR0006,Pickup,1,3.0,942.12,515.53
2026-05-19,STR0007,Delivery,2,9.0,2414.59,901.9800000000001
2026-05-19,STR0007,Pickup,1,5.0,2505.92,1485.56
2026-05-19,STR0008,Delivery,1,8.0,5052.719999999999,2690.6
2026-05-19,STR0008,Ship To Home,2,4.0,1937.45,712.0600000000001
2026-05-19,STR0009,Delivery,1,1.0,421.57,225.79999999999998
2026-05-19,STR0010,Pickup,2,17.0,3521.38,1486.06
2026-05-19,STR0011,Pickup,1,4.0,1257.6,337.8399999999999
2026-05-19,STR0012,Pickup,2,2.0,689.19,310.74
2026-05-19,STR0012,Ship To Home,2,10.0,4038.67,1599.66
2026-05-19,STR0013,Delivery,1,6.0,2598.6400000000003,761.52
2026-05-19,STR0013,Pickup,1,4.0,2020.8,821.3199999999999
2026-05-19,STR0014,Ship To Home,1,7.0,1100.93,519.76
2026-05-19,STR0015,Delivery,1,7.0,2860.09,1575.38
2026-05-19,STR0017,Pickup,1,7.0,3376.83,1714.25
2026-05-19,STR0019,Ship To Home,1,6.0,2233.12,823.0600000000001
2026-05-19,STR0020,Delivery,2,21.0,12908.36,6819.68
2026-05-19,STR0020,Pickup,1,2.0,335.46,36.339999999999975
2026-05-19,STR0023,Delivery,5,23.0,10017.17,3468.3599999999997
2026-05-19,STR0023,Ship To Home,1,10.0,2071.7999999999997,741.28
2026-05-20,STR0001,Delivery,1,2.0,1628.46,925.6800000000001
2026-05-20,STR0001,Pickup,1,6.0,3655.1699999999996,2054.4399999999996
2026-05-20,STR0002,Delivery,1,3.0,829.76,506.96000000000004
2026-05-20,STR0003,Pickup,1,4.0,327.84,172.51999999999998
2026-05-20,STR0004,Pickup,1,3.0,1175.33,486.4
2026-05-20,STR0004,Ship To Home,1,8.0,3564.9399999999996,1828.9099999999999
2026-05-20,STR0005,Pickup,1,14.0,4442.49,2150.66
2026-05-20,STR0005,Ship To Home,2,15.0,7144.790000000001,3015.9400000000005
2026-05-20,STR0007,Delivery,2,9.0,1657.32,758.73
2026-05-20,STR0007,Ship To Home,1,2.0,1116.82,580.28
2026-05-20,STR0008,Delivery,1,4.0,1619.27,707.31
2026-05-20,STR0008,Ship To Home,1,2.0,1395.6,726.3199999999999
2026-05-20,STR0009,Pickup,1,11.0,2487.95,999.8
2026-05-20,STR0011,Delivery,1,2.0,573.1,179.22000000000003
2026-05-20,STR0011,Pickup,1,4.0,2230.94,1132.21
2026-05-20,STR0013,Ship To Home,1,8.0,4202.66,1580.16
2026-05-20,STR0015,Delivery,1,8.0,6270.969999999999,3683.5199999999995
2026-05-20,STR0015,Pickup,1,8.0,4318.82,2102.9
2026-05-20,STR0016,Delivery,1,6.0,2704.0299999999997,1027.22
