online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,order_date,department,subcategory,brand,standard_cost,gross_sales,net_sales,estimated_cogs,gross_margin
OL0000003197,WEB00001068,1,SKU0000271,2.0,861.62,1.0,Open,True,CUST00000682,2026-04-11 12:02:08,Ship To Home,STR0017,Ready,Android,2026-04-11,Health & Beauty,Pharmacy,Greathome,406.41,1723.24,1722.24,812.82,909.42
OL0000003200,WEB00001069,1,SKU0000221,3.0,426.23,5.0,Cancelled,True,CUST00001547,2026-04-30 22:24:07,Delivery,STR0019,Delivered,Android,2026-04-30,Automotive,Accessories,Urbanbasics,317.99,1278.69,1273.69,953.97,319.72
OL0000003201,WEB00001069,2,SKU0000315,4.0,481.09,0.0,Cancelled,True,CUST00001547,2026-04-30 22:24:07,Delivery,STR0019,Delivered,Android,2026-04-30,Health & Beauty,Pharmacy,Valueplus,197.72,1924.36,1924.36,790.88,1133.48
OL0000003204,WEB00001071,1,SKU0000179,4.0,501.88,0.0,Cancelled,True,CUST00000015,2026-05-30 21:58:04,Delivery,STR0013,Ready,Web,2026-05-30,Apparel,Men,Techline,239.25,2007.52,2007.52,957.0,1050.52
OL0000003205,WEB00001071,2,SKU0000413,1.0,126.83,2.0,Picked,True,CUST00000015,2026-05-30 21:58:04,Delivery,STR0013,Ready,Web,2026-05-30,Apparel,Men,Greathome,90.76,126.83,124.83,90.76,34.06999999999999
OL0000003206,WEB00001071,3,SKU0000425,1.0,294.46,0.0,Open,True,CUST00000015,2026-05-30 21:58:04,Delivery,STR0013,Ready,Web,2026-05-30,Health & Beauty,Wellness,Northpeak,148.16,294.46,294.46,148.16,146.29999999999998
OL0000003208,WEB00001072,2,SKU0000161,1.0,562.1,0.0,Shipped,True,CUST00000350,2026-05-10 22:50:18,Delivery,STR0013,Processing,Android,2026-05-10,Apparel,Kids,Valueplus,418.75,562.1,562.1,418.75,143.35000000000002
OL0000003209,WEB00001072,3,SKU0000343,2.0,440.04,0.0,Picked,True,CUST00000350,2026-05-10 22:50:18,Delivery,STR0013,Processing,Android,2026-05-10,Automotive,Car Care,Techline,368.75,880.08,880.08,737.5,142.58000000000004
OL0000003210,WEB00001073,1,SKU0000565,1.0,80.22,0.0,Open,True,CUST00000720,2026-04-22 04:02:00,Pickup,STR0004,Ready,Android,2026-04-22,Sports,Fitness,Healthyyou,38.95,80.22,80.22,38.95,41.269999999999996
OL0000003212,WEB00001073,3,SKU0000265,1.0,215.52,0.0,Picked,True,CUST00000720,2026-04-22 04:02:00,Pickup,STR0004,Ready,Android,2026-04-22,Home,Kitchen,Urbanbasics,174.54,215.52,215.52,174.54,40.98000000000002
OL0000003213,WEB00001073,4,SKU0000463,1.0,66.59,2.0,Open,True,CUST00000720,2026-04-22 04:02:00,Pickup,STR0004,Ready,Android,2026-04-22,Automotive,Car Care,Techline,49.23,66.59,64.59,49.23,15.360000000000007
OL0000003214,WEB00001073,5,SKU0000447,4.0,220.89,0.0,Cancelled,True,CUST00000720,2026-04-22 04:02:00,Pickup,STR0004,Ready,Android,2026-04-22,Electronics,Audio,Greathome,161.12,883.56,883.56,644.48,239.07999999999993
OL0000003218,WEB00001075,2,SKU0000293,1.0,786.6,0.0,Allocated,True,CUST00000429,2026-04-08 16:47:03,Ship To Home,STR0019,Delivered,Ios,2026-04-08,Home,Kitchen,Greathome,376.82,786.6,786.6,376.82,409.78000000000003
OL0000003219,WEB00001075,3,SKU0000246,4.0,188.87,0.0,Cancelled,True,CUST00000429,2026-04-08 16:47:03,Ship To Home,STR0019,Delivered,Ios,2026-04-08,Office,Printing,Freshway,109.33,755.48,755.48,437.32,318.16
OL0000003220,WEB00001075,4,SKU0000352,1.0,819.41,0.0,Picked,True,CUST00000429,2026-04-08 16:47:03,Ship To Home,STR0019,Delivered,Ios,2026-04-08,Electronics,Computers,Greathome,361.58,819.41,819.41,361.58,457.83
OL0000003221,WEB00001075,5,SKU0000199,2.0,46.13,0.0,Picked,True,CUST00000429,2026-04-08 16:47:03,Ship To Home,STR0019,Delivered,Ios,2026-04-08,Office,School Supplies,Techline,18.42,92.26,92.26,36.84,55.42
OL0000003227,WEB00001078,3,SKU0000476,1.0,196.21,5.0,Cancelled,True,CUST00001685,2026-04-24 10:07:49,Pickup,STR0008,Placed,Ios,2026-04-24,Sports,Cycling,Urbanbasics,94.53,196.21,191.21,94.53,96.68
OL0000003235,WEB00001081,1,SKU0000040,2.0,124.99,0.0,Shipped,True,CUST00001132,2026-04-10 03:08:32,Ship To Home,STR0008,Ready,Android,2026-04-10,Sports,Fitness,Greathome,59.19,249.98,249.98,118.38,131.6
OL0000003236,WEB00001081,2,SKU0000165,2.0,577.01,5.0,Shipped,True,CUST00001132,2026-04-10 03:08:32,Ship To Home,STR0008,Ready,Android,2026-04-10,Grocery,Frozen,Valueplus,328.59,1154.02,1149.02,657.18,491.84000000000003
OL0000003237,WEB00001081,3,SKU0000172,4.0,283.45,5.0,Picked,True,CUST00001132,2026-04-10 03:08:32,Ship To Home,STR0008,Ready,Android,2026-04-10,Electronics,Accessories,Valueplus,112.0,1133.8,1128.8,448.0,680.8
OL0000003239,WEB00001082,2,SKU0000054,3.0,208.2,5.0,Open,True,CUST00001152,2026-05-18 04:58:13,Ship To Home,STR0018,Shipped,Ios,2026-05-18,Apparel,Kids,Valueplus,78.52,624.5999999999999,619.5999999999999,235.56,384.0399999999999
OL0000003240,WEB00001082,3,SKU0000034,1.0,54.75,0.0,Picked,True,CUST00001152,2026-05-18 04:58:13,Ship To Home,STR0018,Shipped,Ios,2026-05-18,Apparel,Women,Valueplus,20.42,54.75,54.75,20.42,34.33
OL0000003241,WEB00001083,1,SKU0000009,2.0,41.87,0.0,Open,True,CUST00000105,2026-04-29 09:47:54,Ship To Home,STR0020,Placed,Ios,2026-04-29,Grocery,Produce,Healthyyou,19.64,83.74,83.74,39.28,44.459999999999994
OL0000003243,WEB00001084,2,SKU0000107,3.0,486.66,1.0,Picked,True,CUST00001032,2026-04-12 00:45:52,Delivery,STR0005,Placed,Android,2026-04-12,Apparel,Men,Greathome,324.95,1459.98,1458.98,974.8499999999999,484.1300000000001
OL0000003245,WEB00001085,1,SKU0000036,1.0,110.17,0.0,Picked,True,CUST00000233,2026-04-09 14:20:45,Ship To Home,STR0025,Delivered,Ios,2026-04-09,Grocery,Dairy,Healthyyou,80.1,110.17,110.17,80.1,30.070000000000007
OL0000003247,WEB00001086,1,SKU0000281,4.0,780.39,0.0,Cancelled,True,CUST00001478,2026-05-23 08:11:30,Pickup,STR0001,Shipped,Web,2026-05-23,Sports,Fitness,Northpeak,314.05,3121.56,3121.56,1256.2,1865.36
OL0000003248,WEB00001086,2,SKU0000301,1.0,143.85,0.0,Cancelled,True,CUST00001478,2026-05-23 08:11:30,Pickup,STR0001,Shipped,Web,2026-05-23,Health & Beauty,Cosmetics,Techline,111.44,143.85,143.85,111.44,32.41
OL0000003249,WEB00001086,3,SKU0000294,1.0,170.43,0.0,Cancelled,True,CUST00001478,2026-05-23 08:11:30,Pickup,STR0001,Shipped,Web,2026-05-23,Grocery,Pantry,Healthyyou,89.25,170.43,170.43,89.25,81.18
OL0000003251,WEB00001087,1,SKU0000148,1.0,504.39,0.0,Picked,True,CUST00000261,2026-04-02 22:51:41,Pickup,STR0015,Delivered,Android,2026-04-02,Health & Beauty,Personal Care,Techline,263.36,504.39,504.39,263.36,241.02999999999997
OL0000003252,WEB00001087,2,SKU0000173,4.0,230.48,1.0,Cancelled,True,CUST00000261,2026-04-02 22:51:41,Pickup,STR0015,Delivered,Android,2026-04-02,Home,Decor,Valueplus,116.05,921.92,920.92,464.2,456.71999999999997
OL0000003253,WEB00001088,1,SKU0000223,2.0,908.65,0.0,Cancelled,True,CUST00000635,2026-04-02 12:49:21,Ship To Home,STR0007,Shipped,Android,2026-04-02,Office,Printing,Freshway,448.35,1817.3,1817.3,896.7,920.5999999999999
OL0000003255,WEB00001088,3,SKU0000278,2.0,597.37,2.0,Allocated,True,CUST00000635,2026-04-02 12:49:21,Ship To Home,STR0007,Shipped,Android,2026-04-02,Automotive,Tires,Urbanbasics,371.25,1194.74,1192.74,742.5,450.24
OL0000003256,WEB00001088,4,SKU0000178,2.0,924.12,2.0,Allocated,True,CUST00000635,2026-04-02 12:49:21,Ship To Home,STR0007,Shipped,Android,2026-04-02,Sports,Fitness,Greathome,404.99,1848.24,1846.24,809.98,1036.26
OL0000003257,WEB00001088,5,SKU0000463,2.0,66.59,0.0,Shipped,True,CUST00000635,2026-04-02 12:49:21,Ship To Home,STR0007,Shipped,Android,2026-04-02,Automotive,Car Care,Techline,49.23,133.18,133.18,98.46,34.72000000000001
OL0000003259,WEB00001089,2,SKU0000333,4.0,205.47,0.0,Picked,True,CUST00000903,2026-05-30 19:57:25,Pickup,STR0018,Ready,Android,2026-05-30,Home,Decor,Greathome,95.21,821.88,821.88,380.84,441.04
OL0000003260,WEB00001089,3,SKU0000159,2.0,563.01,0.0,Open,True,CUST00000903,2026-05-30 19:57:25,Pickup,STR0018,Ready,Android,2026-05-30,Apparel,Men,Healthyyou,209.78,1126.02,1126.02,419.56,706.46
OL0000003261,WEB00001089,4,SKU0000036,2.0,110.17,0.0,Shipped,True,CUST00000903,2026-05-30 19:57:25,Pickup,STR0018,Ready,Android,2026-05-30,Grocery,Dairy,Healthyyou,80.1,220.34,220.34,160.2,60.140000000000015
OL0000003268,WEB00001091,1,SKU0000046,2.0,790.95,0.0,Cancelled,True,CUST00000514,2026-04-26 07:24:12,Delivery,STR0023,Delivered,Ios,2026-04-26,Grocery,Pantry,Healthyyou,329.67,1581.9,1581.9,659.34,922.5600000000001
OL0000003274,WEB00001093,1,SKU0000411,1.0,551.97,0.0,Shipped,True,CUST00000457,2026-05-22 23:50:15,Ship To Home,STR0004,Shipped,Android,2026-05-22,Grocery,Beverages,Valueplus,394.47,551.97,551.97,394.47,157.5
OL0000003275,WEB00001093,2,SKU0000179,1.0,501.88,2.0,Allocated,True,CUST00000457,2026-05-22 23:50:15,Ship To Home,STR0004,Shipped,Android,2026-05-22,Apparel,Men,Techline,239.25,501.88,499.88,239.25,260.63
OL0000003276,WEB00001093,3,SKU0000021,4.0,748.96,2.0,Cancelled,True,CUST00000457,2026-05-22 23:50:15,Ship To Home,STR0004,Shipped,Android,2026-05-22,Sports,Outdoor,Healthyyou,377.32,2995.84,2993.84,1509.28,1484.5600000000002
OL0000003277,WEB00001094,1,SKU0000443,1.0,92.19,5.0,Cancelled,True,CUST00000806,2026-04-18 23:55:14,Pickup,STR0004,Delivered,Web,2026-04-18,Electronics,Accessories,Greathome,71.9,92.19,87.19,71.9,15.289999999999992
OL0000003278,WEB00001094,2,SKU0000279,1.0,648.89,0.0,Picked,True,CUST00000806,2026-04-18 23:55:14,Pickup,STR0004,Delivered,Web,2026-04-18,Apparel,Shoes,Freshway,306.18,648.89,648.89,306.18,342.71
OL0000003281,WEB00001094,5,SKU0000470,3.0,314.4,0.0,Shipped,True,CUST00000806,2026-04-18 23:55:14,Pickup,STR0004,Delivered,Web,2026-04-18,Automotive,Car Care,Techline,229.94,943.1999999999999,943.1999999999999,689.8199999999999,253.38
OL0000003282,WEB00001095,1,SKU0000163,3.0,462.78,2.0,Open,True,CUST00001789,2026-04-18 16:44:05,Delivery,STR0006,Processing,Ios,2026-04-18,Electronics,Audio,Northpeak,202.72,1388.34,1386.34,608.16,778.18
OL0000003289,WEB00001097,1,SKU0000389,1.0,811.46,1.0,Shipped,True,CUST00001213,2026-04-21 22:04:19,Delivery,STR0025,Processing,Android,2026-04-21,Apparel,Men,Freshway,406.6,811.46,810.46,406.6,403.86
OL0000003294,WEB00001099,3,SKU0000372,1.0,184.18,2.0,Cancelled,True,CUST00001753,2026-05-10 08:06:53,Delivery,STR0008,Ready,Android,2026-05-10,Sports,Outdoor,Northpeak,115.16,184.18,182.18,115.16,67.02000000000001
OL0000003296,WEB00001100,1,SKU0000409,1.0,190.8,5.0,Allocated,True,CUST00001709,2026-05-19 05:07:32,Pickup,STR0012,Delivered,Ios,2026-05-19,Automotive,Car Care,Urbanbasics,115.09,190.8,185.8,115.09,70.71000000000001
OL0000003300,WEB00001102,1,SKU0000003,4.0,269.12,5.0,Picked,True,CUST00001084,2026-05-24 04:41:24,Pickup,STR0022,Delivered,Web,2026-05-24,Home,Decor,Urbanbasics,167.55,1076.48,1071.48,670.2,401.28
OL0000003301,WEB00001102,2,SKU0000382,2.0,956.23,0.0,Picked,True,CUST00001084,2026-05-24 04:41:24,Pickup,STR0022,Delivered,Web,2026-05-24,Automotive,Car Care,Freshway,356.17,1912.46,1912.46,712.34,1200.12
OL0000003302,WEB00001102,3,SKU0000045,3.0,943.16,0.0,Open,True,CUST00001084,2026-05-24 04:41:24,Pickup,STR0022,Delivered,Web,2026-05-24,Grocery,Pantry,Techline,392.4,2829.48,2829.48,1177.1999999999998,1652.2800000000002
OL0000003303,WEB00001102,4,SKU0000447,2.0,220.89,0.0,Cancelled,True,CUST00001084,2026-05-24 04:41:24,Pickup,STR0022,Delivered,Web,2026-05-24,Electronics,Audio,Greathome,161.12,441.78,441.78,322.24,119.53999999999996
OL0000003304,WEB00001102,5,SKU0000180,1.0,408.4,2.0,Cancelled,True,CUST00001084,2026-05-24 04:41:24,Pickup,STR0022,Delivered,Web,2026-05-24,Electronics,Gaming,Healthyyou,234.0,408.4,406.4,234.0,172.39999999999998
OL0000003309,WEB00001104,1,SKU0000426,3.0,32.85,0.0,Picked,True,CUST00000032,2026-05-09 22:11:51,Pickup,STR0009,Shipped,Web,2026-05-09,Automotive,Tires,Northpeak,23.45,98.55000000000001,98.55000000000001,70.35,28.200000000000017
OL0000003310,WEB00001104,2,SKU0000388,1.0,600.62,5.0,Open,True,CUST00000032,2026-05-09 22:11:51,Pickup,STR0009,Shipped,Web,2026-05-09,Grocery,Frozen,Greathome,288.63,600.62,595.62,288.63,306.99
OL0000003311,WEB00001104,3,SKU0000363,1.0,644.09,5.0,Allocated,True,CUST00000032,2026-05-09 22:11:51,Pickup,STR0009,Shipped,Web,2026-05-09,Office,Printing,Northpeak,253.64,644.09,639.09,253.64,385.45000000000005
OL0000003312,WEB00001105,1,SKU0000303,1.0,283.37,2.0,Cancelled,True,CUST00001712,2026-04-28 02:40:52,Delivery,STR0005,Placed,Web,2026-04-28,Office,School Supplies,Northpeak,129.08,283.37,281.37,129.08,152.29
OL0000003313,WEB00001105,2,SKU0000510,1.0,532.2,0.0,Cancelled,True,CUST00001712,2026-04-28 02:40:52,Delivery,STR0005,Placed,Web,2026-04-28,Electronics,Accessories,Freshway,,532.2,532.2,0.0,532.2
OL0000003314,WEB00001105,3,SKU0000369,3.0,222.99,1.0,Cancelled,True,CUST00001712,2026-04-28 02:40:52,Delivery,STR0005,Placed,Web,2026-04-28,Office,Stationery,Northpeak,161.5,668.97,667.97,484.5,183.47000000000003
OL0000003316,WEB00001106,1,SKU0000262,1.0,103.67,5.0,Cancelled,True,CUST00001235,2026-05-30 20:23:33,Pickup,STR0016,Ready,Web,2026-05-30,Office,Stationery,Greathome,73.17,103.67,98.67,73.17,25.5
OL0000003318,WEB00001106,3,SKU0000419,3.0,30.1,5.0,Picked,True,CUST00001235,2026-05-30 20:23:33,Pickup,STR0016,Ready,Web,2026-05-30,Apparel,Women,Healthyyou,11.84,90.30000000000001,85.30000000000001,35.519999999999996,49.780000000000015
OL0000003319,WEB00001106,4,SKU0000020,1.0,812.3,0.0,Allocated,True,CUST00001235,2026-05-30 20:23:33,Pickup,STR0016,Ready,Web,2026-05-30,Office,Printing,Greathome,329.36,812.3,812.3,329.36,482.93999999999994
OL0000003325,WEB00001108,3,SKU0000510,4.0,532.2,0.0,Picked,True,CUST00001480,2026-04-01 22:59:12,Delivery,STR0019,Delivered,Ios,2026-04-01,Electronics,Accessories,Freshway,,2128.8,2128.8,0.0,2128.8
OL0000003326,WEB00001109,1,SKU0000084,3.0,444.18,5.0,Picked,True,CUST00000805,2026-05-19 21:38:54,Delivery,STR0023,Placed,Web,2026-05-19,Electronics,Gaming,Healthyyou,208.61,1332.54,1327.54,625.83,701.7099999999999
OL0000003329,WEB00001109,4,SKU0000284,1.0,389.78,2.0,Open,True,CUST00000805,2026-05-19 21:38:54,Delivery,STR0023,Placed,Web,2026-05-19,Home,Storage,Healthyyou,208.44,389.78,387.78,208.44,179.33999999999997
OL0000003330,WEB00001109,5,SKU0000359,2.0,508.18,2.0,Shipped,True,CUST00000805,2026-05-19 21:38:54,Delivery,STR0023,Placed,Web,2026-05-19,Automotive,Tires,Freshway,363.67,1016.36,1014.36,727.34,287.02
OL0000003331,WEB00001110,1,SKU0000416,1.0,272.77,0.0,Open,True,CUST00000781,2026-04-07 16:21:36,Ship To Home,STR0020,Ready,Web,2026-04-07,Home,Bedding,Urbanbasics,149.91,272.77,272.77,149.91,122.85999999999999
OL0000003333,WEB00001110,3,SKU0000046,1.0,790.95,0.0,Open,True,CUST00000781,2026-04-07 16:21:36,Ship To Home,STR0020,Ready,Web,2026-04-07,Grocery,Pantry,Healthyyou,329.67,790.95,790.95,329.67,461.28000000000003
OL0000003335,WEB00001111,1,SKU0000315,1.0,481.09,1.0,Cancelled,True,CUST00001483,2026-05-21 06:45:12,Delivery,STR0014,Delivered,Android,2026-05-21,Health & Beauty,Pharmacy,Valueplus,197.72,481.09,480.09,197.72,282.37
OL0000003336,WEB00001111,2,SKU0000392,3.0,469.03,0.0,Cancelled,True,CUST00001483,2026-05-21 06:45:12,Delivery,STR0014,Delivered,Android,2026-05-21,Office,Stationery,Healthyyou,414.06,1407.09,1407.09,1242.18,164.90999999999985
OL0000003337,WEB00001111,3,SKU0000432,2.0,694.49,0.0,Allocated,True,CUST00001483,2026-05-21 06:45:12,Delivery,STR0014,Delivered,Android,2026-05-21,Automotive,Accessories,Northpeak,392.99,1388.98,1388.98,785.98,603.0
OL0000003338,WEB00001111,4,SKU0000143,4.0,661.18,0.0,Picked,True,CUST00001483,2026-05-21 06:45:12,Delivery,STR0014,Delivered,Android,2026-05-21,Apparel,Kids,Freshway,247.83,2644.72,2644.72,991.32,1653.3999999999996
OL0000003340,WEB00001112,2,SKU0000398,4.0,551.87,0.0,Cancelled,True,CUST00001203,2026-05-12 08:46:20,Ship To Home,STR0008,Processing,Ios,2026-05-12,Apparel,Women,Techline,422.55,2207.48,2207.48,1690.2,517.28
OL0000003342,WEB00001112,4,SKU0000308,2.0,497.51,5.0,Allocated,True,CUST00001203,2026-05-12 08:46:20,Ship To Home,STR0008,Processing,Ios,2026-05-12,Apparel,Men,Northpeak,212.19,995.02,990.02,424.38,565.64
OL0000003347,WEB00001114,2,SKU0000207,1.0,541.74,1.0,Open,True,CUST00001019,2026-04-16 06:12:33,Ship To Home,STR0004,Placed,Ios,2026-04-16,Office,Printing,Healthyyou,279.18,541.74,540.74,279.18,261.56
OL0000003348,WEB00001114,3,SKU0000470,1.0,314.4,2.0,Cancelled,True,CUST00001019,2026-04-16 06:12:33,Ship To Home,STR0004,Placed,Ios,2026-04-16,Automotive,Car Care,Techline,229.94,314.4,312.4,229.94,82.45999999999998
OL0000003350,WEB00001115,1,SKU0000101,1.0,730.64,0.0,Cancelled,True,CUST00000888,2026-04-13 05:44:51,Ship To Home,STR0002,Delivered,Ios,2026-04-13,Office,Printing,Freshway,344.7,730.64,730.64,344.7,385.94
OL0000003351,WEB00001115,2,SKU0000401,4.0,549.69,0.0,Picked,True,CUST00000888,2026-04-13 05:44:51,Ship To Home,STR0002,Delivered,Ios,2026-04-13,Health & Beauty,Personal Care,Healthyyou,362.0,2198.76,2198.76,1448.0,750.7600000000002
OL0000003352,WEB00001115,3,SKU0000125,1.0,482.59,0.0,Picked,True,CUST00000888,2026-04-13 05:44:51,Ship To Home,STR0002,Delivered,Ios,2026-04-13,Sports,Outdoor,Valueplus,239.97,482.59,482.59,239.97,242.61999999999998
OL0000003353,WEB00001115,4,SKU0000292,4.0,119.04,5.0,Shipped,True,CUST00000888,2026-04-13 05:44:51,Ship To Home,STR0002,Delivered,Ios,2026-04-13,Health & Beauty,Cosmetics,Valueplus,74.77,476.16,471.16,299.08,172.08000000000004
OL0000003354,WEB00001116,1,SKU0000520,4.0,158.57,0.0,Picked,True,CUST00001664,2026-05-22 04:45:22,Ship To Home,STR0013,Shipped,Ios,2026-05-22,Automotive,Tires,Urbanbasics,60.56,634.28,634.28,242.24,392.03999999999996
OL0000003355,WEB00001117,1,SKU0000379,1.0,572.14,1.0,Open,True,CUST00000174,2026-05-15 07:54:07,Pickup,STR0017,Processing,Ios,2026-05-15,Office,Stationery,Urbanbasics,257.74,572.14,571.14,257.74,313.4
OL0000003356,WEB00001118,1,SKU0000074,2.0,418.22,0.0,Allocated,True,CUST00001079,2026-04-12 14:19:46,Ship To Home,STR0023,Placed,Android,2026-04-12,Home,Kitchen,Northpeak,339.33,836.44,836.44,678.66,157.7800000000001
OL0000003357,WEB00001119,1,SKU0000399,3.0,717.19,0.0,Open,True,CUST00001758,2026-04-30 12:44:40,Ship To Home,STR0020,Delivered,Ios,2026-04-30,Office,Stationery,Healthyyou,278.96,2151.57,2151.57,836.8799999999999,1314.6900000000003
OL0000003358,WEB00001119,2,SKU0000134,3.0,512.89,0.0,Shipped,True,CUST00001758,2026-04-30 12:44:40,Ship To Home,STR0020,Delivered,Ios,2026-04-30,Health & Beauty,Personal Care,Healthyyou,395.71,1538.67,1538.67,1187.1299999999999,351.5400000000002
OL0000003360,WEB00001119,4,SKU0000128,1.0,883.53,1.0,Open,True,CUST00001758,2026-04-30 12:44:40,Ship To Home,STR0020,Delivered,Ios,2026-04-30,Apparel,Shoes,Freshway,379.28,883.53,882.53,379.28,503.25
OL0000003361,WEB00001120,1,SKU0000302,1.0,8.3,5.0,Open,True,CUST00001274,2026-04-04 03:17:24,Pickup,STR0025,Placed,Android,2026-04-04,Automotive,Car Care,Urbanbasics,7.36,8.3,3.3000000000000007,7.36,-4.06
OL0000003362,WEB00001120,2,SKU0000015,1.0,12.63,0.0,Allocated,True,CUST00001274,2026-04-04 03:17:24,Pickup,STR0025,Placed,Android,2026-04-04,Electronics,Gaming,Techline,10.84,12.63,12.63,10.84,1.790000000000001
OL0000003363,WEB00001120,3,SKU0000495,2.0,308.03,0.0,Picked,True,CUST00001274,2026-04-04 03:17:24,Pickup,STR0025,Placed,Android,2026-04-04,Electronics,Computers,Valueplus,192.42,616.06,616.06,384.84,231.21999999999997
OL0000003364,WEB00001120,4,SKU0000435,3.0,525.74,0.0,Cancelled,True,CUST00001274,2026-04-04 03:17:24,Pickup,STR0025,Placed,Android,2026-04-04,Electronics,Audio,Freshway,335.37,1577.22,1577.22,1006.11,571.11
OL0000003368,WEB00001122,1,SKU0000085,2.0,372.2,0.0,Allocated,True,CUST00001358,2026-05-02 23:43:21,Pickup,STR0016,Processing,Web,2026-05-02,Automotive,Accessories,Healthyyou,152.6,744.4,744.4,305.2,439.2
OL0000003371,WEB00001123,2,SKU0000193,4.0,674.8,0.0,Allocated,True,CUST00000691,2026-05-15 06:46:21,Delivery,STR0008,Delivered,Android,2026-05-15,Office,Printing,Northpeak,446.84,2699.2,2699.2,1787.36,911.8399999999999
OL0000003373,WEB00001123,4,SKU0000436,4.0,115.02,0.0,Cancelled,True,CUST00000691,2026-05-15 06:46:21,Delivery,STR0008,Delivered,Android,2026-05-15,Automotive,Car Care,Urbanbasics,76.92,460.08,460.08,307.68,152.39999999999998
OL0000003374,WEB00001123,5,SKU0000036,3.0,110.17,0.0,Shipped,True,CUST00000691,2026-05-15 06:46:21,Delivery,STR0008,Delivered,Android,2026-05-15,Grocery,Dairy,Healthyyou,80.1,330.51,330.51,240.29999999999998,90.21000000000001
OL0000003375,WEB00001124,1,SKU0000091,4.0,190.56,0.0,Open,True,CUST00001272,2026-05-28 17:50:19,Delivery,STR0015,Ready,Ios,2026-05-28,Apparel,Kids,Techline,83.66,762.24,762.24,334.64,427.6
OL0000003376,WEB00001124,2,SKU0000474,2.0,27.78,0.0,Picked,True,CUST00001272,2026-05-28 17:50:19,Delivery,STR0015,Ready,Ios,2026-05-28,Automotive,Car Care,Healthyyou,21.46,55.56,55.56,42.92,12.64
OL0000003378,WEB00001124,4,SKU0000444,1.0,199.58,2.0,Picked,True,CUST00001272,2026-05-28 17:50:19,Delivery,STR0015,Ready,Ios,2026-05-28,Automotive,Car Care,Valueplus,80.02,199.58,197.58,80.02,117.56000000000002
OL0000003379,WEB00001125,1,SKU0000199,4.0,46.13,0.0,Open,True,CUST00000088,2026-04-26 09:20:45,Ship To Home,STR0019,Placed,Android,2026-04-26,Office,School Supplies,Techline,18.42,184.52,184.52,73.68,110.84
OL0000003380,WEB00001125,2,SKU0000145,1.0,450.89,0.0,Allocated,True,CUST00000088,2026-04-26 09:20:45,Ship To Home,STR0019,Placed,Android,2026-04-26,Electronics,Gaming,Techline,224.85,450.89,450.89,224.85,226.04
OL0000003381,WEB00001126,1,SKU0000514,1.0,325.92,0.0,Open,True,CUST00000176,2026-04-19 22:33:02,Delivery,STR0020,Shipped,Ios,2026-04-19,Apparel,Kids,Techline,185.32,325.92,325.92,185.32,140.60000000000002
OL0000003382,WEB00001126,2,SKU0000460,4.0,435.36,5.0,Picked,True,CUST00000176,2026-04-19 22:33:02,Delivery,STR0020,Shipped,Ios,2026-04-19,Sports,Outdoor,Valueplus,329.1,1741.44,1736.44,1316.4,420.03999999999996
OL0000003383,WEB00001126,3,SKU0000280,1.0,59.18,1.0,Picked,True,CUST00000176,2026-04-19 22:33:02,Delivery,STR0020,Shipped,Ios,2026-04-19,Office,Printing,Techline,53.06,59.18,58.18,53.06,5.119999999999997
OL0000003384,WEB00001126,4,SKU0000283,4.0,540.31,0.0,Allocated,True,CUST00000176,2026-04-19 22:33:02,Delivery,STR0020,Shipped,Ios,2026-04-19,Apparel,Kids,Greathome,372.27,2161.24,2161.24,1489.08,672.1599999999999
OL0000003386,WEB00001127,1,SKU0000467,1.0,667.04,0.0,Cancelled,True,CUST00001130,2026-05-11 13:46:32,Delivery,STR0007,Ready,Ios,2026-05-11,Health & Beauty,Cosmetics,Techline,349.18,667.04,667.04,349.18,317.85999999999996
OL0000003388,WEB00001127,3,SKU0000580,1.0,613.86,5.0,Picked,True,CUST00001130,2026-05-11 13:46:32,Delivery,STR0007,Ready,Ios,2026-05-11,Apparel,Women,Valueplus,394.65,613.86,608.86,394.65,214.21000000000004
OL0000003389,WEB00001127,4,SKU0000215,2.0,872.8,2.0,Cancelled,True,CUST00001130,2026-05-11 13:46:32,Delivery,STR0007,Ready,Ios,2026-05-11,Sports,Cycling,Valueplus,386.72,1745.6,1743.6,773.44,970.1599999999999
OL0000003394,WEB00001129,1,SKU0000369,4.0,222.99,0.0,Cancelled,True,CUST00000280,2026-04-30 16:03:58,Ship To Home,STR0007,Placed,Ios,2026-04-30,Office,Stationery,Northpeak,161.5,891.96,891.96,646.0,245.96000000000004
OL0000003395,WEB00001129,2,SKU0000437,3.0,167.65,0.0,Shipped,True,CUST00000280,2026-04-30 16:03:58,Ship To Home,STR0007,Placed,Ios,2026-04-30,Apparel,Women,Techline,84.44,502.95000000000005,502.95000000000005,253.32,249.63000000000005
OL0000003396,WEB00001129,3,SKU0000230,1.0,541.24,0.0,Open,True,CUST00000280,2026-04-30 16:03:58,Ship To Home,STR0007,Placed,Ios,2026-04-30,Office,Stationery,Healthyyou,204.28,541.24,541.24,204.28,336.96000000000004
