transaction_id,basket_sales,payment_amount,tender_count,difference,reconciliation_status
TXN000004333,2260.46,0.0,0.0,-2260.46,Mismatch
TXN000004337,1374.1399999999999,218.5,1.0,-1155.6399999999999,Mismatch
TXN000004338,237.99,128.46,1.0,-109.53,Mismatch
TXN000004340,436.28,274.38,1.0,-161.89999999999998,Mismatch
TXN000004345,3311.68,227.22,2.0,-3084.46,Mismatch
TXN000004350,348.82,328.01,1.0,-20.810000000000002,Mismatch
TXN000004351,390.81,0.0,0.0,-390.81,Mismatch
TXN000004352,779.56,0.0,0.0,-779.56,Mismatch
TXN000004353,3411.27,54.65,1.0,-3356.62,Mismatch
TXN000004357,1603.6799999999998,348.55,1.0,-1255.1299999999999,Mismatch
TXN000004361,1663.4,0.0,0.0,-1663.4,Mismatch
TXN000004363,2184.06,200.51,1.0,-1983.55,Mismatch
TXN000004365,3557.55,32.96,1.0,-3524.59,Mismatch
TXN000004368,1965.0,20.21,1.0,-1944.79,Mismatch
TXN000004369,5380.01,452.06,1.0,-4927.95,Mismatch
TXN000004374,828.32,323.13,1.0,-505.19000000000005,Mismatch
TXN000004381,2245.77,0.0,0.0,-2245.77,Mismatch
TXN000004385,2288.25,186.78,1.0,-2101.47,Mismatch
TXN000004386,821.4200000000001,223.01,1.0,-598.4100000000001,Mismatch
TXN000004387,586.63,448.99,1.0,-137.64,Mismatch
TXN000004388,3645.09,432.64,1.0,-3212.4500000000003,Mismatch
TXN000004390,5419.12,0.0,0.0,-5419.12,Mismatch
TXN000004391,348.98,360.12,1.0,11.139999999999986,Mismatch
TXN000004392,2667.24,0.0,0.0,-2667.24,Mismatch
TXN000004394,3236.3700000000003,484.61,1.0,-2751.76,Mismatch
TXN000004395,3089.8599999999997,23.1,1.0,-3066.7599999999998,Mismatch
TXN000004396,2184.48,86.74,1.0,-2097.7400000000002,Mismatch
TXN000004398,428.81,0.0,0.0,-428.81,Mismatch
TXN000004400,3287.7400000000002,357.16,1.0,-2930.5800000000004,Mismatch
TXN000004402,7819.15,321.98,1.0,-7497.17,Mismatch
TXN000004404,1875.44,124.26,1.0,-1751.18,Mismatch
TXN000004409,999.42,106.23,1.0,-893.1899999999999,Mismatch
TXN000004411,1882.21,126.0,1.0,-1756.21,Mismatch
TXN000004414,4507.66,97.71,1.0,-4409.95,Mismatch
TXN000004415,2142.68,0.0,0.0,-2142.68,Mismatch
TXN000004416,3943.9700000000003,477.78,1.0,-3466.1900000000005,Mismatch
TXN000004417,550.77,58.28,1.0,-492.49,Mismatch
TXN000004418,2916.45,152.41,1.0,-2764.04,Mismatch
TXN000004419,4546.22,0.0,0.0,-4546.22,Mismatch
TXN000004424,398.25,0.0,0.0,-398.25,Mismatch
TXN000004426,1689.88,0.0,0.0,-1689.88,Mismatch
TXN000004428,434.33,151.58,1.0,-282.75,Mismatch
TXN000004430,1685.32,0.0,0.0,-1685.32,Mismatch
TXN000004431,314.02,0.0,0.0,-314.02,Mismatch
TXN000004432,992.5699999999999,497.57,1.0,-494.99999999999994,Mismatch
TXN000004435,2951.36,0.0,0.0,-2951.36,Mismatch
TXN000004436,4503.16,0.0,0.0,-4503.16,Mismatch
TXN000004437,794.74,115.78,1.0,-678.96,Mismatch
TXN000004442,187.57,114.7,1.0,-72.86999999999999,Mismatch
TXN000004444,1703.3899999999999,222.21,1.0,-1481.1799999999998,Mismatch
TXN000004448,1118.6,466.4,1.0,-652.1999999999999,Mismatch
TXN000004455,1088.88,353.06,1.0,-735.8200000000002,Mismatch
TXN000004456,2818.94,84.59,1.0,-2734.35,Mismatch
TXN000004458,1728.16,298.72,1.0,-1429.44,Mismatch
TXN000004459,930.24,493.99,1.0,-436.25,Mismatch
TXN000004460,705.16,0.0,0.0,-705.16,Mismatch
TXN000004463,174.28,152.97,1.0,-21.310000000000002,Mismatch
TXN000004466,1205.36,43.99,1.0,-1161.37,Mismatch
TXN000004467,1388.98,304.77,1.0,-1084.21,Mismatch
TXN000004472,1517.8,0.0,0.0,-1517.8,Mismatch
TXN000004476,1156.3600000000001,0.0,0.0,-1156.3600000000001,Mismatch
TXN000004477,1233.35,292.69,1.0,-940.6599999999999,Mismatch
TXN000004481,2745.25,0.0,0.0,-2745.25,Mismatch
TXN000004484,714.78,199.8,1.0,-514.98,Mismatch
TXN000004486,787.39,186.09,1.0,-601.3,Mismatch
TXN000004487,1503.04,164.44,1.0,-1338.6,Mismatch
TXN000004489,2331.98,0.0,0.0,-2331.98,Mismatch
TXN000004493,3966.3,0.0,0.0,-3966.3,Mismatch
TXN000004497,2414.7,346.92,1.0,-2067.7799999999997,Mismatch
TXN000004501,3469.98,0.0,0.0,-3469.98,Mismatch
TXN000004505,184.57,67.72,1.0,-116.85,Mismatch
TXN000004506,1507.3000000000002,278.67,1.0,-1228.63,Mismatch
TXN000004508,1045.55,0.0,0.0,-1045.55,Mismatch
TXN000004510,4249.27,381.33,1.0,-3867.9400000000005,Mismatch
TXN000004513,2497.62,0.0,0.0,-2497.62,Mismatch
TXN000004524,9576.04,115.08,1.0,-9460.960000000001,Mismatch
TXN000004525,2521.98,426.5,1.0,-2095.48,Mismatch
TXN000004526,5688.68,307.29,1.0,-5381.39,Mismatch
TXN000004527,2492.1400000000003,257.18,1.0,-2234.9600000000005,Mismatch
TXN000004528,1419.8999999999999,101.19,1.0,-1318.7099999999998,Mismatch
TXN000004529,1570.5900000000001,0.0,0.0,-1570.5900000000001,Mismatch
TXN000004530,1305.29,0.0,0.0,-1305.29,Mismatch
TXN000004531,1316.26,346.51,1.0,-969.75,Mismatch
TXN000004532,402.14,348.0,1.0,-54.139999999999986,Mismatch
TXN000004535,1222.92,218.6,1.0,-1004.32,Mismatch
TXN000004538,594.72,427.37,1.0,-167.35000000000002,Mismatch
TXN000004542,703.89,0.0,0.0,-703.89,Mismatch
TXN000004544,1043.4,0.0,0.0,-1043.4,Mismatch
TXN000004545,1610.3000000000002,494.62,1.0,-1115.6800000000003,Mismatch
TXN000004546,281.48,0.0,0.0,-281.48,Mismatch
TXN000004552,108.17,132.51,1.0,24.33999999999999,Mismatch
TXN000004553,2792.68,443.63,2.0,-2349.0499999999997,Mismatch
TXN000004556,3710.87,385.73,1.0,-3325.14,Mismatch
TXN000004557,15.45,142.76,1.0,127.30999999999999,Mismatch
TXN000004558,131.79,0.0,0.0,-131.79,Mismatch
TXN000004562,1717.9399999999998,0.0,0.0,-1717.9399999999998,Mismatch
TXN000004563,2153.81,130.25,1.0,-2023.56,Mismatch
TXN000004566,2559.45,165.68,1.0,-2393.77,Mismatch
TXN000004569,3933.56,0.0,0.0,-3933.56,Mismatch
TXN000004570,1118.03,233.3,1.0,-884.73,Mismatch
TXN000004572,1653.28,0.0,0.0,-1653.28,Mismatch
TXN000004573,3239.17,362.35,1.0,-2876.82,Mismatch
TXN000004574,715.08,0.0,0.0,-715.08,Mismatch
TXN000004575,5444.22,0.0,0.0,-5444.22,Mismatch
TXN000004577,3787.2200000000003,0.0,0.0,-3787.2200000000003,Mismatch
TXN000004578,3373.7200000000003,0.0,0.0,-3373.7200000000003,Mismatch
TXN000004583,2391.96,119.29,1.0,-2272.67,Mismatch
TXN000004587,2217.2,0.0,0.0,-2217.2,Mismatch
TXN000004588,932.7,45.02,1.0,-887.6800000000001,Mismatch
TXN000004590,119.46000000000001,0.0,0.0,-119.46000000000001,Mismatch
TXN000004591,5650.51,0.0,0.0,-5650.51,Mismatch
TXN000004592,1672.3899999999999,314.36,1.0,-1358.0299999999997,Mismatch
TXN000004595,1186.26,12.42,1.0,-1173.84,Mismatch
TXN000004601,2093.56,170.06,1.0,-1923.5,Mismatch
TXN000004604,1103.74,0.0,0.0,-1103.74,Mismatch
TXN000004605,629.28,172.79,1.0,-456.49,Mismatch
TXN000004607,1467.13,282.67,1.0,-1184.46,Mismatch
TXN000004608,2269.5699999999997,160.99,1.0,-2108.58,Mismatch
TXN000004609,220.26,0.0,0.0,-220.26,Mismatch
TXN000004611,2627.52,386.43,1.0,-2241.09,Mismatch
TXN000004615,1206.9,0.0,0.0,-1206.9,Mismatch
TXN000004617,1092.68,160.36,1.0,-932.32,Mismatch
TXN000004619,1062.65,322.55,1.0,-740.1000000000001,Mismatch
TXN000004620,1936.29,51.79,1.0,-1884.5,Mismatch
TXN000004621,4199.21,0.0,0.0,-4199.21,Mismatch
TXN000004622,4839.48,233.07,1.0,-4606.41,Mismatch
TXN000004624,17.58,0.0,0.0,-17.58,Mismatch
TXN000004627,3647.31,192.5,1.0,-3454.81,Mismatch
TXN000004630,3175.78,87.05,1.0,-3088.73,Mismatch
TXN000004631,3921.64,0.0,0.0,-3921.64,Mismatch
TXN000004634,4012.39,198.85,1.0,-3813.54,Mismatch
TXN000004635,560.3000000000001,320.8,1.0,-239.50000000000006,Mismatch
TXN000004636,942.69,0.0,0.0,-942.69,Mismatch
TXN000004637,651.68,0.0,0.0,-651.68,Mismatch
TXN000004642,778.8399999999999,0.0,0.0,-778.8399999999999,Mismatch
TXN000004646,793.03,0.0,0.0,-793.03,Mismatch
TXN000004648,298.58,388.73,1.0,90.15000000000003,Mismatch
TXN000004649,3140.08,401.78,1.0,-2738.3,Mismatch
TXN000004650,2798.73,334.98,1.0,-2463.75,Mismatch
TXN000004652,1853.1999999999998,259.54,1.0,-1593.6599999999999,Mismatch
TXN000004653,3883.71,79.69,1.0,-3804.02,Mismatch
TXN000004654,1618.9399999999998,327.86,1.0,-1291.08,Mismatch
TXN000004657,1752.9499999999998,0.0,0.0,-1752.9499999999998,Mismatch
TXN000004662,5847.03,405.73,1.0,-5441.299999999999,Mismatch
TXN000004667,1646.01,371.91,1.0,-1274.1,Mismatch
TXN000004668,4834.45,0.0,0.0,-4834.45,Mismatch
TXN000004671,762.12,0.0,0.0,-762.12,Mismatch
TXN000004674,256.1,0.0,0.0,-256.1,Mismatch
TXN000004676,298.32,0.0,0.0,-298.32,Mismatch
TXN000004679,798.46,63.02,1.0,-735.44,Mismatch
TXN000004683,1941.3,0.0,0.0,-1941.3,Mismatch
TXN000004684,1275.7199999999998,147.04,1.0,-1128.6799999999998,Mismatch
TXN000004685,1453.73,275.44,1.0,-1178.29,Mismatch
TXN000004691,782.75,343.75,1.0,-439.0,Mismatch
TXN000004693,2057.95,67.19,1.0,-1990.7599999999998,Mismatch
TXN000004695,1151.05,150.67,1.0,-1000.38,Mismatch
TXN000004696,1287.04,194.7,2.0,-1092.34,Mismatch
TXN000004698,547.47,496.25,1.0,-51.22000000000003,Mismatch
TXN000004700,328.84,308.82,1.0,-20.019999999999982,Mismatch
TXN000004712,1295.95,462.06,2.0,-833.8900000000001,Mismatch
TXN000004720,4038.15,0.0,0.0,-4038.15,Mismatch
TXN000004728,6894.85,94.13,1.0,-6800.72,Mismatch
TXN000004731,1884.47,200.04,1.0,-1684.43,Mismatch
TXN000004732,4605.04,0.0,0.0,-4605.04,Mismatch
TXN000004734,2767.99,0.0,0.0,-2767.99,Mismatch
TXN000004740,55.13,0.0,0.0,-55.13,Mismatch
TXN000004741,2135.26,18.62,1.0,-2116.6400000000003,Mismatch
TXN000004746,3934.4700000000003,0.0,0.0,-3934.4700000000003,Mismatch
TXN000004749,7849.28,0.0,0.0,-7849.28,Mismatch
TXN000004751,1785.08,272.46,1.0,-1512.62,Mismatch
TXN000004752,1033.8,0.0,0.0,-1033.8,Mismatch
TXN000004756,4614.719999999999,24.69,1.0,-4590.03,Mismatch
TXN000004757,1060.3700000000001,177.89,1.0,-882.4800000000001,Mismatch
TXN000004763,1273.0,0.0,0.0,-1273.0,Mismatch
TXN000004765,1214.08,85.01,1.0,-1129.07,Mismatch
TXN000004770,469.12,0.0,0.0,-469.12,Mismatch
TXN000004774,2577.88,0.0,0.0,-2577.88,Mismatch
TXN000004775,578.86,0.0,0.0,-578.86,Mismatch
TXN000004776,3959.66,647.05,2.0,-3312.6099999999997,Mismatch
TXN000004779,1706.92,188.81,1.0,-1518.1100000000001,Mismatch
TXN000004780,586.74,0.0,0.0,-586.74,Mismatch
TXN000004782,1689.18,0.0,0.0,-1689.18,Mismatch
TXN000004784,2809.61,15.45,1.0,-2794.1600000000003,Mismatch
TXN000004785,1361.48,455.26,1.0,-906.22,Mismatch
TXN000004786,617.82,0.0,0.0,-617.82,Mismatch
TXN000004787,138.25,91.6,1.0,-46.650000000000006,Mismatch
TXN000004790,1987.7900000000002,0.0,0.0,-1987.7900000000002,Mismatch
TXN000004791,383.07,63.05,1.0,-320.02,Mismatch
TXN000004796,952.9599999999999,70.55,1.0,-882.41,Mismatch
TXN000004799,5893.72,280.91,1.0,-5612.81,Mismatch
TXN000004808,1482.92,127.65,1.0,-1355.27,Mismatch
TXN000004812,952.0600000000001,0.0,0.0,-952.0600000000001,Mismatch
TXN000004815,3079.9399999999996,0.0,0.0,-3079.9399999999996,Mismatch
TXN000004818,1629.98,118.83,1.0,-1511.15,Mismatch
TXN000004819,1067.26,488.61,1.0,-578.65,Mismatch
TXN000004820,654.68,479.42,1.0,-175.25999999999993,Mismatch
TXN000004823,403.58,0.0,0.0,-403.58,Mismatch
TXN000004825,5755.88,11.4,1.0,-5744.4800000000005,Mismatch
TXN000004831,46.7,218.5,1.0,171.8,Mismatch
TXN000004832,1077.1599999999999,0.0,0.0,-1077.1599999999999,Mismatch
TXN000004834,3069.3,0.0,0.0,-3069.3,Mismatch
TXN000004835,1605.65,0.0,0.0,-1605.65,Mismatch
TXN000004836,1728.5,162.06,1.0,-1566.44,Mismatch
TXN000004839,4411.28,440.72,1.0,-3970.5599999999995,Mismatch
TXN000004841,3696.5,351.25,1.0,-3345.25,Mismatch
TXN000004843,6972.110000000001,0.0,0.0,-6972.110000000001,Mismatch
TXN000004844,1385.1000000000001,240.53,1.0,-1144.5700000000002,Mismatch
TXN000004846,1711.04,153.88,1.0,-1557.1599999999999,Mismatch
TXN000004847,3297.7,234.58,1.0,-3063.12,Mismatch
TXN000004851,3743.36,378.84,1.0,-3364.52,Mismatch
TXN000004853,612.6,0.0,0.0,-612.6,Mismatch
TXN000004854,280.06,422.52,1.0,142.45999999999998,Mismatch
TXN000004855,1766.32,0.0,0.0,-1766.32,Mismatch
TXN000004857,1578.37,0.0,0.0,-1578.37,Mismatch
TXN000004858,2064.96,56.6,1.0,-2008.3600000000001,Mismatch
TXN000004860,1460.64,286.48,1.0,-1174.16,Mismatch
TXN000004870,648.35,27.04,1.0,-621.3100000000001,Mismatch
TXN000004871,1705.07,0.0,0.0,-1705.07,Mismatch
TXN000004873,5141.07,166.3,1.0,-4974.7699999999995,Mismatch
TXN000004875,167.43,212.58,1.0,45.150000000000006,Mismatch
TXN000004880,4204.18,350.96,1.0,-3853.2200000000003,Mismatch
TXN000004882,1996.0,0.0,0.0,-1996.0,Mismatch
TXN000004883,3269.45,0.0,0.0,-3269.45,Mismatch
TXN000004884,3875.18,0.0,0.0,-3875.18,Mismatch
TXN000004885,3036.29,297.22,1.0,-2739.0699999999997,Mismatch
TXN000004889,236.33,0.0,0.0,-236.33,Mismatch
TXN000004890,1967.55,0.0,0.0,-1967.55,Mismatch
TXN000004891,1544.1,60.23,1.0,-1483.87,Mismatch
TXN000004892,746.6700000000001,0.0,0.0,-746.6700000000001,Mismatch
TXN000004893,3314.95,0.0,0.0,-3314.95,Mismatch
TXN000004896,4105.07,0.0,0.0,-4105.07,Mismatch
TXN000004899,2395.8500000000004,0.0,0.0,-2395.8500000000004,Mismatch
TXN000004900,2163.75,233.71,1.0,-1930.04,Mismatch
TXN000004901,3725.48,0.0,0.0,-3725.48,Mismatch
TXN000004902,2346.1099999999997,0.0,0.0,-2346.1099999999997,Mismatch
TXN000004905,2808.96,135.69,1.0,-2673.27,Mismatch
TXN000004906,643.82,90.46,1.0,-553.36,Mismatch
TXN000004908,933.06,328.33,1.0,-604.73,Mismatch
TXN000004913,105.46,145.79,1.0,40.33,Mismatch
TXN000004914,2157.1,0.0,0.0,-2157.1,Mismatch
TXN000004915,3214.5,216.7,1.0,-2997.8,Mismatch
TXN000004917,2096.59,0.0,0.0,-2096.59,Mismatch
TXN000004925,3293.1800000000003,158.37,1.0,-3134.8100000000004,Mismatch
TXN000004933,3380.1400000000003,341.66,1.0,-3038.4800000000005,Mismatch
TXN000004935,3526.15,105.22,1.0,-3420.9300000000003,Mismatch
TXN000004936,3274.38,92.42,1.0,-3181.96,Mismatch
TXN000004937,742.22,127.47,1.0,-614.75,Mismatch
TXN000004941,236.34,497.42,1.0,261.08000000000004,Mismatch
TXN000004950,1717.1799999999998,0.0,0.0,-1717.1799999999998,Mismatch
TXN000004951,5107.94,365.6,1.0,-4742.339999999999,Mismatch
TXN000004953,1007.78,0.0,0.0,-1007.78,Mismatch
TXN000004955,1308.47,0.0,0.0,-1308.47,Mismatch
TXN000004957,8793.2,110.5,1.0,-8682.7,Mismatch
TXN000004959,2578.1,72.95,1.0,-2505.15,Mismatch
TXN000004961,2254.8,176.09,1.0,-2078.71,Mismatch
TXN000004967,6480.24,0.0,0.0,-6480.24,Mismatch
TXN000004968,8127.54,252.53,1.0,-7875.01,Mismatch
TXN000004970,478.08,117.38,1.0,-360.7,Mismatch
TXN000004971,1360.21,23.18,1.0,-1337.03,Mismatch
TXN000004972,3429.4900000000002,403.49,1.0,-3026.0,Mismatch
TXN000004979,526.16,0.0,0.0,-526.16,Mismatch
TXN000004982,156.32,164.09,1.0,7.77000000000001,Mismatch
TXN000004985,3270.98,507.87,2.0,-2763.11,Mismatch
TXN000004986,1442.66,481.72,1.0,-960.94,Mismatch
TXN000004987,1527.3400000000001,0.0,0.0,-1527.3400000000001,Mismatch
TXN000004988,2551.06,323.74,1.0,-2227.3199999999997,Mismatch
TXN000004991,2228.49,0.0,0.0,-2228.49,Mismatch
TXN000004993,1005.6700000000001,309.38,1.0,-696.2900000000001,Mismatch
TXN000004994,546.76,0.0,0.0,-546.76,Mismatch
TXN000004997,106.28,0.0,0.0,-106.28,Mismatch
TXN000004998,2802.92,0.0,0.0,-2802.92,Mismatch
TXN000004999,693.4499999999999,205.28,1.0,-488.16999999999996,Mismatch
TXN000005000,3794.66,0.0,0.0,-3794.66,Mismatch
TXN000005002,53.4,0.0,0.0,-53.4,Mismatch
TXN000005005,1833.84,488.67,1.0,-1345.1699999999998,Mismatch
TXN000005007,1921.19,0.0,0.0,-1921.19,Mismatch
TXN000005009,316.77,0.0,0.0,-316.77,Mismatch
TXN000005013,1301.83,175.07,1.0,-1126.76,Mismatch
TXN000005016,2752.21,0.0,0.0,-2752.21,Mismatch
TXN000005017,1597.6100000000001,63.63,1.0,-1533.98,Mismatch
TXN000005018,1103.94,385.63,1.0,-718.3100000000001,Mismatch
TXN000005021,3306.2,293.32,1.0,-3012.8799999999997,Mismatch
TXN000005023,4832.9400000000005,335.64,1.0,-4497.3,Mismatch
TXN000005026,369.84,0.0,0.0,-369.84,Mismatch
TXN000005027,3869.89,133.03,1.0,-3736.8599999999997,Mismatch
TXN000005028,2387.2,0.0,0.0,-2387.2,Mismatch
TXN000005030,656.02,0.0,0.0,-656.02,Mismatch
TXN000005032,852.29,228.44,1.0,-623.8499999999999,Mismatch
TXN000005033,2298.5299999999997,7.63,1.0,-2290.8999999999996,Mismatch
TXN000005035,986.24,0.0,0.0,-986.24,Mismatch
TXN000005036,313.35,468.66,1.0,155.31,Mismatch
TXN000005043,187.66,371.61,1.0,183.95000000000002,Mismatch
TXN000005045,2025.8400000000001,18.29,1.0,-2007.5500000000002,Mismatch
TXN000005048,3107.7799999999997,0.0,0.0,-3107.7799999999997,Mismatch
TXN000005050,2415.48,286.47,1.0,-2129.01,Mismatch
TXN000005051,4474.27,406.85,1.0,-4067.4200000000005,Mismatch
TXN000005054,2794.5,146.88,1.0,-2647.62,Mismatch
TXN000005056,3089.0299999999997,389.3,1.0,-2699.7299999999996,Mismatch
TXN000005059,3648.98,314.47,1.0,-3334.51,Mismatch
TXN000005062,1537.85,489.63,1.0,-1048.2199999999998,Mismatch
TXN000005063,5063.36,126.63,1.0,-4936.73,Mismatch
TXN000005064,2093.14,32.78,1.0,-2060.3599999999997,Mismatch
TXN000005068,315.17,0.0,0.0,-315.17,Mismatch
TXN000005069,4538.15,0.0,0.0,-4538.15,Mismatch
TXN000005070,1536.1399999999999,276.24,1.0,-1259.8999999999999,Mismatch
TXN000005073,2287.32,0.0,0.0,-2287.32,Mismatch
TXN000005076,178.78,140.53,1.0,-38.25,Mismatch
TXN000005078,948.01,0.0,0.0,-948.01,Mismatch
TXN000005080,1313.16,338.05,1.0,-975.1100000000001,Mismatch
TXN000005082,3119.9700000000003,478.13,1.0,-2641.84,Mismatch
TXN000005083,1873.6,0.0,0.0,-1873.6,Mismatch
TXN000005084,1046.52,304.57,1.0,-741.95,Mismatch
TXN000005086,3229.62,0.0,0.0,-3229.62,Mismatch
TXN000005087,2070.99,373.03,1.0,-1697.9599999999998,Mismatch
TXN000005092,4056.88,453.46,1.0,-3603.42,Mismatch
TXN000005093,976.51,239.8,1.0,-736.71,Mismatch
TXN000005094,6906.98,46.89,1.0,-6860.089999999999,Mismatch
TXN000005095,861.62,473.74,1.0,-387.88,Mismatch
TXN000005099,110.26,617.8199999999999,2.0,507.55999999999995,Mismatch
TXN000005103,3267.92,403.54,1.0,-2864.38,Mismatch
TXN000005105,3575.6,106.45,1.0,-3469.15,Mismatch
TXN000005107,4195.13,222.81,1.0,-3972.32,Mismatch
TXN000005108,3991.31,0.0,0.0,-3991.31,Mismatch
TXN000005109,218.56,463.71,1.0,245.14999999999998,Mismatch
TXN000005114,914.63,239.81,1.0,-674.8199999999999,Mismatch
TXN000005115,5570.23,10.2,1.0,-5560.03,Mismatch
TXN000005116,1064.15,263.41,1.0,-800.74,Mismatch
TXN000005117,1456.04,325.75,1.0,-1130.29,Mismatch
TXN000005119,1959.66,0.0,0.0,-1959.66,Mismatch
TXN000005123,4637.85,266.81,1.0,-4371.04,Mismatch
TXN000005125,293.82,405.7,1.0,111.88,Mismatch
TXN000005129,3544.55,269.14,1.0,-3275.4100000000003,Mismatch
TXN000005130,3045.8,0.0,0.0,-3045.8,Mismatch
TXN000005134,5906.09,216.36,1.0,-5689.7300000000005,Mismatch
TXN000005139,373.78,179.42,1.0,-194.35999999999999,Mismatch
TXN000005140,1687.88,220.54,1.0,-1467.3400000000001,Mismatch
TXN000005144,3656.3,94.25,1.0,-3562.05,Mismatch
TXN000005146,8957.7,0.0,0.0,-8957.7,Mismatch
TXN000005154,2997.56,385.97,1.0,-2611.59,Mismatch
TXN000005155,975.19,0.0,0.0,-975.19,Mismatch
TXN000005159,292.74,0.0,0.0,-292.74,Mismatch
TXN000005163,1312.97,0.0,0.0,-1312.97,Mismatch
TXN000005165,746.0,334.0,1.0,-412.0,Mismatch
TXN000005166,3175.8199999999997,363.86,1.0,-2811.9599999999996,Mismatch
TXN000005167,671.4,293.06,1.0,-378.34,Mismatch
TXN000005168,417.45,0.0,0.0,-417.45,Mismatch
TXN000005169,824.66,0.0,0.0,-824.66,Mismatch
TXN000005172,1689.32,0.0,0.0,-1689.32,Mismatch
TXN000005173,1203.04,140.11,1.0,-1062.9299999999998,Mismatch
TXN000005177,5005.8,0.0,0.0,-5005.8,Mismatch
TXN000005178,897.98,0.0,0.0,-897.98,Mismatch
TXN000005185,248.02,388.88,1.0,140.85999999999999,Mismatch
TXN000005186,945.5,220.74,1.0,-724.76,Mismatch
TXN000005188,808.12,0.0,0.0,-808.12,Mismatch
TXN000005189,1710.33,96.54,1.0,-1613.79,Mismatch
TXN000005191,492.26,0.0,0.0,-492.26,Mismatch
TXN000005195,397.76,0.0,0.0,-397.76,Mismatch
TXN000005197,2727.11,277.98,1.0,-2449.13,Mismatch
TXN000005199,2318.95,287.56,1.0,-2031.3899999999999,Mismatch
TXN000005203,1214.64,0.0,0.0,-1214.64,Mismatch
TXN000005208,1237.41,0.0,0.0,-1237.41,Mismatch
TXN000005211,2306.98,82.75,1.0,-2224.23,Mismatch
TXN000005213,3185.38,0.0,0.0,-3185.38,Mismatch
TXN000005219,962.8,54.85,1.0,-907.9499999999999,Mismatch
TXN000005225,2462.16,352.37,1.0,-2109.79,Mismatch
TXN000005228,2058.4,0.0,0.0,-2058.4,Mismatch
TXN000005229,681.68,285.08,1.0,-396.59999999999997,Mismatch
TXN000005230,3504.8999999999996,0.0,0.0,-3504.8999999999996,Mismatch
TXN000005231,462.96000000000004,117.93,1.0,-345.03000000000003,Mismatch
TXN000005236,328.51,407.78,1.0,79.26999999999998,Mismatch
TXN000005238,2069.4,0.0,0.0,-2069.4,Mismatch
TXN000005239,1008.46,0.0,0.0,-1008.46,Mismatch
TXN000005240,4934.18,99.98,1.0,-4834.200000000001,Mismatch
TXN000005244,2076.4,0.0,0.0,-2076.4,Mismatch
TXN000005246,1064.73,0.0,1.0,-1064.73,Mismatch
TXN000005250,1869.6999999999998,224.24,1.0,-1645.4599999999998,Mismatch
TXN000005252,465.78,0.0,0.0,-465.78,Mismatch
TXN000005253,127.69999999999999,0.0,0.0,-127.69999999999999,Mismatch
TXN000005254,317.64,0.0,0.0,-317.64,Mismatch
TXN000005255,3327.96,0.0,0.0,-3327.96,Mismatch
TXN000005257,1533.84,318.92,1.0,-1214.9199999999998,Mismatch
TXN000005258,4372.91,0.0,0.0,-4372.91,Mismatch
TXN000005259,1429.45,294.34,1.0,-1135.1100000000001,Mismatch
TXN000005261,1126.36,408.82,1.0,-717.54,Mismatch
TXN000005264,1007.52,0.0,0.0,-1007.52,Mismatch
TXN000005268,2225.64,188.91,1.0,-2036.7299999999998,Mismatch
TXN000005270,642.2,0.0,0.0,-642.2,Mismatch
TXN000005273,789.7,223.85,1.0,-565.85,Mismatch
TXN000005275,3629.95,432.02,1.0,-3197.93,Mismatch
TXN000005278,3402.36,0.0,0.0,-3402.36,Mismatch
TXN000005285,2901.75,0.0,0.0,-2901.75,Mismatch
TXN000005286,1454.26,0.0,0.0,-1454.26,Mismatch
TXN000005287,2370.54,0.0,0.0,-2370.54,Mismatch
TXN000005289,1762.9699999999998,446.58,1.0,-1316.3899999999999,Mismatch
TXN000005294,1324.3899999999999,0.0,0.0,-1324.3899999999999,Mismatch
TXN000005296,431.76,262.45,1.0,-169.31,Mismatch
TXN000005298,770.54,364.34,1.0,-406.2,Mismatch
TXN000005301,3558.8599999999997,0.0,0.0,-3558.8599999999997,Mismatch
TXN000005304,1329.38,14.99,1.0,-1314.39,Mismatch
TXN000005305,1325.5,63.03,1.0,-1262.47,Mismatch
TXN000005309,1581.1399999999999,0.0,0.0,-1581.1399999999999,Mismatch
TXN000005310,2489.65,0.0,0.0,-2489.65,Mismatch
TXN000005317,1366.82,448.37,1.0,-918.4499999999999,Mismatch
TXN000005318,2132.09,62.81,1.0,-2069.28,Mismatch
TXN000005319,259.82,351.16,1.0,91.34000000000003,Mismatch
TXN000005320,106.56,272.51,1.0,165.95,Mismatch
TXN000005322,2916.19,0.0,0.0,-2916.19,Mismatch
TXN000005323,5276.39,0.0,0.0,-5276.39,Mismatch
TXN000005333,640.1899999999999,358.39,1.0,-281.79999999999995,Mismatch
TXN000005334,796.64,0.0,0.0,-796.64,Mismatch
TXN000005337,5052.08,401.64,1.0,-4650.44,Mismatch
TXN000005342,7458.549999999999,145.69,1.0,-7312.86,Mismatch
TXN000005344,561.22,379.08,1.0,-182.14000000000004,Mismatch
TXN000005347,548.63,373.7,1.0,-174.93,Mismatch
TXN000005349,322.07,279.47,1.0,-42.599999999999966,Mismatch
TXN000005350,1549.0800000000002,474.57,1.0,-1074.5100000000002,Mismatch
TXN000005351,1079.76,0.0,0.0,-1079.76,Mismatch
TXN000005357,1957.56,252.92,1.0,-1704.6399999999999,Mismatch
TXN000005358,41.74,0.0,0.0,-41.74,Mismatch
TXN000005359,1472.76,234.47,1.0,-1238.29,Mismatch
